标题,来源,时间,问题,回答
高校专项,15***72 (河南),2018-06-26 15:07,老师好，高考分数加上高校专项优惠分数过模拟投档线即可录取吗？为什么最终通过贵校高校专项计划的人数多于计划录取人数呢？是不是还要择优录取？,过线即可录取，没有择优录取，因为可能有同学加分后不够，所以资格比计划会多一些。
能否转专业,13***10 (辽宁),2018-06-26 15:01,您好老师，若没考上理想专业，可以转专业吗，就读几年才可以转，谢谢！,可以转专业，一年半之后可以提出申请
咨询,yu***ang@yahoo.com.cn (广东),2018-06-26 15:00,请问广东理科643可以报考贵校吗,机会比较大
辽宁考生666分，能否录取,13***10 (辽宁),2018-06-26 14:43,您好老师，理工类，省排名759名，服从调剂，能否就读贵校，谢谢！,希望比较大，鼓励报考
北京文科考生，642分，排名995，可以报考吗,13***00 (北京),2018-06-26 14:34,北京文科考生,鼓励报考，往年录取在800名左右
山东美术考生,18***17 (山东),2018-06-26 14:30,校考分467，文化分581，可以报考贵校吗，谢谢,需要看同期考生的整体水平
选专业,13***77 (江苏),2018-06-26 14:06,江苏考生，总分388分，可选哪些专业？,大类专业都可以报考，没有专业级差，所以按兴趣填报即可
转专业,18***49 (上海),2018-06-26 14:03,请问以后如果需要，如何转专业,一年半后可以申请，满足转入学院的要求即可
选专业,13***77 (江苏),2018-06-26 14:01,江苏考生，388分，可选什么专业？,大类专业都可以填报，分数优先，无专业级差，所以按兴趣报考即可
关于专业录取规则,18***56 (安徽),2018-06-26 12:43,请问北航专业录取是分数清还是志愿清？,分数优先
色弱问题,18***56 (安徽),2018-06-26 12:41,有色弱，如果投档成功，会不会分到色弱不能学习的专业而退档？,建议不要报考医工交叉试验班，其他专业不受影响
录取咨询,13***97 (北京),2018-06-26 12:07,您好，北京考生658分，能上贵校吗,不鼓励报了
海南理科生,18***90 (海南),2018-06-26 11:47,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,不鼓励报考了
文科类毕业去向,18***85 (天津),2018-06-26 11:46,您好，我是文科生，毕业去向都有哪些？如果想出国读研，一般会是去哪些国家的比较多,美国、欧洲比较多
预估分、调档线、录取线之间,15***58 (湖北),2018-06-26 11:42,预估分、调档线、录取线之间一般相差多少，按预估线报咱们学校可以吗？,一般也就1、2分，按预估分可以报
新疆理科今年排名多少能录,10***5@qq.com (新疆),2018-06-26 11:13,新疆理科今年排名多少能录,建议咨询一下招生组老师，他们在前线掌握比较多的数据，可以给你一个指导http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/a0a6d7cf6c754b8ba84f250e7c5ebe57
高校专项,15***80 (河南),2018-06-26 11:13,老师你好，我的高考成绩是636，在河南排名是4718，已经通过贵校的高校专项。1我选择的是理科实验班，我想知道被录取的概率有多大？2在本科一批填报高校专项时，是否必须把贵校作为第一志愿?3填报完之后是否会出现档案被提走之后又被退回的情况？,加40分，应该希望非常大，作为第一志愿吧，无特殊原因一般不会退档
新疆理科639，全省597，能录到贵校吗？,10***5@qq.com (新疆),2018-06-26 11:11,新疆理科639，全省597，能录到贵校吗？能通过国家专项，南疆单列录吗？,鼓励报考，如果符合条件也可以报
关于选专业的咨询 山东考生,18***68 (山东),2018-06-26 10:55,老师，我高考637分，获得了高校专项航空航天类40分加分，加分后全省400多名，我想问选专业时会不会受限制，如果选的专业不合适，一年后还能改专业吗？,不会限制，一年半之后可以申请转专业
大类招生怎么填报专业？,13***17 (江西),2018-06-26 10:49,理工类考生在志愿填报的时候，怎么填报专业？,按大类填报
安徽考生填报咨询,13***35 (安徽),2018-06-26 10:46,我是2018年安徽考生，今年高考659分，排名1289名。1.请问可以上贵校吗？2.如果可以，请问有什么推荐的专业吗？,鼓励报考，专业可以看看航空航天类或理科试验班类
广西651分理科，位次843，有希望报读贵校吗,18***70 (广西),2018-06-26 10:40,广西651分理科，位次843，有希望报读贵校吗,鼓励报考
咨询,15***88 (辽宁),2018-06-26 10:34,老师，您好！辽宁理科考生670，全省位次586，填报贵校希望大吗？谢谢,希望很大
录取,18***47 (河南),2018-06-26 10:33,去年贵校在和那国家专项的录取位次大概在多少？,2017年最低分是591
关于报考,18***28 (西藏),2018-06-26 10:24,请问近几年在西藏汉族理科考生中大约多少名有把握可报考贵校？我是西藏汉族理科考生，今年总分614，排151名，超一本线169分，可以考虑报北航吗？能上好专业吗？,去年是录取到80名左右，可以考虑报，专业目前都不错
高校专项的录取,18***47 (河南),2018-06-26 10:23,老师，您好，我想问一下，填志愿填报高校专项的是不是只和本省内填报高校专项的竞争？文科高校专项在全国招十个人，大概在河南招多少？排名一千二百多报考是不是录取的机会很小？,只要加分后达到模拟投档线即可被录取。不存在竞争关系
高校专项,18***47 (河南),2018-06-26 10:16,老师，您好。我今年通过了贵校的高校专项，可以降四十分录取。我是河南文科考生，今年考了591分，今年报考会不会被录取？填报高校专项是不是在自主招生那一栏填报？模拟投档线是不是一般比统招的分数线高？如果不能到达模拟投档线，是不是招生计划名额不够也不会降分录取？,加分后排名是多少？填报方式需要咨询一下省招办，模拟投档线跟统招分数线差不多。如果不能到达模拟投档线，招生计划名额不够也不会降分录取
录取,15***75 (河南),2018-06-26 10:11,河南理工656省位次1655能报北航吗,有希望，但把握不是很大
录取与退档,13***88 (广东),2018-06-26 09:52,老师您好！我是广东理工学生，高考成绩644分，排名1503，有机会录取吗？如果提档会退档？,有机会，提档无特殊情况不退
专业咨询,13***25 (河南),2018-06-26 09:28,理科实验班（高等理工学院）学习哪些内容？,前两年学习理工科基础知识，后两年进入专业学院进行学习。01082317467建议咨询学院负责人
录取,18***96 (浙江),2018-06-26 09:27,老师您好！我是浙江，排名5019，655分，被贵校录取的希望大吗？,有希望，鼓励报考
特殊类型招生填报,15***72 (河南),2018-06-26 09:25,通过贵校的高校专项计划人数多于计划招生人数，是不是最终通过的考生还需择优录取？,只要过线都可以录取
报名咨询,13***20 (河南),2018-06-25 16:53,我是2018年河南考生，今年高考664分，河南地区960名。1.请问可以上贵校吗？2.如果可以，请问有什么推荐的专业吗？,按往年录取情况看，这个名次应该是可以的。建议专业还是根据个人兴趣填报
高校专项计划和国家专项计划如何选择,15***72 (河南),2018-06-25 16:37,老师好，我是河南考生，631分，5779名，通过了贵校的高校专项计划，如果报考高校专项计划，录取的概率大吗？另外，我还具有国家专项计划资格，如果国家专项计划也报北航，有多大把握录取？,高校专项录取几率很大，可以按671分计算排名。国家专项不好说，每年录取波动较大
高校专项计划和国家专项计划如何选择,15***72 (河南),2018-06-25 16:25,老师好，我是河南考生，631分，5779名，通过了贵校的高校专项计划，如果报考高校专项计划，录取的概率大吗？另外，我还具有国家专项计划资格，如果国家专项计划也报北航，有多大把握录取？,见上一条
河南文科考生,13***89 (河南),2018-06-25 16:22,你好，河南文科考生636分，高于一本线89分，全省919名，报考贵校希望大吗？可以冲那些专业呀，谢谢！,我校文科只有一个大类专业，社会科学试验班，可以冲一冲
河南考生咨询,fu***9@163.com (河南),2018-06-25 15:02,我是河南考生，高考成绩665分，是否可以报考北京航空航天大学，贵校一般录取河南省多少名？,这个分数应该是可以的，去年录取到1200多名
同分录取规则,13***92 (重庆),2018-06-25 14:56,请问重庆地区同分录取规则如何？,省招办会有一个单科比较算分规则，详询省招办
请问今年贵校的调档线是多少？四川考生多少分报贵校合适？,13***66 (四川),2018-06-25 14:23,请问今年贵校的调档线是多少？四川考生多少分报贵校合适？,1300名以前都鼓励报考
录取,15***08 (江苏),2018-06-25 14:12,江苏考生，文史类，2018年381分，双A+，录取几率如何？谢谢,去年录取名次在1000名左右，建议咨询一下招生组老师13641224690
录取咨询,13***97 (北京),2018-06-25 12:33,您好，北京考生658分，能上贵校吗,1500名以内鼓励报考
转专业,13***02 (浙江),2018-06-25 12:20,第十三条符合北京航空航天大学调档要求的情况下，北京航空航天大学依据考生投档成绩和专业志愿，由高分至低分顺序录取并分配专业，这条提到的专业是指大类专业间的转专业还是大类里的小类转专业谢谢,大类专业
宁夏考生,13***66 (宁夏),2018-06-25 11:57,老师您好1贵校在宁夏以往没有招生但今年在一本批次里面招收两个人，但是我现在没有贵校以往录取分数线。你能提供一些信息吗？2贵校在宁夏招生组联系方式是什么？,你是指文科吗？今年文科在宁夏是第一年招生。http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/a0a6d7cf6c754b8ba84f250e7c5ebe57
广西考生659分能否上贵校的自动化专业,15***19 (广西),2018-06-25 11:16,我高考659分，排名520左右，能否上自动化专业,建议咨询一下招生组老师17801026162，他们会结合收到的考生信息给你一个预估。
上海考生,18***06 (上海),2018-06-25 11:15,请问上海考生548，最低排名5166，理科(理化生)，有希望投档到贵校吗,去年是录取到4100多名，可以冲一冲
特殊类型招生填报志愿,15***38 (江苏),2018-06-25 11:04,如果通过贵校高校专项计划获得加分，填报贵校志愿时是不是在高考分数基础上加上这个分数，如果高于模拟投档线即可通过？还是有名额限制择优录取？,加30分后高于模拟投档线即可被录取，无名额限制
专业代号的咨询,18***29 (新疆),2018-06-25 10:47,今年工科试验班（航空H航天类）有6个专业代号，它们包含的专业有什么区别？,建议咨询一下省招办，可能是录取批次和类型不同，专业无区别
关于英语授课的问题,18***29 (新疆),2018-06-25 10:43,哪些专业是全英语授课，是一直英语授课吗？,国际通用工程学院是全英文授课，一直英语授课
请问北京的理工类，高考分665,18***90 (北京),2018-06-25 10:34,能上贵校理科实验班吗？,应该差不多，鼓励报考
录取,15***79 (辽宁),2018-06-25 10:18,我是辽宁省考生667分位次702-758之间能录取吗,差不多，鼓励报考
甘肃考生,17***8@qq.com (甘肃),2018-06-25 10:09,638分报考贵校的材料科学与工程专业有把握吗？,建议咨询一下招生组老师，他们会收集考生信息，给你一个预估http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/a0a6d7cf6c754b8ba84f250e7c5ebe57
关于填报志愿,13***89 (北京),2018-06-25 09:22,老师您好！我是北京考生，647分排名2633，想报考贵校，服从专业调剂，不知今年能否被贵校录取?,很难，至少要1500名以内才有希望
录取,18***41 (山西),2018-06-25 09:16,山西省文科601分，向往贵校，不知录取可能性如何,建议咨询一下招生组老师，他们会收集考生信息，给你一个预估http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/a0a6d7cf6c754b8ba84f250e7c5ebe57
咨询,13***67 (湖北),2018-06-25 09:14,您好，请问湖北文科考生，624分，位次1780，报考贵校有希望吗？,比较难
专业受限,13***18 (江西),2018-06-25 09:12,老师，您好！我理科663分，专业受限21、24、25能报贵校的工科试验班吗？,不建议报医工交叉试验班，其他不受影响
大类招生,13***56 (陕西),2018-06-25 09:05,请问文科大类招生后怎么分专业?,一年之后选择专业
民族班与民族预科班有何区别,13***85 (云南),2018-06-22 14:32,请问贵校民族班与民族预科班在招生和毕业就业方面的政策怎样？有文件详细规定吗？,今年北航民族预科班转为了民族班招生，录取线下40分以内才能被录取，没有预科一年培养，直接入校进入普通班，4年学制。就业鼓励回原籍就业。有教育部相关文件。
浙江考生,18***51 (浙江),2018-06-22 12:46,2017年平均分627分能进贵校，今年估分635分以上，能进吗？选考政，历，地，三门280分，可以报哪些专业？英语131分，第一回成绩。如果可以报，80个平行志愿需写第一志愿吗？,今年我校在浙江要求的选考科目为物理、化学、生物任选一门。你这种情况无法报考我校。
自主招生,13***47 (北京),2018-06-22 11:35,今年自主招生成绩什么时候可以查询,已经可以查询了，在报名平台
高校专项,13***53 (河南),2018-06-22 10:55,高校专项入选名单什么时候公布,已经公布了，在北航本科招生信息网
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-22 13:35,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,色弱不能报考医工交叉试验班，全色盲考生不宜报考我校所有工科专业。
色弱不能报本校哪些专业,li***in (山西),2014-05-08 14:45,我色弱，本校哪些专业不能报考,[你好，我校是普通高等学校，对考生的身体要求按教育部、卫生部、中国残联印发的《普通高等学校招生体检指导意见》的标准执行。国防生按军检标准进行。飞行员按民航局相关标准进行。色弱考生不宜报考我校材料类、环境科学与工程类、化学类、生物医学工程类等专业。色盲考生除色弱所限专业外，电子信息类、物理学类、设计学类、工业设计专业亦不宜报考。不能识别红、黄、绿、蓝、紫各单种颜色的全色盲考生，我校所有工科专业均不宜报考。
北京计划招生多少,sh*** (北京),2014-05-08 14:43,请问今年是否减少北京的计划招生人数？,你好，今年我校在北京的招生计划是278人，其中理工科类237人，文科类20人，国防生4人（其中女生2人），艺术类5人。此外，为东方航空公司招收培养飞行员12人。
关于专业级差,ko*** (北京),2014-05-08 11:30,请问北航在专业录取是有专业级差吗?是多少?,你好，我校录取不设级差。
文科生转理科专业,18***69 (新疆),2018-06-28 16:01,想请问一下文科生入校后可以转理科专业吗？,可以
社会科学实验班转专业,15***07 (新疆),2018-06-28 15:55,社会科学实验班可以转专业学金融吗？,可以
新疆文科考生,15***07 (新疆),2018-06-28 15:53,我是新疆文科考生，考分604，位次214，报考你校有希望吗？,有希望，鼓励报考
咨询专业,13***97 (北京),2018-06-28 15:51,请问如果报航空航天类专业将来出国读研是否受限？航空航天类专业里的生物医学工程和医工交叉试验班的生物医学工程有什么区别？谢谢！,无任何限制，培养模式不太一样，医工交叉试验班是北航跟北京市几所大医院共同培养
想问一下文科生报考贵校有限制吗,18***69 (新疆),2018-06-28 15:46,贵校16和17年都没有在新疆招收文科考生，想问一下今年文科生报考贵校有限制吗,没有限制
内蒙古考生659分可以报考吗？,13***23 (内蒙古),2018-06-28 15:28,老师请问您内蒙古考生659分排名454可以报考贵校吗？有没有专业的限制？,有希望，没有限制
山东录取,15***15 (山东),2018-06-28 14:42,孩子考了666分，请问能报考贵校那些专业,专业都可以报考，要根据其他考生的报名情况，按分数从高到低录取
咨询,13***76 (贵州),2018-06-28 14:39,北京航空航天大学国家专项招生对学生身高和视力有没有要求，男女有没有比例,没有要求，无性别要求
新疆文科,13***89 (新疆),2018-06-28 14:30,新疆文科考生报考贵校602排名242有机会吗,有机会
双培计划,18***09 (北京),2018-06-28 14:17,生物医学工程高精尖项目和生物医学工程之间的区别在于什么？,高精尖项目是北京市资助的一个项目，在生物医学工程专业下面
关于录取,13***89 (新疆),2018-06-28 14:10,新疆考生大概分数和排名是多少才能上该校啊,前500名都鼓励报考
民族班咨询,18***93 (云南),2018-06-28 13:18,老师好！我是云南考生，请问理科644分，省排2168，无加分，想第一志愿报考贵校民族班，有希望吗?,民族班第一年招生，不太好预估
广东理工考生,13***78 (广东),2018-06-28 12:33,分数640，排名1700，报考贵校，录取几率怎样？,有希望，2000名之前都鼓励报考
录取咨询,18***29 (云南),2018-06-28 12:26,云南考生理科661，报贵校物理学专业有希望吗？,有希望，鼓励报考
文科生转理科专业,15***68 (内蒙古),2018-06-28 11:36,请问文科生将来可否转到理科专业？比如文科生从经济系转到数学或物理系？又或者从文史类专业（比如历史，社会学）转到理科或者经济专业？,都可以转
我是山西考生今年估分595报考北航有希望吗,13***80 (山西),2018-06-22 10:47,如果行什么专业能报谢谢,建议出分后咨询，更加有针对性。可以联系山西招生组的老师。联系方式详见北航本科招生信息网
视力限制,18***20 (云南),2018-06-22 09:32,老师您好，请问贵校工科试验班中飞行器动力工程是否有视力限制要求？,无限制
预科班的问题,yp*** (河南),2017-06-27 12:00,请问本校民族预科班，1.要上几年才能转入本科阶段学习?2.中间是否要参加考试？3.进入本科阶段是否可以自由选择专业？,预科学习时间为一年，要参加两个学期的期末考试和汇考，并根据期末考试成绩和会考成绩选专业。
录取,cj*** (湖北),2017-06-27 11:50,湖北文科，609分，报考贵校希望大吗？,请咨询我校湖北招生组：http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/f3828dbb630348989c47b7e8de397eaa
关于民族预科,16***8 (云南),2017-06-27 11:12,你好，贵校今年在云南有民族预科生计划名额，我想请问贵校预科生录取提档时是按分数从高到低一比一提档，还是会存在提档多人择优录取，导致有同学面临退档风险，谢谢解答！,预科全部100%投档。
本科理工类,wh*** (山东),2017-06-27 10:55,您好，我是山东考生理工类，659分，1191名，报我校录取机率大吗？升学后调专业容易吗？,请咨询我校山东招生组：http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/f3828dbb630348989c47b7e8de397eaa
北航招生章程中平行志愿105％投档，服从调剂不会被退档吗,sp*** (贵州),2017-06-27 10:11,如题,平行志愿投档比例控制在105%以内，投档没有特殊情况不退档。
请问报北航民族班批次在第一批本科后吗,sp*** (贵州),2017-06-27 10:05,第一批本科被录取了就不能报民族班了吗,少数民族预科在普通一批本科之后录取，一批已经录取在少数民族预科就不会投档了。
国际学院3+2本项连读,ya*** (山西),2017-06-27 09:40,昨天在咨询会现场看到你们学校国际学院3+2本项连读但报名条件好低的而且不经过我们本省招办的审核因此心有疑虑担心不是国家正规的本科和研究生教育能为我解答一下吗这样的学敢上吗,国际学院的招生不在我们招生办公室，请直接咨询国际学院。
报考咨询,ad*** (上海),2017-06-26 16:19,上海考生，539分，排名6068，希望大吗？,请咨询我校上海招生组：http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/f3828dbb630348989c47b7e8de397eaa
录取,li*** (上海),2017-06-26 16:02,老师您好！请问：我是上海的考生，总分548分，有希望考进你们的学校吗？,请咨询我校上海招生组：http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/f3828dbb630348989c47b7e8de397eaa
内蒙古文科考生,wy*** (内蒙古),2017-06-26 14:50,内蒙古文科考生：蒙古族实际考578分，加蒙古族10分是588分，贵校提档按什么分提档，专业按什么分？现在按加分588，排内蒙古182名。按578分排320名，能报贵校吗？谢谢,请咨询我校内蒙招生组：http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/f3828dbb630348989c47b7e8de397eaa
调档与退档的问题：,20*** (山东),2015-06-23 15:21,尊敬的北航招生领导：我是山东的一考生家长，请您帮助！请谅解我的打扰。贵校今年的招生章程说“提档比例一般控制在招生计划的120%以内”；请问：考生如果专业服从调剂且符合教育部体检要求，被省招考院投档到贵校后还有退档的风险吗？恳请您指教！谢谢！！,考生如果专业服从调剂且符合教育部体检要求，提档不退档。
“投档比例”问题在填报志愿时，是否存在很大的风险,20*** (山东),2015-06-23 11:46,尊敬的北航招生领导：我是山东的一位考生家长，很期望孩子能进入贵校，估计孩子今年的高考成绩与贵校的录取线比较吻合。有一个问题一直很困惑，请您指教！“投档比例问题”，是否有很大的风险？山东省是第3年实行平行志愿，平行志愿只能一次投档，比如：贵校在2014年的招生计划（理科）125人，山东省招考院投出数：149人；是否意味着一定有24人要退档？处在所有被投档边缘的这24位高分学生，如果退档，所报的其他5个高校不能被检索，只能参加征集志愿----这是每位家长很担心的。恳请您指教！！！,投档比例根据考生模拟投档情况确定，投档后，只要体检合格并且专业志愿服从调剂，提档不退档。
农村学生单独招生咨询,lk*** (山东),2015-06-23 10:22,老师您好，贵校农村学生单独招生通过名单今天能公布吗？谢谢您。,教育部审核后就会公布。
您好甘肃省排名多少可以上北航？,18***37 (甘肃),2015-06-23 10:12,您好甘肃省排名多少可以上北航？,甘肃省招生组联系电话：李老师18293112669宋老师18219918669李老师18610312815庞老师13811730651
追问高等工程学院问题,14***2 (重庆),2015-06-23 09:43,老师，再次麻烦您了，由于小孩一定要报高等工程学院，我只能再问一次。您在上一条中说“今年高工直接录取，没有二次选拔”。可是我看了贵校招生信息网上的专业介绍还是这样的“说明：被录取到我校理科试验班（高等工程学院预备生）的考生须提前来校报到，与部分保送生共同参加高等工程学院的综合选拔考试。未通过高等工程学院选拔考试的预备生，可在我校范围内任意选定专业学习（理科试验班类除外）”。请问老师，是招生信息网上的内容还没有更新吗？,以我回答为准。
高等工程学院录取问题,14***2 (重庆),2015-06-23 09:16,老师，您好！据了解，您校高等工程学院每年正式的学生都只有40-50人。请问，今年您校在全国招录的200名高等工程学院预备生，会有多少人最终能留在高等工程学院？没能留下的考生能够任选专业吗？,今年高工直接录取，没有二次选拔。
597分可以报北航吗？,hg***515 (甘肃),2015-06-23 09:11,北航招生处教授：我儿子考了597分，理科，全省排名1026。他非常喜欢北航飞行器设计与工程、飞行器动力工程等专业。请问可以报吗？能保证录取吗？,甘肃省招生组联系电话：李老师18293112669宋老师18219918669李老师18610312815庞老师13811730651
咨询,hb*** (河北),2015-06-11 13:13,老师您好，2015河北高考估分650-660之间能否上贵校？,你好，河北省理科考生一般省内1000名可以报考我校。
咨询,61*** (河北),2015-03-06 16:29,您好，请问需要上传自荐信吗？是手写还是打印件？有字数要求吗？,有个人陈述就可以了。
自主招生,ds***6 (北京),2015-03-06 16:26,老师您好，孩子在市级重点高中，有第28届中国化学竞赛初赛二等奖，大学先修化学成绩B级，化学成绩三年一直优秀。请问能否可以报考？,可报珠峰计划化学类。
报考条件,zh*** (内蒙古),2015-03-06 16:22,有省级数学三等地，数学成绩特别突出，1200名学生中大部分居前5，靠学校的成绩单能报贵校吗,可参照学科具有相当水平并提供相应证明材料者进行报考。
请问奥赛物理省2级，能报卓越计划吗？,hi*** (江苏),2015-03-06 16:19,请问奥赛物理省2级，物理数学成绩优异，能报卓越计划吗？中国心计划有什么特别要求？,可参照考生具有卓越的学科特长或科技创新、发明创造等卓越的创新潜质，并提供相应证明材料者进行报考。
老师，我实在不知道孩子是否符合贵校条件，请百忙中给把个关？,zh*** (北京),2015-03-06 16:14,您好，我孩获中国化学会奥林匹克（初赛）二等奖、北京化学会2014高中化学奥林匹克北京地区预选赛（高二）一等奖，北京化学会2013高中学生化学竞赛二等奖。看了好多贵校咨询，我实在吃不准这个级别是否够贵校条件，麻烦您百忙中给个，谢谢！,可参照高中阶段化学课程成绩连续三年获得优秀者（提供相应证明材料）进行报考。
特长要求,15***36 (四川),2015-03-06 15:56,四川文科考生获得中国国际广播电台CRI杯全球中学生多语种数字化故事大赛优胜奖，符合报名要求吗,不符合。
报名资格,zd***69 (江苏),2015-03-06 15:54,请问老师：孩子获全国中学生物理奥赛江苏赛区一等奖，能否符合?xx,请看招生简章。
咨询专业,13***88 (辽宁),2015-03-06 15:53,请问理科生具有全国中学生英语能力竞赛二等奖是否就可以报考社会科学实验班？此班还具体分细分什么专业吗？,可以报考，社会科学试验班包含行政管理、经济学、心理学、法学、英语、德语、翻译等专业。
报考资格问题,ao*** (山东),2015-03-06 15:29,老师：您好！山东考生，获得如下证书：《全国中学生数理化学科能力展示活动》证书：1、山东省高一年级化学一等奖；2、数学三等奖；3物理三等奖。校级三好学生、优秀学生。平时成绩在校前一百名内，数学一直在校50名内，本校共2000多学生，以上情况能不能参加贵校自招？谢谢！,不知道您要报考哪个项目？
是否可以报考,mx*** (山西),2015-03-06 15:29,老师您好，获奖如下，可否报考？1.“第三十一届全国中学生物理竞赛中荣获三等奖”，2.28届中国化学奥林匹克竞赛（初赛）中获得国家三等奖，山西省赛区二赛等奖。3全国中小学生素质教育英语知识能力竞赛山西赛区一等奖4、第六届全国中学生数理化学科能力竞赛山西赛区物理学科一等奖.谢谢您！,不知道您要报考哪个项目？
天津文科男632分可以报考贵校吗,18***35 (天津),2018-06-27 10:42,老师请问您，天津文科男632分可以报考贵校吗？毕业前景如何？,请问名次是多少，前500名都鼓励报考
关于民族加分,15***51 (湖南),2018-06-27 10:16,选择专业时民族加分是否有效选择专业时是否会逐专业减分,有效，不会减分
河南理科考生,18***60 (河南),2018-06-27 09:57,想咨询一下：理科试验班和理科试验班（高等理工学院）有重叠专业，两个学院有何不同，如果想要以后学数学类，报哪一个更好？667分位次728-794之间把握大吗？总分相同时各科的比较顺序是什么？谢谢老师。,[高等理工学院培养模式不一样。报考高等理工学院后，我们有个华罗庚试验班，可以入校后选拨。名次应该是有希望的。总分相同比较单科成绩（具体规则请咨询省招办）。具体可以跟我们河南招生组老师联系，他们可以给你提供面对面的咨询，一对一指导。http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/a0a6d7cf6c754b8ba84f250e7c5ebe57
有关国家专项和民族班的问题,13***08 (湖北),2018-06-27 09:53,国家专项录取分包括少数民族加分吗？民族班只要是少数民族优录资格的都可以报吗？是不是定向委托?需不需和学校签什么协议之类？,这个需要咨询一下省招办，我们这边只看投档成绩。资格也需要咨询省招办。不需要签协议
报考相关问题,13***73 (黑龙江),2018-06-27 09:18,老师您好，黑龙江理工考生，635，想读贵校的工科专业，有希望吗？,建议咨询一下我们的招生组老师，他们在一线，有更多的信息http://zsjyc.buaa.edu.cn/ZSWeb/News/GoImportant/a0a6d7cf6c754b8ba84f250e7c5ebe57
高校专项计划志愿填报,18***99 (江苏),2018-06-27 09:17,您好，老师，我是江苏省考生通过了贵校的高校专项，1.在志愿填报上，负责江苏的老师说作为第一志愿和一批同时填报，可是江苏省的要求是单独填报，我单独填报了农村专项以后，是否还要在本科一批第一志愿上填报贵校？2.我通过高校专项的专业是工科实验班航空航天类，可是江苏省的志愿填报是六个平行志愿，我是否还可以填报其他专业？如果能填报其他专业，我是否必须把通过的专业作为第一志愿？谢谢老师！,1、不做要求，可填可不填。2、一批填报专业不限，高校专项只能报航空航天类
