标题,来源,时间,问题,回答
天津文科生,15***34 (天津),2018-06-26 10:57,请问，文科569排名2545报考贵校有希望吗？谢谢,根据往年情况来看，风险不小，慎重考虑
山东文科,15***98 (山东),2018-06-26 10:56,您好，我是山东文科考生。分数611，位次3260，请问报考贵校的可能性大吗?谢谢！,根据往年情况来看，可能性还是比较大的，欢迎
河南理科考生,18***27 (河南),2018-06-26 10:47,老师，您好！我是河南理科类考生，599，排名16721，想报贵校的自动化类专业，有希望么？谢谢,进校的可能性还是比较大的，但具体专业不太好预测，建议多选报几个专业，服从专业调剂。
海南理科考生，女，652分，有希望上中国地质大学（北京）吗？,13***19 (海南),2018-06-26 10:24,海南理科考生，女，652分，排名在4591-4669之间有希望上中国地质大学（北京）吗？,根据往年情况来看，还是有希望的
录取,13***96 (陕西),2018-06-26 09:37,老师你好、我是陕西考生理科541分、22296位能投贵校吗？,根据往年情况来看，还是有一定风险的。
贵州考生534可以填报贵校吗？,17***85 (贵州),2018-06-25 12:54,本人是一名填报国家专项的贵州考生，是女生，分数为534，排名20811，能填报贵校吗？若能填报能选什么专业?盼您，谢谢！,根据往年情况来看，希望不是特别大。
山东女生608分，排名16015名，可以报考贵校吗？,13***05 (山东),2018-06-25 12:19,山东女生608分，排名16015名，可以报考贵校吗？,可以冲一下试试、希望不算小。
录取咨询,18***78 (云南),2018-06-25 11:41,请问老师，我是一云南理科考生，分数高出一本线63分，位次是10532，是否有希望报考贵校（有国家专项批资格）？谢谢老师。,还是比较有把握的。
河北理科,15***79 (河北),2018-06-25 11:15,河北理科634分，能否报考贵校,比较有希望，
重庆考生咨询,17***43 (重庆),2018-06-25 10:57,重庆理科考生2018年分数595，位次12241，想选择法学专业，请问报考贵校被录取的希望大吗，谢谢老师,进校的可能性还是比较大的，具体专业不好判断，建议多选报几个专业，专业服从调剂
河南理科艺术生,15***76 (河南),2018-06-25 10:18,您好，请问高考分是430，艺术分127有机会报考贵校吗,我校在河南不招艺术类
河南理科艺术生,15***76 (河南),2018-06-25 10:14,您好，请问文化课考了430，专业音乐考了127可以报考贵校吗,我校在河南不招艺术类
山东理科,15***91 (山东),2018-06-25 10:02,600分，19875名有机会进入贵校吗,根据往年情况来看，还是不太把握的，可以冲一下试试。
山东理科分数620，位次是10938 报考贵校被录取几率,18***85 (山东),2018-06-25 09:53,山东理科分数620，位次是10938报考贵校被录取几率大么？,比较有把握，欢迎
吉林考生咨询,90***@qq.com (吉林),2018-06-25 09:30,您好你我是吉林省考生理科成绩569分想报考贵校法学专业不知道有多大希望另外如果服从调剂转专业的话好转吗,根据往年情况来看，还是有希望的，具体不太好判断。转专业需要经过转入和转出双方学院同意。
浙江化生地考生,13***81 (浙江),2018-06-24 16:23,老师我选的组合是化学生物地理选报地质学会有很多物理方面的知识吗,物理方面知识不算少，慎重考虑吧，
转专业,13***42 (上海),2018-06-24 09:57,请问进入贵校转专业条件是什么,没有门槛，经转入和转出学院同意，教务处审核通过，可以转专业
想报考贵校,13***88 (浙江),2018-06-24 09:32,您好，我是浙江考生，我想问下630分位次16556有希望进贵校吗？,部分专业有希望，
北京文科619,13***21 (北京),2018-06-23 13:52,超一本43报法学或英语有可能吗谢谢老师回答,根据往年录取情况来看，希望不太大，但是也可以冲一下试试。
请问我通过了中国地质大学高水平艺术团降20分的优惠该怎么录取,15***09 (河北),2018-06-22 15:23,请问我通过了中国地质大学高水平艺术团降20分的优惠该怎么录取,根据自己的高考成绩，参考我校往年录取情况。专业选择上根据自己的兴趣填报，学校会根据艺术团考生的整体情况安排专业。
能否报考贵校,wa*** (安徽),2017-06-26 10:58,老师您好，我是安徽理科考生高考555，有希望被贵校录取吗？对报考专业有和建议？,参考往年成绩有希望报考我校，但有一定的风险
请问地大山东招生组联系电话？,lx*** (山东),2017-06-26 10:34,请问地大山东招生组联系电话？,请直接拨打010-82323688或010-82323788
河南文科2017,li***n (河南),2017-06-26 10:18,我是河南2017年的文科考生，高考分582分，超一本线66分，排名2970名，报考贵校录取概率多大？谢谢您！,参考往年成绩有希望报考我校
2017黑龙江考生咨询,ab***788 (黑龙江),2017-06-26 10:14,老师你好，黑龙江理科考生580分，线差125分，全省排名5947位，请问可以去贵校学习吗？可以选的专业有什么，提档是否退档。,参考往年成绩有希望报考我校，服从调剂提档不退档
艺术团报考咨询,lx*** (山东),2017-06-26 10:10,我已与贵校签订协议，高考成绩为山东文558，位次10212，报考贵校能录取吗？,参考往年成绩有希望报考我校，但今年报考情况不确定
艺术团报考咨询,lx*** (山东),2017-06-26 10:04,我已与贵校签订协议，高考成绩为山东文558，位次10212，报考贵校能录取吗？,参考往年成绩有希望报考我校，但今年报考情况不确定
咨询,jl*** (天津),2017-06-26 09:07,天津理科考生考试成绩574高出一本分数线53报考可能被录取吗,参考往年成绩报考我校有一定风险
河南文科考生报考,gu***603 (河南),2017-06-25 15:48,老师您好，我是河南文科女考生，575分，高出一本线59分，全省排名3700，能否报考贵校？,参考往年成绩有希望报考我校
能否报考贵校,44*** (重庆),2017-06-25 14:16,重庆理科552分。高出重本线60分可报考贵校吗,参考往年成绩有希望报考我校，但有一定的风险
山东考生,13***74 (山东),2017-06-25 13:30,您好，山东考生文科542，有希望报考贵校吗,参考往年成绩报考我校风险较大
咨询（江西理科考生）,80*** (江西),2017-06-25 13:23,老师好，我是江西的一名理科考生，高出有一本线48分，想报考贵校，请问有希望么？谢谢！,参考往年成绩有希望报考我校，但有一定的风险
北京文科考生,30*** (北京),2017-06-25 13:17,文科，高考成绩594，高一本线39，排名约1894，请问报考贵校录取风险大么？有适合文科的专业么？文科怎么样？谢谢！,参考往年成绩有希望报考我校，有一定的风险，我校文科专业为法学和英语
河南文科生咨询报考,dm*** (河南),2017-06-25 12:04,老师好！请问高出一本线70分（政策加分5分）有希望被录取吗？谢谢！,参考往年成绩有希望报考我校
贵校招收的地质学（地质地球物理复合）是地球物理学专业吗？,97*** (辽宁),2017-06-25 11:03,贵校招收的地质学（地质地球物理复合）是地球物理学专业吗？,不是，我校有地质学（地质地球物理复合）和地球物理学两个专业
报考咨询,zx***0531 (内蒙古),2017-06-25 10:17,老师您好。内蒙理科男535，全省排名9072，是否有希望报考贵校，谢谢。,参考往年成绩报考我校有一定的风险
报考,ye***gyeye (贵州),2017-06-24 16:50,贵州理科全省排名6863，考分548，有机会上贵校么？,参考往年成绩有希望报考我校
山东理科考生,15***29@163.com (山东),2018-06-28 15:45,老师你好，我的成绩585分，有希望被录取吗？,根据往年情况来看，风险较大。
江苏理科考生咨询2018年贵校分数预估线,13***96 (江苏),2018-06-28 15:33,江苏理科考生咨询2018年贵校分数预估线,请参考往年分数和排名。我们往年一般在江苏最低录取分的排名在2.6万名左右
录取,69***@qq.com (广西),2018-06-28 13:44,广西理科572没有加分排名13164可以报考贵校吗？若可以电气工程和电子信息工程填吗？若不能，那什么专业能填？,根据往年情况来看，进校的希望还是有的，具体专业不好估计，建议多选报几个专业，专业服从调剂吗，以免因专业满额而退档。
福建理科,18***33 (福建),2018-06-28 13:29,您好，福建2018考生分数565，排名11299，报考贵校有希望被录取吗？,根据往年情况来看，还是比较有希望的
高考咨询,15***87 (广东),2018-06-28 13:06,你好，我是今年广东文科高考考生，高考分数570，省排位9394左右，请问进贵校的可能性大吗？,我们往年在广东不招文科，没法参考。
新疆,13***65 (新疆),2018-06-28 12:08,新疆572分位4230能否报贵校计算机专业？主要是怕被调剂到矿业专业,根据往年情况来看，还是比较有希望的。我们安排专业的原则是分数优先，优先满足高分考生的志愿。
咨询,41***@qq.com (内蒙古),2018-06-28 11:50,内蒙古文史考生582分位次837超出一本线80分可以报考贵校吗可以学那些专业,比较有希望，我们文科专业只有英语和法学两个专业
你好，河南理科生,11***0@qq.com (河南),2018-06-28 11:43,河南理科生573分，有希望报考我们学校吗？谢谢！,根据往年情况来看，风险还是不小的。
咨询,17***2@qq.com (广西),2018-06-28 11:34,宝石及材料工艺学，是不是要有美术功底的？,不需要
保研,13***06 (天津),2018-06-28 11:06,请问贵校保研率如何，各专业保研率区别大吗，地质学适合女生学吗，谢谢！,保研大约15%，各专业一样。各专业均不限男女。欢迎报考
考研去向,18***90 (新疆),2018-06-28 10:58,老师好，我想咨询下贵校学生一般都报考哪几所高校的研究生，录取如何,考研不受限制
江苏理科363AB全省排名20410,13***36 (江苏),2018-06-28 10:49,江苏理科，总分363，物理A，化学B，全省排名20410，请问录取的可能性大吗？非常感谢！,比较有把握，欢迎
福建理科,13***06 (福建),2018-06-28 10:21,分数627，省排名2271，报考贵校有希望吗,根据往年情况来看，还是比较有把握的，欢迎
新疆考生,18***90 (新疆),2018-06-28 09:18,我是新疆理科考生今年564分，线差97分，4925名想报考你校能录取吗,根据往年情况来看，还是比较有希望的，欢迎
民族班问题,18***53 (辽宁),2018-06-28 09:01,请问，辽宁朝鲜族，在普通汉语高中就读，是否可以报贵校民族班1682(F1F2F3）联系电话：18602403263，谢谢！,如果辽宁省没有特殊要求，我们不限制。只要是少数民族考生，均可报考。
湖南文科读贵校可以吗？,15***89 (湖南),2018-06-22 12:19,湖南文科读贵校可以吗？有文科硕博点吗？,我校所有专业均有硕士点。
录取及退档,wp*** (山西),2017-06-28 16:23,老师好，我是山西理科女生，成绩554分，位次5970名，报名贵校有希望吗，提档后如果服从调剂会被退档吗？,参考往年成绩有希望报考我校，我校服从调剂提档不退档
第一志愿与后几个志愿的录取分差,qi*** (山东),2017-06-28 16:16,请问第一志愿如果不被录取报考第二志愿时分数会被降几分后边几个志愿又是怎么降分的呢？谢谢,我校志愿之间无分差
山东理科考生,kk*** (山东),2017-06-28 16:12,老师您好全省排名34397名能被贵校录取吗谢谢,参考往年成绩希望不大
新疆理科考生，504分,yi***9 (新疆),2017-06-28 15:58,老师您好，我是新疆理科考生，504分，超出一本线67分，位次6623，请问服从专业调剂报考贵校被录取的希望大吗？,参考往年成绩有希望，但不能确定
理科562 16153 第一志愿报考贵校有录取希望大吗？,cz*** (安徽),2017-06-28 15:46,理科56216153第一志愿报考贵校有录取希望大吗？,参考往年成绩有希望，但有风险
黑龙江考生咨询招生,dy*** (黑龙江),2017-06-28 15:13,老师您好，我在全省排名6785，超一本线118分，请问报考贵校有希望吗？谢谢！,参考往年成绩有希望报考我校
河南理科572分排名16897，报考贵校录取的可能性大吗,lj*** (河南),2017-06-28 15:12,河南理科572分排名16897，报考贵校录取的可能性大吗,参考往年成绩报考我校可能有一定风险
黑龙江考生咨询招生,dy*** (黑龙江),2017-06-28 13:09,老师你好，我在全省排6785，超出一本线118分，请问报考贵校希望大吗？谢谢！,参考往年成绩有希望报考我校
山东理科诚挚垂询,wz*** (山东),2017-06-28 10:51,您好，我是山东理科学生，十分向往贵校生物科学类、环境工程类专业，今年成绩为596分，超出山东自主招生参考线81分，位次18844，请问冲击贵校有希望吗？谢谢！,参考往年成绩有希望报考我校，我校无生物科学类专业
572山东是否被录取,kk*** (山东),2017-06-28 10:47,572是否被录取,我校往年录取山东理科考生排名最低大概在20000名左右，请参考
河南理科567分,20***r (河南),2017-06-28 10:44,老师您好，河南理科567分，排名19244，请问服从专业调剂报考贵校被录取的希望大吗？,参考往年成绩报考我校有一定风险
报考专业,yu***5 (辽宁),2017-06-28 10:39,老师您好！我是辽宁的一名考生，女生适合报考贵校哪类专业？,我校所有专业都有女生在读，男女比例6:4，建议按照自己的兴趣选择专业
河南文科，583分，能录取吗？,hn*** (河南),2017-06-28 10:17,河南17年高考文科考生，成绩583分，名次2857，报考贵校，能被录取吗？谢谢。,参考往年成绩有希望报考我校
河南考生咨询,xi***ng (河南),2017-06-28 09:26,师您好，河南理科考生584分，段次在12032，报考贵校有希望被录取吗？另外，贵校对同意调剂考生退档吗?有专业极差吗？贵校理科优势学科有哪些？,参考往年成绩有希望报考我校，服从调剂提档不退档，无专业级差。理科优势学科主要集中在与地学相关的专业，如地质学、资源勘查工程、环境工程、宝石及材料工艺学等。
请问贵校文科专业保研情况怎样？转专业有何要求？,13***8 (四川),2017-06-27 16:47,.,我校所有专业保研率在10%-20%，文科只能转文科的专业。
能否报考贵校,13***17 (山东),2017-06-27 16:23,山东理工科，597分能否报考贵校,参考往年成绩有希望报考我校
希望回复,hw*** (广西),2017-06-27 16:06,您好，我是广西考生，位次10757.高一本线55分，有希望吗？,参考往年成绩有希望报考我校，但有一定风险
河南文科考生590,ni***6 (河南),2017-06-27 15:18,老师您好，我是河南文科考生590分，全省排名2174，报考贵校有希望吗？,参考往年成绩有希望报考我校
河南的考生，572分，省名次16897，想报考贵校,lj*** (河南),2017-06-27 14:45,老师您好，我是河南的考生，572分，省名次16897多，想报考贵校，请问报考能录取吗，谢谢,参考往年成绩报考我校有一定风险
辅修或双学位,71*** (上海),2017-06-27 14:15,请问贵校允许辅修或双学位吗？如果允许辅修或双学位可以拿到两个文凭吗？,我校允许辅修或双学位。双学位可以拿到两个学位证，辅修不是学位，没有学位证。
民族班,li***973 (辽宁),2017-06-27 13:03,我是满族，我能报民族班吗,报考资格请咨询省招办
色觉异常有哪些专业不能报考,27***8 (北京),2017-06-27 12:41,老师您好！请问色盲不能报考贵校什么专业？能否详细说明，以便于填报志愿。非常感谢！,资源勘查工程、材料物理、宝石及材料工艺学、地下水科学与工程、地球物理学及教育部体检指导意见中限报的专业
／报告,13***61 (安徽),2017-06-27 11:25,老师您好：我是安徽考生，理科554分，超一本线67分，想报贵校，行吗？,参考往年成绩有希望报考我校，但有一定风险
河南文科考生590分,ni***6 (河南),2017-06-27 11:00,老师您好，我是河南文科考生，590分，全省排名2174名，能报考贵校吗,参考往年成绩有希望报考我校
河南理科567分,20***r (河南),2017-06-27 10:48,您好，河南理科567，省排名19244，请问报考贵校有希望录取吗？,参考往年成绩报考我校风险较大
录取和转专业问题,13***21 (北京),2017-06-27 10:33,老师您好，我是北京考生，理科8014名，高一本线54分，提档的可能性大吗？转专业的话是只能在北京地区招生的专业里转还是全部专业都可以转，谢谢,参考往年成绩报考我校提档可能性较小，转专业只能在北京招生的专业里转
报考咨询,gu***7 (吉林),2017-06-27 10:29,我是吉林省的考生，加民族政策以后超一本线37分，一本B段有个民族班降低40分录取的话，入学后跟一本A段招生的考生一样学4年吗？毕业以后定向回到本省吗？谢谢，麻烦了，拜托了！！,民族班与其他学生混编学习，毕业后没有回本省就业的要求
咨询,ti***6 (北京),2017-06-27 10:02,北京文科考生排名1600左右，报考贵校有什么专业，提档不退档吗,我校文科的专业只有法学和英语，服从调剂提档不退档
咨询,ji***sheng1122 (山东),2017-06-27 09:45,山东593，位次20390报考贵校有希望吗,参考往年成绩报考我校有一定风险
录取,cc*** (山东),2017-06-27 09:45,我是山东考生，2017高考596分，位次为19183，能不能被贵校录取？录取概率为多少？望解答。,参考往年成绩有希望报考我校
河南理科考生录取问题,34***0 (河南),2017-06-26 16:36,河南理科考生594分，超一本线110分，全省排名8813名，今年报考你校计算机或自动化专业录取概率大吗，谢谢！,参考往年成绩有希望报考我校
山东理科郑,72*** (山东),2017-06-26 16:31,老师好！山东理科女，613分，位次11303，请问报考贵校有多大希望？另外，贵校什么特别突出的专业？万分感谢！！！,参考往年成绩有希望报考我校，我校优势学科为与地学相关的学科
老师您好,10***1 (辽宁),2017-06-26 16:16,老师我是辽宁考生，全省位次12799.能报考贵校吗？入档后可能退档吗？,参考往年成绩有希望报考我校，但有一定的风险。我校服从调剂提档不退档
关于投档,10***1 (辽宁),2017-06-26 16:09,老师您好，我想咨询一下贵校有极差吗？入档后还有可能退档？,我校无级差，服从调剂提档不退档
 报考贵校，可以被录取吗？,gu***23 (黑龙江),2017-06-26 15:26,黑龙江理科男，全省排名131400，有希望录取吗,参考往年成绩报考我校希望不大
河南的考生，572分，省名次一万六千多，想报考贵校,lj*** (河南),2017-06-26 14:57,老师您好，我是河南的考生，572分，省名次一万六千多，想报考贵校，请问老师这个分能不能报考，谢谢,参考往年成绩有希望报考我校，但有一定的风险
河南理科572分排名16897，报考贵校录取的可能性大吗,lj*** (河南),2017-06-26 14:35,老师您好：河南理科572分排名16897，报考贵校录取的可能性大吗？谢谢,参考往年成绩有希望报考我校，但有一定的风险
北京理科580有希望吗,li*** (北京),2017-06-26 14:17,北京考生理科580分排名9400多有希望吗,我校往年录取北京理科考生名次在6500名以内
转专业,15***65 (湖南),2017-06-26 13:48,请问老师，1假如我通过入贫困专项计划进入贵校后是A专业，后想转入B专业，是否可行2在1的前提下贵校能否进行大类别之间的转专业，转专业的概率且以什么而定谢谢,有转专业的机会，需要转出和转入学院同意，文科学生不能转入理科专业。
辅修双学位,ta***i (广东),2017-06-26 13:01,在贵校想要辅修双学位有什么限制吗？怎么申请？或者辅修专业呢？,大二最后一学期可以申请辅修或双学位
中外合作办学文凭,71*** (上海),2017-06-26 12:28,请问贵校的工商管理（加拿大滑铁卢大学）毕业后拿到的文凭是双文凭还是贵校的文凭？,双文凭
贵州理科比一本线高70分提前批有希望吗老师？,13***46 (贵州),2017-06-26 12:22,贵州理科比一本线高70分提前批有希望吗？老师,我校理科没有提前批
报考咨询,18***70 (云南),2017-06-26 11:46,云南理工考生，男，分数546，超一本线46分；省位次12745，报考贵校，可以被录取吗？,参考往年成绩有希望报考我校，但有一定的风险
咨询,78*** (河南),2017-06-26 10:58,河南理科超出一本88分，位次16897名报考贵校，专业拉开档次，但不报考一般专业，有多大希望，谢谢,参考往年成绩有希望报考我校，但风险较大
湖南文科考生594,sc*** (湖南),2017-06-25 10:10,老师您好，我是今年湖南文科考试594分比一本线高46分，位次2607，请问被该校录取的概率大吗？填报什么志愿的录取率高一些呢？,参考往年成绩有希望报考我校，我校文科专业有法学和英语
天津理科,fl*** (天津),2017-06-25 09:22,老师您好，天津理科男，高考分数599，高出一本线78分，排名4092，请问报考贵校是否有希望？如果投档成功且服从调配，是否会被退档？,参考往年成绩有希望报考我校，服从调剂提档不退档
陕西理科考生,wh*** (陕西),2017-06-24 15:43,你好老师，我高考位次13980，高一本线97分，请问报考贵校的可能性？,参考往年成绩有希望报考我校
咨询,ww*** (天津),2017-06-24 15:35,老师好，天津理工女，591分，排名4724-4817，线差70，服从调剂，请问能被贵校录取吗？会被调到什么专业？可以转专业吗？,参考往年成绩有希望报考我校，我校前三个学期都有转专业的机会
贵州省考生咨询,yo*** (贵州),2017-06-24 14:34,老师您好，我是贵州省考生，理科508分，高出一本线52分服从专业调剂请问能被贵校录取的可能性大吗？,参考往年成绩报考我校有一定风险
咨询,99*** (河北),2017-06-24 13:43,我是河北考生高考598分位次11000左右有希望进贵校吗,参考往年成绩有希望报考我校
报考贵校，可以被录取吗？,xu*** (江西),2017-06-24 10:21,江西理工考生，男，分数561，超一本线58分；省位次10519，报考贵校，可以被录取吗？,根据往年情况来看，比较有希望，欢迎报考
能否报考贵校,ji***u (天津),2017-06-24 09:36,我是天津考生，理科男，高一本线49分，报考贵校有希望吗？谢谢,根据往年情况来看，把握不太大。
广西考生,ll*** (广西),2017-06-23 16:17,你好，我高考563，高出一本90分，全区排名4433，请问可以去贵校学习吗？可以选的专业有什么？,希望比较大，由于我校录取时实行分数优先的原则，各专业之间不设级差，具体专业请根据自己的兴趣爱好选择。建议服从专业调剂。
咨询,be*** (安徽),2017-06-23 15:43,老师您好，我是安徽籍理科考生，高一本线75分，有贵校高校专项资格，请问报考贵校录取可能性大吗？,根据往年情况来看，把握还是比较大的，欢迎报考
贵校今年有少数民族预科班吗,ma***111 (河南),2017-06-23 14:58,贵校今年有少数民族预科班吗,河南省没有
提前批,ju***8 (广西),2017-06-23 13:24,老师，请问广西高一本线13分，提前批能不能进,国家专项希望比较大。
报考,14***89 (甘肃),2017-06-22 16:27,老师，你好，我是甘肃考生，高考成绩高出一本线60分，有高考专项计划资格，报贵校有希望吗？,希望比较大，欢迎报考。
地理专业,71*** (上海),2017-06-22 15:47,老师，我是上海考生，非常喜欢地理，我非常想要进入贵校的地理专业，但贵校在上海没有地理专业的招生，请问如何才能进入贵校的地理专业学习？,我校没有地理专业，你可以从我校招生网上看到我校各专业介绍，欢迎选报。
地大（北京）工商管理国际班加拿大两年学费,71*** (上海),2017-06-22 14:03,2017年地大北京上海招生的工商管理国际班（地球科学和工商管理），后面两年在加拿大留学的大概学费？谢谢,具体请咨询人文经管学院方老师，电话13811583139。
咨询填报,18***79 (贵州),2018-06-26 09:31,今年贵州理科15500名能报贵校吗？,根据往年情况来看，风险还是比较大。
河北考生录取咨询,15***66 (河北),2018-06-26 09:27,河北理科，633分，10236位次，报考贵校能录取吗？可以报地质学专业吗？,比较有希望，具体专业不太好判断，建议多选报几个专业，且专业服从调剂。
河南考生,15***36 (河南),2018-06-26 09:19,理科601能上吗？可报什么专业？,进校的希望还是比较大的，专业不太好判断。建议根据自己的兴趣选报，服从专业调剂。
关于报考录取,13***98 (海南),2018-06-26 09:18,海南考生，690，2374名，报考贵校地质工程的被录取有希望吗?服从调剂且被提档后有可能会被退档吗？,按往年情况来看，还是比较有把握的。服从调剂不退档
男女比例,18***78 (云南),2018-06-26 09:16,请问老师，报考该院校的女生在人数，专业，就业等方面是否有限制？有的话具体一些是什么？谢谢老师。,男女比例不限，往年惯例，一般女生占总人数的三分之一以上。
关于录取,13***68 (重庆),2018-06-25 15:52,老师您好，我是重庆理科考生，今年排名9701，被贵校录取概率大不？如果服从调剂会不会被退档？,比较有希望，欢迎。服从调剂不会退档
湖北理科588,lu***6.com (湖北),2018-06-25 15:32,湖北理科588，报考贵校有希望吗,有一定希望，不太把握。可以冲一下
河北理科634分，有被贵校录取的几率吗？几率大吗？,18***99 (河北),2018-06-25 15:22,河北理科634分，省排名9901，有被贵校录取的几率吗？几率大吗？,比较有把握，欢迎
河南理科考生，551分，高于一本线52分，全省排名48043,13***34 (河南),2018-06-25 15:00,我的地方专项和国家专项资格都合格，并且我通过了贵校的高校专项计划，有希望被录取吗？,去年国家专项在河南省录取的分数比较低，最低510，高校专项最低535.今年不太好估计。
天津理科604,13***77 (天津),2018-06-25 14:51,位次5500-5600有希望吗有什么专业推荐呢偏向环境材料海洋相关专业,希望比较大，具体专业看你兴趣，可以选择环境工程，材料科学与工程，材料化学，材料物理，海洋科学，海洋资源与环境等都可以。
报考,15***76 (山西),2018-06-25 14:50,山西考生，理科女，561分，位次13666，报考贵校有希望吗？谢谢。,根据往年情况来看，希望不太大，冲一下试试也可以。
录取,15***39 (福建),2018-06-25 14:27,福建536分能录取吗,具体分数不好参考。
湖北理科考生,15***05 (湖北),2018-06-25 13:53,我是湖北理科考生，分数594，省排名15120，被贵校录取的可能性大不大,根据往年情况来看，被录取的可能性比较大。
咨询,15***03 (河北),2018-06-25 13:39,河北理科生成绩619名次14992一志愿报考贵校有希望吗？望！谢谢！,有希望，可以冲一下试试、
619河北考生，可以被贵校录取吗？,15***03 (河北),2018-06-25 13:10,向往北京，但不确定自己是否有幸能被录取，希望得到确切的回答。非常感谢！,这个问题没办法确切回答，根据往年录取分数的排名来看，确实有点风险。但看分数也不低，可以冲一下试试。
咨询,13***03 (四川),2018-06-27 16:33,你好！四川招生计划的大数据专业学费待定是怎么回事，是成本预算问题吗，能估计一个数吗？,我们没有大数据专业，您可能看错学校了。
录取,13***81 (湖南),2018-06-27 15:51,您好，请问湖南理科585，位次17000左右报考贵校希望大吗,我们往年在湖南录取的最低分一般排名在13000左右。风险较大，慎重考虑。
咨询,18***16 (广西),2018-06-27 13:11,您好我是广西一理科考生今年分数575比一本线高63分排名12300是否有希望录取？如录取是否可以选择地质学专业,有希望，但具体专业不太好把握，建议可以冲一下，多报几个专业，服从专业调剂。
报考咨询,13***55 (河南),2018-06-27 12:12,河南18年高考文科考生，成绩601分，名次4905，报考贵校，能被录取吗？谢谢。,根据往年情况来看，风险较大，我们往年录取的最低分一般在2500-2800名左右。
设计类报考,10***qq.com (湖南),2018-06-27 11:22,我湖南考生，文化成绩485，专业228，可以报考贵校的设计专业吗？,综合分510.5，根据这几年的情况来看，有希望，但也不太把握。
北京考生理科578，报考贵校有希望吗？,18***29 (北京),2018-06-27 11:21,北京考生理科578，报考贵校有希望吗？,风险比较大，但也没法准确判断。
山东考生咨询,13***29 (山东),2018-06-27 11:16,山东理科600分，报考录取把握多大？,根据往年情况来看，有一定希望，但风险也不小，可以冲一下试试。
关于‘高校专项计划’的录取问题。,13***98 (山西),2018-06-27 11:04,老师您好，我是山西考生，现在进入地大‘2018年具有高校专项计划入选资格的考生名单’并且录取优惠分值为'E'级。同时我超我们山西省一本线20分。我想请问老师我会被录取么？我申报专项的时候只申报了一个专业但服从调配，我在填报志愿的时候可以多写几个专业吗？如果可以会影响‘高校专项计划’的录取吗？感谢老师解惑。,我们在山西高校专项计划为1人，你如果在报考考生中排第一名，即可录取。专业可以多选报几个。了整体情况协调安排。
宝石与材料艺术专业有无特殊报考条件,13***65 (上海),2018-06-27 10:16,老师好，我是上海考生。尽管认真查阅了招生简章，但为了稳妥起见，还是来问一下，报考宝石与材料艺术专业是否有特殊要求？谢谢，,我们没有宝石与材料艺术专业，我校有宝石及材料工艺学理工科专业，还有产品设计的艺术类专业。
河南,13***55 (河南),2018-06-27 09:21,老师你好，我是河南文史考生，601分，4905名，被贵校录取几率多大,风险较大，我们往年一般录取最低分排名在2500-2800名左右。
福建理科考生,15***58 (福建),2018-06-27 09:05,你好，请问今年福建理科558，12914位次，报考贵校有希望吗？,不好判断。
理科604排名7627，有希望报考吗？,13***11 (北京),2018-06-26 16:43,理科604排名7627，有希望报考吗？,有希望，可以冲一下。
填报,13***06 (福建),2018-06-26 16:32,福建考生，分数627，排名2271报考贵校有希望吗,比较有把握，欢迎。
山东理科,15***49 (山东),2018-06-26 16:10,成绩602，位次19096，报考贵校希望大吗？,不好把握，有一定风险，但也可以冲一下。
