标题,来源,时间,问题,回答
免费师范生,13***00 (湖南),2018-06-28 11:32,我是湖南文科考生，档分634，高一本线65分，报考贵校提前批免费师范生录取希望有多大。另外免费师范生对身高有特殊要求吗？,您好，您可以在本科招生网的招生指南栏目查看我校往年的录取情况以作参考；我校对考生的身高无特殊要求，以国家公布的体检标准为准。
广东理科572分排位19083,12***qq.com (广东),2018-06-28 11:17,请问广东理科572分排位19083报考贵校有希望吗？谢谢！,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
这个分数上华中师范哪个专业（免费师范）把握大吗？,13***01 (福建),2018-06-28 10:20,你好！我是福建省考生（理科），今年高考分数610，排位3782，想报贵校免费师范专业，请问报数学（免师）、物理（免师）、化学（免师）、英语（免师）有把握吗？如果有哪个专业几率大。谢谢！,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
报考咨询,15***70 (湖南),2018-06-28 10:15,老师好：湖南文科考生，分数635，省排名1460，报考贵校有希望吗?专业服从调剂会进档会退档吗？,您好，您可以在我校本科招生网的招生指南栏目查看往年的录取情况作为参考；服从专业调剂被提档后原则上不会退档。
老师你好,13***95 (贵州),2018-06-28 09:36,我是贵州理科生，593分，位次6283.报贵校有希望吗,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
河南理科531分，位次66544，报考贵校有希望吗？,17***17 (河南),2018-06-28 09:29,河南理科531分，位次66544，报考贵校有希望吗？,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
志愿咨询,18***75 (广东),2018-06-28 09:16,我是广东考生2018年高考分数593省排位3797请问能否被贵校汉语言文学专业录取？,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
河南考生588分,13***12@126.com (河南),2018-06-28 09:06,老师您好，我河南考生，文科588分，有希望录取你们学校的高收费学校吗？以后在校期间可以调专业吗？,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。中外合作转专业无法转出中外合作专业。
关于特殊类型招生志愿填报,18***92 (黑龙江),2018-06-27 18:37,请问高校专项填报志愿时是只填该省分到的一个专业还是按考生意愿填报六个专业？如果填服从调剂会把学生调剂到其他省份分到的专业吗？,您好，您需要根据生源省份的招生计划和文理科类别来填报专业，不可以填报生源省份没有投放计划的专业；服从调剂后一般情况下在填报的专业内进行调剂。
老师您好，请问内蒙考生民族预科班结业后能选择那些专业？谢谢！,zf*** (内蒙古),2017-06-27 12:19,老师您好，请问内蒙考生民族预科班结业后能选择那些专业？谢谢！,您好，每年情况各不相同，具体要看教务处安排。
山东文科考生,xi***g0821 (山东),2017-06-27 12:13,老师好，文科2300报考贵校如何？能选专业吗？专业设有级差吗？贵校有没有比较好的文科专业？谢谢~~~~~,您好，您的排名报考我校有一定希望，一批专业选择余地较小，提前批余地大一些，我校专业级差设为第一专业与第二专业减一分进行比较，第二专业与第三专业减一分进行比较，后续无极差，文科专业中英语很不错，经济也好。
我是山东考生，我和妹妹都考了630分，可报免费师范生吗？,18***28 (山东),2017-06-27 12:11,我们想报免费师范生,您好，请您拨打我办电话直接咨询：027－67863334、67863404、67863374。
河南理科,39*** (河南),2017-06-27 12:03,分数549位次29156报免费师范服从调剂录取的概率是不是为零？,您好，总合往年省排名来看，您被我校录取的希望很小，不建议您填报我校。
代码,20***9 (河北),2017-06-27 11:50,老师，贵校在河北省招生代码是多少,您好，各省情况不同，具体请询问省招办。
云南大理,11***233 (云南),2017-06-27 11:45,请问贵校今年是否在云南大理招生？,您好，具体请查询华师本科招生网：http://zs.ccnu.edu.cn/info/1007/2969.htm。
物理基地班咨询,hu***e (湖北),2017-06-27 11:37,湖北考生，583分，希望报考物理基地班有希望吗？,您好，具体请询问华师本科招生办，电话：027-67863404，2239，3374。
河南文科考生，590分,ni***6 (河南),2017-06-27 11:27,老师您好，我是河南女文科考生，590分，2174名，报考贵校有希望吗,您好，根据往年分数参考，您的成绩有一定希望被我校录取，可以把我校放在第一院校志愿填报冲击一下。
辽宁理：录取及七校联盟,wy*** (辽宁),2017-06-27 11:15,1.辽宁理科573省排名19350-11159段报考贵校是否有风险？2.录取后能否参加七校联盟二学位？谢谢,您好，您的分数报考我校有一定希望，可以尝试填报第一院校志愿冲击一下，录取后可以参加七校联盟辅修。
志愿咨询,qz*** (江苏),2017-06-27 10:33,老师，您好，请问江苏文科355，排名4281有希望进贵校么？预估线会是多少分？,您好，根据往年分数参考，您的成绩有一定希望被我校录取，我校只有往年分数参考，没有17年预估分数线。
江苏考生,fu*** (江苏),2017-06-27 09:58,老师您好，我是江苏考生，今年高考分数357分，物化AB+，报贵校的社会学专业有希望吗？,您好，建议您直接致电我办：027-67863404，2239，3374。
报考,w7*** (江西),2017-06-27 09:46,我是江西文科考生，报考华中师范大学，考分597分，高一本64分，排名817名，是不是所有专业都能被录取，我可以被录到最好专业吗？,您好，您的分数专业选择余地很大，建议您按照自己的意愿进行专业选择。
河南文科超一本30 排名9000多 高校专项能录吗,lp*** (河南),2017-06-27 09:06,河南文科超一本30排名9000多高校专项能录吗,您好，如果您已通过我校高校专项面试，且在高考第一志愿填报我校，填报指定的专业（服从专业调剂），高考成绩达到生源所在省份同批次录取控制线，我校将予以录取。
山东文科录取,yu***eng (山东),2017-06-27 09:05,老师您好，请问山东文科分数超出一本线65分，省排名2275，被贵校录取的可能大不大？如果能录取能选择什么样的比较好的专业？谢谢。,您好，综合往年分数来看，您的成绩有一定希望被我校录取，专业选择建议您按自己的兴趣爱好自主选择。
广西理科考生,ll*** (广西),2017-06-27 08:59,老师您好!我是广西理科考生，总分534分，超一本线61分，全区排位第9568位，请问报考贵校有希望吗?如果服从专业调剂，提档之后是否还会退档?,您好，按照往年分数参考来看，您的分数被我校录取的希望较小，若我校在您已服从调剂的前提下提档，无特殊原因不会退档。
贵州理科报考免费师范生,12*** (贵州),2017-06-24 14:24,老师你好，贵州理科544是否有望报考贵校提前批免费师范物理，化学，数学，生物专业之一,您好，您的分数报考我校有一定希望，但专业选择余地较小。
录取,me***qing (四川),2017-06-24 13:39,请问老师，四川理科594分，能被贵校录取吗？,您好，您的分数报考我校有一定希望，往年我校录取最低分对应省排名大概在一万七千名、一万八千名左右您可以参考一下。
录取咨询,so*** (辽宁),2017-06-24 13:30,辽宁省考生，分数584，位次8928，考化学系，有可能吗?,您好，您的分时报考我校还是有一定希望的，具体专业填报看您个人喜好。
华中师范大学可以调换专业吗？调换方式是什么？,yb***72 (四川),2017-06-24 11:19,华中师范大学可以调换专业吗？调换方式是什么？,您好，进校后在大一和大二各有一次转专业的机会，参加转专业考试，根据考试结果公布转专业合格名单。
贵州考生理科,lg*** (贵州),2017-06-24 11:00,请问贵州理科545分，排位7429，能得贵校什么专业,您好，您的分数报考我校有一定希望，但有较大风险，专业选择余地较小。
2017专业级差,hu***niao (湖北),2017-06-24 10:49,请问贵校设置专业级差吗？,您好，我校有专业级差，第一专业志愿与第二专业志愿级差为1，第二专业志愿与第三专业志愿级差为1，后续无专业级差。
提前批录取问题,su*** (四川),2017-06-24 10:13,如果提前批被提档后又因故被退档（说的可以提招生计划105%档？），之后影响一批次录取吗？,您好，不影响。
能否报考贵校,ji***u (天津),2017-06-24 10:04,我是天津考生，理科男，高一本线49分，报考贵校有希望吗？谢谢,您好，从往年分数来看，您被我校录取的机会较小。
？？？,te*** (江苏),2017-06-23 19:04,华中心理招江苏生吗我是理科生,您好，我校本一批心理学专业17年在江苏招收理科生，具体详见：http://zs.ccnu.edu.cn/info/1026/2949.htm
北京理科生,15***99 (北京),2017-06-23 18:28,老师您好，北京理科585，排名8911，请问报考贵校有希望吗？谢谢,您好，综合往年省排名来看，您的分数报考我校有一定希望，建议把我校放在第一院校志愿冲击一下。
浙江考生 641分 7241名,yi***99 (浙江),2017-06-23 16:59,考了这个成绩，想试试贵校有希望吗,您好，17年浙江省综合改革，往年分数已没有参考价值，建议您自行考虑。
咨询退档,37*** (浙江),2017-06-23 16:50,浙江考生报考贵校是否存在退档风险？招生简章中生源属地化原则是什么？,您好，如果我校在您已选择服从调剂的前提下提档，没有特殊原因我校保证不会退档。
2017招生情况,dj*** (云南),2017-06-23 11:30,您好老师：2017年贵校在云南招收多少人，我是理科生，考分575分，报贵校的教育学专业有希望吗？毕业后就希望当一个教师，可以报什么专业能被贵校录取。谢谢！,您好，17年我校在云南招生计划具体详见http://zs.ccnu.edu.cn/info/1026/2963.htm，据往年分数参考来看，您的成绩报考我校有一定希望，建议把我校放在第一院校志愿，专业志愿填报建议您按照自己的喜好自主选择。
自主招生,cc*** (湖北),2017-06-23 11:17,什么时候出模拟投档线？到哪里查询？,您好，我校17年湖北省预估线文科587，理科571.
色弱报考化学专业,s7***4 (山西),2017-06-23 09:34,我是色弱，不知能不能报化学,您好，有关色弱的专业限制，在体检报告中已写明，请您自行查看。
请问一下关于历史系转专业 非师范转为师范,13***25 (广东),2018-06-27 17:42,广东历史系招生只招非师范，进去后能转为历史师范吗？方便转吗？会不会很麻烦？,您好，大一和大二共有两次转专业机会，需要入校后根据教务处通知进行转专业考试。
文科588,13***12@126.com (河南),2018-06-27 16:36,老师，您好，我想请问下你们学校的较高收费文科588分有希望吗？可以报考吗？,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
关于高校专项计划,13***83 (重庆),2018-06-27 16:26,高校专项计划的专业代码是什么，志愿填报系统里的志愿卡上只有自主招生的专业代码,您好，关于专业代码的问题建议您咨询省招办。
提档。换专业,13***66 (辽宁),2018-06-27 16:07,如过了提档线，填写服从，有掉档可能吗？非师范生专业可以转到师范生专业吗,您好，平行志愿下服从调剂后提档原则上不会退档；入校后可根据教务处发布的转专业通知进行转专业。
专业咨询,18***24 (河南),2018-06-27 15:03,贵校在河南招生的相关专业，如历史学、地理科学类等是否是师范生。,您好，您可以在我校本科招生网的招生指南栏目查看我校的分省份专业计划，其中大类专业为入校后进行双向选择确定专业方向。
关于专业调剂,13***16 (湖北),2018-06-27 11:39,您好，湖北省文科考生，618分2320名，进贵校风险略大，打算服从调剂，想知道服从调剂最有可能去的专业是哪些？以及哪些专业的分数线稍微低一些？,您好，服从调剂后一般按照填报的专业进行调剂。
报考,13***41 (广东),2018-06-27 10:44,本人在广东省高考排位为2955分数为599，请问报考贵校有比较大的几率被录取吗?如果大学转专业有什么要求呢?,您好，您可以在我校本科招生网的招生指南栏目查看我校往年的录取情况以作参考；大一和大二各有一次转专业机会，考生入校后根据教务处通知进行转专业考试即可。
想上您校,99***@qq.com (贵州),2018-06-27 09:41,我是贵州文史类考生，我的高考成绩是584分，贵州今年一本文史线是575分，我想上您校国家专项计划招生，有希望吗？您校是否见档不退？,您好，您可以在本科招生网的招生指南栏目查看往年的录取情况作为参考；平行志愿下服从专业调剂，被提档后原则上不会退档。
咨询,15***81 (河南),2018-06-26 16:30,2018河南理科生594分，报考贵校有希望吗？贵校的国家公费生的协议期是几年？后期分配地区是如何安排？国家公费生的录取分数同本科一批是否有差？,您好，您可以在本科招生网的招生指南栏目查看我校往年的录取情况以作参考；根据教育部出台规定，公费师范生毕业后需要在生源省份从事中小学教育工作不少于六年；各省份公费师范生专业的录取批次不同，分数也不完全相同。
江西理工考生,18***65 (江西),2018-06-26 11:49,老师你好，请问江西理工考生604分8012名，报考贵校有希望吗？服从专业调剂会退档吗？入学后可以转专业吗？需要什么条件才可以转专业。谢谢,您好，您可以在我校本科招生网的招生指南栏目查看往年的录取情况以作参考；平行志愿下服从专业调剂提档后原则上不会退档；入校后有两次转专业机会，具体要求以教务处通知为准。
专业级差,18***56 (贵州),2018-06-26 11:19,贵校2018设置专业级差吗,"您好，我校的专业极差为1,1,0。"
非师范专业本科毕业后可以报考教育学专业研究生吗,10***6@qq.com (海南),2018-06-26 10:45,老师好，我大学毕业后想考研，然后当老师。贵校在海南本科A批师范专业不招生。因此只能报非师范专业。我的问题是，本科学的是非师范专业，可以考教育学类的研究生吗？如果可以，难度是不是很大？谢谢,您好，考研专业没有限制，您可以根据自身情况进行选择。
照顾分,12***8@qq.com (云南),2018-06-26 10:35,请问华中师大在提档时算不算照顾分,您好，根据我校的普通本科招生章程，投档时，对教育部和各省（区、市）教育主管部门规定的全国性高考加分项目，我校认可具备的所有加分项目中最高一项加分，且最高不超过20分。
日语专业是否接收英语考生,10***6@qq.com (海南),2018-06-26 10:33,贵校今年在海南招生日语专业2人，我是英语考生，是否可以报日语专业呢？,您好，可以报考，我校日语专业要求科目为英语、日语。
安徽考生,18***99 (安徽),2018-06-26 10:29,1.请问报考贵校公费师范生毕业后在职任教期间是否可以攻读化学类在职研究生？2.公费师范生（体检合格）在学业合格且非自愿条件下是否有可能被强制转为非公费师范生？3.数学专业的公费师范生在校期间能否转为其他专业的公费师范生？4.公费师范生能否修第二学位？,您好，公费师范生可在职攻读毕业高校的教育学硕士；不会被强制转为非公费师范生；在与省招办协商后，可以进行转专业；可以辅修其他专业，符合毕业要求后可以得到学位证。
国家免费师范生是什么,fk*** (山东),2017-06-28 10:17,贵校的免费师范生在山东大概录取多少,您好，详情可前往华中师范大学本科招生网自行查询，网址：http://zs.ccnu.edu.cn/info/1007/2969.htm。
江苏理科358咨询,so*** (江苏),2017-06-28 09:09,江苏理科358排名17400选修AB能否报考你校教育类专业？能否报考英语师范？会不会被退档？,您好，综合往年省排名来看，您的分数有一定希望报考我校，我校对英语专业单科要求英语至少为120，您可自行考虑专业志愿填报问题，若我校在您已服从调剂的前提下提档，无特殊原因不会退档。
中外办学录取问题,xx*** (河南),2017-06-28 08:49,中外办学，录取和普通本科一样吗，提档后，同意调剂，会退档吗?培养模式4+0，2+2有何区别，是自愿选吗?,您好，录取和普通一批是一样的，若我校在您已服从调剂的前提下提档，无特殊原因不会退档，中外合作具体详情请自行查询本科招生网：http://zs.ccnu.edu.cn/zszn.htm。
江西文科,15***76 (江西),2017-06-28 08:11,582排名1615机会大不大？,您好，参考往年分数来看，您的分数有一定希望被我校录取，建议您把我校放在第一院校志愿填报。
河南理科,sr***24 (河南),2017-06-27 17:57,您好！我是河南理科考生，成绩570分，省排名17781名，可以报考贵校吗？,您好，总合往年分数来看，您的成绩有一定希望被我校录取，可以把我校放在第一院校志愿冲击一下。
贵州理科考生,hf*** (贵州),2017-06-27 17:01,老师好！我是贵州理科考生，今年565分，3800名次，报贵校有希望吗？谢谢。,您好，综合往年省排名来看，您的分数有很大希望被我校录取，建议把我校放在第一院校志愿填报。
河南考生，592分，省排名1991，报考贵校希望大吗？,zs*** (湖北),2017-06-27 16:30,如题。,您好，综合往年分数来看，您的成绩有一定希望被我校录取，建议把我校放在第一院校志愿填报。
请问贵校湖南文科本科一批都是非师范的吗？,15***89 (湖南),2017-06-27 16:10,请问贵校湖南文科本科一批都是非师范的吗？为什么只有提前批都是免费师范的？多谢！,您好，我校17年在湖南省所设免费师范专业都在提前批次，一批次中为非免费师范专业和非师范专业。
山东考生,xx*** (山东),2017-06-27 15:48,山东，理科，女，考600分，位次16739，能不能进入你校,您好，综合往年分数来看，你被我校录取的希望较小。
河南文科考生590分,ni***6 (河南),2017-06-27 15:34,老师您好，我是河南文科考生590分，全省排名2174，报考贵校有希望吗？,您好，综合往年分数来看，您有一定希望被我校录取，建议把我校放在一志愿冲击一下。
提档后服从调剂退档几率有多大？,ro*** (广西),2017-06-27 14:56,2017届广西考生，想报考贵校，被提档但专业极差降分后分数低于提档线，服从调剂会被退档吗？,您好，若我校在您已服从调剂的前提下提档，无特殊原因不会退档。
河南理科提前批,re***1 (河南),2017-06-27 13:55,552分有希望吗,您好，综合往年分数来看，您的分数较低，不建议您填报我校。
河南提前批师范,re***1 (河南),2017-06-27 13:51,请问老师河南提前批师范毕业后到哪里工作，大学内能否修第二专业,您好，若您在河南省参加的普通高考，则回河南，进校后可以选择辅修。
江西文科,15***76 (江西),2017-06-27 12:32,582分排名1615机会大不大？,您好，综合往年分数来看，您报考我校还是有一定希望的，建议把我校放在第一院校志愿填报。
福建理科,je*** (福建),2017-06-27 12:23,你好！我是2017年福建考生，理科排名9791，请问有希望被贵校录取吗？风险大吗？,您好，请给出分数参考，或直接拨打我办电话：027－67863334、67863404、67863374。
咨询,wa***99 (河南),2017-06-28 15:07,1、河南理科生572分，报考贵校有希望吗？2、报考志愿有级差吗？3、入学后可以转专业吗？,[您好，一、建议您结合我校往年在贵省的录取分数及省排名进行综合分析。二、在考生的专业安排上，我校实行专业志愿分数级差的方式进行录取，第一专业志愿与第二专业志愿级差为1分，第二专业志愿与第三专业志愿级差为1分，后续专业志愿无级差。三、入学后，我校在大一大二各有一次转专业的机会。如有疑问，请致电：027-67863404，2239，3374，3334。美丽的桂子山欢迎您。
免费师范生,70*** (山东),2017-06-23 11:28,老师您好，贵校培养的免费师范生在哪里就业？就是说，我想报免费师范生的话，怎么知道毕业后的大体去向？,您好，免费师范生毕业后要求回生源省所在地教育系统内工作就职，具体是由省级教育行政部门统筹考虑安排到师资紧缺地区的中小学校任教。
咨询,ji*** (浙江),2017-06-23 08:22,我是浙江考生，选考为政史地分数628分名次12322名想报华师汉语言文学专业有希望吗。谢谢,您好，我校在浙提前批招生理科考生最低分数16年为585分，省排名15780；15年为605分，省排名15279；14年为546，省排名14464，因17年浙江省综合改革，建议您自行考虑志愿填报。
关于免师,lh*** (河北),2017-06-22 18:52,1.请问贵校在河北省的分省招生计划中，师范类招生人数指总和还是免师，是否包括普通师范？2.请问若服从贵校的专业调剂，调剂范围是贵校所有专业还是考生所报专业志愿范围？,你好，有关河北省面试计划人数您可在华中师范大学本科招生网http://zs.ccnu.edu.cn/info/1026/2943.htm自行查看，我校在专业调剂时优先考虑考生所报专业，若考生所报专业志愿不满足要求，再考虑其他专业。
纸质材料及成绩单,be***8 (湖北),2015-03-06 17:24,老师好，请问1.邮寄的纸质材料要包含哪些内容？2.成绩单是整个高中阶段的还是分科以后高二至今的成绩？谢谢答复！,纸质材料包括：报名表、成绩单、获奖证书或其他证明材料、自荐信等；成绩单只需要高三年级的成绩。欢迎报考。
贵州考生,15***68 (贵州),2018-06-29 08:28,您好2018文史类贵州考生624分位次2546用国家专项计划报贵校录取希望大吗,你好，可点击http://zs.ccnu.edu.cn/info/1007/3072.htm查看往年分数，参考分数及位次。
