标题,来源,时间,问题,回答
山东考生,15***65 (山东),2018-06-27 15:51,您好，山东文科考生，612分，3086名，能录取吗？,你好！我校2017年在山东省文科类录取最低分583，对应位次3861，录取最高分594，对应位次2772，根据往年录取情况，你的成绩填报我校是很有希望的。欢迎报考我校！
北京考生咨询中外合作办学,ne***01@163.com (北京),2018-06-27 15:45,北京考生理科578分，位次10964，想报武汉理工中外合作办学-02金融学类专业，服从调剂，录取机会多大？请问：武汉理工中外合作办学的毕业证，学位证是武汉理工还是武汉理工国际学院颁发？和武汉理工的毕业证，学位证有区别吗？,你好！我校2017年在北京市的中外合作办学理科录取最低分为577，排名10086，你的成绩填报我校中外合作办学专业是有希望的，中外合作办学的两个专业，本校的毕业证与其他普通一批专业的毕业证一样，没有“中外合作办学”字样，住宿和上课也是在本校，与其他专业的学生一样。欢迎报考我校！
设计专业,18***16 (山东),2018-06-27 15:31,老师，你好，我是山东考生，艺术文，折合分数为750分，报考，录取可能吗？？,你好！我校2017年在山东省艺术文科录取线为713分，你的成绩报考我校是有一定希望的。欢迎报考我校！
老师您好,z8***63.com (河南),2018-06-27 15:29,河南考生理科619分，9037名可以上贵校吗？能上哪些专业呢？,你好！我校2017年在河南省理工类录取最低分581，对应位次13161，录取最高分608，对应位次5299，根据往年录取情况，你的成绩填报我校是很有希望的。欢迎报考我校！
广东 理 省位次23787，能被贵校环境科学与工程类录取吗？,13***30 (广东),2018-06-27 15:28,广东考生理省位次23787，能被贵校环境科学与工程类录取吗？或者说能冲一下吗？,你好！我校2017年在广东省理工类录取最低分544，对应位次22000，录取最高分579，对应位次8410，根据往年录取情况，你的成绩填报我校是有一定希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
北京考生理科578分，位次10964.,ne***01@163.com (北京),2018-06-27 15:16,北京考生理科578分，位次10964，想报武汉理工中外合作，服从调剂。这分能提档吗？能冲贵校吗？录取机会有多大？请预估一下今年提档线。谢谢!,你好！我校2017年在北京市理工类录取最低分587，对应位次8610，录取最高分615，对应位次4773，中外合作办学分数577，排名10086，考生可根据往年的录取情况填报志愿。欢迎报考我校！
咨询,13***55 (山东),2018-06-27 15:13,山东理科611，15000名，能报贵校吗？,你好！我校2017年在山东省理工类录取最低分602，对应位次16112，录取最高分627，对应位次6722，根据往年录取情况，你的成绩填报我校是有希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
工业设计,13***55 (湖北),2018-06-27 15:06,老师您好！请问工业设计专业没有参加过美术考试的普通理科生可以填报吗？谢谢！,你好！我校艺术与设计学院有一个工业设计专业，针对的考生是普通高考的理科生，不需要通过省美术联考，详细情况请登入我校招生网进行查询：http://zs.whut.edu.cn/。欢迎报考我校！
中外合作,18***83 (湖北),2018-06-27 15:06,您好，请问中外合作的专业取得本校的毕业证有没有显示中外合作？还是和正常录取的毕业生一模一样的毕业证？,你好！中外合作办学的两个专业，本校的毕业证与其他普通一批专业的毕业证一样，没有“中外合作办学”字样，住宿和上课也是在本校，与其他专业的学生一样。欢迎报考我校！
北京考生理科578分，位次10964，,ne***01@163.com (北京),2018-06-27 15:03,北京考生理科578分，位次10964，想报计算机类，服从调剂。这分能提档吗？能冲贵校吗？录取机会有多大？请预估一下今年提档线。谢谢!,你好！我校2017年在北京市理工类录取最低分587，对应位次8610，录取最高分615，对应位次4773，根据往年的录取情况，你的成绩填报我校有一定希望，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
江西理科609分，全省6681名，报考贵校能选择好专业吗？,jj***.com (江西),2018-06-27 14:42,江西理科609分，全省6681名，报考贵校能选择好专业吗？,你好！我校2017年在江西省理工类录取最低分573，对应位次7717，录取最高分593，对应位次4219，考生根据自己的学习成绩、兴趣爱好、特长及身体条件综合考虑选择专业，我校没有专业级差。欢迎报考我校！
老师您好。,13***21 (江西),2018-06-27 14:38,我是一名江西考生总分609排名6801能进贵校的材料科学与工程专业吗？如果不能那么可以选择什么专业？,[你好！我校2017年在江西省理工类录取最低分573，对应位次7717，录取最高分593，对应位次4219，根据往年录取情况，你的成绩填报我校是有希望的，你可以将材料科学与工程学院的相关专业放在专业志愿的前列，并填满6个专业和服从专业调剂，考生根据自己的学习成绩、兴趣爱好、特长及身体条件综合考虑选择专业，我校没有专业级差。欢迎报考我校！
北京考生理科578分，位次10964，能冲贵校吗？,ne***01@163.com (北京),2018-06-27 14:38,北京考生理科578分，位次10964，能冲贵校吗？录取机会有多大？,你好！我校2017年在北京市理工类录取最低分587，对应位次8610，录取最高分615，对应位次4773，根据往年录取情况，你可以将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
630分报考武汉理工大学,10***6@qq.com (河北),2018-06-27 14:34,报考该校的机械类、自动化、电子信息相关专业，录取可能性有多大？,你好！我校2017年在河北省理工类录取最低分600，对应位次10716，录取最高分625，对应位次5054，根据往年录取情况，你的成绩填报我校是有希望的，你可以将这些专业填在专业志愿的前列，后面填一些保守专业，并服从专业调剂，提高录取率。欢迎报考我校！
河南文科考生专业咨询,17***51 (河南),2018-06-27 14:27,老师您好，我是河南文科考生，分数627排名1528高一本线80分请问能否报贵校的工商管理类——人力资源管理专业并且想要知道贵校的文科招生计划恳请老师,[你好！我校2017年在河南省文科类录取最低分585，对应位次2658，录取最高分596，对应位次1663，根据往年录取情况，你的成绩填报我校我工商管理类专业是有希望的，我校的招生计划可等入我校招生网进行查询：http://zs.whut.edu.cn/plan.aspx?year=2018&city=%E6%B2%B3%E5%8D%97&y=0&p=9。欢迎报考我校！
报考咨询,38***@qq.com (重庆),2018-06-27 13:57,重庆理工男，总分607，排位9200，报考贵校有希望吗,你好！我校2017年在重庆市理工类录取最低分580，对应位次9034，录取最高分621，对应位次2781，根据往年录取情况，你的成绩填报我校是有一定希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
现在身体状况与体检时不一致,18***80 (山东),2018-06-27 13:54,体检时视力4.3，高考结束后眼睛做了激光矫正手术，现已恢复至5.1，现实身体状况与高考前体检表记录不一致，可否报考贵校提前批航海技术专业？,你好！考生身体的身体情况以高考体检表为准，体检表的身体情况合格且分数达标即可被录取。进校后会进行体检复查。如果高考体检表上身体条件不符合即不可被录用。欢迎报考我校！
福建考生,18***10 (福建),2018-06-27 09:52,你好我是福建考生理科分数583位次7733请问报考有希望吗,你好！我校2017年在福建省理工类录取最低分534分，考生可根据我校往年的录取情况综合考虑，我校往年在福建省的录取分数请登入我校招生网进行查询：http://zs.whut.edu.cn/news.aspx?classid=69。欢迎报考我校！
老师，您好。我是江苏考生。,18***55 (江苏),2018-06-27 09:42,老师，我是江苏考生，分数366，高校专项计划该如何申报？,你好！各省市的志愿填报以当地省市招办的规定为准，请考生咨询当地省市招生办公室。欢迎报考我校！
中外合作报考问题,13***31 (河北),2018-06-27 09:32,河北考生，请问中外合作专业毕业后拿几个证？国内毕业证和学位证与普通学生的有什么区别？谢谢,[你好！我校中外合作办学有两个专业，车辆工程和金融学：车辆工程专业学生完成国内四年所有课程学习并达到要求者，可同时获得武汉理工大学车辆工程专业本科毕业证书和工学学士学位证书及英国威尔士大学（威尔士三一圣大卫大学）汽车工程或赛车工程理学学士学位证书。金融学专业学生在完成所有课程学习并达到要求者，可获得武汉理工大学金融学专业本科毕业证书和学士学位证书，在4年学习中自愿选择到澳大利亚纽卡斯尔大学学习并达到纽卡斯尔大学要求者，可获得澳大利亚纽卡斯尔大学学士学位证书（国家承认学历）。中外合作办学的两个专业，本校的毕业证与其他普通一批专业的毕业证一样，没有“中外合作办学”字样，住宿和上课也是在本校，与其他专业的学生一样。欢迎报考我校！
江苏 理科,36***@qq.com (江苏),2018-06-27 09:30,江苏理科365分理化AA排名18059可以报考贵校吗？谢谢,你好！我校2017年在江苏省理工类录取最低分359，对应位次17298，录取最高分373，对应位次7306，根据往年录取情况，你的成绩填报我校是有一定希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
能否录取,15***70 (江西),2018-06-27 09:25,江西理科585有希望吗,你好！我校2017年在江西省理工类录取最低分573，对应位次7717，录取最高分593，对应位次4219，根据往年录取情况，你的成绩填报我校是有一定希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
志愿填报,18***92 (山西),2018-06-27 09:25,我是山西18年考生考了578想要报考贵校你看能不能上贵校?谢谢,你好！我校2017年在山西省理工类录取最低分545，对应位次7641，录取最高分562，对应位次4680，根据往年录取情况，你的成绩填报我校是有一定希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
报考咨询,18***70 (江西),2018-06-27 09:21,老师好，我是江西文科考生，607分，排名2451，请问报考贵校有希望吗。如果提档了服从调剂，会因为专业都录满了被退档吗？谢谢！,[你好！我校2017年在江西省文科类录取最低分581，对应位次1711，录取最高分589，对应位次1206，根据往年录取情况，你的成绩填报我校是很有希望，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。如果考生投档进我校，专业服从调剂，体检、政审合格，符合我校相关专业录取要求，平行志愿投档后不退档。欢迎报考我校！
陕西文科考生,18***50 (陕西),2018-06-27 09:16,陕西位次2054，可以上贵校吗？,你好！我校2017年在陕西省文科类录取最低分572，对应位次1977，录取最高分579，对应位次1663，根据往年情况，你的成绩填报我校是有希望的，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
理科录取,18***81 (安徽),2018-06-27 09:09,请问老师，安徽考生，理科，605分，排名11492，可有机会被录取？,你好！我校2017年在安徽省理工类录取最低分580，对应位次10042，录取最高分596，对应位次6181，根据往年录取情况，你的成绩填报我校是有一定希望，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。欢迎报考我校！
报考咨询,13***75 (河南),2018-06-27 09:04,老师您好，16年和17年文科美术录取最高分和平均分是多少？谢谢。,你好！我校2017年在河南省美术类录取的最低分为文科582，理科为645；2016年在河南省美术类录取的最低分为文科727，理科728。欢迎报考我校！
辽宁理科,13***08 (辽宁),2018-06-26 16:52,我是辽宁考生，理科609分，排名9366，是否有希望录取？谢谢,你好！我校2017年在辽宁省理工类录取最低分587，对应位次8408，录取最高分607，对应位次5098，根据往年录取情况，你的成绩填报我校是有一定希望的，可以将我校放在第一志愿冲一冲。欢迎报考我校！
江苏考生,19***20 (江苏),2018-06-26 16:46,我是江苏考生分数是365，想报贵校的材料科学与工程专业，录取的概率有多少？,你好！我校2017年在江苏省理工类录取最低分359，对应位次17298，录取最高分373，对应位次7306，你的成绩填报我校高校专项是有希望的，你将材料类专业放在第一专业志愿，我校没有专业级差。欢迎报考我校！
能否录取，几率问题，能否选择冲一冲,18***32 (云南),2018-06-26 16:34,我是云南理科考生，省排名8500名，请问能否选择冲一冲？,你好！我校2017年在云南省理工类录取最低分574，对应位次6453，录取最高分591，对应位次3946，可以报第一院校志愿冲一冲。欢迎报考我校！
A类自主招生志愿的填写问题。,18***90 (湖北),2018-06-26 16:28,您好，我是通过A类自主招生的考生，请问以下志愿填写问题：1在填写自主招生志愿时，因为A类自主招生考生只有一个材料类的专业，没有其它专业可填，请问剩下的那五个平行专业志愿应该怎么处理，空着吗？2如果只需要填写一个专业志愿即可，那勾选服从调剂会有什么用？会被调剂到其它什么专业去？3自招通知上说，要反馈自招志愿填写情况，请问怎么反馈？谢谢！,你好！A类自主招生的考生只用填写材料类专业，剩下的5个平行志愿就空着，如果你符合我校招生简章里A类自主招生的要求，即可被录取。自主招生的考生密切关注我校招生信息网，如有任何消息及时反馈。欢迎报考我校！
报考,13***10 (吉林),2018-06-26 16:25,老师好，吉林理科581分排名8591，报考贵校有希望吗？,你好！我校2017年在吉林省理工类录取最低分558，对应位次8019，录取最高分596，对应位次3899，根据往年录取情况，你的成绩填报我校有一定希望，可以将我校填报在第一志愿冲一冲。欢迎报考我校！
录取,15***27 (湖南),2018-06-27 11:19,您好，我是湖南考生，分数607，位次9815，请问我有机会被贵校录取吗？,你好！我校2017年在湖南省理工类录取最低分581，对应位次9153，录取最高分608，对应位次4167，根据往年录取情况，你的成绩填报我校有一定希望，根据往年录取情况，你的成绩填报我校是很有希望，建议将我校放在平行志愿第一顺位，并填报好保底院校，确保顺利录取。。欢迎报考我校！
湖北国家和地方专项计划,le***163.com (湖北),2018-06-27 11:12,我想问下2017和2016年贵校对应的国家和地方专项计划录取分数线和段位，谢谢！,你好！我校2017年在湖北省各专业的录取分数线（包括国家专项和高校专项）请登入我校招生信息网查询：http://zs.whut.edu.cn/News_View.aspx?id=560。欢迎报考我校！
专业试点班计划,13***28 (湖北),2018-06-27 10:53,老师：您好！请问哪些专业有试点班计划？,你好！我校试点班的专业比较多，详情可登入我校招生信息网查询：http://zs.whut.edu.cn/News_View.aspx?id=560，这是2017年试点班的信息，2018年的具体情况以当年发的通知为准。欢迎报考我校！
咨询,sz***63.com (山东),2018-06-27 10:41,山东理科11500位次，报考贵校录取希望多大，能推荐几个合适的专业么，提档后有退档风险么。谢谢！,[你好！我校2017年在山东省理工类录取最低分602，对应位次16112，录取最高分627，对应位次6722，根据往年录取情况，你的成绩填报我校很大的希望，考生填报我校志愿时应根据自己的学习成绩、兴趣爱好、特长及身体条件综合考虑选择专业，在填报专业志愿时应有梯度，调剂栏最好填上服从或有条件服从，以便增加录取机会。欢迎报考我校！
提前比体检时间,18***80 (山东),2018-06-27 10:39,提前批的体检时间是什么时候？是填报志愿后录取之前？还是录取后？还是入学后？,你好！提前批录取时的身体要求以考生高考体检报告为准，入学报道后进行体检复查。欢迎报考我校！
