标题,来源,时间,问题,回答
能被录取吗,wj*** (河南),2012-06-27 14:16,你好我是河南考生超二本分数线17分可以报考该校的临床专业吗,从往年情况看，超出17分可以录取，但具体还要看生源情况。
报考,ms***231127 (河南),2012-06-14 10:59,老师你好，请问不到500分有希望报考本校吗,要看是哪个省的，报考考生须达到本省二本线。
关于单科成绩报考限制的问题,lx*** (河南),2012-06-13 14:46,老师请问贵校的那些专业对单科成绩有明确的限制，我的数学有些弱，不知道哪些专业会限制数学成绩，请您为我列举一些好吗？另外我对贵校的资源勘查工程较感兴趣，请问该专业对报考者有何要求？麻烦您解答一下，谢谢。,我校部分专业对单科成绩有要求，如数学与应用数学、英语等，凡是对单科成绩有要求的，均须达到90分。资源勘查工程对体检有些要求，如色弱、色盲或红绿色盲等，限制报考。
报考咨询,jz*** (贵州),2012-06-12 16:12,老师你好，我是贵州的考生，我今年的考试分数线只有430左右，我想请问一下我这个成绩有没有希望上。我希望的是定向招生,如果是理科生，报我校应该没问题。
550,so***1 (重庆),2012-05-11 16:58,请问老师重庆文科中等成绩550分报贵校那个专业较好？谢谢！,你好，我校近三年未在重庆市投放计划。我校在自治区外招生录取批次为本科二批，执行生源户口所在地的分数线。建议你查看重庆市近三年的本科二批录取分数线，考虑自己的报考意向。另外，我校今年在重庆投放计划65名，具体计划请登录我校网站查看。http://www.utibet.edu.cn/index.html
按分数选专业和学校,55*** (重庆),2011-06-13 15:36,老师：请咨询重庆女生文科550分报贵省什么专业和哪所大学最好？一本二本还是三本，谢谢,你好！我校今年在贵市没有招生计划。
本科二批,lw***07 (山东),2011-06-13 13:38,老师，您好。我是山东的文科考生，非常想报贵校，今年估分550左右，请问有希望吗？谢谢！！！,你好！我校在贵省的招生计划均安排在本科二批。
收费？？？,11***51749 (河北),2011-06-12 16:59,2011界的东西怎么没有？还没准备好？,我校招生计划、章程等内容详见西藏大学网站http://www.utibet.edu.cn/
本科,lw***07 (山东),2011-06-12 11:16,老师，您好。我是山东的文科考生，非常想报贵校，今年估分550左右，请问有希望吗？,你好！参考往年的录取分数线，你的成绩应该没问题
具体收费,11***51749 (河北),2011-06-11 14:45,我想报西藏大学，可是由于家庭情况的原因，我需要提前知道一下具体的本科收费，谢谢！！我是2011界。谢谢！,你好！我校各专业学费一般是每年2800元或3360元。师范类专业、地矿类专业、临床医学（全科医学）专业均为免补专业，即免交学费、住宿费，同时每年享受1500元生活费补贴。详见我校招生章程。
河北考生,dh*** (内蒙古),2011-06-09 14:28,请问贵校2011年在河北(理工)按一本还是二本？近三年的录取情况？有无专业级差？,我校在河北招生计划均安排二本录取，实行成绩优先得录取原则。
在广西有没有招生？,hk*** (广西),2011-05-10 13:24,西藏大学在广西招收应届毕业生吗？,我校今年在广西投放本科招生计划20人，其中资源环境与城乡规划管理、行政管理各10人，只招理科生。
今年在广西招收理科一本、二本、三本人数？跟上年一样吗？,sh*** (广西),2011-05-10 10:21,今年在广西招收理科一本、二本、三本人数？跟上年一样吗？,我校在广西投放计划均在第二批本科。
咨询,87*** (陕西),2010-06-29 11:21,我是陕西理科考生，分数350能上贵校的专科吗？,我校在陕西无专科招生计划。
f,ze*** (河南),2010-06-29 11:12,河南，理科，563，一本552，报考贵校有希望吗？谢谢,我校在本科二批招生。
问一下,wa*** (河南),2010-06-29 09:26,原来贵校在河南招生是二本，为什么今年是一本了,录取批次调整系贵省根据教育部有关规定进行的。
qinjuen520,qi***0 (贵州),2005-05-14 10:21,我是贵州的考生，还希望到西藏大学读书！！但是不知道今年你们大学是否要在贵州招生？如果招生，起分线是多少？？,你好!我校今年在贵州没有招生计划.
咨询,13***21 (山东),2018-06-28 15:39,山东考生，文科，成绩532，报考贵校多大希望！谢谢！,你好，同学，2017年我校在山东录取最低分是513分，位次大概在32112，平均分是519，位次大概在28527，鉴于以上情况，我建议你先查看自己的位次，能在3万3以内，还是比较有希望的。希望我们的回答对你有帮助。
河南理科考生 499,15***38 (河南),2018-06-28 14:20,您好！我是河南考生，高考分数499，河南排名：100709想报考贵校英语专业，稳妥吗？,你好，同学，2017年我校在河南录取平均分是467，位次大概在104754，你的情况，进档应该问题不大，但英语（师范）和非师范各投放了一个计划，我们没有把握你一定能够被英语专业录取。希望我们的回答对你有帮助。
临床医学报考咨询 广东理科，467分，排名103039,lp***63.com (广东),2018-06-28 13:11,老师你好，广东考生，理科，女，467分，排名103039，想报考贵校的临床医学专业，请问有没有被录取的机会？,你好，同学。2017年我校在广东录取平均分是450，位次是69030。你的排名有点靠后，我们按照往年情况预判希望不太大，不过鉴于平行志愿投档，你可以填报。希望我们的回答对你有帮助。
河南文科生,18***82 (河南),2018-06-28 12:59,老师您好，我是河南文科考生，今年高考分数443分，高河南二本分数线7分，请问被贵校录取的可能性会如何？,你好，同学，2017年我校在河南录取最低分是488分，位次大概在32052，平均分是494，位次大概在29261，鉴于以上情况，我们预判你投档我校的可能性不大。希望我们的回答对你有帮助。
咨询,18***41 (河北),2018-06-28 10:54,您好，我问下河北考生今年考了468，被录取概率大吗?,你好，同学，2017年我校在河北录取最低分是424分，位次大概在115313，平均分是457，位次大概在93173，鉴于以上情况，建议你先查看自己的位次，如果太靠后，希望就不大。如果位次在11-12万以内，进档的可能性还是比较大的。希望我们的回答对你有帮助。
咨询谢谢,17***06 (河南),2018-06-28 09:41,河南文科489报贵校第一志愿请问有多大被录取几率,建议最好服从专业调剂。
河北理科,18***41 (河北),2018-06-28 09:01,您好，我想了解一下去年在河北的招生情况，谢谢。,去年在河北的招生文科最低分489分；理科最低分424分。
想要了解去年贵校在云南的招生情况,15***00 (云南),2018-06-27 16:45,想要了解去年贵校在云南的招生情况,云南2017年录取文史最低分492分，位次30739理工最低分470分位次46992
河南理工,15***79 (河南),2018-06-27 14:22,请问老师，我考了506分，想报贵校，能录取吗,我校去年在河南招生文科最低分488分；理科最低分454分
河南考生,17***42 (河南),2018-06-27 13:17,您好，河南考生476分，在河南名词129000能报考贵校吗？,过本省二本分数线是可以报考。
招生,15***00 (云南),2018-06-27 11:59,我想了解一下贵校今年的招生计划，我是今年的文科考生，高考成绩比二本线高出37分，如果志愿填报贵校且服从调剂，被退档的概率大吗？,云南今年的总计划60人，文科20；理科40人，服从专业调剂一般不会退档。
招生,15***00 (云南),2018-06-27 11:41,我想了解一下贵校今年的招生计划，我是今年的文科考生，高考成绩比二本线高出37分，如果志愿填报贵校且服从调剂，被退档的概率大吗？,今年云南总计划60，文科20人，服从专业调剂一般不会退档
重庆505,18***78 (重庆),2018-06-27 09:09,请问重庆理科505(二本线428)报考贵校数学与应用数学专业有希望吗?,去年重庆省录取理科最低分473分位次46035，可以参考下。
河南考生469,do***2873@163.com (河南),2018-06-26 16:36,469分高出二本95分想报文学类专业或外语类有希望吗,建议参考本省的高考名次。
报考咨询,15***67 (河南),2018-06-26 13:45,老师您好，我是河南理科考生，高考考了485分，报贵校的临床医学专业有希望吗,河南省该专业计划不多，建议参考高考名次进行报考。
报考,ze*** (河南),2010-06-28 16:55,河南，理科，563，一本552，报考贵校有希望吗？谢谢,有希望。
陕西考生,ya*** (陕西),2010-06-28 16:08,我是文科生今年考了512超二本线12分专业服从调剂能确保录取吗,你好！参考以往录取成绩，录取几率较大。
是否为定向？急需知道！！,27*** (四川),2010-06-28 11:43,藏大今年在四川的招生简章-即招生考试报上面的专业后面都有“（林芝八一）”字样。请问是不是毕业后就去林芝八一工作啊？？？？,备注”林芝八一”，是指林芝八一校区，即入学后在西藏林芝的西藏大学农牧学院学习。
美术生,a1*** (湖南),2010-06-27 14:57,我是湖南的美术生，你们学校认可我们省的专业成绩是多少分？？？？？？？文化分数线是？？？？？？？？？？？急需谢谢,我校认可你省的美术专业联考（或省统考）。文化成绩与专业成绩达到省招办划定的艺术类本科最低控制线。
填报,zh*** (四川),2010-06-27 11:50,我四川的，我考了446，比二本多5分，不知报了贵校能上的几率有多大啊/?,我校去年在四川省的最低录取线为该省的最低控制线。
山东考生,yu***0 (山东),2010-06-27 09:21,2010年我考了540左右，能去你学校吧？山东考生,希望较大
河北,an*** (河北),2010-06-26 12:07,那里环境艰苦吗河北人适应得了吗社会环境是否有些乱,拉萨条件较好，部分人刚到高原会出现高原反应。社会秩序极好。
甘肃考生急问,jq*** (甘肃),2010-06-26 10:30,内容：2010年甘肃二本分数线为481.我理科考生525分能否上贵校？贵校主要培养就业的方向是哪里？能否上好专业？？您估计录取的几率有多大,根据以往录取成绩，你的分数报考我校应该可以录取，专业选择面也较大。毕业生就业实行双向选择、自主择业。但目前来来看，巨大部分毕业生选择在西藏就业。
504,cx*** (河北),2010-06-25 16:58,老师您好，我是河北文科考生，今年考了504分，（河北文科二本线504），报考贵校可能被录取吗？哦，老师，个人人如果愿意毕业后在西藏工作一定年限，那样我可能被贵校录取吗？,我校招生计划均为普招计划，即非定向。你的分数仍有录取的可能性。
我是山东考生 高考422分 英语56   专业统考256分,29*** (山东),2010-06-25 11:53,我是山东考生高考422分英语56专业统考256分请问报考你们学校能录取么??,根据以往成绩，有录取的可能性。
试着问一问,nu***i (安徽),2010-06-11 13:59,东部的人来这里怕有高原反应吧？,视体质差异，部分人有反应。绝大部分人可以适应。
咨询,12***7 (山东),2010-06-11 09:32,我是山东文科生，估分在564分，被贵校录取的几率大吗？对平原的学生身体素质方面有什麽要求？,对学生身体素质要求执行教育部、卫生部“体检意见”，无特殊要求。基于其他学校执行同样的体检要求。
提前批,12***7 (山东),2010-06-10 10:28,今年在山东有提前批吗？几批次？,艺术类专业安排在提前批，普通本科专业安排在本科二批。详见山东省招办公布的招生计划。
山东考生分数线咨询,12***7 (山东),2010-06-10 10:02,藏大在山东今年有几个批次，到不了分数线可以适当减分吗,我校普通本科专业安排在本科二批录取。分数线执行当地二本线。
我是湖南考生，估分460—480能被贵校录取吗？,ba*** (湖南),2009-06-15 16:12,我是湖南考生，估分460—480能被贵校录取吗？,必须达到你省的二本线。我校2008年在湖南招收的均为理工计划，录取的最低分为482分。
辽宁考生422分可以被录取吗？,vi*** (辽宁),2017-06-27 09:59,辽宁二本线350分，422可以进档吗？另外本校有师范类的专业吗？如果转专业是什么要求？,你好，我校最近5年在辽宁均没有投放过计划，今年我们尝试性投放了5个。预计报考学生较多，你可以在平行志愿里填报，不影响其他学校的录取。我校有师范类专业，但没有给辽宁投放计划。
湖南理科,xx*** (湖南),2017-06-26 16:08,你好，我超过湖南二本线28分，报考贵校有希望吗？,你好。2016年我校理工录取最低分452分，超二本线13分，预计你的档案可以投到我校。
老师您好,wo***106 (山东),2017-06-26 16:01,您好，我是山东的考生，今年分数498，请问如果报贵校的经济类专业有多大的希望？？贵校的录取线是多少？？,你好，2016年经济学录取最低分是504分，你的成绩投档我校可能有希望，但录取经济学希望不太大。
山西,an*** (山西),2017-06-26 15:50,高考439分，二本线400分，一份一档排名52848-53469，有没有可能报该校啊，或者能报什么专业啊,按照2016年录取的情况来看，理工录取最低分463分，高出二本线25分，平均分473分，高出二本线35分。你可以查一下去年的排位
江苏考生 333分 历史A+ 政治A,17*** (江苏),2017-06-26 15:41,江苏考生333分历史A+政治A请问贵校能收吗？,今年我校在江苏没有投计划哈。你问的可能是西藏农牧学院。具体你可以咨询他们。0894-5888499
关于高考改革,15***58 (河南),2017-06-26 15:01,老师您好，河南在今年实行高考改革，改革后的分数线变化很大，我查过您院校的相关信息，您所在院校对区外考生录取的标准是考生所在地的本科二批分数线，请问在今年还是如此吗？,是的，我校今年继续执行河南省的二本线。
查询,15***58 (河南),2017-06-26 13:30,老师好，我是河南文科女生，高考分数线461，能被贵校录取吗,2016年我校文史类录取最低分482分，你可以查一下排位，看看你今年的排位。
咨询,ma***1997 (陕西),2017-06-26 12:31,你好，我是陕西理科考生，今年考了437位次59000可以上贵校的会计学吗？风险大吗？？？,你的成绩投档我校有希望，但会计学录取希望渺茫，2016年陕西理工录取最低分433分，高出二本现10分，会计学专业录取最低分452分，高出二本线将近30分。
2017考生,22***2 (山西),2017-06-26 12:06,2017山西考生高考成绩446报考贵校小语种专业录取概率大吗,你说的小语种专业具体指什么？按照常规，我校没有小语种专业。不过按照去年你投档我校还是有希望，2016年理工录取最低分为463分，高出二本线25分。
河南理科455能上贵校吗,11***0 (河南),2017-06-26 12:03,河南理科455能上贵校吗,2016年我校理工录取最低分为466分，高出二本线19分，按照你的情况，投档还是有希望。
山东考生,13***20 (山东),2017-06-25 15:24,请问您518,你的问题已回答，若仍有疑问，请再咨询。
山东考生,13***20 (山东),2017-06-25 15:23,请问您518,如果你考了518分，理工类，那么投档的希望还是有点大。
咨询,a1*** (辽宁),2017-06-25 13:31,414分辽宁能被录取吗，可以调剂的,你好，我校最近5年在辽宁均没有投放过计划，今年我们尝试性投放了5个。预计报考学生较多，你的分数有点危险，不过可以在平行志愿里填报，不影响其他学校的录取。
急急急,13***12 (甘肃),2017-06-25 09:26,老师，你好我是甘肃的一名考生高出二本线27分有被录取的希望吗？学校报考时有没有专业级差,你好，你超27分，考了435分?按照2016年甘肃录取情况来看，理科录取最低分459分，超二本线24分，你可以查一下，去年理科录取最低分459分的排位，如果差不多，投档录取的希望就有。另外，我校录取没有专业级差。
过线20能否报考,49*** (陕西),2017-06-24 15:56,我是陕西考生，请问过二本线20分能否报考贵校的计算机科学与技术或者交通运输专业？,你好，你的成绩投档还是有希望的。2016年我校交通运输（道路）超二本线16分，交通运输（铁路）超二本线18分，计算机超二本线26分。希望我的回答对你有帮助。
报考咨询,15***67 (河南),2018-06-26 13:44,老师您好，我是河南理科考生，高考考了485分，报贵校的临床医学专业有希望吗,建议参考本省的高考名次。
山东考生,72***@qq.com (山东),2018-06-26 13:22,老师您好，我是山东理科生，今年成绩493分位次是117800可以报贵校的经济或者临床吗,2017年山东省录取的最低分是479分，可以报考我们学校，但是具体的专业目前招生还没开始，投档线还不确定。
山东,72***@qq.com (山东),2018-06-26 12:10,今年的山东招生计划是多少，有经济或临床吗,计划是80文科20人理科60人，有这两个专业的计划招生。
山东考生,72***@qq.com (山东),2018-06-26 12:06,老师，山东理科高出本科线60分可以报临床吗,建议参考录取名次
咨询,18***7@qq.com (山东),2018-06-26 11:05,老师您好，我是山东省2018年应届毕业生，高考分数526，高出一本线12分，位次在全省17000左右，可以被贵校汉语言文学或英语专业录取吗,可以报考我们学校。
录取比例,15***25 (云南),2018-06-26 10:35,贵校录取比例是1:1吗？,是的
录取,15***25 (云南),2018-06-26 09:54,云南文史高出二本线43分被录取的可能大吗？接受调剂,接收调剂有希望
毕业后在西藏考研考公务员是不是更容易些,15***17 (河南),2018-06-25 16:06,毕业后在西藏考研考公务员是不是更容易些,根据毕业当年的就业政策。
藏大最好的专业是什么,15***17 (河南),2018-06-25 16:04,什么专业录取分数最高？,2017年河南省录取最高分专业是计算机科学与技术（师范）。
藏大咨询,15***17 (河南),2018-06-25 16:03,报考指南上说填报定向西藏志愿考生在志愿确认签字时同时递交定向西藏就业保证书，定向西藏就业保证书是什么，填报定向西藏志愿又是什么？,河南省没有定向招生计划。
陕西考生 急急急！！,15***92 (陕西),2018-06-25 12:53,高于陕西二本线15分有希望吗？,可以报考西藏大学。
山东文科,15***05 (山东),2018-06-25 12:08,老师您好，山东省2018届文科考生，高考分数526分，过本科线21分，位次在38000左右，报考贵校有没有希望。,参照去年的分数是有希望，具体看今年生源情况
云南招生,15***01 (云南),2018-06-25 11:06,今年贵校云南文科计划招多少？哪些专业招汉族考生？贵校去年云南文科最低录取分数线是多少？位次？贵校今年相比去年云南文科汉族考生是扩招还是其他？,今年文科计划是20人，招生计划与去年持平，在西藏大学官网查询历年最低分
您好，陕生源报考咨询。,18***26 (陕西),2018-06-25 10:00,陕生源总分459，省位次62782.想报考英语或计算机专业。可能性大吗？谢谢。,可以报考我们学校，英语去年录取最低分422，计算机科学技术（师范）422分
询问,22***4@qq.com (四川),2018-06-24 14:49,生485可以报考你们学校吗,达到四川省二本线是可以报考我们学校。
谢谢教授啦  我现在是走投无路,35*** (山东),2009-06-12 15:28,很冒昧，这个问题您不属于您的职责。我已经向很多院校问过，但没人回答，心寒~~~哪个院校的'专科'有很强的计算机专业或者是电子信息专业。打扰了，谢谢。,这个我也不方便回答。
提前批,71*** (重庆),2009-06-12 15:22,贵校是否有提前批，我是重庆理科考生高考估分约500，能被录取吗？,对不起，今年我校在重庆没有投放计划。
问问,13***12 (北京),2009-06-12 14:14,我是河南理科考生，也就是说若上不了2本线，就不可能被贵校录取啦？不降分录取吗？,降分的可能性很小。
去藏大条件,dp***2 (湖南),2009-06-12 12:10,老师，我是湖南一名文科生，今年高考510左右，我非常想到贵校学习，如何才能实现梦想?谢谢.,我校2009年在湖南的录取执行湖南省划定的二本线。如果上线，一志愿填报我校，可能性较大。
去年艺术专业分最低是多少,12*** (山西),2009-06-12 09:28,问一下贵校2008年本科最低专业分是多少,专业课最低212分，文化最低333分。
xun wen,zh***un (河北),2009-06-11 15:09,shifoujiangfenluqu,《章程》规定：我校在西藏自治区外各省（自治区、直辖市）投放的计划，录取时若上线考生生源不足，可以按照有关规定适当降分录取，原则上降分最大幅度为20分。录取的考生必须是填报了我校志愿的考生。但是从今年报考我校的河北生源看，不存在上线考生生源不足的情况。
谢谢老师！,ww*** (河南),2009-06-11 14:17,老师我高考考了400到410分左右，能报考你们学校吗？能的话能报考什么学校！谢谢老师！,我校2008年在河南录取最低分为：文史519、理工517报考我校必须达到河南省的二本线；我校在内地省市只投放了本科计划。感谢你对我校的信赖和支持，祝你成功！
09年山西美术理工考生 急填志愿表~急急急,yg*** (山西),2009-06-10 15:01,老师您好！山西考生美术（理）专业234分.预估文化360分能上贵校吗？有多大希望？08年贵校录取最低专业分多少？文化分多少？谢谢老师!,我校2008年在山西录取的美术学专业考生为2人，专业课最低分为212分，文化课最低分为333分。我校艺术类专业录取规则：文化课上线，按专业从高到低录取。
几批,77*** (河南),2009-06-10 11:19,贵校在河南的投档线为几批啊,我校今年在河南省专业为本科二批次。
交通,ma*** (河南),2009-06-10 09:11,请问贵校交通情况如何？,我校位于拉萨市东郊，交通很方便。内地来我校也很方便，可以坐飞机、火车。具体航次、列次请参考相关部门。
贵校历年在广西的文科分数线是多少？谢谢老师回答。,wu***ongsheng (广西),2008-06-27 12:35,贵校历年在广西的文科分数线是多少？谢谢老师回答。,我校今年是第一次面向广西招生
请问藏大有望在四年内进入211工程吗？,zh***ng128 (河北),2008-06-24 09:27,请问藏大有望在四年内进入211工程吗？藏大会不会升格一本？,我校正在积极努力，力争及早进入“211工程”
老师们，快啊，急~~！！！西藏大学中定向西藏的专业,yu***i (陕西),2008-06-13 09:07,请问，西藏大学中定向西藏的专业有哪些？定向西藏的招生计划是什么？上交定向西藏的申请表后，报考志愿该怎样报？学校、专业代码还一样吗？,我校从2005年开始，已不再招收定向生
医学院,bj*** (河南),2008-05-12 16:30,请问贵校医学院能否招硕士研究生？,我校医学院目前不招收研究生
有希望吗，,88*** (云南),2007-06-29 09:25,老师我是今年的云南考生，考了499分，2本线差1分报考贵校，有希望吗,如果今年云南的生源很好，则不可能降分，如果今年上线生源不足，则我校可协商云南省招办最多降20分录取
急,xi***1 (河南),2012-06-27 13:05,我是河南文科考生，今年过二本线8分，能被贵校录取吗？录取的几率大吗？,从往年录取情况看，有希望。
河南文科生今年522能否被贵校录取？,zl***25 (河南),2012-06-27 09:44,如题？还有就是老师，如被录取可以在贵校学习什么专业？文科生，谢谢！,这个你参看你省下达的招生计划
我可以投档吗,wj*** (河南),2012-06-27 09:38,你好我是河南考生过二本线17分我可以投档吗,希望较大
云南457,22*** (云南),2012-06-26 17:00,我是云南2012应届考生，文史类，考分为457是否有希望被贵校录取？,须达到你省的二本线，你差3分，可能无法投档。
继续咨询,zh***i (山东),2012-06-26 16:28,理科生山东的547分比军检线高12分有希望吗？老师,从近两年的录取分数来看，有些希望。2011年高出4分，2010年高出14分。
报考,ts*** (湖南),2012-06-26 16:09,老师，您好，我是湖南的一名文科考生，今年高考低于一本控制线11分，如果服从专业调剂，能否考入贵校？考入后能否转专业？还有一个问题，西藏大学的环境怎么样？南方的学生能否适应？,[我校在你省目前仍执行本科二批线，所以从你的分数来看，报考我校希望较大。我校新生在第一学年可以按照有关要求转专业。我校在拉萨校区有四个分校区：老校区、新校区、财经学院校区和医学院校区，老校区主要是文学院、旅游与外语学院、政法学院、师范学院和工学院计算机科学与技术专业。西藏拉萨海拔3700米左右，初到高原一般都会有高原反应，但只要注意休息，不要感冒，就无大碍。拉萨的饮食主要是川味，现在随着进藏居住的人越来越多，湘菜、鲁菜等各色菜系在拉萨均可见到，在这里生活不会有大问题。
报考咨询,zh***i (山东),2012-06-26 15:53,我山东的考生想咨询一下今年高考547报考贵校有希望吗？,1、能否达到你省二本线？2、若达到，从近几年录取分数情况看，文科2011年、2012年基本高出20分左右；理科2011年、2010年基本高出5分、15分左右。
报考,39*** (河南),2012-06-26 09:08,我是河南考生请问522可以报考贵校的那些专业理科的,我校在河南省执行本科二批线，你今年成绩已高于二本线，理科专业都可报考。
咨询,49*** (河北),2012-06-25 09:11,你好，我是河北理科考生，517分高出本二8分，报考贵校可否成功？,我校在你省执行本科二批线，给你的建议就是可以报。但能否录取要看你省生源情况。
仍然急,20***sheng (四川),2012-06-24 09:13,贵校对数学有要求的专业要求是什么？,对单科成绩有要求，90分以上。
急,20***sheng (四川),2012-06-24 09:10,贵校与西南交大联合办学的专业毕业时如何颁发毕业证书？,西藏大学发放毕业证书。
491,20***sheng (四川),2012-06-23 10:55,贵校与西南交大联合办学的“交通运输”专业是怎样的？业后毕颁发的证书是西南交大和贵校各一个吗？,我校与西南交通大学联合培养的基本模式是“1+2+1”模式，毕业后毕业证书是西藏大学发。
491,20***sheng (四川),2012-06-23 10:47,我是2012年四川往届毕业生，今年考了491分，我能报考贵校哪些专业？有没有什么限制？,你的成绩已经上了贵省的二本线，请你参考你省下发的我校招生计划填报。我校对往届生没有限制。
关于报考2012年计算机科学与技术专业（定向班）的问题,70*** (四川),2012-06-19 16:50,你好：我是四川文科女生，请问面试政审过后就可以报？有男女比例？毕业后能回四川工作？谢谢,计算机科学与技术（定向班）我们列的计划是理科计划，文科生原则上不能报考。所以请再咨询四川省招办。
录取分数线,yy*** (河南),2012-06-14 15:19,您好！我是河南省的一名复习生。想报考贵校的旅游管理和工商管理这两个专业，请问：贵校的这两个专业今年在河南省的录取分数大概会控制在多少之内啊？,我校在你省执行本科二批线，一般高于该线录取。差距估计不高于10分。
2018录取咨询,15***43 (陕西),2018-06-24 12:35,老师您好我是陕西文科考生一本线518高考分数和一本线一样位次10891今年被录取概率大吗？,有希望。
老师您好，我是甘肃理科考生，请问贵校今年在甘肃有招生计划吗,15***72 (甘肃),2018-06-24 11:55,我的分数高出二本线23分，如果报考贵校，可以被录取吗,今年在甘肃省投放招生计划，共计划115人。
云南考生,13***89 (云南),2018-06-24 09:16,老师您好，我想问今年贵校在云南招生人数是多少，同时我是云南今年的理科考生，理科成绩469，高出二本线39分，排名62573，想读贵校法学专业，有多大可能？其次我曾参加过国家级省级科技竞赛并获奖，如果是服从专业调剂，请问是否会调剂到理科专业？谢谢,今年云南省的招生计划是60，你的分数可以报考我们学校，如果是理科专业我们会调剂到未录满的理科专业或文理兼招的专业。
急急。。。,17***51 (河北),2018-06-23 11:53,老师你好，我是河北考生387分报考贵校电子信息工程专业，录取希望大吗？,我们学校没有电子信息工程专业，只有信息工程专业，你的分数希望不大。
甘肃本科上线20分，求财会专业,47***@qq.com (甘肃),2018-06-23 09:16,本科上线20分，财会类专业能进去吗？,今年在甘肃省财务管理（会计方向）专业计划4人，2017年录取最低分理科是452。
在鲁招生,13***37 (山东),2018-06-22 15:34,孩子（理）很想到贵校学习，结合往年的录取分数，估计今年最低多少分被录取的可能性较大？如果录取后专业不理想能更改志愿吗？有什么要求？,录取后不能更改志愿。
老师解惑？,hj*** (湖南),2017-06-28 16:37,老师您好：我是湖南理科考生，今年高考分数442，位次79617高二本线18分我有几个问题请问老师：1.我报考你们学校能被提档录取吗？2.贵校师范免费生是像内地一样签就业合同还是双向选择。谢谢！,我校去年在河南录取的理工最低分是452分，排位大概在79908-80139。我校的师范生不用签订任何定向协议，毕业后实行自主择业就业政策。
急急,hj*** (湖南),2017-06-28 16:31,老师您好：我是湖南理科考生，今年高考分数442，位次79617高二本线18分我有几个问题请问老师：1.我报考你们学校能被提档录取吗？2.贵校师范免费生是像内地一样签就业合同还是双向选择。谢谢！,我校去年在河南录取的理工最低分是452分，排位大概在79908-80139。我校的师范生不用签订任何定向协议，毕业后实行自主择业就业政策。
