标题,来源,时间,问题,回答
艺术生,15***81 (湖北),2018-06-24 12:22,我美术联考213分，文化527分，报你校设计专业录取的机会大吗？该专业投档比例是多少？,您好，按此这算的综合分录取有机会，可以填报。还需要填其他分数低一点的学校保底
国家专项计划,hm***163.com (湖北),2018-06-24 12:19,577分走国家专项能报考贵校吗？,您好，根据往年录取数据，这个分数有机会也有风险，可以冲一下
湖北文科593咨询,15***54 (湖北),2018-06-24 11:09,湖北文科593分省排名5647，请问是否有希望报考贵校？,您好，根据往年录取情况，这个成绩录取机会比较小
专业区别,13***63 (北京),2018-06-24 10:33,请问生物工程专业和生物科学类专业的区别？分别属于那个学院的？,您好，生物工程及生物科学类都属于生命科学技术学院，具体专业介绍请访问华中农业大学普通本科招生网查阅
预科,15***15 (湖北),2018-06-24 09:26,我是湖北土家族考生，今年省排名23333，超一本线60，不知录取预科希望大不大,欢迎报考华中农业大学！根据往年情况，这个分数录取机会较大
北京文科考生594分排名3452可能被录取吗？谢谢老师,18***56 (北京),2018-06-23 16:01,北京文科考生594分排名3452能否录取？谢谢老师,欢迎报考华中农业大学！我校去年北京文科最低分位置值是3660，这个成绩可以报考
北京文科考生594分排名3452能否录取？,18***56 (北京),2018-06-23 16:00,北京文科考生594分排名3452能否录取？谢谢老师,欢迎报考华中农业大学！我校去年北京文科最低分位置值是3660，这个成绩可以报考
高校专项计划,18***04 (山东),2018-06-23 09:04,贵校发布的高校专项计划招生简章说明只招收120人，但是最终入围名单有240人这是为何？？倘若有多于120人投档成绩达到生源所在省本科第一批录取控制分数线，且专调剂，业服从那贵校如何录取？请解答，谢谢,因入围考生中会有未填报志愿、分数未达到要求等原因最终未能录取，学校入围人数会高于计划数。学校会严格按照招生简章中说明的录取规则录取考生和安排专业，最终录取人数可能超过120人，此政策符合教育部相关规定。
高校专项计划,18***04 (山东),2018-06-22 15:37,高校专项计划的考生入学后或者入学一年，或者两年后可以转转专业吗？？？？,我校高校专项入学后与其他考生享受同等待遇，可以申请转专业。具体转专业要求请参阅我校教务处网站。
高校专项计划,18***04 (山东),2018-06-22 15:05,请问贵校的高校专项计划如何录取？如果我获得了贵校的高校专项计划资格又过了本省的省控线，而且专业服从调剂，是不是可以被录取？？？,我校高校专项录取规则未：投档成绩达到生源所在省本科第一批录取控制分数线的考生，专业服从调剂，学校予以录取。请确认是通过我校高校专项入围名单（不是初审通过名单），按山东省规定填报志愿。
咨询,18***82 (江苏),2018-06-27 15:09,老师你好，我是江苏考生，理科348，选科AB，能被贵校录取吗？,您好，根据往年情况，这个分数有一定机会，可以填报冲一下。
录取,29***0@qq.com (四川),2018-06-27 14:50,贵校国家专项里有园林，我是四川考生，理科，如果加上名族分20后为615分，请问有希望通过国家专项被录取吗,您好，这个分数园林专业录取机会很大
报考,13***63 (湖南),2018-06-27 14:12,老师您好，报考华农是一定要把志愿填到平行志愿的第一栏吗，对招生章程的第一志愿要求不太了解。,您好，目前实行平行志愿的省份，第一批本科所有院校都是第一志愿，并不是指必须填在第一个
录取,29***0@qq.com (四川),2018-06-27 13:41,四川考生，理科，成绩595，如果加上20分名族分为615，如果报国家专项，有幸被贵校园林专业录取吗?,您好，我校国家专项计划专业中无风景园林，如对该专业有意向建议在第一批本科中填报。
高考志愿,15***16 (安徽),2018-06-27 13:33,您好！我是安徽理科考生581分排名20716，想报考贵校生物科学类专业，可以吗？,您好，这个位次有一定录取机会，生物科学类机会很小
湖北国家和地方专项计划,le***163.com (湖北),2018-06-27 13:10,我想问下2017和2016年贵校对应的国家和地方专项计划录取分数线和段位，谢谢！理科571分国家和地方专项计划能否进贵校？,您好，我校去年在湖北省国家专项计划比普通类低两分，供参考。今年571分国家专项机会比较小。我校没有地方专项计划。
录取,15***62 (广西),2018-06-27 12:40,您好，我是广西理科考生，今年568分14000名，请问有被录取的机会吗，转专业有什么要求吗,您好，我校去年广西理科最低分位置值12775，该位次有一定录取机会。转专业资格没有要求，转入专业有门槛，具体情况参阅我校教务处网站
湖北考生,15***86 (湖北),2018-06-27 12:05,老师你好，我想问下理科583，有没机会上贵校，望老师指点下，谢谢,您好，根据近年录取位次，湖北理科583录取机会比较小
咨询,27***0@qq.com (安徽),2018-06-27 12:03,我是安徽理科考生，今年19500名，可以冲击两个好一点的专业吗,您好，该位次有录取机会。“好一点的专业”需要具体指出便于咨询
级差,13***56 (山东),2018-06-27 12:01,请问老师贵校级差为多少,您好，我校专业安排规则是分数优先，不设级差
山西理科考生咨询,15***61 (山西),2018-06-27 11:50,老师您好，我今年山西理科高考成绩552，山西省排名16521，请问报告贵校有希望吗？,您好，我校去年山里理科最低分位置值13553，供参考
山东理603，省排名18546,13***56 (山东),2018-06-27 11:46,请问老师这个分数可否报考贵校，如有希望，可选择什么专业，望您能提供宝贵意见！,您好，根据往年录取数据，你的排名录取机会很大，专业选择余地也比较大。我校专业安排规则是分数优先，你可根据个人意向填满专业志愿，增加志愿录取机会
河南理科,15***24 (河南),2018-06-27 11:32,我是河南理科考生，今年高考分数584分，全省24624名，请问有希望被录取吗？,您好，我校去年河南理科最低分位置值26681，你的位置值有录取机会。
请问贵校招生电话？招生简章上的总是打不通。江苏文科350能报,18***38 (江苏),2018-06-27 11:28,如题,招生咨询电话027-87280707、87395964、87286102、87286110、87286112.目前是咨询高峰期。350分有一定录取机会
农业优惠政策,17***8@qq.com (河南),2018-06-27 11:04,我是河南的考生，如果报志愿时第一志愿是贵校能获得农业优惠政策加分吗？,您好，我校不认可报考农业高校的加分或降分政策。
山西考生咨询,13***31 (山西),2018-06-26 14:51,您好，山西理科考生，516，位次13370，能上贵校么？,您好，我校去年山西理科最低分位置值在13553，这个位次报考有录取机会
有关录取,13***09 (河北),2018-06-26 14:31,我是河北考生，今年高考分数602，排名22215，能否被贵校录取，专业食品科学与工程能否录取，被调剂的可能性大吗，谢谢。,您好，根据往年录取数据，该排名录取机会很大，食品科学与工程类有机会。专业填满的话调剂的可能性比较小，欢迎填报
海南理科生,18***90 (海南),2018-06-26 14:27,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,您好，根据往年录取数据，该排名录取机会很大，专业也有很大选择余地，欢迎报考。
研究生,13***23 (河北),2018-06-26 13:28,请问有研究生免试保研吗？几率多少呢？都有哪些院校？,您好，我校各学院均有免试研究生资格，各专业各不相同，保研率最高的是我校生物科学类，欢迎报考。
高校专项计划,18***04 (山东),2018-06-26 13:09,你好，我是山东的考生，比自主资格线只高23分，539走高校专项计划，有被录取的希望吗？是不是有最终入围资格，分数过线，专业服从调剂贵校就予以录取，不会退档是吗？,您好，高校专项考生达到所在省规定的控制线，按规定填报，身体合格，服从调剂，可确保录取。具体请参阅招生简章
请问江苏文科350能报贵校吗？,18***38 (江苏),2018-06-26 13:09,等级符合条件？,我校等级要求B+B，不分先后
录取问题,18***65 (山西),2018-06-26 12:20,我是山西考生，理科，573高出一本线57，省排一万零五百左右，请问能进贵校吗？贵校是否允许转专业？如允许，需要达到什么条件？,您好，我校去年陕西理科最低分位置值13000，你的位次录取机会很大。我校大一下学期转专业，各专业转入条件不一样，具体请参阅我校教务处网站
湖北考生 理科,15***63 (湖北),2018-06-26 12:01,请问一下，高考589，排位16866，请问被华农录取的机会大不大,您好，根据往年录取数据，该排位录取到华农机会较大，欢迎报考
湖北考生,13***22 (湖北),2018-06-26 11:25,请问一下，高考589，排位16677，按位次应该可以上华农，但是发现理科广告学是今年新增专业，不知道分高不高，有没有可能进？并且今年湖北广告学计划招生数是十人。,您好，湖北省这个位次录取机会较大，广告学分数没有参考，可在专业志愿填报。
录取,15***94 (河南),2018-06-26 11:24,您好，我是河南一理科生，高出一本线74分，排名31384，今年573有机会上贵校吗？,您好，我校去年在河南省理科最低分位置值是26681，供参考。
山东文科,15***98 (山东),2018-06-26 11:23,您好，我是山东文科考生。分数611，位次3260，请问报考贵校的可能性大吗?谢谢！,您好，我校去年在山东省文史最低分位置值是3114，这个位次报考有一定录取机会。
辅修,15***67 (吉林),2018-06-26 11:19,辅修专业所有学生都可以参加吗？有人数限制吗？谢谢,您好，辅修有相关的成绩等方面的要求，具体请参阅我校教务处网站了解相关情况。
咨询,19***85 (海南),2018-06-26 11:10,你好，海南考生理科排位9967，分数598，能录取吗？,您好，我校去年在海南理科最低分位置值是4114，供参考。
有关录取的问题,13***16 (湖北),2018-06-26 10:58,您好，我是湖北文科考生，省排名3212，请问可以进入贵校吗,您好，我校去年湖北文史最低分排位值在3118，这个排位录取有一定机会。
天津文科生,15***34 (天津),2018-06-26 10:52,请问，文科569排名2545报考贵校有希望吗？谢谢,您好，我校近年来天津文科最近第排位值在2000左右，供参考。
河北考生,18***35 (河北),2018-06-26 10:15,您好老师，我是河北考生，今年成绩597，一本线511，请问能录取吗？,您好，我校去年河北省理工类最低分位置值23575，与你的位置值相近，有录取机会。
天津理科,13***68 (天津),2018-06-26 09:46,563分，位置10500，理科，有希望报考吗？,您好，我校近年在天津理工类位置值在8000-12000之间，这个排位有录取机会。
国家专项和有关色弱,15***78 (湖北),2018-06-26 09:36,湖北考生603分有国专12200左右请问是不是贵校的专业都比较稳还有哪些专业是色弱不能报的呢请教一下老师,您好，这个分数报普通文理类专业比较稳，专业选择余地会比较大。具体哪些专业受限请参阅我校招生网的体检规定。
吉林考生,15***93 (吉林),2018-06-26 09:19,高考成绩557，排位12415，想学习贵校的生物科学或生物工程类专业，请问录取机会怎么样，谢谢。,您好，我校去年吉林理工类最低分位置值10922。这个排位录取有一定机会，但这两个专业机会比较小
辅修证书、学位证书,15***67 (吉林),2018-06-26 09:10,"请问：""七校联合办学""修满规定学分发辅修证书、学位证书，他们与主修专业的学生的两证一样吗？除了学分需要花钱外，听每一节课是否也要付费呢？谢谢",您好，第二学位证书与主修证书一样。七校联合办学统一收费标准，不按课程收费
湖南理科咨询,15***58 (湖南),2018-06-26 09:01,湖南理科，579分，超出一本66分，位次19000，有希望报考贵校吗？,您好，我校去年湖南理科最低分位置值17567，这个位次填报可以冲一冲
河北考生,13***35 (河北),2018-06-25 16:33,老师您好，我是河北文科考生635分，省排名2324，能否被贵校录取，如果看录取位次的话，最低分和平均分哪个更有参考价值，,您好，我校去年在湖北省文史类最低分位置值是2813，你的位次录取机会很大，欢迎报考！
高校专项计划,15***80 (四川),2018-06-25 15:14,填报志愿时高校专项计划与本科一批次的录取顺序是怎样的?如果高校专项计划达到了学校要求是不是就不再检索一批志愿里面的所有学校了？,您好，高校专项录取一般早于一批（具体请参阅贵省录取宣传材料），已被高校专项录取考生不参加一本录取。
山东考生,13***96 (山东),2018-06-25 15:12,老师您好，山东省理科考生587分，排名28205，有希望报考贵校吗？,您好，我校去年在山东省理科最低分位置值是25539，供参考。
录取 专业 退档,18***85 (江西),2018-06-25 15:08,你好！我是江西考生。今年的高考分数为584分，排名13016名。有希望被贵校录取吗？可以就读什么专业？是否会被退档？盼，谢谢！,您好，根据往年录取数据，该位次录取机会较大；专业安排是分数优先，可以根据个人意愿排序；我校进档考生服从专业调剂，身体合格，不退档；欢迎报考！
录取,13***91 (天津),2018-06-25 14:57,老师你好，我是天津文科考生，总分563，排名2875，有希望录取吗？,您好，我校去年在天津文史类最低分位置值是2030，供参考。
高校专项计划,15***10 (江西),2018-06-25 14:36,老师，我报了高校专项也显示是C。但我只比江西一本分数多7分，想通过高校专项去华中农业大学读动物医学专业，机会大吗，你们在江西的指标是多少？,您好，我校高校专项入围考生达到一本线即可录取，具体报考录取规则请参阅我校招生简章。
2018福建文科考生,15***54 (福建),2018-06-25 14:35,分数594省排名2357能上华农吗,您好，根据往年录取数据，这个成绩报考我校有一定机会，欢迎报考！
河北591位次27770报考贵校如何？,13***23 (河北),2018-06-25 14:25,河北591位次27770报考贵校如何？,您好，我校去年河北理工类最低分位置值是23575，供参考
报考咨询,13***68 (天津),2018-06-25 14:19,天津考生，理科，575分，位次9016，报考贵校，希望大吗？谢谢老师,您好，我校今年在天津理工位置值在8000-12000之间，这个位次可积极报考
录取,13***78 (湖南),2018-06-28 10:31,您好，今年湖南理科532报考贵校少数民族预科班可能性大吗？,您好，我校在湖南省预科录取成绩变动较大，你的成绩有一定录取机会
录取,15***19 (山东),2018-06-28 10:22,今年山东585分，位次29000，服从调剂可能被录取吗？,您好，我校去年山东理科最低分位次25000，这个排位录取机会比较小
录取,18***11 (山东),2018-06-28 10:00,请问，山东理科599报贵校录取希望大吗,您好，我校去年山东理科最低分位置25000，这个分数录取机会很大，欢迎报考
录取,18***26 (北京),2018-06-28 09:58,请问，北京理工563分，一本线上31分，可以录取生物科学吗？如果要转专业大概有多少比例可以申请？谢谢！,您好，我校转专业时转出无门槛，转入专业要求各不相同，具体可参阅我校教务处网站
北京理科考生,13***21 (北京),2018-06-28 09:54,请问：北京排名11100名，想报考生物技术专业，机会大吗？入学后可以转专业吗？谢谢,您好，这个排名生物科学类机会不大，大一下学期可以申请转专业
录取咨询,15***71 (山西),2018-06-28 09:44,您好，我是山西文科考生，分数580，省排名1900左右，有希望能被贵校录取吗？有可能选到理想的专业吗?,您好，我校去年山西文科最低分位次1568，这个排名算冲一下
咨询,13***21 (北京),2018-06-28 09:21,我是北京考生，今年成绩排名在11100名，想报生物技术类专业，有机会吗？谢谢,您好，这个位次录取机会较大，生物科学类机会比较小
河南理科考生,18***76 (河南),2018-06-27 16:53,高考考了572分，超出一本线73分，在省内位次是32000左右，有希望通过国家专项进入咱们学校吗？,您好，该成绩通过国家专项报考有录取机会。
报考咨询,13***55 (河南),2018-06-27 16:44,老师您好，我是河南文科生，601分，外语141分，高一本线54分，排名在4905名，报贵校有希望吗？另外学校的考研情况怎样？谢谢,您好，我校去年河南文科最低分位置值4021，供参考。我校考保研率在37%左右
录取,13***10 (四川),2018-06-27 16:42,老师好，我是四川文科考生，分数594，高出重本41分，排位3072，服从专业调配，报考本校有希望吗？能请您告诉我您往年在四川招生的最低位次吗？,您好，我校去年四川文科位置值3754，你的排位录取机会较大，可以填报
录取,10***5@qq.com (广西),2018-06-27 16:27,老师您好，我是广西理科考生，分数555，排名18014，服从调剂有希望冲击贵校吗？谢谢老师,您好，我校去年广西理科最低分位置值12775，供参考
去年计算机科学与技术在北京录取最低分多少？,lj***na.com (北京),2018-06-27 16:16,去年计算机科学与技术在北京录取最低分多少？今年理工577分报计算机科学与技术、信息与计算科学怎么样？,您好，我校去年北京计算机科学与技术最低分562，供参考
国际合作,13***22 (河南),2018-06-27 15:44,国际合作的专业参与专业调剂吗？,您好，我校中外合作办学仅招收有志愿考生。
广东 理 省位次23787，能被贵校环境科学与工程类录取吗？,13***30 (广东),2018-06-27 15:24,广东理省位次23787，能被贵校环境科学与工程类录取吗？或者是信息与计算科学呢?,您好，这个位次报考环境科学与工程类录取机会较大，信息与计算科学问题也不大。
贵州理科559分，省排名13320,18***82 (贵州),2018-06-27 15:20,请问老师该分数在我省可否报考贵校，如有希望，录取以生物科学类为第一专业的可能性大吗?谢谢！,您好，根据往年录取情况，这个分数录取机会较大，基地班有机会但机会比较小。
咨询,al*** (广西),2017-06-27 16:41,请问风景园林专业是否需要什么特殊技能？还是说任何一个普通考生都能学？谢谢老师抽空回答！,您好，欢迎报考华中农业大学！我校风景园林不加试美术，对技能无特殊要求，但具备一定美术基础和一定审美鉴赏能力的学生更容易适应该专业学习。感谢您的咨询，并预祝您报考成功！
黑龙江报考。。,sn*** (黑龙江),2017-06-27 13:50,老师您好！报考风景园林和园林开学后加试美术吗,您好，欢迎报考华中农业大学！我校风景园林及园林专业入学后不加试美术，但具备一定美术基础和一定审美鉴赏能力的学生更容易适应该此类专业学习。感谢您的咨询，并预祝您报考成功！
补充咨询,zh*** (山东),2017-06-27 13:47,老师，您好，我是山东考生，如果提档后因为服从调剂专业不太理想，学校是否有转专业的具体规定？比例是多少？谢谢!,[您好，欢迎报考华中农业大学！我校鼓励学生根据兴趣选择转专业。在教学资源允许的情况下，针对一年级学生(有特殊规定的特殊类型招录学生除外)发布转专业信息，学生提出申请，经所在学院考核同意，学校审批，可转入相应专业学习。学生转出申请无门槛，无任何成绩限制和专业限制，学院根据资源条件自行制定转入要求，尽最大可能给学生提供最大化的自主选择空间。感谢您的咨询，并预祝您报考成功！
转专业问题,pe*** (浙江),2015-06-26 13:10,您好，我是浙江考生，报考贵校投档应该问题不大，但是不能选择心仪的专业，请问贵校转专业的规则如何?,在教学资源允许的情况下，学校针对一年级学生发布转专业信息，学生提出申请，经所在学院审核同意，学校组织考核，可转入相应专业学习。
投档后被退档问题？,zi*** (贵州),2015-06-26 11:49,老师你好！请问今年报考贵校服从专业调剂会不会退档？贵校会增加计划吗？,您好，我校进档过后，学生专业服从调剂，政审体检合格，我校一般不会退档。
报考咨询,41***@qq.com (内蒙古),2018-06-28 16:43,内蒙古文史类考生582分位次837超出一本线80分可以报考贵校吗可以学哪些专业,您好，这个位次录取机会很大，欢迎报考。具体专业请关注动态报考情况
广东文科生报考咨询,18***97 (广东),2018-06-28 16:43,老师，您好！我是广东文科考生，高考分数576，排位7696，不知能否报考贵校？,您好，我校去年广东文科最低分位置值8441，你的排位有录取机会，可以i报考
广西理科排名11687有机会进去吗 而且机械类录取分数高吗,15***24 (广西),2018-06-28 16:21,排名11687有机排名11687有机会进去吗而且机械类录取分数高吗再问个我同学13572有机会吗会进去吗,您好，我校去年广西最低分位置值12775，你的为此录取机会较大，机械类有机会。
关于宿舍,18***50 (广东),2018-06-28 16:17,老师您好请问一下今年进校的经管学院的女生会住到哪里宿舍条件怎么样谢谢,您好，我校2018年宿舍尚未分配。我校宿舍集中居住，空调热水独卫。
山东考生,18***04 (山东),2018-06-28 15:02,请问获得获得高校专项计划资格的考生，成绩过线，专业服从调剂，是否一定会被录取呢？,您好，我校严格执行简章规定，按规定报考即可录取。
河南理科考生,ay***6.com (河南),2018-06-28 14:57,成绩576，省排名29486，想报我们学校，机会大吗？,您好，我校去年河南理科最低分位置值26681，这个排名可以冲一下
江苏理科考生咨询,17***51 (江苏),2018-06-28 14:47,江苏理科考生总分353选课A+B排名三万三到三万四之间请问该校在江苏省理科的线大概多少呢，我有机会吗？还有假如进了投档，但最后要被调剂，那调剂的专业是仅限于在江苏省招的专业还是该校所有专业都可能？,"您好，我校去年江苏理科最低分位置值30000,。调剂时仅在所在省招生专业范围内"
北京,18***09 (北京),2018-06-28 14:22,生物工程动物医学对于570考生哪一个更有机会录取？,您好，我校生物工程录取成绩一般高于动物医学，供参考
自主招生,18***59 (山东),2018-06-28 13:46,山东理工，543分，通过了面试考核，录取机会大吗,您好，这个成绩如果通过了高校专项考核，录取机会较大；如通过自主招生考核，录取机会比较小。如不影响其他志愿填报，也可报考
转专业,13***39 (山东),2018-06-28 13:16,老师你好，贵校可以跨文理转专业吗,您好，我校转专业时转出无限制条件，各专业转入有一定条件，具体请参阅我校教务处网站。
湖南考生有希望录取吗？,15***31 (湖南),2018-06-28 12:21,总分581省排名18181有希望录取吗？能选到什么专业？,您好，我校去年湖南理科最低分位置值17567，你的位次有一定录取机会。可按自己意向填报后服从专业调剂
山东理科考生问题咨询 位次28000 587分,12***3@qq.com (山东),2018-06-28 12:09,您好这个位次报考贵校有希望吗在哪里能看到分专业的录取线谢谢,您好，山东位次25000以上报考机会比较大。分专业录取分数可致电027-87280707查询
录取咨询,13***39 (山东),2018-06-28 11:44,老师您好，请问贵校今年在山东文科招生计划是多少，603分全省4621名报考贵校希望大吗,您好，我校各省市分专业招生计划数可在华中农业大学普通本科招生网查看。这个位次录取机会比较小
咨询,15***30 (河南),2018-06-28 10:35,贵校是农业类高校，想问一下计算机类和数学类中信息与计算科学等专业实力怎么样。在武汉地区有影响力吗？贵校考研率又如何？,您好，我校是以农科为特色的综合性院校，计算机类专业实力很强。全校考保研及出国留学率约为40%。
老师您好,15***30 (河南),2018-06-28 10:31,我是河南的考生，想问一下被贵校录取后，可否转专业，转专业后可否修双学位。转专业是否有较高难度，需要哪些条件。谢谢老师。,您好，我校大一下学期可以申请转专业，转出时无门槛，转入条件各专业不同，具体可参阅我校教务处网站。转专业后可以修双学位
