标题,来源,时间,问题,回答
咨询,25***@qq.com (河北),2018-06-26 12:37,您好，河北理科考生617分，省排名15700多，报考贵校的可能性？女生学习软件工程的前景？,河北一般七八千名左右录取希望较大，您的分数如果报考冲刺，后面注意拉开梯度填报其他高校了
国家专项,13***33 (重庆),2018-06-26 12:20,我是重庆一考生，606分，排名9440，请问有希望吗,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况【http://zsb.xidian.edu.cn/html/lqqk/】
湖北考生,13***87 (湖北),2018-06-26 12:03,你好老师，湖北考生627分，省排6286名，被录取的可能性有多大？,希望很大，专业也能进入优势特色专业，欢迎报考
陕西,18***06 (陕西),2018-06-26 10:51,我是陕西理科考生，高考分数为607分，位次为8967.请问报考贵校信息安全专业可能吗,分数位次不对应吧？
报考,18***94 (山西),2018-06-26 10:43,山西理科556超一本线40分.省排名15217.报考贵校录取概率大吗,山西一般五六千名左右录取希望较大
河南理工类咨询,hg***3.com (河南),2018-06-27 09:03,理科成绩609分，请问报考有希望吗？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
国家专项，服从专业调剂,13***33 (重庆),2018-06-26 16:54,你好，高考606分，9440名，请问可以凭借国家专项去吗,有希望，可以考虑报考，录取是否有把握目前不好估计。
山东理科,15***50 (山东),2018-06-26 16:43,省位次15000能报考吗？,山东录取最低位次一万多一点，你这个分数如果报考，后面要注意拉开梯度填报其他学校了
录取,13***68 (山西),2018-06-26 16:32,山西考生理科584分，位次7809，报考贵校有把握吗,往年来看，山西6000以前希望很大，7000-8000名可以考虑A志愿冲刺，后面注意填报其他学校
招生咨询,15***85 (陕西),2018-06-26 15:54,老师您好。我是陕西理科考生，600分，位次8143名，如果报考该校，可能会被录取吗？专业选择余地大吗？另外，贵校本科生考研的比例大约有多大？谢谢！,根据往年情况估计，录取希望很大；我校大部分专业是通信电子信息类，从去年来看，也有一定专业选择余地。我校保研率在15-20%，加上考研留学，深造率接近50%
山东理科考生2018年高考606分,13***71 (山东),2018-06-26 15:51,山东理科考生2018年高考606分，位次16200-16700，能否考上贵校？,我校山东录取最低位次一般一万名左右，一万二三以前报考希望大一些
我是山东的，理科628分，排名8090，能否被贵校录取？,13***58 (山东),2018-06-26 15:34,我是山东的，理科628分，排名8090，能否被贵校录取？特别喜欢西电，请老师告知。谢谢。,录取希望很大，专业也有相当的选择余地，欢迎A志愿报考。
录取,18***31 (陕西),2018-06-26 15:26,陕西考生619分报考西电最好的专业能否被录取？谢谢，老师,希望很大，欢迎A志愿报考
民族预科,18***62 (宁夏),2018-06-26 15:25,老师您好，我理科508分，报贵校的民族预科班录取可能性怎么样？,预科招生人数很少，没有规律，不好估计
河南文科，619分，2343位次，报考贵校有希望吗？,41***@qq.com (河南),2018-06-26 15:25,河南文科，619分，2343位次，报考贵校有希望吗？,根据往年情况估计，希望很大，欢迎A志愿报考
报考,15***35 (河南),2018-06-26 15:07,您好，我是河南省理科考生，今年分数621，位次8451，报考贵校被录取希望大吗？是否很容易被调剂？,根据往年情况估计，录取希望很大，我校大部分专业是通信电子信息类，你有一定的专业选择余地，欢迎A志愿报考
天津理科,13***54 (天津),2018-06-26 14:51,天津理科611排名4900有希望吗,往年天津录取最低位次3800左右，您可以考虑A志愿报考冲刺，后面注意填报其他高校
河南理工,15***10 (河南),2018-06-26 14:44,老师：分数586.位次34859。国家专项计划有希望吗？西安电子科技大学中外合作办学较高收费有希望吗？多少费用？谢谢,合作办学希望不大，国家专项这几年录取分数也不低，去年最低位次12000左右
咨询,sz***63.com (山东),2018-06-26 14:43,我是山东理科考生，619分11500位。录取能有保证么？报考贵校能给推荐几个专业么？谢谢！,录取前都无法保证，有录取希望，我校大部分专业是通信电子信息类，也没有专业级差，可以根据去年录取情况和本人分数拉开梯度填报；后面注意填报其他高校
报考咨询,18***79 (安徽),2018-06-26 14:38,安徽考生理科，620，排名7566.，，可以上贵校什么专业，服从调剂有没有退档风险,服从调剂没有退档风险，我校大部分专业是通信电子信息类，你的分数有一定选择余地，可以结合本人兴趣和往年录取分数选择填报
录取问题,17***87 (云南),2018-06-28 13:12,老师，你好。我有一个同学，是云南理科考生，希望进入贵校学习。高考分数为616，省排名5777，请问进入贵校的概率是多少？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取可能,15***37 (江西),2018-06-28 12:53,老师您好，请问江西理科611分，排名6385，请问报考贵校计算机科学与技术专业可能性有多大？是否可能被退档处理？,您好，计算机专业有点危险，不过被我校录取的希望挺大，欢迎报考，服从调剂不退档。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
调专业,17***87 (云南),2018-06-28 12:52,老师，你好。请问大学调专业的条件是什么？,您好，大一学年结束后专业前30%可以申请，通过转入学院考核便可以成功转专业。
河南理科,13***25 (河南),2018-06-28 12:46,老师你好，我是河南理科619分，位次9037，想问一下报考贵校希望大么，能上较好的专业么？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
咨询,13***98 (青海),2018-06-28 12:09,我是青海考生，考分是521，位次是1542（最低），报考贵校软件工程、计算机、电子科学、机械类专业能否录取。,您好，我校去年在青海录取最低位次接近2000，你报的这几个专业有希望，建议服从调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
转专业,13***35 (河南),2018-06-28 11:57,贵校入学后转专业的政策是什么？,您好，大一学年结束后专业前30%可以申请转专业。
专业极差,13***87 (湖北),2018-06-28 11:40,你好，请问下，西电各专业中有没有专业极差？湖北理科考生627分，省排6286名，能不能被“飞行器设计及工程”专业录取？,您好，我校各专业录取均无级差；你的成绩被我校录取的希望很大，不过我校没有“飞行器设计及工程”这个专业。
江西理科610，能否报考贵校,18***86 (江西),2018-06-28 11:06,江西理科610，省排名6555，能否报考贵校的计算机专业,您好，有希望，建议服从调剂拉开梯度报考。
录取咨询,13***68 (山东),2018-06-28 10:55,老师，您好。我是山东考生。请问理科617分12044名。可以报考贵校吗？,您好，有希望，建议服从调剂。
江西考生,18***73 (江西),2018-06-28 10:54,理工617，排名5142，能学习到贵校的通信工程吗？,您好，我校录取无专业级差，可以把想上的专业都报上，建议服从调剂。
录取几率,17***87 (云南),2018-06-28 10:43,老师您好，我是云南的一名考生，分数596，位次9809，有多大希望能被贵校录取呢？如果采用国家专项呢？很喜欢西电，谢谢。,同学你好，可以冲一下，同时建议拉开专业梯度，服从专业调剂以增加录取机率。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取咨询,13***75 (山东),2018-06-28 10:43,老师您好，山东理科考生，626分，全省位次8717，有多大希望能被西安电子科技大学录取？谢谢老师！,您好，希望很大，欢迎报考。
录取几率,17***87 (云南),2018-06-28 10:36,老师您好，我是云南的一名考生，分数596，位次9809，有多大希望能被贵校录取呢？如果采用国家专项呢？很喜欢西电，谢谢。,同学你好，可以冲一下，同时建议拉开专业梯度，服从专业调剂以增加录取机率。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
福建理科,15***04 (福建),2018-06-28 10:25,福建近三年录取排名,您好，可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
关于录取,18***76 (甘肃),2018-06-28 10:04,老师您好！请问高校专项计划在提前批里吗？如果不是，我还能报贫困专项的提前批，一旦被录取，是不是后面的高校专项批次就直接不看了？想上西电，能给点报考建议吗？谢谢,您好，具体报考批次请参考省招办发布的2018招生计划汇编。2018招生计划及历年录取分数详见http://zsb.xidian.edu.cn/html/lqqk/
江苏考生,13***67 (江苏),2018-06-27 10:52,理科分数372，位次11183，选科物理A，化学A+，想报贵校，请问是否有希望?,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
招生,13***83 (山西),2018-06-27 10:44,老师，您好！我想问一下西安电子科技大学（中外合作）的有关信息在哪里可以查询到，谢谢老师！,您好，http://zsb.xidian.edu.cn/html/zsxx/bkzn/
录取,18***32 (云南),2018-06-27 10:24,我是云南理科考生，请问排名8500，被录取的几率大吗？,同学你好，可以冲一下，同时建议拉开专业梯度，服从专业调剂以增加录取机率。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取,15***84 (山东),2018-06-27 10:23,老师您好，我是2018年山东理科考生，633分，排名6700左右，有希望被贵校计算机科学与技术专业录取吗,你好，希望很大。
录取,13***88 (辽宁),2018-06-27 10:23,我是辽宁考生，位次17206-17554之间，能被贵校中外合作录取吗,同学你好，可以冲一下，同时建议服从专业调剂以增加录取机率。
国家专项,15***73 (河南),2018-06-27 10:21,老师您好我是一河南考生今年分数为559分走国家专项的话被贵校计算机专业或者数学类录取的几率如何,您好，可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
国家专项计划调剂,15***56 (河北),2018-06-27 10:16,老师您好，请问：我通过国家专项计划报考贵校，在调剂时，是在全校所有专业中调剂？还是在国家专项给定专业中调剂呢？,你好，只在有国家专项招生计划的专业内调剂。
退档,18***04 (辽宁),2018-06-27 10:04,老师：您好！贵校招生章程里12条：如考生所填报的所有专业自愿均不能被录取，且服从调剂，根据考生成绩安排其他未满额专业：如仍未被录取或不服从调剂，则予以退档。这句话是不是说有退档可能。,您好，平行志愿省份服从调剂提档不退档。
录取,13***90 (陕西),2018-06-27 09:40,老师你好，我是陕西的考生想报你们学校，我的成绩是600分，位次是8128，请问我被提档的希望大吗？另外问一下你们学校有专业级差吗？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。无专业级差。
服从调剂，投档后是否会被退档,13***95 (北京),2018-06-27 09:40,我是河北省考生文科成绩633排名2520可以报考贵校吗？如果被提档后是否会被退档,您好，希望很大，服从调剂提档不退档。
少数民族预科班,18***20 (辽宁),2018-06-27 09:26,您好我是辽宁考生咨询一下今年少数民族预科班期满后，有那些专业可选择.,您好，目前暂定智能科学与技术、微电子科学与工程两个专业。
安徽考生位次6541，分数624，报考贵校相对好点专业可以吗,18***@qq.com (安徽),2018-06-27 09:25,录取,同学你好，可以填报我校大部分专业，适当拉开专业梯度即可，欢迎报考。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
江西考生,18***73 (江西),2018-06-27 09:24,老师，我高考分数617，江西省排名5142，是否有希望学到贵校的热门专业，比如通信工程，电子信息工程，软件工程？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
咨询,15***71 (河南),2018-06-27 09:15,你好，我是河南考生，贵校国家专项计划大约能降多少分,您好，根据报考考生成绩从高到低进行录取。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
安徽理科咨询,13***17 (安徽),2018-06-27 09:14,你好，请问一下，我今年安徽理科6100名，报贵校通信工程专业有希望吗？,同学你好，可以填报我校大部分专业，适当拉开专业梯度即可，欢迎报考。我校大部分专业都是电子信息相关。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
咨询,18***06 (山东),2018-06-28 09:11,你好，我是山东考生，理科612，名次14299报贵校希望大吗？,同学你好，可以冲一下，同时建议拉开专业梯度，服从专业调剂以增加录取机率。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
安徽,18***28 (安徽),2018-06-28 09:05,老师您好。安徽高考617分8160名可上贵校电气工程及自动化和通信工程专业吗？或者可以上什么优势专业？谢谢,您好，我校有15个国家级特色专业您可以参考。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
老师您好！我是18届新疆理科考生,29***7@qq.com (新疆),2018-06-27 16:22,成绩548，位次6286，报考您校希望大吗？谢谢老师！,同学你好，可以冲一下，同时建议拉开专业梯度，服从专业调剂以增加录取机率。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
转专业,15***19 (河南),2018-06-27 16:21,通过国家专项计划被贵校录取的考生，能否在校就读后转专业,您好，国家专项录取的考生和普通考生一样，大一学年结束，专业前30%可以申请转专业。
新疆考生,13***65 (新疆),2018-06-27 16:02,572分能否报贵校？服从调剂,您好，新疆位次4000以内希望较大，5000-6000可以冲一冲。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
了解中外合作办学,fd***63.com (山西),2018-06-27 15:59,请详细介绍贵校中外合作办学具体情况，譬如：学生毕业证、合作单位、收费情况、学生待遇等,您好，毕业证和普通专业学生毕业证一样，其他详见http://zsb.xidian.edu.cn/html/zsxx/bkzn/
湖南考生,13***80 (湖南),2018-06-27 15:18,您好，湖南考生，理科分数601，排名11621，可以报贵校吗？谢谢~~,同学你好，可以冲一下，同时建议拉开专业梯度，服从专业调剂以增加录取机率。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
河南文科考生专业咨询,17***51 (河南),2018-06-27 15:10,老师您好，我是河南文科考生，分数627排名1528高一本线80分请问能否报贵校的工商管理类——人力资源管理专业并且想要知道贵校的文科招生计划恳请老师,您好，希望很大，人力资源管理属于我校管理科学与工程类，今年计划招生8人。
志愿填报,13***44 (山西),2018-06-27 15:05,老师你好，山西理科，男性考生594分，有没有可能进入贵校学习？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况【http://zsb.xidian.edu.cn/html/lqqk/】
江苏录取咨询,15***99 (江苏),2018-06-27 14:48,江苏理科375，选修两个A+，报贵校通讯或电子信息类专业有希望录取吗,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
江西理科609分，全省6681名，报考贵校希望怎么样？,jj***.com (江西),2018-06-27 14:36,江西理科609分，全省6681名，报考贵校希望怎么样？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取,15***27 (湖南),2018-06-27 14:21,您好，我是湖南考生，分数607，位次9815，请问我有多大可能成功冲刺贵校？,您好，可以冲一冲同时二志愿好好填报。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
报考咨询,13***80 (陕西),2018-06-27 13:48,陕西理科599，位次8368，报考贵校录取的机会有吗？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。
少数民族预科咨询,18***69 (贵州),2018-06-27 13:43,老师您好，我是贵州省少数民族考生，想了解贵校今年在贵州有没有少数民族预科计划？我今年考了531分（理科），超一本线47分，如果有计划，我报考的话有没有可能录取，因网上查不到这方面资料，所以打扰您了，谢谢,您好，预科今年在贵州计划招生8人，去年录取最低分496，平均分528。预科招生计划较少，分数不好估计，我校根据报名考生情况，排队择优录取。
体检要求,13***32 (广东),2018-06-27 13:38,您好！想问下报考贵校的微电子学院对视力有要求吗？,请结合教育部、卫生部和残联联合印发的《普通高等学校招生体检工作指导意见》http://zsb.xidian.edu.cn/html/zsxx/bkzn/2015/0608/648.html
咨询,27***@qq.com (重庆),2018-06-28 10:02,请问老师：我是重庆考生，很想报考你校，现有一个问题想咨询，你校2018年招生章程第十二条中“……如考生所填报的所有专业志愿均不能被录取，且服从调剂，则根据考生成绩安排其他未满额专业；如仍未能录取或不服从调剂，则予以退档。”意思是说如果即使服从专业调剂，也有可能被退档是吗？,您好，服从调剂不退档。
录取几率,18***23 (河南),2018-06-28 09:57,河南省理科考生611分，排名11712名，报考贵校有希望被录取吗？谢谢。,您好，有希望，欢迎报考我校。
咨询,sz***63.com (山东),2018-06-28 09:48,你好，山东理科11350.非常喜欢西电这所学校，不知这样的位次提档概率有几成，能给些中肯的建议么，谢谢！,您好，希望挺大，欢迎报考，建议二志愿也好好填报。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
咨询,27***@qq.com (重庆),2018-06-28 09:46,重庆理工617分，有望报考贵校吗，另外，请问如果被投档到你校，服从调剂，是否会被退档？,你好，位次9000以内希望较大，可以冲一冲，服从调剂不会退档。
录取咨询,15***71 (山西),2018-06-28 09:45,您好，我是山西文科考生，分数580，省排名1900左右，有希望能被贵校录取吗？有可能选到理想的专业吗?,您好，希望很大，欢迎报考。
录取问题,18***08 (甘肃),2018-06-28 09:44,老师您好！我是一名甘肃理工类考生，高考成绩为588，省内排名位次为4017名，请问是否有机会报考贵校？,您好，有希望，欢迎报考。
安徽考生录取问题,18***58 (安徽),2018-06-28 09:41,招生办老师您好：1:我是安徽理科考生（605分位次11442），平行志愿模式，如果成功投档到贵校，并服从专业调剂，无身体条件限制，是否会有被退档的风险？2:请问贵学校是专业清招生模式，还是分数清招生模式？3:最后烦问一下老师入学后假如转专业的话对时间、成绩、规则有哪些要求？谢谢！,您好，平行志愿服从调剂不退档；分数优先，无专业级差；大一学年结束后专业前30%可以申请转专业，具体要求以转入学院规定为准。
老师您好，我是山东理科考生,19***96 (山东),2018-06-28 09:40,我高考成绩618分，名次11822，想冲击一下贵校，可能性大吗？,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取机率及专业,13***72 (山东),2018-06-28 09:40,老师，您好。我是山东考生。理科，621分，10757名。想报考贵校，请问机率如何？在专业方面有什么限制（即录取机率不大的）,同学你好，有希望，欢迎报考我校，同时建议结合考生兴趣，拉开专业梯度，服从专业调剂。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取,15***38 (山东),2018-06-28 09:35,老师您好，山东考生，位次21745，请问报考贵校中外合作项目有希望吗？谢谢,您好，希望挺大，欢迎报考。
关于录取及志愿填报,13***16 (河南),2018-06-28 09:30,您好，河南理科615，排名10370请问报贵校录取几率大吗？能否有专业选择的余地？第几志愿报贵校合适？,您好，希望挺大，欢迎报考，建议一志愿报考我校。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
录取,15***72 (河南),2018-06-28 09:27,老师您好！我是河南理科考生，612分。贵校预估分数线是多少，被录取的把握大吗？,您好，希望挺大，欢迎报考。可参考本省历年分专业录取情况http://zsb.xidian.edu.cn/html/lqqk/
