标题,来源,时间,问题,回答
安徽文科高出一本26分,15***07 (安徽),2018-06-25 16:40,老师您好！安徽文科高出一本26分，录取贵校几率？,去年我校在安徽文科最低分高一本63分
浙江高考填报分数,13***54 (浙江),2018-06-25 16:00,您好，请问浙江考生多少分填报贵校比较有把握？,去年我校录取的最低分高一段分30多分
咨询,13***50 (陕西),2018-06-25 15:14,陕西文科590，1769，报考贵校有希望吗，,欢迎报考我校，参考往年录取情况，录取还是有希望的。
河南理工考生,13***86 (河南),2018-06-25 14:45,老师你好，高考分数598，位次17190。可以被贵校录取吗？或者能进自动化专业吗？,欢迎报考我校，参考往年录取情况，有录取希望的，今年是按大类招生，只有自动化类专业。
北京理工考生550,13***82 (北京),2018-06-25 13:44,老师您好：北京理工550，报考贵校有希望吗,压力大
河北理科17400名,18***85 (河北),2018-06-25 13:34,河北理科17400名，报考贵校化学工程与工艺或过程装备与控制工程专业有希望吗,报考还是有希望的。我校录取：分数优先，不设专业级差。化学工程与工艺专业分数比过程装备与控制工程专业高，
河南理科省排名多少能上,13***02 (河南),2018-06-25 12:43,河南省排名一般多少能上贵校,理科生估计在18000以内。
录取概率,18***79 (山东),2018-06-25 12:34,山东理科生606分排名17194录取多大概率，有没有可以上的好点的专业,欢迎报考我校，参考往年录取情况，录取的几率较大，我校录取：分数优先，不设专业级差。可登录我校本科招生网http://www.cup.edu.cn/bkz参考往年各专业录取成绩。
咨询,18***94 (贵州),2018-06-25 12:12,贵州理科分数550，高出一本线66分，位次是15731报考贵校被录取几率大不大呢？,参考往年录取情况，压力很大。
报考咨询,18***52 (浙江),2018-06-25 11:41,浙江考生超一段线三十多分，报考贵校是否有希望？看到网上贵校毕业生对就业前景的反馈不是很好，请问毕业后就业情况如何？贵校的双学位和转专业是如何操作的？,可以填报我校，我校就业率97%以上，升学率53%。
关于录取,18***73 (河南),2018-06-25 11:21,我的分数不高只有518分，但是我通过了贵校的高校专项计划，有入选资格，我能被计算机专业录取吗？谢谢,我校高校专项录取是从高往低录取。
可以投档吗？,13***77 (福建),2018-06-25 11:12,你好，我是福建文科考生，今年成绩排名在3158，请问录取机率大吗？,去年我校在福建文科录取最低分高一本23分。平均在31分。
山东理科分数620，位次是10938 报考贵校被录取几率,18***85 (山东),2018-06-25 09:52,山东理科分数620，位次是10938报考贵校被录取几率大不大呢？,欢迎报考我校，参考往年录取情况，录取的几率挺大的，建议服从专业调剂
您好老师，,15***43 (北京),2018-06-25 09:38,天津考生554分想报该院校有希望吗,压力挺大的。
录取,18***63 (湖北),2018-06-25 09:33,老师好，我是湖北考生，高考分数589，请问报贵校能录取吗？,欢迎报考我校，参考往年录取情况，还是有机会录取的。
报考,15***92 (北京),2018-06-25 09:21,贵校是按大类招生还是按专业招生？北京理科599分，能报计算机或自动化类吗,今年大类招生和专业招生都有。看北京市公布的招生计划。我校录取原则上：分数优先。可以填报，服从专业调剂。
招生咨询,13***57 (天津),2018-06-25 09:02,您好：我是天津考生，请问多少名次能入咱们学校的王牌专吗？有没有专业级差？进校位次是多少？本科就业方向？研究生就业方向？拜托了！百忙之中感谢您的回答！,我校分数优先，不设专业级差，去年分数低，并非正常现象，进入主干专业如石油工程、油气储运工程等专业，高一本线近90分。主干专业就业面向石油石化企业，也可以进入其他公司单位。就业面很广
关于录取,13***57 (北京),2018-06-24 16:26,北京理科考生，573分，排名11595，有希望被贵校录取吗?想报考机械设计及自动化、测控技术与工程、数学与应用数学，有希望吗?谢谢,您好，进来的压力很大。冲一下试
吉林省理科考生599分，报考本校石油工程或者油气运输工程希望,13***17 (吉林),2018-06-24 15:12,吉林省理科考生599分，报考本校石油工程或者油气运输工程希望,可以填报，我校专业录取是分数优先。希望你服从专业调剂。
云南少数民族考生咨询,18***12 (云南),2018-06-24 13:21,我是云南理科考生，高考分超过一本分25分，555分，请问能否报考贵校,欢迎报考我校，参考往年录取情况，可以填报。
报考,18***16 (天津),2018-06-24 12:11,老师您好，我是天津18年考生，今年高考575分，排名8950附近，请问报考贵校有希望吗,去年在天津是小年，今年冲一冲试试。
云南理科生，高一本线36分，排名18004，能否报考本校,18***45 (云南),2018-06-24 11:47,云南理科生，高一本线36分（566分），排名18004，能否报考本校,欢迎报考我校，参考往年录取情况，可以报考我校，建议服从专业调剂
浙江考生咨询,18***52 (浙江),2018-06-24 11:28,请问贵校转专业的规定如何？浙江超一段线30分能否报考？,第一学年末学生可申请在全校各专业范围内转专业，第二学年末则允许在相近学科（本学院内）专业之间选择。可以填报。
北京592分,13***69 (北京),2018-06-27 16:49,北京592分，报考测井，物探，安全工程和资源勘查这四个专业有希望吗，谢谢老师！,可以填报我校，今年勘查技术与工程不分测井和物探方向了。这三个专业相对分都不高。
录取,13***09 (内蒙古),2018-06-27 15:58,老师您好。我是内蒙古考生，理科，543分，报考本校把握有多大？,您好，填报我校还是有希望的。
录取,13***81 (湖南),2018-06-27 15:50,您好，请问湖南理科585，位次17000左右报考贵校希望大吗,压力大。
高考咨询,su***163.com (广东),2018-06-27 15:43,广东理科541、位次36769，能否贵校冲冲，服从调剂,压力大，冲一下吧。
录取,13***98 (山东),2018-06-27 15:37,我是山东考生447分，排名168000，有希望吗？谢谢老师,去年我校理科排名在19000以内
录取,13***98 (山东),2018-06-27 15:31,请问有专科吗？如果有，有专升本吗？谢谢老师。山东447分可以报吗？,我校没有专科。
山东,15***53 (山东),2018-06-27 15:16,山东省多少名报考有较大把握？,理科大约18000
您好，河南考生理科586分，超一本87分，排名23432，能,zj***1@163.com (河南),2018-06-27 15:13,您好，河南考生理科586分，超一本87分，排名23432，能报本校吗，谢谢,排名有些低。
四川文科考生提问,51***@qq.com (四川),2018-06-27 14:57,克拉玛依校区的文科录取，四川排位在13630能有机会录取吗,问一下克拉玛依校区0990-6633036
北京592分，排名9245，报你校有希望吗,13***69 (北京),2018-06-27 14:10,北京592分，报考石油工程专业有希望吗，谢谢！,欢迎报到我校，上石油工程专业还是有压力的。不过入学后还有转专业和修读双学位的机会。
麻烦老师：广东文科576排名7547,13***58 (广东),2018-06-27 12:23,有希望冲汉语言文学吗？,您好，我校没有汉语文学专业。只有英语专业。
老师您好！我是18届新疆理科考生,29***7@qq.com (新疆),2018-06-27 12:01,成绩548，位次6286，想报考您校，有把握吗？谢谢老师！,您好，参考往年录取情况，还是可以冲一下。
志愿,13***26 (江西),2018-06-27 11:58,老师，女生读什么专业呢,您好，得根据您的学科兴趣填报，我校的专业都有女生，成绩还非常好。
专业咨询,15***07 (辽宁),2018-06-27 11:21,请问老师，中国石油大学有什么专业比较适合女生学？安全工程和环境科学可以吗，,您好，我校近三分之一的女生，各专业都有。
转专业,13***23 (辽宁),2018-06-27 11:20,可以转专业吗，遵循原则,第一学年末学生可申请在全校各专业范围内转专业，第二学年末则允许在相近学科专业之间选择。每年学校转专业人数约12%。
海南理科生,18***90 (海南),2018-06-26 15:11,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,报考我校希望非常大，可以选择热门专业。
录取咨询,13***58 (山东),2018-06-26 15:08,老师好，我是山东考生，位次19264名。想报考贵校的贸易类专业，请问能录取吗？贵校的工商管理学院经济与贸易系和管理系都开设那些专业？谢谢。,您好，参考往年录取情况，这个位次报考我校有压力。可以冲一下试试。工商管理类设有会计学、财务管理、信息管理与信息系统专业。经济学类设有国际经济与贸易、能源经济
录取希望大吗？转专业规则是什么？,15***59 (福建),2018-06-26 14:03,老师好，我是福建理科考生，分数是本一线上51分，排位17400多，请问压线录取希望大吗？贵校转专业要求是什么呢？难度大吗？,您好，参考往年录取情况，这个分数报我校压力太大。
北京考生专业咨询,13***38 (北京),2018-06-26 12:01,咨询三个问题，请问老师：1.今年的勘查技术与工程专业，是偏测井还是偏物探？2.资源勘查工程是属于地质资源与地质工程学科大类么？3.油气储运工程是属于石油与天然气工程学科大类么？谢谢！,勘查技术与工程专业不分方向。资源勘查和油气储运专业是由地质资源与地质工程、石油与天然气工程一流学科支撑的。
咨询,13***39 (广东),2018-06-26 11:46,广东考生560有多大概率录取，如果能录的话专业范围大概多大？,可以填报，我校专业录取原则：分数优先。可以填报一些分数高的专业。
录取咨询,15***40 (河北),2018-06-26 11:37,老师您好，我是河北2018届文科考生，629分，省排2922名，请问报考贵校有希望吗？,抱歉，去年河北文科最低排名1600
天津文科生,15***34 (天津),2018-06-26 10:49,请问，文科569排名2545报考贵校有希望吗？谢谢,抱歉，去年文科最低排名1200
请问老师，克拉玛依校区毕业证和学位证与北京校部有区别没有,13***11 (四川),2018-06-26 10:41,老师:克拉玛依校区是分校还是独立学院?文凭和待遇是否与北京校区相同，请指导，谢谢!,克拉玛依校区是我校的一个校区，不是分校，也不是独立学院，与北京一样只招一本。文凭和待遇与北京校区一样。
江苏文科考生咨询,13***53 (江苏),2018-06-26 10:38,您好，这里是江苏文科考生。想咨询贵校今年在江苏的排名大概是多少。,参考往年录取情况，排名在5800之前
福建理科考生,18***91 (福建),2018-06-26 10:32,老师您好，我是福建理科考生，高考分数555，超过一本线65分，排名13500左右，报考贵校服从调剂录取的可能性大吗？麻烦老师给我一点报考建议，谢谢,可以填报我校。我校录取原则：分数优先，专业填报拉开档次，有梯度。
请问哪些专业在克拉玛依校区就读？,13***19 (海南),2018-06-26 10:20,请问哪些专业在克拉玛依校区就读，在海南招生的专业是在克拉玛依校区还是昌校区？,克拉玛依校区没有海南投计划，北京校区录取的就在北京就读
报考咨询,15***6@qq.com (陕西),2018-06-26 10:19,请问文史588，1898，报考贵校有希望么？,可以填报，但有压力
海南理科考生，女，652分，有希望上中国石油大学（北京）吗？,13***19 (海南),2018-06-26 09:52,海南理科考生，女，652分，排名在4591-4669之间有希望上中国石油大学（北京）吗？,去年理科最低排名4300。
在哪上学,13***67 (北京),2018-06-26 09:49,中国石油大学（北京）今年招生的本科生是在北京校区上学吗？北京生源,北京昌平区府学路18号
男女比例,18***78 (云南),2018-06-26 09:18,请问老师，报考该院校的女生在人数，专业，就业等方面是否有限制？有的话具体一些是什么？谢谢老师。,我校不设男女生比例。在校生中1/3至1/4是女生。
录取,zf*** (湖南),2013-06-28 13:45,你好，我是湖南文科生，今年考了585，超出一本线28分，有没有希望上贵校？,您好，欢迎报考我校，参考往年的录取情况，被录取的希望很大
录取方式,ti***un (山东),2010-06-26 16:47,请问贵校的录取流程是怎么样的？若第一专业未被录取，但二志愿专业录取人数小于一志愿专业考生人数，请问该专业是按分数录取还是先录第一志愿专业的考生,[录取规则（分数优先，遵循志愿，不设级差）我校为第一批录取院校。提档分数线不低于各招生省（自治区、直辖市）的重点院校分数线，按照招生计划数的110%以内，提取考生档案。专业志愿的录取：根据考生的成绩与填报的志愿，从高分到低分依次录取，对无法满足所报专业志愿，又不服从专业调剂的，作退档处理。对享受加分政策的考生，可按省（自治区、直辖市）招办的规定加分提档，但在录取专业时以实考分数为准。在高考成绩总分相当的情况下，优先录取政策照顾加分的考生和相关科目分值高的考生。
专业,tj*** (天津),2010-05-11 16:41,老师，天津考生报考贵校除了石油工程专业好一点的还有哪些？550分能上好点的专业吗？,您好，我校的热门专业有石油工程、地质工程、油气储运工程、勘查技术与工程、化学工程与工艺、机械设计及其自动化、船舶与海洋工程、过程装备与控制工程。天津550分上以上专业有点困难。
招生计划,lx***31 (天津),2010-05-10 12:04,2010年在天津的招生计划有了吗?谢谢,您好，中国石油大学（北京）的分省分专业计划可参考：http://jwc.cup.edu.cn/public/zsb/tongzhi/2010/20100414_2010_zhaoshengjihua.mht
专业报考,qi*** (河南),2010-05-10 09:25,老师，您好，请问，理科考生如果眼睛色弱，可以报考贵校的哪几个专业而不受限制？麻烦老师详细回答一下，万分感谢。,您好，色弱不受限制的专业有：石油工程、船舶与海洋工程、自动化、测控技术与仪器、计算机科学与技术、油气储运工程、机械设计制造及其自动化、热能与动力工程、安全工程、数学与应用数学、国际经济与贸易、信息管理与信息系统、市场营销、会计学、财务管理。
广西咨询,18***16 (广西),2018-06-28 16:58,您好我是广西一理科考生今年575比一本线高了63排名12300是否有希望录取?,可以报考我校。
你好 我是黑龙江2018年考生文史类566分能考上么，,25***@qq.com (黑龙江),2018-06-28 16:45,你好我是黑龙江2018年考生文史类566分能考上么，省排名为1018--1056.线差为76。我想问下能不能上贵校,参考往年录取情况，可以冲一下。
是否见档不退,99***@qq.com (贵州),2018-06-28 15:55,老师，您好！我是贵州文史类考生，想报考您校，您校是否见档不退？,您好，考生服从专业调剂，体检合格，原则上提档不退档。
河南理科530,13***35 (河南),2018-06-28 15:49,报新疆克拉玛依校区金融经济计算机类录取可能性多大,抱歉，请咨询克拉玛依校区，0990－6633036
报考,13***00 (云南),2018-06-28 15:28,请问老师：云南理科，去年录取最低位次是多少？,去年云南理科最低位次24100
录取,13***63 (湖南),2018-06-28 15:16,您好，湖南理科591分，排位14569，可以报考贵校吗？,建议冲一下吧。
录取,13***51 (青海),2018-06-28 15:15,青海理科471，位次3508，可以报贵校吗,参考往年录取情况，可以填报我校。
专业咨询,13***16 (辽宁),2018-06-28 14:46,请问辽宁理科11800位次，能否录取，大概那些专业。,参考往年录取情况，可以报考我校，如机械类、经济学类等专业
近视有没有专业限制,15***02 (新疆),2018-06-28 14:42,你好，近视600度，有没有哪些专业不能报,不限报。
福建一理科考生,15***45 (福建),2018-06-28 14:37,老师，问一下，我高考成绩560排名12441，我能上贵校吗？贵校有什么强势专业，我能上什么专业，专业选择空间大吗？,您好，去我校在福建理科排名最低13000，可以填报我校，到这里http://zszx.cup.edu.cn/f/common/zsCj/forwardScore了解一下专业录取情况。热门与冷门专业适当都填一些。
福建理科,18***33 (福建),2018-06-28 14:28,您好，福建2018考生分数565，高一本线75分，排名11299，报考贵校有希望被录取吗？,参考往年录取情况，可以填报我校。
山东理科580，能上贵校,13***26 (山东),2018-06-28 14:26,男生理科580，能上贵校。谢谢,参考往年的报考有压力。
河南文科，619分，2343位次，报考本校，有希望吗？,41***@qq.com (河南),2018-06-28 13:39,河南文科，619分，2343位次，报考本校，有希望吗？,可以填报我校。
江西考生录取,13***69 (江西),2018-06-28 13:13,我是江西考生，理科9838名，596分，请问有希望录取贵校吗，贵校专业有绩差吗,可以填报我校，我校录取分数优先，不设专业级差。
录取,18***60 (北京),2018-06-28 13:12,请问，北京文科，631分，排名1441名，有录取的希望吗,可以填报。
退档问题,15***11 (四川),2017-06-26 11:52,你好我是四川考生如果我报考贵校而且服从调剂会不会退档,原则上我们提档后不退档
录取和退档,xi***ng (河南),2017-06-26 11:51,老师您好，河南理科考生584分，段次在12032，报考贵校可以被录取吗？另外，贵校对同意调剂考生退档吗，有退档风险吗,欢迎报考我校，按照往年录取情况，您可以报考我校；我们学校按照105%提档，原则上提档后不退档。
黑龙江考生追问？,we***9 (黑龙江),2017-06-26 11:34,超过我省一本线106分，录取几率还很低，看到去年录取分数没有多高啊！为什么？谢谢,2016年我校成绩波动较大，2015年我校最低分高一本线101分，平均分在113分。分数高低是由考生报多报少决定的，你可以填报。但录取凡率并非100%。
专业,15***60 (辽宁),2017-06-26 11:17,辽宁理科女585，位次8600，去经管类专业，请问稳妥吗？,欢迎报考我校，根据往年录取情况，您的录取几率较大
咨询（江西理科考生）,80*** (江西),2017-06-26 11:03,老师好，我是江西的一名理科考生，高出有一本线48分，想冲一冲贵校，请问有希望么？谢谢！,根据往年录取情况，您可以将我校作为第一志愿，其他分数较低的院校作为保底院校
