标题,来源,时间,问题,回答
江西文科考生,13***32 (江西),2018-06-26 09:42,请问江西文科考生总分598能够被贵校录取吗？如果可以，大概会被录在什么专业呢？,希望较大，建议服从调剂
录取咨询,79***@qq.com (江西),2018-06-26 09:11,请问贵校有没有扩招和补录的情况我是江西的理科生想进南昌大学的二本部但是分数比二本线低三分不知道有没有希望通过补录或是扩招进入贵校,我校没有补录
南昌大学,15***85 (江西),2018-06-26 09:09,570分上南昌大学临床专业再加个苏区专项有希望上吗,普通类的临床医学专业希望不大，苏区专项可试一试
咨询报考能否录取,11***9@qq.com (江西),2018-06-26 09:03,我是江西考生，文科，成绩是532，有地方专项和苏区专项报考资格，请问能否录取贵校的贵校的会计专业？,希望不是很大
湖北考生,18***36 (湖北),2018-06-25 16:27,您好老师，湖北考生，考分587，位置次17541，可以投贵校档吗，想投医学院临床这块！,录取有希望，专业有困难
能否提供历年文史类南昌大学地方专项计划具体专业录取数据,13***12 (江西),2018-06-25 16:26,希望可以提供南昌大学地方专项计划，录取各专业的具体分数,地方专项专业分数有波动
志愿咨询,15***35 (安徽),2018-06-25 16:17,安徽理工，588分，是否可以填报贵校，录取的把握有多大！,可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线
重庆文科考生,15***98 (重庆),2018-06-25 15:28,我是今年重庆文科考生，我考了569分，排档2198，有没有机会考南昌大学的应用心理学？,参考往年文史投档线是有机会的
地方专项,13***13 (江西),2018-06-25 15:14,江西文科考生583分能考南昌大学吗,今年文史预测分595分。
专项类,15***95 (江西),2018-06-25 14:46,苏区专项和地方专项报哪个机会大？苏区专项历年一般能降多少分录取？,苏区跟地方专项在本科一批次录取，苏区专项不会降分录取。
高校咨询,15***78 (江西),2018-06-25 14:38,贵校南昌大学苏区专项有什么专业.,专业很多，建议查阅高考天地
能否录取,17***33 (江西),2018-06-25 14:10,您好！我是江西理科生，562分，高一本线35分，还有地方专项政策。有希望被录取吗？,有点危险
天津理科考生,13***18 (天津),2018-06-25 14:00,理科575，排名9012，有希望进入贵校吗？,比较危险
云南考生咨询,15***55 (云南),2018-06-25 13:52,您好，理科高一本线38分，请问能否报考贵校中外合作办学？如能，可以报考哪个专业？,录取希望不大
江西考生，仅高出一本线4分，是否有希望被贵校录取？,15***91 (江西),2018-06-25 13:40,标题,一本专业基本上不可能
能否录取,13***82 (云南),2018-06-25 12:47,云南理科高考超一本线49分能报贵校吗,参考历年分数有希望。
2018届云南文科考生总分603，全省排名3733,17***87 (云南),2018-06-25 12:19,你好，我是2018届云南文科考生总分603，全省排名3733，有望被贵校录取吗？能录取什么专业？,参考往年分数线，投档的可能性不是很大。
咨询,13***57 (四川),2018-06-25 12:18,老师，您好，我是四川考生，613分位于19235位，请问有希望进入贵校吗？,有希望
陕西理工565分，位次15493，能被贵校录取吗？,19***34 (陕西),2018-06-25 12:11,陕西理工565分，位次15493，能被贵校录取吗？可以就读什么专业？愿意服从专业调剂，会退档吗？盼，谢谢！,服从调剂有希望
志愿,19***09 (安徽),2018-06-25 12:09,老师您好，我是安徽考生，文科601分，省3672名，请问能进南昌大学吗？,有希望
山东考生,15***07 (山东),2018-06-25 11:57,您好，山东理科，615分，12800名左右，是否可以报贵校。专业能否推荐，谢谢,欢迎报考南昌大学，专业还是遵循自己的兴趣爱好和人生规划选报
江西考生咨询,13***51 (江西),2018-06-25 11:15,理科551，排名25451，有希望被南昌大学的软件学院录取吗？不是南昌大学本部。,有希望，也有一定的风险
关于入学考试,18***06 (江西),2018-06-25 10:43,是不是所有考生都能参加，参加资格是？？压线进考生有资格吗？,参加什么？
关于专业,18***06 (江西),2018-06-25 10:42,压线进，苏区专项，能否转专业？？,录取时不可以转专业，入校后跟普通类考生一样，可申请转专业。
录取咨询,18***06 (江西),2018-06-25 10:40,江西理科568分，18659名，苏区专项，有机会吗？,有希望，可以考虑冲一下
甘肃考生,18***05 (甘肃),2018-06-25 10:31,甘肃考生，理科565分，位次7272，能保证所报专业被录取吗？,不能保证
能上否？,15***19 (江西),2018-06-25 10:13,请问鄱阳湖校区会计专业招收专科人数具体是多少？我本省文科，专科分431能学到贵校的这个会计专业吗？,文史类会计计划招生57人，可以试试
南昌大学,15***95 (江西),2018-06-25 09:59,今年理科比一本线高39分再加个苏区专项有希望上吗,有希望也有风险
北京理科考生578分，位次10964,ne***01@163.com (北京),2018-06-27 16:49,北京理科考生578分，位次10964，想报考贵校，服从调剂，录取机会多大？提档线有希望吗？,有希望可以冲一下
福建录取,13***71 (福建),2018-06-27 16:23,老师您好，我是福建文科考生，总分579，排名3710，能被贵校录取吗？,希望不大，可以冲一下试试
是否有把握录取,97***@qq.com (河南),2018-06-27 16:13,您好，我是河南省艺术生，文化课461，南昌大学第37名163.3分，是否有把握被贵校录取。,没有把握，可以试试
广东理 位次23787，能被贵校信息与计算科学 录取吗？,13***30 (广东),2018-06-27 15:37,广东考生理省位次23787，能被贵校信息与计算科学或者计算机类录取吗？,不能保证，可以冲一下试试
录取,13***10 (四川),2018-06-27 15:20,老师好，我是四川文科考生，分数594，高出重本41分，排位3072报考本校有希望吗？能请您告诉我您往年在四川招生的最低位次吗？,希望很大，去年4670
北京考生理科578分，位次10999，能冲贵校吗？,ne***01@163.com (北京),2018-06-27 14:27,北京考生理科578分，位次10999，能冲贵校吗？录取机会有多大？,有希望，可以冲一下试试
北京考生理科578分，位次10999，能冲贵校吗？,ne***01@163.com (北京),2018-06-27 14:26,北京考生理科578分，位次10999，能冲贵校吗？录取机会有多大？,有希望可以冲一下
河南文科考生专业咨询,17***51 (河南),2018-06-27 14:22,老师您好，我是河南文科考生，分数627排名1528高一本线80分请问能否报贵校的工商管理类——人力资源管理专业并且想要知道贵校的文科招生计划恳请老师,工商管理类只有工商管理和会计学两个专业，录取很有希望，招生计划请到我校招生信息网查询http://zjc.ncu.edu.cn/zs
新疆理科考生录取咨询,83***@qq.com (新疆),2018-06-27 13:25,新疆理科549分，位次6184，报考贵校希望大吗,可以在我校招生信息网http://zjc.ncu.edu.cn/zs/参考历年的分数线。
山东考生,14***4@qq.com (山东),2018-06-27 12:53,山东考生611分第14700名可否报考贵校口腔医学？,很有希望
江西一考生,15***84 (江西),2018-06-27 12:46,江西文科考生，苏区专项，高考分数594，能被贵校录取吗？如果能，能学到好专业吗？,录取希望很大，专业建议服从调剂
江西的考生,15***28 (江西),2018-06-27 12:18,老师您好，请问下去年本科最低分是多少,我校本部一本（代码8101）去年最低录取分数535
录取咨询,15***86 (湖北),2018-06-27 11:46,老师你好，我是湖北考生，理科583，有机会上贵校么,有点危险，可以冲一下试试
有关录取的问题,13***16 (湖北),2018-06-27 11:34,您好，我是湖北2018届文科考生，高考省排名3212，高出一本线49分，请问能报考贵校吗？,希望较大，欢迎报考
南昌大学,22***0@qq.com (江西),2018-06-27 11:27,今年564和苏区专项可以上贵校吗？,不能保证，可以冲一下试试
咨询鄱阳湖校区的招生,15***19 (江西),2018-06-25 09:33,请问鄱阳湖校区会计专业招收专科人数具体是多少？我本省文科，专科分431能学到贵校的这个会计专业吗？,计划招收57人，有希望
录取 专业 退档,18***85 (江西),2018-06-25 09:20,你好！我是江西本省考生。今年的高考分数为584分，排名13016名。有希望被贵校录取吗？可以就读什么专业？是否会被退档？盼，谢谢！,录取没问题，专业不能保证，是否退档根据平行志愿填报情况及是否服从调剂确定
报考,18***16 (天津),2018-06-25 09:19,老师您好，我是天津市18年理科考生，分数575分，排名8950名左右，请问报考贵校有希望吗,有点危险，可以冲一下试试
南昌大学在本省的招生计划数减少了200多名，对录取有何影响？,15***85 (江西),2018-06-25 09:19,江西省的招生计划数减少了200多名，从2408降至2176，请问投档线是否会受此影响而提高，估计会提高多少？我573，排名16800，有希望录取吗？,不考虑专业的话，您的分数录取应该是没问题，欢迎报考南昌大学
我是河北理科考生，今年高考分数607分,15***69 (河北),2018-06-25 09:17,老师你好，我是河北理科考生，今年高考分数607分，全省排名19868名，请问能被你校录取吗？,风险比较大
江西考生咨询,13***51 (江西),2018-06-24 16:49,理科551，排名25451，有希望被贵校录取吗?,一本希望不大
江西考生499分，想学计算机方面专业，能否被贵校录取机率多大,18***80 (江西),2018-06-24 16:17,江西考生499分，想学计算机方面专业，能否被贵校录取机率多大包括地方专项,499分连一本线都没有达到。
文科高出一本32分，排名4800被录取希望如何,13***12 (江西),2018-06-24 15:45,如题，被录取希望如何，包括地方专项,地方专项建议报考，普通类的文史需谨慎。
咨询,13***40 (重庆),2018-06-24 15:40,请问贵校的王牌专业是什么？,食品类、电气工程及其自动化、化学、临床医学、农业科学、工程学、材料科学学科等。
云南考生咨询,15***11 (云南),2018-06-24 14:03,我是一名云南考生我今年高考分数563高出重点线33排名18603，能否就读贵校？若能能就读什么专业？贵校转专业政策如何？,你是文科生还是理工科？2017年我校理工投档线高出一本线43分、文史投档线高出一本线37分。
报考咨询,13***40 (重庆),2018-06-24 12:48,你好，我是重庆考生，高出重本线63分，报考你校计算机科学与技术专业有希望吗？,2018年我校计算机科学与技术专业在重庆无招生计划。
江西考生咨询,18***62 (江西),2018-06-24 11:51,老师，请问我理科559，高出一本线32分有希望被贵校录取吗,希望不大
能否录取,15***69 (江西),2018-06-24 11:49,您好！我是江西理科生，高考分数比一本线高23分，有多大希望报麻醉专业，或临床医学？,希望不大
广西考生,18***13 (广西),2018-06-24 10:33,广西理工考生2018年总分578分，排名11627名，是否可以报考贵校计算机专业？,我校招生信息网（网址：http://zjc.ncu.edu.cn/zs/）公布了历年录取分数，供参考。
咨询,15***11 (云南),2018-06-24 09:32,我是一名云南考生我今年高考分数563高出重点线33排名18603，能否就读贵校？若能能就读什么专业？贵校转专业政策如何？,我校招生信息网（网址：http://zjc.ncu.edu.cn/zs/）公布了历年录取分数，供参考。我校转专业申请一般在大一第二个学期末。
有关录取问题,13***90 (江西),2018-06-26 16:41,江西考生今年高过一本10分，有希望被贵校录取吗？,希望很小
院校代码,13***95 (陕西),2018-06-26 16:30,请问贵校院校代码是多少,国标代码10403，省编代码以贵省公布信息为准
能否录取,18***52 (贵州),2018-06-26 16:07,您好，请问贵州考生成绩603（一本线575），排位4815，被贵校会计学录取的可能性大吗？谢谢,你好，你可以到我校招生信息网http://zjc.ncu.edu.cn/zs/首页招生资讯的历年分数中查看各年度外省分专业录取分数。比如2017年的可以查：招生资讯——历年分数——2017本科批次录取分数线
湖北理科考生,15***90 (湖北),2018-06-26 15:31,老师，您好！我的分数是587，排名为17541。被贵校录取的希望有多大，能不能推荐一些比较稳的专业。谢谢！,有希望，可以冲一下，建议服从专业调剂
天津文科,15***34 (天津),2018-06-26 15:30,请问，天津文科569排名2545报考贵校有希望吗？谢谢,有点危险，可以冲一下试试
山东理科,13***41 (山东),2018-06-26 15:04,您好，我是山东理工考生，高考分数589，超出本科线154分，超出自招线72分，位次26900，能否报考贵校？,有点危险，可以冲一下
咨询,18***71 (陕西),2018-06-26 15:02,我是陕西的理科考生，高考成绩是575，省位次13264，想报考贵校，能否录取？,希望很大，欢迎报考
重庆考生,15***26 (重庆),2018-06-26 14:48,今年高考理科596，排名11980，能进入贵校的哪些专业,有希望，建议专业服从调剂
海南理科生,18***90 (海南),2018-06-26 14:48,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,欢迎报考
报考,13***26 (江西),2018-06-26 14:18,请问我583分能上南大吗？,希望很小
咨询报考,15***71 (陕西),2018-06-26 13:54,您好我是陕西理科学生我今年考了368请问能否上贵校的专科专业？如果可以，请问可以上哪些专业？,可以到我校招生信息网http://zjc.ncu.edu.cn/zs/查询历年各省各批次分数线作为参考
今年理科555分，是否有机会进入贵大，只考虑医学方面,13***50 (贵州),2018-06-26 13:11,看见招生章程上说贵校可以在大二转专业，请问规则是什么，任意专业都可以么？,贵大的录取情况请咨询贵大招生办
专业咨询,18***69 (江西),2018-06-26 12:14,我是江西的考生，578分，15134位，请问大概能上医学的哪些专业呢？,上医学类有点困难，建议服从调剂
录取问题,18***65 (山西),2018-06-26 12:14,我是山西考生，理科，573分，高一本线57，省排一万零五百左右，请问能进贵校吗？贵校是否允许转专业？如允许，需要达到什么条件？,有希望，可以试试。入校一年后，按照“自主选择、统一考核、按比例择优录取”原则，允许部分优秀学生自主选择专业
咨询,13***04 (河南),2018-06-26 12:06,老师好，我是河南理科考生，高考成绩超本省一本线63分，想报考贵校中外合作办学项目可能性大么,有希望，可以试试，请注意该专业学费为6万元
录取问题,15***18 (湖南),2018-06-28 13:41,请问我总分586分，湖南省排名一万六千多，如果服从调剂的话有希望被贵校录取吗？,可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线
录取咨询,15***70@139.com (江西),2018-06-28 13:25,我是江西文史考生，高考分数548分，省排名16185，请问能录取本校吗，哪个专业几率大？,一本没希望
河南 文科 位次4254 分数605,17***15 (河南),2018-06-28 12:40,老师您好我是河南文科考生2018年高考分数为605全省位次4254想要报考此大学接收专业调剂请问有把握吗？谢谢老师！,可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线
报考问题,15***06 (河南),2018-06-28 11:38,你好，我是河南一考生想问贵校麻醉学今年是否在豫招生，超出一本线50分有无可能，谢谢,1、今年有2个招生计划2、可以访问http://zjc.ncu.edu.cn/zs/html/article/518.html参考去年的专业录取分数线
河南生文科608分排名3752，报考贵校有希望么？,18***06 (河南),2018-06-28 11:15,法学或经济学,可以访问http://zjc.ncu.edu.cn/zs/html/article/518.html参考去年的专业录取分数线
广西录取,13***54 (广西),2018-06-28 11:07,广西12795名可以上贵校吗,可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线
江西,18***50 (江西),2018-06-28 10:44,我是江西文科考生，557分能进贵校吗，有哪些好专业可以选,可以访问http://zjc.ncu.edu.cn/zs/html/article/524.html参考历年录取分数线
有关录取,15***02 (江西),2018-06-28 10:38,请问一下我是江西文科考生，今年579全省排名7000，录取贵校希望大吗，另外我还有苏区专项,可以访问http://zjc.ncu.edu.cn/zs/html/article/524.html参考历年录取分数线
录取,15***19 (山东),2018-06-28 10:17,今年山东585分，位次29000，服从调剂可能被录取吗？,可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线
山东文科2018考生想要报考专科,13***01 (山东),2018-06-28 10:17,您好，我的高考分数为494，我想知道，如果我报考贵校的本科或专科有希望吗？贵校哪些专科专业支持专升本？专科专业的学费一年大概是多少？谢谢,1、本科可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线2、我校不招收专升本3、3500-5000不等
山东理科601分，有希望报考贵校吗,15***69 (山东),2018-06-28 09:52,山东理科601分，有希望报考贵校吗,可以访问http://zjc.ncu.edu.cn/zs/html/article/522.html参考历年录取分数线
福建省理科考生,13***75 (福建),2018-06-28 09:47,老师你好，我是福建的考生排名11343，能否报考贵校的信息与计算科学，希望大吗？,可以访问http://zjc.ncu.edu.cn/zs/html/article/518.html参考去年的专业录取分数线
山东录取,18***97 (山东),2018-06-28 09:27,老师你好，我是山东考生，606分，17178名，报考贵校临床医学或眼视光学有希望吗,可以访问http://zjc.ncu.edu.cn/zs/html/article/518.html参考去年的专业录取分数线
福建理科,13***26 (福建),2018-06-28 09:19,老师您好！福建理科468分子，省排名7122，能否被贵校电气工程及其自动化专业录取?谢谢。,可以访问http://zjc.ncu.edu.cn/zs/html/article/518.html参考去年专业录取分数线
青海省理科生,18***36 (青海),2018-06-27 16:57,请问分数468，省排名3664，能否被贵校计算机相关专业录取，若录取的话，学校计算机实力及就业情况与院校其他专业相比又如何？谢谢,我校在青海没有投放计算机类招生计划
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-23 15:37,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,请参照《普通高等学校招生体检工作指导意见》，按文件规定执行
能否被录取,18***29 (河北),2018-06-23 11:09,老师，您好！我是河北考生，分数是612，报考贵校能否被录取？,我校招生信息网（网址：http://zjc.ncu.edu.cn/zs/）公布了历年录取分数，供参考。
专业相关,13***87 (天津),2018-06-22 13:44,您好，请问贵校有转专业的机会吗？如果有机会，转专业的条件是什么？,有的，我校转专业申请一般在大一第二个学期末。
专业相关,13***87 (天津),2018-06-22 13:44,您好，请问贵校机械类专业的专业研究方向及就业领域是什么？,我校招生信息网（网址：http://zjc.ncu.edu.cn/zs/）公布了专业介绍，供参考。
专业研究方向及就业领域,13***87 (天津),2018-06-22 13:43,您好，请问贵校的材料类专业的专业研究方向及就业领域是什么？,我校招生信息网（网址：http://zjc.ncu.edu.cn/zs/）公布了专业介绍，供参考。
退档、志愿清,fl*** (江西),2017-06-28 16:52,老师您好！请问如果投档成功，体检合格，服从调剂，但多于贵校预留计划，是否会被退档？另外，在平行志愿投档中，贵校是否会优先考虑第一志愿生？我在省内排1820名，进入贵校的可能性大吗？希望得到您的解答，谢谢！,[您好，我校实行的是分数优先，遵循专业志愿原则。主要看考生的分数高低，依据考生分数高低及所报专业志愿进行投档，对无法满足专业志愿的，如服从专业调剂则由学校调剂到未录满的专业，如不服从专业调剂，则由学校作退档处理。一般进了我校投档控制线退档的机率是很小的，欢迎报考！考生可填报若干个平行但有先后顺序的院校志愿，然后按“分数优先、遵循志愿”的原则进行投档、录取。对于整体考生是“分数优先按志愿，分数相同看科目”，与其他考生相比较，分数高低是投档先后的依据，本人的院校志愿与其他考生不发生关联和冲突；但对于自己而言，各院校志愿之间是有先后顺序的。
山东理科588,sd*** (山东),2017-06-28 16:32,山东理科588排名23000报考贵校的生物科学类或者数学和应用数学类希望大吗？若是服从调剂希望大吗？,你好，今年录取工作还没开始，录取分数线无法预测，你可以登陆南昌大学招生信息网参考我校历年录取分数线。若服从调剂录取几率较大。
看不到校考的排名,zx*** (河南),2017-06-28 16:21,找不到艺术校考的排名？不知道与前面的差距多少？,很抱歉，我们现在还没有这方面的详细数据，敬请见谅。
第一志愿与后几个志愿的录取分差,qi*** (山东),2017-06-28 16:16,请问第一志愿如果不被录取报考第二志愿时分数会被降几分后边几个志愿又是怎么降分的呢？谢谢,我校没有专业极差。
志愿顺序,20***zwyf (江西),2017-06-28 15:56,江西考生理科526，将南昌大学放在一批A志愿，是否合理？,第一志愿冲一冲，请勾选服从调剂。
贫困专项,15***65 (湖南),2017-06-28 15:53,请问1通过贫困专项进入贵校的能否转专业，2是否能跨院系转专业,可以转专业，可以跨院系转专业
关于是否需要服从调剂,20***zwyf (江西),2017-06-28 15:48,江西理科考生526，把贵校放在一批A志愿是否合适？根据我的了解，我想选的专业分数要求挺高，那么我服从调剂是否更保险？,第一志愿冲一冲，请勾选服从调剂。
苏区专项究竟怎样降分录取?,77*** (江西),2017-06-28 15:41,请问：通过苏区专项填报土木工程，如果我的分数不够它的专业线，是可以降分录取我吗？,苏区专项详情可登录http://www.jxeea.cn/info/1022/9169.htm网站查询。
欲报南昌大学,20***zwyf (江西),2017-06-28 15:16,江西苏区考生理科526，能否稳入南昌大学？518分呢？,"你好，今年录取工作还没开始，录取分数线无法预测，你可以登陆南昌大学招生信息网参考我校历年录取分数线。我校2014年江西省理科一本录取分数线540，2015年理工类一本录取分数线556,2016年理工类一本分数线555分。"
南昌大学苏区专项的院校代码是多少,ap***5678910 (江西),2017-06-28 14:49,南昌大学苏区专项的院校代码是几,9651
录取,fu***a (贵州),2016-06-27 12:56,老师您好，我是2016贵州理科考生，今年高考成绩554分（含民族分20），超一本线81分。请问我录取贵校的机会大吗？我想上贵校医科专业如临床医学。,您好，参照2015年我校普通理科的在贵州的录取情况你还是有希望被我校录取的，我校临床医学类专业最低高出一本线92分。具体其他专业的分数详情请您到南昌大学招生与就业信息网上查询，http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
能否录取,98*** (陕西),2016-06-27 12:39,老师，您好!我是陕西理科考生，超出一本线36分，是否有希望报考贵校医学专业，进校后调剂专业的可能性大吗？,您好，我校2015年在陕西省普通理科类专业最低高出一本线71分录取的，您可以冲一冲；进校后转专业是有可能的，需要申请并进行转专业考试！
山东考生,13***09 (山东),2016-06-27 11:45,我是山东考生，617分，位次是16638，报考贵校希望大吗？,您好，您还是很有希望被我校录取的，具体各个专业的分数详情请您到南昌大学招生与就业信息网上查询，http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
能否被录取？,ya***1123 (四川),2016-06-27 11:31,四川理科598，排名15176，眼视光学，应用心理学能上嘛？,您好，眼视光学专业2015您最低录取分高出一本线44分，应用心理学专业最低高出一本线53分参照去年的情况你还是有希望被我校录取的，具体其他专业的分数详情请您到南昌大学招生与就业信息网上查询，http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
咨询,15***789 (山东),2016-06-27 11:08,老师您好，我是山东理科考生，高出一本线34分，省内排名50252，报考贵校中外合作有希望吗？,您好，我校2015中外合作办学高出本一线28分，参照2015年的分数您还是有希望的，谢谢
招生计划,zh*** (江西),2016-06-27 11:06,你好，请问在贵校招生计划中同一专业前面有不同代号有什么区别？,您好，由于您的问题没有注明是哪一个专业代号不同所以知道如何您，请你拨打南昌大学普通高考招生热线电话0791-88305092谢谢
专业级差,ok*** (重庆),2016-06-27 11:04,今年是否设有专业级差？,您好，我校没有专业级差，谢谢
建筑学专业,z1*** (江西),2016-06-27 10:48,南昌大学建筑学专业毕业后是建筑学学士学位还是工学学士学位？江西理科576第三志愿填南昌大学建筑学是否能录到建筑学专业,建筑学学士学位，具体专业分数情况请您到南昌大学招生与就业信息官网上查询http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
报考问题,52*** (福建),2016-06-27 10:38,福建理科排名11964，高一本线76分，能报考那些专业,您好，您可以到南昌大学招生与就业信息网上查询各个专业历年的分数情况进行报考，http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
退档,st*** (湖北),2016-06-27 10:33,老师您好，请问如果我专业分数不够但服从调剂，而此时专业名额又已经满了，那么我会被退档吗？如果被退档，我是否会被退到下一批次？,您好，如果您的档案能够进我校，专业服从调剂，一般不会退档！
湖南,cy*** (湖南),2016-06-27 10:33,有专业级差吗,您好，我校没有专业级差，谢谢
专业,13***8 (辽宁),2016-06-27 10:08,您好，我是辽宁考生，理科，568。能否上贵校。,您好，参照2015年我校在辽宁省的录取分数情况，您还是很有希望会被我校录取的，请您到南昌大学招生与就业信息网上查询各个专业的分数情况，http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
学校的招生情况,st*** (湖北),2016-06-27 10:01,老师您好，请问贵校历年在湖北省对文史类考生的招收情况是否可以体现出，贵校在湖北省的热度有上升或下降趋势，又或者是趋于平稳？,您好，您可以到南昌大学招生与就业信息网官网上查询每年招生人数的变化，也可以到其他各个高校的官网上查看其他高校招生人数的变化对比看看，不能光看一个学校的变化，要看整体的变化。谢谢
报考,ab***258147 (山西),2016-06-27 09:54,老师你好，我是山西理科考生，高考分570，高一本线51分，位次9588，报考贵校有希望吗？,您好，您还是很有希望的，具体专业信息您可以到南昌大学招生与就业信息官网上查询http://zjc.ncu.edu.cn/zs/html/c/28/谢谢
校区,13***6 (河南),2016-06-27 09:49,请问中外合办的临床医学在哪个校区,您还，在前湖校区，谢谢
苏区专项,cl*** (江西),2017-06-25 11:02,苏区专项计划498分可以报吗？,不可以，最低不可以低于江西省一本控制分数线。
苏区专项计划和地方专项计划,15***75 (江西),2017-06-25 10:43,老师，您好。我是江西文科考生，今年高考534分，请问在苏区专项计划和地方专项计划中是否有希望录取本校？谢谢老师。,如果你符合苏区专项或者地方专项的调节。有希望被录取但是被录取的概率不大，去年苏区的最低分高出一本控制线为3分地方专项为5分。
辽宁考生,91*** (辽宁),2017-06-25 10:40,您好，我想问一下专业调剂的详细情况转专业有什么限制，比如成绩辅修第二专业有什么限制,专业调剂是由学校调剂到未录满的专业，未录满的专业不一定是冷门专业。转专业是入学一年以后，由教务处根据江西教育局的相关文件来具体安排。
河南考生艺术本科报志愿,zy***26689 (河南),2017-06-25 10:22,河南考生，艺术过线，本科B段过线，能报南昌大学吗？南昌大学要求的河南本科最低线是多少？,你好，今年录取工作还没开始，录取分数线无法预测，你可以登陆南昌大学招生信息网参考我校历年录取分数线。外省艺术类专业均要求专业成绩合格且高考文化成绩达到当地省份规定的本科最低控制线。
报考咨询-河南文科,ha*** (河南),2017-06-25 10:16,我是河南文科考生，高考成绩526，位次位于14689--15055，超一本线10分。报考贵校希望大吗？,你好，今年录取工作还没开始，录取分数线无法预测，你可以登陆南昌大学招生信息网参考我校历年录取分数线。请您参考。
报考咨询,lx*** (西藏),2017-06-25 10:07,老师您好，我是西藏汉族理科考生，507分，超一本线81，报考贵校有希望录取吗？,你好，去年在你们省招收的工商管理专业高出了一本分数线91分，你可以参考一下。
河南考生艺术本科B段过线能报考南昌大学吗？,zy***26689 (河南),2017-06-25 10:07,河南考生，校考合格，艺术本科B段过线能报南昌大学吗,你好，今年录取工作还没开始，录取分数线无法预测，你可以登陆南昌大学招生信息网参考我校历年录取分数线。
