标题,来源,时间,问题,回答
填报,13***12 (贵州),2018-06-26 12:36,我是贵州考生，女，615理科，名次3200，能否填报贵校,你好，按往年情况，报考我校录取希望大
云南考生咨询,15***55 (云南),2018-06-26 12:26,你好，请问中外合作办学专业是在本部上学，还是在？,考生您好，我校本部设有中外合作办学专业，同时威海校区的专业均为中外合作办学专业，具体可查看北京交通大学招生资讯网（zsw.bjtu.edu.cn）
录取,18***58 (山西),2018-06-26 12:19,山西603有希望录取么,考生您好！根据往年录取情况，您的分数被我校录取希望较大，欢迎报考！
录取,15***52 (云南),2018-06-26 11:47,您好我是今年云南理科考生今年高考分数573包含20分的少数民族加分请问贵校承认加分吗我有希望被贵校的法语和外国语言文学录取吗如果我服从调剂录取的可能性是不是就大一些呢,你好，我校承认省招办承认的政策性加分，目前你的分数按往年情况，可以冲一下
山东文科考生,15***19 (山东),2018-06-26 11:47,老师您好，请问山东文科考生620分、排名2016有机会报考贵校文科实验班吗？此外，贵校威海分校的专业设置与北京校区有差别吗？,考生您好！根据往年录取情况，您的分数被我校本部普通专业录取希望不大，可报考我校威海校区，我校威海校区专业均为中外合作办学专业，具体可查看北京交通大学招生资讯网（zsw.bjtu.edu.cn）。
山东考生咨询,18***29 (山东),2018-06-26 11:41,您好，我是山东考生，总分639，位次5216，报考贵校有希望么,考生您好！根据往年录取情况，您的分数被我校录取希望大，欢迎报考！
高校专项,18***89 (河南),2018-06-26 11:40,河南考生628，位次6500左右能不能上优势专业,你好，按往年情况，这个位次录取至我校的希望大，具体进专业来说，请您结合往年一分一段表，结合我校各专业录取最低分，进行一下对比。
报考,13***16 (青海),2018-06-26 11:13,我是青海考生，理科男461排4066，请问报考贵校有希望吗？谢谢,你好，按往年排名情况看，离我校录取最低排名有一定差距，可以冲
录取,18***15 (贵州),2018-06-26 11:05,老师，我580，贵州考生，是否有希望被贵校录取,考生您好！根据往年录取情况，您的分数被我校录取希望不大，可报考我校威海校区。
报考,13***16 (青海),2018-06-26 10:58,您好，我是青海考生，总分461，位次4066，报考贵校有希望吗？谢谢,你好，按照往年情况，可以冲
陕西考生,18***87 (陕西),2018-06-26 10:58,您好请问贵校设有高职吗，对陕招生吗,考生您好，我校在陕西暂无高职招生计划。
咨询,13***15 (江苏),2018-06-26 10:55,江苏考生：378分，物理a+，化学a，6400名，报考贵校计算机专业，能录取吗？,考生您好！根据往年录取情况，您的分数被我校录取希望大，欢迎报考！
北交大中外合作办学毕业证,13***56 (山东),2018-06-27 10:06,请问北交大中外合作办学毕业证和学位证上是否有“合作办学”四字？和北交大非合作办学同样专业学生毕业证和学位证有不同吗？,您好，在学校规定学制年限内达到所在专业毕业要求者，办法北京交通大学全日制普通高等教育毕业证书。毕业证书修读专业上会有中外合作办学字样。
录取,13***88 (辽宁),2018-06-27 09:58,老师，我是辽宁考生，高于自主招生线63分，请问威海校区录取的希望大吗？,您好，基于您所提供的信息我们无法进行判断，请您提供更详细的信息。
北京交通大学毕业证,13***88 (辽宁),2018-06-27 09:57,老师，北京交通大学校本部的毕业证和威海校区的毕业证一样吗,您好，毕业证都是由北京交通大学颁发的，毕业证上修读专业上会有所不同。
关于电气工程及其自动化(招考方向: 新能源国际班)咨询。,13***02 (湖北),2018-06-27 09:45,招办老师：您好！贵校电气工程及其自动化(招考方向:新能源国际班)有英语成绩要求，原因是什么？是否是中外合作办学专业？另外，我小孩理科615分，省排名9008，冲贵校是否有希望？盼复，谢谢！,您好，我校对新能源国际班有英语成绩要求的原因是：该专业实行国际化培养方案，以国际顶尖大学为范本建立培养方案和多学科交叉教学体系，70%以上课程全英文授课。该专业不是中外合作办学专业。根据往年的录取分数线，参考您的成绩报考我校有一定的希望，鼓励报考。
山东理科,15***04 (山东),2018-06-27 09:36,山东理科考生629分，请问录取希望大吗？谢谢。,您好，根据往年录取分数线，参考您的成绩报考我校本部普通专业录取希望较小。
国家专项调剂,15***56 (河北),2018-06-27 09:36,老师您好，请问：我通过国家专项计划报考贵校，在调剂时，是在全校所有专业中调剂？还是在国家专项给定专业中调剂呢？,您好，如果您报考国家专项被提档后，进行专业调剂在国家专项的专业中调剂。
山东考生自招,15***15 (山东),2018-06-27 09:29,我是山东考生，理科620分，自招理科试验班优惠20分，录取希望大吗？,您好，根据往年录取分数线，参考您的成绩报考我校录取希望大，欢迎报考。
能否录取,13***81 (四川),2018-06-26 16:56,四川理科考生，位次6336，有希望读交通运输类专业吗？如果不能，可以进校转专业吗？謝谢！,考生您好！根据往年录取情况，您的分数被我校录取希望很大，若未被交通运输类专业录取，在大一下会有一次转专业的机会。
您好，我是今年的高考生，想报考贵校，想了解如果被提档，也填了,31***@qq.com (山西),2018-06-26 16:22,您好，我是今年的高考生，想报考贵校，想了解如果被提档，也填了服从调剂，会在兰卡斯特大学和罗彻斯特理工学院互相调剂吗，因为我只想去其中的一所，期盼您的，谢谢！,考生您好，会在不同合作院校专业中调剂。
威海校区 毕业证 录取,13***26 (山东),2018-06-26 15:57,请问山东理科考生589分26638名有希望录取威海校区吗?威海校区的毕业证和北京本部的毕业证有没有区别，会专门注明是威海校区吗?威海校区的毕业生有没有保研的机会呢?谢谢,您好，根据往年录取分数线，参考您的成绩报考我校威海校区录取希望大，欢迎报考。所颁发的毕业证都是北京交通大学颁发的，只是毕业证上修读专业会有所不同。威海校区毕业生有机会保研，具体保研政策可以打电话咨询威海校区招生办。
录取,15***10 (吉林),2018-06-26 15:41,您好老师，吉林理工，629分省排2868，报经济管理试验班会不会被录取？谢谢！,考生您好！根据往年录取情况，您被我校经济管理试验班专业录取有一定的希望，往年录取分数可查看北京交通大学招生资讯网（zsw.bjtu.edu.cn），欢迎报考！
录取,15***10 (吉林),2018-06-26 15:38,吉林理科，629分省排2868，有机会录取到贵校吗？,考生您好！根据往年录取情况，您被我校录取希望很大，欢迎报考！
山东理科考生2018年高考607分,13***71 (山东),2018-06-26 15:15,山东理科考生2018年高考607分，位次16200-16700，能否报考贵校？,您好，根据往年的录取分数线，参考您的成绩报考我校本部普通专业录取希望较小。
高水平运动员填报志愿,18***80 (湖北),2018-06-26 15:07,湖北籍高水平运动员填报贵校志愿时，是在提前批填写志愿，还是在本科第一批自主招生栏填写？,您好，您须按照湖北省省级招办要求填报高考志愿。
录取,15***29 (湖南),2018-06-26 15:01,老师您好！湖南省2018年理科考生，成绩596，第一志愿报考贵校有希望吗？,您好，根据往年录取分数线，参考您的成绩，报考我校录取希望较小。
录取可能性,15***83 (安徽),2018-06-28 09:03,安徽考生，理科高考成绩628，省5718名，请问有希望被贵校录取吗？,你好，你的分数报考我们学校录取希望大。
贵州考生,97***@qq.com (贵州),2018-06-27 16:54,贵校今年在贵州召的民族班，填报志愿是单独志愿报名？还是可以和其他的专业合并一起报？另外，贵州599分，5275位，今年有希望录取吗？,您好，贵州民族班批次和统招在同一投档单位。根据往年录取分数线，参考您的成绩报考我校希望较大。
关于专业调配,18***81 (四川),2018-06-27 16:54,请问老师，如果我选填专业调配，会不会被调配进体检受限制的专业，从而被退档呢呢?,你好，我们学校提档不退档，会根据相关情况进行专业调配。
志愿报告,13***78 (北京),2018-06-27 16:51,请问北京理科考生排名在多少可以报考贵校？谢谢,你好，北京理工我校近两年的录取排名大概在3100名左右，如果你的排名在3100名左右的话，那么录取希望很大。在3300名左右的话，录取希望大。4000名左右的话，有一定的希望，鼓励报考，可以冲一冲。
中外合作办学的毕业证书，只有“北京交通大学”标志，没有其他吗,15***47 (安徽),2018-06-27 16:48,计算机类（中外合作办学）（计算机科学与技术）专业毕业获得北京交通大学颁发的本科毕业证书，不是“北京交通大学中外合作办学”毕业证书，或者“北京交通大学XXXX”毕业证书吧？另外，安徽理科571，有希望被计算机类（中外合作办学）（计算机科学与技术）录取吗？,你好，都是北京交通大学颁发的毕业证书，只是会在专业那说明你在我校的xx专业学习，会在专业那注明中外合作办学。你说的这个专业是我校威海校区的专业，报考录取希望大。
专业级差,17***20 (四川),2018-06-27 16:42,请问威海校区的专业级差是怎样设置的，和本部一样吗,你好，专业极差都是一样的，都是2-1-0-0.第一第二专业极差为2分，第二第三志愿专业极差3分，以后专业极差0分。
专业咨询,13***15 (安徽),2018-06-27 16:32,你好老师，咨询一下转专业的具体要求,你好，全校转专业工作一般在一年级第二学期进行，由教务处统一组织。具体政策按入学当年《学生手册》中相关规定执行。
陕西理工考生，618分，5386位次，能进贵校理科实验班？,13***72 (陕西),2018-06-27 16:16,老师你好，我是陕西理工考生，618分，5386位次，能进贵校理科实验班类吗？望老师指点，要是录不了，会不会退档？,考生您好！根据往年录取情况，您的分数被我校录取希望很大，平行志愿情况下，报考我校，服从专业调剂，体检不受限，则提档不退档，欢迎报考！
河南文科考生,13***89 (河南),2018-06-27 16:06,您好！河南文科636分，高于一本线89分，省919名，报考贵校希望大吗？分数在选专业时有优势吗？,考生您好！根据往年录取情况，您的分数被我校录取希望很大，欢迎报考！
少数民族加分政策,18***23 (四川),2018-06-27 16:01,尊敬的老师您好。我是四川省少数民族地区考生，我想问一问：1、贵校承认少数民族地区加分政策吗？专业录取时看裸分还是加分后的成绩？，2、如果提档后服从调剂，退档吗？,你好，1我们承认各个省招办承认的加分，投档成绩按省招办提供的分数。2如果提档后服从调剂是不会被退档的。
广东,13***88 (广东),2018-06-27 15:50,广东美术生文科综合分518排位2103，录取贵校威海校区希望大吗，往年美术类录取最低排位多少名，分数线参考多少分,你好，美术类相关情况请参考往年分数。往年美术类分数可在我校招生咨询网查询。
录取,18***89 (江西),2018-06-27 15:38,我是江西考生，669分，排名320今年能录取吗？服从调剂，提档后会退档,你好，你的分数报考我校录取希望大。服从调剂提档不退档。
录取,18***89 (江西),2018-06-27 15:35,我是江西考生，669分，排名320今年能录取吗？服从调剂，提档后会退档,考生您好，根据往年录取情况，您的分数录取我校希望非常大，欢迎报考。平行志愿情况下，报考我校，服从专业调剂，体检不受限，则提档不退档！
报考,13***51 (广西),2018-06-27 15:30,老师，广西理科620，排名3608，报你校有希望吗？可以得什么专业？,你好，你的成绩报考我们学校录取希望大，对于专业选择可以看自己对哪方面感兴趣。
录取,94***@qq.com (四川),2018-06-27 14:43,四川理科考生637分，7684名，有希望被贵校录取吗？,考生您好！根据往年录取情况，您的分数被我校录取希望很大，欢迎报考！
录取,18***51 (广西),2018-06-28 12:56,广西文科，高考分数611，排名775，如果报考贵校，几率大吗？,您好，根据往年录取分数线，参考您的成绩报考我校录取希望大，欢迎报考。
录取,15***26 (江苏),2018-06-28 12:20,您好，请问江苏文科373分，全省2016名，进贵校有没有希望?,您好，根据往年录取分数线，参考您的成绩，报考我校录取希望较大。
专业级差,15***26 (江苏),2018-06-28 12:19,您好，请问一下，如果分数高于投档分而进档，是否会由于专业级差不断减分最后退档?能否进档不退？,您好，平行志愿的情况下，报考我校，服从专业调剂，体检不受限，则提档不退档。
录取咨询,13***98 (青海),2018-06-28 12:16,我是青海理工考生，考分是521，位次是1542（最低），报考贵校计算机类、机械类、电气类专业，能否录取。,你好，你的分数报考我们学校录取希望很大，能否录取到计算机类、机械类、电气类专业可以参考往年录取分数。
专科文科,17***14 (山东),2018-06-28 12:05,山东文科490能报贵校专科专业吗，能升本吗,你好，我校2018年在山东无专科招生计划。
北京交通大学威海分校国际合作部能否转北京户口,18***31 (北京),2018-06-28 11:45,我是内蒙理科考生（574分，位次7120），专业志愿模式，服从调剂，能否成功投档到贵校，2:最后烦问一下老师入学后假如转专业的话对时间、成绩、规则有哪些要求？3.北京交通大学威海分校国际合作部能否转北京户口，谢谢！,你好，你的分数报考我校，录取希望不是很大。入学后可在大一下申请转专业，第一学期课程无不及格记录，且高考成绩在本省排名前30%且第一学期平均绩点居于大类专业排名前30%的学生具有转专业优先资格。或第一学期课程无不及格记录且第一学期绩点居于大类专业排名前5%。
新疆文科考生咨询,15***78 (新疆),2018-06-28 11:44,我是新疆文史考生，高考596，省排名310，请问有机会被贵校外国语言文学或法学专业录取吗？,您好，根据往年录取分数线，参考您的成绩报考我校录取希望大，欢迎报考。
报考咨询,41***@qq.com (内蒙古),2018-06-28 11:21,内蒙古文史考生582分位次837超出一本线80分可以报贵校分数较低的专业吗,您好，根据往年录取情况，参考您的分数报考我校有一定的希望。
录取几率,18***51 (湖北),2018-06-28 11:19,老师你们好！我湖北考生，622分理科，位置值7338，想报北京交通大学，录取几率大吗,您好，根据往年录取分数线，参考您的分数报考我校录取希望大，欢迎报考。
山东理科考生,15***59 (山东),2018-06-28 10:48,我是山东理科考生，总分639，如果报考贵校录取机会大吗，并且以后录取不好的专业，可以转专业吗,你好，你的分数报考我们学校录取希望大。如果符合转专业条件可以在大一下申请转专业，参加相应的转专业考试，具体的转专业政策会来入校后见具体通知。
录取机率及专业,13***72 (山东),2018-06-28 10:48,老师，您好。我是山东考生。理科，621分，10757名。想报考贵校，请问机率如何？在专业方面有什么限制（即录取机率不大的）,你好，你的这个分数报考我们学校普通专业录取希望不大，可以考虑报考中外合作专业。
录取几率,13***68 (山东),2018-06-28 10:41,老师，您好。我是山东考生。请问理科617分12044名。报考贵校录取几率大吗,你好，你的这个分数报考我们学校普通专业录取希望不大，可以考虑报考中外合作办学专业。
录取,15***37 (安徽),2018-06-28 09:26,老师您好！我是安徽考生，考分608排名10728我想咨询以下几个问题：1.报考贵校有多大把握被录取2.您在其他回答中所说＂对于平行志愿情况下，报考我校，服从专业调剂，体检不受限，符合录取要求，我校提档后不退档＂符合录取要求是什么意思，是不是说只要服从调剂，体检合格，提档后就不会退档,1、不知道你是文科还是理科，因此无法估算录取有多大把握。2你的理解基本正确
提档,18***19 (湖北),2018-06-28 09:19,请问老师：湖北考生理科623分，服从调剂有希望提档？,参考往年希望很大，欢迎报考
内蒙考生录取咨询,13***17 (内蒙古),2018-06-28 09:11,老师你好，内蒙古的提档比例是多少，提档后服从专业调剂就不会被退档吗？实考分620分，加上政策加分共630分，报考贵校有希望吗？,你好，我校调档比例一般为100%，根据各省生源情况可适当调整，但一般不超过120%。提档后并且服从专业调剂一般来说不会被退档。你的分数报考我校希望大。
录取，您好，山西考生，理工科，597，排位5400左右,13***42 (山西),2018-06-26 10:51,谢谢了,考生您好！根据往年录取情况，您的分数录取我校有一定的希望，鼓励报考！
关于民族班,13***31 (贵州),2018-06-26 10:49,请问民族班学生是否必须回生源地就业？能否考研？,民族班计划是国家指令性计划，按照民族班录取的学生，毕业后鼓励回生源地就业、创业，允许在内地就业、创业。民族班计划只招收少数民族考生。考生的投档成绩不得低于学校普通类专业（不含中外合作办学）提档线下40分。
黑龙江省的咨询电话已停机,30***qq.com (黑龙江),2018-06-26 10:44,请问还能重新开机吗。。。。。。谢谢,考生您好，近期咨询量较大，已和接听咨询电话的老师反映，同时也可打我校招办咨询电话010-51688441.
录取,13***6@qq.com (辽宁),2018-06-26 10:41,您好，我是辽宁的文科考生想报考贵校的经济管理实验班还用参加除了高考以外的考试吗,你好，不需要
安徽理科,13***63 (安徽),2018-06-26 10:36,您好！在下理科620分，省排名7448名，可以填报贵校吗？,考生您好！根据往年录取情况，您的分数被我校录取希望大，欢迎报考！
咨询 盼回复 谢谢,12***7@qq.com (西藏),2018-06-26 10:31,请问西藏汉族考生想要报考贵校一般排名为多少？今年高考分数577（含加分）特征排名为271报考贵校有希望吗？调档和专业录取时对考生加分政策如何，有什么区别吗？如果服从专业调配，是否可以确保提档不退档？贵校转专业情况又是如何？,[你好，西藏未公布高考成绩一分一段表，故无法给您准确的排名信息，按照往年我校录取最低分来看，2017年录取最低分为549分，根据你目前的分数来看，录取的希望希望大，具体还得以今年报考我校的情况为准。对于省招办承认的政策性加分，我校在录取和分专业的时候都承认，最高不超过20分。对于平行志愿情况下，报考我校，服从专业调剂，体检不受限，提档不退档。
录取,13***65 (吉林),2018-06-26 10:26,吉林理科617分，录取到计算机、软件可能性多大,考生您好！根据往年录取情况，您的分数录取到我校希望大，具体专业分数可查看北京交通大学招生资讯网（zsw.bjtu.edu.cn）。
贵校在山东有专科计划吗,zx***sohu.com (山东),2018-06-26 10:14,山东理，多少分可报,考生您好，我校在山东暂无专科计划。
国家专项计划报考,13***55 (云南),2018-06-26 10:13,老师好，我是云南考生，今年高考分为617分，全省位次5694，我想通过国家专项计划报贵校，有都多大希望录取？,您好，您的位次按往年情况，有希望。
录取咨询,13***25 (河南),2018-06-26 10:12,总分627，河南省理科6700名左右，报考贵校被录取的可能性大么？,考生您好！根据往年录取情况，您的分数被我校录取希望很大，欢迎报考！
咨询,13***19 (贵州),2018-06-26 10:11,贵州理科600排名5195，报考贵校有望被录吗？同意调剂,考生您好！根据往年录取情况，您的分数录取我校希望较大，欢迎报考!
求回复 北交 威海分校毕业证问题,15***83 (山东),2018-06-26 10:09,我是一名山东考生，请问老师，咱们北交的威海分校中外合作的毕业证和本校一样么？会加中外合作的字样么？,考生您好，我校威海校区毕业证与本校一样，盖北京交通大学的公章，不会体现威海校区字样，会体现中外合作的字样。
黑龙江高于一本线79分排名14626名,30***qq.com (黑龙江),2018-06-26 09:49,请问黑龙江省排名14626，高于一本线79分，报贵校的中外合作办学录取机会大吗？本校或者威海校区都可以，谢谢。另外请问毕业证书上会在专业旁边注明中外合作办学字样吗，谢谢。,考生您好！根据往年录取情况，您的分数被我校录取有一定的希望。毕业证专业会体现中外合作办学。
今年在山东有专科招生计划吗,zx***sohu.com (山东),2018-06-26 09:48,山东理，期待有专科计划,考生您好，我校在山东暂无专科招生计划。
陕西考生，分数605，位次7300,13***72 (陕西),2018-06-26 09:47,通过国家专项计划被贵校录取的可能性有多大,考生您好，根据往年录取情况，您的分数被我校录取有一定的希望，具体往年分数可查看北京交通大学招生资讯网（zsw.bjtu.edu.cn）。
录取咨询,15***33 (河南),2018-06-26 09:47,河南考生，629分，排名6252名，过来专项计划，能录取吗,考生您好，请您详述您的情况，高校专项计划获什么优惠等级，根据您目前提供的信息无法判断。
志愿,13***00 (北京),2018-06-26 09:32,北京考生，文科636分，录取的希望大吗？谢谢！,考生您好！根据往年录取情况，您的分数被我校录取希望大，欢迎报考！
自主招生咨询,15***92 (山东),2018-06-26 09:16,山东理620分，自主招生降30分，能否有希望录取？谢谢老师！,考生您好！根据往年录取情况，您的分数被我校录取希望很大，欢迎报考！
关于提档方面,13***45 (湖北),2018-06-26 09:14,我是湖北考生，今年理科621分，贵校能否提档？另外，贵校招生简章中的分数级差，是否存在提档后退档？,考生您好！根据往年录取情况，您的分数被我校录取希望大，平行志愿情况下，报考我校，服从专业调剂，体检不受限，则提档不退档，欢迎报考！
录取问题,yu***000@126.com (北京),2018-06-26 09:12,您好，北京理科今年成绩637，市排名3644，请问有没有可能报考贵校？,考生您好！根据往年录取情况，您的分数有一定的希望，鼓励报考！
山东理科考生咨询,18***69 (山东),2018-06-26 09:10,高考623分，省位次9983报贵校有希望吗？,考生您好！根据往年录取情况，您的分数录取我校本部普通专业希望不大，可报考我校本部中外合作办学专业或者威海校区中外合作办学专业。
报考咨询,13***15 (安徽),2018-06-26 09:08,老师好，我是安徽理科6890名，假如专业调剂，会不会被调剂到语言文学类专业？,考生您好！理科考生专业调剂不会到文科专业。
录取,13***25 (河南),2018-06-26 09:06,河南考生，627分，省排名6759，进入贵校经济管理实验班有希望吗？该招生专业需要面试吗？,考生您好！根据往年录取情况，您的分数录取我校希望很大，不需要面试，欢迎报考！
录取,15***75 (山东),2018-06-26 09:05,老师你好，请问在威海校区只有中外合作专业吗？山东考生573，38339名，报考北交大威海分校，有希望吗？,考生您好！我校威海校区所有专业均为中外合作办学专业，具体可查看北京交通大学招生资讯网（zsw.bjtu.edu.cn）；根据往年录取情况，您的分数有一定希望，鼓励报考！
录取,13***6@qq.com (辽宁),2018-06-25 16:57,您好我是辽宁的文科考生，高考607分喜欢贵校的新闻传播学和经济管理。会不会被录取,很有希望，欢迎报考
录取,13***6@qq.com (辽宁),2018-06-25 16:55,您好，我是辽宁文科考生，607分喜欢贵校的新闻传播学和经理管理会不会被录取,参考往年排名，很有希望，欢迎报考
广西理科考生投档咨询,13***45 (广西),2018-06-25 16:44,总分610，全区4900名左右，报考贵校被录取的可能性大么？,参考往年排名，这个分数估计能擦边，欢迎报考，填报专业志愿建议拉开梯度
