标题,来源,时间,问题,回答
山东考生,as***bngj (山东),2016-06-27 16:55,我是山东考生，文科，高于一本线7分，想报贵校较冷专业，希望大么，或者语言类呢？谢谢。,你好，文科超过当地重点线30分理科超当地重点线40分（此数据可上下浮动）可考虑报考本校。
转专业的问题,li*** (天津),2016-06-27 12:59,请问贵校对于本科生转专业有何要求？有机会否？能跨大类转专业吗？,你好，1、本专业学习成绩优秀名列前茅2、预转入专业学院招收转专业生3、通过转专业考核4、同意欲转入专业学院可能提出的具体要求，满足以上几项方可转专业。
转专业咨询,wf***08 (云南),2016-06-27 12:16,请问内大可以转专业吗？好不好转？？,你好，1、本专业学习成绩优秀名列前茅2、预转入专业学院招收转专业生3、通过转专业考核4、同意欲转入专业学院可能提出的具体要求，满足以上几项方可转专业。
请问,78*** (山东),2016-06-26 12:14,山东理工588能报本校吗？,你好，理科超当地重点线40分（此数据可上下浮动）可考虑报考本校。
报提前一批国防生院校,xi***shi (山西),2016-06-26 11:50,报提前一批国防生院校、编号66、67.以前没有政审等现在能报吗,你好，国防生报名已经结束。
河南文科考生,ha***en7 (河南),2016-06-25 16:19,高一本线23分，位次大概7643名，报了国家专项计划，有希望报考贵校吗？适合那些专业呢？,你好，文科超过当地重点线30分理科超当地重点线40分（此数据可上下浮动）可考虑报考本校。具体信息可查询微信公众号“内大招办快讯”。
内蒙理科,zy*** (内蒙古),2016-06-25 15:30,老师您好，我是内蒙理科考生，今年高考成绩573，有机会报考贵校吗？,你好，文科超过当地重点线30分理科超当地重点线40分（此数据可上下浮动）可考虑报考本校。
我想咨询一个问题,15***29 (内蒙古),2016-06-25 15:07,我是呼和浩特的考生高考分数510想要上内大的英语系可以上吗谢谢,你好，文科超过当地重点线30分理科超当地重点线40分（此数据可上下浮动）可考虑报考本校。具体可拨打外国语学院0471-4996206咨询。
山西咨询,ch***55 (山西),2013-06-28 11:05,你好、我是山西今年的考生，成绩高出一本线7分、被贵校录取的可能性大吗？,同学你好：请关注我校2012年在贵省的录取分数情况作为你报考的参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shanxi14.html。由于每年报考我校的考生不同，分数也不尽相同，录取的可能性也无法确定。祝报考顺利！
分数线咨询,zk*** (安徽),2013-06-28 10:53,请问内大2012年在安徽省理科招生的各专业分数线分别是多少？,同学你好：请关注http://zhaosheng.imu.edu.cn/framenews/12luqu/2012anhui.htm，相关专业的录取分数情况。希望我的解答可以帮到你！
录取咨询,eg*** (河北),2013-06-28 10:12,老师好！请问如何知道被学校提档，何时能知道，怎么查询提档的状态?,同学你好：请及时关注贵省的招生考试信息网，查询你的考生状态。祝心想事成！
艺考生,du***8 (山西),2013-06-28 09:33,老师您好，我是山西的艺考生，考的贵校的表演专业，我的专业成绩知晓，但是不知道名次，请问如何能知道名次？谢谢！,同学你好：请详询我校艺术学院：0471--4977203欢迎报考内蒙古大学！
语种,as*** (内蒙古),2013-06-28 09:33,您好，学日语的可不可以报考贵校艺术类,同学你好：自治区内考生，报考我校艺术类今年需要参加自治区的艺术联考，专业成绩合格，才可以报考。感谢对我校的关注！
内蒙古理科,li***24 (内蒙古),2013-06-27 14:55,老师您好，我是内蒙古考生我的高考成绩是498分，理科比一本线高16分，能被贵校录取吗?若能能报什么专业？谢谢老师给点建议,同学你好：由于每年报考的考生人数不同，分数不同，能否录取不能确定。请参考我校2012的录取分数情况http://zhaosheng.imu.edu.cn/framenews/12luqu/2012innermongoliayiben.html，作为报考的参考！祝心想事成！
老师，您好,zj*** (内蒙古),2013-06-27 14:25,老师您好！我是内蒙古考生，525分，排名8216，想报考金融学专业，请问能否被录取？谢谢！,同学你好：我校2012年的录取分数情况http://zhaosheng.imu.edu.cn/framenews/12luqu/2012innermongoliayiben.html，你可以作为参考。希望我的解答可以给你帮助！
考,41*** (山西),2013-06-27 14:11,如果不服从调剂，山西理科515能走吗？能走较好的专业吗？,同学你好：我校2012年在贵省的录取分数情况如下http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shanxi14.html，可以作为报考的参考。如果服从调剂的话，可以降低报考的风险。欢迎报考我校！
考生,uf*** (内蒙古),2013-06-27 14:07,280分能报高等级公路维护与管理专业吗？,同学你好：请参考我校去年该专业的录取分数情况http://zhaosheng.imu.edu.cn/framenews/12luqu/2012neimengguzhuank.htm，现在报考的专业。祝心想事成！
咨询校区问题,zk*** (安徽),2013-06-27 13:51,内大在安徽招生（理科）会不会被录取至鄂尔多斯校区或满洲里校区？,同学你好：我校鄂尔多斯和满洲里的招生计划都都投放在区内。不会被录取到这两个校区。祝报考成功！
zx,sx*** (陕西),2013-06-27 12:35,陕西理科考生今年考试成绩为531超出一本线46分排名21491请问如果报考录取的可能性有多大,同学你好：请参考我校2012年在贵省各专业的录取分数情况http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shanxi61.html，选择报考的专业。欢迎报考我校！
内蒙古考生,jm*** (内蒙古),2013-06-27 12:08,您好，内大艺术学院文化产业管理何时网报，是28号吗？,你好：请关注内蒙古招生考试信息网http://www.nm.zsks.cn/ptgxzs/ptgxzsggl/t20130624_6333.htm，6月27日也就是今天已经开始网报了。祝成功！
文化产业管理专业,jm*** (内蒙古),2013-06-27 11:55,如何查询文化产业管理专业区内专业成绩排名及综合排名？,同学你好：请详询我校艺术学院：0471--4977203祝报考成功！
文史和理工选择,zj***17 (内蒙古),2013-06-27 11:45,我是内蒙古文科学生，我是不是只能报贵校的文史类专业啊？,同学你好：请关注我校的招生计划http://zhaosheng.imu.edu.cn/zsjh/zsjh.htm，了解详细的招生专业和人数。祝心想事成！
高水平运动员报名,zj***17 (内蒙古),2013-06-27 11:38,我是内蒙古考生我的体育成绩已过，但是文化课成绩是2本的百分之六十五，请问我能上贵校么？,同学你好：每年报考的考生人数不同，分数也不同，能否录取不能确定。请注意查询录取结果。祝报考成功，心想事成！
录取,so***31269 (河南),2014-06-25 09:23,我是河南理科考生高考成绩519分二本线为476分我能报考你们学校吗?报考后被录取的可能性大吗？,我们是在一本线上招生的本科院校。
美术专业,11*** (河北),2014-06-24 16:41,424文化321专业有机会上美术学吗,[报考我校艺术类各专业的考生，必须参加内蒙古大学2014年艺术类专业考试且考试成绩合格，2014年4月1日以后，考生可以在内蒙古大学招生网查询成绩，高考报名时只能报考与合格成绩单专业名称相同的专业。考生在内蒙古大学艺术类招生专业考试成绩合格及高考文化课成绩达到所在省区相应类别最低分数控制线的前提下，按专业成绩×60%与高考文化课成绩×40%相加后的成绩排序，按照专业招生计划数1:1的比例，由高分到低分择优录取。
湖北录取,29*** (湖北),2014-06-24 12:17,老师好，我是湖北文科考生，544，过一本线9分，服从专业调剂，是否有希望读贵校,湖南文科2013年录取最低分高一本线6分，平均分高一本线9分，12年录取最低分为一本线，平均分高一本线6分，可以参考一下往年录取情况。服从专业调剂一般不退档。
专科,zh*** (内蒙古),2014-06-24 10:17,老师，您好，我是内蒙的考生，今年发挥失常，考了317，想走贵校的专科，可以报考哪个专业,文科有：高等级公路维护与管理（工程财务）理科有：高等级公路维护与管理（施工安全）、物流管理、工程造价、道路桥梁与工程技术、市政工程技术、汽车运用技术、汽车技术服务与营销、工程机械控制技术、工程机械运用与维护
报考咨询,78***llll (内蒙古),2014-06-24 09:28,我是内蒙考生分数敲好是一本分数线能报进贵校吗,内蒙古理科2013年录取最低分高一本线8分，平均分高一本线56分，12年录取最低分高一本线10分，平均分高一本线36分，请参考一下往年录取情况。
浙江考生,wu*** (浙江),2014-06-23 12:58,老师您好我是浙江考生今年只比重点线高了8分请问能报考贵校吗,浙江文科2013年录取最低分高一本线2分，平均分高一本线3分，12年录取最低分高一本线2分，平均分高一本线4分，可以参考一下往年录取情况。
预科,da***023 (陕西),2014-06-13 10:12,您好，我是陕西文科考生，估分540左右，能上贵校预科班么？,很抱歉，我校预科生只招收蒙古族预科生，而且今年不在区外招生，在分数出来后您可酌情报考我校其他专业！
山西考生,57*** (山西),2014-05-08 16:15,老师您好！请问学校的专业录取分数在哪里查询？我是山西考生。谢谢！,今年的录取分数还没有公布，请随时关注内蒙古大学招生网。
山东理科,wq*** (山东),2013-06-28 16:31,老师您好，我是山东理科生，考了555分，超一本线一分，可以报考贵校一本专业吗，被录取的希望大不大？报什么专业才有可能被录取呢？？谢谢老师,同学你好：我校是一本提档院校，分数在贵省的一本线以上就可以报考，但能否被提档、录取不能确定。请以我校2012年在贵省的录取分数作为参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shangdong.html。同时结合自己的兴趣和分数选择专业。祝你被理想的大学录取！
咨询,dr***7 (山东),2013-06-28 16:29,老师您好：山东理科一本线上5分，报考贵校有希望吗？,同学你好：请以我校2012年在贵省的录取分数情况作为报考的参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shangdong.html。祝你被理想的大学录取！
山东理科,ny*** (山东),2013-06-28 16:15,老师您好，我是山东理工考生今年558分，超一本线4分，是否可以上贵校一本，可以选择什么专业？,同学你好：我校是一本提档院校，分数在贵省的一本线以上就可以报考，但能否被提档、录取不能确定。请以我校2012年在贵省的录取分数作为参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shangdong.html。祝心想事成！
录取,11*** (山西),2013-06-28 15:56,老师您好，我是山西的一名文科考生，高考成绩超出一本线两分，请问有望被贵校录取么，谢谢！,同学你好：我校2012年在贵省的录取分数情况如下，可以作为年报考的参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shanxi14.html。祝你被理想的大学录取！
内蒙古理科,ra*** (内蒙古),2013-06-28 15:53,老师您好我是内蒙理超一本线55分报考会计或金融是否有希望被贵校录取？那个专业最好？,同学你好：2012年区内的录取分数情况如下，可以作为你参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012innermongoliayiben.html。请结合自己兴趣及分数选择相关的专业。祝你成功！
投档,jh*** (河南),2013-06-28 14:14,老师您好我是河南理工科考生。分数高出一本分数线16分请问报考贵校是否有希望被提档。报考贵校什么专业较为保险。谢谢,同学你好：我校2012年在贵省的录取分数可以作为你报考的参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012henan.html。祝报考成功、顺利！
专业级差,33*** (山西),2013-06-28 13:46,我是山西文科考生，523，能否上贵校的哲学和历史学，这两个专业哪个分高，贵校是否设置专业级差,同学你好：请关注我校2012年在贵省的录取分数情况，作为参考http://zhaosheng.imu.edu.cn/framenews/12luqu/2012shanxi14.html。我校未设置专业级差。祝心想事成！
咨询,ly*** (山西),2014-06-27 12:16,老师您好，贵校没有经融学专业吗？,有金融学专业。
hljlk,xx*** (黑龙江),2014-06-27 11:11,老师，您好！我是黑龙江理科考生，今年高考分数高于一本线24分，请问有希望能进贵校就读吗？希望大吗,黑龙江2013年录取最低分高一本线1分，平均分高一本线5分，可以参考一下往年录取情况。
四川考生,15***22 (四川),2014-06-27 09:59,老师，您好，我想咨询一下对于享受加分政策的考生是否可以加分选专业？,我校原则上认可各省有关加分和降分投档优先录取的政策和做法，依据政策加分后的分数排序确定录取优先次序。
山西艺文,su*** (山西),2014-06-26 15:44,老师您好！我是山西艺术音乐考生，在贵校音乐排名第五，文化课成绩为340分，不知道能报考贵校吗？,[报考我校艺术类各专业的考生，必须参加内蒙古大学2014年艺术类专业考试且考试成绩合格，2014年4月1日以后，考生可以在内蒙古大学招生网查询成绩，高考报名时只能报考与合格成绩单专业名称相同的专业。考生在内蒙古大学艺术类招生专业考试成绩合格及高考文化课成绩达到所在省区相应类别最低分数控制线的前提下，按专业成绩×60%与高考文化课成绩×40%相加后的成绩排序，按照专业招生计划数1:1的比例，由高分到低分择优录取。
关于专业,10***7 (黑龙江),2014-06-26 13:12,请问贵校最好的文科专业是什么？大概一表线上多少分？黑龙江。,汉语言文学类公共管理类都很好，13年录取的黑龙江文科最高分高一本线8分，最低分高一本线1分。
河南理科超一本19分，平行志愿服从调剂进档是否退档？,fy*** (河南),2014-06-26 09:21,河南理科超一本19分，平行志愿服从调剂进档是否退档？,一般不会退档
河南理科超一本19分，平行志愿服从调剂进档是否退档？,fy*** (河南),2014-06-26 09:18,河南理科超一本19分，平行志愿服从调剂进档是否退档？,一般不会退档
动画专业,86*** (内蒙古),2014-06-26 09:11,老师您好，我想知道内大动画专业相对于其他院校的优势？,专业的详细介绍请咨询内蒙古大学艺术学院0471—4977203
黑龙江考生文史472能报考该学校么,jk*** (黑龙江),2014-06-26 09:01,黑龙江考生文史472能报考该学校么，什么专业都可以。,不可以，我们是在一本线上的招生。
报考及录取,so***31269 (河南),2014-06-25 16:54,我是河南理科考生高考成绩519分二本线为476分我能报考你们学校吗?报考后被录取的可能性大吗？请推荐一下贵校的优势专业。谢谢,不能，我们是一本线上的招生。
河南理科超一本19分，能否被录取，平行志愿进档是否退档？,fy*** (河南),2014-06-25 16:49,河南理科超一本19分，能否被录取，平行志愿进档是否退档？,河南理科2013年录取最低分高一本线16分，平均分高一本线22分，12年录取最低分高一本线14分，平均分高一本线23分，可以参考一下往年录取情况。选择服从调剂一般不会退档。
咨询专业,ji*** (陕西),2014-06-25 16:09,你好，我是陕西考生，理科526分，能上你们学校什么专业？,参考一下往年录取情况，陕西理科2013年录取最低分高一本线16分，平均分高一本线26分，12年录取最低分高一本线8分，平均分高一本线20分。详细专业录取分数，可上内蒙古大学招生网上查询历年陕西各专业录取分数情况。
浙江文科,ya***10 (浙江),2014-06-25 15:47,老师你好，我今年分数634，高出一本线13分，有希望进贵校的俄语系吗？,浙江文科2013年录取最低分高一本线2分，平均分高一本线3分，12年录取最低分高一本线2分，平均分高一本线4分，可以参考一下往年录取情况。
内蒙古文科,19*** (内蒙古),2014-06-25 12:29,您好，请问该院校录取学生时是否认可少数名族加分?2.请问该校今年在内蒙古地区招生多少？,认可，文科在内蒙古地区一共招生356人。
体育,14***80813 (内蒙古),2014-06-25 10:15,我考了体育80.53，文化389分，请问能进本校一本吗,体育的高水平运动员已录取结束，公布名单可在内蒙古招生网上查询。
咨询退档问题,13***40 (吉林),2017-06-26 16:29,110%以内提档，如果服从调剂，是否存在退档风险。,你好，是存在风险的。感谢关注内蒙古大学，欢迎报考
考生,ha*** (内蒙古),2017-06-26 14:32,老师您好，内蒙文科2017年超一本线45分报考内大什么专业比较靠谱,您好，您这个分数能报我校，请登录内蒙古大学招生网查询往年录取分数情况，参考一下。欢迎报考内蒙古大学http://zhaosheng.imu.edu.cn/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1088
山西理科考生咨询,zh*** (山西),2017-06-26 14:20,老师您好，我是山西理科考生，高考成绩高出一本线33分，报考贵校有希望吗？哪些专业把握大？谢谢！,您好，根据去年的经验，您这个分数可以报考内蒙古大学。您可以参照我校去年在山西省录取分数情况，详情请登录内蒙古大学招生网查询，仅供参考。欢迎报考内蒙古大学。http://zhaosheng.imu.edu.cn/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1088
内蒙考生,yi*** (内蒙古),2017-06-26 13:23,老师您好，我是内蒙理科考生，考了473（包括民族加分），20320名，服从专业调剂是否有希望被贵校录取？,您好，根据往年的经验，您这个分数录取几率比较小。您看以参考一下往年我校录取情况，详细请登录内蒙古大学招生网查询http://zhaosheng.imu.edu.cn/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1088
报考,13***16 (河北),2017-06-26 13:09,您好，我是河北文科考生，高考分数576分，位次是4441名，报考你校有希望吗。另外招生简章说的八省计划是什么意思，谢谢,[您好，去年我校在贵省文科录取最低分超出一本线50分，去年录取分数情况请登录内蒙古大学招生网查询，供您参考，欢迎报考内蒙古大学http://zhaosheng.imu.edu.cn/list.jsp?urltype=tree.TreeTempUrl&wbtreeid=1088“八省区计划”是指河北、吉林、黑龙江、辽宁、青海、甘肃、新疆、内蒙古八省区协作招收高中阶段蒙古语授课的本科学生招生计划
