标题,来源,时间,问题,回答
录取，,13***89 (贵州),2017-06-27 12:12,老师，我是9贵州的文科考生，成绩623，能上贵校吗,请参考我校本科招生网http://zb.swufe.edu.cn/chaxun.php上的往年录取数据，一是看一下各专业往年录取线差；二是看一下各专业往年的录取位次，服从专业调剂，体检政审等条件合格，我校不退档。
少数民族国家专项计划,dz*** (四川),2017-06-27 11:43,你好，老师。我是阿坝州本地少数民族理科考生，高考成绩559分，能否报考贵校少数民族国家专项计划，专业费否可以调剂。谢谢,少民预科投档成绩不算加分，具体填报可参考往年数据。http://zb.swufe.edu.cn/newversion/2017-05/25/201705250917108024.html
求解答,98***5 (青海),2017-06-27 11:15,我是青海的2017届理科考生，想知道贵校今年有在青海设置民族预科班吗？,我校在青海未投放该计划
高校专项计划,zc*** (河南),2017-06-27 10:54,我通过贵校的高校专项计划审核，志愿中直接填报贵校就行吗，专业要跟高校专项计划材料里面一致吗,高校专项计划入选资格考生按照生源地省级招生考试机构的相关要求填报高校专项计划志愿。考生专业志愿以其在高校专项计划报名系统里报名时填报的专业为准。
关于农村专项报考,15***34 (山东),2017-06-27 10:44,老师您好，我是山东省的一名文科生，我想问一下多少分可以在通过农村专项后报考西南财经,做出精准判断有难度，具体建议参考一下我校往年在贵省的录取数据http://zb.swufe.edu.cn/newversion/
少数民族预科班本科就读专业？,xg***gz (云南),2017-06-27 10:34,如果就读本校预科班一年后，理工类本科就读专业是否有选择限制，如果有限制，那么只能在哪些专业中选择？在录取规则上没有查看到相关信息。,理科无专业选择限制。
老师好，咨询一下。,fa*** (重庆),2017-06-27 09:53,老师，重庆理科，641，排名1200，有多大几率考入贵校注册会计？谢谢。,建议你再查看一下我们往年的录取数据http://zb.swufe.edu.cn/newversion/，去年该专业在渝调档线为655，还是有较大希望，同时也建议你再了解一下会计学、财务管理等专业。
国家专项计划，,hy***09 (河南),2017-06-26 15:22,河南考生560，全省排名22754能报贵校吗,建议参考一下我校往年在贵省的录取数据http://zb.swufe.edu.cn/newversion/
河南考生560分位次22754，能报贵校国家专项计划吗,hy***09 (河南),2017-06-26 15:11,河南考生560分位次22754，能报贵校国家专项计划吗，有成功吗谢谢了,过一批线即有资格填报，具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/。
陕西,ly*** (陕西),2017-06-26 14:36,老师你好，我是一名陕西理科考生，高考成绩614，高于一本线165分，位次3712，被录取的可能性大吗？,有希望，具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
高校专项,13***41 (河南),2017-06-26 13:53,老师好，我是河南考生，分数552，高出一本线68分，位次27258，已经通过了贵校的高校专项计划，不知录取希望大不？谢谢,有希望，但具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/。
双语实验班,xi*** (四川),2017-06-26 13:44,专业调配会被调到双语实验班吗,具体要看全体考生的志愿填报情况，但可能性不大。
双语实验班,xi*** (四川),2017-06-26 13:26,服从专业调剂会不会被调到双语实验班，但是双语实验班学费较贵，读双语实验班的意愿不是很大,具体要看全体考生的志愿填报情况，学校配有全方位的资助体系，请放心就读。
河南考生国家专项计划,45*** (河南),2017-06-26 12:19,老师您好，我是河南文科考生，分数564分，位次5378，报该校国家专项有希望吗？,过一批线即有资格填报，具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/。
报考,99*** (河南),2017-06-26 11:10,528可以上较高收费吗,没有此政策。
河南考生国家专项计划,45*** (河南),2017-06-26 10:48,老师您好，我是河南文科考生，分数564分，位次5378，报该校国家专项有希望吗？,过一批线即有资格填报，具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/。
刚才我咨询忘了，是河南省的，谢谢,78*** (河南),2017-06-26 10:25,刚才我咨询忘了，是河南省的，谢谢,好的，系统有显示。
河南 咨询,78*** (河南),2017-06-26 10:21,高校专项计划572分，16897名，报考专业依次是：金融会计计算机科学与技术经济统计金融（证券与期货），请问老师有多大机会进入贵校，允许调剂是不是贵校所有专业间的调剂,调剂只能在专项计划内调剂，具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/。
云南省文科考生，621分能报贵校吗,25*** (云南),2017-06-26 10:09,很喜欢贵校，在线等,我校去年调档线为620，有希望，建议在平行志愿下放在第一志愿冲击。具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
调剂到未录满专业,yx*** (宁夏),2017-06-26 10:02,招生章程中第九条:当考生填报的专业志愿均未满足时，对服从专业调剂者，从高分到低分调剂到未录满专业，意思专业全录满后还会退档吗？,过我校调档线，服从专业调剂，体检政审等条件合格，我校不退档。
云南理科考生,we*** (云南),2017-06-26 09:58,老师！我是云南理科考生，611分，省排1975，有希望被贵校录取吗？,有希望，建议在平行志愿下放在第一志愿冲击。具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
咨询,12***1 (河南),2017-06-26 09:25,老师您好，我通过了贵校的高校专项计划，但不知道贵校的录取办法是优惠一定的分数还是在有资格的报考生中择优录取呢？如果优惠分数，难么能优惠多少呢？望老师解答。,按照分数择优录取。
河南考生 高考专项,15***75 (河南),2017-06-26 09:21,贵校2016年高考专项提档最低分是多少？今年538分能否有希望通过高考专项途径被贵校提档？,具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/。
能否报考贵校,ji***u (天津),2017-06-24 10:10,我是天津考生，理科男570分，报考贵校有希望吗？谢谢,与往年来看有一定差距http://zb.swufe.edu.cn/newversion/，但平行志愿下建议大胆填报。
宁夏 文科 预科,nx*** (宁夏),2017-06-24 10:00,您好，我是宁夏文科考生，今年对宁夏有预科计划吗？,我校在宁夏没有预科计划。
农村贫困专项甘肃理工考生550分,62***805092337 (甘肃),2017-06-24 09:33,能被贵校录取吗？几率高吗,去年录取调档线为589，建议参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
关于贵校的会计专业,ga*** (四川),2017-06-23 16:34,老师您好，我是一名文科生，想填报贵校的会计专业。可是贵校设有两个会计专业，其中“注册会计师专门化方向”的只招收理科生。这两个专业有什么区别呢？为什么有一个只招收理科生而不招文科呢？,[注册会计师（CPA）是维护市场经济秩序的中坚力量，会计学（注册会计师专门化方向）专业旨在培养适应21世纪社会主义市场经济建设需要，德、智、体、美全面发展，以深厚的经济学和管理学知识为基础，系统掌握注册会计师执业理论、方法和技能，具有良好的诚信品德水平和职业道德素养，基本熟练的会计与审计技能，良好的表达能力与沟通交流能力，具有创新精神和一定的科研能力，理论基础扎实、专业适应性强、综合素质高的CPA专门化人才，为注册会计师行业培养优秀后备资源。
高校专项,wb*** (河北),2017-06-23 16:07,我今年高考573分，已经通过了贵校的高校专项初审，有希望被录取吗？,具体可参考我校往年录取数据。http://zb.swufe.edu.cn/newversion/
高校专项计划,bu***23456 (浙江),2017-06-23 15:48,您好，我想问一下浙江考生二段线是否能填高校专项的志愿(学校审核通过）,具体要看一段考生填报是否满额。
农村专项,wq*** (甘肃),2017-06-23 14:32,您好我是甘肃考生已通过贵校农村专项计划且高出甘肃一本线65分请问报考贵校几率大吗,具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
中外合作办学,62***zh (贵州),2017-06-23 13:42,尊敬的老师：请问你校的中外合作办学是和哪个国家合作的？开设的国际商务主要学什么？以后的就业方向是什么？谢谢,西南财经大学与伦敦大学伯贝克学院合作举办国际商务专业本科教育项目，采用“3+1”培养模式。以上三个专业项目，学生修满规定学分并达到双方高校毕业和学位要求，可同时获得西南财经大学毕业证书、学士学位证书及合作外放高校学士学位证书。
贵校少数民族预科招生计划是多少？招收分数是都少？,qj***5668 (四川),2017-06-23 13:40,贵校少数民族预科招生计划是多少？招收分数是都少？,在川招生计划文科8理科9，具体分数可在我校本科招生网参考过去几年的录取分数。
关于调剂,18***66 (陕西),2017-06-23 09:45,我是陕西考生，如果服从调剂，是在本省所招专业中调剂还是在贵校全部专业范围内调剂,在贵省所列计划内调剂。
录取分数,18***54 (贵州),2017-06-23 09:39,2016年西财在贵州的最低录取分数高文科一本线大概高多少？农村单招呢？,调档线去年文科一批为630，贫困专项为631.
录取,kz*** (云南),2017-06-22 16:44,老师，2017年大约多少排位可以录金融，是比去年升，还是降？,较难作出准确判断。具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
贵校今年在陕西省的国家专项计划,ja*** (陕西),2017-06-22 15:33,预录取数,文科1人，理科2人。
问高校专项,wu***4406 (江西),2017-06-22 12:12,老师：您好！已报贵校高校专项并通过初审，高考达当地一本线能录取吗？,​建议参考一下我校往年在贵省的录取数据http://zb.swufe.edu.cn/newversion/
关于高校专项计划调剂,gh***1 (四川),2017-06-22 11:29,尊敬的老师：请问贵校的高校专项计划调剂，是在计划可选择的专业内调剂还是在所有要招生的专业内调剂呢，如果服从调剂，投档后是否退档呢？谢谢老师~(*^_^*),在计划可选择的专业内调剂
山东理科,sh*** (山东),2013-06-28 16:29,你好，我是山东理科，641分，高一本线87分，报考贵校有多大把握?能选择经济类专业吗?若不能，这个分可能被调剂到什么专业?,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/“平行志愿”模式下，西南财经大学承诺，对服从专业调剂的进档考生不退档（身体必须符合相关体检要求）。
西财山西负责人联系方式,zh***yu (山西),2013-06-28 16:25,请问西财山西负责人联系方式，谢谢,我校招生工作统一由招生办公室负责，咨询电话：（028）87092355/2897/2898/2899/2900/9171/9172。
关于专业的问题,zx*** (河南),2013-06-28 16:09,老师您好我是河南的一名考生。请问如果被贵校录取后，有没有可能调专业或者修双学位。各有什么条件呢？谢谢老师,[我校新生进校后有多次再次调整专业的机会：1.新生进校两周左右可以参加经济与管理研究院经济与管理国际化人才（全英文）创新班的选拔。报名学生先参加专业笔试，笔试合格人员进入英语面试。入选学生学籍转入经济与管理研究院，加入创新班学习。2.大一结束，可以参加学校的转专业考试。学生通过原专业第一学年修读人才培养方案规定的全部课程考核，修读课程及平均学分绩点达到转入专业规定要求，且没有受过学校纪律处分者，均可以提出申请，由拟接收学院进行考核，考核通过后转入相应专业学习。3.大一结束可以参加光华创新人才实验班的选拔。每届“光华创新人才实验班”选拔总人数为200～300人，选拔对象为我校普通全日制本科学生（经济学基地班、国防生以及经济管理国际化人才创新班除外），选拔时间定于新生入校一年级第二学期（春季学期）结束后进行，具体选拔办法请见《西南财经大学“光华创新人才实验班”实施方案》。
您好！山东理科，成绩587，超一本线33分，被贵校录取的几率,wa*** (山东),2013-06-28 16:04,您好！山东理科，成绩587，超一本线33分，被贵校录取的几率多大?专业选择余地大不大？若服从调剂，录取的希望大吗，提档后会不会退档？谢谢！,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/“平行志愿”模式下，西南财经大学承诺，对服从专业调剂的进档考生不退档（身体必须符合相关体检要求）。
河南考生,to***n (河南),2013-06-28 15:55,河南理科考生，总分585，超重点80分，全省排名5033名，报考贵校有把握吗？谢谢！,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/
山西考生,zh***yu (山西),2013-06-28 15:52,老师您好。我是山西考生，考了562，高一本线69分，全省排名3000左右，请问报考贵校能否被录取？什么专业比较有把握？谢谢,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/
报考,wa***23987 (山东),2013-06-28 15:39,山东考生644分报考会计学录取把握多大？,请参考我校招生信息网公布的近三年录取分数。
内蒙古理科,ra*** (内蒙古),2013-06-28 15:38,老师您好我是内蒙理超一本线55分是否有希望被贵校录取？,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/
山东理科,yu***123 (山东),2013-06-28 15:16,您好，山东理科考生645分，3818名，报考贵校有多大希望？能报考那些专业？,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/
录取,zu*** (安徽),2013-06-28 15:10,老师您好。我是安徽文科考生，高考分数586，超一本线46分。省内排名1336，请问能上贵校么？,请参考我校招生信息网公布的近三年录取分数。
请问,sh*** (重庆),2013-06-28 15:04,我是重庆考生，今年高考600，位次大约2770，一本线520.报考贵校有多大的把握被录取？,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/
联系方式,13***09 (山西),2013-06-28 14:48,请问贵校负责山西录取的老师联系方式？,我校招生工作统一由招生办公室负责，咨询电话：（028）87092355/2897/2898/2899/2900/9171/9172。
投档线,bw***wwl (山西),2013-06-28 14:23,我是山西的文科考生，高考成绩546，报考贵校有希望投档吗？文科的哪个专业最好？如投档在服从调剂的情况下会退档吗？谢谢！,请参考我校招生信息网公布的近三年录取分数。http://zb.swufe.edu.cn/newversion/“平行志愿”模式下，西南财经大学承诺，对服从专业调剂的进档考生不退档（身体必须符合相关体检要求）。
我是云南考生的家长,xz*** (云南),2013-06-28 14:04,贵校的招收“98少数民族预科班”是有什么样的条件限制，真正做到择优录取吗？,严格按照教育部相关政策执行。
我是云南的考生,xz*** (云南),2013-06-28 13:59,请问“98少数民族预科班”中的“98”是代号吗？,请咨询云南省教育考试院。
法学（法学与会计学双学位）,yu***gqing (贵州),2017-06-25 09:33,老师您好！我想请问下这个专业与一般的法律本科专业有什么区别！我在填报志愿时是否能清楚看到这两个专业并选择（不会都叫法学吧）是怎样的教学制度呢来获取双学位？谢谢老师！,[法学（法学—会计双学位班）培养目标：本专业培养具有良好的人文社会科学素养，有坚定的法治信念，既掌握法学各学科坚实的基本知识、基本理论，又具有较强会计专业基础、并与法学教育国际化接轨的有特色的高级复合型人才。培养要求：为实现本专业人才培养目标，体现“知识为基、能力为重、创新为魂”的培养理念，本专业学生应基本具备以下知识、技能和特质：（一）知识和理解本专业学习结束时，学生应全面掌握以下重要课程的专业知识：法理学、宪法学、刑法学、民法学、行政法与行政诉讼法、刑事诉讼法、民事诉讼法、经济法、商法、国际法、国际经济法、国际私法、劳动与社会保障法、环境法、知识产权法、中国法制史。修读双学位的学生除上述课程外，还应掌握经济学原理（微观）、经济学原理（宏观）、会计学原理、中级财务会计、高级财务会计、财务管理、法务会计、审计学、会计信息系统、成本会计学等专业知识。（二）专业技能本专业学习结束时，学生应达到所授予学位规定的水平，较熟练掌握法律和会计的专业技能和工作方法，具有较强专业能力，应能够：　1.理解并掌握法学和会计学科领域基本概念、基本原则、基本理论和基本制度；2.了解我国和相关国际法律、法学理论、会计理论前沿，把握法律和会计实践的发展动态；3.掌握并能批判地运用专业术语表达自己的理解和观点，批判性地评论各种观点及证据，对法律和社会问题能进行初步研究；4.适当的法律和会计实务操作能力；5.较熟练阅读并理解外语专业文献。（三）认知能力及非专业技能包括沟通与交流能力、分析解决问题的能力、组织管理能力，并具备一定的科学研究创新精神。在学位课程结束时，学生应能够明确地展示出以下能力：1.良好的伦理道德理性判断能力和服务社会的认知能力；2.对辩论和论证进行批判性评估的能力；3.自主学习、自我管理、自我发展的能力；4.对多种数据资源特别是电子数据资源和相关文献进行查找、摘录、分析并得出结论的能力；5.检索参考资料的能力；6.使用信息与现代网络通信技术的能力，比如电子表格、文字处理、联机数据库运用等；7.较高的口头表达和书面写作能力、分析和推理能力、批判性地评论各种观点及证据的能力、对法律、会计和社会问题进行初步研究的能力；8.有一定的人文社会关怀情操。专业特色：本专业是在本校法学原有培养模式基础上，为适应我国社会发展对法学—会计复合型人才的需要而开设的实验性专业。注重法学基本理论与会计法专业技术培养，强调会计操作与法律实践双向培养。核心课程：法学专业主要课程：法理学、宪法学、刑法、民法、民事诉讼法、刑事诉讼法、行政法与行政诉讼法、经济法、知识产权法、商法、环境与资源法、金融法、国际法、国际经济法、国际私法、婚姻法与继承法、劳动与社会保障法、税法等。会计专业主要课程：经济学原理（微观）、经济学原理（宏观）、会计学原理、管理学、中级财务会计、高级财务会计、财务管理、审计学、法务会计、财务报表的识别与分析、内部控制设计等。修业年限：四年。授予学位：法学学士学位，管理学学士学位。毕业生去向：在国内攻读硕士学位；赴美国、英国等国外高校继续深造；在政法系统（公安、检察、法院、司法）、政府与事业单位、企业、金融证券机构、会计师事务所和律师事务所等领域从事法律、会计和财务管理等相关工作。
资询,13***42 (内蒙古),2017-06-25 09:31,我是内蒙理科考生：1、录取规则？有级差吗？2、认可加分吗？按排专业认可加分吗？3、同分考生如何录取？4、各专业之间都可以转吗？,学校对内蒙古自治区进档考生录取时，执行内蒙古自治区实行的“招生计划1:1范围内按专业志愿排队录取”原则。学校严格执行国家规定的加、降分政策，认可各省（自治区、直辖市）按照国家政策性加、降分以后形成的投档成绩，并作为录取和安排专业的成绩依据。
广东男文科生,il***ro (广东),2017-06-24 16:52,1.我想知道贵校在广东文科招生人数还有最低投档线比重本线一般高多少？（近5年）2.我想知道贵校在广东文科招生各专业的人数和最低投档线比重本线一般高多少？（近五年）,具体可参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
2017年高校专项,ma*** (重庆),2017-06-24 16:17,西财2017年的招生计划中高校专项计划重庆市文科没有名额吗？如果没有为什么阳光高考网又公布的可以填报,你好，该项目在我校没有文科计划投放。
咨询,zg***y9955 (陕西),2017-06-24 16:01,贵校今年在陕西省招生分数估计是多少？理科617分有希望上贵校吗？,有希望，建议在平行志愿下放在第一志愿冲击。具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
咨询,zg***y9955 (陕西),2017-06-24 16:00,今年贵校在陕西省招生分数估计是多少？理科617分有希望上贵校吗？,有希望，建议在平行志愿下放在第一志愿冲击。具体参考我校往年录取数据http://zb.swufe.edu.cn/newversion/
您好，甘肃理科582分有望进贵校吗,15***12 (甘肃),2017-06-24 15:53,如题，谢谢您的回答,有希望，具体填报专业参考我校往年在甘肃的录取数据http://zb.swufe.edu.cn/newversion/
天津文科生,80***x (天津),2017-06-24 15:42,你好，高考605分，全市排名412-427，报考贵校有希望吗？,有希望，建议参考一下我们往年录取数据选择专业。http://zb.swufe.edu.cn/newversion/
提档线4,al*** (重庆),2017-06-24 14:39,您好我是重庆考生，今年理科考了589位次7230，重庆重本线492分，填报贵校有希望上贵校提档线不？,建议你再查看一下我们往年的录取数据http://zb.swufe.edu.cn/newversion/，平行志愿下大胆放在第一志愿冲击。
关于录取的问题,is*** (贵州),2017-06-24 13:45,老师您好，我是17届贵州的一名文科考生，高考成绩628（有10分民族加分）省排937，请问有没有希望考上贵校呢？,有希望，具体专业填报建议参考我校往年在贵州录取数据http://zb.swufe.edu.cn/newversion/
关于天津文科,12***meng (天津),2017-06-24 11:48,你好！天津文科今年分数594、位次656有希望进入吗？,有希望，建议参考我们往年录取数据选择专业http://zb.swufe.edu.cn/newversion/
你好，老师，我是安徽考生，文科，今年考584分,ah*** (安徽),2017-06-24 11:10,你好，老师，我是安徽考生，文科，今年考585分，能不能上你们学校，谢谢,有希望入围，具体专业填报建议参考一下往年录取数据http://zb.swufe.edu.cn/newversion/
高校专项计划,gl*** (甘肃),2017-06-24 11:10,老师，您好！我想咨询一下贵校高校专项计划今年在甘肃招生人数，贵校高校专项计划学生进校后能不能申请转专业？,计划数：文科2理科3；入校后符合相关条件可以转专业。
浙江招生位次,su***8103 (浙江),2017-06-24 10:51,请问老师，贵校今年在浙江招生的位次区间大概是多少，麻烦老师尽可能精确些，谢谢您！,很难做出准确判断，建议参考一下我们往年在浙的录取数据及分数代表的位次。http://zb.swufe.edu.cn/newversion/
报考咨询,ha*** (安徽),2017-06-24 10:49,您好，我是2017年安徽文科考生，分数584，排名1896，可以报考贵校吗？,有希望入围，具体专业填报建议参考一下往年录取数据http://zb.swufe.edu.cn/newversion/
中外办学,sd*** (山东),2017-06-22 09:19,老师您好：关于贵校今年第一年增加中外合作办学2个专业，根据经验，预计估算分数线是多少？,因为是新增专业，第一年招生很难做出准确的估算，应该会比其他专业低一些。
2016招生计划,yj*** (四川),2016-06-13 14:01,老师您好。我是四川考生，通过贵校网站看到了发布的2016年招生计划，请问这面向全国的计划数还是在川的计划数？如果是全国的，请问今年在川招生计划是多少？谢谢,我们已经将分省招生计划发布到网上，您可以前去查看。四川总招生计划为853人，分专业情况请去官网查看
关于专业录取规则和转专业,ra*** (四川),2016-06-13 12:46,老师您好！我有以下问题请咨询：1.关于专业录取规则：贵校在调档时认可政策性加分吧？专业录取呢？在安排专业时是否认可并计入政策性加分？2.贵校2016年实行大类招生么？大类录取的考生在什么时候第二次确定具体的专业方向？比例是多少？依据是什么？3.贵校对转专业有什么规定？4.贵校对服从专业调剂并且在其他方面也符合贵校规定的考生是否实行提档不退？谢谢！成都家长,[提档时认可政策性加分，专业录取时不算政策性加分。我们学校没有大类招生的高考招生专业。有一个经济与管理国际化创新实验班是进校后同意选拔的，每年150人，考核分笔试和面试。在大三细分方向。转专业的规定每年有所不同，除经济学不允许转专业外，其他专业均可以转专业，具体还要看您孩子大一的成绩与表现。服从调剂后，提档不退
关于招生人数,52*** (河南),2016-06-12 16:28,老师您好，我是河南考生，请问贵校在河南招收多少人,今年在河南文理共招84人，具体分专业招生计划请参考我校招生网发布的分省分专业招生计划一览表
您好,91*** (辽宁),2016-06-12 16:18,我在阳光高考网上没有看见2016的招生章程，我想知道今年你校专业之间设级差吗,"有的，3,2,1,0,0"
关于进档后的退档问题,sz*** (广东),2016-06-12 10:36,老师您好！我想咨询一下，今年在广东省实行平行志愿，如果服从专业分配，且体检合格，投档后，是否可以保证录取不退档？谢谢！,是的
高考专项计划,ro*** (重庆),2016-06-12 10:35,您好，我是一名2016级的考生，过了贵校的专项计划材料审核，但是没有复试之类的时间地点消息，请问在哪儿可以查看？谢谢。,通过之后没有复试，我们通过名单已经公示了，请到官网查看
关于提档不退档,ze*** (北京),2015-06-25 14:41,老师您好！我是北京文科生，一本线上20分，想报贵校中外合作会计学，是否有望录取？毕业证书有合作办学字样吗？能否承诺实行平行志愿省份提档不退档？谢谢！,“平行志愿”模式下，对服从专业调剂的进档考生不退档（身体必须符合相关体检要求）。各位考生应该充分利用这一规则，避免因为专业志愿填报失误而导致退档的风险。
关于预科的专业设置问题,lr***3 (贵州),2015-06-25 11:28,尊敬的西财招生领导：我是贵州的一考生，请问贵校在贵州招生的预科生，一年后转成西财本科生后的，专业设置范围有那几个专业，及专业是怎样分配（确定）的，恳请您！谢谢！,预科学生专业原则上包括我校除双语实验班、提前批录取及纯理科的专业外其他所有的专业，但每年以预科培养学校公布的专业计划为准。专业由预科培养学校根据预科阶段成绩确定。
关于加分,zh***u182 (内蒙古),2015-06-25 09:17,请问老师，贵校是否承认民族加分,学校在调档和确定专业时均承认各省（自治区、直辖市）确定的加分政策。
贵校限报？,gn*** (山东),2015-03-02 11:14,贵校有限报几所高校的规定吗？,有，3所。
录取问题,wd*** (山东),2014-06-27 13:01,老师你好，我是今年的一名山东考生，考了640分省排名13044超出一本线68分被录取的概率大吗？选报什么专业会增加录取的概率？如果我报考贵校且有幸投档成功。若我服从专业调剂，会不会有退档的风险？我也看到某些大学的招生章程上有“对于平行志愿且服从专业调剂的考生，原则上不退档。”不知贵校是否有相关规定。,高校的分数线（或投档线）由各高校招生计划、投档比例、第一志愿报考考生人数、考生成绩决定，建议考生在我校招生信息网左下角“历年数据查询”板块和“历年各专业分数查询”板块查询我校在其所在省（区、市）历年招生分数线，并参照其所在省（区、市）当年的一本线及分数段。
河南文科考生,su***9 (河南),2014-06-27 12:49,老师您好，我是河南文科考生，今年考了552分，超过一本线16分，请问如果报考贵校一本录取的可能性大吗？,高校的分数线（或投档线）由各高校招生计划、投档比例、第一志愿报考考生人数、考生成绩决定，建议考生在我校招生信息网左下角“历年数据查询”板块和“历年各专业分数查询”板块查询我校在其所在省（区、市）历年招生分数线，并参照其所在省（区、市）当年的一本线及分数段。
报考,su***yday (湖南),2014-06-27 10:02,湖南考生，理科621（含10分加分），超过一本99分，是否能报考西财的金融学、金融工程、会计或者国贸专业？哪一个比较有机会，哪个风险加大？,高校的分数线（或投档线）由各高校招生计划、投档比例、第一志愿报考考生人数、考生成绩决定，建议考生在我校招生信息网左下角“历年数据查询”板块和“历年各专业分数查询”板块查询我校在其所在省（区、市）历年招生分数线，并参照其所在省（区、市）当年的一本线及分数段。
您好,ds*** (山西),2014-06-27 09:43,我是山西文科考生，考了572分，高一本线46分，能否敢报贵校经济类专业？,高校的分数线（或投档线）由各高校招生计划、投档比例、第一志愿报考考生人数、考生成绩决定，建议考生在我校招生信息网左下角“历年数据查询”板块和“历年各专业分数查询”板块查询我校在其所在省（区、市）历年招生分数线，并参照其所在省（区、市）当年的一本线及分数段。
加分,sh***iang (辽宁),2014-06-11 12:44,我是辽宁考生，有国家二级运动员加十分，在专业录取时，是否一加到底。,我校按考生的投档分确定专业。
辽宁提档比例？是否承诺提档不退档？,wy*** (辽宁),2014-06-11 11:19,请问贵校：1、在辽宁的提档比例？2、在辽宁考生服从调剂的情况下，是否承诺“提档不退档”？,学校根据各省生源情况和招生计划确定提档比例，提档比例一般控制在当地招生计划数105%以内，最高不超过120%。平行志愿投档录取模式下，对于已投档的考生，如果服从专业调剂，体检符合专业要求，没有其他特殊情况，原则上不退档。
