标题,来源,时间,问题,回答
您好，在内蒙古近年录取的理科最低分和最低位次是多少,18***00 (内蒙古),2018-06-28 14:01,您好，在内蒙古近年录取的理科最低分和最低位次是多少,你好，我校近三年录取分数统计，2017年/2016年/2015年我校内蒙古理科录取分别超线113/115/125，普通理科最低分排名为4036/3630/2711
录取咨询,13***33 (北京),2018-06-28 13:38,请问北京理科649录取生物科学类的概率大吗？,你的分数和生物科学类往年录取排名接近，概率还是挺大的。欢迎报考。
北京文科考生咨询,13***01 (北京),2018-06-28 12:42,18届考生文科分数：638分，喜欢农业经济方向。是报考统招再转农林经济专业，还是报中外合作更好一些？,我校文科没有农经啊，而且从往年你的成绩来看报中外合作办学比较把握呢
河南理604省14100-14600报贵校国家专项有多大希望,18***28 (河南),2018-06-28 12:35,河南理604省14100-14600报贵校国家专项有多大希望,我校河南高校专项去年超线48分，请你参考。
咨询,18***96 (贵州),2018-06-28 12:31,您好，请问贵州理科608排名4031有希望被录取吗？有什么专业比较符合这个分数？,根据往年情况，你的分数录取把握很大，而且有将近50%的专业可以选择。具体可以参考http://zb.cau.edu.cn/f/common/zsCj/cxpmjg
咨询,41***@qq.com (内蒙古),2018-06-28 11:52,内蒙古文史考生582分位次837超出一本线80分可以报考贵校吗可以学那些专业,你好2017年/2016年/2015年我内蒙古文科录取分别超线92/92/81，普通文科最低分排名为615/481/713，根据往年情况您报考我校风险较大。
报考咨询,15***05 (江苏),2018-06-28 11:37,江苏考生理科总分371B+A位次12005有希望报考贵校吗？若服从专业调剂且身体健康，能保证不退档吗？谢谢,江苏理科录取分别超线36/25/23，普通理科最低分排名为10376/7623-11227/7800-11268。2018年一批线336分，您的排名根据往年情况报考我校有一定差距，可以考虑冲一冲。如果提档，服从调剂身体合格是不退档的
山东省理科考生今年599分，位次20536，能报贵校专业吗？,wa***n2011@163.com (山东),2018-06-26 10:39,山东省理科考生今年599分，位次20536，能报贵校专业吗？,你好，2017年/2016年/2015年我校山东理科录取最低分排名为7586/7740/7976，中外合作办学专业录取最低分排名为18142/16920/21693，烟台研究院专业录取最低分排名为50266/52958/52722，您的排名可以考虑报考我校中外合作办学和烟台研究院的相关专业
录取,13***65 (吉林),2018-06-26 10:18,吉林理科考生617分，能进入理科实验班或计算机、电子信息类专业吗,您可参考我校近几年各专业录取情况，http://zb.cau.edu.cn/f/common/zsCj/gfcx
很喜欢贵校的一个专业！,13***29 (湖南),2018-06-26 10:07,老师您好！我是湖南18届文科考生，分数635，省排名1507。我想报考农村区域发展专业，希望大吗？谢谢O(∩_∩)O,[你好，我校近三年录取分数统计，2017年/2016年/2015年我校湖南文科录取分别超线61/51/11，普通文科最低分排名为1465/1576/6246。您的分数排名根据往年情况报考我校较有希望，但是在填报我校时一定要做好其他院校志愿的填报。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
国家专项,13***78 (河南),2018-06-26 09:45,你好，我今年河南省16721名报贵校希望大吗？谢谢。,国家专项录取名额样本少，按照去年录取情况您的排名报考我校把握还是很大的。
录取问题,yu***000@126.com (北京),2018-06-26 09:14,您好，北京理科今年成绩637，市排名3644，请问有没有可能报考贵校？,北京近三年理科录取分别超线85/86/98，普通理科最低分排名为3925/3786/4044。您的排名根据往年情况报考我校希望很大，欢迎报考我校，专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
河南理科,15***10 (河南),2018-06-26 09:14,分数568.34859位次国家专项计划能上贵校吗,国家专项录取名额样本少，去年录取最低排名28512，请您参考。
山东文科生，报考烟台研究院，可以辅修第一专业吗，,15***77 (山东),2018-06-26 09:11,山东文科生，报考烟台研究院，不能转专业，可以辅修第二专业吗，还是只能在烟台研究院开设的专业内辅修？,可以在烟台研究院内部转专业。烟台研究院没有辅修专业，故不能辅修
山东考生598,15***27 (山东),2018-06-26 09:05,你好，我是山东理工科598分，报名贵校有希望吗,[你好，2017年/2016年/2015年我校山东理科录取最低分排名为7586/7740/7976，中外合作办学专业录取最低分排名为18142/16920/21693，烟台研究院专业录取最低分排名为50266/52958/52722您的排名可以考虑报考我校中外合作办学和烟台研究院的相关专业，中外合作办学的专业毕业后中方中国农业大学的学历证书、毕业证书与我校本部其他专业相同。​
广东考生录取,13***86 (广东),2018-06-25 16:51,老师您好，我是一名广东省考生，很想走生物科学这一基础学科的研究之路。想问问贵校在广东省生物学类招生的排名是多少,你好，我校广东文史只有中外合作办学专业，2017年/2016年/2015年我校广东文科录取分别超线29/20/11，普通文科最低分排名为7219-8441/9015-10651/9580-11766
高考咨询,15***67 (山东),2018-06-25 16:38,山东省文科生596分省名次6041有希望考进贵校吗？,我校山东省中外合作办学专业2017年/2016年/2015年排名分别4036/3960/5107；烟台研究院相关专业排名分别为9227/11452/9978。根据往年录取情况，您可以报考我校中外合作办学专业冲一下，用烟台研究院相关专业保底。这两类专业的中国农业大学毕业证书和学位证书和普通专业的证书都是一样的。
录取咨询,13***57 (山东),2018-06-25 16:32,老师好，今年山东理科考生最低多少排名可以报贵校。如服从调剂，就不会退档吗？,我校2017年/2016年/2015年山东省普通理科最低分排名为7586/7740/7976，中外合作办学专业理科排名分别18142/16920/21693；烟台研究院理科相关专业排名分别为50266/52958/52722。请你参考。服从调剂、身体合格不退档
录取,18***25 (山东),2018-06-25 16:15,山东考生，文科，请问贵校近三年文科录取位次分别是多少？,我校2017年/2016年/2015年山东省普通文史类最低分排名为1500/1413/1721，中外合作办学专业文史类排名分别4036/3960/5107；烟台研究院相关专业文史类排名分别为9227/11452/9978。
专业志愿报考,18***62 (山东),2018-06-25 16:11,文史类590分报校本部有多大希望？如果报考烟台研究院的专业志愿，报考时学校代码一样，那怎么区分出自己报的是校本部还是烟台研究院？根据专业代码吗，谢谢！,我校2017年/2016年/2015年山东省烟台研究院相关专业文史类排名分别为9227/11452/9978。590的排名报考本部没有希望，可以报考我校烟台研究院。烟台研究院和农大普通专业在报考时院校代码不同的，可以区分
报考咨询,15***17 (山东),2018-06-25 15:58,1.我是山东理科考生今年高考577分，全省排名35000，报考贵校有希望吗？2.如果我被贵校投档且服从专业调剂，能保证不被退档吗?,排名35000可以考虑包括我校烟台研究院相关专业还是有把握的。烟台研究院的毕业证书和本部一样，大一在北京上学之后在我校烟台校区上学。我校平行志愿的省份服从调剂身体合格是不退档的。
录取,13***61 (山东),2018-06-25 15:31,山东考生，理科成绩641，位次4789，报考中国农业大学理科实验班怎么样？,你的成绩很好，根据近3年录取考生情况，考取我校理科试验班还是很有希望的。欢迎报考。
北京考分644，向往农大电气、自动化等专业。请老师推荐一下。,lg***3.com (北京),2018-06-28 11:21,北京考分644，向往农大电气、自动化等专业。请老师推荐一下“农业工程”下的相关专业。十分谢谢！,你好，根据你的分数和兴趣，我选择了一些专业：食品科学与工程类，工程力学，土木工程，电子信息类，电气工程及其自动化，工业设计，农业工程类，机械设计制造及其自动化，机械电子工程，车辆工程。（我按照往年录取分数由高到低排过序了，您报考的时候可以参考）
录取咨询,17***34 (广东),2018-06-28 10:58,您好，广东文科排名9141，有机会被录取吗？,你好，2017年/2016年/2015年我校广东文科录取分别超线29/20/11，普通文科最低分排名为7219-8441/9015-10651/9580-11766您的排名接近我校往年录取情况可以考虑冲一冲
咨询,17***83 (山东),2018-06-28 10:47,老师您好，请问贵校各专业在山东省内“理科”最低录取名次分别是多少？,你好，2017年/2016年/2015年我校山东理科录取最低分排名为7586/7740/7976，中外合作办学专业录取最低分排名为18142/16920/21693，烟台研究院专业录取最低分排名为50266/52958/52722
录取咨询,13***75 (山东),2018-06-28 10:46,老师您好，山东理科考生，626分，全省位次8717，有多大希望能被中国农业大学录取？谢谢老师！,[你好，2017年/2016年/2015年我校山东理科录取最低分排名为7586/7740/7976，您的排名和往年录取排名差距不大，可以考虑冲一冲。但是在填报我校时一定要做好其他院校志愿的填报。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
录取几率及志愿填报,13***16 (河南),2018-06-28 10:41,您好，河南理科615，排名10370报考贵校录取几率大吗？报第几志愿合适？,[你好，2017年/2016年/2015年我校河南理科录取分别超线105/90/72，普通理科最低分排名为10306/9806/10560。您的排名根据往年情况和我校录取最低分接近，可以考虑冲一冲，但是在填报我校时一定要做好其他院校志愿的填报。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
咨询,15***05 (江苏),2018-06-28 10:01,江苏考生理科总分371位次12005有希望报考贵校吗？填服从专业调剂且身体健康能保证不退档吗？谢谢,江苏理科录取分别超线36/25/23，普通理科最低分排名为10376/7623-11227/7800-11268。您的排名根据往年情况报考我校有1000名差距，可以考虑冲一冲放第一志愿
山东理科考生9699名,13***43 (山东),2018-06-28 09:59,请问老师可以冲刺一下贵校吗,你好，2017年/2016年/2015年我校山东理科录取最低分排名为7586/7740/7976，中外合作办学专业录取最低分排名为18142/16920/21693，烟台研究院专业录取最低分排名为50266/52958/52722，您的排名报考我校普通专业风险较大，可以考虑报考我校中外合作办学和烟台研究院的相关专业
广西614分（理科）可以被提档录取吗,13***41 (广西),2018-06-28 09:58,广西614分，4326名，提档录取机会大吗,你的成绩根据往年录取情况，录取把握还是很大的，欢迎报考
生命科学专业分数会比其他专业高吗？,15***83 (安徽),2018-06-28 09:57,安徽考生，理科高考成绩628，省5718名，请问有希望报生命科学专业吗？,生命科学试验班i是通常比其他专业分数高，根据近3年理科试验班的录取分数你的排名稍有差距，可以冲一下。专业选择可参考http://zb.cau.edu.cn/f/common/zsCj/cxpmjg
报考咨询,18***99 (新疆),2018-06-28 09:56,新疆考试，理科，586分，3279排名，超新疆一本线119分，报考贵校有录取的希望吗？,你好，我校近三年录取分数统计，2017年/2016年/2015年我校新疆理科录取分别超线112/106/100，您的分数根据往年情况报考我校还是希望很大的，欢迎报考。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
内蒙理科多少分能填报,18***31 (北京),2018-06-28 09:56,内蒙理科多少分能填报，574能否考虑，谢谢,"你好，我校近三年录取分数统计，2017年/2016年/2015年我校内蒙古理科录取分别超线113/115/125，普通理科最低分排名为4036/3630/2711,574分希望不大"
咨询,15***31 (北京),2018-06-28 09:50,642，3100名，能被动物医学专业录取吗,根据往年录取情况问题不大
报考咨询,18***19 (吉林),2018-06-28 09:27,吉林理科574分，特别喜欢生物，报考贵校有希望吗？,根据往年录取情况，你的成绩报考我校风险很大
录取线,13***82 (河北),2018-06-28 09:08,河北排位7371位，能被录取吗,你好，2017年/2016年/2015年我校河北理科录取分别超线127/113/80，普通理科最低分排名为7600/7661/7766。您的分数排名根据往年情况报考我校有很大希望，欢迎报考。。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
录取可能性,15***83 (安徽),2018-06-28 09:03,安徽考生，理科高考成绩628，省5718名，请问有希望被贵校录取吗？,根据往年录取情况可以录取，而且有80%的专业可以选择。欢迎报考。具体可查看http://zb.cau.edu.cn/f/common/zsCj/cxpmjg
录取可能性,13***15 (山东),2018-06-25 14:48,我是山东的一名考生，名次是六千七百多名，分数是633，被贵校录取的概率大吗，谢谢！,[我校2017年/2016年/2015年山东省普通理科最低分排名为7586/7740/7976，中外合作办学专业理科排名分别18142/16920/21693；烟台研究院理科相关专业排名分别为50266/52958/52722。你的成绩6700+，根据往年情况报考我校被录取的概率还是相当大的。欢迎报考。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
文科山东省排名6221 报考贵校公共事业管理稳吗,13***04 (山东),2018-06-25 14:48,就是标题问题。,按照往年录取情况，文科山东省排名6221报考公共事业管理应该没问题，欢迎报考。
天津理科3895名可以报考贵校吗,ki***26.com (天津),2018-06-25 14:06,2018年，天津理科考生3895名，可以报考贵校吗,你好，参考我校近三年录取分数统计，2017年/2016年/2015年我校天津理科最低分排名为3666/3438-3667/3263-3758.您的排名3895，根据往年情况可以报我校冲一冲。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
广东文科考生,18***97 (广东),2018-06-25 14:03,请问贵校在广东招收文科生吗？如果招的话需要分数和排位多少？,你好，我校广东招生中外合作办学专业，2017年/2016年/2015年我校广东文科录取分别超线29/20/11，普通文科最低分排名为7219-8441/9015-10651/9580-11766，请你参考
广西考生,18***65 (广西),2018-06-25 13:55,老师您好！！今年高考分数607分，区内排名5400左右，有希望进入贵校吗？如果可以，能选择到计算机类的专业吗？？,[你好，我校近三年录取分数统计，2017年/2016年/2015年我校广西理科录取分别超线83/85/78，普通理科最低分排名为5518/5634/6517，根据往年录取情况你报考我校希望还是较大的。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
录取,18***52 (安徽),2018-06-25 13:22,老师，您好我是安徽理科考生，567高一本62分，请问我录取的可能性大吗,你好，2017年/2016年/2015年我校安徽理科录取分别超线100/93/76，普通理科最低分排名为8201/7145/7738。您的分数根据往年情况报考我校希有较大风险。
您好,13***36 (山东),2018-06-25 13:03,您好，580分左右山东考生有望被贵校录取吗,我校2017年/2016年/2015年山东省普通理科最低分排名为7586/7740/7976，中外合作办学专业理科排名分别18142/16920/21693；烟台研究院理科相关专业排名分别为50266/52958/52722。根据往年情况580可以报考我校普通专业冲一冲，用我校另外两种类型保底。
关于贵校在湘录取位次,18***87 (湖南),2018-06-25 12:16,如题，老师您好，我是湖南一理科考生，请问如何查询贵校各专业历年在湘录取位次？,我校近3年湖南理科录取分别超线78/73/72，普通理科最低分排名为8726/8916/7552。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
录取,13***36 (山东),2018-06-25 11:50,你好，我是山东理工科考生，高考成绩638分，省位次5607，想报考贵校生物科学专业或植物保护专业，录取希望怎样？今年这两个专业招生计划都有变化，想问一下招生计划变化对录取的影响有多大？目前来看，我想第一志愿报中农，第一专业报生物科学，第二专业报植物保护，这样报考是否科学？谢谢。,根据往年录取情况，你的成绩报考生物科学专业还有较有希望的，植物保护问题不大。这个报考顺序没有问题，植物保护可以用来托底。
山东文科,17***17 (山东),2018-06-25 11:22,山东文科考生高考分数557，希望报考贵校，服从调剂，请问老师报考成功可能性大吗,文科排名20495根据往年情况报考我校可能性不大
安徽考生理科,13***63 (安徽),2018-06-25 11:10,您好！在下理科620分，省排名7448名，可以填报贵校吗？,你好，2017年/2016年/2015年我校安徽理科录取分别超线100/93/76，普通理科最低分排名为8201/7145/7738。您的分数根据往年情况报考我校希望很大，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
福建考生,18***80 (福建),2018-06-25 10:37,请问农村单招大概能降多少分呢往年,农村单招是单独排队的，而且样本很少不做参考依据。去年我校在福建录取1人，比我校普通专业低4分。
报考,18***70 (安徽),2018-06-25 10:16,安徽，理工，超一本线101分，今年有机会被贵校录取吗？,你好，2017年/2016年/2015年我校安徽理科录取分别超线100/93/76，普通理科最低分排名为8201/7145/7738。根据往年情况您可以报考我校可以冲一冲。
录取,13***55 (山西),2018-06-25 10:15,您好，我是山西理科考生，614分，全省排名3000名左右，高一本线98分。能被贵校录取吗？,你好，2017年/2016年/2015年我校山西理科录取分别超线74/75/67，普通理科最低分排名为5816/4895/5054。根据往年情况您报考我校问题不大，专业选择可参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
录取,15***61 (新疆),2018-06-25 09:50,新疆理科575分，4034名次，有希望录取吗,你好，我校近三年录取分数统计，2017年/2016年/2015年我校新疆理科录取分别超线112/106/100，您的分数根据往年情况报考我校还是有希望的，可以冲一下。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
安徽文科考生排1100名，进贵校机会大不大？进校后转专业方便,13***54 (安徽),2018-06-27 09:44,安徽文科考生排1100名，进贵校机会大不大？进校后转专业方便吗,[你好，参考我校近三年录取分数统计，2017年/2016年/2015年我校安徽文科录取分别超线78/62/45，普通文科最低分排名为1271/1346/1457。您的分数排名根据往年情况报考我校希望很大，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx我校本科生均可以提出转专业申请，不设报名门槛。自入学后第二个学期开始，每学期一次，允许学生多次申请，且每次允许学生填报2个志愿学院、4个志愿专业。近年来，成功转入新专业的人数占申请人数的70%以上。
江苏 理科,36***@qq.com (江苏),2018-06-27 09:09,江苏理科365分排名18059可以报考贵校吗？谢谢,江苏理科录取分别超线36/25/23，普通理科最低分排名为10376/7623-11227/7800-11268。2018年一批线336分，您的排名根据往年情况报考我校有较大风险。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
选专业,13***36 (山东),2018-06-27 09:07,老师，您好。我是一名山东考生家长，孩子的理想是本科后继续深造，也有可能出国学习，将来从事昆虫分类方面的研究。这种情况下，本科专业是优选生物科学好呢还是植物保护好？谢谢。,我校的这两个专业的学科实力都很强，会给孩子深造提供坚实的基础。相对而言，昆虫相关的知识在植物保护专业接触会更多。
咨询,13***89 (天津),2018-06-27 09:05,您好，我是天津考生。今年考分622，位次3893。报考贵校有希望吗？谢谢！,[你好，2017年/2016年/2015年我校天津理科录取最低分排名为3666/3438-3667/3263-3758，您的排名根据往年情况报考我校还是有希望的，但是在填报我校时一定要做好其他院校志愿的填报。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
山东文科576排名12061,15***39 (山东),2018-06-27 09:04,有希望考上贵校吗,你好，2017年/2016年/2015年我校山烟台研究院专业录取最低分排名为9277/11452/9978，因为今年有扩展，您的排名可以考虑报考我校冲一下，还是有希望的。
志愿填报,13***44 (山西),2018-06-26 16:56,老师你好，山西理科，男性考生594分，有没有可能进入贵校学习？,你好，2017年/2016年/2015年我校山西理科录取分别超线74/75/67，普通理科最低分排名为5816/4895/5054。根据往年情况您报考我校还是有希望的，专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
录取咨询,13***80 (陕西),2018-06-26 16:56,陕西省文科600分，能录取到校本部吗？,你好，参考我校近三年录取分数统计，2017年/2016年/2015年我校陕西文科录取分别超线93/88/70，普通文科最低分排名为820/732/-。我校只有北京市内两个校区，没有分部。您的排名可以考虑报考我校冲一冲
内蒙考生,18***16 (内蒙古),2018-06-26 16:34,请问老师，我是内蒙古文科考生，高考分数557，超一本线56分，排名2000名，请问有无可能被录取,你好2017年/2016年/2015年我内蒙古文科录取分别超线92/92/81，普通文科最低分排名为615/481/713，根据往年情况您您报考我校录取风险很大。
理科考生,13***06 (福建),2018-06-26 16:34,福建考生，分数627省排名2271，报考贵校有希望吗,你好，2017年/2016年/2015年我校福建理科录取分别超线105/114/93，普通理科最低分排名为。2018年一批线490分，您的分数根据往年情况报考我校希望很大，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
高校专项计划,13***06 (四川),2018-06-26 16:23,我报考中农大的高校专项计划其中一个专业，初审通过，但是志愿填报上没有该专业，那我是要放弃填报吗,有我校高校专项计划报名资格的考生，需按照我校分省分专业计划填报志愿。也就是说你只能填报四川省的高校专项计划专业。高校专项计划考生录取后和普通考生一样享有转专业政策。
推免研究生,13***81 (广东),2018-06-26 16:17,中外合作专业有没有推免研究生机会,有的
录取,13***96 (河南),2018-06-26 16:12,您好我是河南理科考生分数617排名9681可以报考吗,[你好，2017年/2016年/2015年我校河南理科录取分别超线105/90/72，普通理科最低分排名为10306/9806/10560。2018年一批线499分，您的分数超线118、排名9681。根据往年情况报考我校很有希望，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
高考咨询,13***19 (山东),2018-06-26 15:56,我是山东理科考生，今年高考分数是598分，在山东的位次是21443，报考贵校的话有希望吗？,你好，2017年/2016年/2015年我校山东理科录取最低分排名为7586/7740/7976，中外合作办学专业录取最低分排名为18142/16920/21693，烟台研究院专业录取最低分排名为50266/52958/52722您的排名可以考虑报考我校中外合作办学和烟台研究院的相关专业
河南文科，619分，2343位次，报考贵校有希望吗？,41***@qq.com (河南),2018-06-26 15:56,河南文科，619分，2343位次，报考贵校有希望吗？,你好，2017年/2016年/2015年我校河南文科录取分别超线84/69/56，普通文科最低分排名为1363/1265/1289。2018年一批线547分，您的分数根据往年情况报考我校有较大风险。
咨询,18***99 (福建),2018-06-26 15:51,老师您好福建理科596排名5681可以调剂可以进贵校吗,你好，2017年/2016年/2015年我校福建理科录取分别超线105/114/93，请您参考。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
志愿填报,18***28 (山东),2018-06-25 09:41,请问山东考生今年分数588，全省排名27127，能报考贵校吗？,我校2017年/2016年/2015年山东省普通理科最低分排名为7586/7740/7976，中外合作办学专业理科排名分别18142/16920/21693；烟台研究院理科相关专业排名分别为50266/52958/52722。你的成绩可以考虑报考我校烟台研究院相关专业，详情可查看http://zb.cau.edu.cn/f/common/zsCj/gfcx
陕西理科,15***45 (陕西),2018-06-25 09:33,陕西理科606分，位次7162，超一本线132分，报考贵校如何？,[你好，参考我校近三年录取分数统计，2017年/2016年/2015年我校陕西理科录取分别超线129/125/102，普通理科最低分排名为8023/7043/7483。您的排名根据往年情况报考我校把握很大。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
新疆理科,15***68 (新疆),2018-06-25 09:26,老师您好！我是新疆理科考生，成绩610，位次1780，请问报考贵校希望大吗？感谢！,你好，我校近三年录取分数统计，2017年/2016年/2015年我校新疆理科录取分别超线112/106/100，您的分数根据往年情况报考我校希望很大，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
咨询,13***67 (湖北),2018-06-25 09:24,您好，请问湖北文科考生，624分，位次1780，报考贵校有希望吗？,你好，您的分数排名根据往年情况报考我校可以录取，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
陕西考生咨询,13***12 (陕西),2018-06-25 09:17,请问陕西理工科602分位次7738有希望冲击贵校吗？,[你好，参考我校近三年录取分数统计，2017年/2016年/2015年我校陕西理科录取分别超线129/125/102，普通理科最低分排名为8023/7043/7483。您的排名根据往年情况报考我校还是很有希望的，欢迎报考我校。专业选择请参考我校近几年各专业录取情况，结合你的分数和专业喜爱来选择：http://zb.cau.edu.cn/f/common/zsCj/gfcx
山东理科分数620，位次是10938 报考贵校被录取几率,18***85 (山东),2018-06-25 09:09,山东理科分数620，位次是10938报考贵校被录取几率,我校2017年/2016年/2015年山东省普通理科最低分排名为7586/7740/7976，中外合作办学专业理科排名分别18142/16920/21693；烟台研究院理科相关专业排名分别为50266/52958/52722。10938名报考我校可以冲一冲普通理科。
内蒙理科 农村区域管理,15***19 (内蒙古),2018-06-25 09:00,老师您好，我裸分600，是蒙古族，省排名3200，想报考农村区域管理，您看我被贵校录取的机会大不大。,可是我校理科在内蒙招生没有这个专业。。。
