标题,来源,时间,问题,回答
福建文科,13***20 (福建),2018-06-27 14:17,今年福建计划招生多少？多少名次可报考贵校？另外，是否有专业级差？,具体招生计划详见福建报考指南，一本线上60分左右可以填报。无专业级差
北京理工类592分，报考你校,13***69 (北京),2018-06-27 14:13,北京理工类592分，报考人体运动科学专业有希望吗，谢谢！,按往年看有希望
想学体育经济与管理,13***62 (广西),2018-06-27 12:55,我是广西文科580分的考生，今年想报考北体的体育经济与管理专业，希望大吗？,按往年看有希望，可把我校作为平行志愿里的第一个院校填报，服从专业调剂。
河北理科,ws***iyun.com (河北),2018-06-27 10:40,594分能进入贵校吗,按往年看有希望，可把我校作为平行志愿里的第一个院校填报，服从专业调剂。
报考,13***77 (湖南),2018-06-27 10:34,今年湖南理科生576分，排名19976名能报贵校吗，谢谢。,按往年看有希望，可把我校作为平行志愿里的第一个院校填报，服从专业调剂。
河南文科考生,13***66 (河南),2018-06-26 10:38,河南文科考生596分，5870名，有报考贵校提前批的可能吗？,按往年看有希望。
请问贵校在河南文科的提前批的分数线和位次大概是多少？谢谢老师,13***66 (河南),2018-06-26 10:12,请问贵校在河南文科的提前批的分数线和位次大概是多少？谢谢老师。,具体分数可查看zs.bsu.edu.cn历年分数线。
北京体育大学提前批a的国际体育方向指的是什么？,ws***iyun.com (河北),2018-06-26 09:26,国际体育方向指的是什么？开设什么课程？,可登陆我校招生网查看招生简章http://zs.bsu.edu.cn
体育差的考生报考非体育类专业是否存在困难?,15***49 (北京),2018-06-26 09:12,体育差的考生在上体育课时是否吃力?体育课严格与否?,作为体育院校，非体育类专业对体育要求不是很高。
河北591位次27770报考贵校如何？,13***23 (河北),2018-06-25 14:28,本科一批河北591位次27770报考贵校如何？,按往年看有希望，可把我校作为平行志愿里的第一个院校填报，服从专业调剂。
华中农业大学,13***75 (内蒙古),2018-06-25 11:46,我是内蒙考生理科552分，报贵校有希望吗,按往年看有希望，可把我校作为平行志愿里的第一个院校填报，服从专业调剂。
北京体育大学,13***75 (内蒙古),2018-06-25 11:43,我是内蒙考生552分理科，报考贵校能有希望吗,按往年看有希望，可把我校作为平行志愿里的第一个院校填报，服从专业调剂。
2018年招生计划,18***40 (河南),2018-06-25 10:33,今年河南省招生计划全部在本科提前批,是的
什么是&quot;国际体育方向&quot;,13***46 (河北),2018-06-25 09:46,我在看贵校在本科提前批A招生计划时，发现在专业后都有”国际体育方向“字样。请问这是什么意思？,具体可查看我校招生简章中的专业介绍http://zs.bsu.edu.cn
天津理科体育生,ze*** (天津),2017-06-23 12:53,老师您好：贵校在天津理科体育生招生的投档原则是什么政策？谢谢！,投档原则请您咨询天津市高招办。
运动康复专业研究生中（自设）是什么意思,he*** (浙江),2017-06-22 10:14,关注本科后续的深造时，看到贵校运动康复中硕士后有（自设）二字，不知是什么意思,拨打01062989028转研究生招办询问。
二本专业,ga***yuan666 (山东),2016-06-28 16:28,老师您好，贵校有哪些普通二本专业吗？,我校为211工程，无二本。
福建文科,an*** (福建),2016-06-28 16:06,老师，您好，我福建文科考生，今年考553分，省排名1700多，能上贵校吗，能选什么专业？谢谢。,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线。
转专业和新闻,zc*** (山东),2014-06-27 09:10,老师您好，请问贵校什么时候可以转专业？转新闻专业是否比较困难？贵校今年在山东文科招收六个专业，那么如果服从调剂的话，是否只是在这六个专业里调剂呢？还有可能被调剂到这六个专业以外的专业吗？贵校录取时对单科成绩按照什么排名？,入校半年或1年，经院系协商和教务部门批准，可以有一定的转专业名额，不超过3%。我校只有六个文史类专业。按总分排名，没有单科要求。
高考咨询,ds*** (山西),2014-06-27 09:03,您好，我是山西考生，高出一本线20分，想报考本校，请问录取几率大不大，如果服从专业调剂，能否进入？谢谢！,具体分数请参考我校2013年录取分数线
转专业的时间，具体要求？,hu*** (浙江),2014-06-26 16:31,请问下从广告学，汉语国际教育这类的专业转到新闻学的时间和具体要求是什么？,入校半年或1年，经院系协商和教务部门批准，可以有一定的转专业名额，不超过3%。选专业时就要考虑好自己的兴趣和以后的职业发展方向，不要寄希望于转专业。
山西文科,10***9 (山西),2014-06-26 16:29,贵校的新闻专业如何？就业怎么样？专业占不占优势？,新闻专业是我校的热门专业，近年来综合就业率95%以上。请依照您的成绩和兴趣选择填报
专业录取,ju*** (四川),2014-06-26 16:05,我是四川文科考生高了重本18分请问贵校认可四川的少数民族地区的政策性10分加分吗？选专业是按照加分后的成绩排序还是按照高考实分进行排序呢？谢谢！,认可省招办认定的加分。按投档成绩排序。
陕西理科考生,03***4 (陕西),2014-06-26 14:32,陕西理科考生，542分，高出一本线39分，有希望上新闻专业么,2013年陕西录取最低分531分高一本线46分。请以此为参考。
山东的文科考生，超一本线32分，报考贵校有没有希望,wf***7 (山东),2014-06-26 13:56,我是山东的文科考生，超一本线32分，报考贵校有没有希望？,有希望。具体请参加我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
湖南文科考生 体育专业274分 文化535分 能考上体育教育,su***ei (湖南),2014-06-26 13:46,湖南文科考生体育专业274分文化535分能考上体育教育专业吗？,具体请参加我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
新疆文科考生分数及可能性,xj***d (新疆),2014-06-26 13:25,我是新疆文科考生，高考成绩568，当地预估分数线在490-500，不知被贵校国际体育英语系录取的可能性有多大,照2013年看希望很大
咨询,90*** (云南),2014-06-26 12:57,老师您好，云南的文科考生，考分604分，排名1685，请问有机会报考贵校吗？,具体分数请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
专业问题,ti***tong (辽宁),2014-06-26 12:22,非体育生可以报考体育新闻专业吧？我是辽宁文科考生。另外这个专业的就业方向、前景如何？希望老师给予解答，谢谢。,新闻学专业面向普通高考考生招生。主要就业方向：各类新闻媒体及出版单位、政府部门、企事业单位和相关领域，从事新闻传播、媒介管理、公关及广告等方面的工作。近几年综合就业率95%以上。
山西文科考生,da*** (山西),2014-06-26 09:31,老师，高考成绩545，超一本线19分，能上贵校吗？,具体请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
我是江苏体育考生裸眼视力4.3可以报贵校吗？,xu***g (江苏),2014-06-26 09:01,我是今年高考的江苏考生，想报贵校体育教育专业，高考体育130.17，文化312，想问下贵校录取投档是按什么比例，今年江苏招体育教育14人，那投档是多少人？进档后是怎么筛选的？另外我看招生简章上要求裸眼视力不得低于4.5，我4.3可以报吗？,不符合招生章程要求，谨慎填报。
关于文科专业,xl*** (浙江),2014-06-25 16:00,浙江文科生644能上新闻专业吗，新闻专业等其他文科专业对视力有要求吗,具体分数请参加我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm没有视力要求。
老师！您好!我是贵州体育考生，我想报贵校，不知道能不能被录取,60*** (贵州),2014-06-25 14:54,老师！您好!我是贵州体育考生，体育专业128，我想报贵校，不知道被录取的概率有多大？,具体请参加我校2013年招考分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
贵州理科考生,zh*** (贵州),2014-06-25 14:52,高考考493请问能否报考贵校的应用心理学专业，把握大吗？,照去年的水平可以。具体请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
河南理科体育生,xi***e (河南),2014-06-25 14:51,您好，我是河南理科体育生，体育本科286，体育专业本科75，我的文化课是445，体育专业100.报考贵校有希望吗？,体育分太低了，我校往年录取的最低分体育都在120左右
山西考生体育类,tr*** (山西),2014-06-25 14:50,文化课488体育87今年上北体的概率多大,具体请参见我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
提档比例和退档,wy*** (河北),2014-06-25 14:38,请问贵校在河北理科本一批次今年的投档比例提档后是不是服从专业调剂就能保证录取,1：1或1：1.05一般不退
山西文科考生,a5*** (山西),2014-06-25 13:06,我是山西文科体育特长生，我文化课不加体育50分照顾分是453分，体育86.4.如果报考贵校的话是否有希望被录取。,具体请参加我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm录取时算加分
湖南考生--女生,lb*** (湖南),2014-06-25 12:54,老师，您好！我是湖南考生，高考成绩544分，英语单科成绩145分，全国公共英语等级笔试+口试已达3级，是否可以报考贵校学习？录取希望大吗？谢谢！,照去年的成绩没问题。具体请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
专业问题,sh***guo (山西),2014-06-25 11:03,请问贵校运动人体科学与运动康复两个专业哪个就业前景更好？,都差不多，都是我校的老专业，只不过人体科学偏重理论研究，康复更偏重于科学实践，两个专业就业都不错，看你自己的兴趣。
贵校是否有联合办理学院,zz*** (贵州),2014-06-25 10:49,北京现代管理大学的体育学院是否是跟贵校合办的，属于贵校的下属院校？,没有联合办学，只有校本部一家。
河南文科体育考生,wh*** (河南),2014-06-25 10:12,请问贵校招生简章上的视力要求以及英语单科要求达不到可能被录取吗？我听同学说上年他英语不够就被录取了。文化课，专业分数都过，文化课410，体育128可能被录取吗？,严格按照招生章程规定进行。具体分数请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
运动康复,ti*** (云南),2014-06-25 10:12,老师您好，我是云南的考生，我想考北体的运动康复，您能给我一点什么建议或注意事项。谢谢,就是正常报志愿正常录取，您需要什么样的建议呢？
体育,14***80813 (内蒙古),2014-06-25 10:10,我考了体育80.53，文化389分，请问能进本校一本吗,具体分数请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
体育理,qw*** (河北),2014-06-25 09:44,老师你好：贵校体育专业要求英语原则不低于60分，低于次分数就没录取机会吧？,原则上低于60分的不予录取
河南提前批,hu***ao (河南),2014-06-25 09:10,您好，老师。我是来自河南的考生，一本线536，我的成绩为553，想报贵校的提前批的汉语国际教育专业等，想询问一下，是否有希望？,具体分数请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
山西体育生报考,ya***ng (山西),2014-06-25 09:03,您好，我今年文化课368，体育分数77.8分，今年可以报考贵校吗？？,具体分数请参看我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
我是河北文科考生，非体育生请问,so***96 (河北),2014-06-24 16:11,老师：请问贵校对非体育生有特殊要求吗章程中说确定录取专业时实行分数优先，那么贵校是加分提档还是裸分提档，选专业时认可加分吗，有无专业级差，能保证提档不退档吗？谢谢,认可省招办认定的加分，一加到底，无极差，一般不退
录取,ya*** (四川),2016-06-26 09:59,老师您好！我的女儿是四川考生，今年高考成绩是588分（一本线532分），报考您校运动康复等相关志愿，可有被录取的可能？谢谢！,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线。
我是陕西考生，报贵校的运动康复专业。,xd*** (陕西),2016-06-26 09:41,陕西考生，理科，今年考了508分，报考贵校有希望吗？,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线。
关于北京体育大学在湖北招生的问题,15***33 (湖北),2016-06-26 09:26,你好，我是湖北2016届体育（文）考生，体育术科462分，排名131，文化496分，综合595，排名第6，但我不知道贵校在湖北招不招体育（文）考生，如果我报考贵校，能否被录取？,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线。
河北文科,ji***iaoer (河北),2016-06-26 09:22,您好我是河北文科男今年分数596分（省排名2793名），是否能够被贵校录取？（一本线535分）。如果录取之后能转专业吗?怎么转？感谢,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
四川理科考生,lu*** (四川),2016-06-25 16:38,老师好，四川成绩578，想报考贵校。打算将贵校填第一平行志愿的A志愿，请问这个分数有把握吗？请问贵校提档后会退档吗？急问，谢谢你,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
关于独生子女加分,a1*** (河北),2016-06-25 14:22,我是一名河北立刻考生，请问河北省的独生子女加分报考贵校有用吗？,请咨询河北省高招办。
四川理科考生,lu*** (四川),2016-06-25 12:29,老师好，四川理科考生成绩578，高一本46分，想报考贵校文史理工类专业，有希望被录取吗？,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
咨询,dw*** (江西),2016-06-25 10:46,我是今年江西文科考生，高考分数超一本线22分，全省排名3362名，请问报考贵校被录取的希望大吗？,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
报考志愿,12*** (海南),2016-06-24 16:44,您好！我是海南的一名考生。我的高考分数是644.如果想报考北京体育大学，是否可以呢？如果可以的话，有哪些专业是我可以报考的呢？谢谢！,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
广西理科体育生，体育专业分100分考了97，文化分350？,he*** (广西),2016-06-24 12:37,这个分数报考贵校有希望吗？,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
没有参加专业考试能报考贵校的哪几个专业？,wh*** (安徽),2016-06-23 16:47,我是理科女生，没有参加专业考试能报考贵校的哪几个专业。谢谢。,请登录我校招生网址zs.bsu.edu.cn，查看我校招生章程。
咨询,yh***89 (浙江),2016-06-23 16:36,老师你好：浙江理科612能报吗？,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
高考咨询,yh***89 (浙江),2016-06-23 10:42,老师你好：浙江考生理科成绩612，想报贵校，有没有机会？谢谢！,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线进行判断。
胳膊肘处有疤痕,sn***9701119 (河北),2016-06-22 09:16,老师您好，请问，普通考生胳膊肘处有疤痕（练舞蹈时摔的）不影响录取吧。,请登录我校招生网址zs.bsu.edu.cn，查看我校2016年招生章程。
无体育特长，能报贵校吗,sn***9701119 (河北),2016-06-14 10:26,您好，无体育特长，能报考贵校吗？,请登录我校招生网址zs.bsu.edu.cn，查看我校2016年招生章程。
北京文科生,13*** (北京),2014-05-10 10:30,请问贵校提前批次新闻专业需要体育加试吗？就业情况怎样？,不需要。就业情况请咨询我校就业指导中心：62989251
北京考生报考新闻学,fi*** (北京),2014-05-10 10:10,您好，我是北京考生，请问贵校对报考新闻学的考生身高和视力有要求吗？,男生不低于1.68米，女生不低于1.55米。视力不能有色盲色弱等，具体请参照我校2014年招生章程。
招生问题,hs*** (上海),2014-05-10 10:03,本人上海考生，理科生，文化分3+1估计365左右，体育分60.82，请问能否进入贵校。,从近2年的录取情况看，是有希望被录取的，但高考尚未开始，填报志愿情况无法预测，欢迎你报考我校。
辅修其他专业,ma***ao1070 (北京),2014-05-10 09:31,在网上看到有学院路高校联盟平台，入学体大后可辅修其他联盟校的课吗，比如农大，语言大学等的二学位？有相关的网址吗？谢谢,我校参加了学院路教学共同体，你可查看网址进行了解。www.xueyuanlu.cn
咨询,ca*** (四川),2014-05-10 09:20,您好，请问今年在四川文科招生专业及其数量？对女生的专业有无特别要求？,我校各专业无针对男女生进行特别要求。招生专业及数量请按照教育部下达到四川省的计划为准。
关于招生,hd*** (河北),2014-05-09 16:34,你好，河北体育理科生。大概专业分和文化分达到多少才能进入贵校？谢谢,请登录我校招生网址http://zs.bsu.edu.cn，查看我校历年分数线进行权衡报考。
综合,xi***g2010 (北京),2014-05-09 14:49,老师好：请问英语专业对考生英语成绩和口语成绩有要求吗？公共事业管理、体育经济与管理、汉语国际教育专业毕业后大都从事什么工作？,对英语成绩和口试没有要求。就业方向等具体信息请参考简章：http://zs.bsu.edu.cn/zkkx/4995.htm
关于体育类专业,lw*** (山西),2014-05-09 12:38,我是山西的理科考生，请问为什么去年的体育分数那么低？今年在山西的理科招生人数会有变化么？怎么变？分数怎样？,达到文化和体育线都可以填报我校，我校在投档考生中按体育成绩由高到低录取。分高分低只是投档的问题，有的分数够了未必会填报我校。人数参考去年。
内蒙古网上动态排名,ca*** (内蒙古),2014-05-09 11:16,老师您好，我是内蒙古考生。1.如果贵校某专业招收10人，我网报关网时专业动态排名11名，是否有可能被贵校录取。2.贵校对内蒙古考生是专业清还是分数清？,如果排在你前面的人都服从调剂且被录取了你就会被退档了。按分数清
普通高考生考取贵校问题,zh***96 (河北),2014-05-09 10:50,普通高考生考取贵校，有什么优势？似乎在河北的分数不是很高，为什么？,没有优势
辽宁文科考生,sd***225 (辽宁),2014-05-09 10:14,辽宁文科生估计570能考上新闻专业吗，新闻专业对身体有要求吗？,"近三年分数线：2011-565,2012-593,2013-588男生1.68，女生1.55"
辽宁文科生,sd***225 (辽宁),2014-05-09 10:09,今年在辽宁招生什么专业,文科：新闻学，外语，广告学，体育经济与管理，公共事业管理，汉语国际教育
去年文科北京提档线是多少？,ba*** (北京),2014-05-09 10:04,北京考生，女，文科，模考成绩600以上，想报贵校，专业从高到低给个建议，提档退档比例是多少，毕业就业前景怎样,分数线请参考以下网址：http://zs.bsu.edu.cn/lnfzyfscx/12820.htm所有的专业在提前批，按成绩由高到低录取，投档原则请咨询北京市高招办，近几年综合就业率95%以上。
北京,zx***9 (山西),2014-05-09 09:46,你好，我是山西的文科考生，今年的文科专业有什么？去年的一本线是多少,英语，新闻学，汉语国际教育，广告学，公共事业管理，体育经济与管理专业一本线请咨询本省招办
北京理科提前批,yu*** (北京),2014-05-09 09:39,提前批新闻专业对身高有要求吗,男生1.68米，女生1.55米。
疑问,im*** (陕西),2014-06-28 09:03,老师您好请问贵校对于往届生的报考有什么限制吗,没有限制
专业级差,28*** (河南),2014-06-27 16:11,贵校提前批理工类招生（非体育生）专业是否有专业级差？,没有专业级差
湖北体育类考生问题,ss***ng (湖北),2014-06-27 16:02,我是湖北的考生，我的高考文化成绩是453分，体育测试成绩是416分，折合分数是538.5分。请问报考贵校有希望录取吗？,请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
山西文科,za*** (山西),2014-06-27 14:58,老师您好，我是山西文科一名考生，今年555，超一本线29分，省排名1387，报考希望大吗，另外我是非体育类考生，有什么文科优势专业相对好就业一些？,我校有6个普通文史类专业可供填报，具体分数参考2013年分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm综合就业率95%以上。
湖南考生，高考585,jw*** (湖南),2014-06-27 14:23,超过一本23分，想填报你校体育新闻专业，有希望录取吗？,具体分数请参考2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
录取咨询,ti*** (辽宁),2014-06-27 13:08,辽宁考生，理科，辽宁实行平行志愿。今年北京体育大学招生章程中的录取规则如下：1．遵循公平、公正、公开原则，德、智、体全面考核，按高考成绩和专业志愿择优录取。2．调档比例按教育部相关规定执行。3．我校确定录取专业时实行分数优先。疑问：1、“调档比例按教育部相关规定执行”具体内容是什么？该校是否对上线考生且服从专业调剂的，保证不退档。2、“我校确定录取专业时实行分数优先”，是按照总分排序，依次逐一检索上线考生的每一个志愿，直至录取完毕吗？,您的两点疑问都已经自己回答了
提前批录取问题,hh*** (广西),2014-06-27 12:54,老师你好！我是广西考生，我的术科成绩是98，文化是427请问能报贵校吗？,具体请参见我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
文科体育生高考报考咨询,qw***830 (河南),2014-06-27 12:45,我是河南文科体育特长生考生，文化课高出河南体育生分数线70分，体育考试成绩126，我报贵校录取有多大可能？谢谢,具体请参加我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
广东理科生问录取,ge***0 (广东),2014-06-27 10:47,广东理科生刚过一本线，报考贵校有希望吗？,具体请参见我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
英语单科要求问题？调档比例问题？,zz***168 (湖南),2014-06-27 10:34,老师，请问：体育教育专业要求英语单科60分指的是原始分150分还是100分制？还有，今年在湖南有13个体（理）体育教育计划，是等比例调档还是超比例的调档？往年有没有被退档的？原因有哪些？,150分。录取原则见我校招生章程http://zs.bsu.edu.cn/zkkx/13467.htm不符合章程的一律退档
超级,83*** (广西),2014-06-27 10:31,你好，我是今年广西考生，文化409体育术科97，能否报贵校的体育类专业？给录取的机会是多大？,具体请参加我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
专业级差,28*** (河南),2014-06-27 10:29,请问：北京体育大学2014年在河南提前批招生有没有专业级差？谢谢,没有级差
录取问题,ti*** (辽宁),2014-06-27 10:04,辽宁理科生，总分577，英语141，拟报贵校相关专业，服从专业调剂，有否可能录取？,请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
河南文科,86*** (河南),2014-06-27 09:25,请问贵校在河南文科一本招生人数是多少？谢谢。,请以本省下发的招考报名指南为准
您好！我是河南考生，报贵校文化课较低能报吗,55*** (河南),2014-06-27 09:16,体育分130,我校在投档的考生中按体育成绩由高到低录取
咨询,zh***14 (河北),2014-06-24 15:03,河北超10分，能有希望吗,具体请参见我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
女生身高1.53可以报运动康复吗？,20*** (海南),2014-06-24 14:53,女生身高1.53可以报运动康复吗？,要求女生1.55米以上
吉林文科,uo*** (吉林),2014-06-24 12:14,老师你好。高于本科线16分的吉林文科考生能够在贵校的汉语国际教育专业学习么？,汉语国际教育专业是今年我校的新专业。相关录取分数线请参考http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
重庆考生,wl***1 (重庆),2014-06-24 12:09,请问体育经济与管理专业学习专业与就业去向？,[主要课程：经济学（微观经济学、宏观经济学）、体育经济学、体育产业概论、运营管理学、管理学、财务管理、市场营销学、体育营销学（双语）、体育赛事管理、体育场馆管理、人力资源管理、企业战略管理、组织行为学等。就业方向：各级体育行政事业单位、各类体育企业、运动项目管理中心、体育俱乐部、大型体育场馆单位、体育中介公司、体育社团、高等院校等。
关于自己填报贵校志愿的问题,ls*** (云南),2014-06-24 09:27,老师，你好，我体育分只考了75分。我有195cm的身高，请问我有希望吗？,体育成绩太低了，我校一般80分以下的原则不录取。
辽宁文科男生,ha*** (辽宁),2014-06-24 09:14,25日东北大学高招咨询会贵校是否参加？舞蹈表演校考排名127，辽宁艺术文史类一本提档线为320，高考分数311，英语听力12分，有希望去贵校吗？,要是没过提档线是报不了我校的
辽宁艺术文史类男生,ha*** (辽宁),2014-06-23 16:38,25号在沈阳市东北大学高招咨询会，贵校是否参加？我舞蹈表演在你校校考中排名127，我文化课已够本省合格分数线，请问要是报考你校，有没有被录取的可能？,我校按专项排名录取，具体录取原则http://zs.bsu.edu.cn/zkkx/4992.htm
内蒙理科考生,14***52612 (内蒙古),2014-06-23 13:12,您好我是内蒙理科考生，今年的运动心理专业最低需多少分,请参考2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
山东考生,00*** (山东),2014-06-13 16:53,你好我估计我今年的高考（文史）分数是600分左右，今年山东试题比往年简单，我有希望去贵校学习吗？,请参考2013年我校录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12820.htm
体育生,yn*** (云南),2014-06-13 14:32,我是云南的体育理科生，专业分90多，文化估分360，报考贵校能被录取的概率有多高？,请参考我校2013年录取分数线http://zs.bsu.edu.cn/lnfzyfscx/12819.htm
体育类,yn*** (云南),2014-06-11 13:22,我是云南的一名理科体育考生，（体育成绩90多分）请问贵校近两年录取的体育分和文化分各是多少？,http://zs.bsu.edu.cn/lnfzyfscx/12819.htmhttp://zs.bsu.edu.cn/docs/20130603141545141472.pdf
新疆考生,he*** (新疆),2014-05-10 14:54,想要报考贵校的赛事管理等专业，请问贵校是否承认民族政策加分？在新疆是否有这些专业招生计划？,我校无赛事管理专业，请参照我校招生章程中的专业目录进行报考。我校承认教育部及各地省级招办承认的加分。具体计划情况请按教育部下达到新疆的计划为准。
应用心理学方向,hu*** (山西),2014-05-10 13:25,请问老师这个专业除高考成绩外还有什么要求？山西省理科超一本线多少分可以上这个专业?,请参考我校2014年招生章程。从前2年情况看，超1本线20分左右。
体育类,su*** (甘肃),2014-05-10 13:19,老师好；我是甘肃的一名体育生想报考贵校，但贵校规定年龄不超过22周岁（1992年9月1日以后）可我是1992年2月22日的。请问能被录取吗?,按照我校规定，不能被录取。
舞蹈表演类,wa***00 (河南),2014-05-10 11:58,舞蹈专业是体育舞蹈拉丁，有这项么？文化课，专业课录取分大概多少？,我校舞蹈表演专业分三个项目招生：健美操、体育舞蹈、舞蹈。录取办法为在考生专业考试成绩合格，文化考试成绩达到生源所在地省级招办划定的艺术类本科录取控制分数线的情况下，德、智、体全面考核，按校考专业考试成绩择优录取。
福建文科,an*** (福建),2016-06-28 16:04,老师，您好，我福建文科考生，今年考553分，省排名1700多，能上贵校吗，能选什么专业？谢谢。,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线。
山东理科体育生,15***26 (山东),2016-06-28 13:33,理科，文化课481分省排名146695体育专业分90.73两个都在体育生省排名400以内。报你校有希望吗,请登录我校招生网址zs.bsu.edu.cn，查看历年分数线。
提前批非体育类有单科要求吗,61***ao (河南),2016-06-28 11:31,提前批对非体育类有单科要求吗？对数学有单科要求吗？,请登录我校招生网址zs.bsu.edu.cn，查看我校招生章程。
