标题,来源,时间,问题,回答
山东理科生专科,wh***ck7 (山东),2017-06-25 16:11,请问一下贵校考专科大约多少分？,没有专科
山东文科,ma*** (山东),2017-06-25 15:38,您好，高考分数为580，位次在4350左右，填报贵校有录取的希望吗？谢谢,相对小
报考咨询,13***58 (江西),2017-06-25 15:26,您好，我是江西一理工类考生，分数619分，省排名1571名，可报考贵校的临床医学专业吗？,有希望
陕西理科,ou*** (陕西),2017-06-25 14:42,老师：您好！我是陕西理科考生，629分，位次2397。报考贵校希望大吗？是不是要服从调剂。谢谢,大。要服从
咨询,lj*** (甘肃),2017-06-25 13:43,理科588分，1749位次，可以报考贵校吗？希望大吗？,希望较大
报考,wd***omeng (山东),2017-06-25 13:34,山东理科651分，省排名2061，报考贵校有希望吗？,希望很大
咨询,18***69 (湖南),2017-06-25 12:06,老师，您好！湖南理科616分，全省排名3151，录取贵校希望大吗？,有希望
报考咨询,50***807161232 (重庆),2017-06-25 12:01,你好！我是重庆17级理科考生，今年高考成绩635，位次1617位。请问有希望报考贵校吗？谢谢！,问题不大
江西考生,li***g37 (江西),2017-06-25 11:54,江西考生599分，排3378有希望报吗？,希望相对小
预估线,ch***8 (湖北),2017-06-25 11:25,老师，您好！请问：今年贵校预估线是多少？,理科608以上，文科600以上
咨询,mt***993 (甘肃),2017-06-25 11:20,甘肃省理科588，1756名，没有加分项或专项，可以报华科吗？,有希望
河南考生,13***66 (河南),2017-06-25 11:12,河南考生成绩591分，位次9687，想上贵校的数学与应用数学，有希望吗?,希望相对小
湖北文科,co*** (湖北),2015-06-26 13:40,您好，我是一名湖北文科考生，高考576，超一本55分，省排900左右，录取希望大吗？另外，提档之后选择服从调剂，是否保证不退档？谢谢！,你好，录取希望很大。服从调剂，政审体检合格，不会退档。
报考,su*** (河北),2015-06-26 13:22,河北考生652分，2559-2672名，贵校有希望录取吗,你好，录取希望非常大，鼓励报考。平行志愿省份，专业志愿服从调剂，政审体检合格，我校见档不退。
今年报考问题,13***36 (山东),2015-06-26 12:53,老师好，我是山东临沂的一名理科考生，考了634分，参加了自主招生环境工程专业，降20分，您觉得报考有望吗,你好，算上20分降分，有一定希望。
陕西理科,yu***yueying (陕西),2015-06-26 12:35,您好！请问陕西理科627分可以报考贵校吗？,你好，627分把握很大，鼓励报考。平行志愿省份，专业志愿服从调剂，政审体检合格，我校见档不退。
安徽考生,ly*** (安徽),2015-06-26 12:16,我是安徽理科考生，分数656，省名2222，请问报考贵校光电能源动力信息工程等专业被录取的可能性有多大？以及报考其他专业的录取可能性有多大,你好，656分有一定的专业选择余地，具体可咨询我校安徽招生组老师。平行志愿省份，专业志愿服从调剂，政审体检合格，我校见档不退。
选专业,sh*** (江西),2015-06-26 12:03,老师您好，我是江西文科考生，分数577，全省排名657，能在贵校选择较好专业吗？,你好，577分数专业选择余地不会太大。平行志愿省份，专业志愿服从调剂，政审体检合格，我校见档不退。
志愿填报,zh***709 (河南),2015-06-26 11:58,老师你好：我是河南理科考生，考了615分，高出一本线86分有希望吗？,你好，报考希望不大。
入学,lc*** (江西),2015-06-26 11:43,老师好，我是江西理科考生，分数624录取贵校希望大吗？,你好，希望较大。平行志愿省份，专业志愿服从调剂，政审体检合格，我校见档不退。
云南考生,78*** (云南),2015-06-26 11:25,老师，您好！我是一名云南的考生，由于高考发挥失常，仅仅超出一本线17分，现在想报贵校的预科，咨询一下是否有被录取的可能？且可能性为多大？,你好，预科的录取情况可查询我校本科招生信息网，可查询历年录取情况做参考。
河南考生,15***52 (河南),2015-06-26 11:21,您好，我是河南的一名考生，请问在河南的预估分数线多少,你好，请联系我校河南招生组老师咨询。
招生咨询 河北,45*** (河北),2015-06-26 11:18,老师您好，我是一名河北考生，高考成绩为642分，位次为4112，我想问一下若报考贵校强项专业能被录取吗？,你好，报考我校热门专业希望不大。平行志愿省份，专业志愿服从调剂，政审体检合格，我校见档不退。
河南,15***52 (河南),2015-06-26 11:09,您好，我是河南的一名考生，请问613可以上贵校吗？谢谢,你好，613希望不大。
河南,15***52 (河南),2015-06-26 11:07,您好，请问贵校在河南的预录取分数是多少,你好，可咨询我校在河南的招生组，联系电话18986133662
云南考生,78*** (云南),2015-06-26 11:07,老师，您好！我是云南的一名考生，因为高考发挥失常，仅仅超过一本线17分，现在我想报贵校的预科，想咨询一下是否有被录取的可能？并且可能性大吗？谢谢,你好，预科的录取情况可查询我校本科招生信息网，可查询历年录取情况做参考。
河北考生理科,22*** (河北),2015-06-26 10:23,高考645.排名3700左右，通过国家专项计划能否进入贵校较好专业,你好，国家专项计划具体分数情况要根据考生报考情况决定。
自主招生和高水平艺术团都获得了降分资格，如何填报志愿？,lj*** (河南),2017-06-23 14:04,自主招生和高水平艺术团都获得了降分资格，如何填报志愿？是否只能报一个。,具体政策要看你所在省份的规定，高校没有特别要求。
5000位次可以进华科吗？,zx*** (浙江),2017-06-23 09:59,浙江省5000位次（物化生）可以进华科吗，希望老师根据这个位次推荐几个专业，谢谢,有希望，请与我校浙江招生组联系。
关于四川少数民族预科,li***111 (四川),2017-06-23 09:54,老师您好，请问贵校今年招收少数民族预科班吗？我是少数民族（理工科），而且我的户籍在少数民族集聚地，我是在户籍所在地参加高考，请问我能否报考贵校的少数民族预科班？还有你们预科升本科专业是自我选择吗？以及今年预科四川招生计划数，谢谢老师,具体报考资格咨询贵省招办。预科计划情况以贵省招办公布为准。
预防医学,ja*** (浙江),2017-06-23 09:24,预防医学这个专业就业需求量大不大？防疫站，海关，医院就业大概需要什么层次的研究生？保研率大概多少？谢谢,预防就业不成问题！每年的保研率20-25%，保研加考研近几年都是50-60%。防疫站海关医院本、硕、博进去的都有！
新疆考生,xt*** (新疆),2017-06-22 16:31,您好，我是新疆双语考生，想报贵校临床医学专业，今年估了500，能报上本校吗？能否进5+3计划？,请参考我校往年录取情况报考。5+3计划是指什么？
华中科大的专业录取分数为什么没有公布？,18***07 (山西),2017-06-22 16:11,尊敬的老师：您好！为什么我在华中科大的本科生招生网上差不到往年在山西省的专业录取分数，仅仅能查到建档线？,可与我校山西招生组取得联系，具体联系方式登录华中科技大学本科招生信息网查询。
推荐指数怎么评,15***46 (陕西),2017-06-22 15:59,请问推荐指数是怎么评算的，为啥和推荐人数多的差了好多？,推荐指数非高校设定，请咨询平台。
国家专项和专业调剂,13***92 (陕西),2017-06-22 12:03,单设本科A段（国家专项计划）今年陕西省改为平行自愿，录取原则是否按照贵校的招生章程执行？预估631分（理科）能通过国家专项计划报考贵校吗？专业调剂是在国家专项招生计划中调剂？还是在陕西省所有一批投放专业中调剂？特别想就读贵校的工科专业，如果所报专业都是理工类，不想上临床医学和药学专业，专业调剂时是否会被调剂到临床医学和药学专业呢？谢谢！,国家专项计划录取原则按照我校招生章程执行。具体分数可登陆我校本科招生信息网查阅往年情况。专业调剂在贵省国家专项招生计划中调剂。
宿舍条件,15***81 (河南),2017-06-22 11:04,请问贵校学生宿舍有空调吗？,您好，学生宿舍都有空调。
关于专业,wy*** (湖南),2016-06-23 10:00,尊敬的老师，您好。贵校没有智能科学与技术专业，我喜欢你们学校，想报类似的专业，请问哪个专业比较接近？这个专业适合女生吗？,可以考虑电信、自动化、材料、软件工程、计算机科学与技术等专业，专业并没有明显的性别偏向。
级差,76*** (湖南),2016-06-22 15:37,请问贵校是否设置专业级差？若不设置，第一专业与第二专业是否没有差别？,我校不设置专业级差
机械工程,76*** (湖南),2016-06-22 15:36,贵校的机械工程全国排名靠前，但贵校在湘的招生计划中没有“机械工程”这一专业，是为什么呢？,我校有机械科学与工程学院，下设有机械设计制造及其自动化专业、工业工程专业、产品设计专业及测控技术与仪器专业（精密仪器方向），2016年都有对湖南省的招生计划。
云南少数民族文史类考生,a9***5 (云南),2016-06-22 12:22,老师您好，我是云南文史类考生。①请问贵校今年在云南有少数民族预科班的计划吗？大概多少分能进，有什么其他要求能具体谈一谈吗？②请问文史类考生可报考贵校的风景园林专业吗？谢谢！,我校今年有在云南的少数民族预科班计划，详情可见华中科技大学本科招生信息网。我校风景园林专业文理兼收。
关于报考外语专业的问题,gg*** (湖北),2016-06-22 12:12,老师您好！我高考外语考的是英语，但想报考德语或法语专业，可以吗？报考是否需要加试相关专业呢？谢谢！,我校外国语学院各专业招收本专业语种或英语语种考生，以英语作为高考应试语种的，报考时不需要加试相关专业。
关于加分,18***61 (重庆),2016-06-22 11:10,老师您好！请问有少数民族加分的考生在专业录取时是看裸分还是加分后的分数？谢谢老师,分专业录取时以考生实际高考成绩即裸分为准
高校专项计划,gy***21 (贵州),2016-06-22 10:23,您好，请问高校专项计划是怎么录取？填报志愿上好像没有高校专项计划这栏。,[同学，您好：所有入选我校高校专项计划的学生，须按生源地省级招办（考试院）的统一安排和我校要求填报农村学生单独招生志愿。所有入选考生，高考成绩达到本科第一批录取控制线，学校即可根据所在省份安排的招生计划按照高考成绩（含政策性加分）由高分到低分录取，并按照高考原始成绩（不含政策性加分）安排专业。
尊敬的华科大老师好,da***g13 (辽宁),2016-06-22 10:13,辽宁的理科考生估分610分能否去上贵校,同学，您好：我们建议您关注我校本科招生信息网公布的各地区招生组的行程安排，到时您可与老师面对面咨询，也可以电话咨询辽宁组招生宣传老师，他们会综合近几年的成绩和位次给你提供合理的建议！
风景园林,ye*** (山西),2016-06-22 09:39,老师，您好。我是山西考生，想报考贵校风景园林，入学时考美术吗?如果考，考哪些内容？如果分数不够风景园林，能从其他专业转入吗？具体有什么规定？提档后，服从调剂，是否提档不退档？,[同学，您好：我校风景园林专业新生入学后不用加考美术，但希望报考此类专业的学生有一定的美术基础，有一定的兴趣爱好，进校后便于组织教学。新生入学后可以在大一上学期期末经教务处组织考核、院（系）同意，可在全校范围内转专业，具体是否能转入风景园林专业需参照每年教务处发布的本科生转专业信息一览表。我校在山西省，考生以平行志愿第一顺位填报我校，体检政审合格且服从专业调剂，见档不退。
招生宣传,fe***n (黑龙江),2016-06-22 09:23,您好：我是黑龙江哈尔滨的考生，想咨询下，今年贵校有现场咨询活动吗？请告知下时间及地点。谢谢,我校在各省招生宣传活动及招生组联系方式可见华中科技大学本科招生信息网
优势学科,sd*** (山东),2016-06-14 16:20,请问我们学校的优势学科有哪些？是否可以修读第二学位？,我校机械工程、光学工程、公共卫生和预防医学、电气工程和生物医学工程等学科的学科排名居于全国前列，其他十三个学科领域进入ESI全球排名前1%。学生可在入校后的第三学期里利用“七校联合办学资源”，在武汉市七所教育部直属高校中自由申请辅修双学位。
问题,pm*** (山西),2016-06-14 16:18,老师你好！我想咨询一下，今年在广东省实行平行志愿，如果服从专业分配，且体检合格，投档后，是否可以保证录取不退档？谢谢！【】考生档案投档到我校，凡专业服从调剂，政审体检合格，我们可承诺见档不退。是想问一下，你们学校只要进档就不退吗，又不是百分之百提档的，怎么做到？,平行志愿省份我校投档比例略大于1:1，根据教育部规定我校将学校总计划的1%作为预留计划，用于调节各省统考上线考生生源不平衡问题，可详见我校本科生招生章程。
学校录取的考生必须填报有我校志愿。学校优先录取第一志愿考生，,pm*** (山西),2016-06-14 16:06,学校录取的考生必须填报有我校志愿。学校优先录取第一志愿考生，在第一志愿生源不足的情况下，学校接收非第一志愿（包括征集志愿）报考考生，若生源仍不足，剩余计划调至生源充足的省份。想问一下，比如我考600分，第一志愿报考本校，有620分也保本校，但不是第一志愿，优先录我，是这样吗？第一志愿是指五个平行志愿，还是平行志愿的第一个？,我校根据“分数优先”的原则进行录取工作。平行志愿的所有志愿都算第一志愿，只有先后顺序，没有优先级
老师好,18***09 (新疆),2016-06-14 15:54,在你校学习一段时间后如果想换专业是否可以？有什么要求？,第一学期末，经教务处组织考核、院系同意，可在全校范围内转专业；第三学期学生可利用“七校联合办学”资源，在武汉市内七所教育部直属高校中自由申请辅修双学位；第四学期末可在学科大类内转专业。具体转专业的要求详见当年教务处安排。
专业级差,wl***i (北京),2016-06-14 15:48,文科考生专业录取时，是否有专业级差？,没有
老师你好,18***09 (新疆),2016-06-14 15:31,新疆考生，如果报了理科非师范专业，选择同意调剂，会不会被调剂到（免费或不免费的）师范类专业。,我校没有师范专业
转专业,dr*** (安徽),2016-06-14 15:24,请问贵校转专业需要什么条件有什么限制,每年情况有所不同，详见当年教务处的具体通知。
级差,dr*** (安徽),2016-06-14 15:22,老师您好请问贵校报考专业是否有级差,我校没有专业极差
贵州预科计划,el*** (贵州),2016-06-14 12:54,你好，请问贵校今年在贵州有少数民族预科计划吗？有哪些大类？录取线可能会是多少？,我校今年有在贵州的少数民族预科计划，大类有能源与动力工程、土木工程、水利水电工程和药学。详情请见华中科技大学本科招生信息网上的招生计划公示。
关于录取调剂的问题。,xb*** (黑龙江),2016-06-14 12:22,您好，我是黑龙江考生，贵校服从调剂是否退档？调剂时是否会调到在本省无招生计划的专业？谢谢！,被我校提档后，若考生政审和体检合格，服从专业调剂，我校原则上可以保证见档不退。
国家贫困专项计划,88*** (河北),2016-06-14 09:13,老师您好，请问，贵校2016年在河北省招生国家贫困专项计划有多少个，有计算机科学与技术专业吗？,贫困专项计划属于国家专项计划，请向河北省招生办咨询有关情况。
少数民族预科,el*** (贵州),2016-06-13 14:35,老师，你好！请问穿青人可以报考贵校的少数民族预科班吗？大概能降多少分录取？,资格问题请咨询省招办。根据规定，少数民族预科班考生录取分数线不得低于我校当地的录取调档线下80分且不低于考生所在省（区、市）本科一批录取控制线。实际上由于我校在各省预科招生计划较少，生源情况良好，录取分数一般不可能降至80分。
平行志愿如何录取,df*** (河南),2016-06-13 14:21,老师您好，看到贵校招生章程第十七条注明：学校优先录取第一志愿考生，请问对于实行平行志愿的如何录取。谢谢！,平行志愿是指同一志愿序号中的多个并列志愿。如第一批本科的第一志愿为3个平行院校志愿，那么这3个院校志愿并列，均为第一志愿。
自主招生,qi*** (山东),2016-06-13 11:26,请问今年的自主招生面试结果什么时候会公布？通过自主招生进入贵校能否转专业？,我校自主招生入围资格名单将于6月22日前在华中科技大学本科招生信息网公示，并报教育部及考生所在省级招办备案。转专业具体要求要根据我校教入学后务处政策。
河南省理科考生,wa***an001 (河南),2016-06-13 11:11,尊敬的老师，您好：贵校今年在河南省的理科专项计划招多少人？估计高于一本线多少分能进去?,[我校将根据各省份入围资格学生人数，确定具体的分省分专业招生来源计划，并通过学校本科招生信息网公布。所有入选考生，高考成绩达到第一批院校录取控制线，学校即可根据所在省份安排的招生计划按照高考成绩（含政策性加分）由高分到低分录取，并按照高考原始成绩（不含政策性加分）安排专业，高校专项在特殊批次录取，不会影响普通一批的录取。
老师好,xx*** (广西),2016-06-13 10:39,我是广西理科考生，我想问一下贵校口腔科如何，要大概多少名才有可能进入这个专业,1.专业介绍请登录我校本科招生信息网查询或咨询我校相关学院。2.高考知分后，可以联系我校广西招生组老师具体咨询，具体联系方式会在我校本科招生信息网上公布。
招生计划,fe***n (黑龙江),2016-06-13 10:20,您好：请问贵校今年在黑龙江的招生计划是否有大的变动。,今年的招生计划稍后会在我校本科招生信息网上公布，请及时关注
投档,15***68 (湖北),2016-06-13 09:24,湖北考生在多少位次可投档贵校？,湖北省使用平行志愿填报方式，请参考近三年最低录取线所对应的位置值。知分后，我校会派招生宣传老师赴各地重点中学进行宣传，具体联系方式可关注本科招生信息网。
专业分数,je*** (湖北),2016-06-13 09:17,贵校能提供历年各专业的录取分数线吗？在贵校官网上并未找到。谢谢！,考生可在高考成绩出来后电话咨询招生办或咨询各地招生组的老师，具体联系方式可关注我校本科招生信息网。
关于转专业和辅修问题,wl***i (北京),2016-06-12 16:14,1在北京文科招生的新闻学是大类招生吗？包括广告学或传播学吗？2转专业好转吗？3能辅修华中师范的戏曲影视文学专业吗？,[1.不是，新闻学是新闻学院下一个专业，今年在北京只招收新闻学这一个专业，不包括广告学与传播学。2.我校为在校生提供两次转专业的机会，分别为大一时全校范围内转专业和大二的学科大类内转专业转专业，具体政策要看当年教务处以及转入转出学院的具体要求。3.这要看此专业是否包含在当年双学位辅修专业范围内，达到要求一般都可以。
高校专项计划,70*** (河北),2016-06-12 16:11,尊敬的老师，咱们学校在河北的理科专项计划招多少人？估计高于一本线多少分能进去?,[我校将根据各省份入围资格学生人数，确定具体的分省分专业招生来源计划，并通过学校本科招生信息网公布。所有入选考生，高考成绩达到第一批院校录取控制线，学校即可根据所在省份安排的招生计划按照高考成绩（含政策性加分）由高分到低分录取，并按照高考原始成绩（不含政策性加分）安排专业，高校专项在特殊批次录取，不会影响普通一批的录取。
