标题,来源,时间,问题,回答
专科护理专业录取主要看什么成绩,yi***p (北京),2014-06-27 10:06,北京的考生，想报考贵校护理专科，想咨询一下录取分数大概是多少?是看高考总成绩，还是单科成绩，还是其他.谢谢,高会统招
咨询,pa*** (北京),2014-06-26 10:43,我是2014界考生，三科总分287，加上理综479，今年报考贵校的护理专科有希望吗？,希望不大
河南理科,95*** (河南),2014-06-26 10:37,老师，您好!2014年考分620，高出一本线73分，报考贵校录取希望大吗？谢谢,没有计划
山西省,yy***3 (山西),2014-06-26 09:34,贵校在山西省招生吗？,没有计划
专业及录取,so*** (浙江),2014-06-26 09:24,老师您好！！我是浙江理科考生，我想请问贵校招生计划里是对浙江只招收护理专业吗？没有临床医学吗？还有我不是很清楚为什么贵校全国排名31但是投档名次并不是很高是因为专业只有护理的原因吗？大概比重点线高多少可以录取呢？谢谢老师解答！,临床纳入清华招生
问问,pa*** (北京),2014-06-25 16:19,请问贵校今年收专科的学生吗？需要多少分？,三门300分以上
河南,64*** (河南),2014-06-25 16:14,您好，老师。我是来自河南的文科考生，一本线536，我的成绩为560，高一本24，排名4447，想报贵校的提前批，想询问一下，是否有希望？,没有计划
能报贵校吗,xi***g (山西),2014-06-25 15:35,我是山西考生的家长，我孩子今年考了630分，山西省排名1249名，山西一本线为534分，请问能报你校吗？,没有计划
录取,qu*** (辽宁),2014-05-10 12:26,老师，我是复读生，请问若报医学院有何限制？如，本、硕、博连读。,辽宁没有招生计划
天津理科生,hh*** (天津),2014-05-10 11:17,请问：去年贵校在天津实际招收了多少名理科生？天津理科生上贵校临床医学专业，去年录取的平均分、最低分各多少？谢谢,临床医学（八年制）的招生纳入清华大学，考生应填报清华大学临床医学（八年制）专业。去年在天津招收5人，平均分696，最低分684
招生计划,74*** (四川),2014-05-10 10:18,请问贵校今年在四川计划招多少学生？招几个专业？我女儿模拟高一本92分，理科，有希望报考贵校吗？,今年在四川招生5名，为临床医学（八年制）专业。临床医学（八年制）的招生纳入清华大学，考生应填报清华大学临床医学（八年制）专业。
贵校在山东有文科招收计划吗,sh*** (山东),2014-05-10 09:58,是仅招收北京生源？,没有
湖北理科,li***oxf (湖北),2014-05-09 15:10,你好！请提供下2013年贵校在湖北招理科生的专业分数线！谢谢！,临床医学（八年制）的招生纳入清华大学，考生应填报清华大学临床医学（八年制）专业。湖北最低673
体育特长,yh*** (天津),2014-05-09 13:19,你好！我是天津一中的高三学生，就读于理科实验班，我自幼进行乒乓球运动，多次夺得天津赛区第一名，是二级运动员；如果包括贵校，不知道这个特长有没有帮助？如果有，通过什么方式？是否需要提前报送一些资料？,没有招收体育特长生的自主通道。
临床医学,wh***28770 (新疆),2014-05-09 13:09,你好，在新疆的临床医学是多少分,在新疆没有计划
复读生,rr*** (云南),2014-05-09 12:38,复读生可以报考临床八年吗？,可以的，欢迎报考
天津理科生,hh*** (天津),2014-05-09 11:17,请问：天津理科生上贵校临床医学专业，高考成绩需要在天津市排前多少名？,临床医学（八年制）的招生纳入清华大学，考生应填报清华大学临床医学（八年制）专业。
内蒙古网上动态排名,ca*** (内蒙古),2014-05-09 10:29,老师您好，我是内蒙古考生。1.如果贵校某专业招收10人，我网报关网时专业动态排名11名，是否有可能被贵校录取。2.贵校对内蒙古考生是专业清还是分数请？,在内蒙古没有招生计划
湖北理科,li***oxf (湖北),2014-05-09 10:12,你好！请问贵校今年在湖北招理科生的分数线是多少？在本省排多少名才有机会报该校，在湖北的招生人数是多少？谢谢！,临床医学（八年制）专业在湖北招生。临床医学（八年制）的招生纳入清华大学，考生应填报清华大学临床医学（八年制）专业。今年在湖北的招生计划2名，去年最低分673
高考,wu*** (北京),2014-05-08 14:03,我是西城区理科考生，一模总分555，请问今年报考贵校能否录取？,是问护理专业么？高出一本线20-30分会比较稳妥，但每年的情况没法准确预估，只能作为参考
护理学咨询,yu***n1997 (北京),2014-05-08 13:24,老师您好，我校护理学二志愿有机会录取吗？必须抱在一志愿A和B吗？,对，必须是一志愿A或者B
咨询,yu*** (甘肃),2014-05-08 10:46,学校在甘肃有招生计划吗、,没有计划
贵校2014年在天津还招二本的专业吗？,ar*** (天津),2014-05-08 09:03,我看往年贵校在天津，曾招过护理二本的专业。2014年还招吗？,就没有在天津招过二本专业啊
身高,10*** (浙江),2014-06-25 15:23,贵校对身高有没有要求？？,没有身高
浙江理科生,11***5566 (浙江),2014-06-25 15:04,今年618分，高重点21分，是否有希望上？临床是否有希望,临床纳入清华
四川招生,78*** (四川),2014-06-25 14:36,请问你们今年在四川招生要求是怎样的？我是四川应届毕业生，文科，428能读你们的护理专业吗？,文科没有计划
报考咨询,lq***a (山东),2014-06-25 11:42,请问贵校在山东有招生计划吗？省排名什么位次有希望进入贵校？,临床纳入清华
吉林考生,er*** (北京),2014-06-24 16:13,我高考打了670可以进去八年临床吗谢谢请问在清华大学学习几年再去协和医学院,清华两年半，协和五年半
江苏考生,xi***4 (江苏),2014-06-24 11:55,老师您好！我想考贵校的临床医学和护理学，一般高考成绩多少才能上，谢谢！,临床过清华提档线，护理过一本线
？,lo*** (江苏),2014-06-23 13:19,老师，你好，我是江苏应届考生，预估比本一线高10分左右，2b，有希望报考你们学校吗？谢谢,可以报考护理专业
云南理科考生,gs*** (云南),2014-06-13 10:12,老师好。请问若想报考贵校，是否成绩应达到清华的录取线？,是的
河南理科,xi***9 (河南),2014-06-13 09:35,老师你好，贵校在河南有专科计划吗？收费标准？,没有计划
贵校在河北招二本考生吗?,xi*** (河北),2014-06-12 09:20,请问贵校在河北招二本考生吗?一本还是如13年一样只有护理专业吗?,在河北没有二本。一本协和招生的只有护理，临床纳入清华招生。
贵校招生时对英语口语有何要求,be***092 (山东),2014-06-10 16:16,老师您好：贵校在录取新生时对英语口语成绩有何要求？谢谢,对英语口语没有要求
在甘招生,22*** (甘肃),2014-06-10 12:48,贵校今年在甘肃有临床医学招生吗？各专业招生情况如何？,在甘肃没有招生计划
甘肃理科,ji***ing640 (甘肃),2014-06-10 10:16,贵校在甘肃省招生吗？,在甘肃没有招生计划
浙江理科考生,hu*** (浙江),2014-05-10 16:29,老师，您好！我是浙江理科考生不知报考贵校哪些专业才适合去国外继续深造，或是读研？今年预计高出一本线多少分可以报考贵校？2014年在浙江各专业的招生人数？,临床医学（八年制）专业有出国短期交流的机会。该专业是纳入清华大学招生的，考生应填报清华大学的临床医学八年制专业。2014年在浙江招生8人
请问:,wy*** (河南),2014-05-10 15:20,贵校今年在河南有临床医学招生吗？大概全省排名多少名可以录取？,今年在河南没有招生计划
招生计划,de*** (浙江),2013-06-18 16:21,请问贵校今年在浙江计划招多少学生？还是只招护理专业吗？,在浙江临床医学专业计划招生8个，护理专业计划招生15个。
关于临床医学专业的录取问题,lc*** (湖南),2013-06-18 09:57,老师您好，请问：1、临床医学五年制与八年制的录取分数是否不同？若不同，一般相差多少？2、临床医学五年制入学后是否有转八年制的机会？转的条件是什么？3、医学部的录取分数是否低于清华其他专业？大概低多少分？,抱歉，我们学校即北京协和医学院只有临床医学八年制专业，您说的五年制应该是清华大学的专业。
今年贵校在天津有计划吗,pb***188 (天津),2013-06-17 13:37,我是天津考生，今年贵校在天津有计划吗,什么专业呢？
加分 专业,su*** (广东),2013-06-17 12:05,我是广东的考生，请问获得了竞赛加分，在进行专业的录取时是以加分后的分数进行排名，还是以裸分选择专业？谢谢！,你报考什么专业呢？
报考医学对视力的要求,sh***3 (山西),2013-06-14 16:27,如果视力矫正到4·8度数大于800，报考医学专业会有影响吗？具体在哪些课程上有影响？谢谢。,任何一眼矫正到4.8镜片度数大于800度者不宜就读医学类专业，另外斜视、色盲、色弱者不予录取。
求学,a1***371 (浙江),2013-06-14 10:57,我系浙江金华2013理科女生估分630能否就读,什么专业？
出分后的志愿咨询,kz*** (四川),2013-06-13 16:11,请问在23号出分后，贵校是否有老师在四川，以方便考生志愿填报和咨询，以消除志愿填报风险.谢谢.,在四川只有临床医学专业的招录，临床医学专业是我校会同清华大学共同招录，以前没有到各个地方咨询的历史，今年也没有，至于清华，不大清楚。
今年协和在四川的录取线,kz*** (四川),2013-06-13 15:57,今年协和单独代码招生，在四川的录取线会不会比清华录取线低一点.向往协和很久了，但可能自己的高考成绩在清华录取线下10分以内.,看投档情况吧，清华的提档线包括加分的，往年偶尔有招不满的情况。
四川,li*** (四川),2013-06-09 11:35,请问有中医学吗，去年在四川招多少文科生，分数是多少,抱歉，没有这个专业。
分数线,91*** (江苏),2013-06-07 10:26,我看了这个网站上的http://gaokao.chsi.com.cn/sch/viewHireInfo--infoId-1247501，categoryId-43008，schId-21.dhtml分数线，江苏2012年录取是455分，这怎么可能，江苏地区满分是480分，本一线是341，这是怎么回事呢,不清楚你说的本一线是哪里的分数，北京协和医学院跟清华大学合作招生，分数线跟清华是一样的，请多关注我校网站。
查询,91*** (江苏),2013-06-07 10:20,北京协和医学院近3年的江苏录取分数线，无奈网站上提供的数据好像都不靠谱，我是一名高三学生家长，恳望的到，谢谢,不清楚您在哪里看到的分数线，如果想清楚的了解我校分数，请登录北京协和医学院招生网站。
临床医学,xz*** (山东),2013-06-07 09:19,我是山东考生家长，非常向往协和医学院。请问清华大学医学实验班和协和医学临床八年在专业设置方面、入学后学习方面有何区别？录取分数也有区别吗，是不是临床8年分数会低一些。谢谢！,清华的实验班跟我们协和的临床医学是两回事。分数线是相当的，没有高低之分，我们的临床医学，是先在清华上两年半，然后回到协和，学习基础和临床医学。毕业后是医学博士，发两个学校的毕业证书。
咨询,86*** (北京),2013-05-09 13:25,我是山西考生，请问贵校的临床专业在山西的最低分数线是多少，我模考一般600左右，贵校那个专业适合我???,抱歉，临床医学在山西没有招生计划。
咨询,wt*** (北京),2013-05-09 13:02,贵校护理学招文科上吗？是否要英语口试生，我今年口试5分能报本校护理专业吗？,护理分为本科和专科，都不需要口试。
贵校在四川有提前批次录取的专业吗？,li***871 (四川),2013-05-08 10:44,小孩估计高考650分，一本线520分，能上贵校吗？,我校临床医学和护理都是本一批。
专业,03*** (广东),2013-06-28 15:58,您好，我是广东省理科生，请问贵校今年在广东省只招临床学的吗？,对，临床在清华
我是北京理科考生，681分能上北医吗？,xb*** (北京),2013-06-28 13:54,老师好，我是北京理科考生，681分能上北医吗？,请咨询北医
专科,yh*** (北京),2013-06-28 12:24,老师您好，我是北京文科考生，高考三科总分269分，请问报考贵校的专科，录取几率大吗。。？适合报考吗？谢谢,几率不大
咨询,li*** (山东),2013-06-27 16:44,老师您好，打扰了，我是山东理科生，将来想出国发展，高考成绩低于一本线19分，想请教您，上中外合办将来在国外考研好呢，还是上比较好的二本再考国外研究生？（先不考虑经济因素）在国内上二本考国外研究生困难吗？感谢您在百忙之中给予建议，学生不尽感激！谢谢,你指的国外是哪个国家？研究生考哪个方向？
有关录取分数,zh*** (江苏),2013-06-27 13:39,你好：今年贵校在江苏理科收护理专业，本一线上多少分可以填报？以往年度录取是高出本一线分别是多少分？谢谢！,比本一线高10——20分
关于专业,dh*** (四川),2013-06-27 13:23,如果我要报考协和的临床八年制，应该填报清华的那个专业,临床医学八年制
能被录取吗？,dx***89 (河北),2013-06-27 12:40,老师好，我是河北理科生585。线上47分，想报中医学，希望大吗？投档按多大比例啊？会不会被退档啊？,我校没有中医
我的分数能否报考,kr***rson1995 (广东),2013-06-27 11:14,我是广东理科生，674分，排在233名，能否报考贵校的临床医学专业?,临床纳入清华招生，请咨询清华大学
招生,sx*** (山西),2013-06-27 09:42,请问在山西招生吗,没有计划
咨询,mi***ings (江苏),2013-06-27 09:27,江苏考生349，俩个B+，报考贵校有希望吗？,有希望
请问：贵校的招生代码,13***59 (四川),2013-06-26 16:41,贵校的招生代码,在四川没有计划
您好！我是河南理科考生，高考成绩554分，高出一本分数线49,lw*** (河南),2013-06-26 14:11,您好！我是河南理科考生，高考成绩554分，高出一本分数线49分，能被贵校录取？,河南没有计划
贵州理科考生,wm*** (贵州),2013-06-26 12:42,你好，我是贵州理科考生，考分550，高出一本线101，能不能被贵校录取？谢谢,贵州没有计划
咨询,gm*** (山东),2013-06-26 12:08,山东考生614分能否报贵校？,山东没有计划
专业,38*** (河北),2013-06-26 11:37,专科的专业有哪些？,护理，只招北京
山东考生 排名一万七,13***46 (山东),2018-06-25 12:36,能报临床医学嘛,不能
河南627分能否被贵校录取,13***97 (河南),2018-06-25 11:33,理工科，627分河南考生，能否被贵校录取,河南无计划
山东理科614,15***34 (山东),2018-06-25 11:07,排名1万3报考贵校有希望吗？,可以报考护理专业
老师您好，今年护理专业的录取分数线大既是多少,15***81 (北京),2018-06-24 13:48,今年护理专业的录取分数线是多少,去年北京最低分554可以参考
录取咨询,13***22 (安徽),2018-06-24 11:07,老师好，我是今年一名安徽理科考生，今年考了555，超一本50分，全省排名34878，如果我选择专业服从调剂，有希望被贵校录取么？如果不填专业服从调剂，那么有希望被哪些专业录取？谢谢老师。,我校只有护理专业在安徽招生，所以不存在调剂问题
如何报考,18***19 (安徽),2018-06-24 10:14,今年针对安徽考生开设的专业？,护理和临床，临床纳入清华大学招生
总分561分，能报贵校吗？或什么专业？,18***56 (北京),2018-06-23 16:57,语文：111；数学：118，外语：120，理综：212，总分561分,去年最低554供参考
专科,18***53 (北京),2018-06-23 15:46,今年在北京招文科生么,没有专科，不招文科
山东理科,18***59 (山东),2018-06-23 13:37,2018招生专业是否还是只有护理专业，有临床专业吗,临床纳入清华招生
老师辛苦了,13***72 (山东),2018-06-23 13:01,山东理科考生580分，报考贵校‘‘临床医学’’有多大几率被录取。真的非常想学医。,我校的临床医学专业是纳入清华招生的，去年最低分688
请问贵校今年北京录取市排名最低约多少？,18***21 (北京),2018-06-23 11:49,请问贵校今年北京录取市排名最低约多少？,去年最低分554，供参考
北京考生，专科提前批,ma***21 (北京),2016-06-28 16:15,专科提前批护理什么时候报名？语数英299可以报吗？跟专科普通批有冲突吗？,7月11日8:00至7月12日24:00，请登录我校的专科招生报名网http://zkzs.pumc.edu.cn/care填写报名表。都可以报名的没有冲突
广东考生,ru***o (广东),2016-06-27 15:33,老师，您好，我一直很仰慕贵校，可是今年的高考成绩只有595（广东一本508），排名7845，可以报考贵校吗？如果想以后上贵校的研究生，我应该报考哪个医科大学（您们觉得哪些大学的临床专业本科比较好）？,我们只有临床在广东有招生，纳入清华的，您的分数上不了。研究生是全国统一性考试，哪个医科大学都能考
河南考生 572 理科 一本线523,13***13 (河南),2016-06-27 09:11,贵校在河南招生吗？这个分数有希望进入贵校并选择临床医学专业吗？贵校的临床医学专业参与国家专项计划吗？国家专项计划一般能降多少分？谢谢老师回答！,临床医学纳入清华招生，您的分数不够
内蒙古招生,ba***689 (内蒙古),2016-06-26 10:42,老师您好，请问贵校2016年在内蒙古有招生计划吗，若有，有哪些专业呢？谢谢！,没有计划
转专业问题,cu***n (北京),2013-05-09 14:57,1.若报清华其他专业，入学后是否可以通过二招转到临床医学专业，需要哪些条件？机会大吗？2.协和临床（8年）医学与北大医学部临床医学对比有何区别？,[1.可以。二招名额20个，按高考成绩排名，进行面试选拔。2.协和医学院“高进、优教、严出”的精英培养模式，不仅造就了张孝骞、林巧稚、黄家驷、吴阶平、聂毓婵等中国医学界的泰斗，还为我国医学事业培养了一大批享誉国内外的著名临床医学家、医学科学家、医学教育家、护理学家和医政管理家，在国内外享有很高的声誉。
山东理科,13***97 (山东),2018-06-28 15:17,请问598位次21514报考贵校临床医学有希望吗？若压线进校会被退档吗？,可以报考护理专业。100%提档不退档
山东一本今年招生吗？,15***29@163.com (山东),2018-06-28 15:04,老师你好，山东理工类一本517分，我的成绩585分，有希望吗？在山东有招生计划吗？什么专业？,可以报考护理专业，有希望
报考咨询,15***59 (山东),2018-06-28 10:57,您好，我是山东一理科考生高考成绩为615分，位次为12780，我想询问有希望报考吗？同时，毕业证书上有没有清华大学医学部的体现？,您可以报考我校护理专业，去年最低分578。护理专业的毕业证书上没有清华大学的章
江苏考生，护理学男生可以报考吗,15***80 (江苏),2018-06-27 16:29,江苏考生，成绩364分，选修B+，A.理科位次是19212.请问男生可以学护理学吗？我的成绩录取的可能性多大？,可以报考护理专业，有希望录取
北京协和医学院护理专业毕业证相关问题！,13***15 (四川),2018-06-27 15:11,请问北京协和医学院护理专业，毕业时毕业证上面的章是盖哪里的？,盖北京协和医学院的章
江苏一本线超6分能投档护理学专业吗？,18***68 (江苏),2018-06-27 14:26,请问江苏理科考生，2018年成绩342（超一本线6分），请问能填报贵院校的护理学吗？A+是否有加分？,江苏省去年最低分331可以参考。A+没有加分
录取,18***48 (湖北),2018-06-27 10:49,湖北考生，理科557，省排名29715能不能被贵校护理专业录取？,有希望
山东招生,15***61 (山东),2018-06-26 16:52,请问贵校今年在山东有招生计划吗？,有，护理17名
山东考生,18***84 (山东),2018-06-26 14:41,590，26124位次，理科，有冲一冲的机会吗？,有希望
山东理科考生596分，想报考贵校，有希望吗？,13***88 (山东),2018-06-26 13:44,您好，我是山东理科考生596分，想报考贵校，有希望吗？,有希望
贵校在山东有专科计划吗,zx***sohu.com (山东),2018-06-26 10:19,山东理，多少分可报,没有
江苏理科362 双选AB+，位次约一万九千名左右,su***@163.com (江苏),2018-06-26 09:49,请问可以报考贵校吗？,可以报考护理专业
湖北招生吗,18***36 (湖北),2018-06-25 16:19,请问今天有在湖北招生吗，好象没有看到招生计划,护理专业15名
招生,13***54 (山东),2018-06-25 15:23,请问贵校在山东有招生吗？如果有，我的成绩是617位次12237，报考贵校有希望吗？,可以报考我校的护理专业
护理专业,13***18 (北京),2018-06-25 12:39,北京市理工科543分，北京市排名15581，报考本校护理专业，是否有可能被录取？,去年最低分554可以参考
北京理工,hw*** (北京),2016-06-25 09:02,你好，想问下，北京考生604分，北京市排名7912，今年报考贵校是否有希望，如果被提档，是否提档不退档呢？,有希望。提档不退档
北京理工类,hw*** (北京),2016-06-24 09:11,您好，想问下，我是北京考生，高考分是604分，排名7912名，贵样去年的位次是多少，今年是否有可能报考这所大学呢,可以报考我校的护理专业
北京理工类考生,hw*** (北京),2016-06-24 09:02,您好，想问下，我是北京考生，高考分是604分，排名7912名，贵样去年的位次是多少，今年是否有可能报考这所大学呢,可以报考我校护理专业
专科,dj***08 (北京),2016-06-23 14:39,贵校专科护理专业录取需要面试么？日期大约什么时候？对专科录取学生成绩有什么要求？,[1、护理专科录取批次：专科提前批。录取方式：总成绩为百分制，其中高考成绩（含加分）占60%，面试成绩占40%。按照总成绩从高到低排序进行录取。2、面试报名时间：7月11日8:00至7月12日24:00，请登录我校的专科招生报名网http://zkzs.pumc.edu.cn/care填写报名表。3、面试初筛标准：将报名考生的高考成绩进行排序，按照1:2的比例，将文科排名前30的考生，理科排名前90的考生纳入面试。会考成绩要求物理、化学等级不低于B。7月13日下午，考生可登陆专科招生报名网查看是否进入面试。请考生在报名网上准确填写手机号码，学校也会通过短信平台发短信通知进入面试的考生具体安排。请参加面试的考生下载准考证。4、面试时间：7月14日。报名材料：会考成绩、高考成绩、身份证或户口本、获奖证书、准考证。请携带以上材料交工作人员查验。
关于据理专业报考,lm*** (北京),2016-06-23 13:42,老师好，我是今年应届考生，理工600，想报贵校护理专业.有把握吗,可以报考，有希望
浙江一本今年招生吗,bb***aa (浙江),2016-06-23 11:29,老师：请问2016年在浙江有什么专业参与招生，各个专业计划数大概多少？？？626分有希望吗,可以报考我校护理专业
2016年协和在河北是否有招生,ya*** (河北),2016-06-23 10:53,招生计划是多少个,没有
招生,ya*** (河北),2016-06-23 09:12,您好，2016年北京协和医学院在河北有招生吗,没有
天津理科生,20***ow (天津),2016-06-14 14:41,请问贵校今年在天津理科生一本B招生大概多少排名（天津排名），谢谢。,今年一本B没有计划
贵校2016年在广西的招生吗？,tw*** (广西),2016-06-13 11:42,2015年在广西招收多少人？招录的人最高分多少？最低分多少,没有计划
请问贵校今年在云南有招生计划吗,qi***84 (云南),2016-06-13 10:41,请问贵校今年在云南有招生计划吗,没有计划
。。。,gk*** (山西),2016-06-13 09:54,请问今年贵校在山西的招生计划,没有计划
河南招生,qh*** (河南),2016-06-13 09:07,请问贵校在河南招生吗？大概比清华投档线高多少分？,临床纳入清华招生，至少要过清华投档线
河北考生,yu***ng (河北),2016-06-12 11:35,老师好，请问贵校2016年在河北文科的招生录取分数线是多少？有专业的因素影响么？,河北文科没计划
招生计划,zs*** (贵州),2016-06-12 10:57,请问：今年在贵州的招生计划8年制和5年的分别是多少？有无增加？谢谢！,没有计划
江苏理科考生,yj*** (江苏),2013-06-26 10:41,350分双B＋报考贵校护理专业退档可能性是不是很高,我校按照100%提档不退档
转专业,wm*** (贵州),2013-06-26 09:07,老师您好，通过二招转到临床医学专业的具体时间是多久，是报到的第二天吗？谢谢,报到当天在生物系报到处领取二招报名表，等面试通知
您好！我是河南理科考生，高考成绩554分，高出一本分数线49,lw*** (河南),2013-06-25 16:13,您好！我是河南理科考生，高考成绩554分，高出一本分数线49分，能被贵校录取？,河南没计划
zixun,do***i (河南),2013-06-25 09:52,请问贵校在河南的录取分数线是多少？,河南没计划
能否录取,lh*** (河南),2013-06-25 09:06,您好，我是一名河南理科考生，高考裸分604分，有政策性加分20分，在河南排名约为719名，比河南省一本线505高出119分，请问报考贵校有多大把握能被录取？选专业时是否还有政策性加分？,河南没计划
咨询,zz***592 (天津),2013-06-24 16:23,请问天津考生高一本线38分上贵校临床医学有戏吗？需要英语口试吗？,上不了临床，临床纳入清华招生，过清华提档线
录取,as***h (浙江),2013-06-24 14:47,在浙江省排名25400可以被贵校录取吗？（护理）几率大不大？能快点吗？谢谢,往年高于一本线20-30分，可参考
录取,74*** (河北),2013-06-24 10:20,河北考生597，一本线538有望被贵校护理专业录取吗？,希望不大
专业,as***h (浙江),2013-06-24 10:04,临床医学专业在浙江的录取分数大约是多少？,过清华提档线
分数线,as***h (浙江),2013-06-24 10:01,浙江考生630分能被贵校护理专业录取吗,希望不大
咨询,de*** (浙江),2013-06-24 09:28,浙江652的分数有把握上护理专业吗？那临床有希望吗？,能上护理，不能上临床
录取,74*** (河北),2013-06-24 09:20,今年贵校在河北的护理专业是单独招生，还是按清华提档线招生？提档后会被退档吗？,护理单独招生，临床纳入清华招生
天津应届理科,we*** (天津),2013-06-19 14:57,各位老师好：1.贵校单独招生，还是在清华的招生计划范围内…清华大学的临床医学等同于贵校的临床医学么2.请问贵校2013在津临床医学方面招生计划人数3.分数线方面，大概会在一本线上多少分…,1、纳入清华招生，请报考清华大学临床医学八年制2、计划4人3、过清华提档线
关于临床专业二次选拔的有关问题,wa***0421 (山东),2013-06-19 14:19,我是山东考生，有可能通过自主招生加分进入清华，但估计按照裸分很难入选从小向往的协和临床专业，我想请问老师：新生入学后二次选拔的录取率大约是多少；选拔过程面试主要是考察什么方面；选拔过程是否需要笔试；主要是考察什么方面；这两个月的时间，我应该朝那几个方向努力。恳请老师百忙之中予以解答,1、二招没有录取率，要看学生的综合素质是否符合面试考官的要求。没有一定要录取或者不录取多少个学生。2、面试考察学生的中英文交流，对医学背景的认识，兴趣，与患者沟通交流能力等综合素质。3、选拔过程有可能需要笔试，具体看当年的试卷
在山东招生的计划,28***5 (北京),2013-06-19 09:59,贵校在山东临床医学专业和护理专业计划招生分别是多少,临床在山东招生2人，纳入清华招生。护理没有计划
浙江嘉兴，理科，女，585分，报贵校有没有可能录取？,cx*** (浙江),2008-06-24 10:44,浙江嘉兴，理科，女，585分，报贵校有没有可能录取？,我校的护理学专业去年在浙江录取最低分581，你可以参考往年的分数线来决定
592,ya*** (河北),2008-06-24 10:33,我是河北理科考生，高本1线40分。有把握报考贵校吗？,我校临床医学专业在河北有计划，纳入清华大学招生，去年最低分681分
咨询,mi*** (广西),2008-06-24 10:17,我是一名广西理科考生，想报考贵校。请问贵校广西招生办的联系方式是？,我校在广西没有招生计划。
咨询,73*** (河北),2008-06-24 09:33,您好！我是河北考生，高出本一线40分！报贵校有希望吗,我校临床医学专业在河北招生，去年最低分681，计划纳入清华大学。
376分能上北京协和医院的大专吗？,mi*** (北京),2008-06-23 15:22,您好，我是北京的学生，这次考得很不好，但是对护理以及和医学有关的学科感兴趣。不知有没有希望上这个学校！？,我校护理专科理科最低449分，文科最低483分。请参考往年分数
376分能上北大医学部的大专吗？,mi*** (北京),2008-06-23 15:10,您好，我是北京的学生，这次考得很不好，但是对护理以及和医学有关的学科感兴趣。不知有没有希望上这个学校！？,对不起，我们是协和，不是北医。
咨询,wl*** (浙江),2008-06-23 15:01,浙江理科623报考贵校7年临床医学把握大不大,1、我们学校的临床医学专业是8年制的，不是7年制2、去年临床医学在浙江的最低分678
