标题,来源,时间,问题,回答
国防生专业,sh***xijing (广东),2016-06-12 10:04,请问您们的国防生专业有哪些？,http://202.38.193.241/Bachelor/others/1ak4tbnsbbd4b.xhtml
提前批专业,sh***xijing (广东),2016-06-12 10:04,请问您们的提前批专业有哪些？,请查阅所在省报考指南
国家专项计划,13*** (河北),2016-06-12 09:22,请问16年贵校河北国家专项计划招生专业及名额,详见所在省报考指南
分数线咨询,wa*** (广东),2016-06-12 09:21,老师你好，我是广东考生，我想咨询一下贵校今年的分数线大概是多少,建议参考往年情况http://202.38.193.241/Bachelor/Admission/
优惠分值,wq*** (山东),2015-03-06 16:22,请问贵校的优惠分值大约分几档最多能优惠多少？谢谢,具体要等后期公示。
关于优惠分值的咨询,wu***87 (山东),2015-03-06 16:16,您好，请问关于高考满分750的省份，对考生的优惠政策是降分还是达到一本线就可以入读贵校所报专业，谢谢回答。,具体要等后期公示。
录取规则,zr*** (吉林),2015-03-06 16:07,老师您好，请问如果获得自主资格，但在自主招生录取的特殊批次没有被录取，那么在第一批次录取中还享有优惠分值吗，还是以裸分报考呢？谢谢老师,录取细则等问题要咨询您所在省考试院。
获奖证书证明要学校开吗？,hu***an123 (广东),2015-03-06 16:05,老师您好！我参加的比赛不是学校主办的。要谁开证明？,不是有证书吗？
会考成绩是必填项吗？,wb*** (四川),2015-03-06 15:53,贵校章程中规定提供高1-3年级五个期末的成绩，现自主招生网上填报的成绩表中有会考成绩项，请问会考成绩是必填吗？,有就填，没有就填0.
报名条件,li***j (北京),2015-03-06 15:49,老师，您好，我家孩子是北京考生，获得2014年全国中学生生物联赛北京市初赛一等奖，第二十四届希望杯全国数学邀请赛中荣获三等奖（2012年）；北京化学会高中化学奥林匹克北京地区预选赛中荣获一等奖（2014年）；符合申请条件吗？,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审。
报考条件,18***05 (北京),2015-03-06 15:47,报考建筑学院报哪一个条件报A还是C?两者都符合按哪一个条件报?,请详细阅读我校自主招生简章。
申请资料格式,ha*** (黑龙江),2015-03-06 15:17,老师你好！　我想问一下，申请材料推荐信、德智体美等有格式要求吗？,请详细阅读我校自主招生简章。
申请资料格式,ha*** (黑龙江),2015-03-06 15:10,老师你好　请问成绩单、推荐信、学业水平考试成绩、德智体美等各方面发展情况有格式要求吗？,请详细阅读我校自主招生简章。
报名咨询,wx*** (湖北),2015-03-06 15:03,老师，您好！我是湖北的考生家长，湖北省级示范高中。有以下几个问题：１往届生是否可以报考贵校的自主招生？２成绩排名靠前，理综突出。没有得过奥赛奖项。请问能否申报？,可以；可以先报名，我校将组织专家对所有寄（送）达的申请资料进行初审。
专业问题,lz*** (江苏),2015-03-06 14:52,老师：自主招生入校后，是否可以转专业？,达到转专业要求可以。
报名条件,xi***ei (浙江),2015-03-06 14:33,您好，我是浙江考生。全国高中应用物理竞赛浙江赛区二等奖，全国校园发明创意大赛中学组b类银奖，国家颁发“实用新型专利”。浙江省物理竞赛一等奖。可以报名吗？,可以先报名，我校将组织专家对所有寄（送）达的申请资料进行初审。
老师您好,yz*** (山西),2015-03-06 14:31,贵校限报几所学校,3
考试科目,be*** (四川),2015-03-06 14:17,请问：自主招生综合测试一、二是考语文、数学？还是考数学、物理？具体是考哪一科？,我们将会聘请第三方命题，具体内容我们也不知道。
老师推荐信 近视眼,be*** (四川),2015-03-06 14:09,请问：1老师推荐信是打印？还是手写？2贵校的专业对近视度数有要求？,推荐信自行决定，视力要求执行教育部、卫生部、中国残疾人联合会（教学〔2003〕3号）——教育部、卫生部、中国残疾人联合会关于印发《普通高等学校招生体检工作指导意见》。
如何报名“631”？,au*** (广东),2016-06-22 11:59,您好！请问631的具体内容是什么？如何报名631？,请见《华南理工大学2016年广东省综合评价录取招生简章》http://202.38.193.241/Bachelor/pass/1ak5g52peoqs5.xhtml
华南理工住宿情况,he*** (辽宁),2016-06-22 10:39,请问贵校新引资宿舍（1500元每年）本科生可以入住吗？,第一年除建筑学院外皆在大学城校区，独立的4人间宿舍，配备卫生间和淋浴间，空调热水到户
农村单招,13***53 (河南),2015-06-26 16:59,老师您好：我是河南理科考生，已通过贵校的农村单招入围，优惠分为c，高考分547，一本线529，请问我只报考贵校可以录取吗？专业调剂怎么填？是否不再报别学校？,可以，农村单招，自主招生在对应批次报考，相应优惠分达到投档线（B类优惠）或一本线（C类优惠），就会录入给优惠专业，报考都是统一服从调剂，留意官网7月5号前需要将高考志愿表邮寄到的通知。报不报其他学校是个人的选择，学校没有要求。
国家专项计划,xt*** (河南),2015-06-26 15:13,您好！我是河南省新乡市市区的考生，理工科，641分，贵校光电信息科学与工程专业（光电器件）只招收国家专项计划3名，我能报此志愿吗？,你好，关于贫困专项，有没有资格，请问省招办，招生专业计划参见2015招生，录取分数每年波动很大，没有统计，一般比正常录取低。
广东理科,em*** (广东),2015-06-26 13:56,老师您好，我是今年广东理科考生，分数616，超重本39分，分数段大概18000左右，可以报考贵校吗？,你好，广东理科建议10000名以内大胆冲报。
国家专项,15***95 (云南),2018-06-27 09:02,老师，国家专项计划专业服从调剂后，会在什么范围内调剂？谢谢。,分省计划内
河南分数630，希望报咱们学校的什么专业比较合适录取？,13***22 (河南),2018-06-26 16:19,孩子们特别想去广州这个城市，河南考生，男孩，分数630，排名6000，希望报咱们学校的什么专业比较合适录取？入校后专业能否调换，比例时间如何？,查看我校历年录取分数，自行评估风险
退档问题,13***76 (北京),2018-06-26 16:15,如果被贵校录取，服从调剂，是否会退档？,http://admission.scut.edu.cn/summary/Bachelor_recruit/1cfi3i3uacr6b.xhtml
录取咨询,13***98 (广东),2018-06-26 15:57,我是广东的考生，理科高考成绩560，排位24992，请问报考贵校的可能性有多大,去年录取理科在1万名附近
调剂,18***41 (山西),2018-06-26 15:45,如果被贵校录取，服从调剂，山西文科601，排名755，可能被什么专业录取，调剂范围是什么，入校后可能转专业吗，,分省计划http://admission.scut.edu.cn/summary/Bachelor_recruit/1cfi3i3uacr6b.xhtml
广东文科,15***05 (广东),2018-06-26 13:50,607分排位1926可以有哪些专业供选择,自行查看招生目录
本一批,15***29 (四川),2018-06-26 13:31,请问一下贵校今年投档线大概多少呢<四川考生>,报考之后才有投档线
录取,st*** (黑龙江),2017-06-22 13:56,黑龙江考生，想考贵校，名次在什么范围能报考贵校？,http://202.38.194.145/Bachelor/Admission/1anrqku98ql57.shtml
请问文科可以报贵校吗？,15***89 (湖南),2017-06-22 10:48,请问文科可以报贵校吗？贵校文科有什么重点专业，预估湖南分数线多少？多谢！,http://202.38.194.145/Bachelor/Admission/1anrqku98ql57.shtml
数学与应用数学专业,ds*** (江西),2017-06-22 09:13,老师您好，这个专业出来是干什么工作？是当老师吗？,http://202.38.194.145/Bachelor/B_Professional/1a00u7ifs6dhu.xhtml
关于专业,lo***angxu (安徽),2016-06-22 09:56,建筑学类专业学制是几年？贵校可否辅修第二专业？,[5年学生在学期间如学有余力，可跨院（系）辅修专业、辅修学位。目前在校学生约有15%的学生在辅修专业、辅修学位。学校开设辅修学位的有国际经济与贸易、电子商务、金融学、工商管理、法学、商务英语、信息工程、计算机科学与技术、工业设计等，学生修满学分，达到培养计划规定要求，毕业时可获得辅修专业证书及辅修学位证书。这种复合型高级专门人才深受社会用人单位的欢迎。
综合评价,yw*** (广东),2016-06-22 09:29,老师，您好，我昨天在阳光高考网填了综合信息评价表，已经下载打印出来了，现在想修改个人陈述和增加上传一份资料，怎么办？,请致电020-87110737
热门专业,do*** (广东),2016-06-14 14:00,请问贵校热度排名前五的专业是？,http://202.38.193.241/Bachelor/Admission/
关于专业调剂的问题。,xb*** (黑龙江),2016-06-14 12:21,您好，我是黑龙江考生，贵校服从调剂是否退档？调剂时是否会调到在本省无招生计划的专业？谢谢！,平行志愿省份普通类考生出档后，服从调剂且符合专业录取要求者不退档。
请问贵校今年安徽的录取分数线预估是多少？,lh*** (安徽),2016-06-14 10:11,我是安徽理科考生，预估分数610分，报考贵校有希望吗？,可参考往年分数http://202.38.193.241/Bachelor/Admission/
关于申请表签字、盖章的问题,he***797 (湖北),2015-03-06 14:04,请问老师，申请表上“中学负责人签字”、“中学盖章”这两项，副校长或教务处主任签字有效么？盖学校教务处的章可以么？,请咨询你所在中学，应该会统一处理针对自主招生。
模拟考试成绩,wa***cheng (河北),2015-03-06 13:48,您好，我校还没有进行模拟考试，请问如果不填是否影响初审，或者可以填那些成绩代替吗？,模拟考试没有成绩的可以直接填0.
自招咨询,si*** (广西),2015-03-06 13:47,老师您好，请问自荐信是用A4手写还是材料纸手写呢，谢谢,A4规格。
可否报考你校的自主招生？,fe*** (广东),2015-03-06 13:42,我小孩在2012年获得全国信息学奥林匹克联赛提高组一等奖，发证机关是中国计算机学会，请问符合贵校自主招生报考条件吗？,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审。
专业填报,13***37 (辽宁),2015-03-06 12:22,老师您好：报名系统中“允许填报专业总数最少1个，最多6个，允许填报的专业类总数至少1个，最多1个，允许每个专业类下可选专业数最少1个，最多6个”中“允许填报的专业类”是指自主招生A1类或其他？“每个专业类下可选的专业”是指什么？我可以填报6个学院下的6个专业吗？,我可以填报6个学院下的6个专业吗？回答：可以。
什么时间可以注册报名,04***95 (辽宁),2015-03-06 11:30,请问，网上报名注册还没有开始吗？,已经开始了，http://gaokao.chsi.com.cn/zzbm/。
报名咨询,ya*** (山东),2015-03-06 11:26,孩子在山东省重点中学，没参加过比赛，但学习成绩一直很好，语数外理期末考试能成绩的80%以上，能否通过材料审核，几率多大？谢谢,可以先报名，我校将组织专家对所有寄（送）达的申请资料进行初审。
这样的条件笔合贵校自招C1类的条件吗？,fj***9 (广西),2015-03-06 11:25,尊敬的老师：你好！我小孩得了十九届全国青少年信息学奥林匹克联赛广西赛区一等奖，2013年11月获得的，这样的条件符合贵校自主招生C1类的条件吗？谢谢,可以先报名，我校将组织专家对所有寄（送）达的申请资料进行初审。
关于个人陈述,ma*** (广东),2015-03-06 10:56,请问报名表里的个人陈述和要求邮寄的自荐信是一样的吗？是写好后复制上去？自荐信要手写吗,不一样，自荐信要考生亲笔撰写。
关于自主招生我有三个问题咨询,yo*** (辽宁),2015-03-06 10:48,你好老师，我有三个问题咨询：1、三次数学成绩达到80%了，又有绘画基础，是不是就可以报考贵校的建筑学专业自主招生了？2、报建筑学专业，需要同时报送素描等作品吗？3、建筑学专业的优惠分值有几个档，是不是比其他专业要高？谢谢！,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审；所有证明你个人能力的材料都可以准备。
能否报考？可以报考哪个专业？,ws*** (新疆),2015-03-06 10:06,老师您好！我女儿获得了获“兵团青少年科技创新大奖二等奖”（获奖项目是多功能语音提示视力保护笔筒），获“国家知识产权局授予发明的实用新型专利权”（专利项目是一种防近视防驼背防瞌睡三用装置），还有文艺特长曾获“新疆维吾尔自治区第四届中小学艺术展演声乐类一等奖”。请问可以申报贵校的自主招生吗？能申报哪个专业？,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审；专业请结合我校专业，根据自身特长自行选择。
报名,rj*** (江西),2015-03-06 09:43,有一实用新型专利已经授权并转让，可以报贵校？,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审。
报考建筑学有关素描的问题,ch***7970 (安徽),2015-03-06 09:29,老师您好，我获得的是12年信息学省一等奖，14年物理省二等奖。我很想报考贵校的建筑学，但是暂时不会素描，准备在暑假学。现在就想问一下志愿可以填吗？素描考试是在什么时候进行的？素描考试难度大吗？谢谢。,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审；素描加试是入校后进行的。
能报几个专业,ji*** (浙江),2015-03-06 09:20,老师您好，请问报名时能报几个专业？,6
报考条件,cq*** (江西),2015-03-06 09:17,您好，我是江西考生家长，我孩子获得2014年江西省普通高中新课程实验教学成果展示活动通用技术设计活动个人三等奖，就读中学是省重点中学，年级排名前5%，一次获得市英语听力赛二等奖，一次学校英语竞赛奖，二次期末考试成绩优异奖，是否符合贵校2015年度的自主招生条件？,可以先报考，我校将组织专家对所有寄（送）达的申请资料进行初审。
尊敬的老师您好,46*** (广西),2015-06-24 10:23,尊敬的老师您好；我是广西理科考生，超过一本85分，我很想填报贵校，现有几个问题急需了解，恳请老师尽快好吗，谢谢您了老师！一贵校是否承诺进档不退二省招办加入投挡照顾分，贵校在分专业时是否承认照顾分三可否转专业四是否可以辅修双学位，双学位是否单独发毕业证，学位证，学信网是否可查？五分专业是分数优先还是志愿优先，级差为多少？六服从调剂是广西区内调剂还是校内调剂？七贵校近三年在广西预科的分数,[您好，1.平行志愿省份含广西普通考生出档后，服从调剂且符合专业录取要求者不退档；2.我校承认各省级考试机构认定符合教育部加分政策的考生投档成绩，安排专业志愿时以考生高考文化成绩为准；3.我校普通本科生（艺术类专业生、高水平运动队、运动训练专业学生、国防生、外语保送生等特殊类除外）在校期间均有一至两次转专业的机会。第一次为新生入学阶段，参加各类创新班、卓越班、全英班等创新人才实验班的二次选拔，可转入新的专业；第二次在第三学期初，前两个学期必修课程平均学分绩点排在专业年级前35%的学生，有资格申请在全校所有专业范围内转专业，经选拔后即从原入学专业转入另一专业。学生在读期间只能转一次专业，转专业后学籍管理及学分认定问题按学校相关管理办法执行；4.学生在学期间如学有余力，可跨院（系）辅修专业、辅修学位。目前在校学生约有15%的学生在辅修专业、辅修学位。学校开设辅修学位的有国际经济与贸易、电子商务、金融学、工商管理、法学、商务英语、信息工程、计算机科学与技术、工业设计等，学生修满学分，达到培养计划规定要求，毕业时可获得辅修专业证书及辅修学位证书。5.分数优先，不设置专业级差；6.服从调剂在广西省计划内进行专业调剂；7.http://202.38.193.241/benzhao/ben/news/index.asp?c_id=1&s_id=68&action=more
报考条件,si***8 (河北),2015-06-24 09:58,电气工程及其自动化专业有色弱色盲限制吗?,您好，我校电气工程及其自动化不招色盲色弱考生。
专业问题,th*** (广西),2015-06-23 16:57,老师您好，请问有关物联网+、大数据、云计算及智能控制的专业有哪些？谢谢！,您好，相关专业有智能科学与技术、计算机科学与技术、网络工程、信息安全、软件工程等等，详情可下载http://202.38.193.241/benzhao/ben/detail/index.asp?id=856我校招生咨询册进行了解。
吉林 618分省排名2425能投档吗？,li***ang1124 (吉林),2015-06-23 14:27,吉林618分省排名2425能投档吗？,您好，考生可参考历年录取分数情况http://202.38.193.241/benzhao/ben/news/index.asp?c_id=1&s_id=68&action=more进行合理报考。
自主招生成绩,01***2 (湖南),2015-06-23 12:00,您好，请问，自主招生成绩如何查询？,您好，我校自主招生考生笔试、面试成绩及测试总成绩请考生登录报名系统（http://gaokao.chsi.com.cn/）进行查询。
农村单独招生,my*** (北京),2015-06-23 11:08,请问贵校农村单独招生最终入围名单、入选专业及优惠分值在教育部阳光信息平台的哪个栏目查询？,"您好，我校农村学生单独招生最终入围名单、入选专业及优惠分值以教育部阳光信息平台（http://gaokao.chsi.com.cn/zsgs/zzxblqzgmd--method-groupBySs,yxdm-10561,year-2015,zslx=2.dhtml）审核公示为准。"
自主招生,qi***015 (河北),2015-06-23 09:53,请问贵校自主招生优惠分值的最终结果在哪里公示？,"您好，获得我校自主招生拟入围资格，最终入围名单、入选专业及优惠分值以教育部阳光信息平台（http://gaokao.chsi.com.cn/zsgs/zzxblqzgmd--method-groupBySs,yxdm-10561,year-2015,zslx=1.dhtml）审核公示为准。"
国家专项,cw*** (江西),2015-06-12 12:04,我是江西贫困县考生，我想问贵校专项招生比普通招生少多少分。,您好，我校面向贫困地区定向招生专项计划的录取，参照教育部及格省级招生考试机构相关文件，原则上考生录取分数不低于我校普通类所在批次录取控制分数线。
华工自主招生通过加多少分？,96*** (湖北),2015-06-10 11:26,11,您好，我校自主招生根据考生测试结果综合择优确定入围名单及优惠分值。
自招名额和志愿顺序的问题,zi*** (山西),2015-06-10 10:35,2015年华工有多少自招名额？自招报名时所报的专业在填报正式高考志愿时可以更改志愿顺序吗？,[您好，2015年我校自主招生录取总人数不超过当年我校本科总招生数的5%。A类考生入选专业综合考虑测试总成绩、报名系统填报专业志愿、该专业自主计划数等安排在测试科目对应的专业内；B、C类考生入选专业综合考虑测试总成绩、学科特长、自主计划数、报名系统填报专业志愿、专家面试建议，安排在测试科目对应且适合发挥其才能的专业内。
少数民族加分政策在黑龙江是否计算在总分之内,zh***e (黑龙江),2015-06-10 10:21,黑龙江的考生，少数民族加分（苗族）是否计算在总分范围内；学习期间有无调整专业的机会；,[您好，我校承认各级省招生考试机构认定符合教育部加分政策的考生的投档成绩；此外，我校普通本科生（艺术类专业生、高水平运动队、运动训练专业学生、国防生、外语保送生等特殊类除外）在校期间均有一至两次转专业的机会。第一次为新生入学阶段，参加各类创新班、卓越班、全英班等创新人才实验班的二次选拔，可转入新的专业；第二次在第三学期初，前两个学期必修课程平均学分绩点排在专业年级前35%的学生，有资格申请在全校所有专业范围内转专业，经选拔后即从原入学专业转入另一专业。
关于预科,ev***ng (广西),2015-06-10 10:12,贵校今年是否设置预科？预科一定要求是少数民族的学生才能报吗？非少数民资有没有设置预科班？,您好，我校今年在广西计划招收8名预科生，分别是理科计划6名（水利水电工程2电子商务4），文科计划2名（法学2）。预科生资格由各省省招办进行审核，暂无设置非少数民族预科班。
非奥赛奖可以报名吗？,zh*** (四川),2015-03-06 16:47,孩子在2014年在“第31届全国中学生物理竞赛”中获得四川省二等奖，有资格报贵校的自主招生吗？,可以报名先，我校将组织专家对所有寄（送）达的申请资料进行初审。
自主招生报名资格,yu*** (辽宁),2015-03-06 16:41,老师您好：我是辽宁理科考生。1、在第二十五届“希望杯”全国数学邀请赛（辽宁赛区）的比赛中，荣获省级赛区贰等奖。请问可以报考贵校吗？,可以报名先，我校将组织专家对所有寄（送）达的申请资料进行初审。
限报,xr*** (安徽),2015-03-06 16:38,请问贵校限报几所高校,3
江苏本一招生,ls*** (江苏),2015-06-26 13:14,老师您好，打扰了，我是15年江苏文科考生。我的分数是360，高于一本线18分。选科等级是A+A+。省排名为2747.请问可以报考贵校吗？在专业选择上有可以考虑的吗？谢谢。,[你好，看你的线差投档有机会，不过还是要参照排名，学校建议可以参照投档线与一本线差和投档线排名，外省的话每年都会有波动，有些省波动还是特别大，建议平行志愿省份参照最低分大胆冲，即使冲不上，对下面的志愿也没影响，专业由于招生计划小，波动比较大，专业选择建议参照我校在广东省的录取情况来确定专业热度（如果是想填报建筑学等热门专业请参照最高分），填出梯度。官网录取统计：http://202.38.193.241/benzhao/ben/search/index2.asp咨询电话:020-87110737，020-22236151、22236152、22236153、22236154、22236155、22236156（6-7月）
农村单招,13***91 (江苏),2015-06-26 12:22,老师您好：我是江苏的考生，参加了贵校的农村单招，并取得了B50的降分，我的高考成绩也超一本线，可我的选修是俩个B加，请问是否还能填报贵校？,你好，农村单招，自主招生在对应批次报考，相应优惠分达到投档线（B类优惠）或一本线（C类优惠），就会录入给优惠专业，报考都是统一服从调剂，留意官网7月5号前需要将高考志愿表邮寄到的通知。学业水平考试要求请问省招办。
重庆文科,ch*** (重庆),2015-06-26 12:17,老师您好，我是重庆文科考生，高考分数630，一本分差58分，想要报考贵校的传播学这个专业，请问有希望吗？另外，贵校提档之后，是裸分进行专业分配吗？,[你好，看你的线差投档机会不大，不过还是要参照排名，学校建议可以参照投档线与一本线差和投档线排名，外省的话每年都会有波动，有些省波动还是特别大，建议平行志愿省份参照最低分大胆冲，即使冲不上，对下面的志愿也没影响，专业由于招生计划小，波动比较大，没有统计，专业选择建议参照我校在广东省的录取情况来确定专业热度（如果是想填报建筑学等热门专业请参照最高分），填出梯度。官网录取统计：http://202.38.193.241/benzhao/ben/search/index2.asp咨询电话:020-87110737，020-22236151、22236152、22236153、22236154、22236155、22236156（6-7月）我校承认各省级招生考试机构认定符合教育部加分政策的考生的投档成绩（最高加分累计不超过20分），安排专业志愿时以考生高考文化成绩为准。
云南考生,78*** (云南),2015-06-26 11:44,老师，您好！我是一名云南理科的考生，由于高考发挥失常，仅仅超出一本线17分，现在想报贵校的预科，咨询一下是否有被录取的可能？谢谢老师！,你好，国家指令性少数民族预科班学生的招收，参照教育部及各省级招生考试机构相关文件，原则上从高考文化成绩不低于我校在该省（区、市）投档分数线（我校在该省（区、市）未设置该科类招生，则以本科第一批次分数线为参考）以下80分以内的少数民族考生中择优录取。有可能
广东考生,63*** (广东),2015-06-26 11:24,你好，我是广东考生理科654，上贵校的建筑专业有把握吗？那个是否开学后要考素描的？通过率高吗？,你好，招办官网有各专业录取分数，可以结合排名来看，入校加试素描，通过率具体问学院。官网录取统计：http://202.38.193.241/benzhao/ben/search/index2.asp
录取,ch***o1212 (山东),2015-06-26 11:23,老师您好，我是山东理工科考生，分数615，位次21180报考贵校被录取的可能性多大？麻烦推荐几个专业。谢谢,你好，看你的线差投档机会不大，不过还是要参照排名，我们这边没有排名统计，请自己参考。
山东理科,oa*** (山东),2015-06-26 11:17,老师您好，请问报考贵校建筑学专业需要达到多少分左右才能通过？,如果是想填报建筑学等热门专业请参照最高分
关于最低分与门槛分,sx*** (广东),2015-06-26 11:14,您好，我想问一下，为何贵校前几年的录取最低分低于门槛分？这是什么意思呢？,你好，有人不服从专业调剂或不符合专业录取要求退档导致的。
关于提档与退档的问题,sx*** (广东),2015-06-26 11:12,您好，我是一名应届广东高考文科生。贵校的招生细则里有写，只要服从调剂并且符合专业录取要求，就不退档。那请问，什么叫做符合专业录取要求？如果被提档，那被退档的几率高么？什么情况下会被退档？,专业录取要求是专业后面的色盲色弱，只要服从调剂并且符合专业录取要求，就不退档。
