标题,来源,时间,问题,回答
若自招入选后，在自主招生填报志愿时能换专业吗,15***66 (山东),2018-06-23 10:55,若自招入选后，在自主招生填报志愿时能换专业吗,同学你好，感谢关注中国石油大学（华东）！志愿建议保持一致，但录取时志愿以考生在志愿填报系统的专业为准，欢迎报考中国石油大学（华东）并祝金榜题名。
如果通过高校专项被贵校录取后，还能调剂其他专业吗,15***35 (河北),2018-06-23 09:58,如果通过高校专项被中国石油大学华东录取后，还能调剂其他专业吗？起初填报志愿时，是石油工程、应用化学、化学工程与工艺三个专业，现在非常想学计算机类专业，不知道入校后能不能调剂？,同学你好，感谢关注中国石油大学（华东）！高校专项专业按照各省区公布的专业和计划为准；同时学校支持学生转专业，实现个性化和最大化成长，欢迎报考中国石油大学（华东）并祝金榜题名。
甘肃理科考生,13***46 (甘肃),2018-06-23 09:45,老师您好，我是甘肃理科考生，547分，高一本线64分，位次10633，报考贵校有希望吗？谢谢。,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
甘肃考生,13***46 (甘肃),2018-06-23 09:44,老师您好，我是甘肃考生，547分，高一本线64分，位次10633，报考贵校有希望吗？谢谢。,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
办学地点？,13***72 (北京),2018-06-22 09:14,请问老师，咱们学校分青岛和东营校区，那些专业在青岛校区上课，那些专业在东营校区上课？谢谢,同学你好，感谢关注中国石油大学（华东）！目前所有本科生均在青岛校区（青岛市西海岸新区）学习、生活，欢迎报考中国石油大学（华东）并祝金榜题名。
录取,13***81 (北京),2018-06-28 11:27,北京市理科，考562，位次13035，能否被贵校录取，谢谢,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取有一定机会，如果确实对中国石油大学（华东）感兴趣，建议以第一院校志愿填报。欢迎报考中国石油大学（华东）并祝金榜题名。
河南生文科608分排名3752，报考贵校有希望么？,18***06 (河南),2018-06-28 10:51,法学或金融学,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取有机会的，如果确实对中国石油大学（华东）感兴趣，建议以第一院校志愿填报。欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科577,12***5@qq.com (山东),2018-06-28 10:49,老师，你好我是山东理科女，2018年高考成绩577，已通过贵校自主招生B级+30分，第一志愿报考贵校，能被录取吗谢谢,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取有一定机会，具体请根据你的实际情况填报志愿。欢迎报考中国石油大学（华东）并祝金榜题名。
报考,13***34 (河南),2018-06-28 10:31,老师好！河南的文科考生在贵校的哪个校区学习？青岛还是东营？,同学你好，感谢关注中国石油大学（华东）！我校本科生目前都在青岛校区学习、生活。欢迎报考中国石油大学（华东）并祝金榜题名。
录取咨询,18***36 (青海),2018-06-28 10:29,我是青海理工考生，今年考了468分，位次为4664，我考贵校软件工程或自动化专业有多大概率。,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取是很有希望的，如果确实对中国石油大学（华东）感兴趣，建议以第一院校志愿填报。欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科,15***36 (山东),2018-06-28 10:10,请问今年高考理科606位次16979，报考贵校计算机系可能性大吗？,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取是有机会的，如果确实对中国石油大学（华东）感兴趣，建议以第一院校志愿填报。欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科601分，有希望报考贵校吗,15***69 (山东),2018-06-28 10:04,山东理科601分，有希望报考贵校吗,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取有一定希望的，如果确实对中国石油大学（华东）感兴趣，建议以第一院校志愿填报。欢迎报考中国石油大学（华东）并祝金榜题名。
河南理科考生 你好，582分报考贵校有机会吗？,13***75 (河南),2018-06-28 09:59,东营和青岛校区毕业证有差别吗,同学你好，感谢关注中国石油大学（华东）！建议你参考我校近三年在河南招生情况，确定并填报志愿。欢迎报考中国石油大学（华东）并祝金榜题名。
报志愿,15***36 (福建),2018-06-28 09:36,福建省理工科542分，省排名17167名，可以上贵校吗,同学你好，感谢关注中国石油大学（华东）！根据近三年录取情况，你的成绩被录取是有希望的，如果确实对中国石油大学（华东）感兴趣，建议以第一院校志愿填报。欢迎报考中国石油大学（华东）并祝金榜题名。
报考,15***48 (江苏),2018-06-28 09:21,专业服从调剂是否有退档风险？贵校是否设专业级差？,同学你好，感谢关注中国石油大学（华东）！如果提档后，并服从专业调剂，那么非身体原因，我校将不会对考生进行退档。同时，我校按照专业级差安排专业，具体可以参考我校招生章程，欢迎报考中国石油大学（华东）并祝金榜题名。
自主招生入选考生（山东理580），填报专业,15***03 (山东),2018-06-28 09:09,填自主招生批选专业时，是不是必须与阳光高考网上报名（初审）的专业（3个）一致，包括顺序。能多填3个吗？,同学你好，感谢关注中国石油大学（华东）！建议一致，但是录取时以你实际填报的志愿和顺序为准。欢迎报考中国石油大学（华东）并祝金榜题名。
咨询,15***13 (湖北),2018-06-28 09:03,请问贵校历年录取分数线较低的专业有哪些？,同学你好，感谢关注中国石油大学（华东）！近年录取情况略有差异，建议通过网络进一步了解相关信息。欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科生,13***58 (山东),2018-06-27 16:57,贵校的专业都是本科专业吧？计算机科学与技术，软件工程，土木工程，电子信息工程，机械设计制造及自动化，测绘工程，这几个专业哪个在校内要好一点，按分数来排的话，那两个要靠前？,同学你好，感谢关注中国石油大学（华东）！从近年报考情况来看，机械设计制造及自动化、计算机科学与技术、软件工程等都是比较热门的专业，从专业选择来看，我们建议依据你的兴趣爱好选择，这样容易发挥你的最大潜力，顺祝金榜题名。
山东理科,13***58 (山东),2018-06-27 16:40,贵校往年在山东考生的那个名次范围内招生？我有贵校的自招优惠，请问我要填报什么时候的那一批志愿？自主招生批还是普通批，还是两者都要填？,同学你好，感谢关注中国石油大学（华东）！我校在山东最低提档线对应的位次是两万一左右。对于自主招生志愿填报，请按照山东省志愿填报相关安排及时填报，确保能够及时被录取。顺祝金榜题名！
报考咨询,19***03 (安徽),2018-06-27 16:27,我是安徽的考生，今年考了590分，排名是16739，贵校一直是我的梦想，如果填专业服从，有多大几率可以被贵校录取。,同学你好，感谢关注中国石油大学（华东）！从近年的录取数据来看，你目前的成绩是有希望被我校录取，但是建议以第一院校志愿报考我校，并服从专业调剂。顺祝金榜题名。
山东理科报考,15***48 (山东),2018-06-27 11:10,山东省理科位次15500报考贵校录取机会怎么样？,同学你好，感谢关注中国石油大学（华东）！按照近年来录取情况，你是很有机会被我校录取的；如果将我校作为靠前的院校志愿，你的专业达成度也会很高，欢迎报考并祝金榜题名。
山东理科学生,13***01 (山东),2018-06-27 11:08,您好：理科586分报考贵校希望大吗？谢谢,同学你好，感谢关注中国石油大学（华东）！山东考生586分被录取有一定风险，如果对中国石油大学（华东）感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考并祝金榜题名。
报考,17***83 (山东),2018-06-27 11:07,老师您好，山东理科考生589分，全省26444名，报考贵校有希望吗？,同学你好，感谢关注中国石油大学（华东）！这个考分被录取有一定风险，如果对中国石油大学（华东）感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考并祝金榜题名。
咨询,15***62 (山东),2018-06-27 11:02,18年山东理工类高考成绩594，请问有多大把握被贵校机械设计制造及其自动化专业录取？,同学你好，感谢关注中国石油大学（华东）！这个考分被录取有一定风险，如果对中国石油大学（华东）感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考并祝金榜题名。
北京考生562分，能否录取到咱们学校，专业服从调剂,13***05 (北京),2018-06-27 10:56,北京考生562分，能否录取到咱们学校，专业服从调剂，录取分数线预估多少,同学你好，感谢关注中国石油大学（华东）！请参考近几年的录取分数及位次情况确定志愿，欢迎报考并祝金榜题名。
退档风险,13***27 (安徽),2018-06-27 10:53,我想咨询一下，报考贵校如果被提档，我填写服从专业调剂有没有被退档的风险，是否一定会予以录取？,同学你好，感谢关注中国石油大学（华东）！如果已经被提档并专业服从调剂，除非身体不满足要求等特殊情况，一般来说，不会被退档。欢迎报考并祝金榜题名。
理工，河北，位次19450,13***26 (河北),2018-06-27 09:08,能否报考咱们中国石油大学华东？,同学你好，感谢关注中国石油大学（华东）！根据近三年情况来看，你的成绩是有机会被我校录取的，因此，如果对中国石油大学（华东）感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考并祝金榜题名。
河南文史 601分,13***55 (河南),2018-06-27 09:08,老师您好，河南文史601分，4905名，报考贵校法学几率多大,同学你好，感谢关注中国石油大学（华东）！你的成绩报考我校有一定风险，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考并祝金榜题名。
河南文史 601分,13***55 (河南),2018-06-27 09:06,老师您好，我是河南文史类考生，601分，4905名，报考贵校经济学几率多大,同学你好，感谢关注中国石油大学（华东）！你的成绩报考我校有一定风险，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
录取咨询,13***58 (山东),2018-06-26 16:49,老师您好：山东考生，602分，位次19264。想报考贵校的国际经济与贸易专业。请问能录取吗？学习地点是在东营校区还是青岛校区？,同学你好，感谢关注中国石油大学（华东）！你的成绩报考我校是有机会的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。另，我校目前本科生全都在青岛校区学习、生活。
山东理科考生,15***06 (山东),2018-06-26 16:34,老师，你好，山东理科考生596分，排名22622名，报考贵校有希望吗，谢谢老师,同学你好，感谢关注中国石油大学（华东）！你的成绩报考我校有一定风险，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
山东理609,18***76 (山东),2018-06-26 16:23,老师你好，山东理609分报咱们学校，录取几率大吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
辽宁理科,13***83 (辽宁),2018-06-26 16:10,老师您好：请问贵校可以转专业吗？如果有在什么条件下可以转？,同学你好，感谢关注中国石油大学（华东）！学校支持学生转专业，具体条件和办法可以入校后详细了解，欢迎报考中国石油大学（华东）并祝金榜题名。
辽宁理科,13***83 (辽宁),2018-06-26 16:07,辽宁理科今年557分有机会上贵校吗。,同学你好，感谢关注中国石油大学（华东）！建议你参考近年学校录取情况，确认并填报志愿，欢迎报考中国石油大学（华东）并祝金榜题名。
入取分数线,15***38 (山东),2018-06-26 16:03,您好！请问560分山东考生有机会被贵校入取吗？农村专项名单审核通过。,同学你好，感谢关注中国石油大学（华东）！根据农村专项录取规则，根据高考成绩择优录取。因此，如果是被我校农村专项审核通过，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科,15***91 (山东),2018-06-25 10:14,600分19875名有可能进入贵校吗,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
重庆考生,dl***63.com (重庆),2018-06-25 10:10,你好，重庆理科考生，12800名次，593分，可以报考你校吗,[同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是很有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科分数620，位次是10938 报考贵校被录取几率,18***85 (山东),2018-06-25 09:50,山东理科分数620，位次是10938报考贵校被录取几率大不大？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是很有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以靠前的院校志愿填报，欢迎报考中国石油大学（华东）并祝金榜题名。
填报志愿,13***71 (安徽),2018-06-25 09:39,老师您好，我是安徽省理科考生，今年高考考了590，省排名16734，可以填报贵校吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
填报志愿,13***71 (安徽),2018-06-25 09:38,老师您好，我是安徽省考生，今年高考考了590，省排名16734，可以填报贵校吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
山东理科考生,18***47 (山东),2018-06-25 09:22,2018高考理科608分，位次15892，报考贵校希望大吗？能选什么专业？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
我是河北理科考生，今年高考分数607分,15***69 (河北),2018-06-25 09:20,老师你好，我是河北理科考生，今年高考分数607分，全省排名19868名，请问能被你校录取吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
录取与退档,18***85 (江西),2018-06-25 09:12,你好！我是江西考生。今年的高考分数为584分，排名13016名。有希望被贵校录取吗？可以就读什么专业？是否会被退档？盼，谢谢！,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
录取问题,15***06 (云南),2018-06-25 09:08,老师，您好。贵校在云南的录取的最低位次是多少？退档率是多少？大概提多少档？谢谢,同学你好，感谢关注中国石油大学（华东）！2018年的录取最低位次需要考生志愿填报后，录取时才能了解，请耐心等待，欢迎报考中国石油大学（华东）并祝金榜题名。
自主招生入选考生（山东理580分），填自主招生志愿选专业时，,15***03 (山东),2018-06-25 09:07,是不是必须与阳光高考网上报名（初审）的专业（3个）一致，包括顺序。2017年模拟投档线是多少，胜算几何。谢谢。,同学你好，感谢关注中国石油大学（华东）！建议一致；但是录取时以你志愿填报系统填报的为准，欢迎报考中国石油大学（华东）并祝金榜题名。
录取几率,18***21 (广西),2018-06-24 16:59,老师您好！我是广西考生，高考成绩是551，超过一本线38分，大概排名是1万9，想报考贵校的一些较好的专业，可能性大吗,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有一定机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
山东文科,15***59 (山东),2018-06-24 16:57,老师你好，山东文科619（超省自主招生最低录取控制参考线69分），位次2169想报考贵校可能性大吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有很机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
怎么看自己的农村专项被大学录取。 (高考成绩出来之后）,13***30 (山东),2018-06-24 16:55,在线等,同学你好，感谢关注中国石油大学（华东）！如果符合农村专项报考条件，需要你按照你所在省区志愿填报要求填报志愿，欢迎报考中国石油大学（华东）并祝金榜题名。
录取几率,18***22 (山东),2018-06-24 16:46,山东理科高校专项计划已经通过，分数为528，被录取的可能性大不大，专业愿意服从调剂。,同学你好，感谢关注中国石油大学（华东）！根据高校专项招生简章，考生按照高考成绩择优录取，欢迎报考中国石油大学（华东）并祝金榜题名。
分数,18***10 (山东),2018-06-24 16:46,高校专项已过分数线还要达到多少,同学你好，感谢关注中国石油大学（华东）！根据高校专项招生简章，考生按照高考成绩择优录取，欢迎报考中国石油大学（华东）并祝金榜题名。
咨询,13***98 (广东),2018-06-26 15:51,请问贵校今年在广州录取是人数大概是多少，分数线大概定的多少，谢谢,同学你好，感谢关注中国石油大学（华东）！2018年我校在广东的录取人数为62人，分数线需要考生报考结束后录取时能了解到，欢迎报考中国石油大学（华东）并祝金榜题名。
咨询,18***31 (云南),2018-06-26 15:33,云南考生560上贵校软件工程希望大吗,同学你好，感谢关注中国石油大学（华东）！建议参考我校近三年录取情况确定并填报志愿，欢迎报考中国石油大学（华东）并祝金榜题名。
高校专项计划,18***29 (山东),2018-06-26 15:19,山东理科563分，位次46238，通过高校专项计划，专业服从调剂，能报考贵校吗？,同学你好，感谢关注中国石油大学（华东）！根据高校专项招生简章，按照高考成绩择优录取考生，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
录取分数,13***40 (北京),2018-06-26 15:11,你好，北京文科考生583，有希望吗。感谢！,同学你好，感谢关注中国石油大学（华东）！建议参考我校近三年在北京录取情况确定并填报志愿，欢迎报考中国石油大学（华东）并祝金榜题名。
河南文科，619分，2343位次，报考贵校有希望吗？,41***@qq.com (河南),2018-06-26 15:01,河南文科，619分，2343位次，报考贵校有希望吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是很有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
录取几率,13***87 (宁夏),2018-06-26 14:51,我是宁夏考生，今年考了514，高出一本线51分，能被贵校录取吗？,同学你好，感谢关注中国石油大学（华东）！建议你参考我校近三年录取情况确定并填报志愿，欢迎报考中国石油大学（华东）并祝金榜题名。
山东考生 咨询,15***65 (山东),2018-06-26 14:33,您好，我是山东文科考生，612分。3086名，可以报考贵校吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
急..！！！,18***13 (山东),2018-06-26 14:32,贵校录取名次大致是省内前多少名，化工专业呢,同学你好，感谢关注中国石油大学（华东）！理工科考生预计在600分左右有希望被录取，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
山东理609,18***76 (山东),2018-06-26 14:16,请问老师山东理609分录取几率大吗？,同学你好，感谢关注中国石油大学（华东）！从近三年情况看，你的成绩报考我校是有机会被录取的，因此，如果你对中国石油大学（华东）确实感兴趣，建议以第一院校志愿填报并专业服从调剂，欢迎报考中国石油大学（华东）并祝金榜题名。
转专业,15***59 (福建),2018-06-26 14:16,请问贵校转专业有什么条件吗？难度大吗？,同学你好，感谢关注中国石油大学（华东）！学校支持学生转专业，实现个性化和最大化成长，具体转专业政策可在入校后详细了解，欢迎报考中国石油大学（华东）并祝金榜题名。
