标题,来源,时间,问题,回答
提前批有希望吗,hu***nsen (福建),2017-06-26 16:48,老师您好，我是福建考生，理工类，高考成绩高出一本线121分，省位次4048，报上外提前批有希望吗？,你考的不错，希望较大
录取,xi***ihe (江苏),2017-06-26 16:38,您好，我是江苏文科考生，成绩373，选修A+A，名次1167，有希望冲贵校吗,分数不错，有希望
分数咨询,ad*** (上海),2017-06-26 16:05,上海高考539，排名6068，能上贵校不？,分数可以冲一下，若对提前批专业感兴趣也可填报，相当于多一次机会
河南文科596,ay*** (河南),2017-06-26 15:49,河南文科596，省位次1663，高一本线80分，上贵校有希望吗,分数可以冲一下
山东理科考生,13***58 (山东),2018-06-28 12:36,老师您好，620分11112位次报考贵校可以吗？,你的分数本一批有点风险，提前批可以冲一下
录取咨询,15***28 (江西),2018-06-28 11:36,江西文科627分省729名报考贵校的专业有希望吗？那如果报提前批录取希望大吗？,可以冲一下，提前批希望更大
国家专项,15***65 (湖南),2018-06-28 11:17,老师，您好，湖南文科考生高考612分，位次3929，通过国家专项进入贵校有没有希望？,分数不错，有希望
录取可能性,15***83 (安徽),2018-06-28 11:07,安徽考生，理科高考成绩628，省5718名，请问有希望被贵校录取吗？,分数有希望，若感兴趣可以试一下提前批填报，把握更大。
咨询,18***16 (青海),2018-06-28 10:25,老师你好，我是青海理科考生，分数495，位次2399左右，报考贵院有希望没,你的分数有希望
高校专项计划相关问题,15***48 (江西),2018-06-28 10:03,您好，我已经通过了上海外国语大学的高校专项计划审核。也将相应的邮件发了过去，但至今未得到任何。请问怎样才能确定是否已经被录取了呢？如果被录取了，高考其他志愿还需要填吗？,在你省相关批次填报公示专业，不然无法录取，请咨询你省教育考试院
安徽文科,18***34 (安徽),2018-06-28 09:55,老师您好，请问贵校允许提前批录取的同学专业吗？,允许。但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。
想咨询一下为什么去年公共关系学在上海，录取数与分数都是空白？,15***55 (上海),2018-06-28 09:14,您好麻烦请问一下为什么在《2017年上海市普通高等学校招生各专业录取人数及考分》这本书上，上外的公共关系学专业的录取数与分数都是空白的呢？是去年没有招生吗？什么原因造成的呢？谢谢！,没有学生录取该专业
录取咨询,15***15 (山东),2018-06-27 16:49,山东文科考生638分，省排名610。录取可能性大吗？贵校就业率高的专业有哪些？谢谢。,分数不错，希望很大
山东文科,11***3@qq.com (山东),2018-06-27 16:00,老师您好，请问我今年高考617分，山东省排名2317，有希望报考贵校吗,你的分数可以冲一下
专业调剂,13***96 (上海),2018-06-27 15:20,我是上海考生，556分，入围综招面试名单，如果专业调剂是否可能被所选四个专业志愿之外的专业录取，如不愿意选修的会计学,在所有综招专业里调剂。
滑档,13***75 (北京),2018-06-27 14:49,北京理科一批服从调剂，可能滑档吗？640能报咱们学校吗，谢谢老师,你的分数有希望
咨询,13***44 (青海),2018-06-27 11:34,我是青海考生，想咨询535分（含民族分）、排位1100，报考贵校是否有希望,你的分数有希望
上海考生 专业调剂,13***96 (上海),2018-06-27 10:50,上海考生分数556，排名3883，请问若进入贵校会面临专业调剂吗？能进贵校的英语教育专业吗？,分数不错有希望，专业按照兴趣有梯度填报，可减少调剂可能
您好，河南省，文科589分，位次7332，,13***07 (河南),2018-06-27 10:41,请问去年贵校国家专项计划分数线是多少，该校在学生就读时有换专业的机会么,去年563学校自2016级学生起实行全面学分制，符合学籍管理要求和相应要求的学生，可以允许转专业。但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。
咨询,tr***a (福建),2017-06-26 10:44,福建理科考生高本一线128分全省3260名想报考贵校有希望吗？,你考得不错，希望很大
录取问题,lh*** (山西),2017-06-26 10:40,您好，我是山西文科考生，成绩570，高一本线52分，位次786，报考贵校几率有多大,分数不错，有希望
关于会计学专业的语言问题,ya*** (陕西),2017-06-26 09:50,请问贵校会计学专业教学语言是汉语还是英语？会计学专业4年对英语的要求如何？有第二外语要求吗？,部分英语授课，毕业时要求达到英语八级。学有余力可辅修第二外语，不是必修。
关于转专业和辅修,ya*** (陕西),2017-06-26 09:46,请问贵校转专业需要考试吗？转专业成功率大概多少呢？贵校可以辅修小语种外语吗？,学校自2016级学生起实行全面学分制，符合学籍管理要求和相应要求的学生，可以允许转专业。但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。
山东文科考生,ln***0 (山东),2017-06-26 09:43,老师您好，我是山东文科考生，请问考分614，省位次733，有希望进入贵校吗？,分数不错，很有希望
山东考生,ch***g1999 (山东),2017-06-26 09:03,您好！我是今年山东理科考生，分数631，全省名次5599，报考贵校被录取几率多大？,你的分数不错，有希望
安徽考生,ls*** (安徽),2017-06-25 16:11,安徽考生，今年3789名，能报贵校吗，能报那些好专业？,你考得不错，希望很大，专业按照兴趣填报即可
咨询,57*** (浙江),2017-06-25 15:37,浙江考生630超一批线53分被贵校录取可能性如何,分数不错，较有希望
浙江省位次号,qz*** (浙江),2017-06-25 15:37,浙江省综合改革后想要报考贵校大概需要怎样的位次号呢？希望老师能给出大致的范围，谢谢老师。,每个专业的位次可能都不一样了，很难预测
辽宁文科603分 高出一本线71分 省500名,ma*** (辽宁),2017-06-25 15:04,提前批日语可能性大么,分数不错，有希望
录取问题,pu*** (青海),2017-06-25 13:24,老师您好，我是青海考生超一本线30分，有希望录取吗？,不排除会有风险
宁夏理科,tt*** (宁夏),2017-06-25 13:20,您好！宁夏理科575分，超一本线136，排名796，英语143分，报贵校有可能吗？,分数不错，很有希望。
宁夏理科,tt*** (宁夏),2017-06-25 13:09,您好！宁夏理科575分，超一本线136，排名796，英语143分，报贵校提前批有可能吗？,分数不错，很有希望
关于提前批,wh*** (河南),2017-06-25 12:47,我是河南考生，高一本线57分，英语134，报考贵校的提前批有希望吗,分数可以冲一下
咨询,15***52 (河南),2017-06-25 12:19,我是河南文科考生，596分1663名，报考贵校希望大吗,你可以试试我校提前批专业
报考,18***62 (湖南),2018-06-26 10:24,是否有专科？专科专业有哪些？报考要求有哪些,没有专科
录取,15***52 (重庆),2018-06-26 10:06,重庆文科606分326名被贵校录取的可能性大吗?,分数很不错，希望很大
四川文科考生总成绩621分，位次大概在390左右,13***89 (四川),2018-06-26 09:52,报考贵校有希望吗？,你的分数不错，很有希望
重庆理科录取咨询,13***98 (重庆),2018-06-26 09:46,抱歉，再次麻烦老师。我是重庆理科考生，之前提问您认为我有风险，那建议我冲一下吗？被录取的几率会不会很小？,几率可能较小
山东考生598,15***27 (山东),2018-06-26 09:21,你好，我是山东理工科598分，报名贵校有希望吗,你的分数有希望
重庆理科录取,13***98 (重庆),2018-06-26 09:16,老师您好，我是重庆理科考生，分数624，高于一本线100分，位次5737，(本科第一批)报考贵校录取希望大吗？如果我服从调剂，会更有可能吗？,你的分数有风险
录取,15***11 (广东),2018-06-26 09:12,广东文科省排793可以上贵校什么专业？,分数很有竞争力，专业建议按照兴趣填写
辽宁文科,13***61 (辽宁),2018-06-26 09:11,618分，排名407-451，有冲贵校的机会吗？转专业是否容易？,分数很有希望。学校自2016级学生起实行全面学分制，符合学籍管理要求和相应要求的学生，可以允许转专业。但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。
山东考生文科报考贵校资格,13***26 (山东),2018-06-26 09:07,文科，621分，全省排1849位。报考贵校有希望吗？想学德语。,分数可以冲冲看
山东考生报考是否可行,18***19 (山东),2018-06-26 09:01,我是一名山东的文科考生，高考成绩595，高出一本线45分，全省位次6474对于贵校的提前批计划感兴趣，或是本科普通批，建议冲吗,可以冲冲看，往年来看有希望
录取,18***56 (北京),2018-06-25 16:20,我是北京理科考生，今年高考626分是否有机会进入贵校学习？,分数不错，有希望
报考咨询,15***11 (浙江),2018-06-25 14:42,你好，如果报考提前批被录取，在转专业时有什么限制吗？,没有
关于提前批小语种（捷克）,15***26 (浙江),2018-06-25 13:26,浙江考生，651分，6371位，请问捷克语或是日语能进吗,分数有希望，专业建议按照兴趣填写
辽宁文科生,13***61 (辽宁),2018-06-25 13:14,618分报考贵校有希望冲下吗？,可以冲一下
报考咨询,15***11 (浙江),2018-06-25 13:12,浙江考生648位次7422报提前批有希望被录取吗,你的分数有希望，可以冲一下
咨询报考可行性,13***02 (甘肃),2018-06-24 15:12,甘肃考生总分591，2018届，理科，语文96，数学132，理综222，英语141.排位甘肃3698名，英语一直比较好，得过全国竞赛叁等奖。报考有把握否？专业方向金融、会计、英语！,你的分数可以冲一下
估分录取,13***28 (上海),2018-06-24 14:59,上海考生553排名4360想报考贵校的英语或新闻传播请问有希望吗？,分数有希望
贫困地区国家专项,18***76 (甘肃),2018-06-24 14:49,老师您好！我是甘肃省一名应届理科考生！2018年高考总分569分，全省6660名，其中英语单科成绩134，请问通过贫困地区国家专项被贵校录取的希望多大？,你的分数可以冲一下
录取,15***52 (重庆),2018-06-24 14:33,请问贵校的小语种都是提前批吗？那重庆文科606分326名被贵校的捷克语专业录取的可能性大吗?谢谢。,在重庆不是提前批，是本一批
贵州考生,13***96 (贵州),2018-06-24 13:10,贵州文科646位次1020报国家专项有希望录取贵校吗,分数不错，很有希望
咨询,15***70 (云南),2018-06-24 13:07,云南考生分数645含加分超过一本线115报考贵校有无可能,你的分数不错，希望较大
安徽考生提问,15***16 (安徽),2018-06-24 11:58,请问640分3604名，被录取的概率有多大，会低于八成吗,分数不错，很有希望
报考咨询,15***11 (浙江),2018-06-24 11:47,浙江考生648位次7422有希望被贵校录取吗？,分数有希望
今年贵校在广西有俄语专业理工科的招生指标吗,18***40 (广西),2018-06-24 11:47,如题，今年贵校在广西会招俄语专业的理工科学生吗，613分能上吗,招生计划请参考你省的报考指南，分数可以冲一下
自主招生考生何时何处填报何种批次志愿？,15***05 (上海),2018-06-24 11:47,上海考生，入选上外自招A档，高考分数达到自招控分线，何时何处填报何种批次志愿？,请咨询上海教育考试院
想读语言的湖北理科考生,13***59 (湖北),2018-06-24 11:27,请问今年投档线多少?630上上外可以吗?读德语问题大吗?,分数有希望，专业建议按照兴趣选择，服从调剂，进档不退
浙江考生,13***40 (浙江),2018-06-24 10:34,高考，考了644分，英语考了140想要读上海外国语，有希望录取吗但是浙江省排名八千多名,分数可以冲一下
综招,15***67 (上海),2018-06-24 09:46,老师好！咨询下上海考生528位次8774，能否入围？,不建议填报
上海考生,18***21 (上海),2018-06-24 09:25,请问552能否进入综招面试？综招录取成绩是不是面试成绩和高考成绩按比例折算而成的？,你的分数可以冲一下。录取办法：学校以高考成绩、校测成绩、高中学业水平考试折算成绩按6:3:1的比例计算综合评价总成绩，总成绩=高考成绩÷660×600+校测成绩+高中学业水平合格性考试折算成绩
安徽考生,13***68 (安徽),2018-06-23 14:47,安徽理科643位次3200上外的国贸或者金融有希望吗,你的分数很不错，录取我校希望较大，专业分比较难预测，建议按照兴趣填写
提前批,15***16 (广东),2018-06-23 13:49,请问贵校提前批小语种专业转专业有限制吗？,学校自2016级学生起实行全面学分制，符合学籍管理要求和相应要求的学生，可以允许转专业。但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。
广西考生,13***82 (广西),2018-06-23 13:15,广西理工科考生557有机会被贵校录取吗、,你的分数可以冲一下
贵州考生,13***14 (贵州),2018-06-23 13:01,请问贵校往年在贵州录取的位次大概是截止到多少，国家专项计划方面呢,1500名以前比较有把握
贵州考生,13***14 (贵州),2018-06-23 12:09,请问文史类590分位次6764报考贵校有希望吗,不排除有点风险
咨询,17***9 (新疆),2017-06-28 16:42,你好，我是新疆文科考生，分数581，位次339，报考贵校可以吗？,分数有希望
录取,ho*** (江西),2017-06-28 16:20,老师，您好，江西文科考生601分，位次是666，请问报考贵校有希望没？,分数不错，很有希望
新疆考生咨询,17***9 (新疆),2017-06-28 15:17,老师您好，我是新疆文科考生，分数581，位次339，请问能够报考贵校吗？,分数不错，有希望
江苏文科,wo***keai666 (江苏),2017-06-28 14:18,请问江苏文科376aa+（814名）有把握录取吗？,分数不错，有希望
山东考生,xx*** (山东),2017-06-28 13:10,山东，女，理科，考600分，位次16739，能不能进入你校,分数可能有点风险
安徽考生,ls*** (安徽),2017-06-28 09:47,请问贵校国际政治，汉语言教育就业率怎么样，我是理科生不想服从分配进入这两个专业,[我校专业就业都不错。就业率达到95%以上，国际政治其就业去向主要有：外交部、商务部等中央地方政府部门；新华社、中国国际广播电台、第一财经等新闻机构；涉外使领馆、跨国公司；国有企业、金融机构、会计师事务所、跨国咨询机构以及上海国际问题研究院、厦门大学等教学研究机构。汉语国际教育专业学生具有比较宽广的就业适应性，可以胜任中小学（国际学校以及双语学校）的对外汉语、英语教学以及外企的汉语教学、汉语培训工作；国内外文化部门的文化交流工作；新闻出版机构的对外宣传工作；以及国家机关、外经贸系统、外资企业、合资企业等。
安徽考生,ls*** (安徽),2017-06-28 09:44,请问安徽理科3789名，609分，报考贵校会计学，商务英语专业机会大吗,分数不错，专业按照兴趣选择
咨询,se***ng (贵州),2017-06-27 16:41,贵校今年在贵州有提前批小语种招生计划吗计划人数多少啊文科最低位次多少额谢谢,请查阅我校招生官网http://infadm.shisu.edu.cn/_upload/article/files/9f/ad/15e2d21e4e63877c76fd4194ca35/0d413590-5c5f-4847-bbd3-b28cc36457a4.pdf
联系电话,cj*** (湖北),2017-06-27 14:46,您好，贵校在湖北招生老师的电话是多少？,有什么问题都可以拨打021-55386006
自主招生考生,ta*** (福建),2017-06-27 13:41,这里是福建省文科考生通过自主招生获得B档优惠高考成绩为541请问今年福建文科本一批的模拟投档线是多少？,要问福建考试院什么时候模拟
录取,ti*** (浙江),2017-06-27 12:41,浙江考生647，5400位次，报英语，把握大吗,你的分数有希望，专业分目前较难预测，建议按照兴趣填报
小语种,19***4 (浙江),2017-06-26 15:42,招生办老师：您好！我是浙江考生，省排名5053，高第一批分数线72分，英语成绩140分，请问报考贵校提前批专业希望大不大，平行志愿报语言专业呢？,都有希望，可以都填报，相当于两次机会
录取问题,li*** (上海),2017-06-26 15:26,老师您好！我是上海的考生，高考成绩是548分，有希望进你们学校吗？,分数不错，有希望
福建考生,35***904030924 (福建),2017-06-26 15:24,理科542分排名6777提前批能上得了贵校吗本科一批呢,分数有希望，都可以填报，相当于两次机会
山东考生,do***o (山东),2017-06-26 15:20,您好我是山东文科生605分省1270名西班牙语专业有希望吗,可以冲一下
提前批,41***811180021 (河南),2017-06-26 15:07,老师您好：请问2015年和2016年提前批录取分数线是多少，河南文科,可在我校招生官网查询http://admissions.shisu.edu.cn/633/list.htm
录取的问题----,pu*** (青海),2017-06-26 14:42,老师您好，青海文科考生，全省800名，有希望吗,不排除有点风险
自招生报志愿问题,13***28 (山东),2017-06-26 14:25,老师好，我已通过自招考试A档。1、下一步是不是只要在填报自招志愿时把上外填上即可，不必再给学校提交任何表格，也没有其它申请程序？2、填报专业时只能填报自招录取的一个专业，不用再填其它专业。是吗？3、山东自招控制线是515分，只要超过这个线，就一定能录取，没有任何问题，对吗？,是A档的话超过自招控制线按省考试院要求填报公示专业就能录取，我校没有其他程序
江苏考生 录取可能性 理科 368 物理A 生物A+,ce*** (江苏),2017-06-26 14:20,您好我是江苏考生请问我录取可能性多大理科368物理A生物A+高一本线37分,分数不错，有希望
江西理科考生,13***99 (江西),2017-06-26 13:02,老师好，江西理科602分，可以报考吗？,分数不错，希望较大
江苏考生,ta*** (江苏),2017-06-26 12:39,江苏考生372分，省排名1260，可以填报贵校吗？,分数不错，有希望
录取,na***i (甘肃),2017-06-26 11:33,您好，我是甘肃文科考生，高出一本线35分，国家贫困地区专项能录取吗？谢谢,分数不错，有希望
江苏理科,cy*** (江苏),2017-06-26 11:20,苏州外国语学校理科生，女，371分，双A。能否被录取？（参加过你们的自主招生考试，没有获得加分，和B档差2分。）十分希望上你们学校。,你的分数不错，有希望
录取咨询,zh***33 (山东),2017-06-26 11:18,山东文科考生616分，634名，报考贵校有把握吗？学校住宿条件如何？有空调暖气吗？保研率多少？转专业或辅修有限制吗？同城大学有没有互相承认学分制度,[你考得不错，希望较大。住宿四人一间，有空调。学校自2016级学生起实行全面学分制，符合学籍管理要求和相应要求的学生，可以允许转专业。但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。学校主动对接国家经济社会发展战略，服务上海建设国际经济、金融、贸易和航运中心对高端国际型人才的需求，不断拓宽专业口径。通过多个学科领域的辅修专业平台和大类课程平台开展双学位/双专业人才培养实践，本校开设德语、法语、日语、英语、新闻学、金融学、法学等辅修专业，学生还可跨校修读上海市16所高校开设的选修课程及涵盖文学、经济、管理、工学、理学、法学、艺术等学科门类的70余个辅修专业。学生在四年本科期间，只要辅修规定课程，修满规定学分，达到规定要求，即可取得所修课程所在学校颁发的辅修专业证书或辅修学位证书。
提前批,ca*** (上海),2017-06-26 11:06,请问上海考生542填饱贵校提前批是否有希望？,分数不错，希望较大
江西文科考生 报考,13***21 (江西),2017-06-26 10:58,本人江西文科考生，605分，省排508名，高出省一本线72分，请问有多大机率录取贵校（不限专业）？谢谢老师！,分数不错，有希望
浙江考生 平行志愿填报,13***10 (浙江),2018-06-25 10:49,您好！请问浙江考生，省位次号3740，报考贵校，被录取的可能性大吗？如果不大，报考贵校什么专业最容易被录取呢？最好是外语类专业。谢谢！,你的分数希望较大，专业建议按照兴趣填写。
一批,15***11 (河南),2018-06-28 16:56,河南文科636分，省排850名左右，选择调剂，能否被贵校录取？,分数可以冲一下
报考咨询,41***@qq.com (内蒙古),2018-06-28 16:28,内蒙古文史类考生582分位次837超出一本线80分可以报考贵校吗可以学哪些专业,分数可能有点风险
山东文科考生,13***19 (山东),2018-06-28 15:44,你好，山东文科考生610分，排名3421，报考贵校有希望吗？,分数有风险
录取概率,18***23 (河南),2018-06-28 15:32,河南理科611分、排名11712、高于一本线112分，请问报考贵校提前批希望大不大?能给些中肯的建议吗？谢谢。,分数可以冲一下
辽宁位次1678，654分，国际经贸，法语专业几率大吗,15***25 (辽宁),2018-06-28 14:59,谢谢！,分数不错，很有希望，专业分较难预测，建议按照兴趣填写
录取,13***89 (新疆),2018-06-28 14:55,新疆文科考生602排名242可以报考贵校翻译专业吗谢谢,分数有希望
江苏文科咨询,18***52 (江苏),2018-06-28 14:55,江苏文科生，374，A，A+，报考有希望吗？,分数可以冲一下
外语专业,13***89 (新疆),2018-06-28 14:54,新疆文科考生想报考贵校外语专业，但新疆听力成绩不计入高考总成绩，听力可不考或者随便填涂，会不会影响外语专业报考,是否计入投档成绩？
关于录取,13***89 (新疆),2018-06-28 14:16,新疆文科考生602242名但新疆听力考试不考，外语141，会有影响吗,是否计入投档成绩？我校根据投档成绩从高分到低分录取
关于录取,13***89 (新疆),2018-06-28 14:14,新疆文科考生602242能报考该校翻译专业吗,分数不错，有希望
关于录取,13***89 (新疆),2018-06-28 14:12,新疆文科考生要多少名能够上该校翻译及外语专业有没有额外要求,300名以内希望较大。如果新疆组织过口试，需要口试合格，没有组织就没关系，按总分从高分到低分录取
调剂,13***75 (北京),2018-06-28 13:50,老师，您好，请问本校在北京有7个专业招生，我服从调剂的话，只在北京招生的专业内调剂，还是你们学校的所有专业调剂，谢谢,北京招生的专业
河南文科，619分，2343位次，报考本校，有希望吗？,41***@qq.com (河南),2018-06-28 13:41,河南文科，619分，2343位次，报考本校，有希望吗？,提前批或者国家专项可以冲一下
提前批小语种,18***89 (上海),2018-06-28 13:21,提前批小语种中，哪几个小语种最好？如果提前批进小语种进了，是否可以再辅修一门语言？提前批小语种转专业方便吗？只能在小语种内转，还是其他专业都可以转？,[专业按照兴趣填报。我校小语种就业前景都很不错。录取小语种专业，英语也是必修的，学有余力也可以辅修第二专业。我校可以转专业，但由于我校语言类专业众多，各语种的学习方式和文化背景存在巨大差异，学校尊重学生自主选择专业的权利，同时建议学生慎重对待转专业。学校建议学有余力的同学可以辅修第二专业。
北京文科,18***05 (北京),2018-06-28 13:01,文科高考644，市排名869，请问报考贵校有多大录取几率？,分数可以冲一下
关于志愿填报里面的走读服从,mt*** (浙江),2016-06-27 09:50,您好！我是浙江省考生，在此咨询一下：志愿填报里面有一个走读服从的选项，请问贵校有走读吗？如果不打勾会对录取有什么影响吗？,没有走读，要都服从
录取可能性及其它,lr*** (四川),2016-06-27 09:05,我是四川省考生，高考成绩631，超小控线99分，有希望被贵校录取吗?,分数不错，很有希望
内蒙古考生,ki*** (内蒙古),2016-06-26 16:28,老师您好，我是内蒙古一文科考生，贵校近年有少数民族预科班吗？分数线是多少？,有的，可咨询省招办
陕西文科咨询,dt*** (陕西),2016-06-26 16:18,老师您好，我陕西文科581，口语考试96，位次排名1337，请问可以报考金融专业？谢谢,分数可能有点风险
北京考生理科,zx*** (北京),2016-06-26 16:17,北京考生理科639分报考贵校有希望录取吗,分数可以冲一下
