标题,来源,时间,问题,回答
咨询,hh***7 (天津),2017-06-24 13:39,天津理工考生，586分有希望冲击暨南大学吗？,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm
提前批四川招生计划,hy*** (四川),2017-06-24 12:20,请问今年在四川有提前批招生计划吗？具体专业有哪些？？,请参考四川省志愿填报指南
报考,zj*** (安徽),2017-06-24 11:58,安徽考生今年一本线上多少能取，,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm
浙江招生位次,su***8103 (浙江),2017-06-24 10:55,请问老师，贵校今年在浙江招生的位次区间大概是多少，麻烦老师尽可能精确些，谢谢您！,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm
进校后，能否转入选考科目不符要求的专业,su***8103 (浙江),2017-06-24 10:29,请问老师，假如我进校后是A专业，后想转入B专业，但是B专业与我选考科目要求都不符合，那是否还能够转入B专业。谢谢老师回答。,可以转入
能否报考贵校,ji***u (天津),2017-06-24 10:07,我是天津考生，理科男570分，报考贵校有希望吗？谢谢,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm
贵州考生,ye***gyeye (贵州),2017-06-24 09:32,请问老师：我是贵州理科考生，考分548排6863名，报考贵校能否被录取？另外报考贵校在贵州的国家专项计划能否被录取？,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm
北京 理科男,be***han (北京),2017-06-24 09:29,超北京一本线69分，北京市排名5938，能否报贵校？服从调剂提档后会退档吗,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm服从调剂不退档
今年有少数民族预科班吗？预科结业后投放的专业有哪些？谢谢,zf*** (内蒙古),2017-06-23 16:27,今年有少数民族预科班吗？预科结业后投放的专业有哪些？谢谢,没有少数民族预科班
暨南大学提前招生,zz*** (安徽),2017-06-23 16:00,请问2015年、2016年在安徽提前录取招生的分数线是多少，在安徽省内排名是多少,请参考往年录取分数线及排名http://zsb.jnu.edu.cn/6c/2f/c3468a93231/page.htm
咨询,zx*** (湖北),2016-06-27 13:03,老师您好！我女儿是湖北理科596分超一本84，排名14103名，想报贵校工商管理类（会计学），不知道有多大希望。谢谢,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。会计学是我校热门专业，录取分数比较高，请斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
内蒙古理科考生咨询,pa***yue (内蒙古),2016-06-27 11:51,您好，我是内蒙古理科考生，分数550，超一本线66分，报考贵提前批次的经济类和计算机类有多大希望？贵校2016年在内蒙古除提前批次外有无其他招生计划？谢谢！,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。经济类是我校热门专业，录取分数较高，计算机相对经济学类热门程度较低一些。我校在内蒙古的招生为提前批次，无其他招生计划。
山东考生,lh*** (山东),2016-06-27 11:38,你好老师我是山东考生理科634可以报贵校吗？,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
关于报考,ak*** (河南),2016-06-27 11:28,老师您好，河南文科考生高出一本线47分，被贵校录取的希望大吗？谢谢老师。,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
青海理科,ds*** (青海),2016-06-27 11:25,老师你好，我是青海理科考生，565分，超一本线149分，有希望报考贵校经济类专业吗！,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。我校经济类专业是热门专业，录取分数相对较高，斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
提前批,zy*** (河北),2016-06-27 10:49,你好，我是河北考生，提前批的费用都是待定，一般情况下估计在什么范围之内,由于我省物价局对省内高校学费做了调整，未及时公布，现可在我校招生信息网查询：http://zsb.jnu.edu.cn/zsb-ly/2016zsjz/2016zsjz.html
内蒙古招生,ba***689 (内蒙古),2016-06-27 10:48,老师您好，内蒙古理科582，排名5236，报考贵校有希望吗？谢谢！,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
河北，暨大经济学，国际贸易是不是往年的金融专业？,ad*** (河北),2016-06-27 10:30,你好，对河北提前批A，暨大经济学，国际贸易是不是往年的金融专业？再有如果不服从专业调剂，会不会影响本一录取？谢谢！,不服从调剂，不会影响一批次录取。对于专业问题可咨询各学院。经济学院：http://ec.jnu.edu.cn/
报考,ab***258147 (山西),2016-06-27 10:13,老师你好，我是山西理科考生，高考分570，高一本线51分，位次9588，报考贵校有希望吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
学费,wj*** (河北),2016-06-27 10:04,请问贵校学费定了吗（河北考生）,由于我省物价局对省内高校学费做了调整，未及时公布，现可在我校招生信息网查询：http://zsb.jnu.edu.cn/zsb-ly/2016zsjz/2016zsjz.html
广东,jj*** (广东),2016-06-27 10:03,请问广东理科考生555分可以报贵校吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。今年我校在广东省理科有所扩招，如还有问题可拨打招生办热线：020-85220130。
录取,sf*** (河南),2016-06-27 09:45,老师好，我是河南理科生，超过一本线50分，位次29000，请问报考贵校是否有希望，谢谢,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
咨询,ls*** (河北),2016-06-27 09:32,您好，我是河北文科考生，608，排名1758，报考贵校提前批，有希望吗,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
专业服从调剂问题,ai***8 (江西),2016-06-27 09:27,请问如果没有录取到志愿里的专业，请问学校再调整专业时，会根据考生特点（男女），专业意向调整到相关未招满的专业吗，会征求考生本人意见吗，谢谢,报考我校服从调剂，调剂至未满专业，对男女无要求，不会征求考生本人意见。详情可咨询：020-85220130
重庆 理工考生,xu***y (重庆),2016-06-27 09:19,老师您好我是重庆理科考生成绩597位次10444，高出一本线72分报考你们学校有希望么，服从专业调配还会被退档不,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。报考我校，服从调剂，一般不会退档。
江苏理科,qi*** (江苏),2016-06-27 09:13,您好我是江苏理科考生，成绩370，选修B+A，超出一本线17分，可以报考贵校的会计专业吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。会计学是我校的热门专业，录取分数也比较高，请斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
甘肃理科,cj*** (甘肃),2016-06-27 09:11,你好！我是甘肃理科考生，超出省控线111，省排名2221，请问会计学（注册会计师），经济统计学，国际经济与贸易，这三个专业“对于英语水平要求较高”，是什么意思？是对于英语高考成绩有要求吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。对于专业问题，可咨询我校各学院管理学院：http://ms.jnu.edu.cn/。国际商学院：http://gjsxy.jnu.edu.cn/。
山东理科,ch***15 (山东),2016-06-27 09:02,山东考生，理科622分，排名14382报考贵校有希望吗,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
录取类,13***28 (四川),2016-06-26 16:55,老师好，我是四川文科考生，今年提前批第二志愿报的贵校的会计学专业，我的高考成绩是590分，超一本线50分，我被贵校录取的机会大吗？,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。我校会计学是热门专业，录取分数相对本校其他专业分数高，请比较斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
河北考生,sc***088 (河北),2016-06-26 16:30,老师您好，我是河北理科考生，高考成绩586（含少数民族10分），高出本省一本线61分，报考贵校希望多大？谢谢,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
吉林省理科考生,15***43 (吉林),2016-06-26 16:22,你好，考生理科619分能考进会计专业么？,会计学是我校热门专业，录取分数相对较高，可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
暨南大学招生组,15***43 (吉林),2016-06-26 16:19,你好，我是吉林省考生，高考成绩619，请你贵校会计专业能被录取么?,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。会计学是我校热门专业，每年录取分数相对较高。
广东文科538分,an*** (广东),2016-06-26 15:58,广东文科538分，排名预估7500名左右。可能报考贵校吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
暨南大学招生组,15***43 (吉林),2016-06-26 15:55,跪求暨南大学招生组在吉林省的电话,可直接拨打我校招生办电话：020-85220130.
河北考生,sc***088 (河北),2016-06-26 15:39,老师您好，我是河北考生，今年考分586（含少数民族+10分），我想报考提前批A，请问有希望吗？以及收费情况不了解，请问提前批A各专业的收费情况是什么样？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。我省物价局对本省高校学费做了一些调整，现可在我校咨询网查询：http://zsb.jnu.edu.cn/zsb-ly/2016zsjz/2016zsjz.html
报考,hg*** (广东),2016-06-26 15:29,老师你好，我是广东理科生，请问575分能报考贵校吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
国家专项,zd*** (江西),2016-06-26 15:12,您好，江西考生如果国家专项计划录取后，在校可不可以和一本招生的一样申请转专业？,可询问当地招生部门对于国家专项计划的要求。
志愿填报,18***09 (江苏),2016-06-26 15:06,江苏文科366有希望吗,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
提前批录取后，掉档，能否被本一批录取,03***888 (河北),2016-06-26 14:58,老师您好：我是河北的考生，打算报考暨南大学的经济类专业，不太喜欢别的专业，如果提档后不服从调剂，掉档后还能被一本普通批次录取吗,提前批的录取不影响第一批次的录取。
河南理科考生,ka***n521 (河南),2016-06-26 14:03,老师您好～我是河南的理科考生～高考分数是569分，想报考贵校的临床医学，或法学专业，有希望录取吗,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。我校临床医学和法学专业是我校比较热门专业，分数在往年录取平均分之上一些，如还有问题可拨打招生办热线：020-85220130。
湖北考生,82*** (湖北),2016-06-25 16:44,您好，我是湖北理科考生，分数608，名次10440.请问报考贵校有希望吗？（服从志愿调剂）,可参考近年的录取分数：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，斟酌后报考。
江苏文科报考,ka***0515 (江苏),2016-06-25 16:40,请问贵校新闻系招生吗？大概要高于一本线多少分？,今年暨大各省招生计划连接：http://zsb.jnu.edu.cn/zsb-ly/2016jihua/jihua.html。暨大近年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。
分数线,jj*** (甘肃),2016-06-25 15:46,能不能提供一份去年贵校在甘肃省的各专业录取分数线？谢谢。,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。
录取希望,le***o (陕西),2016-06-25 15:46,老师您好，我是陕西理科考生，分数604，排位5750，高出一本线134分，报考贵校希望大吗？有哪些专业希望比较大呢？,[可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，斟酌后报考。暨南大学是综合性大学，学科门类齐全，其中经济、管理、文学、新闻和理工、医药类部分专业实力雄厚，重点优势学科不少。其中广东省名牌专业有14个——电子信息工程、会计学、新闻学、汉语言文学、生物技术、计算机科学与技术、工商管理、金融学、对外汉语、统计学、应用化学、旅游管理、国际经济与贸易、信息工程
内蒙理科,zy*** (内蒙古),2016-06-25 15:28,老师您好，我是内蒙理科考生，今年高考成绩573，有机会报考贵校吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，斟酌后报考。
河北理科考生,gx*** (河北),2016-06-25 14:44,您好，我是河北理科考生，分数634，请问报考贵校希望大吗?谢谢,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，斟酌后报考。
录取,wj*** (河北),2016-06-25 14:39,老师您好，河北考生636分，位次8186，线上分111分，请问报考贵校会计学、金融学、经济统计学、经济学有多大概率？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，斟酌后报考。
报考,su***3 (重庆),2016-06-25 14:14,你好，我是重庆理科考生，我裸分608，请问报考贵校的提前批有希望吗,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考。
贵州考生 文科,ch***9 (贵州),2016-06-25 13:06,老师您好！谢谢您的耐心回答~我是贵州文科考生600分总分高出一本线49分省排名2300请问报考贵校希望大吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，详细询问可拨打招生办电话：86-20-85220130。
山东临沂理科考生，高考成绩635分，超一本98分，省排名89,wy***2016 (山东),2016-06-25 13:03,山东临沂理科考生，高考成绩635分，超一本98分，省排名8995，请问报考贵校有希望录取吗？能的话可以录取到计算机或者电子信息类有关专业吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，详细询问可拨打招生办电话：86-20-85220130。
少数民族预科班,em*** (内蒙古),2016-06-25 12:58,老师您好！我是内蒙古考生，请问有少数民族预科班么，高出一本线45分有希望么？专业的选择自由么？,我校无少数民族预科班。
贵州考生文科,ch***9 (贵州),2016-06-25 12:51,老师您好！谢谢您的耐心回答~我是贵州文科考生600分总分高出一本线49分省排名2300请问报考贵校希望大吗？另外专业我想学小语种,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，详细询问可拨打招生办电话：86-20-85220130。
录取,wj*** (河北),2016-06-25 12:25,老师您好，我是河北省理科考生，636分，报考贵校会计学、金融学、经济学、经济统计学专业，录取概率大吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。详细请询问我校招办电话：86-20-85220130。
录取 山东理科,18***21 (山东),2016-06-25 12:07,您好，我是2016届山东理科考生，高一本线67，总分604，报考贵校的希望多大？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html，详细询问可拨打招生办电话：86-20-85220130。
招生：河南理科594，上线71,sh***08 (河南),2016-06-25 12:03,河南理科594，上线71，省内排名17427，请问报考贵校录取机会多大？谢谢！,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。
分数,ji*** (重庆),2016-06-26 13:17,请问贵校一本在重庆理科的提档线高出一本线多少分，有了国家专项计划，分数线大概会降多少,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。对于专项计划的优惠政策，可询问当地招生部门。
关于转专业和第二学位,ir*** (河北),2016-06-26 13:13,你好我想问一下贵校是否允许转专业，转专业有什么要求以及是否允许学生修第二学位。,[第一学年结束后，可申请转专业，申请转专业的绩点排名要求：1.平均学分绩点在当前就读专业同年入学学生排名前10%（含）的学生，可申请跨校区转专业或本校区内转专业。2.平均学分绩点在当前就读专业同年入学学生排名10%（不含）-30%（含）的学生，原则上只能申请本校区内转专业。3.平均学分绩点未达当前就读专业同年入学学生排名前30%的学生，一般不允许转专业；如确有特长或其他特殊原因，原则上只能申请本校区内转专业。学生申请转专业要通过申请、考核、公示等程序，学生入学第二学期即可提出申请。为进一步完善我校人才培养模式，充分发挥学生的潜能，培养复合型人才，我校鼓励在校学生申请修读双学位和辅修，具体内容请查询我校教务处网站。我校鼓励第二学位的申请。
录取可能性,18***56 (广西),2016-06-26 13:10,超一本线62分，位列580名，想录取贵校翻译专业,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。查询往年暨大专业热门程度，斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
您好，我是重庆考生，线上54分,ba***n1996 (重庆),2016-06-26 12:49,今年高考579分线上54分位次14781想报考贵校贫困专项里的光电信息科学与工程专业贵校去年贫困专项最低录取分线上16分位次24114前年贫困专项最低录取分线上5分位次23494您能帮我查一下这两年光电信息科学与工程专业重庆贫困专项的录取位次吗？您觉得我有机会上吗？,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
报考,fo***r (内蒙古),2016-06-26 12:47,请问贵校提前批次报考在多会如果没有被贵校录取是否可以继续报考本科一批,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。提前批未录取，不影响本科一批录取。
学费及校区,wj*** (河北),2016-06-26 12:37,请问贵校学费定了吗，具体是多少，珠海校区和广州南校区师资力量一样吗,我省物价局对我省高校学费做了一些调整，现可在我校招生信息网查询：http://zsb.jnu.edu.cn/zsb-ly/2016zsjz/2016zsjz.html。各校区师资力量是相同的。
高考提档问题,70*** (吉林),2016-06-26 12:26,我是吉林考生，想问提档后服从调剂给不给退档？,当考生填报的专业志愿都未被录取时，若不服从专业调剂，将予以退档。若考生服从专业调剂，调剂到未满额专业。如总计划数满额，予以退档。
报考,zx*** (湖北),2016-06-26 12:06,老师您好！我是湖北理科女生596分，想报考贵校工商管理类（会计学），可能录取大么？,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。会计学是我校热门专业，录取分数相对较高，斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
广东考生 理科576,13***51 (广东),2016-06-26 12:03,我想咨询一下理科576能进入暨南大学吗？几率是多少？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
报考,wo***hen (甘肃),2016-06-26 11:55,老师好，我是甘肃考生，成绩高出本省一本线75分，报考你们学校有希望吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。
咨询,zx*** (云南),2016-06-26 11:52,老师您好：我是云南保山隆阳区的一名考生，今年高考分理科616分位次3696，今年云南理科一本线是525分。想报考贵校，机会大吗？,参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。估算今年投档分数。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
请问广东文科573分可以报贵校吗,13***88 (广东),2016-06-26 11:34,请问广东文科573分可以报贵校吗，专业上有没有优势？,[可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。今年广东采用全国卷，往年的分数线可供参考的价值降低，预估分数难度也变大。平行志愿为敢冲的考生提供了机会。广东第一志愿组的学校数今年增加到7家，为各位考生大胆报考暨南大学提供了机会。欢迎大家在第一志愿组A学校报考暨南大学。
关于珠海校区,ni*** (辽宁),2016-06-26 11:11,我是辽宁理科考生，考分593分，报贵校有希望吗？历年录取成绩（分专业）在哪儿能查询？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。详情可咨询招办电话：86-20-85220130
安徽报考提前批次专业,95*** (安徽),2016-06-26 11:11,贵校在安徽的提前批次专业有哪些啊？,我校招生计划：http://zsb.jnu.edu.cn/zsb-ly/2016jihua/jihua.html
贵州,ve*** (贵州),2016-06-26 10:47,请问贵校服从调剂提档是否退档？,对于平行志愿投档，如果服从调剂，我校在计划允许范围内会争取录取。具体最后是否录取，要依据当时总计划剩余情况作决定是否增加计划。一般情况，如果计划允许，服从专业调剂，都会尽量录取。
报考,hu*** (江西),2016-06-28 10:40,江西理科607能上吗,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
贵州理科,ro*** (贵州),2016-06-28 10:37,老师您好，我高考分数563，高一本线90分，关注该学校很久了，是否有望。,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
贵州文科,sh*** (贵州),2016-06-28 10:14,老师您好我是贵州文科考生加上政策加分后总分615省排名1338请问报考贵校有希望吗贵校的住宿条件如何分专业时是否会剔除民族分,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。我校住宿条件：为2~4人间有空调和独立卫浴等，环境舒适。
广东文科,pc*** (广东),2016-06-28 09:47,广东文科考生，573分，高重本线59，排位1787，报广告学几率大吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
广东文科,pc*** (广东),2016-06-28 09:46,广东文科考生，573分，高重本线59，排位1787，报电子商务几率大吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。按照热门程度，斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
学费,35*** (新疆),2016-06-28 09:28,2016年新疆招生与考试中暨南大学的所有专业学费均为“待定”，想问一下是多少,由于我省物价局对省内高校学费做了调整，未及时公布，现可在我校招生信息网查询：http://zsb.jnu.edu.cn/zsb-ly/2016zsjz/2016zsjz.html
是否承认加分？,zf*** (云南),2016-06-28 09:20,老师您好，请问贵校在专业录取时是否承认少数民族加分？,[（一）投档分数：原则上以各省级招生管理部门依据教育部有关加分政策计算的投档成绩为准，总计加分累计不得超过20分，且考生的实际高考文化课成绩不低于生源所在省（区、市）的第一批本科院校录取控制分数线。（二）专业录取：按高考文化课成绩（裸分）由高到低安排专业，不设专业级差。高考文化课成绩相同时，依据各省的排名方法和顺序录取。若各省无详细排名或排序分，则按照我校择优录取原则，有加分者（加分高者）优先录取。裸分相同，均无加分，优先考虑经我校认证的艺术特长生，若以上排序均相同，参考单科成绩排序：文科：语文—文综—数学—英语，理科：数学—理综—语文—英语。若以上排序均相同，参考专业志愿排序，优先考虑专业志愿在前者。当考生填报的专业志愿都未被录取时，若考生服从专业调剂，调剂到未满额专业;若不服从专业调剂，将予以退档。
河南文科考生,hn*** (河南),2016-06-28 09:14,老师你好，河南文科考生成绩564，高出一本线47分，有希望报考贵校吗？,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
专业分数线,zw*** (贵州),2016-06-27 16:47,老师您好，我是贵州理工科考生，想查找贵校在贵州的专业录取分数，网上查找不到，请问如何得到？是各个专业的录取最高分最低分。谢谢,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
河南国家专项理科录取分数统计,13***91 (河南),2016-06-27 16:14,请问老师：2015年河南国家专项理科录取分数统计有吗？最低分多少？谢谢,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
学费,de*** (河南),2016-06-27 16:13,老师您好，招生简章上写学费待定，是否都是较高收费？以往学费大多在什么水平？？河南考生理科考分608分，超一本85分，省排名11526，报考贵校有希望被录取吗？谢谢回答！！,我省今年物价局对本省高校的学费做了一些调整，未能及时发布，现在我校招生信息网可查询：http://zsb.jnu.edu.cn/zsb-ly/2016zsjz/2016zsjz.html可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
报考,hs*** (陕西),2016-06-27 15:40,你好，我是陕西考生，想报贵校的几个专业，能否请您给建议按照报考热度排序？新闻学，翻译，公共事业管理，日语，汉语言，汉语国际教育。谢谢~,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。热门程度每年都有所差别，大致排序：新闻学，翻译和日语，公共事业管理等，斟酌后报考，如还有问题可拨打招生办热线：020-85220130。
天津考生,ca*** (天津),2016-06-27 14:30,老师您好，我是天津理科考生，608分，位次为3063，天津的一本线为512，对学校的ACCA会计学专业有兴趣，请问有多大的可能性,可参考往年录取分数线：http://zsb.jnu.edu.cn/zsb-ly/fsx/fs2.html。如还有问题可拨打招生办热线：020-85220130。我校ACCA会计学是热门专业，录取分数比较高，请斟酌后报考。
