标题,来源,时间,问题,回答
陕西理科,18***33 (陕西),2018-06-25 10:52,老师：您好陕西理科580/位次12000可以报考贵校吗，谢谢老师。,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。祝你金榜题名。
山东理科,15***03 (山东),2018-06-25 10:35,请问山东考生，理科602，排名18762，有希望报考贵校吗,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。可根据自身情况进行参考。祝你金榜题名。
陕西考生,13***68 (陕西),2018-06-25 10:22,我是陕西2018年理工考生，568分，位次14850，请问报考咱们学校有把握吗,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。祝你金榜题名。
报考咨询,18***89 (陕西),2018-06-25 10:05,我是陕西考生，高考成绩547分，位次20267，报考贵校把我有多大，请老师指导，谢谢,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。祝你金榜题名。
咨询,18***77 (山东),2018-06-25 09:48,老师您好，我是山东考生的家长，请问590分，报考贵校把握性有多大？谢谢！,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。可根据自身情况进行参考。祝你金榜题名。
辽宁考生602分是否可以第一志愿专业录取,15***25 (辽宁),2018-06-27 11:06,老师您好，我今年理科602分，报贵校是否能走第一专业志愿，谢谢,学你好，感谢咨询我校。我校往年在辽宁招收情况如下：2017年最低位次13965，2016年最低位次13862，2015年最低位次13805。可根据自身情况进行参考。祝你金榜题名。
辽宁考生602分是否可以第一志愿专业录取,15***25 (辽宁),2018-06-27 11:04,辽师您好，我今年理科602分，报贵校是否能走第一专业志愿，谢谢,学你好，感谢咨询我校。我校往年在辽宁招收情况如下：2017年最低位次13965，2016年最低位次13862，2015年最低位次13805。可根据自身情况进行参考。祝你金榜题名。
录取,15***82 (江苏),2018-06-27 10:53,江苏考生理工366分，物理A化学B，分数段16941，有希望被贵校录取吗，谢谢,同学你好，感谢咨询我校。我校往年在江苏招收情况如下：2017年最低位次23967，2016年最低位次24610。根据往年的录取情况，你报考我校可选择的专业方向较多。可根据自身情况进行参考。祝你金榜题名。
有希望被录取吗,15***82 (江苏),2018-06-27 10:51,江苏考生理工366分，物理A化学B有希望被贵校录取吗，谢谢,同学你好，感谢咨询我校。我校往年在江苏招收情况如下：2017年最低位次23967，2016年最低位次24610。根据往年的录取情况，你报考我校可选择的专业方向较多。可根据自身情况进行参考。祝你金榜题名。
国家专项招生计划,13***28 (河南),2018-06-27 10:22,您好！我是河南考生：理科总分585，排名24015，想报贵校的国家专项。请问是否有希望？谢谢！,同学你好，感谢咨询我校。我校高校专项报考人数较少，成绩波动较大，只能为你提供往年分数进行参考。2017年我校在河南招收的国家专项最低分数为552。祝你金榜题名。
山西考生,13***31 (山西),2018-06-27 10:22,山西理科，561，位次13370，能否被贵校录取？谢谢,同学你好，感谢咨询我校。我校往年在山西招收情况如下：2017年最低位次11585，2016年最低位次13567，2015年最低位次15713。近几年波动较大，建议你报考时服从专业调剂。可根据自身情况进行参考。祝你金榜题名。
山西文科考生咨询,15***68 (山西),2018-06-27 10:07,山西文科排名1900+录取的可能性大吗，和一本线差34,同学你好，感谢咨询我校。我校往年在山西招收情况如下：2017年最低位次2130，2016年最低位次2118，2015年最低位次1965。可根据自身情况进行参考。祝你金榜题名。
咨询,13***91 (福建),2018-06-27 09:58,老师:您好！我是福建一考生，今年高考分数570排名10250也报名参加贵校的农村单招专业选计算机科学与技术机械类电子信息工程工商管理您觉得我可以投档吗我还想问这个计算机科学与技术等专业在就业方面机会大吗在贵校这几类专业的发展状况如何,同学你好，感谢咨询我校。我校往年在福建省的招生情况如下：2017年最低位次13498，2016年最低位次12601，2015年最低位次13294。我校国家专项报考人数较少，成绩波动较大。可根据自身情况进行参考。祝你金榜题名。
录取咨询,13***29 (山西),2018-06-27 09:43,我是山西考生，今年572分，超一本线56分，是否有希望被录取，谢谢老师,同学你好，感谢咨询我校。我校往年在山西招收情况如下：2017年最低位次11585，2016年最低位次13567，2015年最低位次15713。可根据自身情况进行参考。祝你金榜题名。
咨询,13***28 (福建),2018-06-26 16:58,请问福建考生位次15000有机会进入贵校吗？如果有机会投档，且服从调剂，学校是否能承诺不退档？,同学你好，感谢咨询我校。我校往年在福建省的招生情况如下：2017年最低位次13498，2016年最低位次12601，2015年最低位次13294。可根据自身情况进行参考。祝你金榜题名。
咨询录取,15***95 (山东),2018-06-26 16:54,您好！我是山东理科考生，2018年高考考分598分，省内排名21086名，想报考贵校，请问录取的可能性大吗？谢谢！,同学你好，感谢咨询我校。我校往年在山东招收情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。根据自身情况进行参考。祝你金榜题名。
咨询,13***39 (陕西),2018-06-26 16:42,陕西考生，理科，541位次22261，报考贵校可以吗？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。祝你金榜题名。
河南考生,13***06 (河南),2018-06-26 16:03,您好，我是河南考生，今年高考分数587，分差88，位次22847，今年河南考生比去年多了12万请问位次与去年相比，会不会偏大？加上国家专项计划有没有希望被贵校录取？,同学你好，感谢咨询我校。我校往年在河南招收情况如下：2017年最低位次25533，2016年最低位次24758，2015年最低位次25115。你的分数报考我校可以选择几个分数较高的专业，可以根据自身情况进行参考。祝你金榜题名。
四川理工类624,18***90 (四川),2018-06-26 15:32,四川理工类624，排名13223，报考贵校，录取的机率大吗？,同学你好，感谢咨询我校。我校往年在四川招收情况如下：2017年最低位次19288，2016年最低位次18911，2015年最低位次20610。根据我校往年录取情况来看，你可以选择一些我校分数较高的专业，具体情况可以根据自身情况进行参考。祝你金榜题名。
报考咨询,18***71 (陕西),2018-06-26 15:25,我是陕西的理科考生，高考成绩是575，省位次13264，想报考贵校，能否录取？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。祝你金榜题名。
报考,18***60 (天津),2018-06-25 09:30,老师您好：我是天津理科女生，2018年高考608分，省排名5259，1.请问报考贵校录取机会大吗？2.有没有专业要求性别的限制，贵校的男女生比例。谢谢！,同学你好，感谢咨询我校。我校往年在天津招收情况如下：2017年最低位次8211，2016年最低位次6810，2015年最低位次8017。可根据自身情况进行参考。我校全校男女比例大概一比一。祝你金榜题名。
关于投档与录取,13***19 (江苏),2018-06-25 09:18,老师您好，我是江苏理科考生，总分361，物理B+，生物A，可以报考贵校吗?会不会退档?专业是否有限报?,同学你好，感谢咨询我校。我校往年在江苏招收情况如下：2017年最低位次23967，2016年最低位次24610，2015年最低位次30287。考生学业水平测试选考科目等级要求达到BB级。可根据自身情况进行参考。祝你金榜题名。
关于投档与录取,13***19 (江苏),2018-06-25 09:13,我是江苏理科考生，总分361，物理B+，生物A，可以报考贵校吗?会不会退档?专业是否有限报?,同学你好，感谢咨询我校。我校往年在江苏招收情况如下：2017年最低位次23967，2016年最低位次24610，2015年最低位次30287。考生学业水平测试选考科目等级要求达到BB级。可根据自身情况进行参考。祝你金榜题名。
高考志愿,15***03 (山东),2018-06-25 09:11,请问山东考生，理科602，排名18762，有希望报考贵校吗,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。可根据自身情况进行参考。祝你金榜题名。
江苏理科考生,32***005235236 (江苏),2018-06-25 09:07,老师您好，我是江苏理科考生，总分360，选修物生双A，超一本线24分，省排名24219，有可能被贵校录取吗？,同学你好，感谢咨询我校。我校往年在江苏招收情况如下：2017年最低位次23967，2016年最低位次24610，2015年最低位次30287。考生学业水平测试选考科目等级要求达到BB级。可根据自身情况进行参考。祝你金榜题名。
宁夏询问,13***39 (宁夏),2018-06-24 16:19,我是宁夏考生，高考成绩519分，是否能上西北农林大学。,同学你好，感谢咨询我校。我校往年在宁夏的录取情况如下：2017年最低位次3937，2016年最低位次4061，2015年最低位次4487。可根据自身情况进行参考。祝你金榜题名。
国家专项能入取吗,13***19 (江西),2018-06-24 15:27,你好，我是江西考生，分数是577分，名次是15370名，想考贵校的国家专项的工商管理类，能入取吗,同学你好，欢迎咨询我校。我校2018年在江西的工商管理类（国家专项）计划数为2名，现阶段无法确定招收的分数。我校会按照考生报考成绩，由高到低录取。祝你金榜题名。
老师您好：录取问题,18***58 (安徽),2018-06-24 15:11,安徽理科考生605分，位次11442报考贵大学录取几率怎么样，可以的话能否推荐一下报什么专业，孩子比较青睐贵学校，谢谢！,同学你好，感谢咨询我校。我校往年在安徽省的招生情况如下：2017年最低位次17011，2016年最低位次17581，2015年最低位次21152。可根据自身情况进行参考。您的分数位次在我们学校基本可以任选专业。祝你金榜题名。
关于录取的相关疑问,17***21 (广西),2018-06-24 15:11,老师您好，我是广西考生，我的高考分数为581超一本68分，广西排名10866，有机会被录取吗,同学你好，感谢咨询我校。我校往年在广西招收情况如下：2017年最低位次14876，2016年最低位次13567，2015年最低位次15713。可根据自身情况进行参考。祝你金榜题名。
云南理科考生,15***18 (云南),2018-06-24 14:50,你好，2018年高考高出一本线43分有希望报考贵校吗,同学你好，感谢咨询我校。我校往年在云南招收情况如下：2017年最低位次12184，2016年最低位次13190，2015年最低位次14838。可根据自身情况进行参考。祝你金榜题名。
报考,13***97 (陕西),2018-06-24 14:41,老师您好，我是陕西考生，今年考了550分全省位次19487，请问可以报考贵校吗？有没有什么计算机类的专业合适？谢谢老师,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。我校信息工程学院专业有计算机科学与技术、信息管理与信息系统、软件工程、电子商务专业等。祝你金榜题名。
录取,13***80 (陕西),2018-06-24 14:17,老师您好，我是陕西考生，总分523，位次28225，可能被西北农林科技大学录取吗？,同学你好。感谢你提问。我校去年在陕西省录取最低分是524，位次是19428。请你参考。
老师您好！吉林省理科省排名10380报考本校服从调剂录取希望,13***96 (吉林),2018-06-24 10:10,老师您好！吉林省理科省排名10380报考本校服从调剂录取希望,"参考往年我校在吉林省理科录取位次，2017年为11565,2016年为10098,2015年为10560，您选择了服从专业调剂，我校提档后是不退档的。综合考虑下来，学生有很大希望进入我校学习。"
老师你好,18***03 (贵州),2018-06-23 11:43,我是贵州考生，高考581，位次在8379，想报考贵校的水利水电专业有希望吗？,我校水利类实行大类招生，您可以参考2017年在贵州录取的水利类学生分数，最低分为534，最高分为542，平均分为537。
专项计划,18***77 (四川),2018-06-23 09:17,我是四川考生，高考分数585，位次在40000左右，专项计划初审已经通过，请问如果报考贵校，被录取的几率大吗？,对于专项计划我校在西北农林科技大学招生网（http://zhshw.nwsuaf.edu.cn/）计划查询中有具体的专业和计划数公布。由于每个专项计划每个专业招收的人数较少，不能预估最终录取情况。
河南理科考生,13***21 (河南),2018-06-28 11:58,请问26000名能不能上贵校？如果服从调剂的话会不会被退档？有没有级差？,同学你好，感谢咨询我校。我校往年在河南招收情况如下：2017年最低位次25533，2016年最低位次24758，2015年最低位次25115。可以根据自身情况进行参考。祝你金榜题名。
转专业,13***39 (山东),2018-06-28 11:52,老师您好，贵校可以跨文理转专业吗,同学你好，感谢咨询我校。我校不支持跨文理转专业。可以根据自身情况进行参考。祝你金榜题名。
招生,13***39 (山东),2018-06-28 11:50,老师您好，请问贵校今年在山东文科招生计划是多少，603分全省4621名报考贵校希望大吗,24，同学你好，感谢咨询我校。我校往年在山东招收情况如下：2017年最低位次4354，2016年最低位次5170，2015年最低位次8471。可以根据自身情况进行参考。祝你金榜题名。
广东理科考生,13***58 (广东),2018-06-28 11:49,我今年分数534，排位41150，服从调剂，有希望进入贵校吗？谢谢！,同学你好，感谢咨询我校。我校往年在广东招收情况如下：2017年最低位次33244，2016年最低位次33655，2015年最低位次40075。可根据自身情况进行参考。祝你金榜题名。
报考咨询,13***75 (山东),2018-06-28 11:29,老师您好，山东理科考生，626分，全省位次8717，有多大希望能被西北农林大学录取？谢谢老师,同学你好，感谢咨询我校。我校往年在山东招收情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。可以根据自身情况进行参考。祝你金榜题名。
河南生文科608分排名3752，报考贵校有希望么？,18***06 (河南),2018-06-28 11:22,法学或经济类,同学你好，感谢咨询我校。我校往年在河南招收情况如下：2017年最低位次4453，2016年最低位次4492，2015年最低位次4021。我校经济类在河南省仅招收理工类学生。可以根据自身情况进行参考。祝你金榜题名。
湖南文,15***14 (湖南),2018-06-28 10:31,湖南文科563（543分+20），一本差6分，省内15300名，求贵校预科班，有戏没？,我们的是少数民族预科班
专业咨询,18***90 (北京),2018-06-28 10:24,贵校的电子信息工程主要开设那些专业课，毕业的就业方向有哪些？望解答,同学你好，感谢咨询我校。对于这个问题，你可以进我们学校的招生网查看一下，网址是http://zhshw.nwsuaf.edu.cn，除此之外还可以进入我们的招生咨询群：793539031，详细咨询学长学姐。最后祝你能金榜题名。
录取,13***78 (湖南),2018-06-28 10:19,您好，今年湖南理科532报考贵校少数民族预科班可能性大吗？,同学你好，感谢咨询我校。我校2017年少数名族预科班最低分为479，少数民族预科班每年录取人数较少，分数可能有所波动。祝你金榜题名。
青海考生咨询,18***07 (青海),2018-06-28 10:18,请问理科排名3900多，超一本线63分，服从调剂，可以被该校提档吗,同学你好，感谢咨询我校。我校往年在青海招收情况如下：2017年最低分数416，2016年最低分数463，2015年最低分数416。可根据自身情况进行参考。祝你金榜题名。
574分，位次3万多，国家专项有希望吗？,81***@qq.com (河南),2018-06-28 10:12,574分，位次3万多，国家专项有希望吗？,同学你好，感谢咨询我校。国家专项招收的人数较少，根据报考人数决定录取分数，每年波动较大。无法确定录取情况。可以根据自身情况进行参考。祝你金榜题名。
青海考生咨询,18***07 (青海),2018-06-28 09:34,青海理科超一本线63分，排名3900多，如果服从调剂，可以被该校提档吗？,[同学你好，感谢咨询我校。我校往年在青海招收情况如下：2017年最低分数416，2016年最低分数463，2015年最低分数416。2018年我校提分数无法预估，只有录取工作结束才能获得数据。考生报考我校，达到了我校在考生所在省份的提档线，同时考生服从专业调剂，身体状况满足我校招生章程，是不会退档的。可根据自身情况进行参考。祝你金榜题名。
录取咨询,18***90 (新疆),2018-06-28 09:29,我是新疆理科考生今年564分，线差97分，4925名想报考你校能录取吗,同学你好，感谢咨询我校。我校往年在新疆招收情况如下：2017年最低位次7073，2016年最低位次6756，2015年最低位次7152。根据往年录取情况，你可选择的专业面稍多一些。可根据自身情况进行参考。祝你金榜题名。
咨询 河南艺考生,15***91 (河南),2018-06-28 09:09,今年环境设计分数线恐怕会提高多少？？？,同学你好，感谢咨询我校。我校无法预估今年录取分数，具体情况需录取工作结束后才能知晓。2017年录取的最低分数为75.24，最高分为77.04，2016年录取的最低分数为66.7（理），最高分为71.48（理），最低分为66.25（文），最高分为78.4（文）祝你金榜题名。
青海考生询问,18***07 (青海),2018-06-28 09:08,青海省排名3900多，超一本分数线63分，可以进贵校吗,同学你好，感谢咨询我校。我校往年在青海招收情况如下：2017年最低分数416，2016年最低分数463，2015年最低分数416。可根据自身情况进行参考。祝你金榜题名。
四川考生咨询,13***85 (四川),2018-06-26 14:50,老师：你好！我是四川少数民族考生，贵校招生网上只有2016年少数民族预科分数，请问2017年的分数情况？,同学你好，感谢咨询我校。我校去年在四川省录取的少数名族预科生最低分数为514。可根据自身情况进行参考。祝你金榜题名。
海南理科生,18***90 (海南),2018-06-26 14:37,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,同学你好，感谢咨询我校。我校往年在海南省的招生情况如下：2017年最低位次4346，2016年最低位次4531，2015年最低位次4023。根据你的分数，报考我校可以选择一些热门专业，可根据自身情况进行参考。祝你金榜题名。
咨询,13***57 (四川),2018-06-26 13:35,老师，您好，我是四川考生，贵校专业有极差吗？,同学你好，感谢咨询我校。我校不设专业极差，可根据自身情况进行参考。祝你金榜题名。
咨询,13***57 (四川),2018-06-26 13:34,老师，您好，我想咨询一下，进档考生服从专业调剂是不是就不会被退档了？,同学你好，感谢咨询我校。考生分数达到我校提档线，考生身体情况符合招生章程的要求，我校是不会退档的。祝你金榜题名。
咨询,13***57 (四川),2018-06-26 13:34,老师，您好，我是四川考生，请问贵校对进档考生的安排方法是按志愿优先还是分数优先的原则？,同学你好，感谢咨询我校。我校实行的是分数优先的原则。祝你金榜题名。
陕西理科生,18***10 (陕西),2018-06-26 13:20,老师你好我位次17000左右报考贵校有希望吗？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。根据往年录取情况来看，你报考我校的把握是很大的，可根据自身情况选择一些专业。祝你金榜题名。
录取,15***19 (山东),2018-06-26 13:14,山东今年585分，29000位次，服从调剂可能被录取吗？,同学你好，感谢咨询我校。我校往年在山东招收情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。可根据自身情况进行参考。祝你金榜题名。
咨询,13***57 (四川),2018-06-26 12:36,老师，您好，我是四川考生，我想咨询一下，贵校有哪些特色专业，谢谢！,同学你好，感谢咨询我校。我校学校是全国农林水学科最为齐备的高等农业院校，葡萄酒专业稳居全国第一。近几年就业的热门专业，经济类、管理类、计算机类录取分数也比较高。我校动物医学、动物科技专业就业也很火爆。祝你金榜题名。
录取问题,18***65 (山西),2018-06-26 12:19,我是山西考生，理科，573高出一本线57，省排一万零五百左右，请问能进贵校吗？贵校是否允许转专业？如允许，需要达到什么条件？,[同学你好，感谢咨询我校。我校往年在山西招收情况如下：2017年最低位次11585，2016年最低位次13567，2015年最低位次15713。根据往年分数参考，你进入我校是很有可能的，建议填报的同时选择服从专业调剂，达到我校投档分数，服从专业调剂，并且符合身体条件招生章程规定，我校是不会退档的。我校允许转专业，学生可在大一第二学年提出转专业申请，具体要求、条件，需要根据学生欲转入学院具体规定。近几年，我校学生转专业的成功率都在70%以上。可根据自身情况进行参考。祝你金榜题名。
咨询,25***@qq.com (河北),2018-06-26 11:25,您好，河北理科考生617分，省排名15700多报考贵校的可能性？贵校哪些专业较好？女生报考软件工程的前景？,同学你好，感谢咨询我校。我校往年在河北招收情况如下：2017年最低位次18708，2016年最低位次19356，2015年最低位次20896。可以根据自身情况进行参考。祝你金榜题名。
咨询录取,18***10 (陕西),2018-06-26 11:23,老师您好，陕西理科分数566位次15373报考贵校择业面广吗？电子信息计算机一类录取可能大吗？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。电子信息、计算机类专业在陕西近几年录取成绩高出一本线85-90分左右，可根据自身情况进行参考。祝你金榜题名。
录取咨询,13***39 (宁夏),2018-06-26 11:15,宁夏理科考生位次4576，能不能录取到西北农林科技大学。,同学你好，感谢咨询我校。我校往年在宁夏招收情况如下：2017年最低位次3937，2016年最低位次4061，2015年最低位次4487。，建议您可以冲一冲，根据自身情况进行参考。祝你金榜题名。
河南美术类理工科考生,18***23 (河南),2018-06-26 11:15,尊敬的老师：你好，河南美术类理工科考生美术省统考成绩224，文化成绩413，报考贵校有希望吗？能上什么专业？,同学你好，感谢咨询我校。我校在河南招收的美术类专业为环境设计，如果考生所在省份未规定统一的投档规则。我校实行综合分录取规则，综合分数=省统考专业成绩/省统考专业课满分*60+高考文化课成绩/高考文化课满分*40祝你金榜题名。
陕西考生,18***03 (陕西),2018-06-26 10:53,理工类，546分，请问单设本科报考贵校有希望被录取吗？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。可根据自身情况进行参考。祝你金榜题名。
贵校自主招生中高校专项计划代码,15***22 (陕西),2018-06-26 10:52,在陕西省考试管理中心没有找到自主招生高校与专业信息中没有查找到贵校代码,同学你好，感谢咨询我校。志愿填报代码问题，请咨询考生所在省招生办。祝你金榜题名。
陕西理科,15***59 (陕西),2018-06-26 10:44,老师您好，陕西理科546省位20793有没有希望录入贵校非王牌专业？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。如果对我校有意愿的话，建议报考的时候选择服从专业调剂，冲一冲，可根据自身情况进行参考。祝你金榜题名。
海南理科生,18***90 (海南),2018-06-26 10:21,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,同学你好，感谢咨询我校。根据我校往年录取情况，你的分数报考我们学校很大把握。祝你金榜题名。
咨询,13***57 (四川),2018-06-26 10:13,老师您好，我是四川考生，请问613分，19320位进入贵校有希望吗,[同学你好，感谢咨询我校。我校往年在四川招收情况如下：2017年最低位次19288，2016年最低位次18911，2015年最低位次20610。通过往年录取情况来看，进入我校的可能性很大，建议报考时选择靠前的志愿填报，同时要选择服从专业调剂，身体状况满足招生章程，考生被我校提档后是不会退档的，可以根据自身情况进行参考。祝你金榜题名。
录取,13***41 (湖南),2018-06-26 10:02,请问湖南考分593分，高一本线80分，全省排名14000名，能否入档，选择专业上有优势吗？,"同学你好，感谢咨询我校。我校2017年在湖南录取的最低位次14481,2016年最低位次14131，2015年最低位次14640，建议报考同时选择服从专业调剂，达到我校提档要求，并且身体符合招生章程，我校是不会退档的。可根据自身情况进行参考。祝你金榜题名。"
江苏理科录取,13***52 (江苏),2018-06-26 09:49,您好！贵校哪些专业好就业好？354可以报贵校吗？有希望录取吗？,[同学你好，感谢咨询我校。我校往年在江苏招收情况如下：2017年最低位次23967，2016年最低位次24610，2015年最低位次30287。就业方面我校传统优势学科动物医学、动物科学，当前社会就业热门学科经济类、管理类、计算机行业的就业前景都是很好的，其他学科，相对来说深造率比较高。可根据自身情况进行参考。祝你金榜题名。
录取,18***10 (陕西),2018-06-26 09:31,老师您好，陕西理科分数566位次15373报考贵校择业面广吗？电子信息计算机一类录取可能大吗？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。电子信息、计算机类专业在陕西近几年录取成绩高出一本线85-90分左右，可根据自身情况进行参考。祝你金榜题名。
山东,15***21 (山东),2018-06-26 09:28,请问山东597分，位次21670，有把握进贵校吗、能进理学院、经济管理学院或信息工程学院吗？谢谢,同学你好，感谢咨询我校。我校往年在山东招收情况如下：2017年最低位次24195，2016年最低位次23129，2015年最低位次22983。近几年经济管理学院、信息工程学院的录取分数都是高于录取平均分的，可根据自身情况进行参考。祝你金榜题名。
咨询,18***10 (陕西),2018-06-26 09:22,老师您好，陕西理科分数566位次15373报考贵校择业面广吗？电子信息计算机一类录取可能打吗？,同学你好，感谢咨询我校。我校往年在陕西的录取情况如下：2017年最低位次19783，2016年最低位次17978，2015年最低位次19743。计算机类专业在陕西近几年录取成绩高出一本线85-90分左右，可根据自身情况进行参考。祝你金榜题名。
河南理科,15***10 (河南),2018-06-26 09:15,分数568.34859位次国家专项计划能上贵校吗,同学你好，感谢咨询我校。我校往年在河南招收情况如下：2017年最低位次25533，2016年最低位次24758，2015年最低位次25115。可以根据自身情况进行参考。祝你金榜题名。
提前批,35***@qq.com (河南),2018-06-26 09:05,您好，我是河南理科考生，贵校提前批录取省位次大致多少？提前批是如何录取的？,同学你好，感谢咨询我校。我校2017年生命科学与技术基地班录取的最低分数为558，平均分为563.6。2017年食品科学与工程（中外合作）录取最低分为544，平均分为547.4。可以根据自身情况进行参考。祝你金榜题名。
湖南理科咨询,15***58 (湖南),2018-06-26 09:03,湖南理科，579分，超出一本66分，位次19000，有希望冲一冲贵校吗？,"同学你好，感谢咨询我校。我校2017年最低位次14481,2016年最低位次14131，2015年最低位次14640，可根据自身情况进行参考。祝你金榜题名。"
山西考生,18***30 (山西),2018-06-25 16:58,您好，我是山西考生，高出一本线50分，报考贵校有希望吗,同学你好，感谢咨询我校。我校往年在山西招收情况如下：2017年最低位次11585，2016年最低位次13567，2015年最低位次15713。可根据自身情况进行参考。祝你金榜题名。
河北理科考生,18***82 (河北),2018-06-25 16:22,高考611可以报考贵校吗,同学你好，感谢咨询我校。我校往年在河北招收情况如下：2017年最低位次18708，2016年最低位次19356，2015年最低位次20896。可以根据自身情况进行参考。祝你金榜题名。
报考招生,18***03 (河南),2018-06-25 16:19,您好！我是河南理科考生，今年考了560分，有被贵校录取的可能吗？,同学你好，感谢咨询我校。我校往年在河南的录取情况如下：2017年最低位次25533，2016年最低位次23129，2015年最低位次25115。可根据自身情况进行参考。祝你金榜题名。
