标题,来源,时间,问题,回答
能否录取,15***60 (陕西),2018-06-27 15:20,陕西理科，分数591，位次9781，报考贵校有希望吗？,根据往年情况，你的分数报考我校有希望，可以放在一志愿试试。
河南考生,15***33 (河南),2018-06-27 14:57,收专科生吗,我校不招专科
录取,94***@qq.com (四川),2018-06-27 14:45,四川考生637分，7684名，有希望被贵校录取吗？,根据往年情况，你的分数报考我校希望比较大。
报考,15***35 (河南),2018-06-26 15:03,您好，我是河南省理科考生，今年分数621，位次8451，报考贵校被录取希望大吗？是否很容易被调剂？,根据往年情况，你的分数报考我校比较有希望。
录取,15***29 (湖南),2018-06-26 15:03,老师您好！湖南省2018年理科考生，成绩596，第一志愿报考贵校有希望吗？,根据往年情况，你的分数报考我校有点风险，可以放在一志愿冲冲
北京文科,13***88 (北京),2018-06-26 14:52,北京文科634分，如果报咱们学校第一志愿能录取吗？文史类专业咱们学校有哪些专业有研究生班？谢谢,根据往年情况，你的分数报考我校有希望，文科专业基本都有硕士点
广西理科考生,13***85 (广西),2018-06-26 14:51,我的理科成绩603（含7分加分），排名6061，报考贵校材料科学与工程，有希望吗？,根据往年情况，你的分数报考材料有希望。
海南理科生,18***90 (海南),2018-06-26 14:26,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,根据往年情况，你的分数报考我校希望很大。
安徽理科考生,13***65 (安徽),2018-06-26 13:47,605分，排在11367名，过一本100分，想报考贵校的化学专业，请给点指点性建议，谢谢,根据往年情况，你的分数接近我校分数，可放在一志愿冲冲，可以报化学专业。
分数录取咨询,18***58 (山西),2018-06-26 12:21,山西603有希望录取么,根据往年情况，你的分数报考我校希望比较大
山西理科报考,13***44 (山西),2018-06-26 11:45,老师你好，山西理科，男性考生594分，有没有可能进入贵校学习？,根据往年情况，你的分数报考我校比较有希望
山西文科生 省排1116 有希望报考贵校吗？,15***03 (山西),2018-06-26 11:45,人文科学试验班是否有希望,根据往年情况，你的分数报考人文科学试验班有希望。
江苏理科,18***26 (江苏),2018-06-26 11:39,非常希望到贵校就读，江苏理科375双A+，排名在8200名左右，请问有希望吗？概率大吗？,根据往年情况，你的分数报考我校希望比较大。
天津文科,15***34 (天津),2018-06-26 11:29,请问，文科569排名2545报考贵校有希望吗？谢谢,根据往年情况，你的分数报考我校有风险，可以放在一志愿冲冲。
录取咨询,13***64 (广东),2018-06-26 11:26,我小孩广东、理科，高考572，广东理科排名18832，有可能被贵校录取吗？,根据往年情况，你的分数报考我校有风险，可以放在一志愿冲冲。
辽宁文科,13***46 (辽宁),2018-06-26 11:00,总分606，报考贵校可以吗？谢谢！,你排名是多少
录取问题,18***60 (海南),2018-06-26 10:54,海南理科考生，706分，排名1694，报考贵校录取概率大吗，服从调剂是否不会退档？,根据往年情况，你的分数报考我校希望比较大，服从调剂，体检合格，提档后不退档。
录取,13***39 (河北),2018-06-26 10:48,河北，理排名6349，能提档吗，专业报什么,根据往年情况，你的分数报考我校希望比较大。
咨询,13***85 (安徽),2018-06-27 14:13,安徽理科615分排名8726，报考贵校被录取希望大吗,根据往年情况，你的分数接近我校分数，可放在一志愿试试
高考录取,54***@qq.com (新疆),2018-06-27 10:21,我是新疆考生，高考分数607，理科生，报考你校的概率？谢谢,根据往年情况，你的分数报考我校希望很大
北京考生，请问如果被提档，会被调剂到自己所选的六个专业外的专,13***57 (北京),2018-06-27 10:11,北京考生，请问如果被提档，会被调剂到自己所选的六个专业外的专业外的专业吗？,针对北京考生，6个专业报满肯定录取到其中一个专业，不会调剂。
山东理科,15***04 (山东),2018-06-27 09:38,山东理科629分，请问报考贵校有希望吗?,根据往年情况，你的分数报考我校有希望。
青海考生报考咨询,49***@qq.com (青海),2018-06-27 09:24,我是2018年青海考生，女生，少数民族，今年高考成绩522分，提档分542分，裸分全省排名1513名，请问被你校录取可能性大吗？,根据往年情况，你的分数报考我校希望比较大。
重庆考生,43***qq.com (重庆),2018-06-27 09:15,请问今年成绩630分，地区排名4709名，志愿填报是不是都是平行录取，有没有希望进你们学校，01理科实验班、02工科实验班、14计算机、05自动化、0L通讯类、06材料类。,普通一批都是平行志愿，根据往年情况，你的分数进我校希望比较大。
录取,13***90 (陕西),2018-06-27 09:03,老师你好，我是陕西的考试想报你们学校，我的成绩是600分，位次是8128，请问老师我被投档的希望大吗？另外问一下你们学校有专业级差吗？,根据往年情况，你的分数报考我校比较有希望。我校专业有级差，级差为1、1、0、0、0
内蒙古考生,13***25@163.com (北京),2018-06-26 16:59,理科545，能上少数民族预科班吗？,少数民族预科计划少，波动比较大，往年录取分数请查看我校本科招生网http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3629
河南理科生,13***27 (河南),2018-06-26 16:01,你好，我是河南一名理科生614分排名10714名可以报考贵校吗，如不可以，走国家专项计划行不行,根据往年情况，你的分数接近我校，可以放在一志愿报考。
辽宁文科,13***46 (辽宁),2018-06-26 15:58,总分606分，排名990名，可以报贵校吗？谢谢，老师！,根据往年情况，你的分数报考我校希望比较大。
江苏考生,18***00 (江苏),2018-06-26 15:50,江苏理科367，双A，排名15000，今年有希望报你校吗,根据往年情况，你的分数报考我校有点风险，可以放一志愿冲冲。
湖南理科611位次8580,13***37 (湖南),2018-06-26 15:29,湖南理科611位次8580能进贵校吗？有没有希望进好专业？,根据往年情况，你的分数报考我校有希望，可以报考中档分数和偏下一点的专业
咨询,15***42 (贵州),2018-06-26 15:27,老师您好，贵州考生理科位次8974，能冲一冲吗？,根据往年情况，你的分数接近我校，可以放在一志愿冲冲
贵州理科,16***5@qq.com (贵州),2018-06-26 15:09,你好，今年18年高出一本线49分，位次20999，想报贵校少数民族预科班，是否能录取,少数民族计划少，波动比较大，近几年少数民族预科招生情况请查看我校本科招生网http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3629
预科收分情况,18***39 (四川),2018-06-26 15:04,想咨询四川2016和2017年贵校预科的收分情况,近几年少数民族预科招生情况请查看我校本科招生网http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3629
江苏考生咨询,lb***l (江苏),2017-06-28 12:37,您好，我的高考成绩为366，位次11116，物生A+A+。请问在贵校能上什么专业？谢谢。,读什么专业不好预测。
理科,13***49 (河南),2017-06-28 12:11,老师您好！河南理科592排名9372报贵校有希望么？,是我校录取的边缘分，有希望录取。在我校后边再填写一些录取分数低的高校。
湖北文科考生关于专业调剂问题,hu***niao (湖北),2017-06-28 11:12,我是湖北文科考生，若服从调剂，所能调剂的专业范围是湖北省文科招生计划中的专业类别中，还是在贵校的所有的文科及文理兼收的专业类别？会被调剂到理科类专业中吗？,文科只有可填报的六个专业，填满六个专业，是否服从可以不填
您好，我是青海的考生，515分，全省排名1110,hc*** (青海),2017-06-28 10:25,您好，我是青海的考生，515分，全省排名1110，能否上你们学校?,报考我校录取希望很大。
关于录取,sh***458 (辽宁),2017-06-28 09:55,老师八您好!问下，贵校今年在辽宁的预录取提档线大约能是多少?谢谢!,只有录取时才能知道。
咨询,li***19 (安徽),2017-06-27 16:49,安徽理科考生，589分，7519名，国家专项报贵校，有机会录取吗？谢谢,有机会录取
咨询,13***15 (四川),2017-06-27 16:46,老师好！四川理科，599分，位次11546，请问报考贵校有多大希望？！！！,可能考分偏低了一些，可以把我校填在A志愿，冲一冲。
我是山西考生,36*** (山西),2017-06-27 16:23,我是山西理科考生，今年562分，排名4533--4680，不服从调剂，能录取吗？报考哪些专业风险小？,报考我校录取希望较大，实行平行志愿省，考生最好填报专业服从调剂。
录取几率,su***2312 (陕西),2017-06-27 15:44,老师您好，我是陕西文科考生，分数583，位次1482，报考北科大有希望吗？,根据我校往年在陕西文科录取名次，一般省排名2000名左右报考我校有希望录取。
志愿填报,li*** (四川),2017-06-27 15:28,我是四川理科考生今年601分，读贵校工商管理专业有希望吗，超出一本线90分,还是看省排名判断准确。
云南文科考生,ko***516 (云南),2017-06-27 14:42,老师好，我是云南文科考生602分，排名1900，报考贵校有没有希望？谢谢老师,这个分数不好预测，建议放在A志愿填报。
北京考生,cy*** (北京),2017-06-27 14:13,北京文科考生，619分，排名920，报考贵校有希望吗？,根据往年情况，你的排名报考我校希望比较大！
入学后转专业,st*** (辽宁),2017-06-27 13:28,请问贵校允许转专业吗？具体都有什么政策？比例是多少？,除招生时有特别约定（外语保送生、提前批录取类别）的学生外，其他在校本科生均可在大一或大二年级末提出转专业申请；各专业对转出人数不做限制，申请转入人数未超过专业可接收限额时，不限制学生的转入。
关于预科,78*** (贵州),2017-06-27 13:13,我是贵州考生，少数民族，想上北京科技大学，分数估计不够，想上该校预科，请问投档顺序是先投预科还是先投一本？,一般是先招统招，后录预科。还要按你省高招办的规定填报。
北京考生,gl*** (北京),2017-06-27 12:17,您好，北京理科考生630分，市排名3027，一专业想报考贵校材料科学与工程专业，录取几率如何？谢谢,根据往年情况，你的排名报考我校材料专业有希望！
录取可能性咨询,18***60 (北京),2018-06-24 15:38,您好，请问北京文科考生，631分，排名1441，有录取的可能吗？,根据往年情况，你的分数接近我校分数，可以放在一志愿冲冲。
录取对会考成绩要求,13***3@qq.com (重庆),2018-06-24 14:53,我是2018年应届重庆考生，请问贵校录取时，对高中水平结业考试（会考）成绩是否有一定要求？,在重庆，我校对会考成绩没有要求。
咨询,13***65 (贵州),2018-06-24 14:42,我是贵州省理科考生成绩575，报考贵校希望大吗,根据往年情况，贵州理科6500名左右报考我校有希望。
湖北9284名报贵校有希望吗,13***44 (湖北),2018-06-24 14:00,湖北9284名报贵校有希望吗,根据往年情况，你的分数报考我校有希望，可以试试。
宁夏考生,18***55 (宁夏),2018-06-24 13:43,我是宁夏考生成绩551次位2480不知道报考希望大不,根据往年情况，你的分数报考我校有希望
上海考生,13***77 (上海),2018-06-24 13:04,上海考分529排名8500有希望吗,根据往年情况，你的分数报考我校有希望。
我要报考,18***65 (河北),2018-06-24 10:56,我是2018河北理工科考生，今年高考分数643分，省排名7107~7371，能否被贵校录取？,根据往年情况，你的分数报考我校有希望
录取,13***16 (贵州),2018-06-24 09:57,贵州考生，590分，省排6766，想报考贵校计算机专业，能上线吗？,根据往年情况，你的分数报考我校有希望，可以试试报考计算机专业
志愿填报,13***15 (安徽),2018-06-24 09:52,你好老师，我是安徽考生622分名次6890，打算报考贵校，录取几率咋样？,根据往年情况，你的分数报考我校希望挺大的
想报考贵校,13***88 (浙江),2018-06-24 09:49,您好，我是浙江考生，630分位次16556有希望报考贵校吗？,根据往年情况，你的分数有点风险，可以放在前面志愿冲冲。
录取,12***4@qq.com (河北),2018-06-24 09:14,老师您好，我是河北考生今年638排名8700有希望进入贵校学习么,根据往年情况，你的排名接近我校，可以报一志愿。
录取,17***21 (广西),2018-06-24 09:03,老师您好，我是广西考生，高考分数581超一本68分，服从调剂，有机会被录取吗？,根据往年情况，广西理工排名6500左右报考我校有希望。
志愿填报,13***36 (北京),2018-06-23 16:03,您好，我的成绩北京排4116，报考机械类或自动化类或生物技术，有希望录取吗？,根据往年情况，你的分数接近我校分数，可以放一志愿试试。针对北京考生，我校保证6个专业报满，肯定录取其中一个专业。
北京艺术类考生,13***69 (北京),2018-06-23 15:53,老师您好请问北京艺术类考生文科综合分579.4，报考咱们学校有希望吗！,你可以参考去年的艺术类分数http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3610
志愿,13***36 (北京),2018-06-23 15:44,您好，我的成绩比一本线高差不多100分，能被录取吗？,根据往年情况，你的分数报考我校有希望，可以试试。
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-23 15:30,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,具体色盲和色弱要求请查看我校本科招生网http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3628
北京考生,18***07 (北京),2018-06-23 13:27,您好高考630分能上贵校好专业吗,根据往年情况，你的分数接近我校分数，可以放一志愿试试。针对北京考生，我校保证6个专业报满，肯定录取其中一个专业。
录取问题,13***92 (内蒙古),2018-06-23 13:23,老师您好！我是内蒙古赤峰市宁城县考生，高考成绩高出内蒙古一本线109分，在所报科类内排名第5526，请问报考贵校的计算机信息管理专业是否有希望？谢谢您！,根据往年情况，你的分数报考我校希望比较大。
河北模拟提档线,qy***@163.com (河北),2018-06-23 13:16,河北省贵校今年模拟提档线大概多少分,模拟投档线只有在报完志愿录取的时候才能出来。
安徽理科,15***14 (安徽),2018-06-23 12:53,想问下老师，安徽省在贵校录取大概在什么排名？,根据往年情况，安徽理工8000名左右报考我校有希望。
咨询,13***57 (四川),2018-06-23 12:10,老师您好，想咨询下2018年四川理科生大约省排名多少有希望被录取，愿意服从调剂。,根据往年情况，四川理科9500名左右报考我校有希望。
预科录取概率,62***806200556 (甘肃),2018-06-23 10:47,老师您好，我是甘肃理科考生，分数535，排名13450，少数民族预科班录取的概率大吗？预科班在那里就读？谢谢。,少数民族预科计划少，分数波动比较大，请参考往年录取分数http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3629。2018年预科班学生全部在北京科技大学学校本部就读。
浙江考生一段超46分,18***29 (浙江),2018-06-23 10:27,老师，您好！我的省位次在14192位，请问今年的人文科学试验班还有外语专业录取可能性大吗？,根据去年情况，你的排名报考我校有希望。
黑龙江考生提问关于智能科学与技术学科的情况,15***18 (黑龙江),2018-06-23 09:26,老师好！请您简单介绍下贵校智能科学与技术学科的发展情况，选择本专业学习后学生能掌握哪些基本技能，在这领域如何选择深造？,智能科学与技术将来可从事智能机器人、智能制造及大数据智能分析与处理等领域的研究与技术开发工作。
老师您好，山东理科大约生排名多少有希望被录取，服从调剂,13***83 (山东),2018-06-22 15:38,老师您好，想咨询下山东理科生大约省排名多少有希望被录取，愿意服从调剂。录取后，可以调整专业吗,根据往年情况，山东理科大约排8500左右报考我校有希望。入学以后，在大一和大二学期末可以申请转专业。
湖南文科读贵校可以吗？,15***89 (湖南),2018-06-22 12:22,湖南文科读贵校可以吗？有文科硕博点吗？谢谢！,我校在湖南有文科计划招生，考生可以报考，同时也有文科硕士和博士点
录取,15***76 (河南),2018-06-22 11:21,如果可以投档到贵校，服从专业调剂，无身体条件限制，有没有被退档的风险？谢谢,普通类平行志愿，服从调剂，体检合格，提档后不退档
贵州考生,13***71 (贵州),2018-06-22 10:56,理科生今年在570左右，是否可以考虑报考本校提前批次？,根据往年情况，贵州理科高一本线90多分报考我校有希望
安徽理科考生,li***23121 (安徽),2017-06-28 15:48,安徽理科考生，598分，排名5683，能报贵校的重点专业吗？谢谢,可以报考我校重点专业
老师您好，我是山西文科考生,xu***017 (山西),2017-06-28 15:34,考分556，一本线518，全省排名1502名。报考贵校哪些专业比较有希望？,文科按大类和专业招生总共6个，将这6个专业按考生的兴趣和爱好排个序。
陕西理科女,13***66 (陕西),2018-06-25 16:03,你好，我今年601分，位次7987名，报考贵校有希望吗？,理工科吗，根据往年情况，你的分数报考我校希望比较大。
录取问题,13***10 (江西),2018-06-25 16:02,老师：你好！我是江西考生599分省排名9028，报考贵校服从调剂有希望录取吗？,根据往年情况，你的分数报我校有点风险，可以放在一志愿冲冲。
老师你好,13***56 (河南),2018-06-25 15:33,我是河南考生，577分有希望被贵校录取吗,你是理科考生吗，根据往年情况，你的分数报考我校有点风险，可以报在一志愿冲一下。
山东考生咨询,11***3@qq.com (山东),2018-06-25 15:17,招生办老师您好！请问一下山东理科考生要想报贵校，位次大约在多少名？谢谢,根据往年情况，山东理工8500-9000名报考我校有希望。
新疆考生605分位次2050，一眼度数800报考材料学行吗,17***32 (新疆),2018-06-25 14:55,一眼度数800度，特别想学材料学。,眼睛超过800度不宜就读材料类专业。
江苏理科 374分 9624名 能录取吗,13***23 (江苏),2018-06-25 14:22,江苏理科374分9624名能录取吗,根据往年情况，你的分数报考我校希望很大。
我要报考,18***99 (甘肃),2018-06-25 14:22,老师您好好，我是甘肃文科考生，今年559分，位次1095名，能不能保证进入贵校？能不能报考贵校日语类专业？,根据往年情况，你的分数报考我校比较有希望。报日语希望也比较大。
请问色弱、色纺不能报考哪些专业？,15***01 (北京),2018-06-25 14:18,请问色弱、色纺不能报考哪些专业？,色觉异常限报情况，请查看我校本科招生网http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3628
录取问题,18***75 (福建),2018-06-25 13:38,你好，我是福建理科考生，2018高考排名7065，想报贵校，录取的概率大不大？,根据往年情况，你的分数报考我校有希望。
录取问题,15***09 (黑龙江),2018-06-25 13:06,请问黑龙江理科考生603分全省排名大约5600左右被贵校录取概率大吗蟹蟹,根据往年情况，你的分数报考我校有希望。
云南考生,13***54 (云南),2018-06-25 12:49,我是云南考生，分数612，排名6590，能否报考贵校电子科学技术专业？,根据往年情况，你的分数报考我校有希望。
报考,18***78 (广西),2018-06-25 12:03,您好，我是广西2018年理科考生，高考成绩高于省一本线91分，广西排名6000名左右，报考贵校有希望吗？,根据往年情况，你的分数报考我校希望比较大。
江西报考,15***09 (江西),2018-06-25 11:59,高考610排名6526能不能进这里的热门专业呢,你是理工科吗，根据往年情况，你的分数报考我校比较有希望。热门专业可以填报上试试。
录取问题,13***00 (山东),2018-06-25 11:46,山东文科考生616分，省2453名，报考你们学校能录取吗？,根据往年情况，你的分数报考我校有希望。
录取,13***08 (云南),2018-06-25 11:44,云南，638，2787名，能否录取北科大,你是理科吗，根据往年情况，你的分数报考我校希望非常大。
录取,17***87 (河南),2018-06-25 11:16,河南理科614.全省排名10714左右，报考贵校可能性大吗,根据往年情况，你的分数报考我校有希望
安徽理科,13***63 (安徽),2018-06-25 11:12,您好！在下理科620分，省排名7448名，可以填报贵校吗？,根据往年情况，你的分数报考我校希望比较大
陕西理科,18***33 (陕西),2018-06-25 11:09,老师：您好陕西理科580/位次12000可以报考贵校吗，谢谢老师。,根据往年情况，你的分数接近我校，可放在一志愿报考
专业分级差,18***96 (河南),2018-06-25 11:09,贵校录取设有专业分级差吗,录取专业时，按投档考生的实际考分和专业志愿顺序，由高到低按“专业级差”方式依次录取，专业级差为“1、1、0、0、0”。
安徽报考问题,18***38 (安徽),2018-06-25 11:02,我是2018安徽考生，今年高考625分，省排名6517，被贵校环境工程专业录取的概率有多大，谢谢！,根据往年情况，你的分数报考我校希望很大。
录取问题,15***14 (吉林),2018-06-25 10:32,老师你好！我是吉林考生610分省排名4710报考贵校服从调剂有希望录取吗？,根据往年情况，你的分数报考我校希望比较大。
甘肃理科考生,13***79 (甘肃),2018-06-25 10:32,老师你好，我是甘肃理科考生，今年558分，位次4106名，能不能保证进入贵校？能不能报考贵校材料类专业？,根据往年情况，你的分数报考我校有希望。
河南理科考生,18***96 (河南),2018-06-25 10:28,老师，您好。我是河南理科考生，今年省位次8141，请问报考贵校，有希望被录取吗，还有入学后，专业发展方向不合适，有机会转专业吗？谢谢老师。,根据往年情况，你的分数报考我校有希望。除招生时有特别约定（外语保送生、提前批录取类别）的学生外，其他在校本科生均可在大一或大二年级末提出转专业申请；各专业对转出人数不做限制，申请转入人数未超过专业可接收限额时，不限制学生的转入。
招生咨询,13***89 (辽宁),2018-06-25 10:22,我是辽宁考生，高考成绩636分，位次4090名，报贵校的计算机或自动化专业录取希望大吗？,根据往年情况，你的分数报考计算机或自动化专业有希望。
转专业问题,13***30 (辽宁),2018-06-25 10:00,您好，如录取贵校机械类或者土木类，有转数学类学习的机会吗？谢谢,可以转。
录取,15***14 (吉林),2018-06-25 09:36,我是吉林考生610分排名4710报考贵校有机会么,根据往年情况，你的分数报考我校希望比较大。
我是山东的，理科628分，排名8090，能否被贵校录取？,13***58 (山东),2018-06-25 09:28,我是山东的，理科628分，排名8090，能否被贵校录取？谢谢！,根据往年情况，你的分数报考我校希望比较大。
想报考贵校,18***95 (河南),2018-06-25 09:25,老师好，河南考生595可以报考不,根据往年情况，河南理工排名9500左右报考我校有希望
河北,13***16 (河北),2018-06-25 09:18,自主招生在本一特殊类型片已填报，是否还用在本科一批平行志愿中填报吗，高考612+降分20能报北京科技大学吗,自主招生考生在特殊类型报考，本科一批平行志愿可以不再填报
录取可能性,18***67 (四川),2018-06-25 09:17,四川理科女生，今年621分，排名14726名，有可能被工科专业录取吗？,根据往年情况，你的分数接近我校，可以放在一志愿冲冲
可不可以报考贵校,15***09 (山东),2018-06-26 10:44,山东理科考生分数623位次10046请问可不可报考贵校录取几率大吗谢谢老师,根据往年情况，你的分数接近我校，可以放在一志愿。
甘肃理工类考生592分，3650名，可以报贵校吗,18***59 (甘肃),2018-06-26 10:34,甘肃理工类考生592分，3650名，可以报贵校吗,根据往年情况，你的分数报考我校希望比较大。
咨询 盼回复 谢谢,12***7@qq.com (西藏),2018-06-26 10:31,请问西藏汉族考生想要报考贵校一般排名为多少？今年高考分数577（含加分）特征排名为271报考贵校有希望吗？调档和专业录取时对考生加分政策如何，有什么区别吗？如果服从专业调配，是否可以确保提档不退档？贵校转专业情况又是如何？,[你可以参考去年西藏的录取分数，2017年汉族录取最低分539。对享受加分、降分政策的考生，按省级招办的规定加分、降分提档，安排专业时以实际考分为准。平行志愿，服从调剂，体检合格，提档后不退档。除招生时有特别约定（外语保送生、提前批录取类别）的学生外，其他在校本科生均可在大一或大二年级末提出转专业申请；各专业对转出人数不做限制，申请转入人数未超过专业可接收限额时，不限制学生的转入。
贵校在山东有专科计划吗,zx***sohu.com (山东),2018-06-26 10:15,山东理，多少分可报,我校没有专科计划
自主招生,15***68 (内蒙古),2018-06-26 10:07,老师您好:我是内蒙考生。通过了贵校的自招，降20分。高考成绩571，排名7500，能否被录取？贵校今年在内蒙的模拟投档线大约为多少呀？另外内蒙的自招和本一同时报，二者只能报一个？能不能放到提前批去报？,根据往年情况，加上你的自主招生优惠报考我校有希望。模拟投档线只有在录取的时候才能得出。具体自主招生填报方式请以省招办要求为准。
录取问题,15***51 (山东),2018-06-26 10:05,山东考生618分，全省11610名，计算机类专业能录取吗,根据往年情况，你的分数不太保险，可以放在一志愿冲冲。
录取咨询,18***78 (云南),2018-06-26 09:43,请问老师，我是一云南理科考生，分数高出一本线63分，位次是10532，是否有希望报考贵校（有国家专项批资格）？谢谢老师。,国家专项计划比较少，波动大，不好预估，往年分数请参考本科招生网http://zhaosheng.ustb.edu.cn/front/showContent.jspa?channelId=1006&contentId=3629
河南理科报考,ld***ail.com (河南),2018-06-26 09:39,您好！河南理科610分，排名12100左右，报考贵校录取希望大吗？,根据往年情况，你的分数接近我校分数，可以放在一志愿冲冲。
提档问题,17***28 (甘肃),2018-06-26 09:34,请问我是甘肃理科，高于一本线103分，全省排名4349，如果服从调剂，有没有可能被提档后因为分数不够专业所需分数而被退档？,根据往年情况，你的分数报考我校希望比较大，服从调剂，体检合格，提档后不会退档。
录取,15***06 (黑龙江),2018-06-26 09:20,老师好，我是黑龙江考生596分，省排名6521，报考贵校服从调剂，有希望吗？,根据往年情况，你的分数报考我校有希望，可以放在一志愿冲冲。
录取问题,yu***000@126.com (北京),2018-06-26 09:06,您好，北京理科今年成绩637，市排名3644，请问有没有可能报考贵校？,根据往年情况，你的分数报考我校希望比较大。
录取,15***36 (四川),2018-06-25 16:57,老师您好！我是四川理科考生624分，位次13223能被贵校提档吗？,根据往年情况，你的分数接近我校分数，可以放在一志愿冲冲。
广西理科考生投档咨询,13***45 (广西),2018-06-25 16:41,总分610，全区排名4900左右，报考贵校录取的可能性大么？,根据往年情况，你的分数报考我校比较有希望。
报考,37***@qq.com (辽宁),2018-06-25 16:39,老师，辽宁文科考了607分，位次926，报考这个学校，有希望被录取吗？,根据往年情况，你的分数报考我校希望很大。
内蒙考生报考数学专业,54***@qq.com (内蒙古),2018-06-25 16:26,老师您好，内蒙理科超一本线108分，报考贵校数学与应用数学请问可否？另外如果服从调剂后录取专业不适合，能否转专业？感谢您的回答！,根据往年情况，你的分数报考数学与应用数学专业希望比较大。除招生时有特别约定（外语保送生、提前批录取类别）的学生外，其他在校本科生均可在大一或大二年级末提出转专业申请；各专业对转出人数不做限制，申请转入人数未超过专业可接收限额时，不限制学生的转入。
志愿填报,gz***0 (北京),2014-05-09 16:47,东城一摸565，二模592，1A报贵校有希望吗？,往年我校本科(理工科)在北京的录取的分数一般高出一本线70--80分.往年录取的学生在东城区排名约在700名左右.
录取,wx*** (北京),2014-05-08 09:48,我是北京考生，成绩大约一本线上65---95分的样子，请问：我的成绩报考贵校的录取几率大吗？1.贵校14年在京提档比例？2.身体合格，服从调剂是否提档不退档？3.服从调剂的话，是在京招生计划内专业调剂吗？还是在全校全部招生计划内调剂？4.如果生源好的话，是否扩招？5.贵校14年报考，大约在京什么成绩或排名可报考？6.贵校招生大小年明显么？,"北京科技大学理工科(本科)往年录取分数一般比一本线高70---80分,只要考生填报专业服从调剂,我校实行提档不退档.如果我校在北京生源很好,有可能扩招一些.我校往年招生大小年不是很明显."
专业录取,we*** (广东),2013-06-28 09:49,您好我是广东理科考生612分高一本线38分请问被录取到材料科学与工程（非实验班）或土木工程希望多大、？？谢谢,[广东理科高出一本线20多分报考我校有希望。材料科学与工程（非实验班，非卓越计划）12年一本线585，该专业录取最低分614高出29分。11年568/597材料科学与工程高出一本线29分，根据历年分数分析您还是比较有希望的，不过您最好自己再分析下。土木工程12年585/617高出一本线32分，您可以根据历年分数分析一下。您还是比较有希望的，祝您报考我校成功。
专业调剂,18***69 (江苏),2018-06-28 16:53,想咨询一下服从调剂的专业是不是都是在招生计划里出现的专业？在本省没有招生的专业不在调剂范围内吧？,调剂专业是在江苏有招生但没招满的专业
