标题,来源,时间,问题,回答
安徽理科考生,13***65 (安徽),2018-06-28 09:33,605分，排在11367名，过一本100分，想报考贵校的化学专业，请给点指点性建议，谢谢,建议第一志愿报考我校冲一下，专业服从调剂。
专业问题,18***11 (广东),2018-06-28 09:31,威海分校的金融数学专业与本部师资教学水平一样吗？能保送本部研究生吗？毕业证一样吗？,师资按照总校标准引进。可以保送总校。毕业证学位证与总校一样。
580分能否进该校,18***18 (内蒙古),2018-06-28 09:28,2018内蒙古文科考生，580分，省排名873，能上不,按照往年，希望较大。
云南理科考生,13***65 (云南),2018-06-28 09:22,我是云南理科考生，高考分数620，位次5206，请问老师报考贵校是否有希望,希望很大，欢迎报考。
福建文科,15***33 (福建),2018-06-28 09:19,608分，专业服从调剂，进档后有可能退档吗,专业服从调剂，身体健康，进档不退档。
贵州文科国家专项或一本,18***54 (贵州),2018-06-27 16:58,你好！我是贵州文科生，638分，超一本分数线63分，位次1478名，有国家专项，看了贵校近三年的录取位次，觉得国家专项和一本批次应该都是有希望的。还想问的是贵校也算是985吗？师资力量怎么样？,我校是985/211。师资按照总校标准引进。现在山东大学已经开展教学资源共建共享。
录取,18***11 (山东),2018-06-27 16:47,请问山东理科599报贵校录取有希望吗,建议放在第一志愿冲一下。
山东理科生,13***58 (山东),2018-06-27 16:47,贵校往年在省内哪个名次范围内招生？全省1.5万4千多能被选上吗,建议将我校放在第一个学校志愿且专业服从调剂。
山东理科,13***76 (山东),2018-06-27 16:41,中外合作的毕业生可以报考山东优选选调生吗？和普通专业毕业生一样的待遇吗？,中外合作办学考生与普通类考生享受一样的待遇。
专业级差是多少？,13***10 (四川),2018-06-27 16:29,志愿专业极差,第一专业和第二专业之间2分，第二第三，第三第四之间1分，之后没有极差
录取,13***10 (四川),2018-06-27 16:20,贵校是否有专业级差？毕业证和山东大学有区别吗？,有级差，毕业证统一发放没区别
山东理科,13***76 (山东),2018-06-27 16:15,请问中外合作的三个专业也有级差吗？601分19800名报中外计算机把握大吗,有级差，建议第一专业志愿报计算机（中外），录取几率最大
对专业服从调剂的考生是否承诺不退档,15***63 (山东),2018-06-27 12:36,对服从调剂的考生是否承诺不退档,专业服从调剂，身体健康，进档不退档
江苏考生录取问题,13***34 (江苏),2018-06-27 12:18,您好，我是江苏考生，成绩367，理工科，双A+，排位15900，有希望被贵校录取吗？,建议第一志愿报考我校。
空间科学就业,15***94 (贵州),2018-06-27 12:17,请问贵校空间科学专业毕业后从事什么工作？,本专业多数毕业生将成为国家级科研机构和高校相关学科的优秀研究生生源；同时兼顾部分直接参加工作的毕业生，为相关企事业单位培养从事研发和管理等工作的实用型人才。
报考问题,13***85 (广东),2018-06-27 12:06,广东文科总分596排位3301想问一下是否可以报考山大以及山大今年是否会在广东扩招,进入山东大学威海校区希望非常大，欢迎报考。
广西考生,24***6@qq.com (广西),2018-06-27 12:06,分数587，排名在9300左右，服从调剂可以进入贵校吗？分校的毕业证与本部会有差异吗？,希望非常大。毕业证与学位证与总校完全一样。
报考咨询,13***12 (广东),2018-06-27 11:44,老师好：想咨询一下山东大学威海分校的毕业证是和山东大学一样的吗？有没有注明威海分校或在威海分校某专业培养这些的？谢谢！,完全一样，请放心。
志愿填报,13***82 (河南),2018-06-27 11:35,单列志愿怎么填？,中外合作办学专业志愿跟普通类专业不能混填
录取,15***82 (江苏),2018-06-27 11:32,江苏考生理工366分，物理A化学B，位次分数段16941名，有希望被贵校录取吗，谢谢,我校要求选考科目必须达到双A
录取咨询,13***28 (广西),2018-06-27 11:12,老师好，我是广西理科生，我有两个问题：1.贵校专业录取时看加分吗？2.我加分后排名6862，进贵校希望大吗？,加分后分专业。希望非常大，欢迎报考。
有希望录取吗,15***82 (江苏),2018-06-27 10:37,江苏考生理工366，物理A化学B有希望录取吗,我校要求双A
江苏考生,18***00 (江苏),2018-06-27 09:44,江苏理科367，双A，排名15000左右，有希望报考贵校吗？,按照往年，有希望，建议将我校放在第一志愿且专业服从调剂。
录取咨询,13***29 (山西),2018-06-27 09:44,我是山西考生，今年572分，超一本线56分，是否有希望被录取，谢谢老师,有风险。建议将我校放在第一个学校志愿冲一下。
河南文科，619分，2343位次，报考贵校有希望吗？,41***@qq.com (河南),2018-06-27 09:43,河南文科，619分，2343位次，报考贵校有希望吗？,建议将我校放在第一个学校志愿冲一下。
黑龙江考生,15***49 (黑龙江),2018-06-27 09:42,您好我是黑龙江考生，考分601，排名5765。可以报考贵校吗？贵校的毕业证上有威海分校的字样吗？谢谢老师！,建议第一个学校志愿报考我校。毕业证学位证与总校一样，没有威海字样
江苏 理科 365分,36***@qq.com (江苏),2018-06-27 09:35,江苏理科365分理化AA排名18059可以报考贵校吗？谢谢,建议第一志愿报考冲一下。
第一志愿与后几个志愿录取分数差,qi*** (山东),2017-06-28 16:09,请问第一志愿如果不被录取报考第二志愿时分数会被降几分后边几个志愿又是怎么降分的呢？谢谢,您好，1-2级减两分，2-3/3-4级减一分，其他级差为0分。
山东理科考生,su***chu (山东),2017-06-28 16:03,请教一下老师：山东理科考生614录取您校的机会大吗,您好，有很大希望。
山东大学威海分校报考河南理科,hh*** (河南),2017-06-28 15:59,我分数587，排名10979左右，报考软件工程，先报国家专项，有希望录取吗，之后本科一批呢,您好，都有很大希望。
老师您好，我是山西文科考生,xu***017 (山西),2017-06-28 15:25,考分556，一本线518，全省排名1502名。报考贵校哪些专业比较有希望？,您好，有希望建议将我校放在第一位，专业服从调剂冲一冲。
转专业,37***902026424 (山东),2017-06-28 14:58,老师我们学校转专业是否需要留级？谢谢,您好，不需要。
专业咨询,39*** (山东),2017-06-28 14:34,老师您好，我的成绩在山东省10800，我想咨询一下我在贵校我能否选择到电气工程与自动化专业或者计算机科学专业,您好，有希望，报考时将这两个专业放在第一二志愿里
河北理科623分,13***45 (河北),2017-06-28 14:31,尊敬的老师，您好！今年高考河北省理科623分，排名5405名，外语单科成绩137分，口试成绩150分，报考了贵校的英法双语专业，录取的可能性大吗？另外请问英法专业有海外上学经历吗？谢谢,您好，非常有希望。海外经历可以选择学校的国际课程班（必须出国），或者参加学校交流生项目。
报告咨询,ni*** (山东),2017-06-28 12:58,您好，我是东营考生，理科，607，想报告贵校的英语专业，能给些建议吗？,您好，有希望。报考时讲英语放在第一志愿，另外专业服从调剂希望更大。若没有考到英语专业，进校后可申请转专业
报考咨询,jr*** (广西),2017-06-28 12:48,您好，我在广西理科排名为9000名，分数为536分，高出一本线63分，能进入贵校就读吗？此外，贵校服从调剂会被退档吗？,您好，有希望，建议将我校放在第一位，专业服从调剂。身体健康，专业服从调剂，进档后我校一般不退档。
江苏文科,gu*** (江苏),2017-06-28 12:47,你好：江苏文科女355历史A+政治A，有无报考贵校希望,您好，有希望。
咨询,jr*** (广西),2017-06-28 11:54,您好，我在广西理科排名为9000名，高出一本线63分，能进入贵校就读吗？此外，贵校服从调剂会被退档吗？,您好，有希望，建议将我校放在第一位，专业服从调剂。身体健康，专业服从调剂，进档后我校一般不退档。
咨询,13***90 (黑龙江),2017-06-28 11:51,你好，黑龙江考生今年588分，省排名4900，报贵校威海分校有希望吗？另外威海校区毕业证和总校一样吗?听说毕业证一样不过校长盖章不一样是吗？还有没有查到威海校区2017招生章程，威海校区录取专业，各专业志愿之间是否设立分数级差？,您好有希望。毕业证是一样的，我们整个山东大学三个校区就一个校长。各专业设有级差1-2级2分2-3/3-4级1分，其他级差为0
河南考生,xz*** (河南),2017-06-28 11:50,河南高考566，可否填报贵校？能报什么专业？,您好，和录取排名文科约在2000名左右，理科约在15000名左右。不知您是文科还是理科？
咨询,je***m (江苏),2017-06-28 11:42,请问老师，你们在江苏有本二招生吗，如果有，303分，等级BC，可以报吗,您好，没有。
贵校的中外合作办学是何模式？,gh***98fjrun (河南),2017-06-28 10:53,问题一：中外合作办学是2+2？3+1?4年全在国内？问题二：中外合作办学收费详情？,您好1、2+2或4+0.国内学费每年2万8，出国注册3000，学费生活费25万
山东理,18***76 (山东),2018-06-26 14:05,老师609分录取希望大吗？,中外合作办学希望非常大。
老师您好，18届河南文科622省名2011,17***55 (河南),2018-06-26 13:45,老师您好，18届河南文科622省名2011，想报贵校，请问有希望吗,你好，你的分数第一志愿报考我校冲一冲，希望很大，服从调剂
江苏考生,15***07 (江苏),2018-06-26 13:39,你好想咨询一下理科367分物化考生双A有希望被该校录取吗,排名多少
报考,13***84 (山东),2018-06-26 13:26,山东612分报考金融把握大吗？谢谢！,你好，你的分数报考我校希望很大，但是报考金融学有风险，建议慎重选专业，我校有专业级差
江西一考生,15***16 (江西),2018-06-26 12:59,老师您好，请问2018年在江西582分13000名报贵校有希望吗？如果有风险，可以通过先填报冷门专业再转专业实现吗？,你好，你的分数不建议报考我校
吉林理科,15***61 (吉林),2018-06-26 12:49,您好！老师，总分593分，位次6939请问去贵校有把握吗,你好，你的分数报考我校有希望，建议第一志愿报考，专业服从调剂
海南理科考生,15***48 (海南),2018-06-26 12:34,老师您好，海南理科683分，排名2719，能报考贵校吗？,你好，建议第一志愿报考，希望很大
山东考生,15***50 (山东),2018-06-26 12:33,理科606，金融学（中外合办）把握大吗如果走中外合办本科必须出国吗谢谢,你好，你的分数报考我校中外合作专业很有希望，鼓励第一志愿报考
国家专项,18***96 (河南),2018-06-26 12:26,河南考生586今年有望走国家专项么,你好，你的分数报考我校风险较大，建议第一志愿冲一下
海南考生请教,15***48 (海南),2018-06-26 12:26,老师您好，海南理科考生683分，能报吗？,请问排名多少
报考咨询,13***56 (山东),2018-06-26 11:40,请问，我2018届603分，省里18000多名，录取几率大吗？,你好，你的分数报考我校有希望，鼓励报考
录取,15***36 (河南),2018-06-26 11:37,河南考生今年的预估理科分多少？有计划扩招吗？,你好，我校招生工作还未开始，鼓励15000名以内的考生报考我校
报考咨询,13***75 (河南),2018-06-26 11:30,河南美术文科生，统考258分，文化482分，位次61880，报考有希望吗？17年最高综合分是多少？,你好，你的综合分数大致是77.3左右，结合去年录取情况，你的分数报考我晓希望很大，去年河南文科录取最低综合分是73.41
山东文科考生,13***19 (山东),2018-06-26 11:28,总分610位次3421请问去贵校有把握吗,你好，你的分数报考我校很有希望，建议报考
公费师范生,13***12 (山东),2018-06-26 11:25,公费师范生报考造成退档或滑档后，后边的普通批还能报考吗？,你好，我校没有公费师范生
山东考生,15***32 (山东),2018-06-26 11:19,您好，山东文科考生今年分数612，有希望贵校的英语专业吗。另外专业能否推荐，谢谢,你好，你的分数建议报考我校，英语类专业也有希望，建议专业填报时把英语放第一个
海南考生请教,15***48 (海南),2018-06-26 11:13,老师您好，海南理科683分，能报考贵校吗？,你号，你的分数报考我校很有希望，建议第一志愿报考
山东理科考生,18***57 (山东),2018-06-26 10:27,请问老师高考成绩603分排名18465报考贵校且服从调剂被录取的可能性有多大？,你好，你的分数建议报考中外合作类专业，普通类可以第一志愿报考，冲一下
您好我是吉林省考生，排名5800，可以报贵校吗,13***06 (吉林),2018-06-26 09:44,同标题,你好，你的分数报考我校有希望，建议第一志愿报考，专业服从调剂
咨询,13***32 (甘肃),2018-06-26 09:43,老师您好甘肃省理科考生成绩579、排名5118报考贵校希望大吗,你好，你的分数报考我校有希望，建议第一志愿报考，我校专业服从调剂，身体健康，进档不退档
国家专项,13***78 (河南),2018-06-26 09:43,你好，请问我今年河南16721名，国家专项报贵校希望大吗？谢谢。,你好，你的分数报考我校国家专项很有希望，建议专业服从调剂，身体健康，进档不退档
录取,zh***anda@126.com (河北),2018-06-26 09:35,您好，我是河北理科考生，省排名9311，国家专项进入贵校希望大吗,你好，你的分数报考我校国家专项希望很大，建议第一志愿报考我校，专业服从调剂，进档不退档
河南考生,15***36 (河南),2018-06-26 09:27,理科601有希望吗？,你好，你的分数报考我校有风险，建议第一志愿报考我校冲一下
高考报考志愿询问,18***97 (河南),2018-06-26 09:20,您好，河南文科考生620，排名2197名，有国家专项计划，报考山东大学威海分校被录取的几率有多大？,你好，你的分数报考我校普通类需要冲一下，国家专项很有希望，建议报考国际专项计划，
报考咨询,18***82 (安徽),2018-06-26 09:13,老师，如果报考贵校过了调档线且服从调剂，会有退档的风险吗？,你好，我校在平行志愿省份保证专业服从调剂，身体健康，进档不退档
数字媒体技术,15***84 (山东),2018-06-26 09:05,山东考生612分，省排名14091，报考数字媒体技术专业，被录取把握大吗,你好，你的分数报考我校希望很大，但是报考数字媒体技术专业有风险，建议把我校放第一志愿，把数字媒体技术专业放第一专业志愿，服从调剂
山东考生,13***70 (山东),2018-06-25 16:35,理科591分，有希望进入贵校吗,建议第一志愿报考我校冲一下。
河北理科,13***15 (河北),2018-06-25 16:11,您好河北理科考生高考分数633省排名一万左右请问报考贵校录取希望大吗？,建议第一志愿报考我校，专业服从调剂。
淄博考生,15***70 (山东),2018-06-25 13:59,您好，请问山大威海校区毕业证与山大本部是一样的吗？理科604分，排名17867。报考山大威海校区有希望吗？,一样。建议第一志愿报考我校且专业服从调剂。如果报考中外合作办学专业，希望会更大。
山东理科2018年612分，位次14398,13***06 (山东),2018-06-25 13:56,请问如果报考贵校录取希望大吗？谢谢。,希望较大，欢迎报考！
江苏省考生咨询录取,13***92 (江苏),2018-06-28 14:20,老师您好，江苏考生364分排名19400名报考贵校有希望吗？谢谢！,有风险，建议第一学校志愿报考我校冲一下。
山东大学威海分校毕业证书,15***11 (上海),2018-06-28 14:18,请问老师，山东大学威海分校也是985院校是吗？山东大学威海分校的毕业证书和山东大学本部有什么区别？谢谢！,"是985,211院校。毕业证是总校统一颁发的，一样。"
湖南文科报考贵校咨询,15***67 (湖南),2018-06-28 14:01,老师，您好，请问湖南文科612，排名3272，通过平行志愿或者专项报考贵校有希望吗,有风险，建议将我校放在第一个学校志愿冲一下。
新疆,13***65 (新疆),2018-06-28 14:00,新疆570线差100四千三位，能否报威海校区？,将我校放在第一个学校志愿冲一下。
中外合作调剂问题,13***81 (广东),2018-06-28 13:17,你好，我是文科生，若选择中外合作项目的金融学类，并且选择服从调剂，会不会被调剂到不是中外合作的专业例如日语专业？,只会在广东招生的专业中调剂。
咨询,13***79 (新疆),2018-06-28 13:17,您好，我是新疆理科考生，考分572位次4202，报考贵校金融学或会计学是否有希望？,建议专业服从调剂。
中外合作,13***89 (安徽),2018-06-28 12:55,老师您好，请问贵校中外合作学生与本部学生是在同一个校园上课吗？贵校中外合作毕业证与本部学生毕业证相同吗？,不是，在威海，总校没有中外合作办学专业。毕业证是总校统一颁发的，一样的。
中外合作,13***81 (广东),2018-06-28 12:53,请问选择山东大学威海校区中外合作，是全英文教学吗？,会有合作高校的老师来上课，全英文授课，但不全是全英文授课。
专业,15***72 (福建),2018-06-28 12:34,报志愿时报的专业，若没变，大二就可以读这个专业吗？如果被调剂，大二就得读学校安排的专业吗？学习好的同学可以转专业，意思是大二专业任意选择吗,大一读的是被录取的专业，大二转专业依照大一成绩。
录取问题,15***72 (河南),2018-06-28 12:09,老师，您好！我是河南考生，理科，612分，贵校预估录取线是多少，被录取的可能性大吗？,按照往年希望较大，欢迎报考
录取咨询,13***75 (山东),2018-06-28 11:23,老师您好，山东理科考生，626分，全省位次8717，过了山大的农村专项，有多大希望能被大学录取？谢谢老师,希望很大，欢迎报考。
河南生文科608分排名3752，报考贵校有希望么？,18***06 (河南),2018-06-28 10:55,法学或金融学,建议将我校填报到第一志愿冲一下。
山东理科考生,13***54 (山东),2018-06-28 10:34,你好，山东考生610分15190-19200之间的名次，如果不选择中外合作办学专业，进贵校有希望吗？能选择什么专业，请老师指点，谢谢,建议专业服从调剂，第一志愿报考我校。报考中外合作办学希望很大。
山东文科考生,18***36 (山东),2018-06-28 10:18,尊敬的老师，山东文科613分，位次2900以前，报考威海校区把握大不？,按照往年，有希望。
录取,15***75 (山东),2018-06-28 09:56,老师，我是山东理科考生，成绩606，省排名17246，能录取到贵校应用物理系吗？,建议将我校填到第一个学校志愿冲一下。
浙江报考,pu***6645 (浙江),2017-06-24 16:16,623，位次14722能进吗,您好，有希望，建议将我校放在第一位，专业服从调剂。
能否报考贵校,ya***ao01 (安徽),2017-06-24 16:12,我是安徽理科考生，女，今年超一本线92分，报考贵校有把握吗？,您好，很有希望。
分校后两年是否必须出国,ya***ao01 (安徽),2017-06-24 16:05,您好，我是安徽考生，请问威海分校与山东大学录取为何分数相差很多？另读分校会计学、金融学、国际经济与贸易专业本科后两年是不是可以不出国？谢谢,您好，往年分数相差不大。这些普通类专业不要求出国。
贵州文科 录取几率,st*** (贵州),2017-06-24 14:52,您好请问贵州文科599分高出一本线54分省排名2734报考贵校有希望吗？报考法学有机会吗？如果没有那应报考什么专业录取几率较大,您好，有希望，建议将我校放在第一位，专业服从调剂冲一冲。法学专业不能保证，可以登录山东大学（威海）本科招生信息网查看每年各专业的录取分数状况。
贵州文科,st*** (贵州),2017-06-24 14:41,您好请问高出一本线54分省排名2730报考贵校有希望吗？,您好，有希望，建议将我校放在第一位，专业服从调剂冲一冲。
报考,xi***r (山西),2017-06-24 14:38,老师你好我是山西文科考生，高出一本线36分，服从调剂，省排名好像还没有，有希望报考吗？,您好，有希望，建议将我校放在第一位，专业服从调剂冲一冲。
河北理科报考咨询,zh***in2ni (河北),2017-06-24 14:38,我是河北考生考了501河北一本线是485，位次是62345按这个位次在2016年是534分，想报考计算机专业能行吗？,您好，风险很大，不建议报考。
能否报考贵校,ly*** (四川),2017-06-24 13:40,我是四川理科考生，高考分数593，超一本线81分，不知道能不能报考,您好，很有希望
录取,ah*** (安徽),2017-06-24 13:25,老师，你好，我是安徽考生，文科，584分，排名1890，能否报贵校？谢谢,您好，有希望。
北京文科考生,du***10 (北京),2017-06-24 12:52,您好，老师。我是北京文科考生，超1本线41份。排名1790名。想考贵校，希望大吗？另外，贵校在北京只招会计学2人，如果我服从专业调剂，会被调剂到哪个专业？,您好，有希望，建议将我校放在第一位，专业服从调剂冲一冲。身体健康，专业服从调剂，进档后我校一般不退档。
2017年专业级差,hu***niao (湖北),2017-06-24 12:39,请问贵校今年有无专业级差？贵校外语类专业如何？,"您好，有的，专业级差分别为2,1,1,0,0。外语专业不错，朝鲜语专业是我校的特色专业。"
中外合作专业毕业证,wy*** (山东),2017-06-24 11:50,老师您好！请问我校中外合作毕业证书上会体现中外合作吗？,您好，不体现。
辽宁文科考生,24*** (辽宁),2017-06-24 11:37,您好，高考文科成绩591省排名960-1004，能否上贵校，文科能上什么好点的专业,您好，有希望，建议将我校放在第一位，专业服从调剂冲一冲。专业选择请考虑考生自身的兴趣爱好和就业意向。
你好，老师，我是安徽考生，文科，今年考584分,ah*** (安徽),2017-06-24 11:14,你好，老师，我是安徽考生，文科，今年考584分，能不能上你们学校，谢谢,您好，根据排名来看更加具有参考性。
保研率、转专业、宿舍条件,su***8103 (浙江),2017-06-24 11:12,请问老师，贵校以往保研率为多少，进校后转专业方便吗，学校的宿舍条件如何？问题较多，麻烦老师了，谢谢您！,您好，各专业都在10%左右，转专业成功率在70%左右，新生提供四人间和六人间的宿舍。
报考,xz*** (山东),2017-06-26 15:30,老师您好，山东理科考生612分，省排名11590名，报考贵校有希望吗,您好，有希望。
山东文科,w1*** (山东),2017-06-26 15:00,老师您好，我是山东文科考生，584分3586名被录取概率大么？,您好，有风险。建议将我校放在第一位，专业服从调剂冲一冲。
