标题,来源,时间,问题,回答
陕西文科招生,zh*** (陕西),2017-06-26 09:38,您好，我是一位西安文科考生，有意向报考贵校，有以下问题想咨询1、贵校近几年只有2015年在陕西招过生，请问今年报考可否参考15年的录取成绩及位次，与今年情况会有较大波动吗？2、招生计划中行政管理大类1.5年后分专业，具体都有什么专业呢谢谢,可以参考15年录取分数，今年情况得看考生报考情况。行政管理(按大类招生)中含行政管理和城市管理两个专业。欢迎报考电子科技大学。
调剂,15***35 (河北),2017-06-26 09:32,我是河北考生，报考沙河校区的软件工程，是否会被分配到中外合作办学？,您好！在河北，中外合作办学在提前批次招生，因此您在本科一批次填报电子科技大学（沙河校区）时，是不会被调剂到中外合作办学的。
河南招生组老师联系方式,13***65 (河南),2017-06-26 09:27,理科，601分，想知道能否被录取，能被录取到什么专业。谢谢！,您可以在电子科技大学本科招生网查找河南省的招生行程，其中会有河南工作组老师的联系方式：http://uestczs.net:81/detail.php?province=河南省&code=410000针对您这个分数，建议您A志愿填报电子科技大学，B志愿填报电子科技大学（沙河校区）
山西考生,bo***an (山西),2017-06-26 09:22,请问贵校理科今年在山西的预估分数线，超过一本线80分是否有希望录取？,请联系山西招生工作组老师。www.zs.uestc.edu.cn
咨询,13***41 (吉林),2017-06-26 09:20,吉林考生成绩604，排名3222名，报贵校服从调剂有可能被录取吗？,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
黑龙江省贫困地区定向招生专项计划问题,ji*** (黑龙江),2017-06-26 09:10,您好，我是黑龙江省考生，我想咨询贵校2016年贫困地区定向招生专项计划通信工程的录取最高分与最低分是多少。我高考分数是535分，我符合贫困地区定向招生专项计划的条件，是否有希望考入贵校，求解答，谢谢。,我校未对国家专项做相关统计，符合报考条件可以报考我校。欢迎报考电子科技大学。
山西考生,bo***an (山西),2017-06-26 09:07,请问贵校理科今年在山西的预估分数线，超过一本线80分是否有希望录取？,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
预科,lu***1116 (贵州),2017-06-25 16:50,您好！贵校的理工预科，有最低投档线吗?,预科最低到我校模拟投档线下80分，从高分到低分依次录取。欢迎报考电子科技大学。
专业问题,wa*** (浙江),2017-06-25 16:47,1.请问贵校今年在浙江省设置了哪些普通类、非提前批的理工科招生专业？分别招生多少人？2.请问贵校是否提供保研机会，本科生保研率有多少？3.请问在贵校能否转专业？有几次机会？,请访问http://www.uestczs.net/html/bkzn/zsjh/tj/查看我校今年在浙江省的招生计划。我校本科生保研率在20%左右；大一大二均有可以提出转专业的申请。欢迎报考电子科技大学！
2017 贵州理科考生,yu***99 (贵州),2017-06-25 16:14,请问一下，贵校格拉斯哥学院不在贵州招生吗？以后可以从清河校区转去沙河校区吗？如果是要出国，除了格拉斯哥学院还有其他一些什么政策？O(∩_∩)O谢谢,两个校区是不能转的。所以，格拉斯哥和贵州学生，是基本无缘的了
关于预科,62*** (贵州),2017-06-25 16:02,贵州省穿青人，根据贵州省招生考试院的规定享受加分政策，我的总分537分，贵州排位9150，请问可以报考贵校少数民族预科吗，如果可以，有没有被录取的可能？谢谢！,可以填报，欢迎报考电子科技大学。
清水和沙河的文凭一样吗？,16*** (福建),2017-06-25 15:45,清水和沙河的文凭一样吗？是否注明“沙河校区”。,一样
2017贵州理科考生,10***6 (贵州),2017-06-25 15:15,现考生理科574，贵州省排名3349，进贵校有希望么，若是服从调剂则可能会被调剂到哪些专业,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
报考有希望吗？,18***60 (安徽),2017-06-25 14:26,安徽文科579分，排名2289，报考贵校有希望吗？,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
报考,wd***omeng (山东),2017-06-25 13:37,山东理科651分，省排名2061，报考贵校有希望吗？,希望比较大。欢迎报考电子科技大学！
录取咨询,su*** (河南),2017-06-25 13:35,贵校在河南录取的位次大概在哪个范围,我校电子科技大学代码2016年在河南最低分排名大概在6000左右，电子科技大学（沙河校区）去年在河南最低分排名在11000左右，电子科技大学（沙河校区）（中外合作办学）去年最低分排名在16000左右。欢迎报考电子科技大学！
请问贵校专业对色觉有何需求？,cu*** (河南),2017-06-25 13:35,若考生为色弱，则限报哪些专业？若考生为红绿色盲，又有哪些专业限报？,色弱没有限制色盲不宜报考我校工科专业。
关于少数民族预科,qq***05 (贵州),2017-06-25 13:32,老师你好，我是贵州的考生，民族是穿青人，贵州省招生考试院认定为少数民族，可否填报贵校的少数民族预科班？,可以报考，欢迎报考电子科技大学。
2017年河南理科,13***49 (河南),2017-06-26 16:58,2017年理科成绩574，一本线484，位次15588至16049，能否被贵校沙河校区软件学院录取。,可以大胆填报。
咨询,an*** (四川),2017-06-26 16:57,请问，587的四川文科生，想报考贵校可否,可以大胆报考。
报考咨询,ad*** (上海),2017-06-26 16:31,上海考生，539分，排名6068，希望大吗？,有希望，大胆填报。
山西考生,hu***66 (山西),2017-06-26 16:24,文科1965位，进贵校几率多少，谢谢,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
报考咨询,fu***3456789 (重庆),2017-06-26 16:23,我是重庆理科考生，609，超重点117，报考本科提前批，有没有希望，你们学校服从专业调配会不会退档,有希望的，可以填报。
河南理科,15***75 (河南),2017-06-26 15:56,老师您好：我高考成绩585分，位次11681。报考沙河校区有希望吗？沙河校区与主校区的区别是什么？毕业证一模一样吗？,有希望，可以报考。沙河校区只是我们学校的一个招生代码。
格拉斯哥学院,zg*** (山东),2017-06-26 15:29,请问老师：毕业文凭（毕业证、学位证）中会体现“格拉斯哥学院”的字样吗？谢谢！,不会的
关于专业调剂和转专业,xc*** (四川),2017-06-26 15:06,招考老师好，请问学校在进行专业调剂时会通知学生本人并征求学生意见吗？还有如果进校后如果想转专业，有什么要求和条件吗？,不会。在校学生符合学校相关规定，通过考核可以转专业。
江苏理科367分排名10376，物理化学双A+，可以报贵校吗,15***20 (江苏),2017-06-26 14:51,江苏理科367分排名10376，物理化学双A+，可以报贵校吗？谢谢,建议您冲一下电子科技大学（沙河校区）
河南理科,gm*** (河南),2017-06-26 14:22,老师您好，河南理科610分，位次4917，可报考贵校吗？谢谢,可以大胆报考。
河南文科考生,fa*** (河南),2017-06-26 14:17,贵校外国语言今年在河南录取到大概什么位次,可以登录www.uestczs.net查询前几年的录取分数
转专业,15***56 (安徽),2017-06-26 13:31,老师你好，请介绍一下贵校转专业的具体条件和研究生推免的情况。,在校学生符合学校相关规定，通过考核可以转专业。应届毕业生有14%左右获得推免资格。
河南文科2017,li***n (河南),2017-06-26 13:26,我是河南2017年的文科考生，高考分582分，超一本线66分，排名2970名，报考贵校录取概率多大？谢谢您！,可以登录www.uestczs.net参考我校前几年录取分数。
陕西考生,61***910270518 (陕西),2017-06-26 13:18,您好，今年总分628，省排名2530。请问有把握被贵校的通信工程专业录取吗？感谢您的答复！,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
关于少数民族预科班,ke*** (云南),2017-06-26 13:13,你好，我是一名来自云南的理科考生，高考分数高出一本线60分，想报贵校的一本预科班。我是回族，不知道是否符合报考条件？谢谢！,是否符合条件要咨询云南省考试院。
16年上海录取情况,hy*** (上海),2017-06-24 16:39,老师您好，我没有找到贵校16年在上海的录取情况，请问16年上海录取几人，分数线是多少？谢谢！,3个人分数线是469
关于四川少数民族预科班录取分数问题,bu*** (四川),2017-06-24 16:36,老师您好，麻烦问一下关于贵校少数民族预科班往年在四川的录取分数有公布吗，已经知道需要在调档线80分以内，但是想问一下具体分数，例如最高分、最低分以及平均分等，还有沙河校区和成都校区有什么区别吗？很着急，谢谢老师！,我校没有少数民族预科分数统计。沙河校区代码学生毕业证和学位证没有区别。
专业录取,hy*** (上海),2017-06-24 16:27,请问老师，贵校专业录取有级差吗，谢谢,2-1-1-0
吉林省考生,lz***2 (吉林),2017-06-24 16:25,你好，想学习贵校的两个一级学科专业，吉林省考分是628分排名1646名，能考取吗？贵校专业还设级差吧，谢谢,专业级差2-1-1这个名次挺好的。专业选择面比较大建议去www.zs.uestc.edu.cn去看看，里面有工作组联系方式，他们会给你更好的建议。
内蒙,li***n2017 (内蒙古),2017-06-24 16:21,各个校区是否有区别？怎样填报各个校区？毕业证是否有区别？,我校在内蒙只有电子科技大学招生计划。欢迎报考电子科技大学。
录取,12***1 (四川),2017-06-24 16:03,老师，提前批第二志愿录取吗,你好，我校在提前批第一志愿没有录取完的时候，才会录取第二志愿。不过一般第一志愿都录取完啦。祝你好运！
报考咨询,ww*** (天津),2017-06-24 16:01,老师好，天津理工女，591分，排名4724-4817，线差70，服从调剂，请问能被贵校录取吗？会被调到什么专业？可以转专业吗？有级差吗？谢谢您！,建议填报我校中外合作办学专业，其他的可能性都不大了...
福建 理科,lh*** (福建),2017-06-24 15:56,贵校关于高校专项计划福建收几个？,一个都木有啊...
四川考生一问,z5***2 (四川),2017-06-24 15:51,政审、体检合格，服从专业调剂你们保证了不退档，专业调剂会不会被调剂到“中外合作办学”专业（学费：60000）？谢谢。,不会哒
安徽考生高考609,tx*** (安徽),2017-06-24 15:50,老师，您好我是安徽考生，高考排名3800多，我想学信息数学或软件工程，请问可以吗？出国率怎样？在报考时出现退档率高吗？专业极差怎样？,信息数学在我校“电子科技大学”代码，软件专业在“电子科技大学（沙河校区）”代码，不同的。不过你这个名次，应该说都比较保险的。专业级差2110其他的问题，你拨打两个学院的联系电话可以联系到他们。到我校网站查询吧
安徽考生602分,18***91 (安徽),2017-06-24 15:37,老师您好我是安徽的考生分数602排名4929可以上贵校的计算机类专业吗,估计困难，可以到www.zs.uestc.edu.cn去看看工作组的信息，他们在一线，更有发言权。
提前批有极差吗？,26*** (四川),2017-06-24 14:38,想报提前批有几个专业填报有区别吗？宣传资料上说大3还会选择专业，现在选的有影响吗？,有的。2-1-1-0
色弱限制报考专业,13***20 (上海),2017-06-24 13:59,色弱限制报考专业,不限报了。
提前批四川招生计划,hy*** (四川),2017-06-24 12:14,请问今年在四川有提前批招生计划吗？具体专业有哪些？？,很多种：英才班、复合班——0055互联网+——0955医学类——0088
四川理科,li***an (四川),2017-06-24 11:04,老师好，四川理科591有希望被贵校沙河校区录取吗？,应该差不多。不管是0088还是0988
请老师解答文科生专业调剂、转专业、保研,ea*** (辽宁),2017-06-27 14:35,1.文科专业调剂是调剂到贵校在所招生省内（辽宁）的专业，还是贵校的所有专业间。2.本系或跨系转专业困难么。3.保研率高么，大约每年多少，向哪些985大学保送。4.文科专业师生比大约多少。谢谢老师！,专业调剂是在当地省份的招生专业内进行调剂，学校层面未对转专业设置门槛，达到相关学院条件即可。我校保研比例约20%，保送生需自己申请学校，没人可申请3所大学。文科师生比大约1:8左右。欢迎报考电子科技大学。
河南理科,lh*** (河南),2017-06-27 14:11,老师好，请问河南理科6157排名，冲有希望吗？如果踩线进，会被调剂到什么类的专业？谢谢,​请参考我校近几年在河南的录取情况：http://www.uestczs.net/html/bkzn/tj/2016.html，建议进行全省排名比较。踩线进可能会在同科类专业里进行调剂。欢迎报考电子科技大学！
河南理工科,ha***679 (河南),2017-06-27 14:06,您好！我是河南理工科考生，今年高考成绩为581分，全省名次为13161，报考贵校有希望吗？,电子科技大学（沙河校区）专业及中外合作办学专业希望更大些。欢迎报考电子科技大学！
天津理科考生,w2*** (天津),2017-06-27 13:36,请问服从调剂的专业范围是该校所有专业还是仅限天津招收的专业,天津招生的专业
河南考生598，位次7688,13***31 (河南),2017-06-27 12:07,请问有希望报贵校信息安全专业或其他计算机专业吗？,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
山东理科,zx*** (山东),2017-06-27 12:01,请问，山东理科635，4820名，能否被贵校清水河校区录取，谢谢,从去年的情况分析，你的排名在最低分的排名附近。平行志愿可以大胆填报，服从专业调剂，避免热门专业（因为有专业极差2、1、1、0）。欢迎报考电子科技大学！
山东理科,ju*** (山东),2017-06-27 11:43,5012名报考电气工程有希望吗,可以冲击一下。
少数民族国家专项,dz*** (四川),2017-06-27 11:40,你好，老师。我是阿坝州本地少数民族理科考生，高考成绩559分，能否报考贵校少数民族国家专项计划，专业是否可以调剂。谢谢,少数民族余科请根据省级招办的要求填报，如能有资格，则在填报志愿的类型中能看到。
河南577分 14743名报考格拉斯哥学院,wt*** (河南),2017-06-27 11:28,你好，我是河南考生，577分14743名报考格拉斯哥学院有多大把握？同意调剂是不是就在这两个专业里面调剂？需要有什么条件吗？、谢谢,跟去年格拉斯哥最低分排名接近，有希望。调剂只是在这两个专业调剂，如果两个专业都填报了，则没有调剂。无其他条件要求。欢迎报考电子科技大学！
报考咨询,li*** (陕西),2017-06-27 11:05,您好，我是一名陕西考生，高考614分，全省3663名，有国家专项计划，请问报考贵校有希望吗,还是有希望的
志愿填报的问题,xk*** (山东),2017-06-27 11:02,老师你好，我是山东理科考生，已通过格拉斯哥计划自主招生，高考成绩597分。想问一下填报自主招生志愿后，能确定录取吗？普通批志愿是不是不必填报了？,在我校相关模拟线下60分以内方可被录取，欢迎报考电子科技大学。
河南文科,bj***7 (河南),2017-06-27 10:50,老师你好，我是河南考生，592分，省内位次1991，超一本线76分，报贵校有可能录取吗？谢谢！,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
咨询,an*** (四川),2017-06-27 10:22,老师您好，我是四川文科的考生，成绩为587分，请问，在服从专业调剂的情况下，贵校是否能保证进档不退？专业调剂进校能否转专业？转专业是否困难？,在政体审核合格且服从专业调剂的情况下，我校进档不退。可以提出转专业申请（但文理专业间不能转）。欢迎报考电子科技大学！
志愿,45*** (甘肃),2017-06-27 09:48,甘肃理科考生559分，4100多名，在B段国家专项中报你们学校录取有把握吗.谢谢！,我校国家专项根据计划数与考生报考情况确定录取线，目前尚不能确定。欢迎报考电子科技大学！
工业工程,18***00 (山东),2017-06-27 09:21,我是山东考生，自主招生通过了，高考分数609分。报考贵校能录取吗？工业工程专业在哪个校区？就业前景怎么样？谢谢！,还是很有希望的。工业工程在电子科技大学这个招生名称下，培养在我校清水河校区。
咨询,lj*** (甘肃),2017-06-25 13:26,我是甘肃理科考生，588分，1749位次，报考贵校能录取吗？谢谢！,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
宁夏理科,tt*** (宁夏),2017-06-25 13:14,您好！宁夏理科575分，超一本线136，排名796，英语143分，报贵校有可能吗？,应该是有机会的。但是专业不要报考太热的哈
关于退档问题,yt*** (安徽),2017-06-25 12:57,2017招生章程中：学校对进档考生专业安排实行专业分数级差办法，专业志愿间的分数级差依次为2分，1分，1分，0分。当考生填报的专业志愿均未满足时，对服从专业调剂者，从高分到低分调剂到未录满专业；对不服从专业调剂者，作退档处理。请问如考生被调档，也服从专业调剂，成绩恰好是调档线分数（安徽考生）。会被退档吗？谢谢！,服从专业调剂我们承诺进档不退档。欢迎报考电子科技大学。
专业录取问题,70*** (四川),2017-06-25 12:44,老师你好，我眼睛800多度，但太喜欢电子信息类不宜专业，请问我填报贵校电子信息类专业是否会被拒绝录取或退档吗？谢谢,我们会根据教育部对于普通高考的相关体检标准执行。
录取与专业,gs*** (重庆),2017-06-25 12:34,请问老师，在重庆排名1846，必须将贵校填在第一个才有较大概率被录取吗？,如果你喜欢电子信息类专业，建议将电子科技大学填在平行志愿A志愿。欢迎报考电子科技大学！
黑龙江,cq*** (黑龙江),2017-06-25 12:29,黑龙江4220位，报贵校有把握吗,建议报考电子科技大学（沙河校区）
贵州考生,zh***ng (贵州),2017-06-25 12:09,老师，您好！我是2017届贵州应届毕业生，我的总分是547分，省排名7141名，报考贵校能否被录取？,有一定录取希望，欢迎报考电子科技大学。
中外合作学校事宜,fy*** (四川),2017-06-25 12:04,贵校的中外合作和英国格拉斯哥大学联办？学制是4+0还是其他？毕业证和本校是一样的吗？,我校中外合作办学是“4+0”的培养模式，毕业证和本校一样
少数民族预科,li***h (四川),2017-06-25 12:03,老师您好。我想问的是今年电子科大民族预科在四川计划招收多少人？,电子科技大学招收12人，电子科技大学(沙河校区)招收10人，总共招收22人。欢迎报考电子科技大学。
色弱限制报考专业,13***20 (上海),2017-06-25 11:00,色弱限制报考专业,我校所有专业对色弱都不限制的
咨询老师,ww*** (天津),2017-06-25 10:54,老师好！天津理工女生，591分，线差70，排名4817，专业服从调剂，会录取吗？有级差吗？,建议同时填报电子科技大学和电子科技大学(沙河校区)录取希望较大，专业极差2110。欢迎报考电子科技大学。
四川理科，省排3100，报考贵校被录取的概率大吗？,yz***180 (四川),2017-06-25 10:48,四川理科，省排3100，报考贵校被录取的概率大吗？,希望较大。欢迎报考电子科技大学！
咨询,13*** (四川),2017-06-25 10:39,您好，我是四川理科考生，592分，排位14149，能进入贵校沙河校区学习吗，软件工程四年学下总的费用大概多少呢，谢谢,是有希望进入电子科技大学（沙河校区）的软件工程类专业就读的，软件工程类专业的学费是9800元/年
安徽理科生,wy*** (安徽),2017-06-25 10:30,安徽理科生597分，高出分数线110分，全省排名5785名，报贵校可以吗？,根据去年录取情况，有一定录取希望。建议A志愿报考电子科技大学，B志愿报考电子科技大学(沙河校区)。欢迎报考电子科技大学。
陕西考生咨询沙河校区,me***n (陕西),2017-06-25 10:28,老师您好：我是陕西理科考生，分数577，位次8181，报贵校录取有可能吗？,报考沙河校区有比较大录取希望。欢迎报考电子科技大学。
2017年四川理科考生,13***25 (四川),2017-06-23 16:04,2017年四川理科考生分数628能否被贵校提前批录取？,"[2017年电子科技大学在四川有以下专业可以填报：电子信息类(""成电英才计划""实验班)、工商管理类(管理-电子工程复合培养实验班)、""互联网+""复合培养实验班（6个专业方向）；电子科技大学（沙河校区）在四川有医学院两个专业可以填报：临床医学、护理学。能否被录取要看今年填报志愿的情况，现在无法估计。欢迎报考电子科技大学！"
专业服从调剂是否退档,ys*** (河北),2017-06-23 14:04,招生老师好，我是河北考生，志愿报考贵校的沙河校区专业，在身体及各方面服合条件的情况下，服从调剂专业，并且贵校专业已全部录满的情况下，贵校是否做退档处理,实行平行志愿的省份，在政体合格的情况下，服从调剂专业，我们学校可以保证进档不退。
贵校的提前批有专业级差吗？,hu***an (重庆),2016-06-28 15:24,贵校的提前批有专业级差吗？如有是多少？,提前批没有。
软件学院文凭,wh*** (四川),2015-06-24 15:03,沙河校区是电子科技大学的文凭还是软件学院的文凭？,“电子科技大学（沙河校区）”代码颁发的文凭与“电子科技大学”招生代码颁发的文凭无异。毕业证、学位证的章无“（沙河校区）”字样
自主招生,pz***6 (四川),2015-03-04 12:54,我想报你们两边的学校一个电子科大，一个是沙河校区的，请问同时报这两所，自主招生时间有冲突吗，这是不是意味着我儿子就报了两所了，只能再报一所其它大学呢,您好，建议不同时报名，测试时间冲突。
河南理科,zh***0001 (河南),2017-06-28 10:58,河南595报沙河校区希望大吗？,请参考我校去年的录取情况，http://www.uestczs.net/html/bkzn/tj/2016.html。欢迎报考电子科技大学！
中外合作是提前批次吗？,13***86 (江苏),2017-06-28 10:44,沙河校区的中外合作是提前批次吗？,在江苏，本科一批次
云南考生招生,19*** (云南),2017-06-28 10:33,请问你们在云南招生近三年的招生最低分名次是多少？谢谢,请访问http://www.uestczs.net/html/bkzn/tj/2016.html。欢迎报考电子科技大学！
国家专项,24*** (河南),2017-06-28 10:25,您好我是河南理科贫困地区考生提前批国家专项报考贵校有希望被录取吗我的省位次是一万名,现在还不能确定，我校国家专项根据计划及今年考生的报考情况进行录取。欢迎报考电子科技大学！
四川考生,13***05 (四川),2017-06-28 10:14,四川617有希望上贵校临床医学吗？,可以填报，有希望。
四川考生,13***05 (四川),2017-06-28 10:12,请问医学院临床医学是首次招生，师资来自哪里？教学质量能否有保证？作为理工类学校医学院投入资金是否能有效持续？,临床医学在四川与安徽省市提前批招生，四川省填报志愿已截止。我校有充足的师资、实验设备、临床条件供学生使用。欢迎报考电子科技大学！
湖南理科,19*** (湖南),2017-06-28 10:03,本人理科605分，排名4500，有希望上贵校吗？,请参考我校近几年在湖南的录取情况：http://www.uestczs.net/html/bkzn/tj/2016.html。欢迎报考电子科技大学！
河南598，位次7688,13***31 (河南),2017-06-28 09:45,有希望报贵校信息安全专业或其他计算机专业吗？谢谢,建议A志愿填电子科技大学，B志愿填电子科技大学(沙河校区)软件工程专业，录取概率较大
志愿咨询,li***19 (安徽),2017-06-27 16:38,安徽考生，589分，高于一本线102分，全省7519名，国家专项已报贵校，请问有机会录取吗？谢谢！,国家专项是根据计划量与报考情况来进行投档的，因此要看具体今年的报考情况。欢迎报考电子科技大学！
河南理科,pi***101107 (河南),2017-06-27 16:36,河南理科604分，能被录取吗？谢谢,请参考往年录取情况，http://www.uestczs.net/html/bkzn/tj/2016.html。欢迎报考电子科技大学！
中外合作分差预估,fu***yuan (重庆),2017-06-27 16:10,今年贵校中外合作专业，在重庆的理科预估大约多少分？,你可以参考去年我校在重庆的录取情况，http://www.uestczs.net/html/bkzn/tj/2016.html。欢迎报考电子科技大学！
咨询,sc*** (山东),2017-06-27 15:54,老师您好，请问：山东考生理科637分，位次4339位，查看16年贵校在山东提档最低位次4863位，报考贵校有把握吗？另询问一下贵校在山东省负责招生老师的电话？,有希望，建议服从专业调剂。山东工作组联系方式查询：http://uestczs.net:81/detail.php?province=%E5%B1%B1%E4%B8%9C%E7%9C%81&code=370000。欢迎报考电子科技大学！
关于 沙河校区互联网+实验班 相关信息,19***62x (北京),2017-06-27 15:12,能提供一下互联网+实验班的介绍么？专业名称上写的是软件工程（互联网+）所以互联网+是软件工程的一个方向是么？如果想学软件工程报互联网+方向可以么？,是软件工程的一个方向，欢迎报考电子科技大学。
录取,18***36 (山西),2017-06-27 15:03,请问老师：山西理科考生3076名，可否报考贵校？录取的可能性大不？谢谢了！,​请参考我校近几年在湖南的录取情况：http://www.uestczs.net/html/bkzn/tj/2016.html，建议进行全省排名比较。欢迎报考电子科技大学！
院校专业录取,kc*** (贵州),2017-06-27 14:50,贵州省全省排名1700多能读贵校计算机专业吗？,可以登录www.zs.uestc.edu.cn查询我校前几年的录取分数作为参考。
招生咨询 新增专业,ch*** (四川),2017-06-24 11:03,贵校在提前批次新增了互联网+符合培养实验班，想了解一下有什么具体要求，可否报考,复合培养。没有要求的，头一次招生，你这个分数，应该还是有机会的呢。
能否报考贵校,ji***u (天津),2017-06-24 10:56,我是天津考生，理科男570分，报考贵校有希望吗？谢谢,您的名次是多少呢？单从分数看来，可能希望不大
天津考生lpf,lp*** (天津),2017-06-24 10:53,理科排名2300名，报考贵校录取几率大么？专业对色弱严格？,应该可以报考的。专业选择面还是比较宽的。色弱没有关系的
关于格拉斯哥,ch***7 (四川),2017-06-24 10:37,老师，你好！我是四川地区的理科考生，今生考了610分，报考贵校的格拉斯哥，录取的可能性有多大？,很大很大....
浙江考生643,lo*** (浙江),2017-06-24 10:13,浙江考生643能报考电子科技大学吗,名次是多少呢？建议去www.zs.uestc.edu.cn去看看，里面有工作组联系方式，他们会给你更好的建议。
能否报考贵校,ji***u (天津),2017-06-24 10:10,我是天津考生，理科男570分，报考贵校有希望吗？谢谢,名次多少呢？建议去www.zs.uestc.edu.cn去看看，里面有工作组联系方式，他们会给你更好的建议。
国家专项,wx*** (河北),2017-06-24 09:45,1、走国家专项入学后有不利政策吗？如不让转专业等2、我这位次6300，按去年能上什么专业？,国家专项进校后和我们普通生是一样的，国家取消了转专业的限制了。没关系的。去年国家专项636，你可以对应下去年的名次考虑一下。
按大类招生的专业,cu*** (河南),2017-06-24 09:44,请问贵校哪些专业按大类招生？,英才实验学院通信学院电子工程学院数学科学学院自动化工程学院经济管理学院政治与共公共管理学院（文史类）......反正挺多的
报考咨询,he***iuxun (河北),2017-06-24 09:35,您好，我是河北一考生，分数647分，省排名2000左右，可报考贵校吗？,可以啊，好名次啊！很多专业可以选择的呢。建议去www.zs.uestc.edu.cn去看看，里面有工作组联系方式，他们会给你更好的建议。
色觉检查,cu*** (河南),2017-06-24 09:30,请问红绿色弱有何专业限制？红绿色盲又有何限制？,色弱没有限制色盲不建议读我校工科类专业
关于软件工程的几个问题,hs*** (安徽),2017-06-24 09:04,老师，您好，我是安徽考生。1，请问贵校（沙河校区）在《报考指导》的专业软件工程的方向（数字信息处理，系统与技术...)是大一就确定下来了吗？还是大一一起学习基础课程，大二再自由选择专业的方向？2，如果转专业可以转出信软学院吗？3.请问安徽招生组老师的联系方式是什么？谢谢老师！,软件工程专业各个方向是进校就确定的，转专业只能转到示范性微电子学院。安徽招生组老师，蒋老师13882206688。欢迎报考电子科技大学。
今年有少数民族预科班吗？预科结业后投放的专业有哪些？谢谢,zf*** (内蒙古),2017-06-23 16:28,今年有少数民族预科班吗？预科结业后投放的专业有哪些？谢谢,我校在内蒙有少数民族预科班，今年招5人。预科结业后可选的专业范围由学校根据实际情况给定。欢迎报考电子科技大学。
