标题,来源,时间,问题,回答
辽宁理科620分能考上会计学专业吗？,wj*** (辽宁),2013-06-18 11:34,您好老师！辽宁理科620分能考上会计学专业吗？谢谢！,请登录我校本科招生网查看历年分数线供参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
山东省自主招生考生,su*** (山东),2013-06-17 16:56,老师您好，我想问一下在填报贵校自主招生专业志愿时，能否填报不服从调剂，因为我只想读财经类专业。,建议服从调剂。如果不服从，根据我们的录取规则专业志愿又不能满足，则会退档。
问题搜索,gx*** (广西),2013-06-17 16:45,我所提交问题为什么搜索不到？,请继续关注。
预科,lf*** (贵州),2013-06-17 16:39,老师您好：在录取预科时是否认可各省的加分政策？因为看了往年的分数，不知其分数是裸分还是裸分加照顾分，谢谢老师的解答！,承认加分。
工程管理招生,gx*** (广西),2013-06-17 16:36,老师好！我是2013年广西考生，本人估分在600分左右，想报考中南财经政法大学工程管理专业，不知2013年是否还招生？,该专业2013年在广西文、理计划各3名。
河北考生,sh***co (河北),2013-06-17 15:26,您好，请问贵校对河北平行志愿考生是分数优先还是志愿优先?提档后是否退档？提档和专业算不算加分？谢谢,分数优先，遵循志愿。专业志愿服从调剂予以录取。加分我们认可，一加到底。
专业,zj*** (浙江),2013-06-17 15:09,贵校一本录取设置专业级差吗？,平行志愿省份，不设级差。
甘肃理工类考生,ar*** (甘肃),2013-06-17 14:56,老师您好，我是甘肃理工类的考生，有几个问题想咨询一下：1贵校今年在甘肃的招生计划是多少人？理工和文史各多少？2我的估分成绩比重点线高55分，请问可以报考贵校吗？把握有多大？3我个人比较倾向于经管类的专业，请问我的成绩可以报会计学，金融学等热门专业吗？,文科37，理科43.你录取的希望较大。也可以报考热门专业。
国际班招生问题,wa*** (辽宁),2013-06-17 14:56,贵校会计ACCA、会计CGA、金融（金融注册分析师方向)预计何时开始二次选拔？考试科目是什么？谢谢！,随录取通知书寄送的有二次选拔的招生简章。请您查看。
江苏考生,li***69 (江苏),2014-06-11 09:21,我是2014年江苏理科考生，预计350分左右能否报考贵校最好专业？,我校的国家重点学科有法学（民商法方向）、金融学、会计学和财政学。您可以登录我校的本科招生网查看2013年江苏省各专业的录取分数线。
sdks,38*** (山东),2014-06-10 16:13,1贵校比较好的专业有哪些？2最好的专业是什么？3哪些专业山东省报考人数多？4贵校2013年理科一本录取的平均分数是多少？5专业之间录取有没有极差？6服从志愿调剂的都没录取吗？,我校的国家重点学科有法学（民商法方向）、金融学、财政学和会计学。2013年我校在山东省理科录取最低分为633，平均分为642。各专业志愿间没有级差，如果专业服从调剂，我校提档后不退档。
招生计划执行,14***70072 (山东),2014-06-10 10:33,您好，贵校历年在山东招生中，美术理的录取计划执行数低于计划数是何原因？今年使用所在省的美术统考成绩，填报志愿时如何参考历年录取成绩？,由于山东省理科美术生生源较少，所以录取数会少于计划数；去年美术校考满分为250分，您可以借此作为参考。
我要咨询,ts***ingchuan (河北),2014-06-10 10:01,老师您好，我今年河北省美术专业联考成绩242分，文化高考成绩440分左右，请问，能达到贵校的录取线吗？谢谢,我校的美术专业综合分数=文化成绩*40%+联考成绩*60%，您可以参考去年的录取情况。
【会计专业是否细分】,wj*** (上海),2014-05-10 16:56,贵校会计专业包括ACCA\CGA\CPA吗？,我校会计学和会计学（注册会计师方向）分别列有招生计划，ACCA和CGA属于二次招生，录取为我校学生后，可以在开学前进行咨询。
河南考生 老师您辛苦了,hu*** (河南),2013-06-27 16:53,老师您好：老师您辛苦了我是河南理科美术考生想问一下贵校的美术学院是不是按文化课成绩录取？,是的。
报考咨询,os*** (广东),2013-06-27 16:37,您好，广东高考文科617分，想冲一冲贵校金融，管理类专业，请问可能性大么。是否有其他专业介绍。谢谢,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
广电编专业,sh*** (山西),2013-06-27 16:33,是否要在大一大二期间通过英语与韩语四级？,获取学位的要求为：大学期间需通过韩语4级
报考,mb*** (河南),2013-06-27 16:31,您好，河南招生老师的联系方式是什么？谢谢！,请拨打我校咨询电话027-88387338咨询，提出您的问题
内蒙古文科考生,sy*** (内蒙古),2013-06-27 16:31,我的高考成绩是540分，高出一本线66分，请问报考贵校的税务专业希望大吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
山西理科，高一本线59分，排名4500，录取几率大吗?,45*** (山西),2013-06-27 16:26,进入财会类专业的机会大吗？谢谢！,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
高考咨询,wd***789 (河南),2013-06-27 16:20,河南文科566分高出一本线47分，报告贵校经济类专业能否被录取？谢谢老师！,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
报考,mb*** (河南),2013-06-27 16:05,您好，我是河南理科考生，589分能上贵校的会计学专业吗？河南招生老师联系方式是什么？谢谢！,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
报考咨询,ea*** (山东),2013-06-27 15:59,老师您好！请问今年山东理科考生615分，高出一本线61分，排名14240，能否被贵校录取？希望多大？望老师给出具体指导。还有贵校收分较高的热门专业有哪些，能否一并告知好让我们规避。谢谢老师！,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
您好！我是河南理科考生，高考成绩554分，高出一本分数线49,lw*** (河南),2013-06-27 15:58,您好！我是河南理科考生，高考成绩554分，高出一本分数线49分，能被贵校录取？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
河南理科,11***y (河南),2013-06-27 15:57,您好，我是河南理科生，今年582分，高出一本线77分。请问报考财政学有把握没？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
录取咨询,fi***earth (山东),2013-06-27 15:54,山东理科考生，总分626，全省排名9201，想报考贵校有几分把握？如果被录取，会是哪些专业？,您好，请您进我校本科招生网，历年招生板块，查看近三年的情况作为参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
咨询,fi***earth (山东),2013-06-27 15:53,山东理科考生，如果分数够了被贵校提档，专业服从调剂，能保证录取吗？,能够录取。
录取吗,yi***ngting (广东),2013-06-27 15:46,您好，我是广东文科生，分数603，超重本线9分，全省文科生排名7091，请问我报贵校录取可能性有多大？若服从专业调剂，到校后调专业难吗，我倾向于会计学和法学,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
专业咨询,ka*** (广东),2013-06-27 15:46,你好，我是广东文史考生，高一本7份，什么专业较好？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
山东文科574分，位次11825,an*** (山东),2013-06-27 15:45,老师你好，我能进贵校的希望大不？若被服从调剂往年会被分配到什么文科专业？可以转专业吗，要求是达到什么标准？谢谢老师~~,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm一学期后可以参加转专业考试。具体请入校后咨询。
录取咨询,yy*** (湖南),2013-06-27 15:45,老师您好，我是湖南文科考生高考611分，高出一本线54分，有希望报考贵校会计学、工商管理或人力资源管理专业吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
录取吗,yi***ngting (广东),2013-06-27 15:45,您好，我是广东文科生，分数603，超重本线9分，全省文科生排名7091，请问我报贵校录取可能性有多大？若服从专业调剂，到校后调专业难吗，我倾向于会计学和法学,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
???,mo***6 (广西),2013-06-27 15:40,老师您好！为什么我在在线咨询讨论区里只看到6月19号以前的提问，近期的提问如：6月26、27日的提问不见解答？,我们尽快回答
咨询,we*** (山东),2013-06-27 15:37,老师您好，我是一名山东理科生，考了623，超过一本线69分，排名10000左右。请问有希望被录取吗,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
zx,sx*** (陕西),2013-06-27 15:35,陕西理科考生今年考试成绩为531超出一本线46分排名21491请问如果报考贵校录取的可能性有多大,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
河南考生,fc*** (河南),2013-06-27 15:35,您好，我是河南考生，高出一本线50分有无希望录取？专业是否必须调剂？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
湖北理科考生,15*** (湖北),2013-06-27 15:34,老师您好，我是湖北理科生。今年高考分数558，服从专业调剂的话，有机会被贵校录取吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
山西考生,13***09 (山西),2013-06-27 15:26,山西文科548分，排名730左右能报考贵校吗,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
专业填报,a3***2 (湖南),2013-06-27 15:23,您好，我是湖南省理科考生，今年档分超过湖南省一本线91分，内含民族优惠分20分1.请问我如果填报你们学校金融学专业，有希望上线吗？2.贵学校在专业录取时，算不算民族加分？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm专业录取时，加分我们承认。
江西文科女,wa*** (江西),2013-06-27 12:54,您好，我是江西一名文科考生，今年高考分数为581，省排名455，能进贵校吗？如能，可选会计专业吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
高考录取,11*** (湖北),2013-06-27 12:52,湖北文科考生542，又多大希望被贵校会计专业录取,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
请问进入贵校后有转专业的机会吗？,gu***8 (广东),2013-06-27 12:42,请问进入贵校后有转专业的机会吗？,有。入学一学期后可以参加转专业考试。
云南考生,se*** (云南),2013-06-27 12:42,请问老师如果我只想学财经类专业，但是被调剂了，那么可否辅修经济专业？,可以辅修。
请问贵校对过投档线考生作何处理？,gu***8 (广东),2013-06-27 12:32,老师您好我是广东省理科考生。广东省实行平行志愿。请问老师如果考生已过投档线且已服从专业调剂是否不退档？,是的。
河南文科,94***0 (河南),2013-06-27 12:13,高考559，高一本线40分，排名2000左右，报贵校希望大么？谢谢,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
江苏考生,lt*** (江苏),2013-06-27 12:12,您好，我是江苏文科考生，334分双A，有希望录入贵校吗？如果录入请问什么专业希望较大？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
报考咨询,in*** (山东),2013-06-27 12:08,您好，我是山东文科考生，成绩一本线上51分，请问报考金融学、国际经贸、会计学、财政学这种专业录取希望大吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
进校后，能否有机会再次选择专业?,45*** (山西),2013-06-27 11:47,山西理科高一本线多少分才有机会被财会类专业录取？,一学期后可以。
历年分数,li*** (江苏),2013-06-27 11:40,您好，请给链接贵校历年各专业录取分网址，谢谢！,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
转专业问题,da*** (广东),2013-06-27 11:39,尊敬的中南财经政法大学招生办，你好请问，进入大学后，但有需要的时候，贵校可以接受学生转专业的要求吗？什么条件的学生可以提出转专业的要求？,有，入学一学期后就可以参加转专业考试。
咨询,mo***6 (广西),2013-06-27 11:37,老师您好！我是广西理科生考分611，想报考贵校的会计专业，有希望吗？如不行可以报哪些专业？请老师给予指导非常感谢！,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
加分,mo***6 (广西),2013-06-27 11:36,老师您好！我是广西一名考生请问贵校承认广西的加分政策吗？是不是进校和选专业都看加分？（guanxinan),是的，都加。
关于招生简章的问题,da*** (广东),2013-06-27 11:35,尊敬的中南财经政法大学招生办，你好。我是广州的考生，有几个广于贵校招生简章的问题想向你们请教1.第二十二条学校对实行平行志愿进档省（区、市）考生按“分数优先”原则录取，不设置专业分数级差。非平行志愿进档省（区、市）考生录取时，志愿优先，设置专业分数级差，各专业志愿之间的级差均为1分。这是否说，对于广东的考生，在录取的时候只是按分数优先的原则？各自愿之间不会又分差的考虑？2.第二十八条文澜学院“经济管理试验班”要求考生第一专业志愿填报该专业；以经济管理实验班（文澜学院）专业入围的自主选拔录取考生，高考成绩（原始成绩）达到其所在省（区、市）划定的同科类本科第一批次录取控制线，即可录取到该专业；非自主选拔入围考生要求为我校生源中投档成绩位列生源所在省（区、市）同科类前5名的考生；按照以上要求若招生计划空缺，则优先录取理科综合或文科综合科目达到卷面总分80%及以上，且另三门科目中有两门科目达到卷面总分90%及以上的考生。关于这点不是很清楚，是否说，当我第一自愿报考，同时我的分数达到贵校的投档线，就可以录取？没有其他的附加考核、考虑因素？,1.是的。2.没有。
志愿填报,57*** (湖北),2013-06-27 11:29,您好，我是湖北考生，加上少数民族分548，想报考中南财经政法大学的贫困生专项计划（已办理）和预科有没有希望，希望大不？若不是这两个，是其他专业，希望怎么样呢？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
报考,lo*** (湖北),2013-06-27 15:14,老师好，我是湖北考生，577，报考贵校金融有希望吗？谢谢,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
广东文史类考生,pi*** (广东),2013-06-27 15:13,老师您好，我是广东文科类学生，成绩比一本线高出22分，倾向报考经管类专业，以会计为甚，请问被贵校录取的把握有多少？或者选择服从分配在大一争取转专业？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm入校一学期后就可以参加转专业考试。
江西理工类招生,qi*** (江西),2013-06-27 15:10,老师您好，1.我超出江西理科一本线50分排7200多名能录取到贵校的热门专业吗？2.在服从专业调剂情况下是否存在退档可能？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm进档考生专业志愿服从调剂，我们予以录取。
咨询,hh*** (山东),2013-06-27 15:00,老师您好。我是山东理工类学生。高考分数超出一本线52分。若报考贵校录取希望大吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
山西考生求助,37*** (山西),2013-06-27 14:50,提前二批什么时候录取？是否通知本人？能不能在网上查询？,具体录取时间依照各省招办安排的时间，目前我校还未收到时间安排。考生可以上网查看录取状态。
贵校图书馆的联系电话？,xu***789 (湖北),2013-06-27 14:50,如题,请打027-88386114咨询
咨询,hh*** (山东),2013-06-27 14:47,老师您好。我是山东理工类学生。高考分数超出一本线52分。若报考贵校录取希望大吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
山东理科考生,re*** (山东),2013-06-27 14:31,老师您好，我是山东理科考生，高于一本线36分，被贵校录取的可能性大吗？服从专业调剂会被退档吗？谢谢。,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
中韩动漫,la***q (江苏),2013-06-27 14:22,您好。贵校中韩合作动漫专业，在韩一年学费是多少，到时要韩语合格吗。,35000/年；毕业授予学位要求韩语过四级。
提前批次,yj*** (江苏),2013-06-27 14:02,老师您好，我是江苏文科女生，335分A+B+，报考贵校的提前批次有希望吗？,有希望。
中韩合作动漫专业,66*** (安徽),2013-06-27 13:59,老师您好！我是报考中南财经政法大学的安徽籍学生，文科艺术生，中南财经政法大学的动漫设计类学费圩35000一年，那么请问第三年去韩国学习的话，要另外交纳学费吗？谢谢,在韩国学习一年预计花费7-8万元。
咨询,zt***5 (黑龙江),2013-06-27 13:43,黑龙江理科考生，高一本线89分，能够考取贵校吗？进金融、会计专业的希望多大？贵校在黑龙江省招生的排名位是多少？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
河南理科,74*** (河南),2013-06-27 13:28,您好，我是河南理科考生，高考成绩574，高出一本线69分，有希望报考贵校吗？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
云南考生,pz*** (云南),2013-06-27 13:26,我是云南理科考生，分数608，排名2107.高一本线113分。报考贵校的金融工程录取希望大吗？可以报经济管理实验班吗？,[您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm文澜学院“经济管理试验班”要求考生第一专业志愿填报该专业；以经济管理实验班（文澜学院）专业入围的自主选拔录取考生，高考成绩（原始成绩）达到其所在省（区、市）划定的同科类本科第一批次录取控制线，即可录取到该专业；非自主选拔入围考生要求为我校生源中投档成绩位列生源所在省（区、市）同科类前5名的考生；按照以上要求若招生计划空缺，则优先录取理科综合或文科综合科目达到卷面总分80%及以上，且另三门科目中有两门科目达到卷面总分90%及以上的考生。
问问,12***3 (河南),2013-06-27 12:56,河南考生理科超一本线78分，5449名，可学您校的经济类专业吗？？,您好，请您登陆我校本科招生网，历年招生板块，查看近三年的情况，供您参考。http://www1.znufe.edu.cn/department/xgb/ZhaoSheng/lnzs.htm
全国创新英语大赛华中赛区二等奖能报B类吗,zh***0 (湖北),2015-03-02 16:29,老师，你好，在报考B类的条件4中的全国创新英语大赛华中赛区二等奖符合吗，能报吗,您好，需要是全国创新英语大赛二等奖及以上，所以华中赛区二等奖不符合条件
山东,lz*** (山东),2015-03-02 16:04,老师您好，我没有任何奖项，但成绩每次都在年纪前面，能报考该校吗,您好，我们是严格按照自主招生简章上的条件来，如果不符合报考条件，那么审核会通不过！
咨询专业,zh*** (河南),2015-03-02 14:44,老师，您好！文科学生，请问报考贵校B类专业到学校后能转专业吗？,你好，自主招生录取专业进学校后不能转专业！
人文社科类,mt***27 (湖北),2015-03-02 14:06,老师，您好，如何理解在人文社科类等相关专业领域有特殊潜质者(须提供相关证明材料)？如果政史强参加政治小论文竞赛获奖可以吗？,您好，关于这一点是针对那些有一定特长，但是并没有符合其他条件的考生。具体情况会有资格审查专家小组综合考察决定是否具有资格！
实名推荐,mt***27 (湖北),2015-03-02 13:36,老师您好！考生所在中学推荐报考B类专业，其前提考生是否必须同时具备招生简章四报名办法及条件中的(三)报考B类专业考生须符合下列条件之一呢？,您好，您的理解是正确的，考生必须首先要具备报考条件。
山东文科 下列证书能报考贵校B类自主招生吗,lw*** (山东),2015-03-02 13:14,老师，您好，我孩子有1、“语文报杯”省级二等奖，2、全国中小学师生暨北京大学手拉手励志成才全国作文大赛高中组总决赛一等奖；3、山东省“华凌杯”高中学生辩论赛优秀辩手证书，4、莱芜一中优秀辩手，5、2005年全国创新作文大赛一等奖证书，6、2005年“晨光杯”全国青少年作文大赛二等奖等证书，能否报名贵校的自主招生呢，谢谢,您好，符合我校B类专业的报考条件，可以报名。
证书,pl*** (湖南),2015-03-02 10:31,请问全国数学联赛二等奖能报考A类自主招生吗？,你好，报考A类自主招生必须符合以下条件之一：1、高中阶段荣获全国中学生数学或信息学奥林匹克竞赛国家级三等奖及以上者;　　2、高中阶段荣获全国创新英语大赛一等奖者;　　3、高中阶段有独立出版的专著、文集或在省级以上刊物发表独撰文学作品5篇以上者。
咨询2014黑龙江文科招生情况,co***921 (黑龙江),2014-06-12 15:12,黑龙江招生办至今还没有发放招生计划我想请问贵校2014在黑龙江文科招生的专业有哪些（一批A.B）有没有专业极差？投档比例在多少，是否会大于105%？是否“投档不退档”？各个专业特别是优势专业能否介绍一下，谢谢。,[我校今年在黑龙江招生的专业有财务管理、法学、会计学（注册会计师方向）、金融学、经济学、税收学、投资学和新闻传播学类。没有专业级差，投档比例在100%至105%，如果专业服从调剂，提档后不退档。法学、会计学、金融学和财政学是我们学校的国家重点学科，具体专业介绍和其他专业相关信息等请登录我校官网http://www.znufe.edu.cn/查看。
您好 请问贵校今年在辽宁有少数民族预科招生吗？有的话，一年,yh*** (辽宁),2014-06-12 15:01,您好请问贵校今年在辽宁有少数民族预科招生吗？有的话，一年以后都就读什么专业？,理科2人，文科没有。具体专业待一年预科读完后转入我校时再进行选择。
