标题,来源,时间,问题,回答
录取,29***0@qq.com (四川),2018-06-25 15:29,四川考生理科，成绩595，加上民族分25后为620，排名15251，有希望被贵校园林专业录取吗,你好，按往年情况，希望不是特别大，往年园林录取最低分一般高一本线上80分左右
录取,13***43 (广西),2018-06-25 15:22,我是广西考生，分数超一本线76分，可以上贵校哪些专业？,你好，专业请结合往年录取分数来填报，往年录取分数见http://zsb.bjfu.edu.cn/f/cjcx
民族加分,29***0@qq.com (四川),2018-06-25 15:11,四川省少数民族加分有25分，但贵校只会承认20分对吗,你好，我校按照省级招办的相关政策执行，对于省招办认可的全国性政策性加分，我校都认可
录取,13***91 (天津),2018-06-25 14:39,老师你好，我是天津文科考生，总分563，排名2875，有希望录取吗？,你好，我校17年在天津的录取最低分排名为1003，建议您慎重报考
专项,29***0@qq.com (四川),2018-06-25 14:23,四川考生理科，符合国家专项条件，请问录取时会承认多少分？最多20分，20分的条件是什么,你好，对于省里认可的全国性政策性加分，我校在提档和录取进专业时都承认。
录取,13***58 (内蒙古),2018-06-25 14:15,您好，我是内蒙考生，580分，能报考贵校吗,同学你好，建议你在北京林业大学本科招生网右上角的填报参考系统进行查询
自招被退档了会影响本一批次录取吗,18***99 (河北),2018-06-25 14:11,自招被退档了会影响本一批次录取吗,你好，一般不会影响，但最终看省里的录取批次的设置
录取,18***36 (河南),2018-06-25 13:37,我是河南考生，今年596分，与希望被贵校录取吗？,你好，按往年情况，有希望被录取
河南文科美术生,15***20 (河南),2018-06-26 15:57,老师您好，我专业课和文化课综合分141左右，报名贵校是否有较大录取可能，请，谢谢,今年艺术类取消校考，录取规则变化大，没法给出太有价值的参考。考生报考只能根据自己联科成绩和高考成绩的情况，适当参考往年录取情况来考虑了。往年录取情况见http://zsb.bjfu.edu.cn/f/view-7d1ea3a21fef418fbf9d1753226d26e7-f22b323e11bb430498af544155214ece.htm
自主招生,15***08 (北京),2018-06-26 15:44,自主招生复试通过且满足成绩和体检要求的，想要报考贵校的自主招生，如何填报志愿？是否为：在特殊类型招生志愿中填写院校1030北京林业大学是否服从调剂(填是还是否呢？)专业1个人被贵校认定资格的专业其余不填写？,具体批次问题，建议您查看志愿指南（北京考试院下发的参考书籍）或找省招办确认。
自主招生,15***08 (北京),2018-06-26 15:38,自主招生复试通过且满足成绩和体检要求的，想要报考贵校的自主招生，如何填报志愿？是否为：在特殊类型招生志愿中填写院校1030北京林业大学是否服从调剂(填是还是否呢？)专业1个人被贵校认定资格的专业其余不填写？,你好，报考批次是各省招办自行设定的，按照省招办要求填写至自主招生相应批次即可。考生只能报考那一个认定的专业，可以选择服从调剂
山东美术类,13***63 (山东),2018-06-26 15:06,山东省美术类是否可以在统考批填报贵校？只能在提前批录取吗？,你好，我校统招类不招设计学专业
云南考生,18***76 (云南),2018-06-26 14:39,老师您好，我是云南理科考生599，位次9166.报考贵校有希望吗？,你好，有希望，可以考虑填报
咨询,13***54 (天津),2018-06-26 14:21,天津理科611排名4900有希望吗,你好，有希望，欢迎报考
云南艺考生,13***58 (云南),2018-06-26 14:08,老师你好，云南美术类文科考生，美术省统考成绩246.2，文化成绩557，有希望被贵校录取吗,今年艺术类取消校考，录取规则变化大，没法给出太有价值的参考。考生报考只能根据自己联科成绩和高考成绩的情况，适当参考往年录取情况来考虑了。往年录取情况见http://zsb.bjfu.edu.cn/f/view-7d1ea3a21fef418fbf9d1753226d26e7-f22b323e11bb430498af544155214ece.htm
国家专项，陕西考生理科，572,15***26 (陕西),2018-06-26 13:25,国家专项，陕西考生理科，572，位次13904，我很想去贵校就读，参考前两年的录取情况，我是否有希望？,你好，有一定希望，可以考虑冲一下
对“录取规择”的追加提问,13***63 (山东),2018-06-26 13:00,山东省美术类考生在提前批填报贵校，贵校是否按照高考文化课投档成绩和专业统考成绩(均折合成百分制)各占50%计算出综合分录取？,你好，如果山东该批次是顺序志愿的模式，就是按你说的算法计算。详情见我校相应招生简章http://zsb.bjfu.edu.cn/f/view-6f8bd3f21f9c401682f2696a6a7810f6-674798620e4543ffb7229f784c366818.htm
北京文科,wu***18@163.com (北京),2018-06-26 12:58,老师，北京文科633分能报考贵校吗,你好，可以冲一下，往年录取最低分排名一般在1300名以内，可以参考一下
山东考生,13***95 (山东),2018-06-26 11:49,理工位次13034报考学校是否有希望录取,建议去系统中进行查询参考http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore
报考咨询,18***89 (吉林),2018-06-26 11:45,你好贵校老师，我是吉林理工女学生，高考分数575位次9547，高出一本线42分，报考贵校有多大希望被录取？谢谢,建议你去网站进行参考，http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore
录取分数,18***36 (河南),2018-06-26 11:40,请问该校在河南今年的录取分数是多少，预估。,同学你好，建议你查询自己的省排名，根据排名在北京林业大学本科招生网的填报参考系统进行查询。每年的考生情况不同，会产生一定波动。http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore
河南美术类理工科考生,18***23 (河南),2018-06-26 11:34,尊敬的老师：你好，河南美术类理工科考生美术省统考成绩224，文化成绩413，报考贵校有希望吗？能上什么专业？,同学你好，由于我校第一年取消校考，承认联考成绩，往年分数参考价值有限。根据目前我们外出咨询的情况来看，以综合分150分左右居多，建议您慎重考虑。
贵州理工,79***@qq.com (贵州),2018-06-26 11:30,2018年高考成绩565，国家专项录取的概率如何？,同学你好，建议你查询自己的省排名，根据排名在北京林业大学本科招生网的填报参考系统进行查询。
提档退档,hs*** (北京),2015-06-10 15:24,贵校是提档不退档么，谢谢。,对于平行志愿的省份，只要考生服从专业调剂，体检符合要求，我校承诺提档后不退档。当出现以下情况时会被退档：一是考生的分数虽然高于我校的录取分数线，但未达到所报的专业录取分数线且不服从调剂的；二是身体条件不符合所报专业的要求且不服从调剂的。
专业，,13***96 (贵州),2018-06-28 16:43,请问:1，贵校可以转专业吗？有何条件?2，少数民族预科生在升入本科如何确定专业?,[你好，1、学校实行转专业零门槛，既转出环节不受限制，转入需要各自专业的考核。学生可于第二学期初（大一下学期）在全校范围内申请转专业或于第四学期初（大二下学期）在学科专业门类范围内申请转专业。2、少数民族预科生在预科录取时不确定专业，预科结业后，由我校根据社会发展需要及学生德、智、体情况，结合学生预科培养期间的成绩及报考志愿，在一定专业范围内确定其专业。
广东理科考生，575/500 分，省排17794,18***48 (广东),2018-06-28 16:41,575分，报考贵校计算机专业希望大吗？谢谢~,希望较大，欢迎报考
录取问题,15***18 (广东),2018-06-28 16:23,今年高考理科生，分数564，全省排名23000，有希望录取到本校吗？如录取，估计能去什么专业？,你好，进学校希望较大，专业请结合往年录取分数及排名情况，选择填报。往年录取分数见http://zsb.bjfu.edu.cn/f/cjcx。填报参考指导系统见http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore。
江苏理科女生 363分 物理A+ 生物 A,13***05 (江苏),2018-06-28 16:19,有望录取吗？,你好，往年录取最低分排位在22000名左右，请参考
咨询,41***@qq.com (内蒙古),2018-06-28 16:18,内蒙古文史类考生582分位次837超出一本线80分可以报考贵校吗可以学哪些专业,你好，有希望进学校，可以考虑冲一下。专业请结合往年录取分数及排名情况，选择填报。往年录取分数见http://zsb.bjfu.edu.cn/f/cjcx。填报参考指导系统见http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore。
录取,18***11 (山东),2018-06-28 16:17,请问，山东理科599报贵校有希望吗？谢谢,你好，往年录取最低排名在14000-17000左右，请参考
录取问题,13***00 (山东),2018-06-28 16:10,山东考生，文616分、省2453名，能不能确保应用心理学专业录取？,你好，没发确保，只能说有希望，可以考虑冲一下
云南省文科求回答,13***92 (云南),2018-06-28 16:04,老师您好我想问一下云南省文科考生报考该校被提档的最低位次是多少大概多少分谢谢,你好，往年最低分一般高一本线上50分左右，最低排位再2000名左右
关于中加联合办学,18***03 (山西),2018-06-28 15:56,您好，中加联合办学是国内国外3+2，如果国内三年结束后未达到国外成绩要求可以选择再读一年或者直接转入本部。那么，如果选择转入本部学习，对考生本人高考成绩是否有要求。若有要求，要求是什么？若成功转到本部，还需要就读几年，是一年还是两年？结束后即可取得本校学士学位证吗？谢谢！,你好，如果拿不到国外的学位证书，我们学校的也拿不到，这个培养计划是一体的。
专业,18***11 (山东),2018-06-28 15:53,请问，贵校园林类，城市规划类专业要求美术基础，是要求有美术等级证，还是喜欢会点就行。谢谢,你好，不要求等级，有兴趣有基础最好
录取咨询,13***45 (北京),2018-06-28 15:53,老师您好，我是北京理工男生，630分，报考贵校好专业没问题吧？谢谢！,你好，进学校希望比较大，特别热门专业不好说
山东文科606位次3985，请问被贵校录取可能大不大？,15***39 (山东),2018-06-28 15:46,山东文科606位次3985，请问被贵校录取可能大不大？谢谢老师！,你好，按位次情况看，只能考虑冲一下，前两年文科录取最低排名再3000名左右
录取,13***81 (湖南),2018-06-28 15:35,您好，请问湖南理科585，位次17000左右报考贵校希望大吗,你好，按往年位次录取情况，有点悬，往年录取最低分排名再12000名左右，请参考
自然地理与资源环境对视力的要求,13***27 (新疆),2018-06-28 15:18,我的眼睛因眼球震颤矫正视力无法达到4.8，但是眼镜度数500度未超过800度，这样报考自然地理与资源环境专业在开学体检后会因为眼睛视力方面被退学吗？如果因为视力在开学体检时不达专业要求会根据我的报考志愿调剂到其他专业吗？,你好，普通近视800度没问题的，不会因为普通近视800度而退学的
转专业学费问题,18***39 (河南),2018-06-28 14:21,请问一下，如果想转专业，学费是转专业后就按新的专业交了吗?还涉及原来专业吗,你好，成功转入后按新的专业交
跨校辅修,18***61 (北京),2018-06-28 09:34,请问辅修跨校的具体情况是什么样的？校内或跨校的辅修得到的学历分别是什么？二者有什么区别？,你好，我校辅修合格取得的是我校颁发的辅修结业证书，外校的辅修专业地咨询相应的学校
录取咨询,15***71 (山西),2018-06-28 09:29,您好，我是山西文科考生，分数591，省排名1223，有希望能被贵校录取吗？有可能选到理想的专业吗?,你好，冲一下，有希望进学校，专业最好做好调剂的准备
我是黑龙江理科考生,15***89 (黑龙江),2018-06-28 09:29,考分597省一本线472，排名6368，去贵校可能性大吗，是不是调剂的可能性大啊,你好，进学校希望较大，但有调剂的可能性
河南考生 国家专项计划,18***39 (河南),2018-06-28 09:27,您好，想问一下，河南考生567分，排名35578报考国家专项计划录取希望大吗?可以不服从调剂吗？,你好，去年在河南录取最低分549，请参考，如所报专业都录取不上，不服从调剂的话会被退档
文科预估分,15***20 (湖北),2018-06-28 09:11,你好！请问贵校2018文科在湖北省招生的预估分大概多少？,你好，往年录取最低分一般高一本线上50分左右，排名在3000名左右，请参考
志愿填报,13***16 (河南),2018-06-28 09:06,河南理科615省排名10370想报考贵校的风景园林专业报第几志愿比较合适？,你好，按照往年录取情况，如果要报风景园林，只能第一专业报考冲一下
福建理科,17***48 (福建),2018-06-28 09:05,您好，福建理科考试，576，排名9097，请问进贵校的可能性.另贵校的优势专业能否简单介绍下，以我的分数能否进贵校生物科学类专业?谢谢,你好，进学校希望较大，专业请结合往年录取分数及排名情况，选择填报。往年录取分数见http://zsb.bjfu.edu.cn/f/cjcx。填报参考指导系统见http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore。
报考园林专业,13***78 (北京),2018-06-27 16:50,请问北京理科考生排名在多少可以报考贵校园林专业？,你好，按照以往情况，大概4500以内有希望
咨询,18***29 (湖南),2018-06-27 16:26,我是湖南考生，考了517分，请问，我有几率冲一冲上贵校吗？,你好，希望不太大
加分,13***43 (广西),2018-06-27 16:20,我是广西考生，属壮族。请问贵校承认民族加分20分吗？是不是所有专业都承认？,你好，对于省招办认可的国家性政策性加分，我校在提档和录取进专业时都承认
2018福建文科,15***54 (福建),2018-06-27 16:10,总分594省排名2357能上贵校吗,你好，只能考虑冲一下
湖南,13***63 (湖南),2018-06-27 16:08,你好，今天在长沙招生会上了解到，湖南考生580分可以稳上贵校，请问是真的吗？591分，位次14000多，有多大的可能进入贵校？如果可以进，专业选择的空间有多大？谢谢,[你好，高考录取是按招生计划数，择优录取，不管多高的分，在没有录取前都无法保证肯定录取。按您目前的排位情况及往年我校的录取情况，冲一下，有进学校的可能性，但专业选择的空间不是特别大，可以关注一下往年录取分不是特别的几个专业。往年录取分数见http://zsb.bjfu.edu.cn/f/cjcx。填报参考指导系统见http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore。
河南 分数能否选好专业 报第几志愿,13***16 (河南),2018-06-27 15:51,河南615省排100370想询问一下第几志愿报这个学校合适，还有报名专业顺序有分差吗？,你好，进学校的话，可以放在中间稳一稳，也可以放后面垫一垫。专业有极差，极差值3、1、0。专业请结合往年录取分数及排名情况，选择填报。往年录取分数见http://zsb.bjfu.edu.cn/f/cjcx。填报参考指导系统见http://zsb.bjfu.edu.cn/f/common/zsCj/forwardScore
报考,13***82 (河北),2018-06-27 15:47,河北理工624分，排名13184，有希望吗？,你好，有一定希望，可以考虑冲一下
浙江考生,18***07 (浙江),2018-06-27 15:42,请问老师进校后可以跨院辅修吗？,你好，辅修专业不限制学院。
江苏理科考生,32***005235236 (江苏),2018-06-25 13:26,老师您好，我是江苏理科考生，总分360，选修物生双A，超一本线24分，省排名24219，有希望被贵校录取吗？,"同学你好，我校2017年在江苏的录取最低分排名是22815,16年为20861，建议您慎重报考"
录取问题,15***09 (黑龙江),2018-06-25 12:55,请问黑龙江理科考生603分省排名5600名左右被贵校录取的几率多大谢谢,你好，按往年情况，进我校几率较大，欢迎报考
贵州考生,17***85 (贵州),2018-06-25 12:28,本人是一名填报国家专项的贵州考生，是女生，分数为534，排名20811，能填报贵校吗？若能填报能选什么专业?盼您，谢谢！,你好，按往年情况，录取希望不是特别大，如果该批次是平行志愿，也可以考虑冲一下
贵州534分的考生,17***85 (贵州),2018-06-25 12:26,本人是一名填报国家专项的贵州考生，是女生，分数为534，排名20811，能填报贵校吗？若能填报能选什么专业?盼您，谢谢！,你好，进我校希望不是特别大
贵州考生534可以填报贵校吗？,17***85 (贵州),2018-06-25 12:21,本人是一名贵州填报国家专项的女生，分数为534，排名为20811，可以填报贵校吗？可以填报什么专业?盼您，谢谢您。,你好，按往年情况，进我校希望不是特别大
自主招生咨询,15***08 (北京),2018-06-25 12:19,老师您好，北京考生复试通过，达到录取批次一本线要求（学校规定要求的）高于一本线13分，就能录取吗？学校还会再以分数排队，择优录取，分数低的调剂专业吗？谢谢！,你好，是自主招生考生么。自主招生考生只要达到相应的录取条件即可被录取，详细录取规则见招生简章http://zsb.bjfu.edu.cn/f/view-d69b985efece4e8f80c55ddcadc2416d-e761437b049d4e8bb579a8a7b04f86d2.htm
录取问题,13***00 (山东),2018-06-25 12:07,山东文科考生616分，省2453名，报考你们学校能录取吗？,你好，有希望，可以考虑冲一下
安徽考生,50***@qq.com (安徽),2018-06-25 11:14,安徽考生，理科生，2018年高考601分，位次12818，有希望录取吗？谢谢！,同学你好，我校17年在安徽的录取最低分位次是14277，您被录取的希望很大
安徽考生,50***@qq.com (安徽),2018-06-25 11:09,安徽考生，2018年高考分数601分，有希望录取吗？谢谢！,同学你好，建议您登录我校本科招生网在填报参考系统中查看
