标题,来源,时间,问题,回答
问,ly***99 (河南),2007-06-11 13:58,我估分在560到570是河南文科考生能上贵校吗谢谢老师回答,同学你好：青海大学2006年在河南省文史类录取最高分为：591分；最低分为：552分：平均分为：555分。请参考，欢迎报考青海大学！
我理科类500可否上贵校？急~~~~！！！！,wo*** (陕西),2007-06-11 13:39,我理科类500可否上贵校？急~~~~！！！！陕西考生,同学你好：青海大学2006年在陕西省理工类录取最高分为：569分；最低分为：505分；平均分为：526.4分。请参考。
老师好,go*** (陕西),2007-06-11 12:07,老师好，我是陕西理科考生。请问贵校在陕西录取有什么不同于本地的政策吗？我的估分是400分不知道能否报考贵校？,同学你好：青海大学2006年在陕西省理工类录取最高分为：569分；最低分为：505分；平均分为：526.4分。请参考。
咨询,go*** (陕西),2007-06-11 11:04,老师好，请问贵校今年在陕西招生是多少？去年最低录取分是多少？,2007年青海大学在陕西省计划招生210名。2006年在陕西省文科录取最低份为520分；理科录取最低分为505分。欢迎报考青海大学！
外地考生有优惠政策吗?,13***95 (陕西),2007-06-10 15:49,我是一名外地考生，我想上这个大学的艺术专业，我参加了我省的艺术专业考试，并且合格，我能报这个学校吗?,同学你好：我校无艺术类专业。
青海大学2006年在河南录取分数线,18*** (河南),2007-06-10 15:25,青海大学2006年在河南录取分数线,青海大学2006年在河南省文史类录取最高分为：591分；最低分为552；平均分为：555分。理工类录取最高分为：600分；最低分为：550分；平均分为：575分。欢迎报考青海大学！
咨询,go*** (陕西),2007-06-10 12:04,请问贵校的名牌专业有哪些,请查看青海大学网站：www.qhu.edu.cn
山东,hu*** (山东),2007-05-20 13:17,请问贵校在山东招生分数大概为多少,青海大学2006年在山东省文史类录取最高分为：567分；最低分为：536分；平均分为：552.2分。理工类录取最高分为：598分；最低分为：541分；平均分为：557.9分。欢迎报考青海大学！
预防医学专业今年在青海的招生计划,gx*** (青海),2007-05-15 11:07,请问贵校预防医学专业今年在青海招生多少个,2007年青海大学预防医学在青海省计划招生7名。欢迎报考青海大学！
你好。咨询！,cq*** (重庆),2007-05-15 10:18,你好！我是一名学生家长！请问贵校2007在渝的招生计划最后确定了吗？另外，我想帮小孩要一份贵校的招生资料？谢谢您！我的地址：重庆市渝中区里临华路25号13－7户袁宏仁收邮编：400013,您好：请您登陆青海大学网站查询我校信息。http://www.qhu.edu.cn招生简章随后寄至。欢迎报考青海大学！
你好,su*** (广西),2006-06-16 16:25,我是广西考生，高于二本30分能被录取吗?,青海大学
您好,li***07 (河南),2006-06-12 16:32,我是河南考生，我今年的分数在550-555之间，如果报贵校有希望没有？,同学你好：青海大学２００５年在河南省文科录取最高分为５７６分，　　　最低分为５４１分，平均分为５５８.５分；　　理科录取最高分为５６４分，　　　最低分为５３０分，平均分为５４７分；请参考．
咨询,23*** (天津),2006-06-12 15:39,我今年考了418分，能否报考贵校？(理科）,同学你好：青海大学２００５年在天津市文科录取平均分为：４５７.６分，理科录取平均分为４１２.４分，仅供参考．　　　欢迎报考青海大学！
报考,we*** (甘肃),2006-06-12 14:46,我不知道考了500分左右报考你们院校的可能性有多大？我想知道你们学校的最好的专业是什么？对于以后的就业有没有保障,　　同学你好：青海大学２００５年在甘肃省文科录取平均分为５２３.５分，理科录取平均分为５３１分，请参考．
我是甘肃一考生,we*** (甘肃),2006-06-12 14:37,我估了500分左右想报考你们的临床医学不只到希望有多大,青海大学２００５年在甘肃省临床医学专业录取最高分为５４４分，最低分为５３８．３分，平均分为５２５分．仅供参考．
医学院,bj*** (河南),2008-05-12 16:34,请问贵校医学院能否招硕士研究生？,青海大学医学院招收研究生。欢迎报考。详情请查看青海大学网站：www.qhu.edu.cn
你好,he***406 (河南),2007-06-12 16:27,文科估520可报贵校那个专业能被录取的可能性比较大，急,同学你好：青海大学2006年在河南省文科录取最低分为：552分。请参考。
理工类,fu***erman (陕西),2007-06-12 12:23,贵校什么专业较好，06年二本录取分多少谢谢,同学你好：青海大学2006年在陕西省理工类录取最高分为：569分；最低分为：505分；平均分为：526.4分。请参考。有时间请登陆青海大学网站http://www.qhu.edu.cn了解我校招生专业的具体情况。欢迎报考青海大学！
理工类,fu***erman (陕西),2007-06-12 11:52,510上贵校如何，谢谢,同学你好：青海大学2006年在陕西省理工类录取最高分为：569分；最低分为：505分；平均分为：526.4分。请参考。
您好！,zz*** (陕西),2007-06-12 11:36,我是一名陕西理科考生。估分在500左右。能否报贵校的二本？谢谢！,同学你好：青海大学2006年在陕西省理工类录取最高分为：569分；最低分为：505分；平均分为：526.4分。请参考。
急盼1!!1,pr***gzi (贵州),2007-06-12 11:31,尊敬的各位校领导:我是2007年的一名贵州文科考生，我的估分在320-350之间，不知道是否能上贵校的专科?急切等待您的答复，谢谢！,同学你好：青海大学2007年在贵州省无专科招生计划。
湖南理科考生517咨询老师,li***7ly (湖南),2007-06-12 10:53,老师您好我是湖南湘潭理科考生已经复读一年了去年成绩只有464分(湖南二本控制线496)，今年估计分数在517左右想问下报考贵校二本有没有希望呢谢谢您,同学你好：青海大学2006年在湖南省理科录取最高分为：546，最低分514分，平均分为：521分。请参考。
wen,ly***99 (河南),2007-06-12 09:39,我是洛阳的考生今年洛阳估的分数线在561我估的分也是刚刚过线能不能上该校谢老师了,同学你好：青海大学2006年在河南省文科录取最高分为：591分，最低分为：552分，平均分为：555分；理科录取最高分为：600分，最低分为：550分，平均分为：575分。请查考。
请问贵校在江西的文科录取分数线是多少,ze*** (江西),2007-06-12 09:29,老师您好！我是一名江西的文科考生，很想报考贵校的旅游管理（酒店）专业，想请问老师，该专业今年在江西的录取分数线大概会是多少？　　谢谢老师！,同学你好：欢迎报考青海大学！青海大学2006年在江西省文科录取最高分为：566分，最低分为：523分，平均分为：545.5分；理科录取最高分为：532分，最低分为：515分，平均分为：498分。请参考。
我是理科生，我想我今年估分570被贵校二本录取是概率有多大!,19*** (河南),2007-06-11 16:59,我是河南的理科生，我想我今年估分570被贵校二本录取是概率有多大!,同学你好：青海大学2006年在河南省理科录取最高分为：600分，最低分为：550分，平均分为：575分，请参考。欢迎报考青海大学！
我是甘肃文科考生，今年510能被贵校第二批录取吗,ya*** (甘肃),2007-06-11 16:02,甘肃文科考生510分能被贵校录取吗，如果能能录取到什么专业,同学你好：欢迎报考青海大学。我校2006年在甘肃省未招文科学生，故无法向你提供参考信息。2007年我校在甘肃省有文科招生计划，欢迎你报考。
qq,19*** (河南),2007-06-11 15:58,我是理科生，我想我今年估分570被贵校二本录取是概率有多大!,同学你好：你在来信中未能告诉我们你是那里的考生故无法回答你的问题。
你好,li***1 (河南),2007-06-11 15:50,我估分估了480怎么办？能上贵校吗？谢谢回答,同学你好：我校2006年在河南省文科录取最低分为：552分，理科录取最低分为：550分，请参考。
为什么不招艺术生？,we*** (河南),2007-06-11 15:21,为什么不招艺术生？,同学你好：我校未设艺术类招生专业。
急需解答的问题,40*** (新疆),2007-06-11 15:19,您好：　　我是新疆的一名理科考生，想报贵校的专科，不知道需要多少分可以报贵校专科？因明天就要交志愿表，所以麻烦您能快些我的问题，好吗？谢谢麻烦了！,同学你好：青海大学2006年在新疆未招文科考生，2006年在新疆理科录取最高分为：522分，最低分为：466分，平均分为：489分。请参考。
广西考生,cz*** (广西),2005-06-14 10:39,请问贵校今年在广西是招收二本考生吗?如果是的话!!要比二本线多出多少分才能上贵校??还有一个问题!?你校的学校招生网是什么?,我校2005年在广西二本计划招生20名，分数不好估计，我校网址：www.qhu.cn
老师辛苦了,ch*** (河南),2005-06-14 10:36,我估529，希望大么?,请告诉我你是那里的生源
问,gv*** (广西),2005-06-14 10:29,贵校去年在广西的招生分数是多少？最高和最低分是多少(理科)？谢谢,我校去年在广西理科招生最高分616最低分533平均分574分。
咨询,ol*** (河南),2005-06-13 11:33,我是河南文科考生，今年估了550分左右，英语120分，报考贵校的国际经济与贸易专业，有希望么？我知道你们去年在和年招收的最低分是580多，但今年题不是难么？望给予答复。谢谢,我校2004年国际经济与贸易专业河南省招生最高分596最低分594平均分595请参考。
您好,xs*** (青海),2005-06-13 10:57,在青海大学怎么报医学院,报青海大学医学类招生专业
咨询,zi*** (天津),2005-06-10 15:02,天津考生分数档预计多少？,我校2004年在天津文科录取最高分为500分，最低分为476分，平均分为488分。理科录取最高分为470分，最低分为424分，平均分为448分。仅供参考。
咨询,su***o5 (天津),2005-06-10 13:54,尊敬的老师，我想知道贵校的化学工程与工艺专业主要的课程安排?非常感谢。,[化学工程与工艺（化工工艺方向）专业简介本专业方向培养具备化学理论基础和化学工程与工艺方面的知识，能在化工、炼油、能源、轻工、食品、冶金、医药、环保和军工等部门从事工程设计，技术改造，产品开发，生产技术管理，经营管理和科学研究等方面工作的应用型高级工程技术人才。本专业学制四年，授予工学学士学位。主干课程有物理化学、化工原理、化学反应工程、化工热力学、化工分离工程、化工设计、化工工艺学和必选的专业方向课程。主要实践性教学环节包括化学基础实验、化工基础实验、专业综合实验、实习、课程设计、计算机模拟与仿真、毕业设计（论文）等。
2本的录取分数?,ja***jay (陕西),2005-06-10 11:41,二本有什么专业?录取分数大概是多少?,请查看我校招生信息，网址：www.qhu.cn
广西考生,cz*** (广西),2005-06-14 10:39,请问贵校今年在广西是招收二本考生吗?如果是的话!!要比二本线多出多少分才能上贵校??还有一个问题!?你校的学校招生网是什么?,我校2005年在广西二本计划招生20名，分数不好估计，我校网址：www.qhu.cn
老师辛苦了,ch*** (河南),2005-06-14 10:36,我估529，希望大么?,请告诉我你是那里的生源
问,gv*** (广西),2005-06-14 10:29,贵校去年在广西的招生分数是多少？最高和最低分是多少(理科)？谢谢,我校去年在广西理科招生最高分616最低分533平均分574分。
咨询,ol*** (河南),2005-06-13 11:33,我是河南文科考生，今年估了550分左右，英语120分，报考贵校的国际经济与贸易专业，有希望么？我知道你们去年在和年招收的最低分是580多，但今年题不是难么？望给予答复。谢谢,我校2004年国际经济与贸易专业河南省招生最高分596最低分594平均分595请参考。
您好,xs*** (青海),2005-06-13 10:57,在青海大学怎么报医学院,报青海大学医学类招生专业
咨询,zi*** (天津),2005-06-10 15:02,天津考生分数档预计多少？,我校2004年在天津文科录取最高分为500分，最低分为476分，平均分为488分。理科录取最高分为470分，最低分为424分，平均分为448分。仅供参考。
咨询,su***o5 (天津),2005-06-10 13:54,尊敬的老师，我想知道贵校的化学工程与工艺专业主要的课程安排?非常感谢。,[化学工程与工艺（化工工艺方向）专业简介本专业方向培养具备化学理论基础和化学工程与工艺方面的知识，能在化工、炼油、能源、轻工、食品、冶金、医药、环保和军工等部门从事工程设计，技术改造，产品开发，生产技术管理，经营管理和科学研究等方面工作的应用型高级工程技术人才。本专业学制四年，授予工学学士学位。主干课程有物理化学、化工原理、化学反应工程、化工热力学、化工分离工程、化工设计、化工工艺学和必选的专业方向课程。主要实践性教学环节包括化学基础实验、化工基础实验、专业综合实验、实习、课程设计、计算机模拟与仿真、毕业设计（论文）等。
2本的录取分数?,ja***jay (陕西),2005-06-10 11:41,二本有什么专业?录取分数大概是多少?,请查看我校招生信息，网址：www.qhu.cn
广西考生,cz*** (广西),2005-06-14 10:39,请问贵校今年在广西是招收二本考生吗?如果是的话!!要比二本线多出多少分才能上贵校??还有一个问题!?你校的学校招生网是什么?,我校2005年在广西二本计划招生20名，分数不好估计，我校网址：www.qhu.cn
老师辛苦了,ch*** (河南),2005-06-14 10:36,我估529，希望大么?,请告诉我你是那里的生源
问,gv*** (广西),2005-06-14 10:29,贵校去年在广西的招生分数是多少？最高和最低分是多少(理科)？谢谢,我校去年在广西理科招生最高分616最低分533平均分574分。
咨询,ol*** (河南),2005-06-13 11:33,我是河南文科考生，今年估了550分左右，英语120分，报考贵校的国际经济与贸易专业，有希望么？我知道你们去年在和年招收的最低分是580多，但今年题不是难么？望给予答复。谢谢,我校2004年国际经济与贸易专业河南省招生最高分596最低分594平均分595请参考。
您好,xs*** (青海),2005-06-13 10:57,在青海大学怎么报医学院,报青海大学医学类招生专业
咨询,zi*** (天津),2005-06-10 15:02,天津考生分数档预计多少？,我校2004年在天津文科录取最高分为500分，最低分为476分，平均分为488分。理科录取最高分为470分，最低分为424分，平均分为448分。仅供参考。
咨询,su***o5 (天津),2005-06-10 13:54,尊敬的老师，我想知道贵校的化学工程与工艺专业主要的课程安排?非常感谢。,[化学工程与工艺（化工工艺方向）专业简介本专业方向培养具备化学理论基础和化学工程与工艺方面的知识，能在化工、炼油、能源、轻工、食品、冶金、医药、环保和军工等部门从事工程设计，技术改造，产品开发，生产技术管理，经营管理和科学研究等方面工作的应用型高级工程技术人才。本专业学制四年，授予工学学士学位。主干课程有物理化学、化工原理、化学反应工程、化工热力学、化工分离工程、化工设计、化工工艺学和必选的专业方向课程。主要实践性教学环节包括化学基础实验、化工基础实验、专业综合实验、实习、课程设计、计算机模拟与仿真、毕业设计（论文）等。
2本的录取分数?,ja***jay (陕西),2005-06-10 11:41,二本有什么专业?录取分数大概是多少?,请查看我校招生信息，网址：www.qhu.cn
广西考生,cz*** (广西),2005-06-14 10:39,请问贵校今年在广西是招收二本考生吗?如果是的话!!要比二本线多出多少分才能上贵校??还有一个问题!?你校的学校招生网是什么?,我校2005年在广西二本计划招生20名，分数不好估计，我校网址：www.qhu.cn
老师辛苦了,ch*** (河南),2005-06-14 10:36,我估529，希望大么?,请告诉我你是那里的生源
问,gv*** (广西),2005-06-14 10:29,贵校去年在广西的招生分数是多少？最高和最低分是多少(理科)？谢谢,我校去年在广西理科招生最高分616最低分533平均分574分。
咨询,ol*** (河南),2005-06-13 11:33,我是河南文科考生，今年估了550分左右，英语120分，报考贵校的国际经济与贸易专业，有希望么？我知道你们去年在和年招收的最低分是580多，但今年题不是难么？望给予答复。谢谢,我校2004年国际经济与贸易专业河南省招生最高分596最低分594平均分595请参考。
您好,xs*** (青海),2005-06-13 10:57,在青海大学怎么报医学院,报青海大学医学类招生专业
咨询,zi*** (天津),2005-06-10 15:02,天津考生分数档预计多少？,我校2004年在天津文科录取最高分为500分，最低分为476分，平均分为488分。理科录取最高分为470分，最低分为424分，平均分为448分。仅供参考。
咨询,su***o5 (天津),2005-06-10 13:54,尊敬的老师，我想知道贵校的化学工程与工艺专业主要的课程安排?非常感谢。,[化学工程与工艺（化工工艺方向）专业简介本专业方向培养具备化学理论基础和化学工程与工艺方面的知识，能在化工、炼油、能源、轻工、食品、冶金、医药、环保和军工等部门从事工程设计，技术改造，产品开发，生产技术管理，经营管理和科学研究等方面工作的应用型高级工程技术人才。本专业学制四年，授予工学学士学位。主干课程有物理化学、化工原理、化学反应工程、化工热力学、化工分离工程、化工设计、化工工艺学和必选的专业方向课程。主要实践性教学环节包括化学基础实验、化工基础实验、专业综合实验、实习、课程设计、计算机模拟与仿真、毕业设计（论文）等。
2本的录取分数?,ja***jay (陕西),2005-06-10 11:41,二本有什么专业?录取分数大概是多少?,请查看我校招生信息，网址：www.qhu.cn
广西考生,cz*** (广西),2005-06-14 10:39,请问贵校今年在广西是招收二本考生吗?如果是的话!!要比二本线多出多少分才能上贵校??还有一个问题!?你校的学校招生网是什么?,我校2005年在广西二本计划招生20名，分数不好估计，我校网址：www.qhu.cn
老师辛苦了,ch*** (河南),2005-06-14 10:36,我估529，希望大么?,请告诉我你是那里的生源
问,gv*** (广西),2005-06-14 10:29,贵校去年在广西的招生分数是多少？最高和最低分是多少(理科)？谢谢,我校去年在广西理科招生最高分616最低分533平均分574分。
咨询,ol*** (河南),2005-06-13 11:33,我是河南文科考生，今年估了550分左右，英语120分，报考贵校的国际经济与贸易专业，有希望么？我知道你们去年在和年招收的最低分是580多，但今年题不是难么？望给予答复。谢谢,我校2004年国际经济与贸易专业河南省招生最高分596最低分594平均分595请参考。
您好,xs*** (青海),2005-06-13 10:57,在青海大学怎么报医学院,报青海大学医学类招生专业
咨询,zi*** (天津),2005-06-10 15:02,天津考生分数档预计多少？,我校2004年在天津文科录取最高分为500分，最低分为476分，平均分为488分。理科录取最高分为470分，最低分为424分，平均分为448分。仅供参考。
咨询,su***o5 (天津),2005-06-10 13:54,尊敬的老师，我想知道贵校的化学工程与工艺专业主要的课程安排?非常感谢。,[化学工程与工艺（化工工艺方向）专业简介本专业方向培养具备化学理论基础和化学工程与工艺方面的知识，能在化工、炼油、能源、轻工、食品、冶金、医药、环保和军工等部门从事工程设计，技术改造，产品开发，生产技术管理，经营管理和科学研究等方面工作的应用型高级工程技术人才。本专业学制四年，授予工学学士学位。主干课程有物理化学、化工原理、化学反应工程、化工热力学、化工分离工程、化工设计、化工工艺学和必选的专业方向课程。主要实践性教学环节包括化学基础实验、化工基础实验、专业综合实验、实习、课程设计、计算机模拟与仿真、毕业设计（论文）等。
2本的录取分数?,ja***jay (陕西),2005-06-10 11:41,二本有什么专业?录取分数大概是多少?,请查看我校招生信息，网址：www.qhu.cn
天津考生,gy*** (天津),2006-06-12 13:06,我是天津理颗考生估400分左右，去您那有政策照顾嘛,同学你好：青海大学２００５年在天津理科录取最高分为４４５分，最低分为３９８分，平均分为４１２.４分．请参考．录取政策请查看我校招生章程，欢迎报考青海大学！
天津理工考生,gk*** (天津),2006-06-12 11:04,老师您好，我是天津理科生，今年高考估分434分，请问可以以第一志愿报考贵校的临床医学专业(本二)吗？可被录取的把握有多大呢？另外，我市有一个政策，是天津考生以第一志愿报考外地院校时如该校生源不足可在学校同意情况下降10分供档，请问贵校在此种情况下是否同意降分提档？最后一个问题，请问贵校在天津是否有现场咨询？如有，可否提供时间地点和联系方式等？辛苦您了！谢谢！,[同学你好：青海大学２００５年在天津市理科录取平均分为４１２.４分，最高分为４４５分，最低分为３９８分，仅供参考．关于天津考生以第一志愿报考外地院校时如该校生源不足可在学校同意情况下降10分供档的政策，我校将根据天津市招生办公室的有关规定执行．我校在贵市没有现场咨询会，我校招生办公室联系电话为０９７１－５３１０４０９　　欢迎咨询．　　　欢迎报考青海大学！
老师，我古了大概５００，请问报贵校的　材料成型及控制工程的希望大吗？谢谢,52*** (陕西),2006-06-12 10:12,老师，我古了大概５００，请问报贵校的　材料成型及控制工程的希望大吗？谢谢,　　　同学你好：我校２００５年材料成型及控制工程专业在陕西省录取最高分为５４２分，最低分为５２１分，平均分为５２９.４分请参考．
你好，我是河南考生，今年估分５４０，不知能上贵校么？我非常喜欢贵校．,a3*** (河南),2006-06-12 09:50,你好，我是河南考生，今年估分５４０，不知能上贵校么？我非常喜欢贵校．,　　　同学你好：青海大学２００５年在河南省文科录取最高分为５７６分，　　　最低分为５４１分，平均分为５５８.５分；　　理科录取最高分为５６４分，　　　最低分为５３０分，平均分为５４７分；请参考．
河北考生,cc*** (河北),2006-06-11 16:56,估计500分左右，并且英语成绩较突出，是否有优势，能否被录取，谢谢！,同学你好：我校２００５年在河北省文科平均录取分为５３６分，理科平均录取分为５３６.３分．请参考．
help,jo*** (陕西),2006-06-11 15:11,老师，我是陕西的理科考生，估分530，能否上贵校？,"同学你好:青海大学2005年在陕西省理科录取最高分为544分,最低分为518分,平均分为531分,请参考."
老师您辛苦了,ro*** (陕西),2006-06-11 14:57,你好，我是陕西考生，今年估分为545，请问可以报考贵校的临床医学专业吗，谢谢！,"同学你好:青海大学2005年在陕西省理科录取最高分为596分,最低分为519分,平均分为557分;临床医学专业录取最高分为576分,最低分为537分,平均分为550分;请参考."
请问理科620分，能上贵校吗,19*** (陕西),2006-06-11 14:49,请问理科620分，能上贵校吗,"同学你好:青海大学2005年在陕西省理科录取最高分为544分,最低分为518分,平均分为531分,请参考.欢迎一志愿报考青海大学."
青海大学的相关信息,yx*** (陕西),2006-06-11 13:38,青海大学的主要招牌专业是什么？？？,同学你好:请查看院校信息管理页面.
在线急等咨询(新疆)谢谢老师!!!!!!,my*** (新疆),2006-06-11 12:19,老师你好我是新疆的汉语言理科考生，分数大概在460分左右，我想问一下，非第一志愿报考贵学校是否有希望录取!!!我想学医学专业，可否继续在贵学校考研究生!!!!我很急，麻烦老师尽快解答.谢谢!!!!,　　　同学你好：　青海大学２００５年在新疆理科最低录取分为４５７分，均为一志愿录取，仅供参考．青海大学医学院可继续在学校考研究生．
mww,my*** (新疆),2006-06-11 12:17,我是新疆考生贵校是否设立专业分数级差报考医学类是否有特殊要求,同学你好:青海大学在新疆录取时不设立专业分数级差;我校护理学专业不招收无志愿的男性考生;所有招生专业只招收英语考生.
重庆考生咨询！,cq*** (重庆),2006-06-11 10:53,老师你好！我是重庆的一名考生！刚刚参加了高考，即将填报志愿！想填报贵校！我想得到青海大学2006年的招生资料，作为纪念！可以满足我这个小小的要求吗？邮寄地址是：重庆渝中区临华路25号13楼7户袁可頔收邮编：400051，谢谢！！,同学你好:我校2006年招生简章将尽快寄给你.
wen,ch***95 (陕西),2006-06-11 10:24,我是陕西文科考生，今年估分520可否报贵校？,"同学你好:青海大学2005年在陕西省文科录取最高分为549分,最低分为528分,平均分为508分;请参考."
560,wu*** (山西),2006-06-11 10:17,560能上贵校吗?,"同学你好:我校2005年在山西省文科录取平均分为519.2分,理科录取平均分为557.5分.请参考."
招生简章,ya***ei (河北),2006-05-15 15:46,我叫杨振雷，是河北高三学生。我对贵校特别感兴趣，想报考贵校，希望您们能向我提供贵校的招生简章，我的联系地址是河北涉县第一中学高三理科复读班，学校的邮政编码是056400,杨振雷同学你好：请你登陆我校网站查询相关招生信息。我校网址：http://www.qhu.edu.cn我校招生简章将在近期寄至你校，请注意查收。祝你高考取得好的成绩，欢迎你报考青海大学！青海大学招生办公室
