标题,来源,时间,问题,回答
辽宁理科考生,ln***hao (辽宁),2016-06-26 09:18,请问老师，辽宁理科考生，成绩541分，高一本线43分，全省排名22827，报考贵校录取希望大吗,可以报考，有希望
报考咨询,ky*** (河南),2016-06-25 13:15,老师您好，我是一名河南理科生、女，高考成绩559，非常想报考东北农业大学，想咨询一下报考贵校有多大把握，有哪些专业适合我填报,河南高出一本线20分左右希望大些，专业选择根据自己意愿报考，但要参考往年分数，我校分数优先没有级差，报考专业要有梯度。
hbqxwmch,hb*** (河北),2016-06-25 11:09,你好，我是河北理科一考生，请问贵校比较好的专业是什么？除农学外还有哪些好专业？,专业选择根据自己意愿报考，但要参考往年分数，我校分数优先没有级差，报考专业要有梯度。
咨询专业的河北理科考生,hb*** (河北),2016-06-25 10:43,您好，请问贵校最好的专业是什么？出农学外其他专业怎么样？,本硕博班是我校优势及特色专业
咨询,62*** (河北),2016-06-25 10:36,老师您好，我是河北一名考生，我的成绩为588分，高出我省一本线63分，省排名为27769名，请问我可以报考贵学校么，另外可以报考一个怎样的专业呢,你的分数大多专业多可以选择，专业选择根据自己意愿报考，但要参考往年分数，我校分数优先没有级差，报考专业要有梯度。
工商管理类会计专业毕业证,13***69 (黑龙江),2016-06-25 10:19,请问工商管理类会计专业毕业证有样板照片吗？,没有
理科,cq*** (湖北),2016-06-25 10:12,湖北理科564分能报考贵校吗,湖北高出一本线30分左右希望大些
河北理科,11*** (河北),2016-06-25 09:48,老师你好，2016年河北理科考生591分，位次25604，是否有机会上贵校?想报工商管理或经济可以么？,河北高出一本线30分左右希望大些，专业选择根据自己意愿报考，但要参考往年分数，我校分数优先没有级差，报考专业要有梯度。
河南文科考生,18***86 (河南),2016-06-25 09:46,老师您好，我是河南文科考生，512分，有机会被贵校录取吗,河南文科高出一本线15分左右希望大些
河北文科考生,18***80 (河北),2016-06-24 15:58,文科专业学生能否转经管专业？,经济管理学院专业都是文理兼招，一年后成绩好可以转
咨询,da*** (甘肃),2016-06-24 15:43,老师您好，我是甘肃省理科513分，超一本线23分，有可能被贵校录取吗,可以报考
咨询,da*** (甘肃),2016-06-24 14:50,老师您好，我是甘肃省513分，超一本线23分，请问报考贵校录取的几率有多大？,可以报考，有希望
我是河北一考生,hb*** (河北),2016-06-24 12:11,你好，我是河北一考生，考了594，省排名24609，能否报考贵校并选个好专业，另外，贵校除农业外其他专业是不是不好？,河北高出一本线30分左右希望大些，专业选择根据自己意愿报考，但要参考往年分数，我校分数优先没有级差，报考专业要有梯度。
咨询,18***26 (河南),2018-06-26 11:51,河南考生，理科540进入贵校有希望吗,希望不大
园艺硕博连读,15***01 (河南),2018-06-26 11:04,园艺硕博连读是几年？就业趋向是什么？在哪培养？,如果能在本校连续免试推荐到博士研究生，最少8年博士毕业。
黑龙江考生 想报考贵校计算机科学技术专业,18***18 (黑龙江),2018-06-26 09:59,老师您好，我是黑龙江考生，540分，报考贵校计算机科学技术专业有希望吗、希望大吗？贵校的该专业是否只侧重农业机械方面呢？,投档到我校的希望很大，但报考此专业只能冲一下。
吉林考生,15***93 (吉林),2018-06-26 09:15,高考成绩557，排位12415，想学贵校生物科学类专业，录取希望大吗？谢谢。,希望较大，可以报考
广西理科,13***03 (广西),2018-06-25 16:40,上一本线39分，排名19250名，报考贵校计算机类有希望吗,希望较大，可以报考
山东考生,13***96 (山东),2018-06-25 15:22,山东理科587分，能报考贵校吗？谢谢！,可以报考，专业选择余地较大。
山东艺术文编导专业,18***73 (山东),2018-06-25 14:57,分数499，能报考贵校提前批吗,我校第一年在山东投放广播电视编导专业的计划，没有往年的分可以参考
山东考生,13***96 (山东),2018-06-25 14:53,老师您好，本人山东考生，理科587分，是否能够进入贵校学习？,可以报考，专业选择余地较大。
湖北理科考生，588,lu***6.com (湖北),2018-06-25 14:14,湖北理科588，报考贵校有希望吗,希望较大，可以报考
山东理科,13***60 (山东),2018-06-25 11:38,您好，今年理科34923，分数577，能报你们学校吗？能提档的话，农业机械化及其自动化、计算机类、机械类、电器类这几个专业能报上吗？,投档的希望较大，你选的这几个专业只能冲一下。你可以在此网页查询近四年的各专业录取位次http://zsbwx.neau.edu.cn/web-pc/lncj.jsp
吉林考生,13***38 (吉林),2018-06-25 11:02,吉林考生，541分，排名15169，想要报贵校的食品安全与工程或环境工程专业，希望大吗,投档的希望较大，你选的这两个专业希望小一些
山东考生文史类565分，排名16773,13***61 (山东),2018-06-25 11:00,可以报考该校吗？,录取希望不大
咨询,15***10 (河南),2018-06-25 10:16,你好我今年考587河南文科7832名有国专计划报贵校法学和工商管理咋样,有希望，可以报考
甘肃考生521想报考贵校电子信息类、物联网工程、软件工程,34***@qq.com (甘肃),2018-06-25 09:16,甘肃考生521考入贵校电子信息类、物联网工程、软件工程有希望吗,有希望，可以报考
河南考生咨询,15***79 (河南),2018-06-25 09:10,老师您好，河南理科530分，有进入贵校的希望吗？？,希望不大
云南考生今年512报贵校有希望入取吗？,su***8 (云南),2017-06-27 09:27,云南考生今年512报贵校有希望入取吗？,有希望，可以报考
山东理科,sa*** (北京),2017-06-26 15:42,老师您好，我本次高考成绩578分，山东省内排名30070本人对生物、化学等学科有着较大兴趣请问报考贵校的可能大不大,希望较大，可以报考
河南考生,yl*** (河南),2017-06-26 15:36,超一本线10分，能冲一冲本校的农学类专业吗,希望不大
专业,qm*** (山东),2017-06-26 14:37,请问贵校在山东招生有什么较为突出的文科类专业,"我校2017年在山东省文史类计划共计41名，其中法学类（法学）7名,行政管理2名,英语4名,工商管理类（管理学Ⅱ）24名,汉语国际教育4名。录取到工商管理类（管理学Ⅱ）专业的新生，英语成绩不低于100分，可以申请进入中美121项目学习。"
山西理科考生咨询,zh*** (山西),2017-06-26 14:21,老师您好，我是山西理科考生，高考成绩高出一本线33分，报考贵校有希望吗？哪些专业把握大？谢谢！,希望较大，可以报考。
河南文科体育,25***9 (河南),2017-06-26 13:20,体育84文化458有希望吗,我校在河南省没有体育类计划
安徽理科考生，489分，位次65468，可以报考么,lx*** (安徽),2017-06-26 12:37,如题，孩子今年志愿想冲刺贵校，有希望么？,希望不大
能否被录取,ch***ke2000 (河南),2017-06-26 09:18,我是河南理科考生529分高于一批线45分能否贵校被录取？,有希望，可以报考
能否被录取,ch***ke2000 (河南),2017-06-26 09:15,我是河南考生529分能否贵校被录取？,有希望，可以报考
湖北考生,zj*** (湖北),2017-06-25 16:20,老师您好，我是湖北理科生，分数过本科线59分，请问有希望报名贵校吗？望，谢谢！,有希望，可以报考
山东考生艺术文分数线咨询,12*** (山东),2017-06-25 15:15,老师您好，我是山东美术考生，文化课439分，艺术文排名7731，省联考专业209.5，有希望上贵校吗？,不确定。山东美术不能参考往年，往年都是校考，今年是承认联考
报考咨询,lc***9 (四川),2017-06-25 13:35,老师你好，我是四川文科考生，分数573，超一本线37分，排名5047。报考贵校并且服从专业调剂希望大吗？,希望较大，可以报考
山东理科生2017,37***911160822 (山东),2017-06-25 12:17,老师你好，我是山东的一名理科生，今年我的分数是591，位次是21655，报考贵校有无风险？,希望较大，可以报考
黑龙江,ka*** (黑龙江),2017-06-25 10:58,考分只有395分，文科生，报考贵校有希望么？,希望不大
报考咨询,lc***9 (四川),2017-06-25 09:32,老师你好，我是四川文科考生，分数573，超一本线37分，排名5047。报考贵校并且服从专业调剂希望大吗？,希望较大，可以报考
报考咨询,hz*** (黑龙江),2016-06-28 13:37,请问黑龙江文科考生521分报考该校有把握吗,有希望，冲一下
河南文科,zz*** (河南),2016-06-28 12:39,老师您好，我是河南文科考生，高出一本24分上贵校有希望吗？谢谢！,可以报考，有希望
报考咨询,zj*** (河南),2016-06-28 10:55,老师，您好！我是一名河南理科考生，成绩555，高出一本线32分，位次42144，想报考贵校计算机类专业，希望大吗？另外贵校可以转专业吗？,可以报考，有希望，一年后成绩突出可以申请转专业
概念咨询,lj*** (山东),2016-06-28 10:42,老师您好，我校“分数优先没有级差，报考专业要有梯度”是什么意思？,把投档考生按分数排序，高分的学生先确定专业
山东理科593分,lj*** (山东),2016-06-28 10:23,老师您好，我是山东理科考生，高考成绩593，高出一本线56分，省排名31238，报考贵校希望大吗？,可以报考我校
关于学校咨询,ja***qy (河南),2016-06-28 09:53,请问贵校新生宿舍条件如何,6人间，宿费800元/年
关于专业咨询,ja***qy (河南),2016-06-28 09:50,请问贵校是否允许调换专业，如果成绩优异能否从文科专业转至金融专业,招收文科生的专业都可以申请
关于报考问题,ja***qy (河南),2016-06-28 09:47,你好老师，本人是河南一文科考生，高出一本线19分，省排8636名，报考贵校几率大吗，如果服从调剂会有可能被退档吗，想知道贵校投档率,可以报考，有希望，平行志愿服从调剂不会退档
录取,lr*** (陕西),2016-06-28 09:26,我是陕西文科生，今年高考成绩超一本线12分，如果第一志愿填报你校，有希望会被录取吗？,有希望，冲一下吧
山东理科生,15***97 (山东),2016-06-28 09:10,您好，我想报贵校，山东理科生，分数594，是否有录取的希望？请为盼。,可以报考，有希望
报考,fw*** (陕西),2016-06-27 16:59,老师，您好，我是陕西理科考生。高考538分，超一本分数线68分，位次是19249名。我想报考贵校的能源类专业有希望么。谢谢。,可以报考
录取,lw***98 (辽宁),2016-06-27 16:18,你好：辽宁考生超一本线多少可被录取。提档后服从调剂是否不退档？有无转专业机会？,高出30分希望大些，平行志愿服从调剂不会退档，一年后成绩突出有转专业机会
黑龙江考生,ds***6 (黑龙江),2016-06-27 15:48,老师好!我今年理科考了524分，高一本线38分，在全省20355名，第一志愿填电气类专业，能贵校能被录取吗？贵校有专业级差吗？,可以报考我校，专业只能冲一下，没有级差
河北理科考生619分,vo*** (河北),2016-06-27 11:52,河北理科考生619分已报考东北农业大学电气类专业，请问录取可能性大吗,高出一本线50分应该希望很大
河北理科考生619分,vo*** (河北),2016-06-27 11:49,老师好，河北理科考生619分已报考东北林业大学，请问录取可能性大吗,请咨询东北林业大学
专业问题,tu*** (陕西),2016-06-27 11:42,老师，我是陕西考生，高出一本线28分，想报考贵校。想跟您咨询一下今年在陕招生计划中有无贵校的本硕博连读的专业。如果有，我的分数可以被录取吗？,可以报考我校，本硕博班不能报考，必须高出40分才有资格
报考咨询,tr*** (湖北),2016-06-27 11:38,老师您好，我是湖北理科考生，564分，排名26126名，有希望报考贵校吗？,高出一本线30分希望大些
录取后能否转专业？,ko***4 (河南),2016-06-27 11:09,老师好！想咨询一下如果报考你们学校的某个专业未被录取，同意调剂后被别的专业录取后，请问将来可以转专业吗？,一年后成绩突出可以申请
山东理科,su***2016 (山东),2016-06-27 10:06,您好，我是山东理科考生，高考成绩高于一本线50分，报考贵校有希望吗?谢谢。,可以报考我校，有希望
山东理科,su***2016 (山东),2016-06-27 09:47,您好，我是山东考生，高考成绩高于一本线50分，报考贵校有希望吗?谢谢。,可以报考，有希望
山东考生,su***2016 (山东),2016-06-27 09:37,您好，我是山东考生，高考成绩高于一本线50分，报考贵校有希望吗?谢谢。,可以报考，有希望
咨询,zz***0 (黑龙江),2016-06-26 16:59,黑龙江本省考生，过一本线69分，好专业把握大不大理科,可以报考，专业选择余地很大
关于农林经济管理,ba*** (黑龙江),2016-06-26 16:47,老师你好^ω^，我是黑龙江的一名文科生，高考考了548分，在全省排位1482，高于一本线67分请问我能否考中贵校的农林经济管理专业本硕博连读？一共多少年？就业如何？该专业在贵校地位如何？在全国地位如何？如果我进入贵校，但没有考中该专业，有转专业的希望吗？,可以报考，有希望吧，冲一下，8年，本硕博班不能转入
黑龙江考生理科,13***6 (黑龙江),2016-06-26 13:48,贵校在本省二本有招生吗,没有
录取,20*** (山东),2016-06-26 12:49,老师您好，我是山东理科考生（女），我考了568，高出一本线31分，位次是52139，报考贵校有希望吗？另外，有专业级差吗？谢谢,可以冲一下吧，没有级差
湖北,h0*** (湖北),2016-06-26 12:14,老师您好！湖北理科考生，成绩554，一本线512.请问愿意服从调剂的话，上贵校的把握大吗？,有希望吧
山东理科,zh***gtaba (山东),2016-06-26 12:06,请问老师，山东理科，620分。能报考贵校农机本硕博连读吗，概率多大，有什么特殊要求吗，谢谢。,可以报考，希望还是很大的
山西文科考生,wu***g (山西),2016-06-26 10:55,老师您好，我是山西文科考生，553分，有希望被贵校录取吗？,高出一本线15分希望大些
湖北理科564分，报考贵校可以选专业吗？,jy*** (湖北),2016-06-26 10:40,湖北理科564分，报考贵校可以选专业吗？,高出一本线60分，专业选择余地大
河北文科,18***80 (河北),2016-06-26 10:25,请问贵校有无辅修或双专业的政策,有相关政策
高考咨询,20***ngzhidaoyuk (黑龙江),2017-06-28 12:54,2017理工类高考分数480全省排名25613有可能被录取吗,一批A段中俄合作办学的专业（院校报考代码1617）有希望
山东考生,xx*** (山东),2017-06-28 12:25,山东，女，理科，考600分，位次16739，能不能进入你校,希望较大，可以报考
广东理科考生高一本线9分,ri*** (广东),2017-06-28 12:10,广东理科考生高一本线9分，报金融学机会大吗,有希望，可以报考
咨询,13***65 (河南),2017-06-28 11:29,你好老师！我是河南考生，理科529分，超1本线45分，省排名43000，报东北农业大学有希望吗？,有希望，可以报考
高考咨询,13***78 (山东),2017-06-28 11:27,山东理科生，有意报考贵校，543分，位次59751，2017年山东自招线515，本科线433，请问是否有希望,希望不大
老师你好，我是河南考生，理科527，报考贵校有希望吗？,xu***3 (河南),2017-06-28 11:24,老师你好，我是河南考生，理科527，报考贵校有希望吗？,有希望，可以冲一下
谢谢回答,zh***30 (山西),2017-06-28 10:45,老师您好，我是山西理科考生，分数超一本7分，请问是否有希望，考入贵校，谢谢！,可以冲一下
报考咨询,22***8 (广东),2017-06-28 09:21,老师您好！我是广东理科考生，仅高一本线15分，省排名51749。请问被录取的几率大吗？,有希望，可以报考
山东考生咨询,ws*** (山东),2017-06-28 09:17,您好，我今年理科38151，分数567，能报你们学校吗？能提档的话，农业机械化及其自动化、计算机类、机械类、电器类这几个专业能报上吗？谢谢了,有希望，可以报考。录取到这些专业希望不大。
报考志愿,fd***fdg (山西),2017-06-27 15:24,您好，我是山西理科考生，502分高于一本线21分，请问报考贵校希望大吗？报什么专业比较有把握（我近视800以上）？谢谢！,有希望，可以报考。录取体检标准按照教育部、卫生部、中国残疾人联合会印发的《普通高等学校招生体检工作指导意见》及有关补充规定执行。
江西考生报考咨询,ss*** (江西),2017-06-27 14:47,请问江西考生，理科高出一本线16分，报贵校有希望吗？,有希望，可以报考
山,19*** (山东),2017-06-27 13:50,山东文，549，复读生，会被录取吗，,可以冲一下
报考咨询,xu*** (河南),2017-06-27 10:30,河南考生，522分上本校的计算机专业希望大不？,录取到这个专业的希望不大
裸眼4.0能报信息与计算科学专业吗？谢谢,wx***211314 (山东),2017-06-27 10:18,高考成绩590分,录取体检标准按照教育部、卫生部、中国残疾人联合会印发的《普通高等学校招生体检工作指导意见》及有关补充规定执行。
河南理科高一本线29分，少数民族加5分，省名次53000名，,ma***111 (河南),2017-06-27 10:10,河南理科高一本线29分，少数民族加5分，省名次53000名，报贵校有希望吗,希望不大
黑龙江省考生,18***37 (黑龙江),2018-06-25 09:06,老师您好，请问哈尔滨考生514分。报考贵校的草业科学/生物科学/风景园林/生态学/化学生物/草业生产，哪些被录取的机会比较大?麻烦老师了。,提前批的分数较高，希望不太大。你的分数如果报我校一批A段1604普通类专业，希望大一些
黑龙江省考生,18***37 (黑龙江),2018-06-25 09:05,老师您好，哈尔滨考生514报考贵校的植物生产类/动物科学的提前批次录取，被录取的希望大吗?麻烦老师了,提前批的分数较高，希望不太大。你的分数如果报我校一批A段1604普通类专业，希望大一些
山东考生579分,13***48 (山东),2018-06-25 09:02,山东理工579分，排名34002能进贵校吗？能报什么专业？谢谢,专业可选性较大，可以在此页面查看近四年的各专业录取位次http://zsbwx.neau.edu.cn/web-pc/lncj.jsp
咨询,13***51 (江西),2018-06-24 15:52,江西理科考生551，排名25451，有希望报考贵校吗？,有希望，可以报考。
辽宁今年571分有希望进入贵校吗,15***25 (辽宁),2018-06-24 15:16,辽宁今年571分有希望进入贵校吗，服从调剂后，是在填报的六个志愿调剂还是全部专业调剂？,有希望，可以报考。如果你报的专业分都不够，调剂是在所有考生录取完毕的未满专业里随机分配。
老师你好 甘肃考生 515,18***89 (甘肃),2018-06-24 15:02,老师你好我是甘肃考生515分排名19000请问报考贵校几率大不大？,希望较大，可以报考。
黑龙江省考生,18***37 (黑龙江),2018-06-24 10:32,黑龙江省考生514能否考上贵校的食品安全与工程类？,你的分数有希望投档到我校，但是选食品安全与工程类希望不大。
甘肃省考生,13***61 (甘肃),2018-06-24 10:14,老师你好，我是甘肃省考生，理科521，报考贵校有希望吗？,希望较大，可以报考。
录取,15***98 (辽宁),2018-06-24 09:52,辽宁文科生今年571录取的机会大吗,有希望，可以报考。
湖北文科593咨询,15***54 (湖北),2018-06-24 09:22,2018年湖北文科593分省排名5647名，请问是否有希望报考贵校？,可以冲一下
北京理科550咨询,13***21 (北京),2018-06-23 15:33,食品科学与工程类能否考上,可以冲一下
山东理科588,sd*** (山东),2017-06-28 16:53,山东理科588排名24000报考贵校的生物科学类希望大吗？若是服从调剂希望大吗？,希望较大，可以报考
咨询,hu*** (黑龙江),2017-06-28 15:26,我是一名黑龙江考生，我想报考贵校的生物工程和食品科学，今年462分，能否被贵校录取？,希望不大
山东考生,zt*** (山东),2017-06-28 15:00,您好，高考成绩516，位次88187，这种情况能不能报考贵校？谢谢,希望不大
山东考生,xx*** (山东),2017-06-28 13:15,山东，女，理科，考600分，位次16739，能不能进入你校,希望较大，可以报考
关于学位类别,gy*** (贵州),2017-06-28 10:07,请问贵校是按学科类别授学位，还是统一授“农学”学位,按学科类别授予学位，我校共有农学、工学、理学、经济学、管理学、文学、法学、艺术学八个学科门类。
报考咨询,41***@qq.com (内蒙古),2018-06-28 16:21,内蒙古文史类考生582分位次837超出一本线80分可以报考贵校吗可以学哪些专业,在内蒙古的报考系统里，可以实时显示能否报考。
河南理科548分,18***27 (河南),2018-06-28 16:02,能被贵校录取吗，针对我的成绩报什么专业合适，所报的专业就业前景怎么样？,可以冲一下
河南理科,13***08 (河南),2018-06-28 15:47,河南理科，554分，超分数线55分，报考贵校有把握吗？,有希望，可以冲一下
福建考生咨询,18***67 (福建),2018-06-28 13:12,福建文科生高考583分超本一线32分省排名3345可以报考贵校吗服从专业调剂,有希望，可以报考
河南理科,15***53 (河南),2018-06-28 11:20,老师您好，我是河南理科考生，高考成绩566，省控线499，请问有望被贵校录取吗？谢谢。,希望较大，可以报考
湖南考生,13***78 (湖南),2018-06-28 11:03,老师您好，今年湖南考生532报考贵校被录取概率大吗？,希望不大
录取,15***19 (山东),2018-06-28 10:10,今年山东585分，位次29000，服从调剂可能被录取吗？,希望较大，可以报考
咨询,18***97 (辽宁),2018-06-28 09:46,我是辽宁考生，高考574分，位次19324名，想报考农学（本硕博）或者农业机械化（本博），不知道能不能录取，谢谢,请参考我校近几年的录取位次http://zsbwx.neau.edu.cn/web-pc/lncj.jsp
报考,15***48 (江苏),2018-06-28 09:22,专业服从调剂是否有退档风险？贵校是否设专业级差？,我校没有专业级差；平行志愿批次投档的考生，专业服从调剂不退档。
河南理科,15***73 (河南),2018-06-28 09:10,河南理科高一本线29分报考贵校有希望吗。谢谢。,希望不大
咨询,18***82 (江苏),2018-06-28 09:06,你好，我是江苏考生，理科348分，选科AB，有希望被贵校录取吗？谢谢老师,可以冲一下
咨询,13***39 (山东),2018-06-27 16:10,你好老师，我想咨询文科596可以报考贵校吗？专业选择如何？另外住宿条件能说一下吗？谢谢,希望较大，可以报考。专业选择余地较大，可以参考近几年的录取位次http://zsbwx.neau.edu.cn/web-pc/lncj.jsp。学生宿舍实行公寓化管理，学生宿舍为6人间，住宿费标准为800元/年。
关于本硕博连读的问题,13***20 (黑龙江),2018-06-27 15:54,老师您好，我想询问一下贵校的末位淘汰制度的具体情况及淘汰率，是否保研，本校保研率是多少，是否可以考其他学校的研究生，如果有考其他学校研究生的意向是否可保研还是需要考试？保研率？硕士学位证颁发的是贵校还是读研学校？是研究生完毕就发硕士证还是读博之后一起发？如果硕士学位考的其他学校，博士学位在哪个学校就读？,本硕博班的同学免试推荐硕士研究生的比例为80%，免试推荐博士研究生的比例为本科生人数的50%。可以考其他学校的研究生，但会失去继续免试推荐的资格。如果在本校一直就读到博士研究生，可以缩短两年学制。其它细节可以拨打我校的咨询电话：0451-55190419。
报考,15***48 (江苏),2018-06-27 15:50,江苏理科352AA服从调剂是否有退档风险？,投档希望较大，可以报考。平行志愿批次投档到我校的考生，专业服从调剂不退档。
河南文科考生专业咨询,17***51 (河南),2018-06-27 13:42,老师您好，我是河南文科考生，分数627排名1528请问能否报贵校的工商管理类——人力资源管理专业并且想要知道贵校的文科招生计划恳请老师,希望很大，可以报考。招生计划可以在此网页查询http://zsbwx.neau.edu.cn/web-pc/zsjh.jsp。
山东考生美术理,15***23 (山东),2018-06-27 13:26,专业分268，文化分388，报考该校是否有希望,我校在山东第一年投美术设计类的理科计划，没有往年分数可以参考。
山东理科考生,13***77 (山东),2018-06-27 11:50,你好，我看了下今年在山东的招生计划，理科比去年少了19个人，那今年预计多少名能进咱学校？,可以参考近几年的录取位次http://zsbwx.neau.edu.cn/web-pc/lncj.jsp
山东考生,13***77 (山东),2018-06-27 11:49,你好，我今年山东理科577排名35400能上贵校吗？,有希望，可以报考
考生咨询,20***0@qq.com (河南),2018-06-27 11:15,河南理科，557分，高出一本线58分，请问有希望录取到贵校吗？谢谢,有希望，可以报考。
山东理科582分，能报考贵校计算机类 统计学类专业吗？谢谢！,15***92 (山东),2018-06-27 10:57,山东理科,投档到我校希望较大。计算机类可以冲一下，统计学类希望大一些。
河南,13***55 (河南),2018-06-27 10:19,老师你好，我是河南文史考生，601分，4905名，被贵校录取几率多大,希望很大，可以报考。
关于录取,15***69 (河南),2018-06-27 09:33,老师你好，我是一名往届生，去年被一所高校录取了但没有去上，好像被记入诚信档案了，想问一下，今年想报考贵校，如果分数足够的话，会不会因为这个问题被贵校退档？谢谢,如果能够投档到我校，不会以这个理由退档。
黑龙江报考,18***32 (黑龙江),2018-06-27 09:24,老师您好我是黑龙江的考生，高考分数525分，位次20000左右，想询问老师投档成功的话，可以报那些专业？,专业选择可以参考近几年的录取位次http://zsbwx.neau.edu.cn/web-pc/lncj.jsp
辽宁考生咨询,13***64 (辽宁),2018-06-27 09:20,辽宁理科564分，省排名22543。不知是否有希望？盼！,有希望，可以报考
辽宁理工,13***83 (辽宁),2018-06-26 16:34,请问辽宁今年理科557分，能被贵校录取吗？,有希望，可以冲一下
报考,15***48 (江苏),2018-06-26 16:29,江苏理科352AA有希望被录取吗？,希望较大，可以报考
山东理科,13***41 (山东),2018-06-26 15:45,您好，我是山东理工考生，高考分数589，超出本科线154分，超出自招线72分，位次26900，能否报考贵校？,希望较大，可以报考
陕西理工考生咨询,13***18 (陕西),2018-06-26 14:47,陕西理工考生总分505能上东北农业大学吗,只能冲一下
报考咨询,18***08 (黑龙江),2018-06-26 14:36,请问东北农业大学的具体转专业政策是怎样的，到哪里去查找转专业的相关规定,[根据《东北农业大学学生转专业、转学管理实施细则》的规定，学生申请转专业需具备：在校期间无任何违法违纪行为，未受过任何处分，已修课程无不及格成绩记录，第一学期智育学分绩在同专业（专业类）同年级学生中排名前30%，可以申请转专业。文史类、理工类、艺术类学生不得跨科类转专业，中俄合作办学、国家专项计划、地方专项计划、少数民族预科、对换招生、高水平运动队、内地新疆班录取的学生，不得申请转专业。
山东文科考生,15***83 (山东),2018-06-26 13:26,老师您好，我是山东文科考生，今年高考587分，全省8461名，有希望被贵校录取吗，如果有希望，金融类专业录取的可能性大吗,可以冲一下学校的投档线，今年我校在山东没有做文科金融学类的计划
报考,ga***heng (河南),2015-06-25 14:50,我河南的2015年应届，544分，有国家专项计划资格，报考贵校的自动化专业有机会吗,高出一本线15分希望大些
报志愿,z9***4 (山东),2015-06-25 12:05,您好，我比一本高了25分，587报贵校，能贵校被入取吗,可以冲一冲吧
山东考生,zb*** (山东),2015-06-25 11:34,超一本线32分，报考有希望吗,可以冲一冲
被贵校录取几率,wq*** (黑龙江),2015-06-25 10:59,老师你好，我是一名来自黑龙江的文史类考生，今年高考分数高出二本线55分，英语单科成绩137分，有希望被贵校英语专业录取吗？,只能是冲一冲
报考咨询,dx***19 (黑龙江),2015-06-25 10:52,今年理科560分，省排名10686，报考贵校希望大吗？服从调剂，能否退档？,可以报考，平行志愿服从不退档
黑龙江文科考生,14***3 (黑龙江),2015-06-25 09:48,老师您好我高考过一本线23分想报会计专业能被录取吗？如果不能，服从调剂的话有没有希望被你校录取？？,只能是冲一冲
黑龙江考生求助,18***23 (黑龙江),2015-06-24 15:38,老师您好，我是黑龙江理科应届生，分数为570，报考贵校有希望被录取吗，报考什么专业比较好?谢谢老师！,可以报考，专业选择余地很大，根据你的意愿报考
四川理科,51*** (四川),2015-06-24 11:34,老师您好，我是四川贫困山区的考生，今年只超重本线6分，我想依靠国家专项计划报考贵校，可能性大吗？谢谢,四川本科一批可以报考，没有专项计划
