标题,来源,时间,问题,回答
江苏理科363AB全省排名20410,13***36 (江苏),2018-06-28 10:55,江苏理科，总分363，物理A，化学B，全省排名20410，请问录取的可能性大吗？非常感谢！,录取可能性较大，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
研究生,18***90 (新疆),2018-06-28 10:48,如果考上你校考研去向能报考北大、清华的研究生吗？有名额限制吗？,可以报考，无限制
录取咨询,13***34 (湖南),2018-06-28 10:47,您好，湖南理科生排名13400，报贵校计算机类和矿业类，不服从调剂，成功概率多大？贵校有无专业差？谢谢！,无专业极差。计算机录取几率不大，矿业类专业有一定的录取可能，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
录取咨询,15***71 (山西),2018-06-28 10:12,您好，我是山西文科考生，分数591，省排名1223，有希望能被贵校录取吗？有可能选到理想的专业吗?,有一定的录取可能，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
北京考生,13***94 (北京),2018-06-28 09:51,北京理科考生分数585，有希望录取吗,有一定的录取希望，具体信息可以查看我校招生网填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
中国矿业大学（北京）与中国矿业大学,13***71 (河南),2018-06-28 09:38,老师您好，在河南省招生的学校中，有1345中国矿业大学（北京）和1350中国矿业大学。请问这两所学校所颁发的毕业证是否相同？,不相同，两所学校独立办学
报考咨询,18***90 (新疆),2018-06-28 09:30,我是新疆理科考生今年564分，线差97分，4925名想报考你校能录取吗,我校去年录取最低分超一本线59，16年最低分超一本线58，你的分数有希望
报考咨询,15***75 (福建),2018-06-28 09:08,您好！我是福建理科生，高出一本线58分，报考贵校被录取的希望大吗？,我校去年录取最低分超一本线57，16、15年最低分超一本线63，你的分数有点悬
辽宁考生,15***82 (辽宁),2018-06-28 09:04,辽宁理科考生高考成绩584，省排名16380，能否被贵校录取，谢谢老师。,我校去年录取最低分排名21000，16年最低分排名19000，你的分数有希望
河南理科考生,18***76 (河南),2018-06-27 16:42,高考572分，超出一本线73分，省排名30000左右；今年有希望通过国家专项批上咱们学校吗？我查的没有往年国家专线批的数据，咱们学校是往年没有国家专项批吗？,我校在河南省又国家专项计划招生。2017年国家专项录取最低分超超一本线67分，但是国家专项每年录取变化比较大，这个分数没有参考价值。
建筑学的专业志愿考生是什么意思？,13***49 (山西),2018-06-27 16:33,老师您好！我是山西考生，574分，省排名9900，想报建筑学，但不清楚什么是专业志愿考生，我报这个专业有希望吗？,意思是如果你没报建筑学，是不会被调剂到这个专业的。从往年招生排名来看，9900上建筑系有些困难，但大二年级可以转专业。
辽宁理科考生,13***69 (辽宁),2018-06-27 15:51,老师好我想咨询一下我的高考成绩575位次19022被贵校录取的几率大吗？,录取的几率不大。
录取,13***81 (湖南),2018-06-27 15:49,您好，请问湖南理科考生585，位次17000左右报考贵校希望大吗,希望不大
辽宁理科服从调剂不退档吗,13***19 (辽宁),2018-06-27 15:00,进档不退,服从调剂的情况下，政审和体检没有问题不退档
湖南考生，理科,18***64 (湖南),2018-06-27 14:42,老师您好，我是湖南考生，理科总分556，超出一本线43分，位次29371，请问报考贵校被录取希望大吗?请问贵校今年是否设专业极差?望解答，感谢。,从排名上看希望不大。我校不设专业极差
广西考生,18***16 (广西),2018-06-28 16:56,您好我是广西一理科考生今年575比一本线高63分排名12300有希望录取吗？,有一定的录取希望，具体信息可参考我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
江苏理科女生 363分 物理A+ 生物 A,13***05 (江苏),2018-06-28 16:03,今年有望录取吗？,录取希望较大，具体信息可参考我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
山东文科606位次3985，请问被贵校录取可能大不大？,15***39 (山东),2018-06-28 15:57,山东文科606位次3985，请问被贵校录取可能大不大？谢谢老师！,录取可能不是很大，可以一试，具体信息可参考我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
山东理科,13***97 (山东),2018-06-28 15:39,老师好，请问若压线进贵校且专业志愿不满足是否会被退档？若招生计划已满是否会被退档？贵校优势专业有哪些？,在服从专业调剂的情况下，政审和体检报告没有问题不会退档。我校优势专业有：采矿工程、矿物加工工程、地质工程、电气工程及其自动化、土木工程、安全工程、工程力学、机械工程等。
福建一理科考生,15***45 (福建),2018-06-28 14:43,老师您好，我是福建一理科考生，分数560排名12441，上贵校机会大吗？贵校有什么强势专业，我的专业选择余地大吗？,报考我校有一定的录取几率，但专业选择余地不大，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
福建理科,18***33 (福建),2018-06-28 14:30,您好，福建2018考生分数565，高本一线75分，排名11299，报考贵校有希望被录取吗？,有一定的录取希望，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
报考,15***2@qq.com (广东),2018-06-28 13:36,我想了解一下贵校在广东往年的投报和录取情况,"理工我校录取最低分排名：2017年33244,2016年33655,2015年47831"
录取,69***@qq.com (广西),2018-06-28 13:29,广西理科572没有加分排名13164可以报考贵校吗？若可以电气工程和计算机科学与技术能填吗？若不能，那什么专业能填？,可以报考我校，但电气工程和计算机科学与技术专业录取几率不大，可以尝试其他专业，如：矿物加工、市场营销、安全工程等。我校在大二年级统一组织转专业
高考咨询,15***87 (广东),2018-06-28 13:05,你好，我是今年广东文科高考考生，高考分数570，省排位9394左右，请问进贵校的可能性大吗？,我校今年不招收广东省文科生。
关于不宜就读专业问题,18***10 (福建),2018-06-28 13:04,如果恰好被调剂到贵校不宜就读的专业有被退档的风险吗（本人目前近视750调整4.8如果到校体检后近视加深，有被退学的风险吗）,我们不会把考生调剂到他不宜就读的专业去。只要体检、政审合格，服从专业调剂就不退档。
新疆,13***65 (新疆),2018-06-28 12:07,新疆572分位4230能否报贵校计算机专业？主要是怕被调剂到矿业专业,可以一试，但具体录取情况不确定。我校在大二年级统一组织转专业。
咨询,41***@qq.com (内蒙古),2018-06-28 11:50,内蒙古文史考生582分位次837超出一本线80分可以报考贵校吗可以学那些专业,我校今年在内蒙古无文史类招生计划
河南理科生573分，可以报考我们学校吗？,11***0@qq.com (河南),2018-06-28 11:42,如题,可以根据你的排名情况，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
录取咨询,13***64 (广东),2018-06-28 11:22,请问贵校今年广东有招生吗？我小孩广东理科，572分，广东省理科排名18832，有可能被贵校录取吗？,录取可能性较大，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
河南生文科608分排名3752，报考贵校有希望么？,18***06 (河南),2018-06-28 10:58,法学或经济类,录取可能性不大，具体信息可参照我校招生网站填报助手：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
陕西理科 533分 排名17098 有希望吗,pe*** (陕西),2017-06-27 11:52,陕西理科533分排名17098有希望吗,有希望的，我校历年分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
高高考,17***72 (湖南),2017-06-27 11:48,老师好，我是湖南的考生，我的成绩高于一本线58分，报考贵校有没有希望，谢谢,按往年有希望，我校历年分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
山东文科考生,xi***g0821 (山东),2017-06-27 11:45,文科2300报考贵校如何？能选专业吗,按往年有优势，我校文科专业有法学英语和行政管理，不设级差，可以按你的喜好排序。
河南理科572分排名16897，报考贵校录取的可能性大吗,lj*** (河南),2017-06-27 11:29,河南理科572分排名16897，报考贵校录取的可能性大吗,按往年还是很有希望的，我校历年分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
录取,sh***97979 (山东),2017-06-27 11:11,您好，山东理科577分，高出一本线62分，报考贵校可以吗？,按往年不是太有优势，我校历年分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
转专业,13***21 (北京),2017-06-27 10:30,我是北京考生，理科8014名，提档的可能性大吗？转专业的话是只能在北京地区招生的专业里转还是全部专业都可以转，谢谢,按往年有希望录取，转专业是在第三学期，是全校所有的专业都可以选择。
录取,cc*** (山东),2017-06-27 09:51,我是山东理科考生，2017高考596分，位次为19183，能不能被贵校录取？录取概率为多少？望解答。,按往年的排名情况还是很有希望的。
咨询,ji***sheng1122 (山东),2017-06-27 09:38,山东理科593位次20390，报考有希望吗？,按往年的排位情况有希望。
提、退档,he***hengqi (河南),2017-06-26 16:52,如果贵校提档，服从调剂存在退档风险吗？,服从调剂一般不会退档
能否录取,he***hengqi (河南),2017-06-26 16:48,我是河南考生，理科20200名，提档的可能性大吗？,2016年我校在河南理工最低分的排名是19848，可以冲一冲试试。
山东理科郑,72*** (山东),2017-06-26 16:30,老师好！山东理科女，613分，位次11303，请问报考贵校有多大希望？另外，贵校什么特别突出的专业？万分感谢！！！,你好，希望很大，我校矿物加工工程、安全工程、机械工程，地质工程、电气工程与自动化、土木工程是国家级、北京市级高等学校特色专业建设点。
想要知道中国矿业大学的各专业代码。,hm*** (湖北),2017-06-26 16:28,想要知道中国矿业大学的各专业代码。,各省设置的代码不同，请查询各省的计划大本。
河南考生556咨询,99***9 (河南),2017-06-26 15:44,老师您好，我是河南省理科考生，今年高考成绩为556分，高出一本分数线72分，总成绩在全省25007位。请问报考贵校有希望吗？谢谢答复！,你好，我校2016年理工最低分589，对应排名19848。
转专业,15***65 (湖南),2017-06-26 13:47,请问老师，1假如我通过入贫困专项计划进入贵校后是A专业，后想转入B专业，是否可行2在1的前提下贵校能否进行大类别之间的转专业，转专业的概率且以什么而定谢谢,对贫困专项的考生转专业没有特别限制，和普通入学的一样。入学第三学期，可申请转专业，经接收学院考查考核，择优确定转专业学生，经学校转专业工作领导小组审核通过，即可进入新的专业学习。
录取 专业,th***20 (贵州),2017-06-26 13:31,贵州理工超一本线62分，排位13820有希望被录取吗？专业服从调剂是单指在贵州招生计划的专业调剂还是所有专业调剂？谢谢,有希望，是在贵州的招生专业中调剂。
山东理科报考咨询,13***09 (山东),2018-06-27 13:21,我是一位山东理科考生605分位次17513报考贵校有希望吗那选择贵校的计算机系有可能吗,被录入我校是有希望的，但计算机系报考人数相对较多，参照往年数据来看可能性不大。大二年级可以申请转专业
辽宁理科,15***27 (辽宁),2018-06-27 11:46,老师您好，2018年辽宁理科考生559分，排名24196，理工类本科线368，我想咨询一下，报考贵校的什么专业录取几率会大一点。谢谢老师！,我校的专业录取几率都不太大。
辽宁理科,15***27 (辽宁),2018-06-27 11:35,老师您好，我是2018年辽宁理科考生559分，我想咨询一下，报考贵校的什么专业录取几率会大一点。,几率都不是很大。
有把握录取吗,15***22 (山东),2018-06-27 11:23,您好！我分数为604，排名18126，请问有把握被应用化学专业录取吗,有较大的可能性。
辽宁理科高考咨询,27***@qq.com (辽宁),2018-06-27 11:03,老师您好，我是辽宁理科考生，位次17000，想报考贵校的计算机及科学技术专业，录取面大不大？,报考计算机录取概率可能不大；有一些其他专业可以尝试报考，考入进学校后可以转专业
今年河北招生人数有增加吗,13***08 (河北),2018-06-27 10:43,请问今年河北理科招生人数比去年，是否有增加？理科621排名14250，报考是否有希望？,人数没有增加；报考希望不大。
能转专业么,18***27 (河南),2018-06-27 10:17,老师，您好，如果服从调剂，以后还有转专业的机会吗？谢谢,可以转专业
山东文科考生咨询,13***93 (山东),2018-06-27 10:14,您好，山东文科，女生，607分，位次：3959，报考贵校有把握吗？,16、17两年最低分排名低于3959，但平均分和最高分的排名比3959高，英语和行政管理有录取概率。总的来说，把握不是特别大。仅做参考。
专业有极差么,18***27 (河南),2018-06-27 09:26,老师，您好，我想问一下，报考的专业之间有极差吗？,没有
请问贵校的转专业政策是怎样的？,13***89 (河北),2018-06-27 09:24,转入转出有哪些限制呢？,转出没有限制；转入限制由申请转入的学院决定，包括笔试、面试等。
河南,13***55 (河南),2018-06-27 09:19,老师你好，我是河南文史考生，601分，4905名，被贵校录取几率多大,您好，从排名来看录取几率不大。
北京理科604，排名7627.可报哪些专业？,13***11 (北京),2018-06-26 16:51,北京理科604，排名7627.可报哪些专业？,我校北京去年录取最低分排名8700，你的分数很有希望。具体专业请看我校招生网填报助手。
专业,13***98 (福建),2018-06-26 15:59,老师您好，今年福建有招安全工程专业的吗,不招。招生计划请以该省招办公布数据为准。
辽宁理科587分,13***35 (辽宁),2018-06-26 15:29,我是辽宁考生587分，位次15469，报考贵校的主打专业希望大吗？麻烦解答一下,我校去年辽宁录取最低分排名21000，2016、2015年录取最低分排名12000.你的成绩应该有希望，但是专业上可能选不了太好的。
关于住宿条件、专业、能否录取以及学校概况,18***13 (福建),2018-06-26 14:30,贵校住宿条件怎么样？有几人间？哪些专业发展的比较成熟？本人福建考生省排名15610，分数高本一线57分，能否有机会被录取进入贵校？,住宿条件请咨询我校后勤服务中心：010-66607069.我校特色专业：采矿工程、矿物加工工程、安全工程、机械工程、地质工程、工程力学、土木工程、电气工程及其自动化。我校去年录取最低分超一本线57，2016、2015年录取最低分均超一本线63，你的分数有点悬
请问贵校今年在江苏省录取位次大概是多少？,15***48 (江苏),2018-06-25 16:50,请问贵校今年在江苏省录取位次大概是多少？,我校今年位次只有等录取结束后才能确定，您可以参照我校网校情况，详细请关注招生网http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
山东理科,15***03 (山东),2018-06-25 15:39,请问山东考生，理科602，排名18762，有希望报考贵校吗,可以试一下，我校近三年录取最低分的排名在两万左右，详细请关注招生网http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
河南考生,13***20 (河南),2018-06-25 14:52,老师你好！我是河南考生，今年理科559分，高出一本线60分，位次41539.在国家专项计划中报考，录取的及率有多大？,我校去年录取最低分高一本线82分，前年高66分，详细请关注我校招办网http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
河北应届,18***85 (河北),2018-06-25 13:15,河北理科排名17020，报考贵校，服从调剂，有希望吗,您好，我校近三年录取最低分排名在一万三千多
山西理科,26***2@qq.com (山西),2018-06-25 13:11,今年高考572分，位次在10550到10880之间，报考该校是否有希望？,因为不知道您具体的名次，所以请关注我校招生网根据自身情况了解详细情况http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
2018届云南文科考生总分603，全省排名3733,17***87 (云南),2018-06-25 12:21,你好，我是2018届云南文科考生总分603，全省排名3733，有望被贵校录取吗？能录取什么专业？,我校文科只有三个专业，英语、行政管理、法学，根据你的排名，可以冲一下我校，具体可以录取到哪个专业，可以关注我校招办网http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
服从调剂的话会不会调剂到中外合作去？,13***31 (浙江),2018-06-25 10:33,专业服从调剂的话会不会调剂到中外合作去？,您好，我校没有中外合作办学
报考,13***71 (安徽),2018-06-25 09:42,老师您好，我是安徽省理科考生，今年高考考了580，省排名21154，可以填报贵校吗？,您好，我校近两年在安徽录取的考生最低分排名基本在一万八千左右，您可关注我校招生网站，了解更详细的录取信息http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
招生咨询,13***57 (天津),2018-06-25 09:36,您好：我是天津考生，请问多少名次能入咱们学校的王牌专吗？有没有专业级差？进校位次是多少？本科就业方向？研究生就业方向？拜托了！百忙之中感谢您的回答！,我校近三年在天津最低分录取排名在五千多左右，不设专业级差，各专业录取情况以及就业方向，请关注招办网址：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
咨询,13***40 (重庆),2018-06-24 16:00,我是重庆考生，高出重本线63分，能否考上贵校？,我校去年录取最低分超一本线66，前年超56，供您参考，更加详细招生录取情况，请关注：http://zb.cumtb.edu.cn/f/common/zsCj/forwardScore
云南少数民族考生咨询,18***12 (云南),2018-06-24 11:11,我是云南理科考生，高考分超过一本分25分，555分，请问能否报考贵校,我校去年云南录取最低分超一本线28分，你这个分数可能比较悬
想报考贵校,13***88 (浙江),2018-06-24 09:31,您好，我是浙江考生，我想问下630分位次16556有希望进贵校吗？,我校2017年浙江最低分录取排名24216，你这个情况应该有希望
北京理科考生596分能录取吗,18***30 (北京),2018-06-24 09:24,老师好，请问北京理科考生596分能录取吗，这个分数能上什么专业？因为官网招生网页打不开,我校去年北京录取最低分超一本线49分，你这个分数应该有希望。超一本线60多分的话基本上专业都可以选，仅供参考
江西考生,18***70 (江西),2018-06-23 16:41,老师您好，江西理科560分，位次21000，选择服从调剂，有希望报考贵校吗,我校去年江西录取最低分超一本线51分，仅供参考
甘肃理科考生,13***46 (甘肃),2018-06-23 09:49,老师您好，我是甘肃理科考生，547分，高一本线64分，位次10633，报考贵校有希望吗？投档退档吗？谢谢,我校去年最低分录取超一本线53分，你这个分数应该有希望。服从专业调剂、体检、政审均合格不退档
吉林文科536，有希望被入取吗,ya***06 (吉林),2017-06-26 10:45,您好，我是吉林考生文科，536，省排名2526，有希望被入取吗？,你好，按往年录取分数没有什么优势。历年分数可参考http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
山东理科,cl*** (山东),2017-06-26 10:25,分数：596，排名19080，能被录取的有可能性？哪个专业？谢谢,你好，有希望，各专业历年分数可以查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
能否录取,gu*** (云南),2017-06-26 09:59,老师您好，我是云南考生，理科575分排名6116，报考贵校录取希望大吗？,按照往年的录取结果，还是很有优势的，欢迎报考。历年分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
2017黑龙江考生咨询,ab***788 (黑龙江),2017-06-26 09:41,老师你好，黑龙江理科考生580分，线差125分，全省排名5947位，请问可以去贵校学习吗？可以选的专业有什么，提档是否退档。,很有希望，欢迎报考，历年各专业的录取分数可参考http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp，身体不受限，服从调剂不退档。
中国矿业大学北京,am***9 (河北),2017-06-25 16:19,转专业是什么政策？,入学第三学期，可申请转专业，经接收学院考查考核，择优确定转专业学生，经学校转专业工作领导小组审核通过，即可进入新的专业学习。
报考咨询,xi***aobaia (广东),2017-06-25 15:49,您好老师，广东理科考生520，报考贵校有希望吗,有希望，我校历年录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
咨询（江西理科考生）,80*** (江西),2017-06-25 13:27,老师好，我是江西的一名理科考生，高出有一本线48分，想报考贵校，请问有希望么？谢谢！,有希望，我校历年录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
北京文科生,30*** (北京),2017-06-25 13:15,高考成绩594，高一本线39，排名约1894，请问报考贵校录取风险大么？贵校文科专业怎么样？谢谢！,录取希望比较大，我校历年录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
国家专项计划,30*** (河南),2017-06-25 11:46,您好，我是河南考生，请问贵校近几年的国家专项计划在河南的录取最低分是多少？谢谢,2016年国家专项超出一本线28分。
。,lx*** (安徽),2017-06-25 11:05,我高一本线78分，省内排名14780名，可不可以报考本校，如果可以报考本校的什么专业。,可以报考，我校历年录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
陕西理科,na***0 (陕西),2017-06-25 10:57,请问525分，高出一本线76分，能报贵校吗？什么专业？谢谢,可以报考，我校历年录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
湖南文科考生594,sc*** (湖南),2017-06-25 10:38,老师您好，我是今年湖南文科考试594分比一本线高46分，位次2607，请问被该校录取的概率大吗？填报什么专业的录取率高一些呢？,有希望，我校历年录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp，我校文科专业有三个，行政管理，法学，英语，不设级差，按你喜欢的顺序填报，服从调剂。
咨询,13***42 (内蒙古),2017-06-25 09:49,你好：我是内蒙理科考生：1、贵校录取规则？有级差吗？2、认可加分吗？按排专业认可加分吗？3、同分考生如何录取？4、各专业之间都可以转吗？,在内蒙是按照内蒙古自治区按照“招生计划1：1范围内按专业志愿排队录取”的规则进行录取。录取专业按实考分，入学第三学期，可申请转专业，经接收学院考查考核，择优确定转专业学生，经学校转专业工作领导小组审核通过，即可进入新的专业学习。
内蒙考生 文,ba***6 (内蒙古),2017-06-25 09:28,内蒙考生文529请问报考你院校可以吗,我校在内蒙没有文科计划
招生人数在四川减少后的影响,ti***he (四川),2017-06-25 09:09,我看2012-2016年贵校在四川的招生人数分别为65，71，80，88，97，今年突然降到只有87，我是四川考生，分数581，高一本线511只有70分，我担心贵校在四川招生人数减少之后，我把贵校填成第一志愿后有可能落榜，请问这种担心有必要吗？,"在四川招生人数没有减少，16年统招计划84，国家专项10,17年统招计划87，国家专项10，略有增加。"
关于‘高校专项计划’的录取问题。,13***98 (山西),2018-06-26 14:28,老师您好，我是山西考生，我‘高校专项计划’申报的咱们矿大。现在也进入‘2018年具有高校专项计划入选资格的考生名单’并且我超我们山西省一本线20分。我想请问老师我会被录取么？我希望被录取我该注意什么问题呢？,只要你分数超过一本线，体检合格，按照省里填报志愿的要求正常填报就会被录取。请登录我校招生网下载“高校专项计划考生信息反馈表”按要求填写并上交。
咨询,15***35 (河南),2018-06-26 13:48,老师你好我是一名河南理科考生我想知道高校专项计划和国家装箱计划大概与一本线相差多少分,我校去年国家专项最低分超一本线60多，高校专项最低分超一本线十几分，但是这个分数每年变化很大，没有参考价值。
填报志愿,13***96 (吉林),2018-06-26 13:32,您好得多少分可以进中国矿业大学,哪个省，文科理科
报考咨询,13***55 (河南),2018-06-26 13:19,河南考生文科601分，报考贵校有希望吗？能被什么专业录取？,我校去年河南文科录取最低分超一本线64，2016年最低分超一本线45，2015年最低分超一本线33，你的分数有点悬
山东考生,18***84 (山东),2018-06-26 13:19,590，26124位次，理科，有冲一冲的机会吗？,我校近三年录取山东考生最低分排名22000，你的排名有点悬
报考,13***27 (吉林),2018-06-26 13:09,请问吉林理科省排名13606，报考贵校服从调剂希望大吗？谢谢,我校去年吉林录取最低分排名16000，2016年最低分排名10000，2015年最低分排名15000，你的分数有希望
国家专项的问题,13***68 (湖南),2018-06-26 13:02,请问老师，国家专项计划内的考生如果选择专业服从会录到贵校非国家专项计划指标任务外的专业吗？,不会
报考,15***03 (湖北),2018-06-26 11:12,请问湖北理科省排名16488，报考贵校且服从调剂，希望大吗？谢谢！,我校去年湖北录取最低分排名18000，你的分数有希望
福建理科考生,18***91 (福建),2018-06-26 11:02,老师您好，我是福建理科考生，高考分数555，超过一本线65分，排名13500左右，安全科学与工程专业可能性大吗？报考贵校服从调剂录取的可能性大吗？,我校无“安全科学与工程”专业。我校2017年录取最低分超一本线57，你的分数有希望
天津文科生,15***34 (天津),2018-06-26 11:00,请问，文科569排名2545报考贵校有希望吗？谢谢,我校去年录取最低分排名1600，你的分数报考我校有点悬
山东文科,15***98 (山东),2018-06-26 11:00,您好，我是山东文科考生。分数611，位次3260，请问报考贵校的可能性大吗?谢谢！,我校去年山东录取最低分排名4000，你的分数有希望
河南理科考生,18***27 (河南),2018-06-26 10:42,老师，您好！我是河南理工类考生，599，排名16721，想报自动化类专业，报名贵校有希望么？,我校近三年录取最低分排名19000，你的成绩报考我校应该有希望，但是电气工程及其自动化分数较高，去年最低分排名15000，所以这个专业你录取的可能性不大
江苏理科362 双选AB+，位次约一万九千名左右,su***@163.com (江苏),2018-06-26 10:40,请问报考贵校有希望吗？,我校去年录取最低分排名27000，你的分数有希望
安徽考生,13***08 (安徽),2018-06-26 10:21,老师您好！请问安徽理科考生584分，可否报考贵校？求指导,我校去年安徽录取最低分超一本线69分，你的分数有希望
河南考生,15***36 (河南),2018-06-26 09:15,理科601能录取吗？可报什么专业？,我校去年录取最低分超一本线82，最高分超一本线96，你的分数报考我校希望很大，应该可以选择一个好专业，仅供参考
北京考生咨询,lh***8 (北京),2017-06-24 15:57,老师您好，我想问下2017年北京考生592分理科，能否被录取？贵校是否承诺进档不退？可选专业都有什么？提档时同分考生都比较哪些科目成绩？,你好，我校16年录取最低分598，你的成绩有希望，进档身体不受限，服从调剂不会退档，专业安排时不设级差，各专业的录取分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp，同分考生理工类参考数学。
浙江省新高考考生,li*** (浙江),2017-06-24 13:58,你好，请问浙江省在新高考背景下，能够考取贵校的位次号大概是多少？或者说高出第一段线多少分？,浙江今年第一年高考改革，志愿填报方式变化比较大，分数段的区间只能还是按往年的录取分数作为参考，不过专业之间的差别可能会增大。我校历年分数可查询http://zb.cumtb.edu.cn/JiHua/ScoreQuery.asp
湖北理科,zy*** (湖北),2017-06-24 11:21,湖北考生理科588分，有希望填报贵校吗？可填报什么专业？谢谢,你好，我校2016年录取最低分比一本线高49分，你的成绩录取的可能性比较大，往年录取分数请在我校招生网http://zb.cumtb.edu.cn/或关注微信公众号cumtbzhaoban查询。
贵校招收城市地下空间工程吗,97*** (辽宁),2017-06-24 11:08,贵校招收城市地下空间工程吗,城市地下空间工程2017年有招生。
北京文科女,yu*** (北京),2017-06-24 10:37,586分，2324名，能被贵校录取吗？,按往年有希望，往年录取分数请在我校招生网http://zb.cumtb.edu.cn/或关注微信公众号cumtbzhaoban查询。
