标题,来源,时间,问题,回答
河南考生报考咨询,13***27 (河南),2018-06-26 14:21,老师您好！我是女生，请问河南文科考生622分，省内分数排名2011名，报考贵校有希望录取吗？谢谢！,考生你好！感谢关注中南大学，我校2017年河南文科投档线是602分，省排名为1200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1867了解。
高校专项志愿。速求答,13***03 (福建),2018-06-26 13:48,1，福建的高校专项志愿填报和提前批是不是同一时期2，填完提前批后，高校专项会不会无效啊，两者会起冲突吗,考生你好！具体志愿填报和录取批次情况请以当地招生考试部门公布的信息为准，欢迎报考中南大学。
云南理科考生,13***65 (云南),2018-06-26 13:47,请问老师，我今年高考理科成绩620分，位次5206，请问报考贵校是否有希望,考生你好！感谢关注中南大学，我校2017年在云南理科投档线是587分，省排名为3400左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1885了解。
录取,18***95 (四川),2018-06-26 13:34,您好，我是四川理科考生分数643，省排名5700，进入贵校希望大么？,考生你好！感谢关注中南大学，我校2017年在四川理科投档线是616分，省排名为6600左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1882了解。建议考生服从调剂，欢迎报考中南大学。
录取,15***47 (新疆),2018-06-26 13:29,您好，我是新疆的理科考生，588分，全省排名3116能否上贵校,考生你好！感谢关注中南大学，我校2017年在新疆理科投档线是562分。请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1884了解。
咨询,15***60 (山东),2018-06-26 11:03,老师你好：我是山东理科考生，总分629，排名7786，报考贵校的金融学希望大吗？,考生你好！感谢关注中南大学，我校2017年在山东理科投档线是620分，省排名为8500左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1878了解。
湖南文科考生,13***35 (湖南),2018-06-26 10:48,您好，我是湖南文科考生，考分638，有机会被贵校录取吗？,考生你好！感谢关注中南大学，我校2017年在湖南文科投档线是622分，省排名为750左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1870了解。
老师 您好,zh***ina.com (河北),2018-06-26 10:46,老师您好：我是河北省理工类考试分数648排名为6099。我特别想去贵校读书。麻烦请老师查一下我想报考贵校的软件工程数学类材料类电子信息类自动化类计算机类机械类这几个专业请问老师哪个专业录取我的希望比较大。,考生你好！感谢关注中南大学，我校2017年在河北文科投档线是618分，省排名为900左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1866了解。
关于贵州考生的录取问题,15***42 (贵州),2018-06-26 10:45,老师您好！贵州考生今年3161的位次，请问报考贵校的计算机类专业有多大的希望，服从调剂是不是一定不会被退档,考生你好！感谢关注中南大学，我校2017年在贵州理科投档线是566分，省排名为4200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1864了解。建议考生服从调剂，欢迎报考中南大学。
甘肃理工类考生592分，3650名，可以报贵校吗,18***59 (甘肃),2018-06-26 10:40,甘肃理工类考生592分，3650名，可以报贵校吗,考生你好！感谢关注中南大学，我校2017年在甘肃理科投档线是570分，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击中南大学甘肃省2016-2017年分专业录取情况统计及2018年计划数http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1861了解。
能否录取,15***43 (青海),2018-06-26 10:36,老师您好，我是青海理科考生，成绩503，排名2098，能否被贵校录取？,考生你好！感谢关注中南大学，我校2017年在青海理科投档线是502分，省排名1500左右。请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1877了解。
提前批,15***55 (甘肃),2018-06-26 10:26,老师您好，贵校在甘肃提前批A的工科实验班（地质类专业）是否是定向生？有什么特殊的报考要求吗？谢谢,考生你好！我校对于提前批工科试验班没有特殊报考要求，非定向，欢迎报考中南大学。
陕西理科5974名,18***96 (陕西),2018-06-26 10:23,老师您好，本人陕西应届理科613分5974名，报考贵校录取希望大吗，报考哪些专业更易录取,考生你好！感谢关注中南大学，我校2017年在陕西理科投档线是592分，省排名为6200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1880了解。
报考咨询,15***18 (山东),2018-06-26 10:13,老师您好，我是山东的考生，624分，全省排名9620，报考贵校有希望吗？,考生你好！感谢关注中南大学，我校2017年在山东理科投档线是620分，省排名为8500左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1878了解。
咨询,19***85 (海南),2018-06-26 10:10,你好，海南考生，理科，598，位次9967能被录取吗,考生你好！感谢关注中南大学，我校2017年在海南理科投档线是717分，省排名为1300左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1865了解。
贵州考生 589 6900名,99***@qq.com (贵州),2018-06-26 09:50,请问老师能否进入贵校？有较大的专业选择空间吗,考生你好！感谢关注中南大学，我校2017年在贵州理科投档线是566分，省排名为4200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1864了解。建议考生服从调剂，欢迎报考中南大学。
报考咨询3,13***82 (贵州),2018-06-26 09:48,请问老师，贵校推免研究生的比例有多少？,考生你好！我校优秀毕业生毕业时被推荐免试攻读研究生的比例一般在17%左右，具体根据当年的研究生招生计划制定。欢迎报考中南大学。
报考咨询2,13***82 (贵州),2018-06-26 09:47,请问老师，贵校转专业容易吗？有什么具体要求？,[考生你好！我校按照相关规定，学生进校一年后，可以按照学校相关规定在第三学期申请转换专业。学生满足品行良好、第一学年文化课成绩按所在专业排名前25%的条件时方可申请转换专业，原则上文科类不得转入理工、医学类，美术类、音乐类不得转入非艺术专业学习，单考学生不实施转专业。国家专项计划入学后可以转专业，欢迎报考中南大学。
报考咨询1,13***82 (贵州),2018-06-26 09:47,请问老师，贵校今年在贵州理科投档排名位次是多少？,考生你好！感谢关注中南大学，我校2017年在贵州理科投档线是566分，省排名为4200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1864了解。建议考生服从调剂，欢迎报考中南大学。
我是贵州考生，615 理科，,13***12 (贵州),2018-06-26 09:40,进得了中南湘雅医学院吗,考生你好！感谢关注中南大学，我校2017年在贵州理科投档线是566分，省排名为4200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1864了解。建议考生服从调剂，欢迎报考中南大学。
录取问题,18***31 (贵州),2018-06-27 15:54,老师您好！我是一名贵州考生，高考总分为604，位次4552，请问报考贵校有希望被录取吗？,考生你好！感谢关注中南大学，我校2017年在贵州理科投档线是566分，省排名为4200左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1864了解。
招生人数变化,13***49 (辽宁),2018-06-27 15:29,老师您好：我今年辽宁理科生635分，想报贵校，但是今年的招生人数比去年少了12人，请问录取机率大吗？,考生你好！感谢关注中南大学，我校2017年在辽宁理科投档线是609分，省排名为4600左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1874了解。
广州考生报考自动化,13***61 (广东),2018-06-27 15:05,不好意思想再问确切点。请问，分数590，广东省排名11895，报考贵校自动化等相关专业有希望吗？谢谢,考生你好！感谢关注中南大学，我校2017年在广东理科投档线是566分，省排名为12000左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1862了解。
新疆考生咨询录取问题,18***13 (新疆),2018-06-27 15:02,老师：您好，我是新疆理科考生，分数576，位次为3971名，想咨询能否符合贵校的招生要求？,考生你好！感谢关注中南大学，我校2017年在新疆理科投档线是562分。请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1884了解。
广州理科生报考,13***61 (广东),2018-06-27 14:58,你好。请问，分数590，广东省排名11895，本科报考贵校有希望吗？,考生你好！我校2017年在广东理科投档线是566分，省排名为12000左右，供参考，欢迎报考中南大学。
河南文科考生专业咨询,17***51 (河南),2018-06-27 14:34,老师您好，我是河南文科考生，分数627排名1528高一本线80分请问能否报贵校的工商管理类——人力资源管理专业并且想要知道贵校的文科招生计划恳请老师,考生你好！感谢关注中南大学，我校2017年在河南文科投档线是602分，在省排名为1100左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1856了解。
请问广东理科595分，排位10156，报贵校软件工程录取概率,22***8@qq.com (广东),2018-06-27 13:45,请问广东理科595分，排位10156，报贵校软件工程录取的可能性,考生你好！感谢关注中南大学，我校2017年在广东理科投档线是566分，省排名为12000左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1862了解。
云南考生,13***39 (云南),2018-06-27 13:37,老师您好，请问贵校在国家专项专业录取中是否考虑政策性加分？,考生你好！我校按照进档考生的高考原始分和大类（专业）志愿安排考生录取大类（专业），不设专业级差，欢迎报考中南大学。
山东考生美术理,15***23 (山东),2018-06-27 13:18,文化分388，专业分268，报考该校是否有希望,考生你好！感谢关注中南大学，请参照往年数据进行填报，详见中南大学2017年山东艺术类分专业录取结果公示http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=15&nid=1704。
福建考生,13***26 (福建),2018-06-27 13:12,老师您好！我是福建文科考生，总分610，省排名1258，报考贵校的金融类专业风险大吗？或者贵校有其他分数线适合的专业推荐吗？谢谢！,考生你好！感谢关注中南大学，我校2017年在福建文科投档线是565分，省排名为569左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1860了解。
山东艺术理,15***86 (山东),2018-06-27 12:34,老师，你好，请问山东考生艺术设计类录取规则是山东投档后按综合分排名录取吗,[考生你好！我校艺术设计类录取原则：省级统考成绩合格，高考文化成绩达到生源省划定的相应批次本科院校艺术类专业录取控制分数线。录取办法执行生源所在地省级招生考试机构制定的有关规定，如生源所在省无明确规定，我校艺术设计类按省级统考成绩和高考文化成绩（不含优惠分）之和从高分到低分择优录取，同等条件情况下，依次优先录取省级统考成绩高者、高考文化成绩有优惠分者、外语成绩高者。欢迎报考中南大学。
咨询,so***1@163.com (重庆),2018-06-27 12:32,老师：贵校招生分应往届吗？对同一学校同一专业的考生，往届是否要多加分才能被录取呢？2019年会限制往届生报考和录取吗？谢谢！,考生你好！我校在招生录取过程中无往届生和应届生之分。欢迎报考中南大学。
新疆文科,24***8@qq.com (新疆),2018-06-27 12:17,您好，新疆文科考生561，位次1124，报考贵校有希望吗？,考生你好！感谢关注中南大学，我校2017年在新疆文科投档线是570分，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1884了解。
录取咨询,18***15 (青海),2018-06-27 12:16,老师好，我是2018年青海理科考生，成绩为549分，全省位次835，请问报考中南大学被录取的把握大吗？如果服从专业调剂，被提档后还有没有可能被滑档？,考生你好！感谢关注中南大学，我校2017年在青海理科投档线是502分，省排名为1400左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1877了解。
报考咨询,15***92 (山东),2018-06-27 11:23,山东考生理科625分，9256名，报考贵校希望大吗，希望老师给予。,考生你好！感谢关注中南大学，我校2017年在山东理科投档线是620分，省排名为8500左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1878了解。
山西艺术文科,18***98 (山西),2018-06-26 12:47,我想了解一下，山西艺术考生，文化450、专业212，被录取可能性有多大？,考生你好！关于我校艺术类2017年在山西录取情况请点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=15&nid=1689了解，欢迎报考中南大学。
录取概率,18***06 (广东),2018-06-26 12:40,您好，我是广东理科应届考生，今年我的分数是606，高出我省最低投档线106分，排在全省7266名，想报考贵校的临床医学专业，请问我能被录取的概率有多大,考生你好！感谢关注中南大学，我校2017年在广东理科投档线是566分，省排名为12000左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1862了解。
山东考生632分,15***29 (山东),2018-06-26 12:37,省内位次6988，可以进贵校吗,考生你好！感谢关注中南大学，我校2017年在山东理科投档线是620分，省排名为8500左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1878了解。
报考问题,13***76 (河北),2018-06-26 12:31,你好我是河北艺术文科生专业成绩199.7分，统考成绩445分，报考我校有希望吗？,考生你好！关于我校艺术类2017年在河北录取情况请点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=15&nid=1692了解。欢迎报考中南大学。
国家专项计划录取问题,19***47 (湖北),2018-06-26 12:19,老师您好。我是湖北理科考生，616分，排位8775名，想通过国家专项计划报考贵校，不知道冲一下有没有希望。贵校提档是百分之多少呢，如果提档后会不会再被退党掉到第二批次呢？另，贵校里面转专业有什么特别的要求吗？,[考生你好！可参考我校2017年国家专项计划录取情况，点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=17&nid=1773了解。我校根据各省（区、市）招生计划和生源情况确定提档比例。按照顺序志愿投档的批次，提档比例原则上控制在120%以内，按照平行志愿投档的批次，提档比例原则上控制在105%以内。建议考生服从调剂。我校按照相关规定，学生进校一年后，可以按照学校相关规定在第三学期申请转换专业。学生满足品行良好、第一学年文化课成绩按所在专业排名前25%的条件时方可申请转换专业，原则上文科类不得转入理工、医学类，美术类、音乐类不得转入非艺术专业学习，单考学生不实施转专业。欢迎报考中南大学。
报考咨询,15***68 (西藏),2018-06-26 12:16,老师您好。我是今年西藏汉族考生加分后559分350位左右。请问有希望报考贵校吗？,考生你好！感谢关注中南大学，请点击http://zhaosheng.csu.edu.cn/admitline.aspx?ntid=13了解我校历年录取分数，供参考。
国家专项,15***11 (河南),2018-06-26 12:03,我是河南考生，615分，全省排名10370，有意报考你们学校的材料类和物理类专业，通过国家专项能被录取吗？,考生你好！感谢关注中南大学，我校2017年在河南理科投档线是598分，省排名为7400左右，请参照往年数据进行填报，2017年国家专项录取情况请点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=17&nid=1772了解。
结束时间,nm***6.com (河北),2018-06-26 11:43,学校录取大概什么时间结束，什么时间能查到录取结果,考生你好!请以当地招生考试部门公布的时间为准，欢迎报考中南大学。
老师,18***79 (湖南),2018-06-26 11:37,我是湖南理科考生，分数为615，可以考上中南吗,考生你好！感谢关注中南大学，我校2017年在湖南理科投档线是601分，省排名为5000左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1870了解。
海南理科生,18***90 (海南),2018-06-26 11:35,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,考生你好！感谢关注中南大学，我校2017年在海南理科投档线是717分，省排名为1300左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1865了解。
国家专项,13***33 (重庆),2018-06-26 11:34,我是重庆一考生，606，排名9440，请问走国家专项有希望吗,考生你好！可点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=17&nid=1700了解2017年我校国家贫困专项录取情况，欢迎报考中南大学。
628分想要报考中南大学，可以上什么专业,15***08 (河南),2018-06-26 11:32,如标题，希望老师能帮忙解答一下,考生你好！感谢关注中南大学，我校2017年河南理科投档线是598分，省排名为7400左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1867了解。
招考咨询,18***65 (陕西),2018-06-26 11:30,您好陕西文科考生608分892名报考贵校被录取几率如何？,考生你好！感谢关注中南大学，我校2017年在陕西文科投档线是600分，省排名850左右。请参照往年数据进行填报，分省分专业计划及往年录取分数请点击中南大学陕西省2016-2017年分专业录取情况统计及2018年计划数http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1880了解。
录取河北,nm***6.com (河北),2018-06-26 11:27,6000名位次学会计有希望吗,考生你好！感谢关注中南大学，我校2017年在河北理科投档线是617分，省排名为6300左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1866了解。
内蒙古文科男生,13***05 (内蒙古),2018-06-26 11:26,老师您好，请问：今年内蒙古文科576分，排名1050，可否有机会进入贵校学习？,考生你好！感谢关注中南大学，我校2017年在内蒙古文科投档线是547分，省排名为1100左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1875了解。
录取问题,13***04 (山东),2018-06-27 11:05,分数636，位次5930，可不可报考本校的计算机类专业？,考生你好！感谢关注中南大学，我校2017年在山东理科投档线是620分，省排名为8500左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1878了解。
广东考生提问,14***3@qq.com (广东),2018-06-27 11:02,你好，请问广东考生，文科，536，服从调剂，可能被贵校录取吗？谢谢！,考生你好！感谢关注中南大学，我校2017年在广东文科投档线是575分，省排名为2700左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1862了解。
老师，陕西理工5896位次，能录取吗？贵校考研率怎么样,15***77 (陕西),2018-06-27 10:56,考研,[考生你好！感谢关注中南大学，我校2017年在陕西理科投档线是592分，省排名为6100左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1880了解。我校优秀毕业生毕业时被推荐免试攻读研究生的比例一般在17%左右，具体根据当年的研究生招生计划制定。除了学习成绩优秀的学生能够被推荐保研之外，获得国家级成果或荣誉的学生，留校担任辅导员和参加研究生支教团的学生，以及八年制专业的学生均可免试攻读我校的研究生。再加上通过硕士生入学考试攻读硕士研究生的学生，到2016年我校升学比例已达40.69%。
国家专项,13***06 (河南),2018-06-27 10:53,请问国家专项填报工科类如果同意调剂一般会调剂到哪类专业,考生你好！我校以省级招生考试部门公布的国家专项招生计划为准，在计划内调剂专业。欢迎报考中南大学。
2017年贵校在新疆的录取最低位次和平均位次,17***32 (新疆),2018-06-27 10:46,想咨询一下贵校2017年在新疆招生理工类的最低位次和平均位次，贵校在2018年的计划录取位次相较于2017年是否会有特别大的提高，位次排在2050的考生在今年考取贵校是否和2017年一样能被比较稳定的录取？,考生你好！我校2017年在新疆理科投档线为562分，位次信息暂无。请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1884了解。
咨询,13***61 (广东),2018-06-27 10:44,你好。请问，广东590，省排名11895，本科报考贵校有希望吗？,考生你好！感谢关注中南大学，我校2017年在广东理科投档线是566分，省排名为12000左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1862了解。
报考咨询,17***55 (湖南),2018-06-27 10:36,老师您好，我是湖南考生，630分，排名4875可以考虑考中南大学吗，调档后服从调剂是否会被退档？,[考生你好！感谢关注中南大学，我校2017年在湖南理科投档线是601分，省排名为5000左右，供参考。考生所有大类（专业）志愿都无法满足时，若服从大类（专业）调剂，则调剂到未录满额的其他大类（专业）。若不服从大类（专业）调剂，则作退档处理。详见中南大学招生在线网站，欢迎报考中南大学。
报考咨询,13***67 (江苏),2018-06-27 10:29,理科分数372，选科物理A，化学A+，想报贵校，请问是否有希望?,考生你好！感谢关注中南大学，我校2017年在江苏理科投档线是369分，省排名为8400左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1872了解。
录取概率,18***66 (青海),2018-06-27 10:19,青海理科，567分，排名527位，能否被贵录取？,考生你好！感谢关注中南大学，我校2017年在青海理科投档线是502分，省排名为1400左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1877了解。
关于选择专业,15***51 (湖南),2018-06-27 10:18,选择专业时民族加分是否有效选择专业时是否会逐专业减分,考生你好！我校按照进档考生的高考原始分和大类（专业）志愿安排考生录取大类（专业），不设专业级差。欢迎报考中南大学。
新疆考生咨询录取,18***13 (新疆),2018-06-27 10:02,老师您好：我是新疆理科考生，576分，位次3971，想咨询上贵校是否有希望，。,考生你好！感谢关注中南大学，我校2017年在新疆理科投档线是562分。请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1884了解。
专业调剂问题,13***73 (北京),2018-06-27 09:28,老师好，我是北京文科考生，咱们学校在北京招生计划只有金融学类2个指标，申报志愿同意专业调剂，会否调剂到金融学类专业之外的专业？,考生你好！考生所有大类（专业）志愿都无法满足时，若服从大类（专业）调剂，则调剂到未录满额的其他大类（专业）。若不服从大类（专业）调剂，则作退档处理。欢迎报考中南大学。
报考咨询,13***75 (河南),2018-06-27 09:28,老师您好，河南文科美术生统考258分，文化482分，报咱们学校有希望吗？谢谢,考生你好！感谢关注中南大学，我校艺术类2017年在河南录取情况请点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=15&nid=1840了解。
报考咨询,13***37 (河北),2018-06-27 09:28,老师您好，河北美术生，专业231，文化502，有多大把握能被贵校录取呢？,考生你好！关于我校艺术类2017年在河北录取情况请点击http://zhaosheng.csu.edu.cn/newsgroup.aspx?ngid=15&nid=1692了解，欢迎报考中南大学。
报考,17***13 (四川),2018-06-27 09:06,老师你好，我是四川理科考生，631分，位次在10085位，请问报考贵校录取的机率有多大？贵校预估今年的录取分数是多少，录取位次预估多少？,考生你好！感谢关注中南大学，我校2017年在四川理科投档线是616分，省排名为6600左右，请参照往年数据进行填报，分省分专业计划及往年录取分数请点击http://zhaosheng.csu.edu.cn/newsgroupl.aspx?ngid=23&nid=1882了解。建议考生服从调剂，欢迎报考中南大学。
黑龙江考生理科,13***66 (黑龙江),2016-06-28 16:30,您好，我是黑龙江理科考生，高考分数高于一本线127分，报考贵校有希望吗,考生你好，欢迎报考中南大学，我校14、15年在黑龙江省录取名次为4000名左右，投档线差14、15年分别为90、121分，可供参考。
江西理科，601分，排名5235，被贵校录取几率有多大,15***48 (江西),2016-06-28 09:10,您好！我是江西理科考生，601分，排名5235，被贵校录取几率大吗,考生你好，欢迎报考中南大学。我校14、15在江西省理科录取名次为4000名左右，14年、15投档线差为67、68，可供参考。
辽宁理科601可以报考贵校吗？,qi***p1971 (辽宁),2016-06-27 10:33,您好，2016年辽宁考生，理科601分，服从调剂，可以报考贵校吗？,考生你好，欢迎报考中南大学。我校14、15在辽宁理科录取名次为5500名左右，15年的投档线为600分，线差为100分，可以试一试。只要服从调剂，入档不退档。
