标题,来源,时间,问题,回答
录取问题,yi***23@163.com (北京),2018-06-25 10:35,北京理科607分，能否录取到计算机类，软件工程，数字媒体技术等专业,你好！我校2017年北京市最低录取分数590分，一本线537分。计算机类最低分数为601分，软件工程为605分，数字媒体技术为602分，大体符合你的分数段。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
专业有顺序吗,13***70 (北京),2018-06-25 10:07,今年报了北京工业大学，是分数优先，按志愿录取。请问学校专业的先后顺序是什么？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
专业选择,wx***3.com (北京),2018-06-25 09:50,艺术类中的设计大类，入学后如何选择专业，有没有什么规则？,你好！专业/类以内的细分和高考招生关系不大。温馨提示：艺术类招生为顺序志愿，报考需谨慎。欢迎报考北京工业大学！
关于录取方面问题：,13***07 (北京),2018-06-25 09:39,1.对于报考北京工业大学和北京工业大学-都柏林国际学院的考生：如果提档后，专业如何录取？是否就是说，志愿没有级差，所报的6个志愿没有区别，类似于平行专业呢?,你好！北京-都柏林国际学院为独立代码招生。了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
励学成才计划,15***28 (山东),2018-06-25 09:30,老师您好，我是励学成才计划获得资格的一名山东考生，我的高考分数过了理工一本分数线，但是分数不是很高，我能够被贵校录取吗,你好！如果获得“励学成才计划”资格并达到山东省自主招生最低录取控制参考线，则只要投档并符合我校招生规定，就可以录取。欢迎报考北京工业大学！
退档问题,13***30 (辽宁),2018-06-25 09:06,我是辽宁考生，实行平行志愿，服从专业调剂，体检合格，学校提档后是否不退档,你好！符合我校招生规定且服从调剂，则原则上不会被退档。欢迎报考北京工业大学！
专业问题咨询,18***98 (北京),2018-06-25 09:04,请问，理科考生617分，排名5969，报考贵校生物技术（实验班）是否有希望。贵校生物技术（实验班）在贵校专业层次里属于好，一般，还是非主流，这个专业如何？谢谢,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则，建议你尝试我校。了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
内蒙考生550分,14***.com (内蒙古),2018-06-24 16:50,我是内蒙考生，今年分数是550分（理科），有希望考上贵校的计算机、通信等相关专吗,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
爱尔兰学士学位在国内有什么优势,13***78 (天津),2018-06-24 15:50,老师您好，爱尔兰学士学位在国内有什么优势,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
吉林考生,13***10 (吉林),2018-06-24 15:33,吉林理科考生，581分，排名8591，报考贵校工科专业有希望吗？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
北京考生理科696分到贵校有希望吗？,18***30 (北京),2018-06-24 15:05,老师好，请问北京考生理科696分，到贵校有希望吗？,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
艺考生,13***73 (北京),2018-06-24 14:48,北京考生，校考640，文化课460，能报考本校吗？,你好！我校以文化课+专业课总分录取，1100分可以尝试我校。请注意艺术类为顺序志愿，报考须谨慎。欢迎报考北京工业大学！
我是云南考生，我省排8000名，,15***28 (云南),2018-06-24 12:46,是否能报考贵校的电子科学与技术,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
请问在内蒙古招收几个,15***55 (内蒙古),2018-06-24 11:21,请问在内蒙古招收几个,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
双培,13***63 (北京),2018-06-24 09:52,请问贵校都有和那些学校的双培计划,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
录取咨询,sh***163.com (西藏),2018-06-28 11:02,您好，西藏考生位次480，超一本线80分。报考贵校有希望么。,你好！2017年我校西藏汉族学生录取最低分数为538分，一本线426分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
甘肃考生,15***56 (甘肃),2018-06-28 10:37,您好！甘肃理科生，超一本56分，有希望报贵校吗？,你好！我校2017年甘肃省理科最低录取分数541分，一本线460分。根据平行志愿的录取规则，你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
海南,13***75 (海南),2018-06-28 10:34,一般的话，海南理科考生排在多少名可以被贵校录取,你好！我校今年在海南省没有理工类招生计划。欢迎报考北京工业大学！
安徽考生,18***58 (安徽),2018-06-28 10:34,招生办老师您好：1:我是安徽理科考生（605分位次11442），平行志愿模式，如果成功投档到贵校，并服从专业调剂，无身体条件限制，是否会有被退档的风险？2:请问贵学校是专业清招生模式，还是分数清招生模式？3:最后烦问一下老师入学后假如转专业的话对时间、成绩、规则有哪些要求？谢谢！,你好！我校2017年安徽省理科最低录取分数581分，一本线487分。根据平行志愿的录取规则，可以尝试我校。符合我校招生规定且服从调剂，则原则上不会退档。如果有其他问题，请拨打我校招生咨询电话：010-67391609欢迎报考北京工业大学！
有关计算机专业事宜,wa***0110901@163.com (内蒙古),2018-06-28 10:25,老师，您好！我是内蒙考生，想报贵校的计算机科学与技术专业，请问该专业是贵校单办还是联办的？学费多少？另，都柏林学院毕业证书的贵校版和贵校其他学院的毕业证书的公章一样吗？另，都柏林学院有合作的外籍老师授课吗，还需去国外学习或实习吗？谢谢！,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
广西理科考生,13***65 (广西),2018-06-28 09:54,老师，您好。我是广西一名理科生，分数610，排名5000左右，请问填报贵校是否有希望？,你好！我校2017年广西理科最低录取分数544分，一本线473分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
云南考生,55***@qq.com (云南),2018-06-28 09:49,老师：理科无加分599，有希望吗？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
广东考生,15***84 (广东),2018-06-28 09:46,排位29000能否报考贵校呢？今年录取排位广东大概是多少呢？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
能否达到贵校电子信息。计算机类要求,18***31 (北京),2018-06-28 09:45,您好，老师。内蒙理科574，能否达到贵校电子信息，计算机类要求。,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
河南理科咨询,15***59 (北京),2018-06-28 09:44,理科611，排名11712，有希望录取吗,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
报考咨询,13***31 (河南),2018-06-28 09:11,河南理科607分，13303名，服从调剂能否被录取，谢谢,你好！我校2017年河南省最低录取分数584分，一本线484分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
河南理科考生,18***76 (河南),2018-06-27 16:48,考了572分，超出一本线73分，在省内位次是32000名左右，有希望通过国家专项批考上咱们学校吗？谢谢,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
专科,15***33 (河南),2018-06-27 14:55,收专科吗,你好！不招收专科。
关于双培计划,13***17 (北京),2018-06-27 14:47,想了解2018年的双培计划,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
咨询,15***82 (江苏),2018-06-27 14:37,江苏考生366，理科物理A化学B，位次16941，报考贵校有希望吗，感谢,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
吉林女理科578分排位9073 有可能吗,15***76 (吉林),2018-06-26 09:21,吉林女理科578分排位9073有可能吗,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
吉林女578分排位9073 有可能吗,15***76 (吉林),2018-06-26 09:20,吉林女578分排位9073有可能吗,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
吉林考生女,15***76 (吉林),2018-06-26 09:09,578分排位9073有可能吗,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
自主招生通过后，是否在特殊批次报考，就一定能录取,15***67 (北京),2018-06-25 16:48,您好！我想咨询一下，孩子已经通过北工大的自主招生，电子信息类，本次考试北京市6680名，高于一本线80分，是否在特殊批次报考后，就一定能被北工大录取。录取的专业是否仅限电子信息类？另外，这种情况报北工大内培和外培被录取的可能性大吗？谢谢。,你好！您的问题比较复杂，了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
您好，山东考生，理科610分，省排名15012，报贵校可否,15***18 (山东),2018-06-25 16:36,您好，山东考生，理科610分，省排名15012，报贵校可否,你好！我校2017年山东省最高录取分数624分，最低分613分，一本线433分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
志愿咨询,13***96 (北京),2018-06-25 15:06,老师您好:我是北京文科考生，620分，一本线上44分，市排名1978，请问报考贵校能被录取吗？近几年北京提档一般多少？,你好！我校2017年北京市最低录取分数580分，一本线555分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
报考,13***42 (北京),2018-06-25 14:58,591可以报考,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
录取,13***69 (北京),2018-06-25 14:56,是按考生分数排队，前一名先选从1至6志愿排序，满足的入选，不满的调剂。然后再看下一位考生的，是这样吧？不存在喜欢的填第一志愿怕别人先占的问题吧？谢谢,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
请问生物技术（实验班）问题,18***98 (北京),2018-06-25 13:16,请问生物技术（实验班）的实验环境和实验场所是什么样的，有几个？学生是否可以按意愿开展自学实验。谢谢,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
外培2017年提档线,13***22 (北京),2018-06-25 12:57,外培2017年提档线是多少？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
辽宁考生：合作办学指的就是都柏林学院吗？,15***77 (辽宁),2018-06-25 11:53,跟本部在一个校区吗？还是在哪里？住宿条件介绍一下好吗？谢谢,你好！中外合作办学是我校北京-都柏林国际学院。如果有有其他问题，请拨打我校招生咨询电话：010-67391609欢迎报考北京工业大学！
山东考生,15***07 (山东),2018-06-25 11:42,您好，山东理科，615分，12800名左右，是否可以报贵校。谢谢,你好！我校2017年山东省最高录取分数624分，最低分613分，一本线433分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
北京考生604，可报哪些专业？中外 合作办学科可以报考吗？,13***11 (北京),2018-06-25 10:54,北京考生604，可报哪些专业？中外合作办学科可以报考吗？,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则，建议你尝试我校。中外合作办学专业为我校下属北京-都柏林国际学院内的专业，是独立代码招生，可以和我校本部同时填报，建议都进行尝试。迎报考北京工业大学！
山东理科,13***31 (山东),2018-06-25 10:51,老师好，山东考生，理科，597，报考本校，希望有多大？,你好！我校2017年山东省最高录取分数624分，最低分613分，一本线433分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
专业录取规则,13***69 (北京),2018-06-25 10:38,请问录取进校后，选专业：是按考生分数排队，前一名先选从1至6志愿排序，满足的入选，不满的调剂。然后再看下一位考生的，是这样吧？不存在喜欢的填第一志愿怕别人先占的问题吧？谢谢,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
山西考生,13***48 (山西),2018-06-26 15:28,理科581分，位次8441，能被北京工业大学录取吗,你好！我校2017年山西省最低录取分数550分，一本线481分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
山东理科考生2018年高考606分,13***71 (山东),2018-06-26 15:19,老师，你好，山东理科考生2018年高考606，位次16200-16700，能否被贵校录取？,你好！我校2017年山东省最高录取分数624分，最低分613分，一本线433分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
录取,15***29 (湖南),2018-06-26 15:02,老师您好！湖南省2018年理科考生，成绩596，第一志愿报考贵校有希望吗？,你好！我校2017年湖南省理科最低录取分数579分，一本线505分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
退档,51***@qq.com (黑龙江),2018-06-26 14:38,提档之后，如果我选择专业服从调剂的话，是否就不会被退档,你好！符合我校招生规定并且服从调剂，则不会被退档。欢迎报考北京工业大学！
中外合作,15***96 (湖北),2018-06-26 13:18,贵校网站找不到中外合作历年录取线，请问去年在湖北招生分数线（理科）是多少啊,你好！我校2017年湖北省中外合作办学录取的最低分数为569分。欢迎报考北京工业大学！
626,15***67 (天津),2018-06-26 12:15,天津理科报考贵校有多大希望,你好！我校2017年天津市最低录取分数582分，一本线521分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
专业问题咨询,18***98 (北京),2018-06-26 11:30,老师，就报考贵校相关问题咨询如下：一、北京理科617分，市排名5969，想报考贵校生物技术（实验班），请问把握性大吗？二、贵校本科毕业后保研率及学生考研情况如何？三、贵校考入后，上学地点在哪里？四、贵校生物技术实验室是否允许该专业学生经常使用？上述问题请予，谢谢！,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则，建议你尝试我校。了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
录取咨询,15***40 (河北),2018-06-26 11:23,老师您好，我是河北2018届文科考生，629分，省排2922名，请问报考贵校有希望吗？,你好！我校2017年河北省文科最低录取分数553分，一本线517分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
咨询,25***@qq.com (河北),2018-06-26 11:08,您好，河北考生617分，省排名15700多，报考贵校可能性？女生报考软件工程的前景如何？,你好！我校2017年河北省理科最低录取分数605分，一本线485分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
录取问题,15***09 (黑龙江),2018-06-26 10:37,老师您好请问黑龙江理科考生603分全省5600名左右被录取的希望大吗,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
湖南文科考生咨询,15***90 (湖南),2018-06-26 10:28,老师你好分数577位次11213超过我省本一分数线8分想报贵校日语系是否有机会被录取？另贵校日语系是否有公费出国留学的机会？,你好！你好，我校日语系已不再招生。可以考虑辅修或者二学位。了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
志愿咨询,xf***ina.com (北京),2018-06-26 10:26,北京理科排名8400名，专业服从调剂，是否有希望报学校？录取的可能性有吗？,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
实验班和双培计划优劣比较,13***58 (北京),2018-06-26 10:16,老师好！北京理科生634分，报实验班或双培哪个好？谢谢！,你好！双培计划是我校和部属高校合作培养，在提前批录取；实验班是我校自主培养，在普通本科一批录取。欢迎报考北京工业大学！
报考艺术生,li***ohu.com (北京),2018-06-26 10:11,老师好，我文化课480分，美术统考226分，校考是634分，报考我校有把握吗？,你好！我校以文化课+专业课总分录取，1114分可以尝试我校。请注意艺术类为顺序志愿，报考须谨慎。欢迎报考北京工业大学！
报考咨询,13***19 (内蒙古),2018-06-26 09:45,内蒙古理科587女生，全区排5725名报贵校有希望吗？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
安徽531，能报吗,je*** (安徽),2014-06-27 10:29,你好，我是安徽考生，看了昨晚的最新发布，说高于一本线40分可报，可是看近几年的分数很高，不知道能否可以报呢,您好，我校去年在安徽招生的最低分是523，平均分是560.1，去年安徽一本线是490，12年招生的最低分高出一本线65分，11年最低分高出一本线71分，这是近三年的情况，仅供您参考。今年分数线好没出来呢，不能确定。
山东考生,lb*** (山东),2014-06-27 10:22,我是山东考生，理科607分，位次35608名，想报中外合作，想问毕业证学位证与普通专业完全一样吗，没有带括号注明中外合作？一年后也可以转专业吗，转专业比例有多少，是否可选修第二学位,[您好，我校去年在山东招生的最低分是576，平均分是614，去年山东一本线是554，12年招生的最低分高出一本线17分，11年最低分高出一本线25分，这是近三年的情况，仅供您参考。中外合作的毕业证是北工大的，学位证有两个，一个是北工大的，一个是都柏林的。一年后可以申请转专业，入学后一年成绩排名前百分之五可以申请转专业。有的专业可以选修第二学位。
高考咨询,68*** (河南),2014-06-27 10:17,您好！我是河南考生，理科。今年分数598，能报考你们学校吗？,您好，我校去年在河南招生的最低分是558，平均分是564.9，去年河南一本线是505，12年招生的最低分高出一本线51分，11年最低分高一本线87分，这是近三年的情况，仅供您参考。
老师好，云南理科589，高一本线64，报贵校有希望吗,pz*** (云南),2014-06-27 10:16,想报贵校的自动化专业,您好，我校去年在云南招生的最低分是559，平均分是577，去年云南一本线是495，12年招生的最低分高出一本线74分，11年最低分高一本线47分，这是近三年的情况，仅供您参考。我们没有各专业的录取分数线资料。
咨询,37***503081219 (山东),2014-06-27 10:03,我孩子是山东考生，男孩，633分，高出一本线61分，想报贵校有希望吗，报中外办学有希望吗，有专业分数级差吗，专业不理想，一年后可以申请转专业吗。,您好，我校去年在山东招生的最低分是576，平均分是614，去年山东一本线是554，12年招生的最低分高出一本线17分，11年最低分高出一本线25分，这是近三年的情况，仅供您参考。我们没有分专业的录取招生分数线资料。中外办学和普通的一样，是一起招生的，无专业极差，一年后可以申请转专业。
湖北考生,hu***ua (湖北),2014-06-27 09:58,老师您好，请问在湖北省招生老师的联系方式。,您好，我们这边不知道，您要有什么需要，可以向我们咨询。
山西理科 597 上线64 有望贵校录取么,hu***0 (山西),2014-06-27 09:54,老师您好我是山西的理科生597分省排5000+有机会么？,您好，我校去年在山西招生的最低分是539，平均分是545.3，去年山西一本线是493，12年招生的最低分高出一本线41分，11年最低分高出一本线18分，这是近三年的情况，仅供您参考。
录取咨询,wi***uccess (山东),2014-06-27 09:52,老师，我是山东理科考生，线差51分，被该校录取的几率有多大?谢谢！,您好，我校去年在山东招生的最低分是576，平均分是614，去年山东一本线是554，12年招生的最低分高出一本线17分，11年最低分高出一本线25分，这是近三年的情况，仅供您参考。
毕业证和学位证,is*** (山东),2014-06-27 09:47,老师你好，我是山东理科考生，今年成绩603报都柏林可行吗，其毕业证和学位证是否与北工大本部完全一致,您好，我校去年在山东招生的最低分是576，平均分是614，去年山东一本线是554，12年招生的最低分高出一本线17分，11年最低分高出一本线25分，这是近三年的情况，仅供您参考。毕业证是一致的，学位证有两个，一个是北工大的，一个是都柏林的。
录取问题,12*** (黑龙江),2014-06-27 09:46,我是黑龙江理科少数民族考生分数599能否被贵校一批b段民族预科班录取,您好，我校去年在黑龙江招生的最低分是587，平均分是574.7，去年黑龙江一本线是527，12年招生的最低分高出一本线23分，11年最低分是一本线，这是近三年的情况，仅供您参考。我们没有民族预科班。
河南考生想报贵校咨询,hl*** (河南),2014-06-27 09:38,老师您好，我是河南考生，考了600分，超一本线53分，被录取的几率大吗？能报什么专业，谢谢！,您好，我校去年在河南招生的最低分是558，平均分是564.9，去年河南一本线是505，12年招生的最低分高出一本线51分，11年最低分高出一本线87分，这是近三年的情况，仅供您参考。我们没有分专业的录取招生分数线资料。
山西理科考生,qs***3 (山西),2014-06-27 09:38,老师，您好！我是一名山西理科考生，今年一本线上45分，如报考贵校有无希望？谢谢。,您好，我校去年在山西招生的最低分是539，平均分是545.3，去年山西一本线是493，12年招生的最低分高出一本线41分，11年最低分高出一本线18分，这是近三年的情况，仅供您参考。我们没有分专业的录取招生分数线资料。
北京理科男,ma*** (北京),2014-06-27 09:36,您好！我是北京理科考生，569分能进本校吗？,您好，现在分数线还没出来，不能确定。
单科分数有限制吗,md*** (山东),2014-06-27 09:25,山东理科，605报都柏林行吗各专业也有没有单科分数限制。毕业证是北工大本部的吗,您好，我校去年在山东招生的最低分是576，平均分是614，去年山东一本线是554，12年招生的最低分高出一本线17分，11年最低分高出一本线25分，这是近三年的情况，仅供您参考。我们没有分专业的录取招生分数线资料。没有单科分数限制。毕业证是北工大本部的。
北京理科男,ma*** (北京),2014-06-27 09:21,北京理科男，如果有幸进入贵校，想参加乐团，在选择专业上能有照顾吗？,您好，没有照顾。
双培生考研,13***29 (北京),2018-06-27 14:26,双培生考研有保研资格吗,你好！第一批双培计划本科生今年九月将升入四年级并返回本校，保研政策尚未公布。欢迎报考北京工业大学！
录取问题,18***97 (内蒙古),2018-06-27 13:18,您好，我是今年内蒙古普通理科考生分数564，请问报考贵校不服从调剂的情况下选择专业的余地大吗？谢谢,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
河南理科考生604报贵校国家专项有多大希望?,18***28 (河南),2018-06-27 13:06,河南理科考生604报贵校国家专项有多大希望?,你好！我校2017年河南省最低录取分数584分，一本线484分。根据平行志愿的录取规则，建议你尝试我校。欢迎报考北京工业大学！
往年计算机科学与技术专业的录取分数,18***36 (江西),2018-06-27 12:09,请问江西省往年计算机科学与技术专业的录取分数（最高分、省排名；最低分、省排名；及录取平均分和人数）是多少？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
江西理科考生全省排名6770录取机会大么？,18***36 (江西),2018-06-27 11:33,江西理科考生全省排名6770，录取计算机科学与技术专业机会大么？计算机科学与技术专业只有3个名额，不服从调剂到建筑学专业，又不愿意被退档。谢谢,你好！因为录取人数较少，专业录取情况和其他同学的选择有关。被退档后果较严重，建议谨慎选择。欢迎报考北京工业大学！
安徽理科,13***98 (安徽),2018-06-27 11:27,老师您好:我的高考成绩615分，位次8593。请问：1、报考贵校有希望吗？2、是否提档不退档？3、贵校优势专业是什么？4、这个成绩能上该专业吗？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
如何查询往年各专业的录取分数,18***36 (江西),2018-06-27 11:24,如何查询往年各专业的录取分数（最高分、最低分、省排名，及录取平均分和人数？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
高考志愿,15***29 (湖南),2018-06-27 10:57,老师您好，我是2018年湖南考生，高考成绩为596，请问第一志愿填报贵校是否有录取希望？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
录取咨询,13***29 (山西),2018-06-27 09:38,我是山西考生，今年572分，超一本线56分，是否有希望被录取，谢谢老师,你好！我校2017年山西省最低录取分数550分，一本线481分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
国家专项计划,15***71 (河南),2018-06-27 09:34,您好，我是河南考生，请问今年国家专项计划录取最低分大约会比去年上升多少分？,你好！了解更多招生信息请拨打我校招生办公室电话：010-67391609。欢迎报考北京工业大学！
录取问题,15***51 (山东),2018-06-27 09:28,山东考生理618分，全省11000名左右，能报计算机或软件工程吗,[你好！我校2017年山东省最高录取分数624分，最低分613分，一本线433分，大体符合你的分数段。根据平行志愿的录取规则，建议你尝试我校。我校在山东省的招生计划包含“电子科学与技术实验班”、“土木工程茅以升班”、“交通运输类实验班”、“建筑学”和“金融学”。具体计划以山东省考试院发布的版本为准。欢迎报考北京工业大学！
实验班的区别,13***72 (北京),2018-06-27 09:22,老师您好！请问实验班和普通班（同名专业后面没有备注实验班）的区别是什么？,你好！同专业实验班和普通班师资力量不同，保研率不同，录取分数不同。请尽量将实验班志愿向前放。欢迎报考北京工业大学！
北京理工类,13***31 (北京),2018-06-26 16:57,请问北京高考589，报考贵校希望大吗？谢谢,你好！我校2017年北京市最低录取分数590分，一本线537分。根据平行志愿的录取规则你可以冲击比你分数段稍高的学校，可以尝试我校。欢迎报考北京工业大学！
