标题,来源,时间,问题,回答
山东理科,72*** (山东),2017-06-26 16:34,老师好！山东理科女，613分，位次11303，请问报考贵校有多大希望？另外，贵校和北京邮电有什么区别吗？万分感谢！！！,[根据往年录取情况，山东理科考生这个分数报考我校中外合作办学专业希望较大。我校国际学院设有三个中外合作办学专业——电信工程及管理、电子商务及法律、物联网工程，学费为6万元/年，学生毕业后获得北京邮电大学本科毕业证书和学士学位证书，并同时获得英国玛丽女王大学学士学位证书。国际学院的教学地点为一二年级在宏福校区，三四年级在西土城校区。三个中外合作办学专业招收理工类考生，在全国大部分省份都安排有招生计划。这三个专业用“北京邮电大学（宏福校区）”的名称在本科一批招生，而我校其他专业用“北京邮电大学”的名称在本科一批招生。“北京邮电大学（宏福校区）”这个名称仅限平行志愿省份有意向报考中外合作办学专业的考生填报志愿和我校录取时使用，中外合作办学专业的入学录取通知书、毕业证和学位证均与我校其他普通本科专业一样，由北京邮电大学颁发，没有不同。
录取可能,se*** (上海),2017-06-26 11:39,老师，你好。我是17届上海考生，考分为510，3科为物理化学地理，请问这个分数被贵校宏福校区的中外合作办学的录取希望大吗？,根据往年录取情况，上海理科考生这个分数报考我校中外合作办学专业希望较大
山东理科,sd*** (山东),2017-06-26 10:45,山东理科，600分，排名16800，录取几率怎样？,根据往年录取情况，山东理科考生这个分数报考我校中外合作办学专业有希望
我是陕西陇县考生,18***12 (陕西),2017-06-26 09:43,我是陕西陇县考生，今年高考618，能不能被贵校通信工程专业录取,根据往年录取情况，陕西理科考生这个分数报考我校把握很大，报考我校的信息通信等热门专业也是有希望的
录取概率,we*** (宁夏),2017-06-26 09:19,老师您好！我在本省排位5243，超一本线45分，如若将贵校置于第一志愿且专业服从调剂，那么我被贵校录取的可能性如何？,根据往年录取情况，宁夏理科考生这个分数报考我校中外合作办学专业有希望
录取希望及志愿填报,32*** (安徽),2017-06-25 16:50,我是安徽理科考生，573分，12178名。看近几年贵校在我省的投档最低名次，2014一万九千多名，20151万6，20161万3，请问今年投档名次会不会继续大幅上升，以我的分数被投档有多大希望？是否一定要在A志愿填本校？在三个专业中，哪个专业相对分数较高？,根据往年录取情况，安徽理科考生这个分数报考我校中外合作办学专业希望较大。
能否被录取,so***y (湖北),2017-06-25 16:14,湖北理科考生，总分567，请问能否被中外合作办学录取,根据往年录取情况，湖北理科考生这个分数报考我校中外合作办学专业希望很大。
退档及影响,13***76 (北京),2018-06-25 15:59,我是北京考生高考成绩623排名5200多名报邮电大学宏福校区三个专业是否有希望。另外最主要的是想请老师明确告诉我一下，因为只有三个志愿，如果都报了是不是就算填满志愿了？如果三个志愿都没有录取，那是不是就要退档到第二批次了？如果三个志愿都没有被录取，是不是影响后面学校的录取？,我校三个中外合作办学专业以“北京邮电大学（宏福校区）”的名称单独代码招生。如果考生三个中外合作办学专业均填报或者填报服从专业调剂，我校提档后不退档。
山东理科553报考贵校中外合作,li***163.com (山东),2018-06-25 15:40,1、山东理科553报考贵校中外合作，有希望吗？2、毕业证与校本部的有区别吗？,[根据往年录取情况，山东理科考生这个分数报考我校只能是有希望冲一下。国际学院是北京邮电大学13个承担本科专业建设和人才培养的学院之一，建设有三个中外合作办学专业——电信工程及管理、电子商务及法律、物联网工程，为我校与英国伦敦玛丽女王大学联合培养项目。这三个专业学费均为6万元/年。我校上述三个中外合作办学专业招收理工类考生，在全国大部分省份都安排有招生计划。经教育部批准，我校这三个专业自2010年起在平行志愿省份本科一批以“北京邮电大学（宏福校区）”的名称单独代码招生。而我校其他专业（类）用“北京邮电大学”的名称在本科一批招生。“北京邮电大学（宏福校区）”这个名称仅限平行志愿省份有意向报考中外合作办学专业的考生填报志愿和我校录取时使用，并不代表这三个中外合作办学专业的实际办学地点。从2018年起，我校的中外合作办学专业本科一、二、三年级教学安排在沙河校区，四年级教学安排地点将根据学校整体规划安排确定。该专业的学生入学后同时注册北京邮电大学和英国伦敦玛丽女王大学两校的学籍，毕业后将获得北京邮电大学本科毕业证书和学士学位证书，同时获得英国伦敦玛丽女王大学学士学位证书。我校中外合作办学专业的入学录取通知书、毕业证和学位证均与我校其他普通本科专业一样，由北京邮电大学颁发，没有不同。
录取咨询,18***66 (湖北),2018-06-25 11:00,湖北考生，616，排8770，报考有希望吗,根据往年录取情况，湖北理科考生这个分数报考我校普通理科专业有希望冲一下，报考我校中外合作办学专业希望非常大。
报考咨询,18***66 (湖北),2018-06-25 10:59,湖北考生，616，排名8770名，有希望报考吗？,根据往年录取情况，湖北理科考生这个分数报考我校普通理科专业有希望冲一下，报考我校中外合作办学专业希望非常大。
录取问题,13***07 (北京),2018-06-25 09:44,老师您好！请问：宏福校区所招生专业不超过6个，由于专业级差原因，如果服从分配，在提档后，是否存在退档可能？,如果考生服从专业调剂，我校提档后不退档。
咨询,13***67 (湖北),2018-06-25 09:11,您好，请问湖北文科考生，624分，位次1780，报考贵校有希望吗？,根据往年录取情况，湖北文科考生这个分数报考北京邮电大学文科专业希望较大。
报考咨询,13***03 (北京),2018-06-24 11:34,北京考生理科618，报北邮的中外合作，投档比例是多少？如未被录取，是否影响其他志愿的填报？,根据往年我校中外合作办学专业在京录取情况，北京理科考生这个分数报考我校有希望冲一下。在北京等平行志愿省份，我校根据各省招生计划和生源情况确定调档比例，一般控制在105%以内。北京实行平行志愿，如果A志愿院校没有被录取，不影响后续志愿院校的录取。
报考咨询,85*** (河南),2017-06-28 16:44,老师好，河南理科考生，558分，23848名，报考贵校有希望吗？,根据往年录取情况，河南理科考生这个分数报考我校中外合作办学专业有希望。
请教老师,17***30 (广东),2017-06-28 15:20,您好！我是广东考生，广东一本线485我547，省排2.1万，希望就读于贵校宏福校区，被录取的可能性有吗？,根据往年录取情况，广东理科考生这个分数报考我校中外合作办学专业有希望。
江西理科报考贵校,bi*** (江西),2017-06-28 14:43,江西理科571，排名7982，报考贵校能选专业吗,根据往年录取情况，江西理科考生这个分数报考我校中外合作办学专业希望很大。
咨询,do***heng (新疆),2017-06-28 10:29,新疆考生534超一本97，位次4178能否报贵校,根据往年录取情况，新疆理科考生这个分数报考我校中外合作办学专业希望很大。
咨询,do***heng (新疆),2017-06-28 10:29,新疆考生534超一本97，位次4178能否报贵校,根据往年情况，新疆理科考生这个分数报考校中外合作办学专业希望很大。
录取可能性,sd***110 (福建),2017-06-28 09:40,福建考生排名8760，有可能录取吗,根据往年录取情况，福建理科考生这个分数报考我校中外合作办学专业希望很大。
录取可能性,lx***10 (贵州),2017-06-27 17:00,我是贵州理科考生，546分，高一本线90分，请问报中外合作专业，录取的可能性有多少？,根据往年录取情况，贵州理科考生这个分数报考我校中外合作办学专业把握较大
贵州考生理科554，全省排名5909，报考贵校有希望吗？,ch*** (贵州),2017-06-27 15:34,贵州考生理科554，全省排名5909，报考贵校有希望吗？,根据往年录取情况，贵州理科考生这个分数报考我校中外合作办学专业把握较大。
贵校今年招少数民族预科生吗？若招，从哪里查看招生计划？,ma***111 (河南),2017-06-23 15:41,贵校今年招少数民族预科生吗？若招，从哪里查看招生计划？,我校今年在河南没有少数民族预科招生计划。
河南理科,78*** (河南),2016-06-28 16:22,超一本32分，报考贵校希望大吗？贵校优势学科是什么,根据往年录取情况以及今年考生咨询情况，河南理科考生这个分数报考我校中外合作办学专业冲一下有希望。
专业调配,xi*** (北京),2016-06-28 14:04,我今年考602分，想报中外合作的物联网或信息类专业。又担心调配到电子商务专业。请教下专业调配的可能性大吗？,这个要根据具体录取情况来看。这种情况下，建议考生先报上你感兴趣的电信工程及管理和物联网工程专业，最后再报上电子商务及法律专业或者服从专业调剂，这样可以保证提档后不退档。
是否有录取可能,mm*** (山东),2016-06-28 13:05,山东理科考生614分，合作办学是否有录取可能,根据往年录取情况以及今年考生咨询情况，山东理科考生这个分数报考我校中外合作办学专业希望较大。
录取可能,13***0 (贵州),2016-06-28 12:55,老师您好，我是贵州考生，成绩553，高一本80分，有希望被贵校中外合作专业录取吗？,根据往年录取情况以及今年考生咨询情况，贵州理科考生这个分数报考我校中外合作办学专业很有希望。
录取概率,pa***3588 (贵州),2016-06-28 12:15,老师你好，我是贵州考生，请问贵州文科要在线上多少分能够报考贵校？,我校中外合作办学专业只招理科考生，不招文科考生。
志愿填报,tw***rride (陕西),2016-06-28 10:49,我是陕西考生，超出一本线117分，位次是8192，是否有把握上宏福校区，学中外合资专业有什么优势，是否四年都要待在宏福校区？谢谢！,[根据往年录取情况以及今年考生咨询情况，陕西理科考生这个分数报考我校中外合作办学专业把握很大。我校中外合作办学专业四年学习均在国内完成，前两年在我校宏福校区就读，后两年在我校西土城校区就读。截至2015年，我校中外合作办学专业已有八届毕业生，并连续八年毕业生就业率达到100％，年平均读研率超过80％，出国读研率超过70％，是北京邮电大学读研率和出国率最高的学院。众多优秀毕业生进入国内外优秀大学进一步深造学习，这些大学包括牛津、剑桥、斯坦福、加利福尼亚大学洛杉矶分校、哥伦比亚大学、清华、北大等。近年来，共计四十余位毕业生获得国家留学基金委公派留学项目资助，公派到国外高等学府直接攻读博士学位。直接就业的毕业生多被国内外著名企业如中国移动、中国电信、中国联通、IBM、阿里巴巴、百度、腾讯等聘用，毕业生质量获得广泛认可。我校中外合作办学专业强调课程体系建设的标准化、专业化，并注重运用英语学习自然科学能力的培养，第一年实行双语授课，第二年起实施全英语授课，第四学年符合条件的学生可自愿申请赴伦敦玛丽女王大学学习一年，并且可以享受适量英国学费减免优惠。学院聘请两校的高水平专职教师，各承担50％的专业基础和专业课程以及毕业设计指导。在教学实践中，着力引进和借鉴国外先进的教学模式，课程设置着重培养学生的创新精神、实践能力和团队意识。作为课堂教学的延伸，学院电路实验室、物理实验室、电信工程及管理专业实验室、电子商务及法律专业实验室、物联网工程专业实验室、创新中心、校外专业实习基地、多媒体语音实验室、两校图书馆与网络资源等面向全院学生开放，积极营造开放有序的学习氛围和育人环境。
录取,zb*** (山东),2016-06-28 09:19,我是山东理科考生625分，报考贵校合作办学电信工程及管理专业，一定能录取吗？谢谢！,根据往年录取情况以及今年考生咨询情况，山东理科考生这个分数报考我校中外合作办学专业希望很大，报考电信工程及管理专业也很有希望。
录取咨询,19***0 (陕西),2016-06-28 09:15,陕西理科546分，17000名，宏福校区录取可能性大吗,根据往年录取情况以及今年考生咨询情况，陕西理科考生这个分数报考我校中外合作办学专业有希望。
陕西考生,19***0 (陕西),2016-06-28 09:12,陕西考生，546分，报考宏福校区可能性大吗,根据往年录取情况以及今年考生咨询情况，陕西理科考生这个分数报考我校中外合作办学专业有希望。
提档后有退档可能吗,py*** (江西),2016-06-27 16:44,宏福校区只有三个中外合办学专业，是不是该校区不存在服从专业调剂问题，提档后有可能会退档吗，江西理科高一本线39分，有希望吗，谢谢！,我校只有三个中外合作办学专业，对于报考北京邮电大学（宏福校区）的考生，若报满三个中外合作办学专业或者报了其中的某些专业且服从专业调剂，我校提档后不退档。根据往年录取情况以及今年考生咨询情况，江西理科考生这个分数报考我校中外合作办学专业很有希望。
提档后有退档可能吗,py*** (江西),2016-06-27 16:32,宏福校区只有三个中外合办学专业，是不是该校区不存在服从专业调剂问题，提档后有可能会退档吗，江西理科高一本线39分，有希望吗，谢谢！,我校只有三个中外合作办学专业，对于报考北京邮电大学（宏福校区）的考生，若报满三个中外合作办学专业或者报了其中的某些专业且服从专业调剂，我校提档后不退档。根据往年录取情况以及今年考生咨询情况，江西理科考生这个分数报考我校中外合作办学专业很有希望。
志愿填报,zy*** (北京),2016-06-27 16:25,我是北京理科考生，580分，有填报中外合作专业的可能吗？,根据往年录取情况以及今年考生咨询情况，北京理科考生这个分数报考我校中外合作办学专业有希望冲一下
录取希望,ho*** (河南),2016-06-27 14:25,老师您好，我是河南考生，超过一本线60分，全省排名23000，想报考宏福校区，把握有多大?谢谢。,根据往年录取情况以及今年考生咨询情况，河南理科考生这个分数报考我校中外合作办学专业很有希望。
山东理科,10***2 (山东),2016-06-27 14:11,老师您好，我是山东理科考生，595分，29885名，高出一本分数线58分，想报考宏福校区，希望有多大，谢谢,根据往年录取情况以及今年考生咨询情况，山东理科考生这个分数报考我校中外合作办学专业有希望冲一下。
重庆考生,lo***en (重庆),2014-05-09 10:18,请问，今年有中外合作办学专业指标投放到重庆吗？计划有减少没有？谢谢,我校中外合作办学专业今年在重庆拟计划招生11人，比去年计划增加一人。
关于中外合作办学的三个专业,75*** (北京),2014-05-09 09:19,请问中外合作办学这三个专业是否招收一批二志愿考生？,鉴于今年北京实行平行志愿，我校的中外合作办学专业今年也不再在北京预留二志愿招生计划。
贵校学费一年多少！,64*** (北京),2014-05-09 09:06,老师：您好！今年贵校合作办学分出来了，请问学费是不是6万？学费如何交？是开学后一次性交齐，还是分两次交？谢谢！,[我校中外合作办学专业今年起学费为6万元/年，每年暑期开学时交一次。我校电信工程及管理、电子商务及法律、物联网工程三个专业为中外合作办学专业，招收理工类学生。这三个专业属于北京邮电大学本科计划内招生，本科一批录取，学制四年，学费6万元/年，教学安排在我校宏福校区（北京市昌平区），学生完成全部四年专业学习且成绩合格者将获得北京邮电大学的毕业证、学位证，同时获得英国伦敦玛丽女王大学的学士学位证书。
河南考生理科今年584，报北邮可以吗？,13***02 (河南),2018-06-28 15:18,再问一下，北邮宏富与北邮分差多少？,根据往年录取情况，河南理科考生这个分数报考我校中外合作办学专业有希望冲一下。
咨询,18***76 (北京),2018-06-28 12:42,老师您好！请问北京考生理科5031名，625报考中外合作是否有希望录取？谢谢,根据往年录取情况，北京理科考生这个分数报考我校中外合作办学专业有希望。
广东招生吗？,13***64 (广东),2018-06-28 11:47,老师：你好！广东今年有招生吗？怎么在填报志愿找不到宏福校区的名？难道直接填报“北京邮电大学”吗？盼复！谢谢！,我校中外合作办学专业在广东也是以“北京邮电大学（宏福校区）”的名称单独代码招生，招生代码为19013，请再找一下。
咨询一下,13***32 (湖北),2018-06-28 10:14,湖北理科排名25000左右，有机会报考贵校么？,根据往年录取情况，湖北理科考生这个名次报考我校中外合作办学专业冲一下有些希望。
录取咨询,13***29 (山西),2018-06-28 10:04,我是山西理科考生，今年成绩572，全省排名10555，是否有希望被录取，谢谢老师,根据往年录取情况，山西理科考生这个分数报考我校有希望冲一下。
录取咨询,13***89 (辽宁),2018-06-27 11:42,老师您好！我是辽宁考生，理科636分，位次4090，报宏福校区的计算机和电子信息类专业录取希望大吗？,根据往年录取情况，辽宁理科考生这个分数报考我校中外合作办学专业希望很大，报考我校中外合作办学的电子信息类（中外合作办学）和计算机类（中外合作办学）也是很有希望的。
新疆考生,13***65 (新疆),2018-06-27 11:20,新疆考生572分位次4230能不能冲报本校中外合办专业,根据往年录取情况，新疆理科考生这个分数报考我校中外合作办学专业有希望。
录取咨询,13***64 (广东),2018-06-27 10:53,请问贵校今年广东有招生吗？我小孩广东理科，572分，广东省理科排名18832，有可能被贵校录取吗？,根据往年录取情况，广东理科考生这个分数报考我校中外合作办学专业希望较大。
请教老师，谢谢,15***14 (河南),2018-06-27 10:11,老师好，河南理科考生，556分，过一本线57，报考贵校中外合作专业宏福校区，录取的几率有%？谢谢,根据往年录取情况，河南理科考生这个分数报考我校中外合作办学专业有希望冲一下。
请教老师,15***14 (河南),2018-06-27 10:09,老师好，河南理科考生，556分，过一本线57，报考贵校中外合作专业录取的几率有%多少？谢谢,根据往年录取情况，河南理科考生这个分数报考我校中外合作办学专业有希望冲一下。
填报,13***12 (贵州),2018-06-26 14:36,我是贵州考生，女，615理科，名次3200，能否填报贵校,根据往年录取情况，贵州理科考生这个分数报考北京邮电大学普通理科专业有希望。
报考咨询,13***10 (北京),2018-06-26 11:21,北京考生，男，理工，616分，有可能冲一下贵校的中外合作办学吗？,根据往年录取情况，北京理科考生这个分数报考我校中外合作办学专业有希望冲一下
国家专项,13***78 (河南),2018-06-26 10:08,你好，我今年河南省16721名国家专项报贵校希望大吗？谢谢。,根据往年录取情况，河南理科考生这个分数报考我校国家专项计划有希望。
北京考生633,13***81 (北京),2018-06-26 09:00,您好，我是北京考生633分；北京排名4116请问1报考北邮宏福校区希望大吗；2在三个专业中若不填写电子商务会不会有脱档风险；3若三个专业都填写，被分到电子商务，大学是否有机会转专业,[1、根据往年录取情况，北京理科考生这个分数报考北京邮电大学（宏福校区）希望很大。2、如果你只报两个专业，而你的高考分数又无法到达所报的那两个专业，如果你服从专业调剂，我们将调剂到另外一个专业，如果你不服从专业调剂，只能做退档处理。3、根据教育部相关规定，我校中外合作办学专业不得申请转专业。
河北考生,13***07 (河北),2018-06-26 09:00,河北，理科635，报贵校中外合作（宏福校区），放第一志愿，希望大吗？,根据往年录取情况，河北理科考生这个分数报考我校中外合作办学专业希望很大。
四川考生填报志愿,wu*** (四川),2015-06-26 11:04,我581超重本53分，请问能报考电信工程及管理吗？是否稳妥？,根据往年录取情况，四川理科考生这个分数报考我校中外合作办学的电信工程及管理专业希望很大。
志愿填报,kk***54 (陕西),2015-06-26 10:54,陕西考生理科超一本69分能否报考,根据往年录取情况，陕西理科考生这个分数报考我校中外合作办学专业希望很大。
老师您好！我是北京考生，高一本线33分，还能报贵校的中外合作,li***0110 (北京),2015-06-26 10:36,老师您好！我是北京考生，高一本线28分加少数民族5分，还能报贵校的中外合作吗,根据往年录取情况，北京理科考生这个分数报考我校中外合作办学专业冲一下有希望
陕西理科高一本线62分,ro*** (陕西),2015-06-26 10:11,我在陕西省的排名为17602名1、请问填报中外办学被录取可能大吗？2、电子商务类颁发的是理学学士还是工学学士？3、其中的三个专业适合女士学吗？4、国际学院有没有研究生？若考研就是考本校的研究生吗？录取率如何？5、毕业后的就业方向如何呢？6、若被录取，假期需要准备那种方向的英语呢？,[1、根据往年录取情况，陕西理科考生这个分数报考我校中外合作办学专业希望很大。2、电子商务类（中外合作办学）（电子商务及法律）专业毕业后授予北京邮电大学管理学学士学位以及英国伦敦玛丽女王大学工学学士学位。3、我校中外合作办学的三个专业没有男女考生要求和限制4、国际学院本身没有研究生，我校中外合作办学专业的学生毕业后可以选择出国深造，也可以在国内考取我校或者其他高校的研究生。5、在十余年的办学中，国际学院取得了优异的办学成果。2014年电信工程及管理、电子商务及法律专业已有七届毕业生并连续七年就业率达到100％，年平均读研率超过80％，出国读研率超过70％。许多优秀毕业生进入国内外优秀大学，这些大学包括清华、北大、牛津、剑桥、斯坦福、哥伦比亚、莱斯等。近年来，数十位毕业生公派留学，到国外攻读博士学位。直接就业的毕业生多被国内外著名企业如中国移动、中国电信、中国联通、IBM等聘用，毕业生质量获得广泛认可。物联网工程专业稳步发展，围绕首都重点发展的战略性新兴产业，培养高端物联网人才，并已经设立了物联网工程专业实验室支撑专业发展。6、若被录取，不用单独准备什么，入学后会在课程设置中有英语方面的强化学习和培养
北京理科考生,ch***loveya (北京),2015-06-26 10:05,北京理科考生成绩596有希望被贵校录取吗如果录取专业能报什么？,[根据往年录取情况，北京理科考生这个分数报考我校中外合作办学专业希望很大。我校国际学院设有三个中外合作办学专业——电信工程及管理、电子商务及法律、物联网工程，学费为6万元/年，学生毕业后获得北京邮电大学本科毕业证书和学士学位证书，并同时获得英国玛丽女王大学学士学位证书。这三个中外合作办学专业的教学地点四年均安排在北京邮电大学宏福校区。三个中外合作办学专业招收理工类考生，在全国大部分省份都安排有招生计划。在平行志愿省份，这三个专业用“北京邮电大学（宏福校区）”的名称在本科一批招生，而我校其他专业用“北京邮电大学”的名称在本科一批招生。“北京邮电大学（宏福校区）”这个名称仅限平行志愿省份有意向报考中外合作办学专业的考生填报志愿和我校录取时使用，中外合作办学专业的入学录取通知书、毕业证和学位证均与我校其他普通本科专业一样，由北京邮电大学颁发，没有不同。
志愿填报,15***19 (山西),2015-06-26 10:02,山西理科考生563分，高出一本线48分，能报贵校吗，录取希望大吗？省排名9000？,根据往年录取情况，山西理科考生这个分数报考我校中外合作办学专业有希望
志愿填报,15***19 (山西),2015-06-26 10:00,问一下今年山西考生高考出分后贵校将有招生宣传老师赴山西开展本科招生宣传工作吗,我校赴山西招生宣传老师联系方式：1851471857918514718580185147185811851471858218514718583
河北考生,ls*** (河北),2015-06-26 09:57,老师您好，我是河北理科考生，成绩613，超本一线69分，名次为10873，能报考北邮本部吗，如希望不大，报考宏福校区希望大吗，能否告诉在河北招生老师电话。麻烦老师了，谢谢。,根据往年录取情况，河北理科考生这个分数报考我校普通理科专业希望不大，报考我校中外合作办学专业希望很大。我校赴河北招生宣传老师联系电话：1851471857018514718571185147185721851471857318514718575185147185761851471857718514718578
志愿填报,65***817 (辽宁),2015-06-26 09:50,老师您好，我是辽宁一理科考生，请问579报考贵校电管专业希望大么？,根据往年录取情况，辽宁理科考生这个分数报考我校中外合作办学专业有希望。
四川理科考生558分超重本线30分,hy***2345 (四川),2015-06-25 16:39,老师您好，由于今年四川扩招，所以我的排名不够，想报考国际学院，请问被贵校录取机会大吗？国际学院的学费是一次性缴纳还是每年缴纳？另外如果我在读大学期间拿到外国大学的申请那么学校会给我颁发毕业证书吗？谢谢老师，烦请老师！,1、根据往年录取情况，四川理科考生这个分数报考我校中外合作办学专业有希望。2、国际学院的学费为6万元/年，学费每年交一次。3、如果你大学在读期间去其他高校就读，未完成我校学业，那么无法获得我校颁发的毕业证书。
安徽理科,na*** (安徽),2015-06-25 16:17,您好！请问一下我只过一本线16分。报考贵校有希望吗名次是43156,根据往年录取情况，安徽理科考生这个分数报考我校中外合作办学专业希望不大。
报考咨询,ve*** (江西),2015-06-25 15:42,你好，我是江西省南昌市的一名考生，高考理科分数573，我非常喜欢北京邮电大学，不知能否报考贵校或是宏福校区？录取分数线是多少？马上要填报志愿了，盼复，谢谢！,根据往年录取情况，江西理科考生这个分数报考我校中外合作办学专业有希望。
退档,dd***shh (贵州),2015-06-25 15:23,老师您好，贵州考生，线差86分，有希望进中外合作办学吗？有退档风险吗？,根据往年录取情况，贵州理科考生这个分数报考我校中外合作办学专业希望很大。在平行志愿省份，考生报考我校服从专业调剂，提档后不退档。
志愿填报,75*** (北京),2015-06-25 12:02,老师您好！我是北京考生，高一本线15分，还能报贵校的中外合作吗？,根据往年录取情况以及今年考生咨询情况和招生计划情况，北京理科考生这个分数报考我校中外合作办学专业希望不大，如果想报的话，也可以冲一下。
我是河北一名理科考生，成绩606分,10*** (河北),2015-06-25 10:49,我是河北一名理科考生，成绩606分，想报考贵校软件工程，请问老师有希望吗？,根据往年录取情况以及今年考生咨询情况，河北理科考生这个分数报考我校软件工程专业希望不大，可以考虑报考我校中外合作办学专业有希望。
广东,ly*** (广东),2016-06-26 10:51,老师您好，请问广东考生，理科555分，排位24000，超过一本47分，报考贵校国际学院的录取机会如何？,根据往年录取情况以及今年考生咨询情况，广东理科考生这个分数报考我校中外合作办学专业希望较大。
湖南理科,96*** (湖南),2016-06-26 09:46,老师，您好！我是湖南的理科考生，今年考了576分，全省排名12731名，我想进贵校的宏福校区学物联网专业，有多大希望？,根据往年录取情况以及今年考生咨询情况，湖南理科考生这个分数报考我校中外合作办学专业希望很大，报考物联网工程专业也有希望。
