标题,来源,时间,问题,回答
录取咨询,13***62 (辽宁),2018-06-26 10:15,您好我是辽宁的文科考生位次670多报考贵校希望大吗是不是进档不退档,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年辽宁的各专业录取最低分，请参考！如果服从调剂，体检不受限制，原则上不退档。
吉林理科女,15***76 (吉林),2018-06-26 09:45,578分省排名9073能否被贵校录取,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年吉林的各专业录取最低分，请参考！
河南考生,15***36 (河南),2018-06-26 09:24,理科601有希望吗？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年河南的各专业录取最低分，请参考！
您好，福建理科考生585分，7406名，有望进贵校吗?,18***02 (福建),2018-06-28 10:59,您好，福建理科考生585分，7406名，有望进贵校吗?,你好，你可以参考我校历年招生分数线http://zs.dhu.edu.cn/9564/list.htm，欢迎报考我校。根据你的成绩希望，希望把我校放在志愿前面，增大被我校录取的可能。
录取咨询,13***64 (广东),2018-06-28 10:57,我小孩广东、理科，高考572，广东理科排名18832，有可能被贵校录取吗？,考生你好，有希望进入我校，希望你把东华放在志愿的前面，增大被我校录取的可能。
录取咨询,13***68 (山东),2018-06-28 10:53,老师，您好。我是山东考生。请问理科617分12044名。可以报考贵校吗？,考生你好，根据你的分数和往年的情况可以填报我校，把我校放在志愿的前面可以增大被录取的可能，建议在志愿中填写一些保底的高校，增强志愿填报的稳健性
同分录取,15***87 (河南),2018-06-28 10:43,您好如果是同分录取理工科是按数学语文英语听力么还是语数外呢,考生你好，我校平行志愿，专业无级差，同分投档我校原则上不退档
有希望录取吗,13***78 (黑龙江),2018-06-28 10:33,您好我是黑龙江考生605分能进贵校的计算机专业要是调剂能调到相关专业吗,你好，你可以参考我校历年招生分数线http://zs.dhu.edu.cn/9564/list.htm，欢迎报考我校。建议你把计算机放在志愿，其他志愿按照专业兴趣填写，增大被我校计算机录取的可能。
海南,13***75 (海南),2018-06-28 10:33,一般的话，海南理科考生排在多少名可以被贵校录取,你好，你可以参考我校历年招生分数线http://zs.dhu.edu.cn/9564/list.htm，欢迎报考我校
咨询老师录取问题,ya***1996@163.com (内蒙古),2018-06-28 09:55,老师您好，内蒙古考生，理科成绩471分，位次25397有望被贵校录取吗？,你好，你可以参考我校历年招生分数线http://zs.dhu.edu.cn/9564/list.htm，欢迎报考我校
安徽理科,71***qq.com (安徽),2018-06-28 09:51,安徽理科603分，超一本98分，排名12181，录取希望多少？,考生你好，根据你的情况和往年我校在安徽的招生情况，有希望，希望你把东华大学放在志愿前面，后几个志愿建议有保底的高校，增加志愿填报的科学性
报考,15***79 (湖南),2018-06-28 09:40,您好，我是湖南立刻考生，608分，排名9700，报考贵校的电气及其自动化有把握吗？,考生你好，根据你的情况，可以填报我校电子信息类，并将它放在第一志愿，后续志愿可以按兴趣填报。我校平行志愿无级差，同意调剂原则生不退档，欢迎你报考我校
专业,18***90 (天津),2018-06-28 09:35,您好，如果被贵校提档后，在选择专业时，是按照专业优先还是分数优先？谢谢,我们是平行志愿，专业无级差，也就是分数优先，建议你按照专业兴趣填写志愿
安徽考生录取问题,18***58 (安徽),2018-06-28 09:32,招生办老师您好：1:我是安徽理科考生（605分位次11442），平行志愿模式，如果成功投档到贵校，并服从专业调剂，无身体条件限制，是否会有被退档的风险？2:请问贵学校是专业清招生模式，还是分数清招生模式？3:最后烦问一下老师入学后假如转专业的话对时间、成绩、规则有哪些要求？谢谢！,同意调剂，原则上我校不退档。我校是平行志愿分数优先。进入我校的学生可以在大一和大二结束有两次全校选专业的机会，考生可以根据自己的专业兴趣进行选择。希望你进入我校后继续努力，再创好成绩
云南理科考生,13***65 (云南),2018-06-28 09:24,我是云南理科考生，分数620，位次5206，请问老师报考贵校是否有希望,考生你好，你可在我校招生网查询相关专业历年分数线
国家专项计划,15***22 (河南),2018-06-28 09:05,你好！我是河南贫困县考生理科593，报贵校国家专项计划有希望吗？,考生你好，你可以在我校官网查询历年招生分数线
江苏考生,18***00 (江苏),2018-06-27 16:49,江苏理科367，双A，排名15000左右，有希望报考贵校吗？,考生你好，根据你的情况有希望也有风险，把东华志愿放在前面可以增大被我校录取的希望
您好，福建理科589分 排名6755 有希望被录取吗？,18***55 (福建),2018-06-27 16:49,您好，福建理科589分排名6755有希望被录取吗？,考生你好，你的分数按照往年有希望进入我校，欢迎报考我校。你可以按照自己的专业志愿选择我校相关专业，我校平行志愿，无级差分。
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-22 13:45,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,体检标准原则上按教育部、卫生部、中国残疾人联合会印发的《普通高等学校招生体检工作指导意见》及相关补充规定执行。
安徽考生咨询,ym*** (安徽),2017-06-28 16:47,您好!理科超一本77分，省排名15356，分数564，有多大几率报贵校?贵校什么专业最好?录取几率最大?,你好，参照往年录取情况，有希望，也有风险。我校的专业录取原则是“分数优先，遵循志愿”，即各专业志愿的极差分数为“0”，专业志愿是平行的。考生只要按照自己的兴趣、爱好和特长来选择专业排序即可。
河南理科,xi***ng (河南),2017-06-28 15:37,老师您好，请问贵校新生一般在哪个校区？学校食宿条件怎么样（本科男生）？夏天会很热吗,我校管理学院和服装学院在延安路校区，其余学院都在松江校区。东华美食物美价廉，宿舍4人一间，有风扇、空调。
咨询,gc***78 (内蒙古),2017-06-28 15:35,内蒙古理科549，排名7290，能报贵校吗，谢谢,你好，参照往年录取情况，希望比较小，可以冲一冲。
录取,wa***6 (山西),2017-06-28 15:18,您好，我高考分数为536，在山西省省排为9590，同分段有242人，请问报考贵校几率有多大？谢谢！,你好，参照往年录取情况，有希望，也有风险。
河南考生,fh*** (河南),2017-06-28 13:07,你好，河南理科576分，15200名，报考贵校能录取吗？学校对单科成绩有要求没？如果提档专业服从调剂有退档风险没？另外，学校能修双休位吗？,你好，参照往年录取情况，比较有希望被我校录取。我校普通类没有单科成绩要求。在第一批普通类中，平行志愿中投档到校的考生，如政治思想品德合格，身体健康，服从专业调剂，原则上不退档。
江苏考生,13***08 (江苏),2017-06-28 12:26,您好！我是江苏文科考生，位次介于1700——1900之间（并列分数），请问报考贵校被录取的概率是多少？,请问考了多少分？
录取,fa*** (北京),2017-06-28 11:53,老师您好，考了586分，北京考生，有希望进东华的冷门专业吗？,你好，参照往年录取情况，有希望，也有风险，可以冲一冲。
调档问题,aa*** (福建),2017-06-28 11:49,您好，贵校对福建的考生是否有承诺进档不退档,在第一批普通类中，平行志愿中投档到校的考生，如政治思想品德合格，身体健康，服从专业调剂，原则上不退档。
东华大学影视表演,yu***li (河南),2017-06-28 11:01,您好：请问影视表演考生专业成绩位列前几名，文化成绩有可能降低录取吗？谢谢,高考文化成绩达到生源省份相应的艺术类本科录取控制分数线，取得我校专业考试合格证，各专业按学校专业考试成绩统一排名录取。
福建理科考生,18***09 (福建),2017-06-28 10:41,你好福建理科529排名8995报考贵校如何？如果服从调剂会被退档吗？,你好，参照往年录取情况，风险比较大。在第一批普通类中，平行志愿中投档到校的考生，如政治思想品德合格，身体健康，服从专业调剂，原则上不退档。
关于录取贵州,lw*** (贵州),2017-06-28 10:39,贵州理科考生483有望就读贵校预科吗？,要看实际的录取情况。
志愿咨询,li***g123456 (福建),2017-06-28 10:36,老师您好.我是福建理科考生。排名6615.请问专业服从调剂会退档吗.,在第一批普通类中，平行志愿中投档到校的考生，如政治思想品德合格，身体健康，服从专业调剂，原则上不退档。
志愿咨询,li***g123456 (福建),2017-06-28 10:36,老师您好.我是福建理科考生。排名6615.请问专业服从调剂会退档吗.,在第一批普通类中，平行志愿中投档到校的考生，如政治思想品德合格，身体健康，服从专业调剂，原则上不退档。
陕西理科,yk*** (陕西),2017-06-28 09:28,老师您好！陕西理科女生687分位次6800，报考贵校能录取吗？,你好，参照往年录取情况，很有希望！欢迎报考！
关于在陕西的招生计划数,15***94 (陕西),2018-06-25 11:39,为什么在陕西招生考试信息网上面查询的东华大学招生计划里面的专业名称会有重复，如：[28计算机类，计划人数4人，但在下面又出现[50计算机类，而且没有计划人数的数据。,这个志愿填报系统是非我校开发，所以这个问题请咨询当地教育考试院。
你好，山东理科考生563能报考贵校吗？专业服从调剂。,13***83 (山东),2018-06-25 11:27,你好，山东理科考生563能报考贵校吗？专业服从调剂。,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年山东的各专业录取最低分，请参考！
甘肃录取,17***23 (甘肃),2018-06-25 11:04,我今年理科572，位次6088录取可能大吗,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年甘肃的各专业录取最低分，请参考！
退档,13***30 (辽宁),2018-06-25 09:31,我是辽宁考生，平行志愿，如果可以投档到贵校，服从专业调剂，无身体条件限制，是否存在被退档的风险？谢谢,服从调剂，无身体条件限制，原则上不退档。
关于专业分数与类别的系列问题,15***88 (贵州),2018-06-24 16:01,我是贵州考生。1.今年分数564（超一本80分，位次12000名），报考贵校的化学类被录取的可能性大吗？2.贵校对我省化学类计划数是2，化学类包括轻化工程、生物工程和应用化学。那么我想报考贵校的应用化学专业，我应该如何操作呢？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年湖北的各专业录取最低分，请参考！填报专业就是化学类。
湖北理科,13***88 (湖北),2018-06-24 15:39,我今年理科608分，超线96分，排位10916--11178，请问报考贵校有希望吗,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年湖北的各专业录取最低分，请参考！
关于外语,13***33 (辽宁),2018-06-24 15:05,你好，我学的是日语，请问我要选择纺织类或服装类专业，对外语有要求吗,语种限定：英语专业限招英语语种的考生，日语专业限招英语或日语语种的考生，中外合作办学专业按相关要求执行。
请问贵校的金融学本科生,18***85 (上海),2018-06-24 14:44,请问贵校的金融学本科生中出国深造的院校去向能否提供,出国深造的院校是学生自己申请的，由学生根据自己能力自主选择。
校区咨询,18***16 (上海),2018-06-24 13:26,"“经济管理试验班""和""经济与贸易类""招收的学生是否都是在延安路校区，今后会搬到松江校区吗？",经济管理试验班和经济与贸易是在延安路校区。
四川理科考生,13***11 (四川),2018-06-24 11:40,621分位次14728有希望上贵校吗,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年四川的各专业录取最低分，请参考！
浙江考生请问色弱、色盲不能报考贵校什么专业,34***@qq.com (浙江),2018-06-24 11:25,浙江考生请问色弱、色盲不能报考贵校什么专业,体检标准原则上按教育部、卫生部、中国残疾人联合会印发的《普通高等学校招生体检工作指导意见》及相关补充规定执行。
浙江考生请问色弱、色盲不能报考贵校什么专业,34***@qq.com (浙江),2018-06-24 11:21,浙江考生请问色弱、色盲不能报考贵校什么专业,体检标准原则上按教育部、卫生部、中国残疾人联合会印发的《普通高等学校招生体检工作指导意见》及相关补充规定执行。
录取,15***67 (上海),2018-06-24 09:51,老师您好！上海考生528位次8774，能进东华大学吗？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年上海市各专业录取最低分，请参考！
关于甘肃录取,17***19 (甘肃),2018-06-23 13:24,甘肃，552排名9713，有机会被贵校录取吗？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年甘肃的各专业录取最低分，请参考！
2018年四川考生,15***75 (四川),2018-06-23 13:01,今年一本546我609超了63我希望上吗，能上个啥专业呢？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年四川的各专业录取最低分，请参考！
录取咨询,18***41 (青海),2018-06-27 10:53,青海411分报考该校录取几率大吗？在录取时是否存在专业级差,考生你好，你可查询http://zs.dhu.edu.cn/9564/list.htm历年分数，我校各专业间没有级差
河南文史 601分,13***55 (河南),2018-06-27 10:19,老师你好，我是河南文史考生，601分，4905名，被贵校录取几率多大,考生你好，我校在河南省没有文科计划
贵州理科考生,13***23 (贵州),2018-06-27 10:13,老师您好，贵州理科考生，考分596，位次5694，请问报考贵校计算机专业录取几率大吗？谢谢！,考生你好，根据你的情况填报我校时候可以把计算机放在第一志愿，我校是平行志愿，无级差分，考生可以放心按照兴趣填报志愿。欢迎报考我校
河南理科考生,13***52 (河南),2018-06-27 09:57,老师您好，河南理科580，位次27041，服从调剂，通过国家专项，可以被录取吗？,考生可参考我校历年分数线，http://zs.dhu.edu.cn/2017ngslqfscx/list.htm
（河南）国家专项,13***52 (河南),2018-06-27 09:53,老师您好，河南理科580，高出一本线81分，位次27041，服从调剂，国家专项可以被录取吗？,考生你好，你可参考我校历年分数线http://zs.dhu.edu.cn/2017ngslqfscx/list.htm
贵州理科考生,13***23 (贵州),2018-06-27 09:52,老师您好，贵州理科考生，考分596，位次5694，请问报考贵校计算机专业录取几率大吗？谢谢！,考生你好，根据你的情况，有希望，你可以把计算机放在第一志愿，我校平行志愿，没有级差分，欢迎考生报考
国家专项,18***08 (河南),2018-06-27 09:49,老师您好，河南-理科-568-过一本线69分-走国家专项计划，有希望被贵校录取吗？谢谢！,考生你好，你可参考我校历年招生分数线http://zs.dhu.edu.cn/2017ngslqfscx/list.htm
贵州理科考生,13***23 (贵州),2018-06-27 09:23,老师您好，贵州理科考生，考分596，位次5694，请问报考贵校计算机专业录取几率大吗？谢谢！,考生你好，你可参考我校历年招生分数线http://zs.dhu.edu.cn/2017ngslqfscx/list.htm
体检,13***58 (湖北),2018-06-27 09:19,体检：色弱。报贵校轻工类，不服从调剂，会被退档吗？,考生你好，报考我校如果服从调剂，原则上不退档。考生进入我校后大一、大二结束可以在全校内进行二次专业选择，考生可考虑接受调剂，增大被录取的可能。
拿到贵校美术校考证，校考成绩196，统考成绩267，文化27,13***68 (江苏),2018-06-26 16:50,拿到贵校美术校考证，校考成绩196，统考成绩267，文化271，请问能上贵校吗,你好，我们按照综合分录取
志愿填报,13***44 (山西),2018-06-26 16:48,老师你好，山西理科，男性考生594分，有没有可能进入贵校学习？,考生你好，欢迎填报我校，根据你的情况，有希望被我校录取，你可参考往年我校历年分数线http://zs.dhu.edu.cn/2017ngslqfscx/list.htm。你可以按照自己兴趣填报相关专业，我校平行志愿没有级差分
咨询,13***31 (辽宁),2018-06-26 16:35,老师您好！我是辽宁理科生，630分，排名5170，请问可以报考贵校计算机类吗？投档且服从调剂有可能被退档吗？谢谢！,考生你好，根据往年的情况，有希望被我校录取，我校平行志愿，专业没有级差分，投档成功原则上我校不退档
咨询,15***42 (贵州),2018-06-26 16:09,老师您好，贵州考生位次8974，能冲一下吗？,考生你好，冲我校的话可把我校填在第一志愿，平行志愿的情况下，考生还需要有保一保的高校，这样既有被我校录取的希望，又不志愿在志愿填报中掉档
湖北考生,13***11 (湖北),2018-06-26 16:00,请问，湖北理科598分可以填报吗？,考生你好，你可以查询我校历年高考分数线，http://zs.dhu.edu.cn/2017ngslqfscx/list.htm。如希望被我校录取，可把我校志愿放在前面，增大被我校录取的可能，我校平行志愿，专业无级差分，调档成功原则上不退档。
江苏考生,18***00 (江苏),2018-06-26 15:33,请问2017年在江苏录取最低排名大约多少。理科367，双A今年有希望报你校吗？,考生你好，我校在江苏省要求双B，你的分数进东华有希望，欢迎填报我校，尽量把东华放在志愿的前面可增大被我校录取的可能，东华是平行志愿，没有级差分，同意调剂我校原则上不退档
江苏考生,18***00 (江苏),2018-06-27 16:46,江苏理科367，双A，有希望报考贵校吗？,考生你好，你可参考我校2018年招生分数线，http://zs.dhu.edu.cn/2017ngslqfscx/list.htm
报考咨询,18***99 (新疆),2018-06-27 16:35,新疆理科考生，586分，排名3279，想报考贵校，有录取的希望吗？谢谢,考生你好，根据你的情况，有希望，非常欢迎你填报我校
山东理科考生,15***93 (山东),2018-06-27 16:07,605分，排名27527，报考贵校有希望吗？,考生你好，你可以http://zs.dhu.edu.cn/9564/list.htm查询我校近5年的分数线。欢迎您来上海读书，欢迎你选择东华大学
调剂++,15***36 (江西),2018-06-27 15:58,江西理科7710，能录到贵校的电子信息类或计算机类吗？贵校这两方面怎样？什么叫在专业代码内部服从调剂？服从调剂会调剂到中外合作办的专业吗？贵校能跨大类专业转专业吗？,[你好，你可参考我校往年录取分数线，网址http://zs.dhu.edu.cn/9564/list.htm。我校电子信息类和计算机类是国家级特色专业，毕业生供不应求。服从调剂我校原则生不退档，我校在江西省没有中外合作专业，所以不会被调剂到中外合作专业。进入我校的毕业生可以在毕业一年以后全校范围范围进行“选专业”
咨询,18***16 (青海),2018-06-27 15:47,老师您好，我是青海理工考生分数495分，位次在2380左右将贵校作为A志愿填报，有希望录取吗？,考生你好，按照往年的情况，录取的可能性很大，欢迎填报我校
山东文科考生,13***29 (山东),2018-06-27 15:22,老师您好，我是山东籍文科考生，总分586分，请问报考贵校有希望吗？,考生可参考我校往年在山东的最低录取分数线，网址http://zs.dhu.edu.cn/9564/list.htm，欢迎报考我校
咨询,18***18 (新疆),2018-06-27 14:59,新疆理科分差99，4800可以报考贵校吗？校招生章程中没有提退档问题，贵校如何处理退档事宜。,考生你好，你可到http://zs.dhu.edu.cn/9564/list.htm查询我校历年招生分数线。考生填报我校，同意调剂，我校原则生不退档。
贵州理科考生,13***23 (贵州),2018-06-27 14:40,老师您好，贵州理科考生，考分596，位次5694，请问报考贵校计算机专业录取几率大吗？谢谢！,考生你好，非常感谢你填报东华大学，东华大学是教育部直属的全国重点大学，也是上海8所教育部直属的国家211重点大学之一。根据你的情况和往年我校在贵州招生情况看，有希望。考生可以参考http://zs.dhu.edu.cn/9564/list.htm查询相关信息。欢迎考生报考。
录取,15***27 (湖南),2018-06-27 14:30,您好，我是湖南考生，分数607，位次9815，请我我被贵校录取的可能性大不大？,考生你好，你可参考http://zs.dhu.edu.cn/9564/list.htm查询相关情况，根据往年情况有希望，欢迎考生报考我校。
河南理科考生604报贵校国家专项有多大希望?,18***28 (河南),2018-06-27 13:12,河南理科考生604报贵校国家专项有多大希望?,考生你好，你可以到网址http://zs.dhu.edu.cn/9564/list.htm查询我校历年招生分数线。非常欢迎你报考我校
630分能进贵校吗？,18***28 (浙江),2018-06-27 12:33,请问今年630分能进贵校吗？位次16214,考生你好，根据你的情况有希望也有风险。按照往年的分数，考生可以在填报志愿的时候把我校放在冲一冲的位置。
国家专项计划,13***32 (云南),2018-06-27 11:42,17年国家专项计划云南省各专业招生位次是多少,考生你好，你可查看我校历年招生分数线http://zs.dhu.edu.cn/9564/list.htm
有希望被录取吗,15***82 (江苏),2018-06-27 11:37,江苏考生理工366分，物理A化学B，位次分数段16941名，有希望被贵校录取吗，谢谢,考生你好，根据你的情况有希望，但也有风险，请你适当安排志愿顺序，增加被我校录取的可能性
报考希望与专业级差,13***08 (江苏),2018-06-27 11:25,江苏理科分数374，选科物理A，化学A，想报贵校，请问是否有希望？请问在江苏是否有专业级差，如果选择了服从调剂是否还会滑档？,我校各专业没有级差分，同意调剂，没有特殊情况我校不退档
河南理科考生省排名14000，请问有希望报考贵校吗？,17***13 (河南),2018-06-27 11:08,老师您好，我想报考贵校计算机专业，请问今年省排名14000左右有希望吗？,考生你好，根据你的情况，你在填报我校专业志愿时，可以把计算机专业放在第一志愿，我校平行志愿，各专业没有级差分，建议同意调剂，增大被我校录取的可能性
报考问题,xi***ng (河南),2017-06-27 16:47,老师您好，河南理科考生584分，段次在12032，报考贵校有希望被录取吗？另外，贵校对同意调剂考生退档吗?有专业极差吗？贵校理科优势学科有哪些？,[你好，参照往年录取情况，很有希望！欢迎报考！我校的专业录取原则是“分数优先，遵循志愿”，即各专业志愿的极差分数为“0”，专业志愿是平行的。考生只要按照自己的兴趣、爱好和特长来选择专业排序即可。国家重点学科：材料学、纺织工程、纺织材料与纺织品设计、服装设计与工程、纺织化学与染整工程、机械设计及理论（培育）。上海高校一流学科：材料学、纺织科学与工程、染整工程、材料加工工程、机械制造及其自动化、环境工程、设计艺术学。国家特色专业：纺织工程、服装工程、轻化工程、信息管理与信息系统、高分子材料与工程、日语、应用物理学、环境工程、功能材料、能源与环境系统工程。此外，我校工业设计、自动化、计算机科学与技术等工科专业以及经济管理类专业在社会上也享有较高的知名度。
山东考生,xx*** (山东),2017-06-27 16:47,山东，理科，考600分，位次16739，能不能进入你校,你好，参照往年录取情况，有希望，也有风险，可以冲一冲。
河南考生,lp*** (河南),2017-06-27 16:29,您好！我是河南考生，594分，排名8813。请问报考贵校可以录取吗？,你好，参照往年录取情况，很有希望！欢迎报考！
安徽理科,yy*** (安徽),2017-06-27 15:51,贵校是否实行“进档即取”的原则，即分数达到投档线，志愿服从调剂，就不会退档,在第一批普通类中，平行志愿中投档到校的考生，如政治思想品德合格，身体健康，服从专业调剂，原则上不退档。
录取,ys*** (辽宁),2017-06-27 15:49,辽宁考生成绩584位次8928能否被贵校录取？,理科考生吗？你好，参照往年录取情况，很有希望！欢迎报考！
贵州考生理科554，位次5909报考贵校几率大吗,ch*** (贵州),2017-06-27 15:21,贵州考生理科554，位次5909报考贵校几率大吗,你好，参照往年录取情况，有一定希望，可以冲一冲。
山东理科咨询,we***u (山东),2017-06-27 15:17,老师您好，山东理科571分，位次35198，报考贵校计算机专业有希望吗,你好，参照往年录取情况，希望比较小，谢谢关注。
录取,05*** (福建),2017-06-27 14:42,老师，您好，我是一名福建的理工科类考生，我的高考分数为534，排名为8074，有希望被贵校录取吗？,你好，参照往年录取情况，希望较小，可以冲一冲。
录取,lg*** (贵州),2017-06-27 14:39,贵州考生，541分，排名8131，有希望录取吗,你好，参照往年录取情况，风险很大，可以冲一冲。
四川录取专业,ji*** (四川),2017-06-27 14:26,老师你好，我是四川考生，今年理科591分，位次14528，请问有希望录取贵校吗？谢谢,你好，参照往年录取情况，比较有希望！欢迎报考！
天津考生,ji***1015 (天津),2017-06-27 14:16,天津理科575，线上54分，位次6450，有希望进贵校吗？,你好，参照往年录取情况，风险比较大。
天津考生,ji***1015 (天津),2017-06-27 14:15,天津理科575，有希望进贵校吗？,你好，参照往年录取情况，风险比较大。
录取和专业,13***19 (新疆),2017-06-27 13:55,老师，您好。我是新疆考生，有两个问题向您咨询：1.考分532，位次4339，有希望被贵校录取吗？2.裸视视力在800以上，校正视力在1.0，能否填报贵校的材料类专业？谢谢。,1、你好，参照往年录取情况，有希望。2、可以填报。
河南考生 报考咨询,bb*** (河南),2017-06-27 12:53,河南理科考生562高一本线78分是否有录取可能性,你好，参照往年录取情况，有希望，也有风险。
机械工程,07*** (山东),2017-06-27 12:04,你好老师，咱校的机械工程专业是有关纺织类的机械工程吗,不是的。可登陆招生网查看专业介绍：http://zs.dhu.edu.cn/3d/a8/c9566a146856/page.htm
北京咨询,10***1@qq.com (北京),2018-06-26 09:23,您好：请问北京考生排名7761，报贵校机会大吗？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年北京的各专业录取最低分，请参考！
关于政策性加分,18***24 (云南),2018-06-26 09:05,我是云南省的考生，有一个10分的少数民族加分，请问报考贵校是是否承认此加分？,如果当地招生办将加分加到高考总分进行投档至我校，我校认可此分数。
宁夏考生录取,13***30 (宁夏),2018-06-26 09:04,老师您好，我宁夏理科成绩551分，全省排名2526名，可以填报贵校吗,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年宁夏的各专业录取最低分，请参考！
专项计划,13***30 (山东),2018-06-25 16:44,请问老师高校专项计划面试通过了只要过了本地区一本线就一定会被录取吗（一本二本合并过了自主招生线）,[获得我校高校专项计划（农村学生单独招生）录取认定资格的学生，我校将在阳光高考平台公示，经公示获得录取认定资格的学生参加普通高考且高考成绩达到当地相应的本科第一批录取控制线（对于合并本科批次的省份，按该省级招生考试机构确定的自主招生相应最低录取控制分数线执行），并符合当地志愿填报方式（填报方式、填报时间等以当地省级招生考试机构规定为准），我校将按经公示的入选专业录取，并在教育部阳光高考信息发布平台上公示。
录取咨询,15***40 (河北),2018-06-25 16:02,老师您好，我是河北2018届文科考生，629分，省排2922名，请问报考贵校有希望吗？,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年河北的各专业录取最低分，请参考！
录取位次,18***02 (云南),2018-06-25 15:32,请问贵校近几年在云南录取的最低位次是多少,我校本科招生办公室官网(zs.dhu.edu.cn)上面历年分数查询中有近5年云南的各专业录取最低分，请参考！
陕西考生咨询,15***94 (陕西),2018-06-25 14:58,老师好！陕西理科，位次9893，报考贵校计算机类把握大吗？,你好，按照你的分数与我校往年录取分数接近，考生可参考我校招生网历年分数线进行参考。专业的填报，我校是平行志愿，各专业无级差分，建议同意调剂，增大录取的可能性。
内蒙理科578,15***28 (内蒙古),2018-06-25 14:54,内蒙古考生，578，名次6600，能否报贵校,考生你好，你可参考我校招生网历年分数查询，查询近5年的分数线，供参考。
招生计划,13***32 (云南),2018-06-25 14:36,请问一下东华大学在云南的今年招生计划是什么，包括国家专项,考生可查看云南省招生目录，查询我校在云南的招生计划。
