标题,来源,时间,问题,回答
高考咨询,ak*** (河南),2016-06-25 13:30,老师您好，河南考生文科高一本线47分，能否报考贵校？谢谢,您好，我校2015年在河南录取的文科最低分高于一本线34分，供您参考。
报考问题,12***ong (四川),2016-06-25 13:28,老师你好。我是四川理科考生。我高考423，想读你们学校的专科。有希望吗。我的第一志愿。,您好，我校2016年在四川没有专科的招生计划。
招生问题,12***ong (四川),2016-06-25 13:26,老师你好。我是四川考生。我高考423，想读你们学校的专科。有希望吗。我的第一志愿。,您好，我校2016年在四川省没有专科的招生计划。
辽宁理科考生,cj***ng (辽宁),2016-06-25 13:23,辽宁省考生高出一本线97分，能否报贵校,您好，我校2015年在辽宁录取的最低分高于一本线84名，大概排在辽宁省八千名左右，供您参考。
专业级差,ni*** (四川),2016-06-25 13:22,请问，往年在四川理科的专业级差是多少？数值为5分的可能性有多大？,您好，按照以往的情况，专业极差一般在2到3分，不会超过5分。
福建考生,35***811130524 (福建),2016-06-25 13:17,您好，我在福建省本一线上58分，位次16436，报考贵校是否有把握？今年在我省的投档分大概在什么范围？,您好，我校2015年在福建省录取的最低分高于一本线73分，大概排在一万名，供您参考。
报考咨询,ni*** (四川),2016-06-25 13:10,您好，我是四川考生，位次11575，报考贵校录取率怎样？有专业级差的情况下，哪些专业跟稳妥？,您好，我校2015年在四川录取的最低分高于一本线54分，大概排在一万三千名，具体专业以及其历年对应的录取分数线可在本校招生网上查询，供您参考。
河南,wy*** (河南),2016-06-25 13:07,理科考生19848名/报考贵校哪些专业靠谱呢？,您好，我校2015年在河南录取最低分高于一本线60分，大概排在一万五千名，具体专业以及历年录取分数线可在本校招生网查询，供您参考。
我是福建考生，理工类，高出本一线72分，排名12995，能否,14***3 (福建),2016-06-28 09:36,您好老师！我是福建理科考生，高出本一线72分，排名12995，能否报贵校,您好，我校2015年在福建录取的理科最低分高于一本线73分，大概排在福建省一万名，供您参考。
录取,hg*** (山东),2016-06-27 16:38,山东文科579分，3309名，有希望录取吗？提档后，服从调剂退档吗？,您好，由于我校录取的文科人数较少，暂不做预估，我校2015年在山东录取的文科最低分高于一本线40分，供您参考。
中外合作办学,98*** (江苏),2016-06-27 15:25,老师您好！请问江苏理科排名25913是否可报考药大中外合作办学班？毕业证书是否印有“中外合作”字样？,您好，一般高于一本线5分左右可以报考该专业。
湖北理科考生,hb*** (湖北),2016-06-27 13:58,您好！我的高考分586，有希望报考贵校吗？,您好，我校2015年在湖北录取的理科最低分高于一本线62分，排在湖北省一万五，供您参考。
请问老师转专业问题,19*** (陕西),2016-06-27 13:55,老师您好！请问一下工商管理和英语专业的学生，可以申请转专业吗？,您好，我校规定学生在大一上学期结束以后，成绩排在专业前20%的学生可以申请转专业。
录取咨询,sh***99 (湖南),2016-06-27 13:41,湖南理科2016考生总分623省排名2954能报考贵校吗？,您好，我校2015年在湖南录取的理科最低分高于一本线59分，概排在湖南省一万一，供您参考。
陕西理科，专业级差问题咨询,19*** (陕西),2016-06-27 13:40,老师您好！我是陕西理科考生，高出我省一本线110分，很想报考咱学校的药学专业，可是不太了解专业级差分具体是怎么设置的，请您务必我！另外，告诉我一下负责在陕西招生的老师联系方式。好吗？万分感谢老师！,您好，专业极差根据每年学生的投档情况而定，一般在2到3分，不会超过5分。陕西招生组老师：郭老师17302571963
广东理科,ka*** (广东),2016-06-27 13:36,您好，我是广东理科考生，我今年考了539分，排名是33869，能否报考贵校，希望大吗,您好，我校2015年在广东录取的最低分高于一本线33分，大概排在广东省两万二，供您参考。
贵州理科,18***9 (贵州),2016-06-27 13:06,请问一下，我的高考成绩是526分，超出我省一本线53分，选择贵校制药工程专业，是否可以被录取,您好，我校2015年在贵州录取的理科最低分高于一本线75分，大概排在贵州省八千名，具体专业以及其历年的录取分数线可在我校本专科招生网查询。
咨询,an***5 (山西),2016-06-27 12:47,老师您好！山西文科生成绩549，省排名1512，能否被贵校录取？国际经济与贸易（医药方向）专业就业怎样？方向在哪里？,您好，我校2015年在山西录取的最低分为541，高于一本线28分，供您参考。具体专业和就业方向您可在我校招生网上查询。
录取,13***12 (河南),2016-06-27 12:45,您好老师！我是河南理科考试，分数593，请问我有希望被贵校录取吗？谢谢,您好，我校2015年在河南录取的最低分高于一本线60分，大概排在河南省一万五，供您参考。
本二咨询,du*** (江苏),2016-06-27 09:55,老师您好，我是江苏理科科考生，350分，选修AB+，想咨询一下是否有希望被贵校录取？贵校有哪些理科专业？谢谢老师！,我校没有本二专业。
本二咨询,du*** (江苏),2016-06-27 09:53,老师您好，我是江苏理科科考生，350分，选修AB+，想咨询一下是否有希望被贵校录取？贵校有哪些理科专业？谢谢老师！,我校没有本二专业。
山东理科,13***78 (山东),2016-06-27 09:46,老师您好，我是山东考生，理工科，638分，7824名。高出一本线101分，请问能不能去贵校的药学（国家生命技术与技术人才培养基地）专业？,请咨询我校山东招生宣传组孟老师17302571916
专业录取问题,ni*** (四川),2016-06-27 09:44,请问，贵校在四川理科是专业清还是分数清？,平行志愿，分数优先
河南理工考生具有国家专项计划,ts*** (河南),2017-06-26 11:08,高考分数529超出一本线45分，且具有国家专项计划，报考贵校希望大吗？,国家专项和普通一本往年录取情况我们学校招办网站上有请自行查询。
录取咨询,ba*** (云南),2017-06-26 10:58,老师好，我是云南理科考生，分数608，排名2210，报考临床医药有没有希望。O(∩_∩)O谢谢,有希望！
级差,76*** (河南),2017-06-26 10:48,药学和中药学类有级差吗有多少？填报志愿时是药学还是药物制剂药物分析等？谢谢,2017年我们是按大类招生只有药学类和中药类详见我校招办网站。
药科和药科类的区别,me*** (浙江),2017-06-26 09:59,这两个专业区分相差较大，那它们有什么区别吗？,药学类：包括药学药物制剂药物化学药物分析四个专业一年级结束前根据学生兴趣，参考学生成绩进行专业分流。
录取,v0***ez (广西),2017-06-26 09:58,理科加分后547的考生。想咨询一下能否进入贵校。谢谢！,广西张老师15751769039张老师13337717851汤老师15651777268廖老师17302571917请和我们广西组老师联系咨询他们在当地
江苏考生理科348选修理化双A,so*** (江苏),2017-06-26 09:44,报贵校，这个成绩稳吗？,建议A志愿冲一冲
能否录取,gu*** (云南),2017-06-26 09:21,老师您好，我是云南考生，理科575分排名6116，报考贵校录取希望大吗？,希望很大云南张老师15751769033张老师18851871641张老师17302571937云南老师的咨询电话请和他们联系
国家专项计划,30*** (河南),2017-06-26 09:20,您好！我是河南理科考生，请问贵校近三年的国家专项计划录取分数线是多少？，谢谢,http://zb.cpu.edu.cn/html/bkzn/sjtj/1.html自行查询
关于考研,fa*** (天津),2017-06-25 14:55,从沈阳药科大学考研贵校的制药工程方向有没有限制。对于非211学校考研有没有歧视,没有歧视。
退档,20*** (四川),2017-06-25 14:52,若进入贵校调档线，服从调剂。则是否不退档？,服从调剂体检合格进档不退。
专科,bl***52 (福建),2017-06-25 12:42,我是福建文科考生成绩是387想报药品经营与管理专业能被入取吗,我们在福建没有安排专科计划
贵州理科考生咨询,zg*** (贵州),2017-06-25 12:39,老师您好，我是贵州理科考生，成绩544.请问报考药科大希望有多大？是不是实行进档服从调剂不退档？谢谢,体检合格服从调剂进档不退贵州组老师联系方式谢老师15751769026熊老师13337712283庄老师17302571961
山西考生,we*** (山西),2017-06-25 10:28,老师好，我是山西理科考试，高考成绩540，省排名8800左右，报考该校概率怎样,希望很大欢迎报考！山西张老师15751769005李老师17302571873我们山西组的老师在山西
录取,ri*** (江西),2017-06-25 09:41,老师您好，我是江西省应届考生，高考分数是482，比一本线少21分，能否被贵校录取？,您好，不能。
分数级差,20*** (四川),2017-06-24 13:34,贵校招生章程中“前3个专业志愿之间设总分不超过5分的分数级差”，请问：第一和第二志愿，第二和第三志愿之间具体的分数级差为多少？谢谢！,请电话咨询02583271422吴老师15751769032褚老师13337713273任老师17302571956四川组老师电话他们在现场
考预科511分可以吗,17***83 (甘肃),2018-06-22 16:56,考预科511分可以吗,平行志愿，欢迎报考
录取问题,pv*** (新疆),2017-06-28 16:51,1、在新疆有招生老师吗？2、提档比例是多少？3、服从调剂退档吗？4、有专业极差分吗？,新疆葛老师13851793409体检合格专业服从进档不退
报考咨询,yd*** (河南),2017-06-28 16:40,您好，我是河南文科考生。今年高考成绩为593，全省位次1899，请问可以报考您校吗？专业有没有选择的余地？,刘老师15751769085李老师17302571895蒋老师18851871640蒋老师17302571871请和我们老师联系！
安徽考生咨询,ym*** (安徽),2017-06-28 16:34,您好！理科超一本77分，省排名15356，分数564，有多大几率报贵校？什么专业最好？,希望不大可以A志愿冲一冲
咨询,gc***78 (内蒙古),2017-06-28 15:09,内蒙古理科549，排名7290，能报贵校吗，谢谢,希望不大
报考咨询,ty*** (安徽),2017-06-28 14:29,老师您好，中外合作班所开课程，以后报考国内相似专业研究生关联是否贴近。这个班费用大约多少。谢谢。,课程关联普通本、专科专业学费参照江苏省公办高等学校学费标准执行；中外合作办学专业国内学习阶段学费为19200元/年，国外学习阶段约为17500英镑/年。校内住宿费为1500元/学年。
青海录取,pa***i (青海),2017-06-28 10:43,老师您好，我是山东青海理科考生，高考总472分，位次2334，想报考贵校中药学类专业，有多大把握？,往年我校在青海录取分数线都压一本线具体请和我校青海组老师联系青海曹老师15751769082王老师15651776878姜老师13337712767刘老师17302571936
报考咨询,nc*** (广西),2017-06-28 10:39,我是广西文科考生今年贵校在广西只有一个招生专业两个招生名额我想问一下如果我被提档了就不会被退档吗,专业服从体检合格进档不退
填报,pa***i (青海),2017-06-28 10:34,老师您好！我是青海17年理科考生，成绩472排名2334，想报考贵校，但通过对比往年的小专业今年都合并成大类了比如药学类（生物技术与海洋药学方向），那么往年的生物工程的录取分数是否还有参考性，合成大类后录取分手是否会提高？谢谢！,青海曹老师15751769082王老师15651776878姜老师13337712767刘老师17302571936具体请和我校青海考试联系
填报咨询,pa***i (青海),2017-06-28 10:30,老师您好！我是青海17年理科考生，成绩472排名2334，想报考贵校，但通过对比往年的小专业今年都合并成大类了比如药学类（生物技术与海洋药学方向），那么往年的生物工程的录取分数是否还有参考性，合成大类后录取分手是否会提高？谢谢！,青海曹老师15751769082王老师15651776878姜老师13337712767刘老师17302571936请和我校在青海招生的老师联系！
中外合作,ty*** (安徽),2017-06-28 09:59,请问我们药大中外合作毕业是否可以报考国内大学研究生？,可以报考
安徽考生咨询,ji*** (安徽),2017-06-27 16:59,老师您好，我是安徽文科考生，我想了解下贵校今年对我省招生的两个专业。经济管理试验班是今年新设的专业吗，毕业后的就业方向是什么？英语专业的就业方向如何？恳请老师回答，谢谢。,你好：英语专业就业没有问题，从2017年开始我校实施大类招生经济管理试验班，下设6个专业，到校后可以选择专业，工商管理和国际经济与贸易
山东考生,xx*** (山东),2017-06-27 16:27,山东，理科，考600分，位次16739，能不能进入你校,孟老师15751769016张老师18851871740赵老师15651777198刘老师15751769031潘老师17302571916请和孟老师联系，他在招远
山东考生,xx*** (山东),2017-06-27 15:23,山东，理科，女，考600分，位次16739能不能进入你校,有希望，建议第一志愿冲一下
这样的成绩读专科可以报一下吗？,cn*** (浙江),2017-06-27 13:52,我是浙江，高考成绩是368三段线，想报药品经营与管理专业能被入取吗？,今年是改革第一年建议试试看
双学位,13***78 (山东),2016-06-27 09:41,您说提供工商管理的双学位，是只有学工商管理的人才能修双学位吗？还是说学药学之类的人可以再修工商管理学位？,其他专业可以修工商管理双学位
专业录取问题,ni*** (四川),2016-06-27 09:02,请问，贵校在四川理科实行分数清还是专业清？,平行志愿，分数优先
陕西理科7600位次，超一本线120贵校能否录取?,sh***uixin (陕西),2016-06-26 16:32,陕西理科7600位次，超一本线120贵校能否录取?,您好，我校2015年在陕西录取的最低分高于一本线83分，大概排在陕西省一万二，供您参考。
换专业和招生组老师电话,sd*** (山东),2016-06-26 15:55,老师，您好！我想请教以下几个问题：1.我们学校的优势学科和特色专业有哪些？2.进校后有无换专业的机会？有几次？3.可以修第二学位或辅修学位吗？4.我想了解一下我们学校交换生、暑期项目短期出国的情况，以及出国读研的情况;5.山东省招生组主管老师的联系方式。谢谢！,[您好，优势学科和特色专业详见我校招生网2016年专业介绍，药学类专业相对较好；大一上学期结束以后，成绩排在专业前20%的同学可以申请转专业，学校会组织资格选拔考试，通过的学生可以自主选择喜欢的专业；我校目前仅提供工商管理的双学位；出国项目可咨询我校国际交流处；山东招生组老师电话：孟老师15751769016；孟老师17302571916
基地班,po*** (河南),2016-06-26 15:54,老师您好，请问报考专业不是药学，一年后能够考试选拔进入药学基地班吗？贵校一年后考试选拔进入的基地班是什么性质，所有专业都能考？,您好，大一结束以后，所有专业的学生可自主选择是否参加药学基地班的选拔考试。
陕西理科生咨询,r1*** (陕西),2016-06-26 15:48,您好！我是陕西理科女生，分数567，位次11800，能否报考贵校？有哪些专业？谢谢！,您好，我校2015年在陕西录取的最低分高于一本线83分，大概排在陕西省一万二，具体专业以及其录取分数线您可在我校招生网上查询，供您参考。
山东理科,wj*** (山东),2016-06-26 15:42,山东理科分数622，高出本科线85分，省排名14112，报考贵校希望大吗？,您好，我校2015年在山东录取的理科最低分高于一本线69分，大概排在山东省一万三，供您参考。
考研,po*** (河南),2016-06-26 15:24,老师您好，请问报考贵校，本科毕业后是否可以考本校与本科不同专业的研究生？,您好，我校对考研同学的方向不做任何限制，学生自主选择。
级差问题,po*** (河南),2016-06-26 15:22,老师您好，请问若连续减级差后低于最低投档线怎么办？若原本分数较高，减级差后未录上理想专业，学校是否会考虑补录？,您好，在您进档以后，且服从调剂以及高考体检合格，我校则不会退档。
关于退档,wz*** (辽宁),2016-06-26 15:11,您好老师，我是辽宁考生，报贵校进档后如果服从专业调剂是否保证不退档？,您好，在您进档以后，且专业服从调剂以及高考体检合格，则不存在被退档的问题。
四川理科601,li*** (四川),2016-06-26 14:51,四川理科601分超线69有希望进贵校吗？,您好，我校2015年在四川录取的理科最低分高于一本线54分，大概排在四川省一万三，供您参考。
关于报考的问题（陕西理科）,jk*** (陕西),2016-06-26 13:32,老师您好，我今年分数561，省排名13000左右，请问是否能报考贵校,您好，我校2015年在陕西录取的理科最低分高于一本线83分，大概排在陕西省一万二，供您参考。
福建理科,18***34 (福建),2016-06-26 12:00,请问，福建全省排名18843，今年有希望上贵校吗？,您哈，我校2015年在福建省录取的理科最低分高于一本线73分，大概排在福建省一万名，供您参考。
关于报考（辽宁理科）,hj*** (辽宁),2016-06-26 10:50,您好老师，我今年在辽宁理科589分，高出省控线91分，报考贵校有希望吗？另外，贵校在章程中没有提到调档后如服从调剂是否退档问题（在符合身体等方面因素情况下）急切求解！,您好，我校2015年在辽宁录取的理科最低分高于一本线84分，大概排在辽宁省八千名，供您参考；在您被我校提档后，且服从调剂（在符合身体等方面因素情况下），则不存在被退档的问题。
就业,sy*** (山西),2016-06-26 09:56,您好，请问贵校药学专业和制药工程，生物制药，药物化学，药物制剂就业方面有何不同？可以在哪些部门，城市工作？,您好，我校毕业生就业地域集中在北京、上海、天津、浙江、江苏、广东、山东等医药经济发达的地区，具体专业的就业单位可参考我校2016本专科的专业介绍。
专业极差,18***10 (四川),2017-06-24 11:51,贵校的专业极差分别是多少？,请电话咨询02583271422
内蒙古考生,ch*** (内蒙古),2017-06-24 11:07,老师您好，我想问一下理科559排名5947超出一本线93分，有希望报考贵校吗？谢谢。,2017年学校在内蒙古自治区实行“招生计划1:1范围内按专业志愿排队录取”的录取规则，即首先对排名在招生计划数内的投档考生按专业志愿顺序依投档成绩排序录取，若有退档，则顺延录取。这个分数有希望。
天津考生,de***7 (天津),2017-06-24 10:35,您好，老师，理科，586分，高于一本线65分，位次5293，请问有希望报考贵校吗？谢谢！,希望很大欢迎报考天津咨询电话：天津吴老师15751769010吴老师13337716171吴老师17302572010
实验班录取分数,19***911 (贵州),2017-06-24 10:13,贵校实验班录取分数是不是要高许多,贵州谢老师15751769026熊老师13337712283庄老师17302571961请和我们贵州组的老师联系他们在当地
生物制药和药科,ya***i (四川),2017-06-23 16:42,老师请问贵校的生物制药和药科在四川的录取情况,历年分数查询网址http://zb.cpu.edu.cn/html/bkzn/sjtj/1.html四川吴老师15751769032褚老师13337713273任老师17302571956这是四川组老师联系方式他们在当地
专升本,ch***13 (山东),2017-06-23 09:51,您好，我是山东考生，打算报考咱学校专科。请问咱学校专科今年在山东招生吗？咱学校专科哪个专业有对口咱学校的专升本本科专业？咱学校往年专升本的比例大约在多少？,根据教育部门的文件精神，我校全日制的专科生（高职）可参加江苏省教育厅组织的“专转本”统一考试，达到录取要求者可转入相关院校（公办院校或民办院校）本科就读。
药学,ja*** (浙江),2017-06-23 09:27,药学这个专业就业需求量大不大？研究院，医院，或者是像同仁堂之类的企业就业大概需要什么层次的毕业生？保研率多少？大概会到什么大学？谢谢,升学出国率40%以上，保研15%，去向为：药学实力强的国内外名校。就业供不应求，不同的工作需要不同层次的学生。
药科,16***4 (内蒙古),2017-06-23 09:08,老师您好！请问贵校三种药学专业有何区别？,请详细说明你的问题
中外合作,zh***ing1999 (北京),2017-06-22 12:34,中外合作项目收费多少,中外合作办学专业国内学习阶段学费为19200元/年，国外学习阶段约为17500英镑/年。
j就业情况,24***wanting (江苏),2016-06-28 16:44,本科就业方向及就业率,您好，我校就业率在教育部直属高校中排名前三，就业方向有科研机构、政府机关、药企、医院、高等院校等。
专业录取,lx*** (福建),2016-06-28 16:35,福建理科560，排名8240，上贵校的制药类专业希望大吗？,您好，具体专业以及历年在福建省录取的最低分数线可在我校本专科招生网查询。
关于江苏省极差和调剂问题,le*** (江苏),2016-06-28 15:10,请问：1.章程上只说前三个专业最多五分极差，请问三个专业具体是什么极差，如2-2-1，3-1-1之类的2.为什么近三年录取资料上没有写服从志愿人数，是无人被调剂还是其他的原因？谢谢。,您好，江苏省前三个专业两两之间存在0到1分的专业级差。
专业录取及转专业问题,qa***44 (河南),2016-06-28 14:26,1.请问，贵校在录取时存在专业极差吗？2.请问，贵校在招生时，计划数与投档数是一比一吗？3.请问，若服从调剂，最有可能被调剂到哪个专业？理科学生会被调剂到文史类专业吗？4.什么情况下可以修双学位，要求是什么？5.河南理科生597，省排名一万六左右，若放在第一个志愿冲一冲并且服从调剂有希望么？,您好，前三个专业两两之间存在两到三分的级差；提档比例控制在105%；调剂到市场营销专业的可能性较大，理科生不会被调剂到文史类专业；我校暂时提供辅修工商管理的双学位；我校2015年在河南录取的理科最低分高于一本线60分，排在河南省大概一万五，供您参考。
录取概率,wa***ia2013 (山东),2016-06-28 12:24,老师您好，我是山东考生，理科607分全省22465名，报考贵校有希望吗？谢谢。,您好，我校2015年在山东录取的理科最低分高于一本线69分，大概排在山东省一万三，供您参考。
报考咨询,ja***23456 (广东),2016-06-28 10:38,广东理科559分，排位21783，能否报考贵校？,您好，我校2015年在广东录取的理科最低分高于一本线33分，大概排在广东省两万二，供您参考。
民族分政策以及本科预科班的相关咨询,13***04 (湖北),2018-06-27 10:29,老师您好，我想问问贵校是否承认少数民族加分政策，还有本科预科班一般而言可以降多少分？谢谢老师。,承认全国性加分政策，预科按照国家政策录取
海南考生请教,15***48 (海南),2018-06-26 11:23,老师您好，海南理科生683分，适合报贵校吗？,请参考往年录取分数，zb.cpu.edu.cn有往年录取分数
陕西考生,18***03 (陕西),2018-06-25 14:13,理工科，今年546分，超一本线72分，请问能否有希望被贵校录取？,请参考往年录取分数，zb.cpu.edu.cn有往年录取分数
江苏考生,gr*** (江苏),2015-03-05 12:37,您好，我化学竞赛获得了省一（中国化学会发，江苏三十几名），特长是研究炸药学，自学过高校教材，合成过十余种军用炸药（不知道算不算创新潜质），本科想报贵校药物化学，但是苦于平时成绩不好，之前在本一附近徘徊，竞赛忙的时候不到本一，最新一次大市模考过本一14分，想问下过自招希望大吗？另外，贵校药学基地班是不是自招非常难考（据说高考将近380）？谢谢！,你好，按照我校自主招生简章要求可以报考！
江苏考生,13***77 (江苏),2018-06-27 13:47,354分报考贵校有可能吗？中外合作项目可能性大吗？,第一志愿冲一下
云南考生报考咨询,18***97 (云南),2018-06-27 13:21,老师好，请问我如果在一本A志愿和预科都填了中国药科大学，但一本又没有被投档，那么是预科是直接投档还是要等我的一本BCDE志愿都检索完才投档？,一本BCDE志愿都检索完才投档
身体要求,15***82 (河南),2018-06-27 13:05,贵校对身体方面有没有要求？,色盲色弱不能报考
山东理科,15***61 (山东),2018-06-27 12:28,山东理科591分省排名25328，报考贵校有希望吗？,希望不大，可以考虑中外合作办学
咨询,13***63 (河北),2018-06-27 11:09,老师，您好，河北考生分数564，超出本一线5分，报考贵校服从调剂，有希望被录取吗。,希望不大
云南理科考生,18***97 (云南),2018-06-27 10:37,老师好，我是云南理科考生，成绩609，省排名7190，请问报考贵校希望大吗？,希望很大，欢迎报考
