标题,来源,时间,问题,回答
咨询,41***003068388 (河南),2010-06-26 11:07,565可以报该校哪些专业？该校的特色专业是哪些？,过河南一本分数线，特色专业请查阅新疆大学网站。
1,li***gyihao (山东),2010-06-25 14:18,山东的587分能报贵校吗,要过山东一本分数线
二志愿,51*** (山东),2010-06-25 13:25,近三年在山东是否招过二志愿考生，若有，有无志愿级差,"招过二志愿考生,无志愿级差"
录取,14***0 (新疆),2010-06-13 15:46,我是新疆考生，今年估分520，如果我一志愿的平行志愿填写新疆大学，一定能被录取吗？还有请问老师，一志愿的平行志愿先后分顺序吗？谢谢,平行志愿填写新疆大学不一定被录取，还要看报考专业可调否。平行志愿没有顺序
安全,gu***n (山西),2010-06-12 16:21,您好！我是山西考生，去贵校上学是否安全？是否有歧视问题？,我校校园环境非常好，不用担心
河南理科多少分能上较好的专业吗？贵校重点学科都有什么？,ys*** (河南),2010-06-12 16:05,河南理科多少分能上较好的专业吗？贵校重点学科都有什么？,要过一本线，重点学科请看学校介绍
新疆考生考新大,xw*** (新疆),2010-06-12 14:59,老师您好，咱新大拳头专业有哪些，我的分不算太高，可能将将一本线，您说几率大吗，往年有没有人数录不满，给调剂的？,过一本线即可录取，近三年没有均录满，新疆也没有院校调剂一说。
咨询,yu***ng (新疆),2010-06-12 09:14,老师您好，请问：1、贵校高于重点线多少分有把握；2、第一自愿和平行自愿的关系。谢谢,达到重点线即可，如果报考好专业，要高出分数线15-20分第一志愿录不满是会录取平行志愿的考生
问题,a4***5 (新疆),2010-06-11 15:31,请问进入贵校学习能够换专业吗？换了专业后还能拿到学位证书么？,换专业要根据学校学籍规定办理
民考汉,10***5 (新疆),2010-06-11 15:06,我是一名民考汉学生，我想要报汉语言计划，请问是否承认民族加分？,民考汉可以报考汉语言计划，民考汉照顾加分直接加到总分。
咨询,ji*** (天津),2009-06-12 16:23,考得不是很理想。天津理科高考生在估分430分左右是否有希望被贵校录取？？？谢谢,如能达到天津市本科一批次分数线，有希望被录取。
新疆大学，我是新疆考生是一名理科生，我估了470分，,33*** (新疆),2009-06-12 15:06,我是新疆考生是一名理科女生，我估了470分，请问今年贵校对新疆的录取分数线是多少？我的这个成绩能在贵校上什么专业？我想学石油化工方面的，可以吗？,分数线于6月28日左右由自治区招生委员会办公室来划定。考生能达到今年新疆本科一批次录取分数线，有希望被录取。
紧缺人才,cj*** (新疆),2009-06-12 11:56,我是新疆考生，想报考您校的“紧缺人才”专业，想知道报该类专业是否要定向？定向地区、单位是哪里？谢谢！,报“紧缺人才”专业不需要定向。学生入校后，如有定向单位来签约，学生自愿与定向单位签约定向协议。
新疆的专科线是多少？,64*** (新疆),2009-06-11 15:15,新疆的专科线是多少？（最多--最少）,分数线于6月28日左右由自治区招生委员会办公室来划定。
河南理科548分,18***27 (河南),2018-06-28 16:06,能被贵校数学专业录取吗，好就业吗？,河南2017年理科最低录取分数是484，数学专业就业前景较好
湖南考生报考咨询,18***17 (湖南),2018-06-28 14:02,请教老师，湖南理科考生，498分，（今年湖南一本线513，二本线450）报考贵校有希望吗？盼指点迷津，谢谢，祝老师工作顺利！,湖南理科2017年最低录取分数为505，可以填报
录取咨询,13***30 (河南),2018-06-28 13:49,你好我是河南文科考生572分比河南一本线547多25分，能被录取吗？可能性大吗学校宿舍是4人间？是上床下柜？WiFi覆盖吗？,2017年河南文科录取最低分数531，宿舍是6人间，wifi覆盖
山东文科咨询,18***58 (山东),2018-06-28 13:22,我是山东2018年考生（女），文史类，成绩568分，位次15601，想报考英语专业或者会计专业，请给个建议，谢谢！,新疆大学现没有会计专业，英语专业有英语单科成绩要求，详情请参考招生章程
河南考生理科540有望上贵校吗,18***16 (河南),2018-06-28 12:00,能上好专业吗,2017年河南省理科最低录取分数为484
录取咨询,13***30 (河南),2018-06-28 11:36,你好我是河南文科考生572分比河南一本547多25分，能被录取吗？可能性大吗学校宿舍是4人间？是上床下柜？WiFi覆盖吗？,2017年河南文科录取最低分数531，宿舍是6人间，wifi覆盖
湖南考生,13***78 (湖南),2018-06-28 10:37,您好，今年湖南理科532报考贵校录取概率大吗？,2017年湖南省理科录取最低分数505
青海理科考生,18***01 (青海),2018-06-28 10:19,您好我是青海的一名理科考生466分全省1772名报考贵校的软件工程和环境工程希望大吗,2017年山东省理科最低录取分数446，考生可以根据自身意愿选择专业，注意专业级差，详情请参照招生章程
盼回复，谢谢。,13***22 (河南),2018-06-28 09:54,老师你好，请问河南理科考生534分，用国家专项报贵校有希望吗？,新疆大学在河南省没有国家专项计划
安徽文科,18***34 (安徽),2018-06-28 09:44,老师您好！我考了576分，排名9262，若专业不服从调剂可有档风险?,2017年安徽省文科最低录取分数529，不服从专业调剂又被退档的风险
福建录取,13***71 (福建),2018-06-27 16:48,老师您好，我是福建文科考生，总分579，排名3710，能被贵校录取吗？,2017年福建文科最低录取分数495
咨询,18***72 (河南),2018-06-27 16:33,2018年设有专升本专业吗？若设有专升本专业分别是什么专业？谢谢,没有
安徽理科排名25000，能够被贵校计算机或者软件类专业录取吗,15***47 (安徽),2018-06-27 16:33,安徽理科排名25000，能够被贵校计算机或者软件类专业录取吗,新疆大学最低投档线是生源地的一本线，专业考生和家长根据意愿从前至后依次填报
河南理科510分，报贵校有把握吗？,13***70 (河南),2018-06-27 15:09,您好！河南理科510分，报贵校有把握吗？谢谢！,2017年河南省理科录取最低分数484
河南理科生,10***4@qq.com (河南),2018-06-27 14:03,今年533分，能到您们学校学习吗？,2017年河南省理科最低录取分数484
河南理科,15***19 (河南),2018-06-27 11:12,老师，想问一下533.高一本34.希望大不大,2017年河南省理科最低录取分数484
报考,13***@qq.com (新疆),2018-06-27 10:56,老师您好，我是新疆考生，理科467分，位次16464，能否报考贵校？,新疆大学最低投档线是生源地的一本线，过了一本线的学生都可以选择填报
山东理科考生,13***38 (山东),2018-06-27 10:00,老师您好，理科分数448报考贵校建筑学被录取希望大吗？,2017年山东省理科录取最低分数446分
河南理科考生报考咨询,15***33 (河南),2018-06-27 09:37,老师您好，我是今年的河南理科考生，分数高出一本线约20分，请问报考贵校是否有希望被录取？,2017年河南省理科录取最低分数484
咨询,13***04 (新疆),2018-06-26 16:55,新疆文科考生录取分数大概要多少分，有独生子女加分，6156位次服从调剂有希望吗,新疆大学最低投档线是生源地的一本线，过了一本线的考生都可以选择填报
河南理科,13***92 (河南),2018-06-26 15:58,我是今年河南理科生，高考成绩546，高一本线47分，省排名5万多。报考贵校哪些专业可能性大呢？鉴于贵校是双一流，今年分数线会有涨幅多少呢？,2017年河南省理科最低录取分数484
提档,ws***63.com (四川),2018-06-26 15:43,四川理科考生报考你校本科一批，如被提档且服从专业调剂是否能确定不退档？,考生专业服从调剂，体检政审通过的情况下，投档至我校后不会退档
河南理科510分，报贵校软件工程有把握吗?,13***70 (河南),2018-06-26 15:25,您好！河南理科510分，报贵校软件工程有把握吗?谢谢您！,2017年河南省理科最低录取分数484
河南文科,15***42 (河南),2018-06-26 15:17,您好，我是文科生，低于一本分数线三分，全省累计位次23311，想报考贵校请问录取的可能大吗,新疆大学最低投档线是生源地的一本线
河南文科,15***42 (河南),2018-06-26 15:14,您好，我是文科生，低于一本分数线三分，想报考贵校请问录取的可能大吗,新疆大学最低投档线是生源地的一本线
山东女生 理科 546,18***69 (山东),2018-06-25 15:13,请问，报考贵校计算机科学与技术有把握吗？谢谢！,2017年山东省理科最低录取分数446
2018年重庆考生理科女生,15***74 (重庆),2018-06-25 11:56,超过重庆重本13分有机会被贵校的法学或金融学或电气自动化专业录取吗？,2017年重庆理科最低录取分数502
报考咨询,13***20 (河南),2018-06-25 11:09,河南18年考生561分过一本线14分位次15292请问老师报考贵校可能性多少,2017年河南省理科录取最低分数484
浙江考生,18***67 (浙江),2018-06-24 14:34,请问贵校的法学如何？,法学是我校法学院的本科专业，师资教学设备配备齐全
14年招国防生吗？,wa***n (新疆),2014-05-08 14:22,贵校14年招收国防生吗？分数线大概多少？,答：考生，您好。今年我校国防生没有计划。您可以报考我校其他计划。
咨询,so***o (贵州),2009-06-26 09:46,我是贵州理科考生，分数在二本463，请问可不可以报考贵学校，有没有什么专业可报,我校从贵州省一本招生。你过一本线，可以报考我校。现有74个本科专业，涵盖文、理、工、法、经、管、史、哲八大学科门类；
我是黑龙江考生，我分数是512，我能否被录取呢,sx*** (黑龙江),2009-06-25 16:29,我是黑龙江考生，我高考分数是512，我能否被贵校录取呢,如过黑龙江省公布的一本线，才有希望。
如何对待优惠加分?,79*** (重庆),2009-06-25 15:28,请问，贵校在录取专业时，是否以高考实际考分加上优惠加分后的总分为依据?,是。
问题,xc*** (四川),2009-06-25 10:14,新疆大学的特色专业或者是国家级重点专业有哪些？,现有2个国家重点学科（应用数学，中国少数民族语言文学)
zixun,zj*** (甘肃),2009-06-25 10:00,贵校对英语成绩是否有要求?英语不及格是否录取?,报考我校英语和俄语专业高考英语单科成绩汉语言考生必须在100分以上（含100分），民考汉考生必须在90分以上（含90分）。
广西考生449理科,sw***36 (广西),2009-06-23 15:56,我能否被贵校录取,我校从广西一本线录取，你的成绩没有达到一本线。
09年应届考生,xi*** (吉林),2009-06-22 09:35,您好，请问贵校在吉林省招生情况。分数线是多少？341能上吗？,今年我校从吉林省招10名考生，考生分数要过一本线有望录取。
咨询,ga*** (贵州),2008-07-02 16:17,我已经填贵校，请问现在能该专业志愿吗?,志愿填报后不能修改
有自考专业么,fu***9 (新疆),2008-07-01 16:39,你们学校有自考专业么,自考咨询0991-8582934
我能被录取吗,xj*** (新疆),2008-06-30 15:04,老师我想问一下我今年考了514和重本线差一分报的是土模工程请问我被录取的可能性大么,只有在录取时根据生源情况才能知道.
thanks,re***g88 (四川),2008-06-27 16:45,请问四川非灾区文科考生562能上贵校二本几率大不大？四川文科二本线548谢谢,我校不招二本
help,zh*** (湖北),2008-06-27 10:14,我是湖北襄樊考生，理科550，今年湖北理科一本线为548，请问：1、上贵校希望多大？2、能选专业吗？,上我校还是有希望，专业可能的调剂了。
我是一名山东艺术,lc*** (山东),2008-06-27 10:13,我是一名山东艺术生，艺术文美术专业，文化分471，只过了聊城大学一个学校，不过希望很渺茫。贵校如果美术专业招不够，能否考虑录取我，谢谢！联系方式：0635—8576216。13475719446。住址：山东省聊城市东昌府区凤凰办事处碱厂李村李成振。,我校美术专业只在新疆招生
通天塔,as*** (吉林),2008-06-27 09:52,我是内蒙理科考生，624分（一本548），报贵校希望能大不大？可报哪些热门专业？,我校在内蒙只招蒙语言考生.
专业调剂,we***e (河南),2008-06-27 09:15,我今年报了贵校生物工程专业作为第一专业，分数刚跨线，请问有希望没？专业我填了同意调剂，请问调剂是怎回事呢？这两天心急如焚，望明示。,"分数过线就有希望,调剂是指你所报专业已满,是否同意调剂到其他专业."
远方的佳音,nu***i (安徽),2010-06-11 14:15,您要像亲人一样，我将以亲人的姿态聆听！我，理科，女生，生性活泼、思维敏捷、口齿伶俐，智商还行，就是烦坐冷板凳！请给推荐一些理工科中偏文的专业，适当介绍一些专业情况更好。再问，您校的特色专业有哪些？您的经验最丰富，往往能一语中的。尽量不要给我一个网址，让我去瞎摸，指个兔子让我去撵啊！您和我的时间真的都很宝贵呀！就把我当成您的亲人吧！诚心感谢您！,感谢你对新疆大学厚爱，我校在安徽没有文科招生计划。
贵校今年要招文科生多少,we*** (新疆),2010-06-11 12:22,我是一名文科生，今年高考估分375左右，若想进入贵校报几本比较保险?,我校在一本录取，分数达到一本线上才能录取
山东考生,wr*** (河南),2010-06-10 16:41,我是山东考生，估分630，不知能不能报考贵校，还有贵校在我省的招生计划，谢谢。,山东考生报考我校，一志愿考分超过山东一本线就希望很大，招生计划请参考山东公布的计划
专科生,lo*** (新疆),2010-06-10 14:45,老师你好：我是库尔勒的一名应届生，今年的高考分数太低，估了320分左右。平时模考都是4百多，自己也不想在复读，想问一下在我的这个分数能在贵校的高职生专业录取吗?谢谢,我校只有理科有专科，且只有一个专业“现代纺织技术”，2009年最低录取370分
一本、二本录取分数大概是多少？？,ii*** (新疆),2010-06-10 13:44,一本、二本录取分数大概是多少？？,一本、二本录取分数为自治区公布的分数线
艺术类文化课今年达到多少,vi*** (新疆),2010-06-10 11:20,我是新疆本地的考生，我是学艺术的。我想报考新疆大学，文化课成绩最少要达到多少？,我校艺术类录取是将文化课成绩和美术统考成绩直接相加，总分从高到低录取，去年最低录到610分。
紧缺人才计划,zz*** (北京),2010-06-10 10:58,教师好：二批次的“紧缺人才计划”怎样填报？,二批次的“紧缺人才计划”只有采矿工程和纺织工程，理科，直接在汉语言二批次志愿表里填报即可
关于贵校调档比例的情况？,wl*** (北京),2010-06-10 10:29,老师您好！我在最好的高考博克里看了相关政策，决定报贵校，但不知道贵校情况，能否介绍一下：http://blog.sina.com.cn/s/blog_6598a8380100hjpm.html,省级招生部门对调档比例没有特殊要求的按照120%，新疆就是120%，有些省是100%或105%
志愿填报,zh***in (新疆),2010-06-09 14:44,老师您好，我是新疆理科考生，估分505分左右，请问能不能录到新大法律专业。,理科考生，估分505分左右，如果今年分数线和去年差别不大，报法学应该没有问题
口試問題,li*** (新疆),2010-06-09 12:48,貴校招收的外語專業考生需要口試嗎？如果口試，在什麽時間？什麽地點？,我校外语专业不口试
汉语言,30*** (新疆),2010-06-09 09:13,我是新疆考生预估499-505分报贵校有希望吗,请根据中学估计的分数线，如果过了分数线希望很大。文理科是不同的。
国防生女生录取规则,65*** (新疆),2010-05-12 16:59,我是新疆一名少数民族考生，饮食无特殊要求，按照自治区（省级）招生委员会的规定，考生父母一方是少数民族的加10分、双方均为少数民族的加50分投档，请问贵校在“国防生女生”专业录取时，是否以投档分为准。谢谢。,我校2010年国防生不招收女生
贵校今年有无国防生招生计划,xj***wl (新疆),2010-05-10 11:22,贵校往年国防生招生录取数据？如何报考？,"由于国防生招生的特殊性,往年录取分数波动较大,不具有参考性,所以未公布。但就一般来讲，理科在一本线上20分，文科在一本线上40分左右。"
咨询,sx*** (山东),2009-06-26 12:54,您好，请问山东文科考生622分报考贵校把握大不大？谢谢,希望较大
zixun,zj*** (甘肃),2009-06-26 10:41,贵校是否招生英语不及格者?,报考我校英语和俄语专业高考英语单科成绩汉语言考生必须在100分以上（含100分），民考汉考生必须在90分以上（含90分）。
新疆大学的重点专业是啥,sx*** (新疆),2014-05-08 12:07,请问新疆大学的重点专业是啥。我是新疆伊宁市文科生，2014年三次乌市模考都是485分，请问有希望上新大吗？这个分数在新疆排名第几？谢谢！,[答：考生，您好。新疆大学有10个国家特色专业，分别是：化学工程与工艺（石油天然气）、中国少数民族语言、资源勘查工程、数学与应用数学、电气工程及其自动化、土木工程、机械设计制造及其自动化、自动化、电子信息工程、纺织工程。19个自治区紧缺人才专业，分别是：资源勘查工程、勘查技术与工程、采矿工程、建筑学、土木工程、电气工程及其自动化、能源与动力工程、纺织工程、俄语、过程装备与控制工程、能源化学工程、信息安全、测绘工程、城市规划、交通工程、机械工程、自动化、旅游管理、软件工程等。您的模考成绩，超过了2013年新疆本科一批次最低控制线，也达到了2013年我校的录取线。如果今年高考发挥正常的话，报考我校有希望。请继续加油。欢迎报考新疆大学。
报考咨询,12*** (新疆),2013-06-17 13:33,老师您好，我是新疆理科考生，这次估了500分，约高本地一本线45分左右，是否有希望报考贵校酒店管理专业。,酒店管理是我校今年新开设的专业，没有去年的参考分数线，针对你的估分来说，录取的可能性比较大。
咨询,so***99 (新疆),2013-06-14 11:15,我是文科女生，想报考新大的国防生，估分是553，能否有希望录取，往年的国防生分数是多少?对女生有什么身体上的限制？,你好，我校今年没有国防生计划。
2013年招国防生,so***99 (新疆),2013-06-13 12:49,老师，你好，我是文科女生，想问一下，13年是否招国防生，有多少名额，高考估分553，是否有希望录取。对女生的身体条件上有什么限制,你好，我校今年没有国防生计划。
求解答求解答求解答求解答求解答求解答求解答求解答求解答求解答,lu*** (辽宁),2013-06-13 12:31,我在新疆考试成绩是430左右想考天津，北京，河北，的二本学校请问我能考上哪个？,请参考新疆招生网二本院校往年的录取分数线，http://124.117.250.21/。
按分数选专业和学校,55*** (重庆),2011-06-13 15:31,老师：请咨询重庆女生文科550分报贵省什么专业和哪所大学最好？一本二本还是三本，谢谢,"哪所大学好,请参考排名,专业好坏看学校而定."
2011报考,hr*** (新疆),2011-06-13 13:29,我是新疆考生，估分估了480.能上什么专业？,文科还是理科?
咨询下,ye*** (新疆),2011-06-12 12:06,我今年民考汉估分460分想上新大的金融学或者法学，能被录取吗,那你估计的分数应该有很大希望
咨询,ch***anxia (新疆),2011-06-12 09:55,我是新疆一考生，今年高考估分在460左右，能否到贵校就读？,"先知道是哪种考生类型,参考近三年的情况."
新疆考生估450分。能否报新疆大学,wa***o (河南),2011-06-11 15:33,新疆考生。估450分。报新疆大学有没有把握,"先知道是哪种考生类型,参考近三年的情况."
西安,mk***9 (新疆),2011-06-11 13:02,我是新疆艺术类考生，西安有没有承认新疆联考成绩的学校。,咨询西安高校
新疆大学咨询,mk***9 (新疆),2011-06-11 12:56,我是新疆考生，我的联考成绩225。文化课估分在250分左右。能不能上？,联考成绩加文化课从高分到低分录取
请问,ap***e (新疆),2011-06-10 10:34,我估分估了370分，能不能上一本,"先知道是哪种考生类型,参考近三年的情况."
请问最低分数线,ja*** (新疆),2011-05-12 17:00,请问最低分数线,咨询自治区
关于高考,gu*** (新疆),2011-05-12 16:42,如果这次高考得350分的话，那么可以进入那个大学?,你想去哪所大学?
咨询,sh***ui123 (新疆),2008-06-11 16:05,请问艺术类今年怎么招生？是专业家文化课么？去年综合分数最高最低是多少？谢谢？,艺术类专业考试合格，文化课从高分到低分录取。
录取,xi***1 (陕西),2008-06-11 15:53,我是陕西理工类考生，故了520，报考你校如何？希望大吗？谢谢,参考2007年分数线
新大招收平行志愿的考生吗？,sh*** (新疆),2008-06-11 11:04,你好，我想问：我想问把新大列为平行支援的学校，你们会招吗？注：我是民考汉考生，是新疆大学子女,根据文化课成绩录取
关于对外汉语,xi*** (新疆),2008-06-11 10:13,对外汉语专业的外语为何语种,英语
提问,ch***0806 (山西),2008-06-10 16:21,505山西文科可报考贵校否,参考2007年分数线
我490分想报贵校俄语行吗？,90*** (新疆),2008-06-10 12:06,贵校俄语专业历年调档线是多少？今年预计是多少？,汉语言2007年俄语专业文科最低556分，理科560分。
录取分数线还没出来吗？,wa*** (新疆),2008-06-10 10:13,我想问以今年新大的录取分数大概是多少？,录取分数咨询中学老师估计的一本线
专业,yx*** (新疆),2008-06-10 10:12,若报考贵校为第二志愿，本人被录取进入贵校法学专业的几率是多少？,第二志愿录取依照分数录取。
我能被录取吗？,wa*** (新疆),2008-06-10 10:09,我是一名少数民族考生，是新疆沙湾县的。我想问一下我能否有资格被贵校录取？在2008年荣获了“塔城地区三好生”，还在一些国家级文学大赛中荣获过一二等奖：分别是在全球华人散文网络大赛中荣获一等奖，第二届并新文学作品大赛中荣获铜奖，被华语作家网评为“2007年度优秀作家”称号，“我的作文我做主”大赛中荣获二等奖。联系方式：09936023680，姓名：瓦力俄拉。叶买，准考证号：2507350105，望贵校能录取我。,根据文化课成绩录取
专业,xj*** (新疆),2008-05-15 13:40,我模考成绩为450分左右，能否报贵校?为女生提供有哪些专业?,请参考我校历年录取分数线，没有单独的女生计划，一般专业不分性别。
咨询,cy*** (天津),2008-05-14 10:28,如报贵校第一专业志愿未录，转入贵校另一专业，比该专业第一志愿的考生考分高，将肯定能被录取吗？　贵校特色专业有那些？　　今年在天津共招多少人？　　去年在天津的录取分数线怎样？,这是一个专业志愿级差问题，我校一专业和二专业级差10分，二专业和三专业及差5分。贵校特色专业请查看学校介绍，2008年在天津招8人
2008高考少数民族加分情况,sl*** (新疆),2008-05-14 09:12,请问土家族在2008年高考中是否加分,少数民族照顾政策按生源地政策执行。
定向生,13***65 (新疆),2008-05-12 12:39,请问2008年是否招本科定向生,"招本科定向生,详情查看招生简章"
专业,ya*** (新疆),2008-05-12 11:04,重点专业是？二志愿能有好专业吗？谢谢！,二志愿一般没有好专业了
新疆考生考新大国防生要多少分？,sl*** (新疆),2007-07-02 14:53,今年新疆的考生报考贵校的国防生需要多少分？,新大国防生估计接近一本分数线。
报考新大,ld***08 (新疆),2007-07-02 09:45,老师好，我是新疆的考生，文科考了518分，第一批第一志愿报考的新疆大学，同意调剂，请问被录取的可能性有多大？大概什么时候能知道结果？谢谢,文科518分，差分数线520分2分，如果生源不足，降分有一定可能，7月13日左右联系。
招生,sb***9 (湖北),2007-06-28 12:22,请问贵校在湖北的招生情况,湖北的招生情况上我校网站察看。
分数线问题,li*** (新疆),2007-06-27 16:23,贵校一本录取分是多少?当地一本线是多少?,分数线上网查
民考汉       急!!!!!!!!!!!!!!!!!!!,nu***n (新疆),2007-06-27 13:06,我的志愿改了第一志愿报的贵校但我只考了456分我是民考汉有希望上么!!,参考分数线
关于录取,sh*** (新疆),2007-06-27 11:13,我今年分数536分，报了贵校国防生和一本的第三志愿，二本报的内地学校，请问如果国防生未被录取的话，是先录一本的第三志愿还是二本的一志愿，还有如果我的一本第三志愿被录取，但我想上二本的内地学校还能行吗？谢谢老师,先录一本的第三志愿，再录二本的一志愿，一本第三志愿被录取就不能投二本了。
我知道老师们很繁忙！也希望老师能够理解一下我的心情！,cq*** (重庆),2007-06-26 15:18,你好，我是一名考生！我想索要一份贵校的报考指南。目的有两个：第一是我很喜欢新大，假如没有考上就作为一个纪念，第二假如考上了也是一种纪念！可以满足我这个小小的愿望吗？我知道老师们很繁忙！也希望老师能够理解一下我的心情！我的地址：重庆市渝中区临华路小区25号13－7户袁宏仁收邮编:400013,后面联系
新大专科,60*** (贵州),2007-06-26 11:22,请问贵校去年分数线是多少？每一年的录取分数线是否与每个省划定的专科分数线一致？,新大不招专科
