标题,来源,时间,问题,回答
招生,17***02 (重庆),2018-06-25 11:46,我重庆20000名，能读贵校的电子科学与技术类吗,我校今年在重庆计划招生1000人，其中本科第一批900人，艺体本科批100人。具体专业及人数请参考重庆《招生计划汇编》。2014-2017年在重庆理科的录取分数线分别为527、590、556、537，专业选择请结合考生的兴趣爱好填报。专业代码及人数请查阅重庆《招生计划汇编》（理科）。
河北理工566,15***02 (河北),2018-06-25 11:11,老师您好，本人河北理工总分566，高于一本线55分，排名42434，请问平行志愿报考贵校被录取希望如何？,考生你好！我校2014-2017年在河北的录取分数线分别588、570、584、552，你可以参考！被录取的可能性是比较大的！专业选择请结合考生的兴趣爱好填报。
四川理科考生,13***89 (四川),2018-06-25 10:37,四川理科考生超一本线44分，省排名35281，能否被贵校录取？,考生你好！我校2014-2017年一本理科录取线分别是552、543、558、541分，你可以参考！你被录取的可能性是比较大的。专业选择请结合自己的兴趣爱好填报，建议服从专业调配，
天津考生，平行志愿，是否提档不退档？,13***88 (天津),2018-06-24 13:27,老师，请问。1.招生文件说：平行志愿调档比例原则上控制在105%，并确保符合录取规则的调档考生能够录取，能理解为学校提档后，如果专业服从调剂，身体条件合格，单科成绩合格就不会退档吗？2.如果减完级差后分数低于学校提档线会否退档？,没有单科要求。进档考生，服从专业调剂，没有其他特殊情况，不退档！
录取,18***41 (四川),2018-06-24 11:37,我是四川理科考生，575分能报哪些专业？,填报你喜欢的专业，建议服从专业调剂！
咨询 （广西考生分数550）,18***69 (广西),2018-06-24 10:20,本人广西考生，分数550，高出一本线37分，全区排名19677.请问报贵校有希望吗？报第几志愿合适？谢谢了！,考生你好！我校2014-2017年在广西的录取分数线分别520、492（11）、524（22）、488（15），按照近三年的分数情况，你被录取的几率是很大的！可以放在B或者C。专业选择请结合考生的兴趣爱好填报。建议服从专业调剂！
广西理科,fe*** (广西),2017-06-26 13:30,高于一本30分，可以进贵校选个好点的专业吗。还想问下贵校专业极差能给出确定的分数吗，谢谢。,[考生你好！我校2014-2016年在广西的录取分数线分别520、492、524，专业选择请结合考生的兴趣爱好填报。对考生报考的专业录取时设定专业志愿级差，专业志愿级差原则上在5分以内（3+1+1）第一个专业没录上时候考生的分数要减去3分再来看第2个专业，以此类推，到第四个专业的时候一共减去了5分，之后的专业不再减分。
浙江考生咨询,ao*** (浙江),2017-06-26 11:59,老师你好，我是浙江17年高考生，非常想来贵地发展，我想问一下，我高考分数是532，高出本科线52分，全省排名9万6千多名，能进贵校二本专业嘛？,考生你好！我校在浙江只招收一本考生。
今年四川文科587分 2695名,pe***824 (四川),2017-06-26 11:16,请问报你们学校作为保底风险大吗,考生你好！我校2014-2016年一本文科录取线分别是567、561、559分，欢迎填报！
请老师推荐几个贵校就业前景好的专业。,13***11 (四川),2017-06-26 11:15,请老师推荐几个贵校就业前景好的专业。,专业选择请结合考生的兴趣爱好填报。请点击查看各专业的介绍http://zs.sicau.edu.cn/?p=12
云南考生,15***20 (云南),2017-06-26 09:40,老师！您好！我想问一下理科一本上线7分(507)能上贵校吗？,考生你好！我校2014-2016年在云南的录取分数线分别529、506、542，专业选择请结合考生的兴趣爱好填报。
级差问题,dr*** (辽宁),2017-06-26 09:17,老师您好！贵校招生简章中写级差5分之内是什么含义？谢谢！另外我是辽宁考试过一本线30分想报考贵校，是否有希望？谢谢老师,[考生你好！我校2014-2016年在辽宁的录取分数线分别560、533、498，专业选择请结合考生的兴趣爱好填报。对考生报考的专业录取时设定专业志愿级差，专业志愿级差原则上在5分以内（3+1+1）第一个专业没录上时候考生的分数要减去3分再来看第2个专业，以此类推，到第四个专业的时候一共减去了5分，之后的专业不再减分。
能否被录取,as***9884 (河南),2017-06-26 09:09,河南考生理科509分通过国家专项计划能上贵校吗？可以选择什么专业？,考生你好！我校在河南只招收一本、艺体本科生，没有国家专项计划。
理科哪些专业就业前景好,13***11 (四川),2017-06-25 16:38,老师，请问理科哪些专业就业前景好？,考生你好！各专业的情况请点击我校招生网查看http://zs.sicau.edu.cn/?p=12
贵州考生,wa***82 (贵州),2017-06-25 16:24,老师您好，我是贵州考生，考了507能报贵校吗？能报什么专业？,考生你好！我校2014-2016年在贵州的录取分数线分别505、478、523，专业选择请结合考生的兴趣爱好填报。
关于录取,80*** (湖北),2017-06-25 15:17,我是湖北理科考生，高考530，高一本线46分，请问录取你校有希望吗？,考生你好！我校2014-2016年在湖北的录取分数线分别549、549、576，专业选择请结合考生的兴趣爱好填报。
请问四川理科544分报考贵校，录取的机会大吗？,18***3 (四川),2017-06-25 13:52,请问四川理科544分报考贵校，录取的机会大吗？,考生你好！我校2014-2016年一本理科录取线分别是552、543、558分，专业选择请结合自己的兴趣爱好填报，建议服从专业调配。
陕西考生,pr*** (陕西),2017-06-25 13:40,老师，超陕西一本线36分，位次三万多，报考贵校有希望吗，贵校有国家专项吗,考生你好！我校2014-2016年在陕西的录取分数线分别527、512、519，专业选择请结合考生的兴趣爱好填报。我校在陕西没有国家专项计划。
报考咨询,lc***9 (四川),2017-06-25 13:33,老师你好，我是四川文科考生，分数573，超一本线37分，排名5047。报考贵校并且服从专业调剂希望大吗？,考生你好！我校2014-2016年一本文科录取线分别是567、561、559分，专业选择请结合自己的兴趣爱好填报。
四川文科生,18***56 (北京),2017-06-25 12:14,四川文科考生，分数568，将贵校放在一批B志愿，专业第一志愿为文化产业管理且服从调配，录取几率能有多大？另外，农林经济管理算管理专业还是农林专业，能否享受到录取规则中所说的专业加分提档政策？,考生你好！填报农林专业加分政策在去年就已经取消了。我校2014-2016年一本文科录取线分别是567、561、559分，专业选择请结合自己的兴趣爱好填报。
报考咨询,lc***9 (四川),2017-06-25 11:49,老师你好，我是四川文科考生，分数573，超一本线37分，排名5047。报考贵校并且服从专业调剂希望大吗？,考生你好！我校2014-2016年一本文科录取线分别是567、561、559分，专业选择请结合自己的兴趣爱好填报。
自招情况,yb*** (四川),2017-06-28 09:04,四川文科570，已过自招审核。咨询自招总人数，财务管理专业招生人数，第一志愿填财务管理机会有多大，调剂会不会超出成都校区？,考生，你好！录取的时候才能确定专业。
请问贵校文科专业保研情况怎样？转专业有何要求？,13***8 (四川),2017-06-27 16:40,.,考生你好！学校每年按5%比例保研，具体见教务处规定http://jiaowu.sicau.edu.cn/web/web/web/index.asp
按大类招生,du*** (贵州),2017-06-27 16:10,请问贵校能按大类招生吗还是按专业,请问是哪批次考生？
考生咨询,lc*** (辽宁),2017-06-27 13:55,老师您好：辽宁考生，女，理科，高考503分，辽宁一本分控480，报考录取的机会有多大？,考生你好！我校2014-2016年在辽宁的录取分数线分别560、533、498，专业选择请结合考生的兴趣爱好填报。
专科,sh*** (广东),2017-06-27 13:33,请问该校专科线是多少?广东考生,考生你好！我校在广东只招收本科一批次考生。
寻求解答,la***yy (辽宁),2017-06-27 13:04,老师您好，我是辽宁理科考生，525分，超一本分数线45分，请问有望进入贵校英语专业吗？还有，贵校是否存在专业级差？,[考生你好！我校2014-2016年在辽宁的录取分数线分别560、533、498，专业选择请结合考生的兴趣爱好填报。对考生报考的专业录取时设定专业志愿级差，专业志愿级差原则上在5分以内（3+1+1）第一个专业没录上时候考生的分数要减去3分再来看第2个专业，以此类推，到第四个专业的时候一共减去了5分，之后的专业不再减分。
安徽理科考生咨询,lx*** (安徽),2017-06-27 12:11,安徽理科考生，489分，位次在65480，可以报考贵校么？,考生你好！我校2014-2016年在安徽的录取分数线分别501、575、551，专业选择请结合考生的兴趣爱好填报。
河南理科高一本线29分，少数民族加5分，省名次53000名，,ma***111 (河南),2017-06-27 09:37,河南理科高一本线29分，少数民族加5分，省名次53000名，报贵校有希望吗,考生你好！我校2014-2016年在河南的录取分数线分别557、545、554，专业选择请结合考生的兴趣爱好填报。
咨询录取几率,ty***4 (四川),2017-06-27 09:32,你好，我是四川2017理科考生，考545分，还有5分的少数民族加分（散居少数民族），想填报你们学校的建筑学、城市规划专业，有录取希望吗？还问个问题，你们学校认可少数民族加分吗？在《市2017年普通高考散居少数民族考生名单公示》中有我名字，符合政策加5分，但考试成绩只体现545分，录取学校是如何知道我加分项的呢？,考生你好！是由四川省考试院加分投档过来。我校2014-2016年一本理科录取线分别是552、543、558分，专业选择请结合自己的兴趣爱好填报，建议服从专业调配。
咨询,18***37 (四川),2017-06-27 09:26,老师你好，我是四川理科考生，566分报风景园林专业有录取希望吗？,考生你好！我校2014-2016年一本理科录取线分别是552、543、558分，专业分数参考《高考指南》，请结合自己的兴趣爱好填报。
自招志愿填写,yb*** (四川),2017-06-26 16:25,我已经通过你们的自招审核，我高考是570分，文科，四川。咨询1:我填写自招志愿能否保证录取？2:我自招填的第一志愿专业（财务管理）能否保证被录？3:如果第一志愿专业是根据分数排序选择，是在自招学生内排序还是同普通批文理科考生一起排序选择？4:如果我放弃自招志愿填写，转而填写在普通一批志愿填报，还能保证录取吗？,在自主招生考生内排序。放弃自主招生，在普通一批不能保证录取。
山西理科考生咨询,zh*** (山西),2017-06-26 14:34,老师您好，我是山西理科考生，高考成绩高出一本线33分，报考贵校有希望吗？哪些专业把握大？谢谢！,考生你好！我校2014-2016年在山西的录取分数线分别539、522、531，专业选择请结合考生的兴趣爱好填报。
河南理科,ei*** (河南),2017-06-26 14:30,河南一本线484，考530能上四川农业大学吗,考生你好！我校2014-2016年在河南的录取分数线分别557、545、554，专业选择请结合考生的兴趣爱好填报。
录取咨询,53*** (四川),2017-06-26 14:06,我是今年四川考生，成绩577，想报考川农，有什么专业建议吗,考生你好！我校2014-2016年一本理科录取线分别是552、543、558分，专业选择请结合自己的兴趣爱好填报。请点击查看各专业的介绍http://zs.sicau.edu.cn/?p=12
宁夏考生,hc*** (宁夏),2017-06-26 13:46,老师好我是宁夏理科考生今年成绩468分超一本线29分报考贵校希望大吗？适合女生的专业有哪些,考生你好！我校2014-2016年在甘肃的录取分数线分别519、496、523，专业选择请结合考生的兴趣爱好填报。请点击我校招生网查看各专业介绍http://zs.sicau.edu.cn/?p=12
少数民族加分政策,ki*** (吉林),2017-06-25 11:29,对少数民族考生的特殊政策有哪些？投档时和专业时都适用加分吗？,考生你好！关于少数民族加分政策请参考吉林省考试院制定的加分政策。
录取,65***4 (四川),2017-06-25 10:52,四川文科考生566分，是否有机会进入成都校区？以及，转专业成功率,考生你好！我校2014-2016年一本文科录取线分别是567、561、559分，专业选择请结合自己的兴趣爱好填报，建议服从专业调配。近年来转专业成功率80%左右。
色弱的考生在四川农大有哪些专业可以报,be*** (河南),2017-06-25 10:40,色弱的考生在四川农大有哪些专业可以报,考生你好！关于色弱不能录取的专业，请参考河南《招生考试之友》第10页“普通高等学校招生体检工作指导意见”第二条第1点。
色弱的考生可以报人文地理与城乡规划专业吗,be*** (河南),2017-06-25 10:38,色弱的考生可以报人文地理与城乡规划专业吗,考生你好！关于色弱不能录取的专业，请参考河南《招生考试之友》第10页“普通高等学校招生体检工作指导意见”第二条第1点。
我是新疆考生，531分可以报考贵校建筑学专业吗？,ch*** (新疆),2017-06-25 10:30,贵校转专业有什么要求？,[考生你好！我校2014-2016年在新疆的录取分数线分别485、479、503，专业选择请结合考生的兴趣爱好填报。转专业政策每年由教务处制定，请参考今年的：原则（1）校区间不转专业。教学资源许可情况下，尽量满足校区内转专业需求。（2）体育类、艺术类学生只能在同类专业中互转。职教师资类学生只能在本类相同科类专业中互转。（3）各接收专业的年级在读人数原则上不超过200人。当申请转入专业的学生人数超过教学资源容量时，由转入学院组织考核，择优确定转入学生。（4）已休学或保留学籍者，不得转专业。程序（1）学生只在第3学期申请转专业。（2）每年10月下旬开展转专业申请及审批工作。学生在教务管理系统中提交转专业申请，经转出、转入学院同意，学校审批后公示结果。（3）春季开学后，学生到转入学院报到注册。
四川考生,kl*** (四川),2017-06-25 10:11,我四川联考230，文化470，报贵校有希望吗？,考生你好！我校今年在四川美术类的录取原则：文化成绩要求达420（含420分），然后按专业成绩，从高分到低分择优录取。往年分数参考价值不大（往年按专业成绩和文考成绩相加后的总分，从高分到低分择优录取）。今年为平行志愿，按平行志愿的填报技巧来操作。
录取,13***73 (四川),2017-06-25 10:10,我是四川考生，理科514分。填报你校有把握吗？,考生你好！我校2014-2016年一本理科录取线分别是552、543、558分，请按平行志愿填报技巧冲一冲。
