标题,来源,时间,问题,回答
志愿录取问题,13***68 (重庆),2018-06-26 11:55,老师您好，我是重庆理科考生，请问贵校有无专业级差？服从调剂会不会退档？,无专业级差，服从调剂进档不退档。
贵州文科生咨询,15***77 (贵州),2018-06-26 11:46,请问贵州文科生省位次在1842，要进贵校需要在多少位次？如果需要进入贵校的法学或者汉语言文学专业，想知道去年前年这两个专业的录取分数线,您好。请前往我校招生信息网查看历年分数及分差。
贵州考生咨询,15***77 (贵州),2018-06-26 11:36,请问贵州文科排名1842名能进该校的较好的文科专业吗,您好。请前往我校招生信息网查看历年分数及各专业录取分数。
志愿咨询,19***09 (安徽),2018-06-26 10:27,老师您好，我是安徽考生，今年文科601分，省3672名，请问可以报考湖南师范大学行政管理专业吗？,您好，可前往我校招生信息网查看历年招生分数线。
能否录取,13***10 (北京),2018-06-26 10:17,湖南考生，理科，580分，贵校能否录取，请问去年录取的排次是多少，自选专业能否实现？,你好，湖南省考生去年录取的位次在1w3-1w4左右。请结合位次考虑专业问题。
河北考生,13***55 (河北),2018-06-26 10:17,河北1700名能被录取吗？服从调剂后会不会被退档,你好，可前往湖南师范大学招生信息网查看往年录取情况。进档后，专业服从调剂，进档不退档。
录取相关,13***96 (湖南),2018-06-26 10:17,我是湖南理科考生，今年高考分数为582分，位次17959，请帮忙分析下如果报考贵校，录取机率有多少，谢谢！,你好，我省去年在湖南省内录取的位次是1w3到1w4左右，可结合位次进行参考。
湖南理科咨询,15***58 (湖南),2018-06-26 10:04,本省理科579，位次19000，有机会冲一冲吗？,你好，我省去年在湖南省内录取的位次是1w3到1w4左右，可结合位次进行参考。
吉林理科女,15***76 (吉林),2018-06-26 09:38,578分省排名9073能否被贵校录取,您好。请前往我校招生信息网查看历年分数。
提档的几率多大,13***92 (海南),2018-06-26 09:38,您好，我是海南理工考生，高考成绩649分，比省控线超110分，位次4908，有希望被贵校提档吗？谢谢,您好，可前往湖南师范大学招生信息网查看历年的录取分数情况。
录取相关,13***57 (湖南),2018-06-26 09:30,我是湖南文科考生612分排名3842，有希望被贵校录取吗,我校去年在湖南省录取的文科考生位次在2900-3000左右，请结合往年情况进行考虑。
关于录取,15***95 (河南),2018-06-26 09:10,老师您好，河南考生位次多少能上贵校？,请外省考生参考往年情况及分差。
咨询能不能录取,13***39 (宁夏),2018-06-25 16:45,我是宁夏理科高考生，分数519，位次4576，能不能冲湖南师范大学？,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
录取相关,15***95 (河南),2018-06-25 16:37,老师您好，我今年高考581分，超出一本线82分。想问一下考多少分报贵校有把握？新生安排在哪个校区？今年招生计划与往年相比是否有变化，如果有，变化在哪里？还有贵校如何转专业？贵校是双一流高校吗？专业志愿如何录取？有级差吗？,新生安排校区需要看专业，如医学院在咸嘉湖校区，艺体类在南院校区，部分专业在张公岭校区，多数专业在二里半校区。招生计划变化可在我校招生信息网查看。转专业问题进校咨询校教务办。我校是双一流高校。无级差。
录取,18***12 (安徽),2018-06-25 16:08,老师好，请问安徽理科574分，排名24225名，愿意服从调剂，报考贵校有机会吗？,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
英语口试的问题,89***@qq.com (天津),2018-06-25 15:00,天津的考生。湖南师范大学招生章程第三十条，要求外语专业英语口试合格，《2018年普通高校在津招生计划》里湖南师范大学招收英语及其他外语专业，并没有注明要求口语合格。以哪一个为准？,以招生章程为准
录取,13***91 (天津),2018-06-25 14:59,老师你好，我是天津文科考生，总分563，排名2875，有希望录取吗？,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
湖北考生 理科生 538分 排名38595 有望报考吗,15***09 (湖北),2018-06-25 14:46,谢谢老师,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
湖北理科考生，588,lu***6.com (湖北),2018-06-25 14:29,湖北理科588，报考贵校有希望吗,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
湖北考生,15***86 (湖北),2018-06-27 12:11,老师你好，湖北理科583，位次19038，不知有没机会上贵校，望老师指点下，谢谢,你好！请结合我校历年录取情况自行综合定夺。
专业调剂，转专业问题,13***36 (湖南),2018-06-27 12:11,1.若胡师大调档后，本人所报专业都未录取，然后是在未满专业中随机分配吗。2.关于转专业资格问题谢谢,你好！我校招生章程中有明确：“考生所有专业志愿都无法满足时，若服从专业调剂，则将考生调剂录取到其他缺档专业”。转专业政策请咨询我校教务处。
录取咨询,18***75 (广东),2018-06-27 12:03,我是广东考生2018年高考分数593省排位3797请问能否被贵校汉语言文学专业录取？,你好！请结合我校历年录取情况自行综合定夺。
文科,30***@qq.com (山东),2018-06-27 11:40,您好，我是山东文科考生，考了580，有机会被录取吗,你好！请结合我校历年录取情况自行综合定夺。
询问录取可能性,13***01 (福建),2018-06-27 11:39,福建省2338名，594分，想报考提前批汉语言文学专业，能够被录取吗？谢谢。,你好！请结合我校历年录取情况自行综合定夺。
咨询请求回答,18***06 (青海),2018-06-27 11:29,老师您好青海文科考生高出一本分数线17分报考贵校录取的希望大吗贵校在青海文科招生的位次是多少呢,你好！请结合我校历年录取情况自行综合定夺。
报考,13***70 (江苏),2018-06-27 10:24,请问江苏考生文科344双A有希望报考贵校么,你好！请结合我校历年录取情况自行综合定夺。
进入大学后是否有转专业机会,15***94 (河北),2018-06-27 10:11,如果进到不太喜欢的专业是否有机会转专业呢？如果可以的话，转专业难度是否会很大呢？,你好！转专业问题请咨询我校教务处。
入校后的问题,15***94 (河北),2018-06-27 09:55,贵校汉语言文学非师范类只有汉语言文学（基地班），那么进校后学院组织全校范围选拔时考试内容大概是哪方面呢？偏重古代文学还是现代文学呢？还是综合呢？谢谢解答！,你好！专业问题请咨询相关学院。
公费定向师范生,14***9@qq.com (湖南),2018-06-27 09:38,您好，我从高考专刊上看到贵校的公费定向师范生计划，提到“执行本科一批录取控制分数线”。作为一名理科生，我想问一下这句话是要求报考考生一定要达到贵校的一本录取分数线还是只要过了一本线就可以？谢谢♪(･ω･)ﾉ,你好！我校按分数优先原则录退和确定专业。
志愿填写咨询,15***05 (湖南),2018-06-27 09:33,老师，我是湖南省一名考生，已具有贵校的高校专项入选资格，且有意向参加，如何填写贵校一栏的专业，而且将贵校填为平行志愿的第一顺序院校志愿后，能否在其他顺序填写其他学校,你好！高校专项计划在本科一批，高校专项计划志愿栏中填报我校即可。
山东文科,18***12 (山东),2018-06-27 09:32,老师您好请问贵校山东文科平均位次大概在多少名？今年3550名希望大吗,你好！请结合我校历年录取情况自行综合定夺。
湖南文科考生,15***25 (湖南),2018-06-27 09:19,你好，我是湖南文科考生，今年高考成绩为607分，高出一本线38分，省排名为4708名，我是农村户口，想了解一下贵校有关农村户口降分的情况,你好！请结合我校历年录取情况自行综合定夺。我校认可各省（自治区、直辖市）教育行政主管部门、招生考试机构有关加分或降分投档的规定，按各省（自治区、直辖市）教育行政主管部门、招生考试机构提供的投档成绩（含全国性高考加分）提档，并按照投档成绩进行录取和专业安排。
录取咨询,13***34 (湖南),2018-06-27 09:16,您好，湖南理科生，594分，排名13700（含地方性加分），如果第一志愿报计算机类，不服从调剂，能否成功？,你好！请结合我校历年录取情况自行综合定夺。
陕西文科考生,18***50 (陕西),2018-06-27 09:15,陕西文科位次2054.可以上贵校网络与新媒体或新闻学吗,你好！请结合我校历年录取情况自行综合定夺。
高水平运动队,13***87 (四川),2018-06-25 14:20,我是签约了湖南师范大学的高水平运动员，填志愿只需填高水平运动队一栏，其它不填可以吗？专业需要调剂吗？,你好！已签约我校高水平运动队考生，考生文化成绩达到相应控制分数，在高水平运动队志愿栏填报我校且服从专业调剂，经生源所在省级招生考试机构投档后，我校予以录取。
专业极差,16***16 (吉林),2018-06-25 12:46,吉林省报考贵校有专业极差吗，是多少分呢？,无级差。
福建考生,18***05 (福建),2018-06-25 12:10,老师您好，我是福建理科考生，总分581，省排名8176，请问报考贵校有希望吗,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
四川考生,18***10 (四川),2018-06-25 11:20,请问四川理科617有希望被贵校录取吗?可以填报的专业有哪些？,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
报考咨询2018,18***88 (甘肃),2018-06-25 10:13,尊敬的招生办老师您好，我是甘肃理科考生高考成绩534，全省排名13782，请问报考贵校能否被录取，请您拨冗解答，谢谢老师,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
山东理科,15***91 (山东),2018-06-25 10:05,600分，19875名有可能进入贵校吗,您好。来信已收到。关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。相关资料在我校招生信息网上均有公示。
报考咨询,13***37 (湖南),2018-06-25 09:02,老师好，湖南考生，请问贵校录取线会随今年普遍一本线变化而大幅变化吗,您好，省内考生建议以省排名作为参考。
退档问题,15***06 (云南),2018-06-24 16:26,贵校提取多少档案，退档率是多少,我校在外省不超过110%的比例提档，具体提档比例要结合实际情况而定。承诺进档后专业服从调剂，体检合格，进档不退档。
云南考生,15***06 (云南),2018-06-24 13:57,老师，您好。我是云南理科考生，568分，位次17342，是否有望报考贵校？谢谢,您好，可前往“湖南师范大学招生信息网”查看历年在贵省录取分数情况，往年情况仅供参考。
云南考生报考咨询,18***23 (云南),2018-06-24 09:54,尊敬的老师:您好，我是云南省一名文科考生，成绩607，想要报考贵校思想政治教育专业，请问是否能够被录取？如果可以，请问应该注意哪些问题？云南省文科一考生2018年6月24日,您好，可前往“湖南师范大学招生信息网”查看历年在贵省录取分数情况，往年情况仅供参考。
报考咨询,18***23 (云南),2018-06-24 09:46,我是云南省一名文科考生，成绩607，想要报考贵校的思想政治教育教育专业，请问需要注意些什么问题？,您好，不知所提需要注意的问题指什么？如果想了解历年分数，请前往湖南师范大学招生信息网上查看历年分数。如果想了解专业，可前往湖南师范大学招生信息网下载报考指南。请你明确问题，完善问题，方便有针对性地回答。
平行志愿如何平行,12***9@qq.com (青海),2018-06-23 14:00,A志愿达到提档线，但是不服从专业调配，退档后是否继续检索B志愿，还是进入复征志愿,你好，请根据你所在省份的投档规定而来。请查看你所在省份相关规定。
专业,12***9@qq.com (青海),2018-06-23 13:58,不设专业级差，分数优先情况下，低分第一专业和他人高分第二专业谁优先,您好。我校不设分数差，按照分数优先原则进行录取。你所提问题，以高分第二专业优先。
英语口试,89***@qq.com (天津),2018-06-23 11:39,招生简章上要求报考外语类专业，需英语口试合格，但是“在津招生计划”不要求英语口试合格，以哪个要求为标准？,您好。来信已收到。请问：招生简章是哪一个招生简章？“在津招生计划”这一字样出自哪个文件？请您完善问题，方便我们有针对性回答。
报考咨询,yd*** (河南),2017-06-28 16:48,您好，我是河南文科考生。今年高考成绩为593，全省位次1899，请问可以报考您校吗？专业有没有选择的余地？,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
广东高考,15***87 (广东),2018-06-28 13:21,你好，我是今年广东文科高考考生，高考分数570，省排位9394左右，请问进贵校的可能性大吗？有什么建议吗,你好！请结合我校历年录取情况自行综合定夺。
理科生能否报贵校中文专业,18***05 (河南),2018-06-28 13:10,老师，您好！我是河南一名理科生，582分，排名25779名，特别想报考贵校的“中国语言文学专业：，即中文专业，而您们学校这个专业的招生计划科别一栏是“文科”。请问，我这个理科生能否报中文专业，如果可以的话，一般是怎么录，毕竟文科和理科试卷不同，分数线不同，分数没法直接比较！谢谢！,同学你好，理科考生可填报我校公布的理工类专业计划。
咨询,15***77 (湖南),2018-06-28 12:37,湖南理科考生580分填地方专项有希望上贵校吗？,你好！请结合我校历年录取情况自行综合定夺。
福建,10***0@qq.com (福建),2018-06-28 12:02,福建文科生593，排名2399，超本一线42分，有机会报考贵校法学，法语，朝鲜语这三个专业吗,你好！请结合我校历年录取情况自行综合定夺。
专业及院校咨询,15***59 (山东),2018-06-28 11:44,我是山东一理科考生，615分，12780名，我想问一下报考按教育学、心理学、化学、地理学的顺序并服从调剂能录取吗？同时，贵校设不设专业极差?,你好！录取情况请结合我校历年录取情况自行综合定夺。我校不设专业级差。
文科566可以报该校新闻学专业吗？,13***73 (山东),2018-06-28 11:03,您好，我是山东考生，文科566分，在全省排名是16307。可以报考该校新闻学专业吗？如果可以的话那录取几率大不大？谢谢老师,你好！请结合我校历年录取情况自行综合定夺。
关于专业设置,13***78 (广东),2018-06-28 11:01,老师您好，打扰了，我是18年广东理科考生。我想问问在招生计划中，生物科学，数学与应用数学都是指师范生吗,生物科学、数学与应用数学该两个专业是师范类专业。
录取,18***11 (山东),2018-06-28 10:28,请问，山东理科599报贵校录取希望大吗？若服从专业调剂是否保证不退档,你好！请结合我校历年录取情况自行综合定夺。我校招生章程中有明确：“考生所有专业志愿都无法满足时，若服从专业调剂，则将考生调剂录取到其他缺档专业”。
2018届湖南考生585分，可以考上贵校吗？,18***51 (湖南),2018-06-28 10:27,如果考上了，有没有机会转系,你好！请结合我校历年录取情况自行综合定夺。转专业问题请咨询我校教务处。
地方专项,17***59 (湖南),2018-06-28 10:26,请问如果户籍是邵阳市的，但在怀化市内读了三年高中，能否享有地方专项政策如享有，请问有什么优惠吗？谢谢,你好！湖南省教育厅湘教通〔2018〕141号文件中有明确“在我省户籍制度改革实施之前（2015年12月31日前），具有我省农业户口且符合今年统一高考报名条件的考生均可报考。”
为什么贵校在湖南招生本科一批时是有两个院码和两个投档线？,18***51 (湖南),2018-06-28 10:24,这两个之间有什么区别吗？,你好！一个院校代号下有一个投档线。院校代号下专业与招生计划均有所不同。
录取咨询,15***71 (山西),2018-06-28 09:35,您好，我是山西文科考生，分数591，省排名1223，有希望能被贵校录取吗？有可能选到理想的专业吗?,你好！请结合我校历年录取情况自行综合定夺。
河南文科,13***30 (河南),2018-06-28 09:24,我是河南文科考生572能被录取吗？别告诉我自己去查看“关于外省报考我校，可以往年录取情况作为参考。参考往年在贵省招生计划和录取分数的和一本线的分差。”我就问你能不能,你好！请结合我校历年录取情况自行综合定夺。
汉南文科,13***30 (河南),2018-06-28 09:16,我是河南文科考生572能被录取吗？,你好！请结合我校历年录取情况自行综合定夺。
文科生超一本40分，作为本省生，报考贵校希望大吗？,19***80 (湖南),2018-06-27 16:54,。,你好！请结合我校历年录取情况自行综合定夺。
入学后有机会调专业吗,dd*** (黑龙江),2017-06-27 09:58,我想去汉语言文学专业，分数差不多，但是如果分数不够被其他系录取的话，入学后是否有机会调整到汉语言文学专业,转专业进校后咨询教务处。原则上大一第一学期末个人可提出转专业申请。
山西省文科生报考教育学可以从事什么方面的教学？,76***y (山西),2017-06-27 09:55,您好！我是山西省文科生，分数554，排名1610到1680之间，意愿报考贵校，我想请问咱们在山西招的教育学专业能否从事中学文科综合方面的教育教学呢？谢谢回答，还有，我的情况报考可能性如何？谢谢！,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
录取,ly***06313 (广东),2017-06-27 09:48,我是广东考生，怎么查阅历年专业排位,在我校招生信息网历年招生可以查询
专业,13***22 (江西),2017-06-27 09:47,我是江西理科考生。551，比一本线高48分，能考上学校的英语师范专业吗,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
专业,13***22 (江西),2017-06-27 09:46,您好，我是江西理科考生，551，排名13365.我想问下我可以考上学校的师范专业（如英语、化学、物理）,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
招生计划,54*** (福建),2017-06-27 09:44,请问贵校在福建省提前批招生计划为6人（未注明师范类），请问这6个名额招收的是师范生吗？,你好，请说明具体专业。
报考,13*** (河北),2017-06-26 16:56,老师您好，我是河北考生，高考成绩：495，文史类，请问今年被贵校录取的可能性大么？,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
江苏考生 333分 历史A+ 政治A,17*** (江苏),2017-06-26 15:35,江苏考生333分历史A+政治A请问贵校能收吗？,[你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。对于根据分数和等级投档的省份，我校实行先分数后等级的录取规则，选测科目最低等级要求为AB+，必测科目的等级要求执行省级教育行政主管部门、招生考试机构的统一规定。在分数相同的情况下，优先录取选测科目等级高的考生，在分数和选测科目等级相同的情况下，优先录取必测科目等级高的考生。
专业录取,77*** (宁夏),2017-06-26 15:21,老师您好，问一下专业录取的时候，是在同一专业所有省的考生里排名录取，还是在同专业同省考生里排分录取？另外服从调剂是否退档？,你好。按照省份计划录取。进档后，专业服从调剂我校投档不退档。
甘肃理科考生,gi*** (甘肃),2017-06-26 15:20,老师您好，今年我考了472，服从调剂有机会去贵校吗？,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。进档后，专业服从调剂，我校投档不退档。
咨询,af***bi (云南),2017-06-26 14:39,想问几个问题。1.考入贵校后要是专业不满意，可以转专业吗？或是只能转一部分专业呢？2.贵校是否有保研政策？比率大概是多少？不胜感激。,转专业问题请咨询教务办。有保研政策。普通班原则上为5%。基地班原则上为50%。
录取问题,74*** (北京),2017-06-26 12:02,我是北京理科考生536分请问有希望报考贵校么,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
天津考生咨询,ts*** (天津),2017-06-26 11:31,老师，您好！请问：1、对于天津2017年招生“数学与应用数学（师范）”专业与2016年招生的“数学与应用数学”专业的开设的课程和就业方向的异同是什么？2、各校区开设的专业是什么？各校区的交通怎样？3、各校区住宿条件怎么样？,具体专业学习内容请咨询对对应学院。
志愿填报问题,ru***eng727 (湖南),2017-06-26 10:21,我是湖南文科考生，今天高考分数是585分，能否填报贵校呢？,按照往年录取情况，投档线考生位次文科3000名左右，理科1W4千名左右。
江西文科,15***76 (江西),2017-06-26 09:36,文科582排名1716按线差是否上线机会较大？,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
咨询，内蒙古,gc***78 (内蒙古),2017-06-28 16:15,内蒙古理科，超一本线83，能报贵校吗，谢谢,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
湖南文科生,28*** (湖南),2017-06-28 16:03,老师我是湖南文科生，596分，2500名，能进贵校吗,根据往年录取情况，湖南省考生预计文科3000名左右可投进我校，您可做为参考。
湖南理科561能进贵校吗,ya*** (湖南),2017-06-28 14:25,服从调剂，能否调剂到冷门专业？有没有可能被退档？转专业难不难啊,考生所有专业志愿都无法满足时，若服从专业调剂，则将考生调剂录取到其他缺档专业。所有专业志愿都无法满足且不服从调剂的考生，作退档处理。转专业问题请咨询教务办。
贵州考生咨询,mo*** (贵州),2017-06-28 14:08,老师您好，我是贵州的一名文科考生，成绩为564，位次为7053，超出一本线19分，是否有机会被贵校录取？谢谢！,你好，可以在我校招生信息网查看历年录取分数，以往年录取分数做为参考。
录取,li*** (湖南),2017-06-28 13:34,老师您好!我是17届湖南理科考生。高一本线49分。请问通过农村专顶可进贵校吗？,去年我校农村专项理科最低分520分。农村专项可查看文件《湖南省教育厅湖南省公安厅关于做好2017年重点高校招收农村和贫困地区学生工作的通知》
