标题,来源,时间,问题,回答
安徽考生文科625名有可以选专业吗,13***78 (安徽),2018-06-27 09:12,1,你好，参考往年情况，进档估计有非常大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
江苏考生,17***20 (江苏),2018-06-27 09:11,江苏理科363AB+物理学专业有希望吗,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
山东考生,13***36 (山东),2018-06-27 09:05,你好，我是理科617分，位次在11967，有希望报考你们学校吗？如果可以，有没有希望被建筑系或材料类录取呢？,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
山东理科考生,13***50 (山东),2018-06-26 16:58,613分，位次13620，有希望被录取吗,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
河北文科，3390名，报贵校有机会被录取吗？,13***56 (河北),2018-06-26 16:50,河北文科，3390名，报贵校有机会被录取吗？,你好，参考往年情况，进档估计有风险，可以冲一冲，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
咨询,13***31 (辽宁),2018-06-26 16:36,老师您好！我是辽宁理科生，630分，排名5170，请问可以报考贵校计算机类吗？投档且服从调剂有可能被退档吗？谢谢！,你好，参考往年情况，进档估计有非常大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
我要去苏大！,18***16 (内蒙古),2018-06-26 16:21,老师，我是内蒙古文科考生，高考分数557分，高一本线56分，全省2000名，请问有没有希望被贵校录取呢，非常喜欢苏大,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
关于招生计划,13***68 (江西),2018-06-26 16:17,老师您好，我想询问一下苏州大学今年高校专项计划在江西投放的计划数及招生专业，谢谢！,你好，详情请见附件2：关于我校2018年高校专项计划资格初审结果公示及分省分专业招生计划公布的通知http://zsb.suda.edu.cn/view.aspx?id=2306
山东文科考生,13***19 (山东),2018-06-26 16:16,我想问一下山东文科610分，省排名3421，想报考贵校的环境设计专业，可以吗？,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
高校专项计划招生,17***22 (山东),2018-06-26 15:52,老师您好，我是山东考生，已经通过了高校专项计划的初审，今年高考成绩597分，排名.21795名，高校专项计划有机会录取吗？,你好，高校专项计划是根据每年报考情况决定的，也没有历年成绩参考。但高校专项计划的分数一般较低，只要达到本一分数线即可填报。
湖南文科,18***29 (湖南),2018-06-28 14:51,老师您好，请问贵校对湖南单科优秀政策（高考数学满分）认可度有多高，湖南文科628，报考贵校希望有多大？,您好，排名1400左右有希望。我校执行生源地省的加分优惠政策。
广东文科,18***92 (广东),2018-06-28 14:49,您好，我是2018广东省文科考生，分数572，省排名8988，录取的可能性大吗,您好，参考往年，录取有风险
被调剂的专业往年大多是啥,15***23 (黑龙江),2018-06-28 14:28,是在考生所在省的录取专业里调剂吗,您好，是在考生所在省的专业计划内调
转专业问题,13***80 (海南),2018-06-28 14:24,老师您好！请问苏大在海南没有纳米科学与技术专业招生计划，请问2018年考生入校后能转此专业吗？,您好，只能在本省招生计划内调剂。
海南考生专业调剂,13***80 (海南),2018-06-28 14:13,老师您好！海南今年有护理学专业招生计划，理科男考生是否服从调剂会被调到护理学专业呢？,您好，专业调剂会尽量满足专业倾向进行调整。
进档了，会退档吗？,15***23 (黑龙江),2018-06-28 14:07,文史黑龙江570，超一本线80分，有希望被录取吗？黑龙江录取8人超出招生计划的百分之五怎么处理？,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。若专业服从调剂，进档不退，我们有对服从调剂的考生的弹性计划空间。
湖南文科,13***20 (湖南),2018-06-28 14:07,湖南文科633，排名1664，有希望吗,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
黑龙江文史类考生570分,15***23 (黑龙江),2018-06-28 13:54,老师你好，请问我是文科黑龙江考生，570分省排名869--904，高一本线80分，有没有被贵校录取的可能，被新闻传播类录取的可能大吗？金融类呢？预计今年在黑龙江提档分是多少？贵校的调剂原则是啥？会不会和考生的志愿差距太大？谢谢老师回答！,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。分数线取决于报考情况，事先无法预估。服从调剂，进档不退，会尽量满足专业倾向在本省招生计划内调剂。
高校专项计划,18***42 (海南),2018-06-28 13:51,你好，我报了你们高校专项计划，在海南省文史614分，有希望进入吗？,您好，专项无具体分数线，过一本线即可填报，按照当年报考情况按成绩从高到低排序择优录取。
山东农村专项理科,15***28 (山东),2018-06-28 13:23,您好老师，农村专项已经通过，想问大概要多少位次才有机会录取？,您好，专项无具体分数线，过一本线即可填报，按照当年报考情况按成绩从高到低排序择优录取。
河南,18***11 (河南),2018-06-28 13:15,我是今年河南考生，高考分数为616，过一本线117分，位次一万名左右，想报贵校软件工程专业，请问录取几率如何,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
志愿咨询,13***62 (广东),2018-06-28 13:11,您好，想问下广东理科考生排位17071名576分报考贵校机械类或纳米材料与技术录取希望大吗,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
转专业,17***87 (云南),2018-06-28 13:08,老师，你好。请问通过高项专项进入贵校后，是否可以转专业，以及转专业的条件是什么？,[学生进校学习一学期后，可以按照学校教务部门当年公布的转专业政策及考核要求，申请转专业，通过考核、公示等环节后确定转专业学生名单，转专业有专业和名额限制，一般转入人数不超过该专业现有人数的10%，转出人数不超过该专业现有人数的20%，具体政策由我校教务部制定，需要进校后才能确定。
江苏文科366，全省3416，A+B+，被录取的可能性大么？,18***26 (江苏),2018-06-28 13:04,有希望读到法学么？,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
高考咨询,13***59 (云南),2018-06-28 12:59,云南理科585，高一本线55分，有希望被贵校录取吗？,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
中外合作办学,13***30 (河南),2018-06-28 10:56,请问，河南文科588，能报贵校合作办学吗？,您好，参考往年，有很大希望。
转专业问题,13***15 (广东),2018-06-28 10:52,请问贵校，转专业有什么要求？,[学生进校学习一学期后，可以按照学校教务部门当年公布的转专业政策及考核要求，申请转专业，通过考核、公示等环节后确定转专业学生名单，转专业有专业和名额限制，一般转入人数不超过该专业现有人数的10%，转出人数不超过该专业现有人数的20%，具体政策由我校教务部制定，需要进校后才能确定。
录取咨询,13***64 (广东),2018-06-28 10:48,我小孩广东、理科，高考572，广东理科排名18832，有可能被贵校录取吗？,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
海南,13***75 (海南),2018-06-28 10:40,一般的话，海南理科考生排在多少名可以被贵校录取,您好，参考往年，9000名左右有希望。
高校专项,13***32 (西藏),2018-06-28 10:39,请问老师我的高校专项可以点服从调剂吗,您好，尽量勾选服从调剂。
录取,13***36 (福建),2018-06-28 10:37,1，福建文科考生省排1033，请问被贵校录取及受调剂的机率多大？,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
提前批次,15***98 (江苏),2018-06-28 10:27,我是江苏考生，但我查询很多渠道都不明确提前批次的地方专项计划限制在江苏的哪些区，我是泰州的，可以报吗？求解,您好，地方专项计划由省招办指定，具体请咨询省招办。
报考咨询,18***99 (新疆),2018-06-28 10:25,新疆考生，理科，586分，排名3279，超新疆一本线119分，报考贵校能录取吗？谢谢！,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
录取机率及进档后是否退档,13***05 (山西),2018-06-28 10:24,您好，我是山西理科考生分数577位次9124——9350录取机率如何？投档后是否退档？,您好，参考往年，录取有风险。若专业服从调剂，只要进档不会退档。
海南理科考生报考咨询,11***6@qq.com (海南),2018-06-28 10:15,老师您好：海南理科704分，省排名1790名，请问报考贵校有希望吗,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
报考咨询,15***88 (山西),2018-06-28 10:14,山西文科考生，分数586，高出山西一本分数线40分。想报考贵校，请问录取几率如何。如能录取，能否推荐下专业。如有金融财经类更佳。,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
录取几率,18***23 (河南),2018-06-28 10:11,您好，河南省理科考生611分、11712名报考贵校有希望被录取吗？能给些中肯的建议吗?谢谢。,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
关于中外合办的投档,10***1@qq.com (江苏),2018-06-28 09:53,中外合办江苏文科342AB有希望录取吗希望大不大?如果刚好卡投档线会被退档吗对英语成绩有要求吗,您好，参考往年，录取有较大希望。建议一志愿填报并服从专业调剂，服从调剂进档不退。对英语成绩无硬性要求，但是英语水平对日后学习有影响。
录取咨询,13***68 (山东),2018-06-28 09:50,老师，您好。我是山东考生。请问理科617分12044名。可以报考贵校吗,您好，参考往年，录取有希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
报考咨询,13***02 (河南),2018-06-28 09:36,河南考生理科596分，高出一本线97分，省排名18100左右，报考贵校可以吗？如果可以有哪些专业推荐呢？,您好，参考往年，录取有风险。
志愿咨询,18***75 (广东),2018-06-28 09:28,我是广东考生2018年高考分数593省排位3797请问能否被贵校录取？（服从专业调剂）,您好，参考往年，录取有一定希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
文科580,18***18 (内蒙古),2018-06-28 09:25,2018内蒙古文科考生，580分，省排名873，能上苏州大学不,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
关于食宿条件,13***16 (河南),2018-06-28 09:22,您好，想询问一下贵校的食宿条件如何？如是否有暖气空调、独立卫浴等,您好，我校食宿条件很好，均有空调独立卫浴，极个别宿舍无淋浴。
录取机率及专业,13***72 (山东),2018-06-28 09:21,老师，您好。我是山东考生。理科，621分，10757名。想报考贵校，请问机率如何？在专业方面有什么限制（即录取机率不大的）,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。建议参考历年分数，进行专业选择。
录取几率及志愿填报,13***16 (河南),2018-06-28 09:21,您好，请问河南理科61510370名报考贵校录取几率大吗？报风景园林专业有希望吗？,您好，参考往年，录取有很大希望。建议一志愿填报并服从专业调剂，增加进档录取机会。
报考咨询,15***11 (青海),2018-06-28 09:20,青海文科考生投档线550，能被贵校录取吗？如提档后，服从调剂，是否不退档？谢谢,您好，参考往年，超过一本线60分左右有希望。服从专业调剂，进档不退。
录取咨询,15***71 (山西),2018-06-28 09:20,您好，我是山西文科考生，分数591，省排名1223，有希望能被贵校录取吗？有可能选到理想的专业吗?,您好，参考往年，录取有希望，但建议选择历年分数较低的专业。
志愿咨询,18***75 (广东),2018-06-28 09:18,我是广东考生2018年高考分数593省排位3797请问能否被贵校汉语言文学专业录取？,您好，参考往年，报考该专业有风险。
云南考生请教,18***97 (云南),2018-06-28 09:16,老师好，请问请问调剂专业的范围是在大学在云南招生的那几个专业里调剂还是在更大的范围？,您好，在云南省计划范围内调剂。
录取询问,13***31 (河南),2018-06-28 09:06,河南理科607分，13303名，能否被录取，谢谢,您好，参考往年，进档有希望，建议一志愿填报并专业服从调剂，增加进档录取机会。
咨询,18***82 (江苏),2018-06-28 09:00,你好，我是江苏考生，理科348分，选科AB，有希望被贵校录取吗？谢谢老师,您好，参考往年，进档有风险，可考虑我校中外合作办学专业。
关于贵校的提前批次录取条件,15***98 (江苏),2018-06-27 16:59,我是一名江苏省考生，希望可以进入苏州大学学习。在看到提前批次中有地方重点高校招收农村和贫困地区学生专项计划，请问这对户籍有什么详细要求呢？求解。,[国家专项计划、高校专项计划、地方专项计划三种类型都是国家为了提高农村学生及部分录取比例较低地区录取率而设立的单独计划类型。（1）国家专项计划定向招收集中连片特殊困难县、国家级扶贫开发重点县以及新疆南疆四地州学生，由中央部门和地方本科一批招生为主的学校承担。国家专项计划单独填报志愿、单独录取，在本科一批开始前完成录取，录取分数原则上不低于有关高校所在批次科类录取控制分数线。具体实施办法由有关省（区、市）根据实际情况制订，考生是否具有填报国家专项计划资格由生源省级招生主管部门界定并审核，考生根据各省级招办要求填报志愿。今年我校国家专项计划在下列省份招生：河北、山西、内蒙古、吉林、安徽、江西、河南、湖北、湖南、广西、海南、重庆、四川、贵州、云南、陕西、甘肃、青海、宁夏、新疆。具体招生计划数由当地省级招生主管部门公布。（2）高校专项计划，由教育部直属高校和其他自主招生试点高校承担，招生计划不少于学校本科招生规模的2%，只有获得相应高校专项计划招生入选资格，在相应志愿栏中填报志愿，才能通过高校专项计划录取。录取分数原则上不低于有关高校所在批次科类录取控制分数线。今年年我校高校专项计划入选考生资格已在我校本科招生网及阳光高考平台公示，分省分专业招生计划也在我校本科招生网公布，公示无异议的入选考生可根据所在省招生主管部门的规定在相应批次填报志愿，学校依据公布的招生计划、考生志愿、高考成绩总分，按高考成绩从高分到低分顺序依次排序，并根据我校招生章程的有关规定，择优安排录取专业。（3）地方专项计划定向招收各省（区、市）实施区域的农村学生，由各省（区、市）所属重点高校承担。地方专项计划的具体实施区域、报考条件和录取办法由各省（区、市）根据本地实际情况确定。今年年我校地方专项计划为55个，只在江苏省内招生。详细内容可电话咨询0512-67509412、67503407、67503542、67504735、67504739、67164170、67164172。0512-6750794367507949
广东 音乐术科生（声乐方向）,18***85 (广东),2018-06-27 16:33,你好！我的高考分数为术科228文化科409综合分759综合分省内排名为759请问被贵校录取的机会大不大？,您好，请参考http://zsb.suda.edu.cn/search.aspx?nf=2017&sf=19&xy=25&text=苏州大学2017年广东音乐学院各专业录取分数查询结果
专业调剂,13***56 (山西),2018-06-27 16:19,老师好，未报医学类专业如果服从调剂是否会被调剂到此类专业,您好，调剂会尽量满足专业倾向，具体哪些专业可以调剂要看当年录取情况。
咨询,10***0@qq.com (江苏),2018-06-27 16:17,您好！江苏考生文科349史政AA+服从调剂，有机会上贵校吗？,您好，参考往年，有风险，可以考虑一下我校中外合作办学专业。
录取,15***66 (江苏),2018-06-27 13:04,1.368物理A+化学A报考计算机有希望吗2.江苏的历年专业录取分数线是否含有选修加分或只是三科总分,[你好，参考往年情况，进档估计有很大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx本科招生网上的历年专业成绩是包含选修加分的。具体历年成绩http://zsb.suda.edu.cn/markHistory.aspx
录取,40***@qq.com (新疆),2018-06-27 13:01,新疆文科生：578分、682名冲苏州大学能冲上吗,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
广东艺术类考生,18***47 (广东),2018-06-27 12:58,请问在填报苏大志愿时，艺术类考生（音乐表演专业）填写苏大，是填其他艺术类本科院校还是独立设置艺术院校呢？,您好，填其他艺术类本科院校。
山西理科排名8000,15***05 (山西),2018-06-27 12:44,想报考贵校，请问是否有把握？,您好，参考往年，进档有一定希望，建议一志愿填报且专业服从调剂，增加进档机会。
高校专项,18***53 (贵州),2018-06-27 12:39,老师您好，我通过了贵校高校专项初审，超过我省一本线17分，请问我有机会被录取吗？,您好，超过本一线即可填报，学校依据公布的招生计划、考生志愿、高考成绩总分，按高考成绩从高分到低分顺序依次排序，并根据我校招生章程的有关规定，择优安排录取专业。暂时无法预估分数线。
山东理科考生,15***16 (山东),2018-06-27 12:37,老师您好，山东理科考生610，排名14800，考上贵校的可能性大吗。是不是会被调剂,您好，参考往年，填报有一定风险。
报考咨询,13***55 (河南),2018-06-27 12:18,老师你好，我是河南文史考生，601分，比一本线高54分，录取有希望吗？谢谢,您好，参考往年，位次在1800名左右有希望。
专业填报,13***31 (贵州),2018-06-27 12:15,我是贵州理科考生，女，592分，想第一志愿填报贵校，请问有哪些好的专业可以拆在前面？,您好，参考往年，位次在8000名以内报考有希望。具体专业填报可参考历年分数http://zsb.suda.edu.cn/markHistory.aspx
报考咨询,13***13 (河南),2018-06-27 11:57,老师您好：河南理科生，高考分数614，省排名10700名左右，想报考贵校医学类或电子类专业学习，录取希望大吗？另外，本科一批是平行志愿，填写志愿有顺序要求吗？谢谢！,[您好，参考往年录取排位约为13000名，录取希望很大。按照平行志愿投档的批次，我校对进档考生的院校志愿（A/B/C）均视为相同，是平等的，不作任何区分，均作为第一志愿。但是省级招办向高校投档时是依次检索院校志愿（A/B/C）的，因此尽量A志愿报考我校，并服从专业调剂，增加进档录取机会。
招生咨询,13***90 (陕西),2018-06-27 11:50,老师你好，我是陕西的考生想报考你们学校，我的成绩是600分，位次是8128，请问一下被录取的希望大吗?临床医学的5+3专业被录取的机会大吗？,您好，参考往年位次约为10000名，录取有希望。建议一志愿填报并服从专业调剂，增加进档机会。
新疆文科生,24***8@qq.com (新疆),2018-06-27 11:49,老师您好，新疆文科生561，位次1124，报考贵校有希望吗？,您好，参考往年，有一定风险。
山西理科考生高一本线66分,15***05 (山西),2018-06-27 11:29,想报考贵校电子信息或与计算机方面有关的专业，请问有机会吗？,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
河南理科,sq***@sina.com (河南),2018-06-27 11:27,河南理科603排名15057有机会被录取吗,你好，参考往年情况，进档估计有非常大风险，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
专业级差,18***09 (广西),2018-06-27 11:13,是否有专业级差,我校没有专业级差。
老师你好,13***95 (贵州),2018-06-27 11:11,我贵州理科考生，593分，想报贵校医学专业有把握吗,你好，参考往年情况，进档估计有很大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
湖南文科3324名，报贵校有机会被录取吗？,15***20 (湖南),2018-06-27 11:00,成绩为616比一批分数线高47分，报名贵校有机会被录取吗？,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
录取问题,13***04 (山东),2018-06-27 10:56,分数636，位次5930，可不可报考本校的计算机类专业？,你好，参考往年情况，进档估计有非常大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！专业是否能录取要看当年报考情况，暂时无法估计，可以参考历年成绩进行预测http://zsb.suda.edu.cn/markHistory.aspx
通过高校专项计划进入苏大能不能转专业？,15***43 (山东),2018-06-27 10:52,老师好，我想请问怎么通过高校专项计划报考苏大，如果是这样被录取，想转专业是不是有困难呢？,[今年年我校高校专项计划入选考生资格已在我校本科招生网及阳光高考平台公示，分省分专业招生计划也在我校本科招生网公布，公示无异议的入选考生可根据所在省招生主管部门的规定在相应批次填报志愿，学校依据公布的招生计划、考生志愿、高考成绩总分，按高考成绩从高分到低分顺序依次排序，并根据我校招生章程的有关规定，择优安排录取专业。通过高校专项计划的学生也可以转专业。
录取可能性,13***06 (山东),2018-06-27 10:52,山东文科，排名5000多，有机会被录取吗？通过贵校专项呢？,你好，参考往年情况，进档估计有很大风险，可以冲一冲，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
咨洵,13***52 (江苏),2018-06-27 10:47,您好，我江苏考生文课357分A十B+能进苏州大学吗？谢谢！,你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！今年苏大在江苏公布计划3233人，我们积极响应省里号召，增招293人，是“211”高校中增招最多的学校。所以今年苏大投档线预估会有所下降，意味着江苏考生被苏大录取机会大大增加。
咨洵,13***52 (江苏),2018-06-27 10:46,您好，我江苏考生文课357分A十B+能进苏州大学吗？谢谢！,今年苏大在江苏公布计划3233人，我们积极响应省里号召，增招293人，是“211”高校中增招最多的学校。所以今年苏大投档线预估会有所下降，意味着江苏考生被苏大录取机会大大增加。你好，参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
报贵校,13***29 (广东),2018-06-27 10:45,老师好，广东文科596分，报贵校录取机会大吗？,你好，参考往年情况，进档估计有很大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
云南理科考生,18***97 (云南),2018-06-27 10:43,老师好，我是云南理科考生，成绩609，省排名7190，请问报考贵校希望大吗？,你好，参考往年情况，进档估计有很大希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
福建考生咨询,15***41@163.com (福建),2018-06-27 10:41,产品设计理工科考生可以报读吗，有什么要求，本人省排9900名，过线约80,专业报考可以查看省里发的报考指南。或者查看招生计划http://zsb.suda.edu.cn/MorePlan.aspx参考往年情况，进档估计有希望，建议一志愿填报我校并填写专业服从调剂。若考生进档，我校承诺不退档！
