标题,来源,时间,问题,回答
山东理科学生,13***01 (山东),2018-06-28 10:34,您好：586分报考贵校希望大吗？谢谢,省排名22500以内希望很大
是否录取古筝专业,17***20 (湖南),2018-06-26 09:54,请问贵校是否录取古筝专业？学校是否开设古筝课程？,在湖南音乐学专业认可音乐类非理论作曲类考生的考试科目且主科为声乐、钢琴或器乐入校后是否有古筝课请咨询艺术与传媒学院027-67883255
山东考生,13***96 (山东),2018-06-26 09:51,老师您好，山东理科587分，位次28205，是否有希望报考贵校？,可以冲一下
录取,13***98 (海南),2018-06-26 09:23,贵校的录取原则是什么样的,普通文理考生按照“学校志愿优先、专业志愿优先”的原则进行录取及安排专业，不设专业级差。自主招生、高水平艺术团、高水平运动队、艺术类等特殊类型依照我校2018年各类别招生简章规定的录取原则进行录取。
广西理科考生,17***21 (广西),2018-06-26 09:18,老师您好，我分数581超一本68，报考贵校希望大吗？若可以报考，因为我是女生，选择哪几种专业比较好，能详细说说吗?谢谢!,希望很大具体专业选择可参见分数线http://zhaosheng.cug.edu.cn/info/1012/2116.htm和专业介绍http://zhaosheng.cug.edu.cn/info/1033/2234.htm
关于报考录取,13***98 (海南),2018-06-26 09:14,海南考生，690，2374名，报考地质工程被录取可能性大吗？服从调剂提档后有可能被退吗？,希望很大进档考生服从调剂不会退档
2018贵校模拟投档线什么时候能出来?是多少？,13***88 (湖北),2018-06-26 09:10,老师，您好。问题如题。马上报志愿了，我们急切想知道确切消息。望尽早公示。,理科594以上文科613以上希望较大
国家专项计划，高校专项计划,18***74 (河南),2018-06-25 16:32,老师，您好！我高考分数548，超一本线49分，参加过贵校自主招生考试，两分之差无缘被录取。请问我报国家专项计划和高校专项计划希望大吗?谢谢！,高校专项前期报名已结束国家专项需要省招考部门认定的地区有资格报考
录取咨询,41***@qq.com (广西),2018-06-25 15:14,老师您好，我是广西文科考生，成绩602分，超一本线55分，排名1250。请问报考贵校入档希望大吗？贵校有无专业级差、志愿级差？在广西招生的位次大约是多少？谢谢您！,希望很大无极差位次大概在1650名以内的考生报考希望很大
录取,13***91 (天津),2018-06-25 14:56,老师你好，我是天津文科考生，总分563，排名2875，有希望录取吗？,可以冲一下前年位次6233去年位次1660
报考,15***76 (山西),2018-06-25 14:53,老师好，山西理科女，561分，位次13666，报考贵校有希望吗？,可以冲一下
专业录取分数线,17***75 (广西),2018-06-25 13:27,广西考生，593分，想报遥感科学与技术专业，能被录取吗？,希望很大
请问贵校的广播电视学有涉及到新媒体或网络吗？,15***12 (北京),2018-06-25 12:36,请问贵校的广播电视学有涉及到新媒体或网络吗？,有涉及
北京文科考生617分，排名2152贵校的广播电视学可不可以？,15***12 (北京),2018-06-25 12:35,北京文科考生617分，排名2152，填报贵校的广播电视学可不可以？,希望很大
湖北理科考生，588,lu***6.com (湖北),2018-06-25 12:22,湖北理科考生，588，填报贵校，可以吗,可以冲一下
录取情况,23***0@qq.com (广西),2018-06-25 12:00,老师你好，广西超一本线75分。省排9004能被贵校录取么？谢谢,希望很大
安徽理科,13***19 (安徽),2018-06-24 09:16,您好，安徽理科考生分数593省排名15610，国家专项计划报中国地质大学（武汉）有多大概率？,希望很大
湖北考生理科596分，14000名,17***67 (湖北),2018-06-24 09:03,能不能上贵校机械设计制造及其自动化专业？,进校希望很大专业可以冲一下
北京文科考生594分排名3452有可能被录取吗？谢谢老师,18***56 (北京),2018-06-23 16:05,北京文科考生594分排名3452有可能被录取吗？谢谢老师,您可参考近三年录取情况。希望很大
安徽文科考生，排名2072,18***83 (安徽),2018-06-23 15:14,老师，您好，我是安徽文科考生，请问贵校是否设专业极差，提档比例是多少，如果我服从调剂，是否会予以退档，谢谢！,我校不设专业极差，进档考生按照专业志愿优先的原则进行录取，提档比例一般不超过105%，如果服从专业调剂，不会退档。
安徽文科考生，排名2072,18***83 (安徽),2018-06-23 15:12,老师，您好，我是安徽文科考生，请问贵校是否设专业极差，提档比例是多少，如果我服从调剂，是否会予以退档，谢谢！,我校不设专业极差，进档考生按照专业志愿优先的原则进行录取，提档比例一般不超过105%，如果服从专业调剂，不会退档。
录取,15***07 (广西),2018-06-23 15:05,老师，广西超一本74分报自动化录取成功概率多大,根据近三年分数情况，很有希望
安徽理科,13***19 (安徽),2018-06-23 12:35,您好老师请问我高考理科总分593省排名15610，报考贵校成功率为几成，安徽考生,根据近三年分数线，建议可以放第一顺位冲一下，后面填报分数低一点的学校保底，保证一本不掉档
河南考生2018投档线预估多少分，谢谢,13***86 (河南),2018-06-22 11:40,河南考生2018投档线预估多少分，谢谢,没有预估分，按照近三年分数线情况进行志愿填报
山东理科考生,13***50 (山东),2018-06-22 09:31,今年省位次22000是否能被贵校录取？,根据近三年分数线，希望很大
能否报考贵校,13***17 (山东),2017-06-27 16:30,山东理工科，597分能否报考贵校,按往年情况希望较大，欢迎报考
贵州考生今年理科541分有机会上贵校吗？,xi***i (贵州),2017-06-27 16:13,请问：贵州考生今年理科541分，超一本线85分，省排8134，有机会上贵校吗？,按照往年情况，有很大希望，欢迎报考中国地质大学（武汉）
北京考生,13***93 (北京),2017-06-27 15:42,老师，北京考生文科559，排名3756，报考贵校有希望吗,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
山东考生,xx*** (山东),2017-06-27 14:38,山东，女，考600分，位次16739，能不能进入你校,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
河南理科,yy*** (河南),2017-06-27 14:19,我是河南理科的一名学生高考分数543超一本线59省位次33135如果通过国家专项计划能进贵校吗本一批次有希望吗谢谢回答,根据往年情况，通过国家专项计划有很大希望，通过本一批录取有一定的风险
辅修或双学位,71*** (上海),2017-06-27 14:13,请问贵校允许辅修或双学位吗？如果可以辅修或双学位能够拿到两个文凭吗？,能辅修或双学位，全都顺利毕业能拿到两个学位证
海南理科生,18***90 (海南),2018-06-26 14:39,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,希望非常大
报考咨询,13***55 (河南),2018-06-26 14:03,河南文科考生，想报考贵校，我的分数是601分，有希望吗？谢谢,河南文科位次2200以内希望很大
河南美术文科生,23***1@qq.com (河南),2018-06-26 13:56,请问河南美术专业255，文化课465，综合分339，地大稳吗,希望很大
河北文科635分，位次2324，被贵校录取几率大吗,13***35 (河北),2018-06-26 13:38,河北文科635分，位次2324，被贵校录取几率大吗,可以冲一下
天津文科,15***34 (天津),2018-06-26 11:56,请问，文科569排名2545报考贵校有希望吗？谢谢,可以冲一下
关于专业设置,13***78 (广东),2018-06-26 11:44,老师您好，打扰了，我是18年广东理科考生。我想问问在招生计划中，地质学（基地班）与地质学类与地质学类（青菁班）区别在哪儿呢？然后有很多青菁班特殊在哪儿呢？万分感激！,地质学基地班是全国四个理科教育基地，菁英班则是与中科院联合培养有四个方向（地质学、地球化学、地球物理学、遥感科学与技术），升学出国率均很高，均为小班教学实施双导师制有分流补进都属于国内一流的优势专业
河南美术类理工科考生,18***23 (河南),2018-06-26 11:25,尊敬的老师：你好，河南美术类理工科考生美术省统考成绩224，文化成绩413，报考贵校有希望吗？能上什么专业？,可以冲一下具体可登录我校本科招生网查询
甘肃理科考生469分,13***64 (甘肃),2018-06-26 11:19,甘肃理科考生469分，比二本高33分，排名39867，报考贵校希望大吗？谢谢！,可以冲一下
安徽文科 排名2047（614分）请问被贵校录取几率大吗,18***28 (安徽),2018-06-26 11:11,想学广播电视工程英语专业谢谢老师,希望很大
福建理科考生,18***91 (福建),2018-06-26 11:05,老师您好，我是福建理科考生，高考分数555，超过一本线65分，排名13500左右，选择地质学专业录取可能性大吗？报考贵校服从调剂录取的可能性大吗？,希望较大服从调剂录取的可能性较大
国家专项计划,15***09 (山东),2018-06-26 11:02,山东理科考生通过了贵校专项计划分数623请问不通过专项计划考上贵校的几率大吗？如果不大那通过专项计划能不能考上贵校？,即使不报高校专项省排名在22500以内希望也很大
山东文科,15***98 (山东),2018-06-26 10:58,您好，我是山东文科考生。分数611，位次3260，请问报考贵校的可能性大吗?谢谢！,希望很大
报考,18***94 (山西),2018-06-26 10:47,山西理科556超一本线40分.省排名15217.报考贵校录取概率大吗,可以冲一下
山西考生,18***21 (山西),2018-06-26 10:24,563分位次13000提档几率大么,可以冲一下
河南理科分数600，排位16314，能否录取？,13***89 (河南),2018-06-26 10:01,想报考水文水资源专业，专业名称目录里没有这个专业,该专业今年进行大类招生在环境科学与工程类（地球科学与环境类）大类招生之下进校之后根据大类分流方案进行分流
云南考生,18***11 (云南),2018-06-27 09:48,老师您好，我是云南考生，高考分数573，排名在15873，被贵校录取的可能性有多大？如果想在贵校选一个好点的专业有没有可能？贵校今年在云南的投档线是多少？,可以冲一下排名在14000以内希望很大
山东理科,13***96 (山东),2018-06-27 09:39,老师您好，请问山东理科考生587分，是否有希望进入贵校学习？,希望很大
关于新专业,15***69 (河北),2018-06-27 09:30,本人河北623分，省排名13500，想报贵校的数据科学与大数据，想了解一下贵校的这个专业在贵校算是比较好的专业吗？,属于计算机的一级学科我校计算机学科进入ESI全球前1%近三年就业率100%希望很大
高校专项计划,18***31 (广西),2018-06-27 09:27,我是广西理科考生，现在已经通过贵校的高校专项计划资格，我现在的高考分数是528分，请问报考贵校的高校专项计划批能否被录取？,一本线上即可报名不影响正常文理录取最终是否录取要看今年报考贵省高校专项分数从高到低的情况
河南美术文科,18***06 (河南),2018-06-27 09:25,河南文科美术生，专业222，文化课437，报考贵校有希望吗？,可以冲一下
山东文科576分,15***39 (山东),2018-06-27 09:01,排名12061，有希望考上贵校吗,希望不大
关于身体要求,15***26 (浙江),2018-06-26 16:51,如果说体检报告正常，视力裸眼4.0，矫正4.8，有过气胸，报地质学类有影响吗,我校地质学专业只对色盲色弱有限制
570分报该校生物科学有多大可能被录取,13***33 (山东),2018-06-26 16:50,570分报该校生物科学有多大可能被录取,可以冲一下
山东理,18***76 (山东),2018-06-26 16:50,请问老师，贵校的优势学科有哪些？,地球科学科学，工程学，环境生态学、材料科学、化学、计算机6个学科进入全球前1%
报考咨询,13***77 (湖北),2018-06-26 16:24,老师：你好。我是湖北文科生，612分，位次2993，想请问一下能不能报考贵校，有希望被贵校录取吗？谢谢。,可以冲一下
老师好，国家专项计划问题。,18***08 (河南),2018-06-26 15:50,老师您好，河南-理科-568-过一本线69分-走国家专项计划，有希望被贵校录取吗？,有希望冲一下
报考咨询,18***71 (陕西),2018-06-26 15:36,我是陕西的理科考生，高考成绩是575，省位次13264，想报考贵校，服从专业调剂，能否录取？,希望较大
录取,15***29 (湖南),2018-06-26 15:20,老师您好！湖南省2018年理科考生，成绩596，第一志愿报考贵校有希望吗？,湖南理科位次12500以内希望很大
贵州考生今年580分能得贵校勘查技术与工程这个专业吗,18***90 (贵州),2018-06-26 15:07,贵州考生今年580分能得贵校勘查技术与工程或是土木这些专业吗,贵州理科位次11000以内希望很大
山东理科,13***76 (山东),2018-06-26 14:46,601分19800名，报考计算机科学与技术专业是否有把握,希望很大
河南理科-报考咨询,wc*** (河南),2017-06-26 16:24,老师您好，河南-理科-536-过一本线52分-走国家专项计划，有希望被贵校录取吗？,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
贵州理科考生，高考分数536，超一本线80分，有希望吗？,zh***777 (贵州),2017-06-26 15:52,老师你好请问一下我报考贵校有希望吗？谢谢,根据往年情况，有一定风险
河南考生,de*** (河南),2017-06-26 15:28,河南理科考生574省内排名16000+有希望考取本校么,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
江苏考生 333分 历史A+ 政治A,17*** (江苏),2017-06-26 15:28,江苏考生333分历史A+政治A请问贵校能收吗？,根据往年情况，有一定风险
河南文科考生571分,gc***25560 (河南),2017-06-26 15:27,老师您好，我是河南文科考生，我想咨询一下，分数高河南一本分数线55分，排4282名，能否上贵校？谢谢。,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
转专业,15***65 (湖南),2017-06-26 13:59,请问老师，1假如我通过入贫困专项计划进入贵校后是A专业，后想转入B专业，是否可行2在1的前提下贵校能否进行大类别之间的转专业，转专业的概率且以什么而定谢谢,农村专项计划学生不允许转专业。
退档问题,15***11 (四川),2017-06-26 12:01,你好报考贵校服从调剂会不会退档,提档以后，若服从调剂，原则上是不会退档
报考咨询,la***7 (湖北),2017-06-26 12:00,您好，湖北理科565报考贵校有希望吗？,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
山西文科考生报考,cl***9 (山西),2017-06-26 11:06,老师您好，我是山西文科考生，高考分数555，高出一本线37分，位次1557，可以填报贵校吗?,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
高校专项计划,19***l (湖北),2017-06-26 09:22,老师您好，我是2017届湖北毕业生，理科分数498，我侥幸通过贵校高校专项计划的初审，请问我这个成绩有可能被贵校录取吗？,根据往年情况，希望很小
湖北考生,zj*** (湖北),2017-06-25 16:36,老师您好！我是湖北理科生，高一本线59分，是否有希望报考贵校？望，谢谢！,根据往年情况，有一定风险
报考咨询,l7*** (福建),2017-06-25 16:18,福建理科考生超本一线93分报本校会计有希望吗,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
能否报考贵校,44*** (重庆),2017-06-25 15:57,我是重庆理科考生，552分高于重本线60分可以报考该校吗,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
咨询,li***i (甘肃),2017-06-25 15:10,甘肃考生，理科517分，全省10000名，可以报考贵校吗？,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
转专业,lx*** (黑龙江),2017-06-25 11:46,老师您好，我是黑龙江考生，贫困连片可以转专业吗,自主招生，保送生，体育类，高水平运动队等特殊类型录取的学生不允许转专业。
地质类包括哪些专业？,65*** (辽宁),2017-06-27 13:40,谢谢,地质学（基地班），地理科学类，地质学类
志愿填报规则,xi***ma (湖北),2017-06-27 13:20,我看贵校招生章程考生专业录取规则是志愿优先，那就是说专业第1志愿非常重要。如果专业第1志愿没有被录取，第2志愿及以后志愿基本没希望了是吗？湖北应届考生，理科，570分报自动化专业可以吗？,根据往年情况，湖北省理科570分报考我校希望较大，欢迎报考中国地质大学（武汉）
贵州理科,mi*** (贵州),2017-06-27 13:15,老师你好，我是贵州理科考生，高考分数534，高一本线78分省排名9707，能否报考你校环境工程专业,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
老师您好,bb*** (河南),2017-06-27 13:03,河南理科考生超一本线78分562报考贵校是否有望录取,根据往年情况，超一本线78报考有一定希望
老师您好，请问内蒙考生民族预科班结业后能选择那些专业？谢谢！,zf*** (内蒙古),2017-06-27 12:19,老师您好，请问内蒙考生民族预科班结业后能选择那些专业？谢谢！,预科班结业后按照学校要求选择专业
山东文科考生,xi***g0821 (山东),2017-06-27 12:11,老师好，文科2300报考贵校如何？能选专业吗？专业设有级差吗？贵校有没有比较好的文科专业？谢谢~~~~~,根据往年情况，有很大希望，我校不设专业级差，欢迎报考中国地质大学（武汉）
北京考生,13***93 (北京),2017-06-27 11:59,老师，北京文科考生，559分，报考贵校有希望吗,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
报考咨询,hu***e (湖北),2017-06-27 11:40,湖北考生，583分，希望报考贵校宝石及材料工艺专业，录取机会大吗？,根据往年情况，有一定风险
内蒙古,zj*** (内蒙古),2017-06-27 11:14,老师你好，我是内蒙古理科考生，超一本线60分，报考贵校服从调剂有希望录取吗？谢谢。,根据往年情况，有一定可能，欢迎报考中国地质大学（武汉）
内蒙古,zj*** (内蒙古),2017-06-27 10:14,老师你好，我是内蒙古考生，超一本线60分，报考贵校服从调剂有希望录取吗？谢谢。,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
山西报考,sj*** (山西),2017-06-27 10:09,山西理科考生，527分，超一本线46分，省内排名位次11860，请问报考贵校希望大不大？？,根据往年情况，有希望，欢迎报考中国地质大学（武汉）
咨询,ha*** (内蒙古),2017-06-27 10:09,内蒙文科考生2800多名，报考贵校把握大吗,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
山西文科考生,m9***7 (山西),2017-06-27 09:52,山西文科考生544分省排2300有没有机会冲击贵校,根据往年情况，有希望，欢迎报考中国地质大学（武汉）
山西考生报考,cl***9 (山西),2017-06-27 09:08,老师您好，我是山西文科考生，高考分数555超过一本线37分，位次1557，可以填报贵校吗?,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
福建文科生报考,wy***902 (福建),2017-06-26 16:45,你好，我高考530，超一本41分，排名2898，不知是否有望上贵校？,根据往年情况，有一定希望，欢迎报考中国地质大学（武汉）
报考咨询,13***12 (广东),2018-06-27 15:08,广东理科567分，位次21358，被贵校环境学院录取的几率大吗？,希望很大
甘肃考生,15***21 (甘肃),2018-06-27 14:18,甘肃考生523分，是省贫困县学生，可以报地质大学的贫困生专项计划（B段提前批）吗？,是否符合国家专项计划请咨询省招考部门
湖北国家和地方专项计划,le***163.com (湖北),2018-06-27 13:09,我想问下2017和2016年贵校对应的国家和地方专项计划录取分数线和段位，谢谢！理科571分国家和地方专项计划能否进贵校？,国家专项2017年分数线可在我校本科招生网上查询http://zhaosheng.cug.edu.cn/info/1012/2117.htm可以冲一下
咨询,18***16 (广西),2018-06-27 12:36,老师您好我是广西一理科考生今年分数575比一本线高63排名12300可以报考贵校吗,可以冲一下
河南文科,13***4@qq.com (河南),2018-06-27 11:55,老师好，我是河南文科考生，分数583，你看报咱们学校有希望录取吗？,可以冲一下
录取咨询,56***@qq.com (云南),2018-06-27 11:28,老师您好！请问云南高考612，位次2500有望被贵校录取吗？,文科在1650名以内希望较大
河南艺术生,13***18@126.com (河南),2018-06-27 11:17,我是河南文科美术生，文化课447，专业课268，被贵校录取的希望大吗？,服从调剂希望很大但是报考专业需要谨慎http://zhaosheng.cug.edu.cn/info/1012/2120.htm
报考,17***83 (山东),2018-06-27 11:04,老师您好，山东理科考生589分，全省26444名，报考贵校有希望吗？,可以冲一下
安徽理科考生,13***50 (安徽),2018-06-27 11:00,老师您好：安徽理科考生598分，13900名，能报考的专业选择面大吗？还是只能选冷门专业？,希望很大http://zhaosheng.cug.edu.cn/info/1012/2116.htm可参考去年分专业分数选择专业
录取,13***17 (云南),2018-06-27 10:44,云南考生，全省排名12876，线上54分，报考贵校有希望录取吗？,希望很大
报考咨询,13***72 (云南),2018-06-27 10:38,老师您好！我是云南理科考生，成绩超出一本线54分，省排12768名，有希望报考贵校吗？谢谢！,希望很大
转专业政策,13***44 (河北),2018-06-27 10:37,请介绍一下贵校转专业的具体政策。,转专业根据第一学期成绩和转入学院考核
七校联合办学协议,13***44 (河北),2018-06-27 10:31,跨校跨学科，辅修双学位。可以跨校颁发毕业证书和学位吗,双学位证
录取原则和调档比例:按照学校志愿优先，专业志愿优先,13***44 (河北),2018-06-27 10:26,非艺术类按照学校志愿优先，专业志愿优先的原则进行录取，不设专业级差。学校志愿优先如何理解？,平行志愿填报时按照分数高低学校志愿从先到后依次投档
体育生，文化分过线27分，体育分过线12分。 望解答！,17***25 (河南),2018-06-27 09:52,1.文化课368分，体育97分。2.在哪里查往年体育生录取情况。3.谢谢！,有希望无往年分数线参考
山东理科,13***76 (山东),2018-06-28 10:31,请问数据科学与大数据专业的一级学科是什么？山东理科601分19800名报考是否有把握,计算机类希望很大
广西排名8000可以报地大的地质学吗,18***62 (广西),2018-06-28 10:13,老师你好，广西8000名左右第一志愿往年都保稳被地大录取吗？报地大的地质学有多大希望呢？该专业毕业考研、就业情况如何？谢谢！,希望很大希望大（具体参考我校本科招生网往年分省分专业分数线）升学就业率超过40-50%基地班能达到80-90%进三年就业率超过96%
广东考生,13***26 (广东),2018-06-28 10:11,老师，您好。请问，广东考生，理科，562分，想报考贵校的数据科学与大数据技术、软件工程、计算机科学与技术、信息安全、电子信息工程、自动化这几个专业，是否有优势？,希望很大具体专业情况参见本科招生网2017年分省分专业分数线
云南艺考生问题,13***73 (云南),2018-06-28 10:10,云南艺考生报考贵校如何录取？是按云南省的投档原则后，按贵校的录取方法录取吗？,各省招办有相关规定的按照相关规定执行
山东理科601分，有希望报考贵校吗,15***69 (山东),2018-06-28 10:09,山东理科601分，有希望报考贵校吗,希望很大
山东理科601分，有希望报考贵校吗,15***69 (山东),2018-06-28 09:55,山东理科601分，有希望报考贵校吗,希望很大
志愿,15***53 (广西),2018-06-28 09:33,老师您好广西理科590分入贵校把握大吗紧张着急中谢谢,希望很大
志愿咨询,18***75 (广东),2018-06-28 09:25,我是广东考生2018年高考分数593省排位3797请问能否被贵校汉语言文学专业录取？,报考我校文科专业希望很大我校没有汉语言文学
北京理科考生578分，位次10964，想报考贵校，服从调剂，,ne***01@163.com (北京),2018-06-27 16:59,北京理科考生578分，位次10964，想报考贵校，服从调剂，录取机会多大？提档线有希望吗？,希望很大
报考咨询,18***16 (广西),2018-06-27 16:56,广西考生582分可以报考自动化吗？,具体专业分数线可参考本科招生网往年分数线http://zhaosheng.cug.edu.cn/info/1012/2116.htm
山东理科,13***76 (山东),2018-06-27 16:50,请问新增专业数据科学与大数据专业的一级学科是什么？是计算机科学与技术吗？,是
艺考生录取咨询,13***73 (云南),2018-06-27 16:29,云南省文史类艺考生，专业225，满分300，文化550，满分772（含云南省的量化分22分），有希望录取贵校的产品设计或数字媒体吗？谢谢,希望很大
录取,13***10 (四川),2018-06-27 16:20,老师好，我是四川文科考生，分数594，高出重本41分，排位3072，服从专业调配，报考本校有希望吗？能请您告诉我您往年在四川招生的最低位次吗？,希望很大位次3200以内希望很大
广东考生 理科 省位次23787，能被贵校网络工程录取吗？,13***30 (广东),2018-06-27 15:22,广东考生理科省位次23787，能被贵校网络工程录取吗？或者环境工程呢？,希望很大
河南理科606能录取吗,13***17@139.com (河南),2018-06-27 15:08,河南理科606能录取吗,希望很大
河南考生的问题,93*** (河南),2017-06-25 10:36,河南考生，理科，高出一本线87分，省内排名约17000，报考贵校有多大希望录取？贵校有哪些优势专业？,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）我校优势专业很多，如地质学（基地班），产品设计（珠宝首饰方向）等
能否录取,gu*** (云南),2017-06-24 16:43,老师您好，我是云南考生，理科575分排名6116，超一本分数线75分，报考贵校能录取吗？报什么专业风险较大？,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
海南考生咨询,do***23 (海南),2017-06-24 16:35,老师你好，我是海南考生，理工，653分。报考贵校有希望吗？,根据往年情况，有很大希望，欢迎报考中国地质大学（武汉）
报考咨询,zq***14 (湖北),2017-06-24 16:01,湖北理科生，552分，超一本线68份，位次20000，请问有无希望报考贵校？,根据往年情况，有一定风险
