标题,来源,时间,问题,回答
报考咨询,18***99 (新疆),2018-06-27 16:19,新疆考生，理科，586分，排名3279，报贵校能否录取？谢谢,你好，我校2017年在新疆理科的录取线为531分，录取线与省控线差值94分，仅供参考。
福建录取,13***71 (福建),2018-06-27 16:13,老师您好，我是福建文科考生，总分579，排名3710，能被贵校录取吗？,你好，我校2017年在福建文科录取线为546分，录取线与省控线差值57分，录取线对应省排名为1900名左右，仅供参考。
专业询问,18***20 (福建),2018-06-27 16:07,贵校的农村专项的专业有哪些,你好，具体招生计划请在“江南大学招生就业”微信公众号或登录江南大学本科招生网查询，具体计划以省级招生考试机构公布的为准。
报考,13***73 (辽宁),2018-06-27 15:47,辽宁考生604分位次1109，能上贵校么,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
青海考生,18***16 (青海),2018-06-27 15:36,老师您好，我是青海理工考生分数495分，将贵校作为A志愿填报，有希望录取吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
福建文科咨询,18***69 (福建),2018-06-27 09:58,老师您好，请问福建文科1600多报贵校有希望吗？贵校的优势专业有哪些？,你好，我校2017年在福建文科录取线为546分，录取线与省控线差值57分，录取线对应省排名为1900名左右，仅供参考。
咨询,12***@qq.com (辽宁),2018-06-27 09:57,辽宁理工考生，9624位次，报考贵校被录取的机率如何？谢谢。,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
河南理科考生,18***18 (河南),2018-06-27 09:48,您好老师！我是河南考生，成绩是603分，排名15057，高出一批线104分。请问：上贵校有希望吗？如果录取后，专业不满意有再调剂的机会吗？谢谢,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂。我校有转专业政策的。
工业设计,13***49 (山西),2018-06-27 09:30,山西理科，574分，省排名9900，报考江南大学任何专业，能否录取。因为最想上的是工业设计，但该专业不在山西招生，请问如果录取能否转专业？,你好，可以A志愿填报我校冲一下。转专业政策可以登录江南大学教务处查询。
河北理科考生623省排名13500，报贵校可能压线进,15***69 (河北),2018-06-27 09:28,想咨询一下调剂的具体情况，本人较喜欢理工科，会不会调剂到偏文科。另外，转专业的门槛高吗？,你好，有希望进校，建议A志愿填报我校，尽量选择专业服从调剂。调剂的具体专业无法确定。我校有转专业政策，具体政策内容请登录江南大学本科招生网查询。
山东考生,13***29 (山东),2018-06-27 09:25,老师你好，我今年高考分数599，如果服从调剂能不能被录取,你好，只能A志愿冲一冲，建议多参考其他院校
咨询,13***20 (福建),2018-06-27 09:16,老师您好，我是福建理科考生，今年省排名11589，请问我有希望冲一下贵校吗？谢谢老师,你好，我校2017年在福建理科的录取线为525分，录取线与省控线差值84分，录取线对应省排名为9800名左右，仅供参考。
报考江南大学,15***60 (江苏),2018-06-27 09:07,老师，您好，我是江苏考生，文科，高考分数361，位次4700左右，请问我可以试试报考江南大学吗？,你好，选测科目等级等其他条件符合我校要求的情况下，有希望，建议A志愿填报我校，尽量选择专业服从调剂
咨询,15***49 (江苏),2018-06-27 09:07,理科350，选修B和B+，可以冲一冲贵校吗,你好，希望不大，建议参考其他院校
无,15***61 (山东),2018-06-26 16:50,山东考生理科605能上吗,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
预科专业咨询,yw***rochina.com.cn (宁夏),2018-06-26 16:46,您好，请问贵校2018年宁夏理工预科工商管理类包括哪些具体专业？,你好，我校工商管理类专业包括工商管理和会计学两个具体专业。
招生,14***27 (广西),2018-06-26 16:40,请问，贵校近几年在广西招生录取文科的最低次位是多少名？最低分数是多少？,你好，我校2018年在广西文科首次安排招生计划，没有历年录取信息可以参考。
江苏理科362，AB+,su***@163.com (江苏),2018-06-26 16:36,请问报考贵校希望大吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
我有一段无锡情,18***16 (内蒙古),2018-06-26 16:25,老师，我是内蒙文科考生，高考成绩557分，超一本线56分，全省2000名，请问有无可能被贵校录取？若有可能被录取，请求推荐的专业，我的英语语文不错，性格测试是艺术类的,你好，希望不大，建议参考其他院校
录取咨询,18***12 (贵州),2018-06-26 16:01,您好，我是贵州文科考生，分数为622，位次为2731，如果冲击贵校的话，录取以后被退档的风险是否较大，求解，谢谢。,你好，希望可能不大，建议参考其他院校。如果平行志愿投档到我校，专业服从调剂，一般不会退档。
报志愿时间,18***38 (内蒙古),2018-06-25 12:18,内蒙考生高校专项计划通过的考生报名应在提前A批还是在普通一批报志愿,你好，志愿填报安排请咨询生源所在省级招生考试机构。
关于投档与录取,13***19 (江苏),2018-06-25 12:06,老师您好，我是江苏理科考生，总分361，位次22956，物理B+，生物A，可以报考贵校吗?能满足什么样专业?会不会退档?,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂。具体专业的历年录取信息请登录江南大学本科招生网查询，仅供参考。
山东大学,15***07 (山东),2018-06-25 11:55,您好，山东理科，615分，12800名左右，是否可以报贵校。专业能否推荐，谢谢,你好，有希望，建议A志愿填报我校，依据兴趣填报专业志愿，尽量选择专业服从调剂
咨询,13***69 (北京),2018-06-25 11:12,老师您好，请问北京文科考生，599分，市排名3135，报考贵校希望大吗？谢谢！,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
陕西理科,18***33 (陕西),2018-06-25 10:48,老师：您好陕西理科580/位次12000可以报考贵校吗，谢谢老师。,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
录取可能性,15***83 (安徽),2018-06-25 10:06,安徽考生，高考成绩628，省5718名，请问有希望被贵校录取吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
福建录取,15***03 (福建),2018-06-25 09:31,老师，您好！理科在福建省排名9032报贵校哪个专业录取率较大？,你好，历年录取信息请登录江南大学本科招生网查询，录取信息仅供参考。
河北艺考生,37***@qq.com (河北),2018-06-25 09:24,请问综合分786的河北美术生能不能报考贵校的设计学专业？,你好，根据往年录取信息，有希望，但专业选择不确定，建议谨慎填报
河南美术理科,13***15 (河南),2018-06-25 09:09,您好，我是河南考生，美术类理科，美术省统考成绩261，文化成绩565，请问报考贵校的产品设计专业，能录取吗？,你好，省统考成绩合格，文化成绩成绩达到艺术类本科同科类录取控制分数线要求的情况下，根据往年经验，你的成绩有希望，但是具体录取专业不确定，建议谨慎填报。
咨询,18***85 (江苏),2018-06-25 09:07,您好~江苏艺考生声乐专业分200分。，文化分过省控线，有几率报考贵校音乐学专业吗？几率高吗？,你好！可以平行志愿A志愿冲一下
民族预科班,13***56 (陕西),2018-06-24 16:58,请问贵校招收少数民族预科班的学生，是限定具体某些少数民族考生还是只要是少数民族就可以报名，另外对学生农村和城镇户口是否也有要求。,你好！关于预科考生报名资格的问题，请咨询生源所在省级招生考试机构。
咨询,13***39 (宁夏),2018-06-24 16:16,我是宁夏高考理科生，成绩是519分，是否能上江南大学。,你好！我校2017年在宁夏理科的录取线为514分，录取线与省控线差值75分，录取线对应省排名为3200名左右，仅供参考。
少数民族预科,yw***rochina.com.cn (宁夏),2018-06-24 15:05,请问2018年宁夏理科466分，报贵校的少数民族预科录取的可能性大吗？,你好！请登录江南大学本科招生网查询预科历年录取信息，历年录取信息仅供参考。
贵州考生,34***@qq.com (贵州),2018-06-24 14:17,老师您好，我是贵州省的考生，文科640分，排名1305名，有希望报贵校么？,你好！我校2017年在贵州文科录取线为612分，录取线与省控线差值67分，录取线对应省排名为1900名左右，仅供参考。
关于民族预科班,13***56 (陕西),2018-06-24 13:50,请问民族预科班录取分数线是怎么确定的，如果在这个分数线内没有考生报考，是否还会降分录取？,你好！预科历年录取信息请登录江南大学本科招生网查询，历年录取信息仅供参考。
录取咨询,13***64 (广东),2018-06-27 14:45,我小孩广东理科，572分，广东省理科排名18832，有可能被贵校录取吗？,你好，有希望，建议A志愿填报我校，有一定专业选择空间，尽量选择专业服从调剂
河南考生,13***47 (河南),2018-06-27 14:36,您好理科588被贵校录取的希望大吗,你好，希望不大，建议参考其他院校
重庆理科考生,17***03 (重庆),2018-06-27 13:22,老师您好：重庆理科590分，相同时报考贵校贫困专项和本科第一批，请问录取希望大吗？谢谢。,你好，请电话咨询0510-85915666
河南理科考生604报贵校国家专项有多大希望?,18***28 (河南),2018-06-27 13:22,河南理科考生604报贵校国家专项有多大希望?,你好，我校2017年国家专项计划在河南理科的录取线是566分，录取线对应省排名为19800名左右，仅供参考。
录取及专业,15***75 (辽宁),2018-06-27 12:55,老师您好，我是辽宁理科考生，高考成绩596，省内排名12915，想报考贵校有关于软件工程一类的专业有多大的可能性？,你好，希望不大，建议参考其他院校
咨询,18***18 (新疆),2018-06-27 12:41,新疆理科566可以报贵校吗？,你好，我校2017年在新疆理科录取线是531分，录取线与省控线差值94分，仅供参考。
报考咨询,15***12 (江苏),2018-06-27 12:05,老师您好，江苏理科考生，359AB，请问报考贵校有希望吗？可以冲一下吗？,你好，这个成绩可以A志愿填报我校冲一下，尽量选择服从专业调剂
贵州考生,13***8@qq.com (贵州),2018-06-27 11:18,贵州理592分，6460位报考贵校，可能性大吗,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
请问贵校的特色优势专业,18***18 (河南),2018-06-27 11:04,老师您好，请问贵校的特色和优势专业有哪些？谢谢,你好，具体专业介绍请在“江南大学招生就业”微信公众号或登录江南大学本科招生网查询。
录取问题,13***04 (山东),2018-06-27 11:00,分数636，位次5930，可不可报考本校的计算机类专业？,你好，有希望，建议A志愿填报我校，根据往年经验，具有一定的专业选择空间，想学计算机科学与技术专业的话就放在专业志愿第一个，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂
安徽理科考生,13***50 (安徽),2018-06-27 10:51,老师您好：安徽理科598分，13900名，能报考贵校吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
山东理科,15***87 (山东),2018-06-27 10:00,老师你好，我今年考了599，全省20533，如果服从调剂有可能被录取吗,你好，希望不大，只能A志愿冲一下，建议参考其他院校
河南理科考生,13***52 (河南),2018-06-27 10:00,老师您好，河南理科考生580，高一本线81分，位次27041，报考本校，有机会录取吗？,你好，希望不大，建议参考其他院校
福建考生,18***10 (福建),2018-06-27 09:59,你好我是福建考生理科分数583位次7733请问报考有希望吗,你好，我校2017年在福建理科录取线为525分，录取线与省控线差值84分，录取线对应省排名为9800名左右，仅供参考。
山东理科,15***87 (山东),2018-06-27 09:59,老师你好，我今年考了599，全省20533，如果服从调剂有可能被录取吗,你好，希望不大，只能A志愿冲一下，建议参考其他院校
湖南理科考生,15***43 (湖南),2018-06-26 11:16,老师，您好，湖南考生总分583，排名17455，请问有可能被贵校录取吗？专业选择面大吗？,你好，希望不大，建议参考其他院校
山东文科考生,18***16 (山东),2018-06-26 11:14,文科596省6149有希望吗,你好，希望不大，建议参考其他院校
山东文科,15***98 (山东),2018-06-26 11:02,您好，我是山东文科考生。分数611，位次3260，请问报考贵校的可能性大吗?谢谢！,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
录取咨询,15***40 (河北),2018-06-26 11:00,老师您好，我是河北2018届文科考生，629分，省排2922名，请问报考贵校有希望吗？,你好，希望不大，建议参考其他院校
工商管理,zh***758@163.com (上海),2018-06-26 10:58,老师您好！我是上海考生，想报考贵校工商管理类，不知有希望吗,你好，2017年我校工商管理类专业在上海文科组录取线为513分，录取线与省控线差值111分，仅供参考。
湖北理科,15***78 (湖北),2018-06-26 10:53,603分12200左右请问报贵校是比较稳吗,你好，有希望，建议A志愿填报我校，有一定的专业选择空间，尽量选择专业服从调剂
咨询,13***02 (江苏),2018-06-26 10:51,您好！我是考生家长，小孩今年江苏高考理科成绩363分，双B+，能上贵校吗,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
天津文科生,15***34 (天津),2018-06-26 10:45,请问，文科569排名2545报考贵校有希望吗？谢谢,你好，希望不大，建议参考其他院校。
甘肃理科考生469分,13***64 (甘肃),2018-06-26 10:38,甘肃理科考生469分，比二本高33分，排名39867，报考贵校希望大吗？谢谢！,你好，我校面向本科一批招生。
陕西考生咨询 谢谢,64***@qq.com (陕西),2018-06-26 10:34,陕西文科考生571位次3082单设本科国家专项报考汉语言文学或者教育类是否有希望感谢阅读,你好，根据2017年参考信息，希望可能不大，可以试一试国家专项计划，填报国家专项计划不影响本科一批志愿的填报。
报考,13***16 (陕西),2018-06-26 09:58,您好，陕西考生，理工超一本线92，排名15260，报贵校有希望否？专业选择范围可否指点？,你好，希望不大，建议参考其他院校
吉林理科女,15***76 (吉林),2018-06-26 09:42,578分省排名9073能否被贵校录取,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
天津理科考生595,18***59 (天津),2018-06-26 09:26,请问老师天津理科考生595分，天津排名6649，报本校有机会吗？本校在天津的提档线是多少？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
河南考生,15***36 (河南),2018-06-26 09:26,理科601能录取吗？可报什么专业？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂，具体专业介绍及历年录取信息请登录江南大学本科招生网查询
高校专项招生志愿在哪一批填报,15***07 (江苏),2018-06-26 09:24,老师好：我是江苏镇江一高考学生的家长，小孩已入围贵校的高校专项招生计划名单，请问填报志愿在哪一批？提前批次贵校无计划。谢谢！,你好，我校在江苏的高校专项计划不在提前批次填报志愿，具体填报计划请咨询江苏省教育考试院。
咨询,18***03 (江苏),2018-06-28 14:36,理科357分，双B+报考贵校有希望吗,你好，这个成绩只能A志愿填报我校冲一下，尽量选择服从专业调剂，建议多参考一些院校
录取咨询,15***11 (吉林),2018-06-28 13:41,吉林考生580分，理科，排位8758，报贵校有希望录取吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
福建理科,15***04 (福建),2018-06-28 12:31,福建理科高考578，排名8704，能上江南大学吗？能上什么专业（好专业）？,你好，我校2017年在福建理科录取线为525分，录取线与省控线差值84分，录取线对应省排名为9800名左右，仅供参考。具体专业介绍及历年录取信息请登录江南大学本科招生网查询。
录取问题,15***72 (河南),2018-06-28 12:29,老师，您好！我是河南考生，理科，612分，贵校预估录取线是多少，被录取的可能性大吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
内蒙古文史考生 582分 位次837 超出一本线80分 可以,41***@qq.com (内蒙古),2018-06-28 12:26,内蒙古文史考生582分位次837超出一本线80分可以报考贵校吗可以学那些专业,你好，有希望，建议A志愿填报我校，有一定专业选择空间，尽量选择专业服从调剂
报考咨询,18***69 (福建),2018-06-28 12:16,您好，请问贵校的优势专业有哪些？是否有专业极差？,你好，具体专业介绍请在“江南大学招生就业”微信公众号或登录江南大学本科招生网查询。我校不设专业分数级差。
报考,13***46 (内蒙古),2018-06-28 12:02,内蒙古考生过一本线29分能进吗,你好，希望不大，建议参考其他院校
新疆,13***65 (新疆),2018-06-28 11:59,新疆572分位4230能否报贵校？,你好，我校2017年在新疆理科的录取线为531分，录取线与省控线差值94分，仅供参考。
您好，江苏理科考生，372分，全省排名10398，能否上？,18***67 (江苏),2018-06-28 11:36,您好，江苏理科考生，372分，全省排名10398，能否上？,你好，有希望，建议A志愿填报我校，有一定专业选择空间，尽量选择专业服从调剂
上海考生,13***84 (上海),2018-06-28 10:56,老师您好，上海考生，今年515，有机会被贵校英语专业录取吗,你好，有希望进校，录取专业不一定，尽量选择专业服从调剂
山西文科,18***49 (山西),2018-06-28 10:38,请问一下，山西文科580分，全省排名1900左右，能不能上该校,你好，这个成绩可以A志愿填报我校冲一下，尽量选择服从专业调剂
上海考生,13***84 (上海),2018-06-28 10:38,您好，如果上海考生报考江南大学，被提档且服从调剂，但未被录取，会被退档吗？,你好，提档且专业服从调剂，一般不退档。
请问辽宁文科613分，省排名641，能报考贵校吗？,13***03 (辽宁),2018-06-28 10:38,请问辽宁文科613分，省排名641，能报考贵校吗？,你好，有希望，建议A志愿填报我校，有一定选择专业空间，尽量选择专业服从调剂
录取咨询,13***64 (广东),2018-06-28 10:31,我小孩广东、理科，高考572，广东理科排名18832，有可能被贵校录取吗？,你好，有希望，建议A志愿填报我校，有一定选择专业空间，尽量选择专业服从调剂
高考志愿,15***29 (湖南),2018-06-28 10:11,老师您好，我是2018年湖南考生，高考成绩为596，请问填报贵校服从调剂是否有录取希望？,你好，这个成绩只能A志愿填报我校冲一下，尽量选择服从专业调剂，建议多参考其他院校。
新疆18理科，559分，位次5320能报江南大学吗？,49***@qq.com (新疆),2018-06-26 09:20,新疆18理科，559分，位次5320能报江南大学吗？,你好，2017年我校在新疆理科的录取线是531分，录取线与省控线差值为94分，仅供参考。
内蒙古理科587女生,13***19 (内蒙古),2018-06-26 09:20,内蒙古理科587女生，全区排5725名报贵校有希望吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
重庆2018年考生,15***52 (重庆),2018-06-26 09:06,老师你好，我是重庆的一名文科生，今年高考超过重点线52分，位次1643，英语成绩144，我想报英语专业，请问我考上该校的几率大吗?,你好，有希望，建议A志愿填报我校，想学英语专业的话就放在专业志愿第一个，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂
辽宁考生594分,he***@163.com (辽宁),2018-06-25 16:47,请问下，辽宁考生594分，排名13480，报考贵校的话，被入取的可能性大吗？谢谢,你好，希望不大，建议参考其他院校
河北2018年文科，625分，3391名，报贵学有机会吗？,13***56 (河北),2018-06-25 16:43,河北2018年文科，625分，3391名，报贵学有机会吗？,你好，希望不大，建议参考其他院校
山东文科考生,13***19 (山东),2018-06-25 16:33,总分610，位次3421.报贵校可有把握？专业选择范围如何？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
河北18年文科，过一本线66，3391名，报学校有机会吗？,13***56 (河北),2018-06-25 16:16,河北18年文科，过一本线66，3391名，报学校有机会吗？,你好，希望不大，建议参考其他院校
咨询录取,10***0@qq.com (安徽),2018-06-25 16:13,老师你好！我是安徽考生，超一本线96分全省排名12883名，有希望进贵校吗？物联网工程专业有可能上吗？谢谢！,你好，有希望，建议A志愿填报我校，想学物联网工程专业的话就放在专业志愿第一个，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂
山东2018理工考生,13***85 (山东),2018-06-25 15:30,老师好，605分，省位次17677，过的机会大吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
陕西考生咨询,15***94 (陕西),2018-06-25 15:12,老师好！陕西理科，位次9893，报考贵校计算机科学与技术被录取的可能性大吗？,你好，有希望，建议A志愿填报我校，想学计算机科学与技术专业的话就放在专业志愿第一个，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂
艺考咨询,18***85 (江苏),2018-06-25 14:53,您好~江苏艺考生声乐专业分200分。，文化分过省控线，有几率报考贵校音乐学专业吗？平行志愿第一志愿报考，录取几率高吗？,根据往年录取信息，这个成绩可以A志愿填报冲一下，仅供参考
录取,13***91 (天津),2018-06-25 14:50,老师你好，我是天津文科考生，总分563，排名2875，有希望录取吗？,你好，希望不大，建议参考其他院校
安徽考生,18***58 (安徽),2018-06-25 14:12,老师您好：请问安徽省理科考生605，位次11442，填报志愿A冲刺贵学校，专业服从调剂，录取几率怎么样，麻烦老师一下，孩子比较青睐贵学校，谢谢！,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
录取,13***40 (山西),2018-06-25 13:12,您好，我是山西理科考生，今年573，高一本线57分，排名10307，想报考贵校，是否能被录取？,你好，这个成绩可以A志愿填报冲一下
咨询,18***17 (浙江),2018-06-25 12:46,我是浙江考生，今年高考分数622，能否上江南大学,你好，这个成绩可以冲一下
老师好，国家专项计划问题。,18***08 (河南),2018-06-26 15:48,老师您好，河南-理科-568-过一本线69分-走国家专项计划，有希望被贵校录取吗？,你好，如果有国家专项计划填报资格，建议填报，即使无法录取也不影响本一批次志愿填报
山东理工，请问627能学贵校的临床医学吗？,16***00 (山东),2018-06-26 15:46,山东理工，请问627能学贵校的临床医学吗？,你好，进校有希望，建议A志愿填报我校，录取专业不确定，想学临床医学专业的话就放在专业志愿第一个，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂
河南文科，619分，2343位次，报考贵校有希望吗？,41***@qq.com (河南),2018-06-26 15:38,河南文科，619分，2343位次，报考贵校有希望吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
山西考生报考,15***12 (山西),2018-06-26 15:28,十分看好贵校工业设计，可是在山西不招生。请问有没有办法转进去？或者大一结束转专业，好转吗？高考成绩588高一本线72，分段6800-7000上下。谢谢,你好，具体请咨询江南大学设计学院：0510-85919712
山东理科考生2018年高考606分,13***71 (山东),2018-06-26 15:23,山东理科考生2018年高考606分，位次16300-16500，能否报考贵校,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
海南理科生,18***90 (海南),2018-06-26 14:54,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,你好，我校2018年在海南理科应该没有招生计划，具体以海南省招生考试机构公布为准。
辽宁理科610能去吗,13***19 (辽宁),2018-06-26 14:41,专业有选择吗,"你好,有希望,建议A志愿填报我校,尽量选择专业服从调剂,具体专业介绍请登录江南大学本科招生网查询。"
录取咨询,15***03 (福建),2018-06-26 14:18,老师您好。福建排名9032，有希望进入贵校吗？,你好，我校2017年在福建理科录取线为525分，录取线与省控线差值84分，录取线对应省排名为9800名左右，仅供参考。
报考江南大学,13***66 (陕西),2018-06-26 13:55,老师您好，我是陕西考生，581，全省位次11784，不知能报贵校的什么专业？能不能指导指导，谢谢,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂，具体专业介绍及历年录取信息请登录江南大学本科招生网查询。
安徽理科考生,13***65 (安徽),2018-06-26 13:42,605分，排在11367名，过一本100分，想报考贵校的化学专业，请给点指点性建议，谢谢,你好，有希望，建议A志愿填报我校，想学化学类相关专业的话就放在专业志愿前面，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂。更多专业介绍请登录江南大学本科招生网查询。
2018 河南文科622分 。2011名，报贵学校有机会吗？,17***55 (河南),2018-06-26 13:31,2018河南文科622分。2011名，报贵学校有机会吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
咨询,13***31 (天津),2018-06-26 12:52,老师您好：天津文科考生592分，排名1460，1：想报考贵校国际经济与贸易或工商管理类专业，有被录取的可能性吗，2：贵校本科生在那个校区就读？3：每年保研率约是多少？谢谢,你好，有希望，建议A志愿填报我校，想学国际经济与贸易、工商管理类专业的话就放在专业志愿前两个，再根据兴趣填报其他专业志愿，尽量选择专业服从调剂。我校目前只有一个校区，学校地址是江苏省无锡市蠡湖大道1800号。保研率不同专业有差别，详细信息请咨询0510-85915666。
填报疑问,15***86 (江西),2018-06-26 12:08,老师好，江西2018年高考理工科学生，全省排名10313名，一本分差，67分，想冲一冲贵校，不知可不可填报？谢谢！,你好，可以平行志愿A志愿冲一冲。
专业&amp;住宿情况,15***85 (天津),2018-06-26 11:25,老师您好，我是天津理科考生，我们这里是平行志愿投档想问您以下几个问题：1.入校后分专业，分数优先还是志愿优先？2.专业之间是否存在极差？若存在，如何设置？3.入校后可以转专业吗？转专业有什么要求？4.住宿条件如何？（几人间？是否有空调？）,你好，我校相关政策如下：1.对于进档考生，按分数优先、遵循志愿的原则进行录取。2.专业志愿间不设分数级差。3.我校有转专业政策，具体政策内容请登录江南大学教务处网站查询。4.住宿条件：本科一般是4人间，一部分学生会分配到6人间，有空调，详细请咨询0510-85915666
黑龙江理科女,15***44 (黑龙江),2018-06-26 11:21,老师上午好，2018黑龙江理科女590报贵校有入档希望吗？,你好，有希望，建议A志愿填报我校，尽量选择专业服从调剂
四川理科考生,13***11 (四川),2018-06-24 13:37,621分位次14728报贵校希望大吗,你好！我校2017年在四川理科的录取线为588分，录取线与省控线差值77分，录取线对应省排名为15700名左右，仅供参考。
云南录取分,18***06 (云南),2018-06-24 12:18,请问贵校对于2018年的云南考生录取分大概是多少?大概高一本线多少？因为去年贵校没有对云南招生所以不太了解,你好！我校2018年在云南文科首次安排招生计划，没有历年录取信息可以参考。
咨询,10***3@qq.com (北京),2018-06-24 10:16,老师您好，北京理科577报咱们学校可以吗？,你好！我校2017年在北京理科的录取线为581分，录取线与省控线差值为44分，录取线对应北京市排名为9500左右，仅供参考。
咨询,15***60 (江西),2018-06-24 09:27,老师我是江西省的一考生，今年高考分数589排名11709有希望被录取吗,你好！我校2017年在江西理科的录取线为566分，录取线与省控线差值63分，录取线对应省排名为9200名左右，仅供参考。
辽宁考生,18***00 (辽宁),2018-06-24 09:05,辽宁考生文化课381分，艺术分240.9，综合分621.9，想报考贵校的音乐学（师范）专业，能被录取吗？能提供一下音乐学分数的计算方法，谢谢,你好！我校音乐学专业2018年采用省统考成绩录取，文化成绩达到生源所在省艺术类本科同科类录取控制分数线要求。我校音乐学2017年在辽宁的录取最低分是217，平均分是222.27，仅供参考。
北京文科考生594分排名3452有可能被录取吗？谢谢老师,18***56 (北京),2018-06-23 16:06,北京文科考生594分排名3452有可能被录取吗？谢谢老师,你好！我校2017年在北京文科的录取线569分，录取线与省控线差值14分，录取线对应北京市排名为3200名左右，仅供参考。
安徽录取,18***46 (安徽),2018-06-23 15:37,安徽考生，高一本线103分，排名10468，上该校的可能性大吗？可以报考什么专业,你好！我校2017年在安徽理科的录取线为570分，录取线与省控线差值为83分，录取线对应省排名为13200左右，仅供参考。具体专业的历年录取信息请访问江南大学本科招生网进行查阅。
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-23 15:31,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,你好！体检结果为色盲或色弱对选报专业的影响，请参考《普通高等学校招生体检工作指导意见》。
